# 19950117_M6.9_Kobe median gmf, Stations:None, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,BooreEtAl2014,ChiouYoungs2014,ZhaoEtAl2016Asc
t_1056,133.72778,33.57674,0.018507404,0.018757286,0.030340835
t_1057,133.7727,33.53931,0.014029667,0.014740373,0.022712344
t_1058,133.86253,33.53931,0.015124379,0.015664933,0.02427456
t_1059,133.81761,33.53931,0.014583374,0.0151995495,0.023486154
t_106,130.98792000000003,32.10506,0.0006441366,0.000903596,0.0012495201
t_1060,133.7727,33.57674,0.014593526,0.015232345,0.023541579
t_1061,133.86253,33.57674,0.015738856,0.016215388,0.025212336
t_1062,133.81761,33.57674,0.01513232,0.015720038,0.024368182
t_1063,133.81761,33.61416,0.015749894,0.016252058,0.025275007
t_1064,133.86253,33.61416,0.016341235,0.01677931,0.02617881
t_1065,133.7727,33.61416,0.015145558,0.015734134,0.024392143
t_1066,134.22185000000002,33.3144,0.017060917,0.017269224,0.031201344
t_1067,134.17694,33.3144,0.016034937,0.016378596,0.022890883
t_1068,134.17694,33.35192,0.01681988,0.017059145,0.02393408
t_1069,134.26677,33.35192,0.018326893,0.018341135,0.03333362
t_107,130.89809000000002,32.18112,0.00063360046,0.00088963716,0.0012310104
t_1070,134.22185000000002,33.35192,0.017910708,0.017997928,0.032648437
t_1071,134.17694,33.38943,0.017645353,0.017769404,0.02503066
t_1072,134.26677,33.38943,0.019260308,0.019130405,0.03491791
t_1073,134.22185000000002,33.38943,0.018806065,0.018759709,0.034172345
t_1074,134.26677,33.42693,0.020245776,0.019957168,0.036589906
t_1075,134.22185000000002,33.42693,0.019002443,0.018910298,0.026808267
t_1076,133.99726999999996,33.38943,0.016412599,0.016767774,0.030211752
t_1077,133.99726999999996,33.42693,0.020312335,0.020181444,0.031487856
t_1078,133.95236,33.42693,0.016626364,0.016971888,0.030613946
t_1079,133.95236,33.4644,0.016695395,0.017026545,0.023883939
t_108,130.98792000000003,32.18112,0.000676432,0.00094621425,0.0013059796
t_1080,133.99726999999996,33.4644,0.017240565,0.017484223,0.02458942
t_1081,133.90744,33.4644,0.016792329,0.017136734,0.030939385
t_1082,133.95236,33.50187,0.017422847,0.01766375,0.024867043
t_1083,134.13202,33.38943,0.017188149,0.01738973,0.024443494
t_1084,134.04219,33.38943,0.016257878,0.016609406,0.023243848
t_1085,134.08711,33.42693,0.01751293,0.017685072,0.024900047
t_1086,134.13202,33.42693,0.018015807,0.018101547,0.025546145
t_1087,134.04219,33.42693,0.017006936,0.017263021,0.02424804
t_1088,134.04219,33.4644,0.017788537,0.017940724,0.02529634
t_1089,134.13202,33.4644,0.018883353,0.018842574,0.026702208
t_109,130.71842000000004,32.18112,0.00063690887,0.0008847773,0.0014585415
t_1090,134.08711,33.4644,0.018336993,0.018394185,0.026001705
t_1091,134.08711,33.50187,0.019198893,0.019131236,0.027154732
t_1092,134.04219,33.50187,0.018604059,0.018643606,0.026391001
t_1093,134.17694,33.42693,0.018513292,0.018510703,0.02618345
t_1094,134.22185000000002,33.4644,0.019959103,0.019715983,0.028075079
t_1095,134.26677,33.4644,0.021285677,0.020823035,0.038354058
t_1096,134.17694,33.4644,0.019425133,0.019283993,0.027394693
t_1097,134.17694,33.50187,0.020383509,0.020091286,0.028668294
t_1098,134.22185000000002,33.50187,0.020967042,0.020558948,0.02941017
t_1099,134.26677,33.50187,0.03930787,0.03571967,0.03404154
t_11,131.25741,31.41766,0.00047362532,0.0006770163,0.00094807014
t_110,131.07775000000004,32.18112,0.0007219042,0.0010059959,0.001385058
t_1100,134.26677,33.53931,0.022656556,0.02193595,0.031610996
t_1101,134.22185000000002,33.53931,0.022027835,0.021440329,0.030816125
t_1102,134.17694,33.53931,0.021389488,0.020933341,0.030006174
t_1103,134.13202,33.50187,0.019792944,0.019614484,0.02791498
t_1104,134.04219,33.53931,0.01945345,0.019371578,0.027532427
t_1105,134.13202,33.53931,0.020745212,0.020417709,0.029185807
t_1106,134.08711,33.53931,0.020098891,0.019896375,0.02835997
t_1107,134.04219,33.57674,0.0181704,0.018248193,0.028722305
t_1108,134.13202,33.57674,0.021741867,0.02125368,0.030517563
t_1109,134.08711,33.57674,0.021038223,0.02069067,0.029619655
t_111,130.80826000000002,32.18112,0.00083258253,0.0011220236,0.0015483232
t_1110,134.08711,33.61416,0.01967426,0.019509997,0.030935215
t_1111,134.13202,33.61416,0.02036057,0.020062875,0.031912338
t_1112,134.04219,33.61416,0.018993003,0.018956508,0.029961504
t_1113,133.99726999999996,33.50187,0.018011222,0.018153783,0.025627367
t_1114,133.90744,33.50187,0.031197643,0.029476035,0.027239358
t_1115,133.90744,33.53931,0.015675837,0.016135268,0.02507549
t_1116,133.99726999999996,33.53931,0.018811863,0.018845664,0.026707046
t_1117,133.95236,33.53931,0.01623665,0.016609538,0.025887247
t_1118,133.90744,33.57674,0.01633119,0.01671713,0.026071964
t_1119,133.99726999999996,33.57674,0.017548755,0.017735085,0.027829666
t_112,130.89809000000002,32.25712,0.0008731143,0.0011792637,0.0017146927
t_1120,133.95236,33.57674,0.016935123,0.01722425,0.026945367
t_1121,133.95236,33.61416,0.017657192,0.017857037,0.02804143
t_1122,133.99726999999996,33.61416,0.0183198,0.01840482,0.028995637
t_1123,134.22185000000002,33.57674,0.023144362,0.022362456,0.032297373
t_1124,134.17694,33.57674,0.022445325,0.021812012,0.031411946
t_1125,134.26677,33.57674,0.0238349,0.022902004,0.03316866
t_1126,134.22185000000002,33.61416,0.021735217,0.02115658,0.033857644
t_1127,134.17694,33.61416,0.02104893,0.020612791,0.03288846
t_1128,134.26677,33.61416,0.022415418,0.02169123,0.034814153
t_1129,134.26677,33.65155,0.023589546,0.022657525,0.036551304
t_113,131.25741,32.18112,0.0008212767,0.001135715,0.0015562361
t_1130,134.22185000000002,33.65155,0.022840502,0.022073263,0.035499707
t_1131,134.17694,33.65155,0.022087373,0.021480955,0.03443755
t_1132,134.22185000000002,33.68893,0.024001379,0.023032356,0.03722785
t_1133,133.90744,33.61416,0.01700688,0.017314633,0.027101504
t_1134,133.95236,33.65155,0.018401813,0.018507186,0.029174494
t_1135,133.99726999999996,33.65155,0.019117238,0.019094802,0.030204363
t_1136,133.90744,33.65155,0.017669171,0.017926933,0.028162912
t_1137,133.95236,33.68893,0.019132417,0.019174471,0.030344399
t_1138,133.90744,33.68893,0.018393911,0.018553633,0.029255701
t_1139,133.99726999999996,33.68893,0.019940706,0.01980503,0.031456094
t_114,131.34724,32.25712,0.00092161016,0.0012653796,0.0017268737
t_1140,133.90744,33.7263,0.019148098,0.019193787,0.030378366
t_1141,133.95236,33.7263,0.019932361,0.019858088,0.0315499
t_1142,133.99726999999996,33.7263,0.020749148,0.020534903,0.032749955
t_1143,134.04219,33.65155,0.01984633,0.019688306,0.031249868
t_1144,134.08711,33.65155,0.020586476,0.020285515,0.032307032
t_1145,134.13202,33.65155,0.021334551,0.020883897,0.03337117
t_1146,134.04219,33.68893,0.020730315,0.020443864,0.032588173
t_1147,134.08711,33.68893,0.02153459,0.021088747,0.03373654
t_1148,134.13202,33.68893,0.022350311,0.021737048,0.034896288
t_1149,134.13202,33.7263,0.02340776,0.0226228,0.0364887
t_115,131.43708000000004,32.25712,0.0009828439,0.0013440067,0.0018301662
t_1150,134.04219,33.7263,0.021644037,0.021222852,0.03397602
t_1151,134.08711,33.7263,0.022518039,0.021919712,0.03522396
t_1152,134.08711,33.76365,0.023535429,0.022777915,0.036768444
t_1153,134.26677,33.68893,0.02482721,0.023672095,0.03838571
t_1154,134.17694,33.68893,0.023174157,0.022386143,0.03606239
t_1155,134.22185000000002,33.7263,0.025219131,0.02403558,0.03904525
t_1156,134.26677,33.7263,0.026130639,0.024737487,0.040321954
t_1157,134.17694,33.7263,0.0243098,0.023329392,0.03776497
t_1158,134.17694,33.76365,0.025493959,0.02431126,0.03954621
t_1159,134.22185000000002,33.76365,0.026494203,0.025084248,0.04095407
t_116,131.16758,32.25712,0.0008093367,0.0011201497,0.0015357209
t_1160,134.26677,33.76365,0.027501266,0.025855934,0.042363703
t_1161,134.17694,33.80098,0.026725873,0.025332246,0.041406665
t_1162,134.22185000000002,33.80098,0.027826663,0.026179701,0.042956203
t_1163,133.5032,33.50187,0.016559247,0.017085508,0.023852946
t_1164,133.54812000000004,33.53931,0.023452746,0.023137126,0.021577688
t_1165,133.5032,33.53931,0.020447392,0.020535348,0.020824678
t_1166,133.5032,33.57674,0.01157294,0.0125098,0.01900228
t_1167,133.54812000000004,33.57674,0.016814267,0.01730057,0.026301127
t_1168,133.45829000000003,33.61416,0.011479417,0.012424419,0.01886036
t_1169,133.5032,33.61416,0.011953175,0.012862977,0.019578727
t_117,131.25741,32.25712,0.000863825,0.0011908113,0.0016287912
t_1170,133.54812000000004,33.61416,0.0124438135,0.013313255,0.020321352
t_1171,133.5032,33.65155,0.012337488,0.013217293,0.02016053
t_1172,133.54812000000004,33.65155,0.012855488,0.013690506,0.020943489
t_1173,133.41337,33.53931,0.015130534,0.0158067,0.022900052
t_1174,133.36845,33.53931,0.009961503,0.010994448,0.016548768
t_1175,133.32353999999998,33.53931,0.009576322,0.010625712,0.015959386
t_1176,133.45829000000003,33.53931,0.015384386,0.016031781,0.023738211
t_1177,133.45829000000003,33.57674,0.011123752,0.0120921265,0.01832016
t_1178,133.41337,33.57674,0.010689479,0.0116848545,0.01765943
t_1179,133.32353999999998,33.57674,0.009865574,0.010903123,0.0164021
t_118,131.52691,32.25712,0.0010476555,0.0014268119,0.0019388264
t_1180,133.36845,33.57674,0.010270115,0.011288434,0.017020108
t_1181,133.36845,33.61416,0.010581416,0.011583239,0.017494809
t_1182,133.41337,33.61416,0.011022197,0.011997753,0.018165762
t_1183,133.63795,33.61416,0.013475356,0.014246265,0.021878727
t_1184,133.59303,33.61416,0.012951155,0.013774469,0.021087945
t_1185,133.68286,33.61416,0.01569436,0.016248988,0.022693057
t_1186,133.72778,33.61416,0.01924715,0.019395405,0.031405054
t_1187,133.72778,33.65155,0.015115215,0.01570656,0.024345279
t_1188,133.59303,33.65155,0.01339218,0.014176551,0.021753335
t_1189,133.63795,33.65155,0.013947857,0.0146750165,0.022590494
t_119,131.25741,32.33306,0.0009076859,0.0012474249,0.0017032679
t_1190,133.68286,33.65155,0.014522194,0.015185016,0.023454463
t_1191,133.68286,33.68893,0.015036944,0.01564573,0.024227772
t_1192,133.63795,33.68893,0.01442726,0.0151061015,0.02331174
t_1193,133.45829000000003,33.65155,0.011838252,0.0127574885,0.019404588
t_1194,133.54812000000004,33.68893,0.013271447,0.014068865,0.02157127
t_1195,133.45829000000003,33.68893,0.012199466,0.013090774,0.019951673
t_1196,133.5032,33.68893,0.012725057,0.013572282,0.020746468
t_1197,133.45829000000003,33.7263,0.012561961,0.01342337,0.020499988
t_1198,133.54812000000004,33.7263,0.013690473,0.01444754,0.02220289
t_1199,133.5032,33.7263,0.013114721,0.013927068,0.021334827
t_12,130.98792000000003,31.34096,0.0003774111,0.0005460054,0.0007720692
t_120,131.34724,32.33306,0.00096927927,0.0013265657,0.0018072617
t_1200,133.54812000000004,33.76365,0.01411107,0.014825384,0.022836141
t_1201,133.5032,33.76365,0.013505073,0.0142804915,0.02192352
t_1202,133.45829000000003,33.76365,0.012924419,0.013754149,0.02104758
t_1203,133.7727,33.65155,0.01572638,0.016244693,0.02526242
t_1204,133.86253,33.65155,0.016999727,0.017355757,0.027172592
t_1205,133.81761,33.65155,0.016354915,0.016794603,0.0262051
t_1206,133.81761,33.68893,0.016991999,0.017347058,0.027157553
t_1207,133.7727,33.68893,0.01631984,0.016763337,0.02615136
t_1208,133.86253,33.68893,0.017683964,0.017944207,0.028192947
t_1209,133.7727,33.7263,0.01692457,0.0172951,0.027056485
t_121,131.43708000000004,32.33306,0.0010346413,0.0014101078,0.0019169095
t_1210,133.86253,33.7263,0.018384507,0.01854362,0.02923819
t_1211,133.81761,33.7263,0.017642917,0.01790829,0.0281305
t_1212,133.7727,33.76365,0.017538738,0.017829923,0.027974814
t_1213,133.72778,33.68893,0.015667938,0.016198529,0.025174512
t_1214,133.59303,33.68893,0.013838697,0.014580183,0.02242614
t_1215,133.68286,33.7263,0.01555888,0.016108612,0.02501097
t_1216,133.72778,33.7263,0.01622973,0.016694471,0.026016407
t_1217,133.63795,33.7263,0.014912243,0.015538525,0.024040518
t_1218,133.59303,33.7263,0.014289432,0.014984639,0.023104472
t_1219,133.59303,33.76365,0.0147428075,0.015388848,0.023786003
t_122,131.52691,32.33306,0.0011039239,0.0014982009,0.0020324087
t_1220,133.68286,33.76365,0.01608627,0.016572436,0.025801504
t_1221,133.72778,33.76365,0.024595063,0.02397061,0.035857603
t_1222,133.63795,33.76365,0.015401148,0.015971292,0.024774376
t_1223,133.81761,33.76365,0.01830582,0.018484324,0.029120604
t_1224,133.86253,33.76365,0.019100027,0.019155137,0.030305672
t_1225,133.86253,33.80098,0.019828472,0.01977823,0.03139162
t_1226,133.81761,33.80098,0.018978665,0.019062448,0.030124657
t_1227,133.7727,33.80098,0.018160345,0.018366328,0.028903402
t_1228,133.7727,33.83829,0.01878704,0.018902855,0.029838793
t_1229,133.81761,33.83829,0.019659005,0.019641843,0.031139063
t_123,131.61674,32.25712,0.0011612662,0.001566861,0.0027403613
t_1230,133.86253,33.83829,0.020567328,0.020404922,0.032492224
t_1231,133.7727,33.87559,0.019416263,0.019438004,0.030777222
t_1232,133.86253,33.87559,0.031081006,0.02924707,0.04484185
t_1233,133.72778,33.80098,0.025422921,0.024656825,0.03700373
t_1234,133.59303,33.80098,0.015197171,0.015791563,0.024468295
t_1235,133.68286,33.80098,0.016617268,0.017036125,0.026596652
t_1236,133.63795,33.80098,0.015892224,0.016403228,0.025510734
t_1237,133.72778,33.83829,0.017950747,0.018188233,0.028590387
t_1238,133.63795,33.83829,0.016383491,0.016832845,0.026246676
t_1239,133.59303,33.83829,0.015650678,0.016191315,0.02514863
t_124,131.61674,32.33306,0.0011772977,0.0015910075,0.0021539766
t_1240,133.68286,33.83829,0.017149763,0.017498251,0.02739331
t_1241,133.72778,33.87559,0.018528981,0.018683491,0.029453713
t_1242,133.59303,33.87559,0.016101405,0.016586551,0.025824178
t_1243,133.45829000000003,33.80098,0.013285495,0.014081968,0.021592457
t_1244,133.5032,33.80098,0.01389467,0.014631348,0.022510419
t_1245,133.54812000000004,33.80098,0.0145316925,0.0152011495,0.02346874
t_1246,133.54812000000004,33.83829,0.014950625,0.015573425,0.024098158
t_1247,133.5032,33.83829,0.014281923,0.014978307,0.023093179
t_1248,133.45829000000003,33.83829,0.013643725,0.014405587,0.022132462
t_1249,133.54812000000004,33.87559,0.015366097,0.015940763,0.024721788
t_125,130.71842000000004,32.25712,0.0005183418,0.00074248,0.0011387521
t_1250,133.5032,33.87559,0.014665208,0.015320025,0.023669405
t_1251,133.45829000000003,33.87559,0.013997616,0.014723763,0.022665396
t_1252,133.45829000000003,33.91288,0.014345469,0.01503508,0.02318875
t_1253,133.63795,33.87559,0.01687287,0.017258514,0.026979141
t_1254,133.68286,33.87559,0.017681513,0.017957147,0.028188175
t_1255,133.63795,33.91288,0.017357908,0.017678278,0.027704522
t_1256,133.72778,33.91288,0.019105028,0.019174227,0.03031313
t_1257,133.59303,33.91288,0.01654711,0.016975457,0.026491635
t_1258,133.68286,33.91288,0.01820985,0.018410735,0.028977321
t_1259,133.63795,33.95014,0.017835667,0.018089777,0.028418487
t_126,130.98792000000003,32.25712,0.00070966914,0.000989936,0.001363827
t_1260,133.68286,33.95014,0.018731544,0.018856453,0.029755991
t_1261,133.72778,33.95014,0.019675348,0.019657696,0.031163422
t_1262,133.59303,33.95014,0.01698512,0.017355865,0.027147064
t_1263,133.23370999999997,33.57674,0.009099636,0.010165558,0.015228173
t_1264,133.27862,33.57674,0.009475446,0.010528788,0.015804822
t_1265,133.27862,33.61416,0.009748133,0.010790767,0.016222438
t_1266,133.23370999999997,33.61416,0.009354947,0.010412626,0.015620068
t_1267,133.18879000000004,33.61416,0.008976774,0.01004624,0.015039358
t_1268,133.18879000000004,33.65155,0.009215818,0.010278148,0.015406584
t_1269,133.27862,33.65155,0.010021503,0.011052075,0.016640464
t_127,131.07775000000004,32.25712,0.0007579998,0.0010532417,0.0014474642
t_1270,133.23370999999997,33.65155,0.0096105365,0.01065876,0.016011791
t_1271,133.27862,33.68893,0.010294921,0.011312142,0.017057959
t_1272,133.23370999999997,33.68893,0.00986581,0.01090342,0.01640246
t_1273,132.96420999999998,33.61416,0.0072976756,0.00838476,0.012442167
t_1274,132.91930000000002,33.61416,0.007001108,0.008084868,0.011979672
t_1275,133.00913000000003,33.65155,0.0077903625,0.0088785,0.013207791
t_1276,132.91930000000002,33.65155,0.0071623595,0.008248184,0.012231303
t_1277,132.96420999999998,33.65155,0.008370091,0.009446163,0.012709852
t_1278,133.00913000000003,33.68893,0.008933121,0.009999824,0.013490189
t_1279,132.96420999999998,33.68893,0.00932196,0.010374098,0.017318055
t_128,130.80826000000002,32.25712,0.0008169505,0.0011076118,0.0016146365
t_1280,132.91930000000002,33.68893,0.009379211,0.010425903,0.016657818
t_1281,132.96420999999998,33.7263,0.008749884,0.009820306,0.013236576
t_1282,132.91930000000002,33.7263,0.0083815055,0.0094574485,0.012725703
t_1283,133.32353999999998,33.61416,0.010156897,0.01118099,0.016847279
t_1284,133.32353999999998,33.65155,0.0104493825,0.011458497,0.017293561
t_1285,133.41337,33.65155,0.011357306,0.012311035,0.018674983
t_1286,133.36845,33.65155,0.010894443,0.011878038,0.017971436
t_1287,133.36845,33.68893,0.011208483,0.0121722175,0.018448927
t_1288,133.32353999999998,33.68893,0.010742355,0.011735046,0.017739948
t_1289,133.41337,33.68893,0.011694052,0.012624094,0.01918598
t_129,130.89809000000002,32.33306,0.000620274,0.0008794394,0.0013393577
t_1290,133.41337,33.7263,0.012031401,0.012936035,0.019697217
t_1291,133.32353999999998,33.7263,0.011034903,0.012009824,0.018185083
t_1292,133.36845,33.7263,0.011522561,0.012464921,0.018925836
t_1293,133.05404,33.65155,0.008124733,0.009210547,0.013725617
t_1294,133.09896000000003,33.68893,0.008681739,0.009758506,0.014585333
t_1295,133.05404,33.68893,0.008319509,0.00940288,0.014026641
t_1296,133.14387,33.68893,0.009059728,0.010126842,0.015166858
t_1297,133.05404,33.7263,0.008512477,0.009592659,0.014324447
t_1298,133.09896000000003,33.7263,0.009958144,0.010992724,0.014903316
t_1299,133.14387,33.7263,0.013683848,0.014489781,0.020696823
t_13,130.71842000000004,31.34096,0.0003305087,0.00047941125,0.0008809708
t_130,130.71842000000004,32.33306,0.00054200855,0.0007744397,0.0011856561
t_1300,133.05404,33.76365,0.0097506875,0.010793268,0.014618026
t_1301,133.09896000000003,33.76365,0.010186633,0.01121156,0.015217143
t_1302,133.14387,33.76365,0.014003646,0.014783363,0.021144811
t_1303,133.18879000000004,33.68893,0.009454246,0.010508396,0.015772326
t_1304,133.27862,33.7263,0.010567535,0.011570201,0.017473657
t_1305,133.23370999999997,33.7263,0.010119974,0.011145887,0.016790891
t_1306,133.18879000000004,33.7263,0.0096913185,0.010736309,0.01613548
t_1307,133.27862,33.76365,0.010838353,0.011825365,0.017886082
t_1308,133.23370999999997,33.76365,0.010372107,0.011385334,0.017175715
t_1309,133.18879000000004,33.76365,0.009926185,0.010961118,0.016494777
t_131,130.80826000000002,32.33306,0.00057990116,0.0008254045,0.0012603309
t_1310,133.27862,33.80098,0.011106391,0.012076767,0.01829377
t_1311,133.18879000000004,33.80098,0.010158007,0.011182076,0.016848974
t_1312,133.23370999999997,33.80098,0.010621303,0.0116209565,0.017555581
t_1313,133.00913000000003,33.7263,0.009135022,0.010196894,0.013769263
t_1314,132.96420999999998,33.76365,0.008935868,0.010002509,0.013493987
t_1315,132.91930000000002,33.76365,0.009540041,0.0105845025,0.017307453
t_1316,133.00913000000003,33.76365,0.0083308015,0.009414007,0.01404408
t_1317,133.00913000000003,33.80098,0.008505536,0.009585846,0.0143137425
t_1318,132.96420999999998,33.80098,0.008138119,0.009223791,0.013746318
t_1319,132.91930000000002,33.80098,0.009984836,0.011013267,0.017622797
t_132,131.07775000000004,32.33306,0.0007951136,0.0011016462,0.0015113268
t_1320,132.91930000000002,33.83829,0.007936164,0.009023583,0.013433756
t_1321,132.96420999999998,33.83829,0.008297547,0.009381233,0.01399272
t_1322,133.00913000000003,33.83829,0.008676541,0.009753422,0.014577325
t_1323,133.41337,33.76365,0.012368119,0.013245786,0.020206867
t_1324,133.36845,33.76365,0.0118355295,0.012755135,0.019400464
t_1325,133.32353999999998,33.76365,0.011325957,0.01228188,0.018627377
t_1326,133.32353999999998,33.80098,0.011614451,0.012550282,0.019065252
t_1327,133.36845,33.80098,0.012146234,0.013041858,0.019871095
t_1328,133.41337,33.80098,0.0127029605,0.013552272,0.020713082
t_1329,133.36845,33.83829,0.012453431,0.01332402,0.020335896
t_133,130.98792000000003,32.33306,0.0006632692,0.00093669817,0.0014229525
t_1330,133.41337,33.83829,0.013034573,0.0138543425,0.021213869
t_1331,133.32353999999998,33.83829,0.011899243,0.012814044,0.019497016
t_1332,133.41337,33.87559,0.013361594,0.014150851,0.021707218
t_1333,133.05404,33.80098,0.008890319,0.009962101,0.014906405
t_1334,133.09896000000003,33.80098,0.009293469,0.01035325,0.015525757
t_1335,133.14387,33.80098,0.009715672,0.010759665,0.016172757
t_1336,133.14387,33.83829,0.014628075,0.015353238,0.022018429
t_1337,133.09896000000003,33.83829,0.009490607,0.010543419,0.015828058
t_1338,133.05404,33.83829,0.009073862,0.0101405615,0.015188574
t_1339,133.14387,33.87559,0.010134741,0.011159942,0.016813444
t_134,130.80826000000002,32.40893,0.00060621096,0.0008606477,0.0013118907
t_1340,133.09896000000003,33.87559,0.009683155,0.010728478,0.016122984
t_1341,133.05404,33.87559,0.015699625,0.016329944,0.020639418
t_1342,133.09896000000003,33.91288,0.022437239,0.022289,0.020203048
t_1343,133.18879000000004,33.83829,0.010385905,0.011398408,0.01719676
t_1344,133.27862,33.83829,0.0113706,0.012323496,0.01869517
t_1345,133.23370999999997,33.83829,0.010866599,0.011851911,0.017929066
t_1346,133.27862,33.87559,0.011629943,0.012564661,0.01908875
t_1347,133.18879000000004,33.87559,0.010609016,0.0116093615,0.017536862
t_1348,133.23370999999997,33.87559,0.01110705,0.012077384,0.01829477
t_1349,133.27862,33.91288,0.015964292,0.016543858,0.025989769
t_135,131.16758,32.33306,0.00084968633,0.0011725065,0.0016046939
t_1350,133.18879000000004,33.91288,0.023364166,0.023084918,0.021998137
t_1351,133.23370999999997,33.91288,0.019135859,0.019384522,0.024893295
t_1352,133.18879000000004,33.95014,0.012853097,0.013710593,0.024275396
t_1353,133.32353999999998,33.87559,0.012179196,0.013072195,0.019920992
t_1354,133.36845,33.87559,0.0127558755,0.013600572,0.020793028
t_1355,133.41337,33.91288,0.013682475,0.014440501,0.022190843
t_1356,133.32353999999998,33.91288,0.012453029,0.013323653,0.020335289
t_1357,133.36845,33.91288,0.013052159,0.013870323,0.021240411
t_1358,133.41337,33.95014,0.023380863,0.02302645,0.030245509
