# 19950117_M6.9_Kobe median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,BooreEtAl2014,ChiouYoungs2014,ZhaoEtAl2016Asc
t_1065,133.7727,33.61416,0.013698275,0.023801671,0.025072195
t_1066,134.22185000000002,33.3144,0.014299291,0.024732843,0.03026344
t_1067,134.17694,33.3144,0.013511121,0.023560083,0.022305725
t_1068,134.17694,33.35192,0.014181,0.024549775,0.023322174
t_1069,134.26677,33.35192,0.015278398,0.026163789,0.03216938
t_107,130.89809000000002,32.18112,0.0006075114,0.0014203788,0.0013484736
t_1070,134.22185000000002,33.35192,0.015016921,0.025783315,0.03166081
t_1071,134.17694,33.38943,0.014887514,0.025583629,0.02439148
t_1072,134.26677,33.38943,0.016059477,0.027292138,0.03368516
t_1073,134.22185000000002,33.38943,0.015774772,0.026881922,0.03313279
t_1074,134.26677,33.42693,0.016885763,0.028474003,0.03528475
t_1075,134.22185000000002,33.42693,0.015945809,0.02711452,0.025988655
t_1076,133.99726999999996,33.38943,0.014177159,0.024552198,0.03002415
t_1077,133.99726999999996,33.42693,0.017594041,0.029509176,0.031318977
t_1078,133.95236,33.42693,0.014471892,0.024985423,0.03059852
t_1079,133.95236,33.4644,0.014562225,0.025108032,0.023898631
t_108,130.98792000000003,32.18112,0.0006472005,0.0015075656,0.0014277054
t_1080,133.99726999999996,33.4644,0.014947061,0.025669614,0.024480755
t_1081,133.90744,33.4644,0.014735134,0.02537088,0.031110989
t_1082,133.95236,33.50187,0.015233455,0.026085418,0.024913197
t_1083,134.13202,33.38943,0.01458828,0.025146782,0.023938727
t_1084,134.04219,33.38943,0.013961427,0.024225907,0.022988774
t_1085,134.08711,33.42693,0.014971996,0.025706222,0.024518779
t_1086,134.13202,33.42693,0.015307567,0.026193483,0.025025785
t_1087,134.04219,33.42693,0.014627794,0.0252042,0.023998158
t_1088,134.04219,33.4644,0.015327068,0.026221361,0.025054844
t_1089,134.13202,33.4644,0.016064899,0.02728506,0.02616758
t_109,130.71842000000004,32.18112,0.0006131762,0.0014183352,0.001604145
t_1090,134.08711,33.4644,0.015700348,0.026760729,0.025618102
t_1091,134.08711,33.50187,0.016466534,0.027859597,0.026771821
t_1092,134.04219,33.50187,0.016061343,0.02727958,0.026161827
t_1093,134.17694,33.42693,0.015632844,0.026663803,0.025516734
t_1094,134.22185000000002,33.4644,0.016760005,0.028278444,0.027213728
t_1095,134.26677,33.4644,0.01775978,0.029711725,0.0369727
t_1096,134.17694,33.4644,0.016418869,0.027791947,0.02670056
t_1097,134.17694,33.50187,0.01724863,0.028971331,0.027947318
t_1098,134.22185000000002,33.50187,0.017620958,0.029497122,0.028506096
t_1099,134.26677,33.50187,0.033181354,0.04989327,0.032804802
t_11,131.25741,31.41766,0.00044123852,0.001050513,0.0010106914
t_110,131.07775000000004,32.18112,0.000689194,0.0015994579,0.0015110734
t_1100,134.26677,33.53931,0.018921487,0.031316444,0.030453175
t_1101,134.22185000000002,33.53931,0.01853089,0.03077248,0.029868837
t_1102,134.17694,33.53931,0.018124003,0.030203486,0.029259585
t_1103,134.13202,33.50187,0.016862985,0.0284244,0.027367994
t_1104,134.04219,33.53931,0.01683158,0.028379377,0.02732039
t_1105,134.13202,33.53931,0.017703367,0.029612672,0.028629135
t_1106,134.08711,33.53931,0.017271793,0.029003654,0.027981617
t_1107,134.04219,33.57674,0.015756171,0.02678782,0.028533291
t_1108,134.13202,33.57674,0.018588733,0.030852627,0.029954819
t_1109,134.08711,33.57674,0.018118426,0.030195218,0.029250745
t_111,130.80826000000002,32.18112,0.0007999708,0.0017943548,0.0016994826
t_1110,134.08711,33.61416,0.016980791,0.028527897,0.030581882
t_1111,134.13202,33.61416,0.017439943,0.02917412,0.031348303
t_1112,134.04219,33.61416,0.016514556,0.02786827,0.029802667
t_1113,133.99726999999996,33.50187,0.015649622,0.026687263,0.025541263
t_1114,133.90744,33.50187,0.027627245,0.04283136,0.027428754
t_1115,133.90744,33.53931,0.013826415,0.02399034,0.025288748
t_1116,133.99726999999996,33.53931,0.01638517,0.02774303,0.026649049
t_1117,133.95236,33.53931,0.014231069,0.024583045,0.025970947
t_1118,133.90744,33.57674,0.014449326,0.024901146,0.026338255
t_1119,133.99726999999996,33.57674,0.015322805,0.026165694,0.027806407
t_112,130.89809000000002,32.25712,0.0008393568,0.0018864328,0.001882349
t_1120,133.95236,33.57674,0.014886605,0.025536017,0.027073767
t_1121,133.95236,33.61416,0.015571216,0.026522473,0.028222898
t_1122,133.99726999999996,33.61416,0.016043885,0.027198717,0.029015003
t_1123,134.22185000000002,33.57674,0.019493343,0.032108255,0.031306982
t_1124,134.17694,33.57674,0.019048084,0.031491645,0.030641766
t_1125,134.26677,33.57674,0.019921638,0.032698862,0.031946275
t_1126,134.22185000000002,33.61416,0.018326191,0.03041247,0.032825124
t_1127,134.17694,33.61416,0.017889455,0.029803662,0.03209776
t_1128,134.26677,33.61416,0.018747238,0.030996872,0.033525657
t_1129,134.26677,33.65155,0.019753424,0.032383017,0.035196032
t_113,131.25741,32.18112,0.0007804702,0.0017980083,0.0016908123
t_1130,134.22185000000002,33.65155,0.019290209,0.03174624,0.03442718
t_1131,134.17694,33.65155,0.018810878,0.03108438,0.033630747
t_1132,134.22185000000002,33.68893,0.020310586,0.033144683,0.036118913
t_1133,133.90744,33.61416,0.015098453,0.02584207,0.027429476
t_1134,133.95236,33.65155,0.016285252,0.0275423,0.029418778
t_1135,133.99726999999996,33.65155,0.016797718,0.028269013,0.030275686
t_1136,133.90744,33.65155,0.015773915,0.026812756,0.02856249
t_1137,133.95236,33.68893,0.017029686,0.028596317,0.030662887
t_1138,133.90744,33.68893,0.016476411,0.027813695,0.029738339
t_1139,133.99726999999996,33.68893,0.017585602,0.029377773,0.031590447
t_114,131.34724,32.25712,0.0008760181,0.0020034092,0.0018761794
t_1140,133.90744,33.7263,0.017206123,0.028844673,0.030957207
t_1141,133.95236,33.7263,0.017804973,0.029684618,0.03195583
t_1142,133.99726999999996,33.7263,0.018408319,0.030525472,0.032960407
t_1143,134.04219,33.65155,0.017309261,0.02899018,0.031129848
t_1144,134.08711,33.65155,0.017817233,0.029702296,0.031976905
t_1145,134.13202,33.65155,0.018318715,0.030401567,0.032812078
t_1146,134.04219,33.68893,0.018141964,0.030155173,0.032517415
t_1147,134.08711,33.68893,0.018695893,0.030924734,0.033439063
t_1148,134.13202,33.68893,0.019244196,0.031682327,0.034350153
t_1149,134.13202,33.7263,0.020218516,0.033018462,0.03596574
t_115,131.43708000000004,32.25712,0.00093190937,0.0021231154,0.0019841539
t_1150,134.04219,33.7263,0.019013828,0.031364173,0.03396709
t_1151,134.08711,33.7263,0.01961839,0.032196663,0.03497077
t_1152,134.08711,33.76365,0.020585952,0.03351906,0.03657378
t_1153,134.26677,33.68893,0.020821044,0.033839826,0.036964156
t_1154,134.17694,33.68893,0.019783733,0.03242397,0.035245568
t_1155,134.22185000000002,33.7263,0.021390684,0.034611344,0.037905436
t_1156,134.26677,33.7263,0.02195417,0.03537171,0.03883624
t_1157,134.17694,33.7263,0.020810736,0.033825196,0.036946338
t_1158,134.17694,33.76365,0.021894306,0.035290457,0.038736634
t_1159,134.22185000000002,33.76365,0.022533642,0.036149506,0.039791435
t_116,131.16758,32.25712,0.0007729453,0.0017811481,0.0016755164
t_1160,134.26677,33.76365,0.023156738,0.03698292,0.040818185
t_1161,134.17694,33.80098,0.023037063,0.0368225,0.0406203
t_1162,134.22185000000002,33.80098,0.023742907,0.037762936,0.041782018
t_1163,133.5032,33.50187,0.015241891,0.026086379,0.02496494
t_1164,133.54812000000004,33.53931,0.02161518,0.03488427,0.022552373
t_1165,133.5032,33.53931,0.01889543,0.031214563,0.021846458
t_1166,133.5032,33.57674,0.010703494,0.019290933,0.019984718
t_1167,133.54812000000004,33.57674,0.015502538,0.026496004,0.027556483
t_1168,133.45829000000003,33.61416,0.010689903,0.019269925,0.019961437
t_1169,133.5032,33.61416,0.011090337,0.01988623,0.020646023
t_117,131.25741,32.25712,0.00082306605,0.0018894569,0.0017733567
t_1170,133.54812000000004,33.61416,0.011501463,0.02051452,0.021347364
t_1171,133.5032,33.65155,0.011485527,0.02049023,0.021320185
t_1172,133.54812000000004,33.65155,0.011921728,0.021152245,0.022062762
t_1173,133.41337,33.53931,0.014060665,0.024360344,0.024192944
t_1174,133.36845,33.53931,0.009281829,0.01706616,0.017541153
t_1175,133.32353999999998,33.53931,0.008951639,0.016540522,0.016970294
t_1176,133.45829000000003,33.53931,0.0142465895,0.02464375,0.02499226
t_1177,133.45829000000003,33.57674,0.010325583,0.018705344,0.019337257
t_1178,133.41337,33.57674,0.009957234,0.018130613,0.018704774
t_1179,133.32353999999998,33.57674,0.009250431,0.017016321,0.01748692
t_118,131.52691,32.25712,0.000990911,0.0022485254,0.0020974046
t_1180,133.36845,33.57674,0.009598771,0.01756742,0.018087847
t_1181,133.36845,33.61416,0.009921701,0.018074952,0.018643675
t_1182,133.41337,33.61416,0.010300264,0.018665953,0.019293815
t_1183,133.63795,33.61416,0.012353785,0.021803359,0.022796815
t_1184,133.59303,33.61416,0.011922715,0.021153769,0.022064475
t_1185,133.68286,33.61416,0.014327731,0.024763867,0.023542983
t_1186,133.72778,33.61416,0.017501099,0.029376278,0.032433655
t_1187,133.72778,33.65155,0.0137779135,0.023918701,0.025206488
t_1188,133.59303,33.65155,0.012369513,0.021826932,0.02282346
t_1189,133.63795,33.65155,0.012828626,0.022513727,0.023601815
t_119,131.25741,32.33306,0.0008672141,0.0019838011,0.0018584373
t_1190,133.68286,33.65155,0.013298272,0.02321129,0.024396464
t_1191,133.68286,33.68893,0.013816939,0.023975981,0.025272256
t_1192,133.63795,33.68893,0.013315872,0.023237288,0.02442616
t_1193,133.45829000000003,33.65155,0.01106144,0.019841887,0.020596655
t_1194,133.54812000000004,33.68893,0.01235128,0.021799533,0.022792492
t_1195,133.45829000000003,33.68893,0.0114393225,0.02042334,0.021242253
t_1196,133.5032,33.68893,0.011888702,0.021102278,0.02200658
t_1197,133.45829000000003,33.7263,0.0118289385,0.021015711,0.021897063
t_1198,133.54812000000004,33.7263,0.012789445,0.022455258,0.023535397
t_1199,133.5032,33.7263,0.012298598,0.021725511,0.022704044
t_12,130.98792000000003,31.34096,0.00035328438,0.00085094234,0.00082659407
t_120,131.34724,32.33306,0.0009238451,0.0021050805,0.001967726
t_1200,133.54812000000004,33.76365,0.013234813,0.023123989,0.024289887
t_1201,133.5032,33.76365,0.012722329,0.022358906,0.023411
t_1202,133.45829000000003,33.76365,0.012226395,0.021611165,0.022559548
t_1203,133.7727,33.65155,0.01426653,0.024634374,0.02603016
t_1204,133.86253,33.65155,0.015265953,0.026083441,0.027710529
t_1205,133.81761,33.65155,0.014762906,0.025356483,0.026865447
t_1206,133.81761,33.68893,0.01538655,0.026256887,0.02791277
t_1207,133.7727,33.68893,0.014853391,0.025487497,0.02701744
t_1208,133.86253,33.68893,0.015928164,0.027033148,0.028820748
t_1209,133.7727,33.7263,0.015458497,0.026360217,0.028033365
t_121,131.43708000000004,32.33306,0.0009837046,0.002232724,0.0020826375
t_1210,133.86253,33.7263,0.016614288,0.028009046,0.029968698
t_1211,133.81761,33.7263,0.016031124,0.027180009,0.028993042
t_1212,133.7727,33.76365,0.016081115,0.027251223,0.02907665
t_1213,133.72778,33.68893,0.01432978,0.024726579,0.026136585
t_1214,133.59303,33.68893,0.012827066,0.022511367,0.023599133
t_1215,133.68286,33.7263,0.014349302,0.024754994,0.026169395
t_1216,133.72778,33.7263,0.014897488,0.025551265,0.02709147
t_1217,133.63795,33.7263,0.013814909,0.023972962,0.02526879
t_1218,133.59303,33.7263,0.013294722,0.023205962,0.02439038
t_1219,133.59303,33.76365,0.013771543,0.023909226,0.02519561
t_122,131.52691,32.33306,0.0010468944,0.0023668166,0.0022033236
t_1220,133.68286,33.76365,0.014894481,0.02554687,0.027086366
t_1221,133.72778,33.76365,0.022691654,0.03656646,0.0374604
t_1222,133.63795,33.76365,0.014324819,0.024719264,0.026128137
t_1223,133.81761,33.76365,0.016696015,0.028124668,0.03010517
t_1224,133.86253,33.76365,0.017323881,0.029010138,0.03115354
t_1225,133.86253,33.80098,0.018056411,0.030035373,0.0323743
t_1226,133.81761,33.80098,0.01738053,0.02908963,0.031247929
t_1227,133.7727,33.80098,0.01672043,0.028159149,0.03014589
t_1228,133.7727,33.83829,0.017375356,0.029082306,0.03123923
t_1229,133.81761,33.83829,0.018083686,0.030073315,0.032419614
t_123,131.61674,32.25712,0.0010958493,0.002463577,0.002957923
t_1230,133.86253,33.83829,0.018811045,0.031083345,0.033629503
t_1231,133.7727,33.87559,0.018044677,0.030018896,0.032354623
t_1232,133.86253,33.87559,0.028605778,0.044382542,0.046594493
t_1233,133.72778,33.80098,0.023553746,0.037728522,0.03879457
t_1234,133.59303,33.80098,0.014256473,0.02462783,0.026013156
t_1235,133.68286,33.80098,0.015451523,0.026350105,0.02802156
t_1236,133.63795,33.80098,0.014844621,0.02547467,0.027002553
t_1237,133.72778,33.83829,0.016686883,0.02811164,0.030089788
t_1238,133.63795,33.83829,0.015373871,0.02624818,0.027890041
t_1239,133.59303,33.83829,0.014759537,0.025354527,0.026841054
t_124,131.61674,32.33306,0.0011129455,0.002507375,0.002329955
t_1240,133.68286,33.83829,0.016019246,0.02716292,0.028972987
t_1241,133.72778,33.87559,0.017308412,0.028988235,0.03112754
t_1242,133.59303,33.87559,0.015268908,0.026082672,0.027677232
t_1243,133.45829000000003,33.80098,0.012628991,0.022207566,0.023228135
t_1244,133.5032,33.80098,0.01315338,0.02299488,0.024125835
t_1245,133.54812000000004,33.80098,0.013696212,0.023802008,0.025054315
t_1246,133.54812000000004,33.83829,0.0141643705,0.024482,0.025826756
t_1247,133.5032,33.83829,0.013589699,0.023631275,0.024846684
t_1248,133.45829000000003,33.83829,0.013035703,0.02280392,0.023901038
t_1249,133.54812000000004,33.87559,0.014638006,0.025161965,0.026605207
t_125,130.71842000000004,32.25712,0.00050030695,0.0011931238,0.0012551524
t_1250,133.5032,33.87559,0.0140301855,0.02426713,0.025571626
t_1251,133.45829000000003,33.87559,0.013445474,0.023399292,0.024576422
t_1252,133.45829000000003,33.91288,0.013856985,0.023992155,0.02525204
t_1253,133.63795,33.87559,0.015923275,0.027028397,0.028788485
t_1254,133.68286,33.87559,0.016598515,0.027997348,0.029938513
t_1255,133.63795,33.91288,0.016478417,0.027809227,0.029695133
t_1256,133.72778,33.91288,0.017946994,0.02989059,0.03218017
t_1257,133.59303,33.91288,0.01578378,0.02681003,0.028519044
t_1258,133.68286,33.91288,0.017199406,0.02883641,0.0309153
t_1259,133.63795,33.95014,0.017038684,0.02858792,0.030606307
t_126,130.98792000000003,32.25712,0.00068077457,0.0015807754,0.0014941219
t_1260,133.68286,33.95014,0.017805183,0.02967465,0.03189948
t_1261,133.72778,33.95014,0.01860216,0.030793987,0.033243652
t_1262,133.59303,33.95014,0.01630212,0.027534628,0.029363018
t_1263,133.23370999999997,33.57674,0.008588226,0.0159595,0.016333248
t_1264,133.27862,33.57674,0.008911736,0.016481837,0.016901933
t_1265,133.27862,33.61416,0.009203469,0.016943194,0.017396808
t_1266,133.23370999999997,33.61416,0.008862104,0.01639558,0.016800221
t_1267,133.18879000000004,33.61416,0.008531382,0.015860584,0.016221307
t_1268,133.18879000000004,33.65155,0.008792412,0.016274313,0.016665723
t_1269,133.27862,33.65155,0.009498578,0.017406708,0.017897282
t_127,131.07775000000004,32.25712,0.0007255507,0.001678317,0.0015824944
t_1270,133.23370999999997,33.65155,0.009139649,0.016833289,0.017271806
t_1271,133.27862,33.68893,0.009797631,0.017871868,0.018402679
t_1272,133.23370999999997,33.68893,0.009420492,0.017272437,0.017747344
t_1273,132.96420999999998,33.61416,0.007035033,0.013390392,0.013587645
t_1274,132.91930000000002,33.61416,0.0067660594,0.012937702,0.013111165
t_1275,133.00913000000003,33.65155,0.0075183003,0.014188867,0.014431692
t_1276,132.91930000000002,33.65155,0.006947097,0.0132355485,0.013423741
t_1277,132.96420999999998,33.65155,0.008098791,0.015120598,0.013918907
t_1278,133.00913000000003,33.68893,0.008654591,0.016019577,0.014783556
t_1279,132.96420999999998,33.68893,0.009054409,0.016642945,0.019020436
t_128,130.80826000000002,32.25712,0.0007869755,0.0017755555,0.001776114
t_1280,132.91930000000002,33.68893,0.009132184,0.016751327,0.01833418
t_1281,132.96420999999998,33.7263,0.008531762,0.015811179,0.014581575
t_1282,132.91930000000002,33.7263,0.008191822,0.015256708,0.014048034
t_1283,133.32353999999998,33.61416,0.009554347,0.017503085,0.018011393
t_1284,133.32353999999998,33.65155,0.009869438,0.017994184,0.018542584
t_1285,133.41337,33.65155,0.010649504,0.019207494,0.019892279
t_1286,133.36845,33.65155,0.010252089,0.018594828,0.019207492
t_1287,133.36845,33.68893,0.010591224,0.019118091,0.01977861
t_1288,133.32353999999998,33.68893,0.010187902,0.018487405,0.019079806
t_1289,133.41337,33.68893,0.0110078035,0.019763457,0.020499485
t_129,130.89809000000002,32.33306,0.0005978753,0.0014106651,0.0014735983
t_1290,133.41337,33.7263,0.011374765,0.020321492,0.021114279
t_1291,133.32353999999998,33.7263,0.010510431,0.018982008,0.019621966
t_1292,133.36845,33.7263,0.010935242,0.01964325,0.020355895
t_1293,133.05404,33.65155,0.0078199785,0.014687616,0.014962289
t_1294,133.09896000000003,33.68893,0.008365534,0.015572324,0.015907949
t_1295,133.05404,33.68893,0.008038657,0.015038374,0.015335805
t_1296,133.14387,33.68893,0.008704571,0.016122483,0.016500197
t_1297,133.05404,33.7263,0.008258281,0.01538848,0.015709663
t_1298,133.09896000000003,33.7263,0.0096349595,0.017586397,0.016305413
t_1299,133.14387,33.7263,0.013205972,0.023036996,0.022586955
t_13,130.71842000000004,31.34096,0.0003110327,0.0007516638,0.0009486765
t_130,130.71842000000004,32.33306,0.00052453356,0.0012474133,0.0013097742
t_1300,133.05404,33.76365,0.009499171,0.01735963,0.01608286
t_1301,133.09896000000003,33.76365,0.009897678,0.01799316,0.01670266
t_1302,133.14387,33.76365,0.013572141,0.023576366,0.023151455
t_1303,133.18879000000004,33.68893,0.009056173,0.016689219,0.017113244
t_1304,133.27862,33.7263,0.01010003,0.018338181,0.01891194
t_1305,133.23370999999997,33.7263,0.009704057,0.017712433,0.018225815
t_1306,133.18879000000004,33.7263,0.0093221115,0.017104592,0.017562898
t_1307,133.27862,33.76365,0.010405017,0.018804803,0.01942374
t_1308,133.23370999999997,33.76365,0.009989616,0.018152319,0.018705962
t_1309,133.18879000000004,33.76365,0.009589536,0.01751943,0.018013487
t_131,130.80826000000002,32.33306,0.00056009926,0.0013267751,0.0013894895
t_1310,133.27862,33.80098,0.010711828,0.019270744,0.019936765
t_1311,133.18879000000004,33.80098,0.009857761,0.017932707,0.018463839
t_1312,133.23370999999997,33.80098,0.010276447,0.018591065,0.01918654
t_1313,133.00913000000003,33.7263,0.008885379,0.01638413,0.015135333
t_1314,132.96420999999998,33.76365,0.008748296,0.01615356,0.014911345
t_1315,132.91930000000002,33.76365,0.009361501,0.017110903,0.019164234
t_1316,133.00913000000003,33.76365,0.008136196,0.015180607,0.015486077
t_1317,133.00913000000003,33.80098,0.008341989,0.015507008,0.015834877
t_1318,132.96420999999998,33.80098,0.008000281,0.0149502205,0.015238922
t_1319,132.91930000000002,33.80098,0.009838016,0.017853243,0.019575011
t_132,131.07775000000004,32.33306,0.00076313486,0.0017595158,0.0016559418
t_1320,132.91930000000002,33.83829,0.007851915,0.014699414,0.014970565
t_1321,132.96420999999998,33.83829,0.00819188,0.01525453,0.015563401
t_1322,133.00913000000003,33.83829,0.008546761,0.015829874,0.01618076
t_1323,133.41337,33.76365,0.011746705,0.020880915,0.021735167
t_1324,133.36845,33.76365,0.011283327,0.020169318,0.020937912
t_1325,133.32353999999998,33.76365,0.0108362315,0.019477263,0.020167677
t_1326,133.32353999999998,33.80098,0.011164506,0.019972302,0.020715555
t_1327,133.36845,33.80098,0.011634643,0.020695567,0.021523204
t_1328,133.41337,33.80098,0.012122759,0.021440819,0.022360636
t_1329,133.36845,33.83829,0.011988251,0.021220947,0.022110153
t_133,130.98792000000003,32.33306,0.0006379751,0.0014993371,0.001562349
t_1330,133.41337,33.83829,0.012501943,0.022000317,0.022988977
t_1331,133.32353999999998,33.83829,0.01149436,0.020465959,0.021264067
t_1332,133.41337,33.87559,0.01288325,0.02255829,0.023618454
t_1333,133.05404,33.80098,0.008698033,0.01608309,0.016454421
t_1334,133.09896000000003,33.80098,0.009069071,0.016679192,0.017098648
t_1335,133.14387,33.80098,0.009455429,0.0172955,0.017768087
t_1336,133.14387,33.83829,0.014304704,0.024644883,0.02427566
t_1337,133.09896000000003,33.83829,0.009303262,0.017043028,0.017492263
t_1338,133.05404,33.83829,0.008916974,0.016425764,0.016823301
t_1339,133.14387,33.87559,0.009955637,0.018064365,0.018605357
t_134,130.80826000000002,32.40893,0.0005871131,0.0013867965,0.0014496823
t_1340,133.09896000000003,33.87559,0.009536214,0.017402682,0.01788242
t_1341,133.05404,33.87559,0.015502056,0.026305886,0.022941418
t_1342,133.09896000000003,33.91288,0.022213591,0.035422694,0.022490412
t_1343,133.18879000000004,33.83829,0.010126036,0.018343309,0.018912679
t_1344,133.27862,33.83829,0.011019617,0.01973481,0.02044957
t_1345,133.23370999999997,33.83829,0.01056375,0.0190275,0.019666186
t_1346,133.27862,33.87559,0.011327535,0.02019578,0.020960711
t_1347,133.18879000000004,33.87559,0.010393615,0.01875013,0.019358747
t_1348,133.23370999999997,33.87559,0.010850729,0.019460456,0.020143555
t_1349,133.27862,33.91288,0.015632326,0.026607491,0.02865282
t_135,131.16758,32.33306,0.00081368495,0.0018686833,0.001754573
t_1350,133.18879000000004,33.91288,0.023020215,0.036585275,0.024376638
t_1351,133.23370999999997,33.91288,0.018796692,0.031032873,0.0275167
t_1352,133.18879000000004,33.95014,0.0127206575,0.022289217,0.027008668
t_1353,133.32353999999998,33.87559,0.01182489,0.020956982,0.02181167
t_1354,133.36845,33.87559,0.012343192,0.021744229,0.022697117
t_1355,133.41337,33.91288,0.013265434,0.023113128,0.024246957
t_1356,133.32353999999998,33.91288,0.012155003,0.021443823,0.022356525
t_1357,133.36845,33.91288,0.0126983,0.022263806,0.023282124
t_1358,133.41337,33.95014,0.022812424,0.03658517,0.03319392
