# 19950117_M6.9_Kobe median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,BooreEtAl2014,ChiouYoungs2014,ZhaoEtAl2016Asc
t_1043,133.45829000000003,33.50187,0.022260735,0.029683622,0.034069173
t_1044,133.36845,33.50187,0.014083229,0.020097097,0.023946129
t_1045,133.32353999999998,33.50187,0.013592151,0.019489465,0.023182767
t_1046,133.41337,33.50187,0.03438791,0.04205282,0.030443564
t_1047,133.63795,33.50187,0.020122148,0.027307753,0.03853701
t_1048,133.68286,33.50187,0.020782022,0.028070621,0.039697107
t_1049,133.59303,33.53931,0.02608116,0.033962,0.03871619
t_105,130.80826000000002,32.10506,0.0009763515,0.0017434083,0.0022882114
t_1050,133.72778,33.53931,0.04149222,0.049374513,0.039128426
t_1051,133.63795,33.53931,0.03277958,0.040917605,0.03380215
t_1052,133.68286,33.53931,0.03426486,0.04244606,0.03484809
t_1053,133.68286,33.57674,0.033596713,0.041858304,0.03613198
t_1054,133.63795,33.57674,0.029079024,0.037206236,0.041369945
t_1055,133.59303,33.57674,0.041780874,0.049476508,0.03696527
t_1056,133.72778,33.57674,0.026339334,0.034321148,0.044022493
t_1057,133.7727,33.53931,0.01980683,0.026919372,0.032733522
t_1058,133.86253,33.53931,0.021069037,0.02836848,0.034649976
t_1059,133.81761,33.53931,0.020435758,0.027643632,0.033689238
t_106,130.98792000000003,32.10506,0.00096504716,0.0017423325,0.0019196748
t_1060,133.7727,33.57674,0.020639934,0.02787767,0.033999152
t_1061,133.86253,33.57674,0.02199678,0.029422488,0.036054667
t_1062,133.81761,33.57674,0.021315323,0.028649049,0.03502317
t_1063,133.81761,33.61416,0.022227889,0.029683553,0.03640417
t_1064,133.86253,33.61416,0.022961363,0.03050907,0.03751198
t_1065,133.7727,33.61416,0.021502512,0.028861852,0.035306755
t_1066,134.22185000000002,33.3144,0.022447444,0.029977007,0.042618413
t_1067,134.17694,33.3144,0.021210136,0.028561158,0.03141196
t_1068,134.17694,33.35192,0.022261692,0.029760333,0.03284336
t_1069,134.26677,33.35192,0.023984466,0.03171024,0.045302473
t_107,130.89809000000002,32.18112,0.00095369254,0.0017227522,0.0018989847
t_1070,134.22185000000002,33.35192,0.023573965,0.031249367,0.044586245
t_1071,134.17694,33.38943,0.023370737,0.031012962,0.03434918
t_1072,134.26677,33.38943,0.02521058,0.033076845,0.04743706
t_1073,134.22185000000002,33.38943,0.024763605,0.032579955,0.046659138
t_1074,134.26677,33.42693,0.026507638,0.03450819,0.04968967
t_1075,134.22185000000002,33.42693,0.02503203,0.032867793,0.036598407
t_1076,133.99726999999996,33.38943,0.022255544,0.029757995,0.04228126
t_1077,133.99726999999996,33.42693,0.027619306,0.035711586,0.044104613
t_1078,133.95236,33.42693,0.022718115,0.030282635,0.04309002
t_1079,133.95236,33.4644,0.022859788,0.03043636,0.0336549
t_108,130.98792000000003,32.18112,0.0010159978,0.0018284955,0.0020105627
t_1080,133.99726999999996,33.4644,0.023463916,0.031116808,0.03447468
t_1081,133.90744,33.4644,0.023131216,0.03074937,0.04381158
t_1082,133.95236,33.50187,0.023913296,0.031620387,0.03508353
t_1083,134.13202,33.38943,0.02290097,0.030483626,0.033711568
t_1084,134.04219,33.38943,0.021916892,0.029367782,0.03237376
t_1085,134.08711,33.42693,0.023503223,0.03116135,0.03452835
t_1086,134.13202,33.42693,0.024030033,0.03175176,0.035242368
t_1087,134.04219,33.42693,0.022962874,0.030553054,0.033795167
t_1088,134.04219,33.4644,0.024060467,0.03178534,0.035283156
t_1089,134.13202,33.4644,0.025218777,0.033074193,0.036850225
t_109,130.71842000000004,32.18112,0.0009625853,0.0017201912,0.0022590333
t_1090,134.08711,33.4644,0.024646468,0.032438874,0.03607639
t_1091,134.08711,33.50187,0.025849042,0.033770047,0.037700996
t_1092,134.04219,33.50187,0.025212944,0.03306727,0.03684194
t_1093,134.17694,33.42693,0.02454069,0.03232165,0.03593378
t_1094,134.22185000000002,33.4644,0.02631006,0.03427788,0.03832357
t_1095,134.26677,33.4644,0.027879586,0.036007095,0.05206669
t_1096,134.17694,33.4644,0.025774486,0.033688385,0.03760084
t_1097,134.17694,33.50187,0.027076883,0.0351171,0.039356496
t_1098,134.22185000000002,33.50187,0.027661437,0.03575421,0.04014348
t_1099,134.26677,33.50187,0.052088484,0.059659842,0.046197213
t_11,131.25741,31.41766,0.0006926716,0.001274161,0.0014233036
t_110,131.07775000000004,32.18112,0.0010819207,0.001939945,0.0021279654
t_1100,134.26677,33.53931,0.029702898,0.037958268,0.04288548
t_1101,134.22185000000002,33.53931,0.02908962,0.037299097,0.042062446
t_1102,134.17694,33.53931,0.02845079,0.036609635,0.04120436
t_1103,134.13202,33.50187,0.026471436,0.034454398,0.0385406
t_1104,134.04219,33.53931,0.026421785,0.034399454,0.038473304
t_1105,134.13202,33.53931,0.027790405,0.035893757,0.040316448
t_1106,134.08711,33.53931,0.027112866,0.03515584,0.039404515
t_1107,134.04219,33.57674,0.024733288,0.03248274,0.040181108
t_1108,134.13202,33.57674,0.029179862,0.037395574,0.04218311
t_1109,134.08711,33.57674,0.02844151,0.03659903,0.04119152
t_111,130.80826000000002,32.18112,0.001255822,0.0021758673,0.002393292
t_1110,134.08711,33.61416,0.026655216,0.034591988,0.043065727
t_1111,134.13202,33.61416,0.027376061,0.035375606,0.044145145
t_1112,134.04219,33.61416,0.025923274,0.033792164,0.041968327
t_1113,133.99726999999996,33.50187,0.024566606,0.0323496,0.03596801
t_1114,133.90744,33.50187,0.043369085,0.051307853,0.038625997
t_1115,133.90744,33.53931,0.021704305,0.02909131,0.035612207
t_1116,133.99726999999996,33.53931,0.025720987,0.033628453,0.03752786
t_1117,133.95236,33.53931,0.022339525,0.029809931,0.036572915
t_1118,133.90744,33.57674,0.022681806,0.030195236,0.03708991
t_1119,133.99726999999996,33.57674,0.024052974,0.03172842,0.039157443
t_112,130.89809000000002,32.25712,0.0013176515,0.002287624,0.0026508134
t_1120,133.95236,33.57674,0.023368226,0.030964969,0.03812569
t_1121,133.95236,33.61416,0.024442418,0.03216043,0.03974357
t_1122,133.99726999999996,33.61416,0.0251844,0.032980338,0.04085906
t_1123,134.22185000000002,33.57674,0.030600138,0.03891704,0.04408755
t_1124,134.17694,33.57674,0.029901046,0.038169865,0.043150615
t_1125,134.26677,33.57674,0.031272635,0.039632756,0.04498802
t_1126,134.22185000000002,33.61416,0.028767545,0.0368774,0.046225224
t_1127,134.17694,33.61416,0.028081814,0.036139045,0.04520072
t_1128,134.26677,33.61416,0.02942869,0.037586223,0.047211997
t_1129,134.26677,33.65155,0.031007595,0.039266337,0.04956401
t_113,131.25741,32.18112,0.0012252093,0.0021807507,0.0023810822
t_1130,134.22185000000002,33.65155,0.030280199,0.03849391,0.048480943
t_1131,134.17694,33.65155,0.029527558,0.037691157,0.0473591
t_1132,134.22185000000002,33.68893,0.031881027,0.040188573,0.05086276
t_1133,133.90744,33.61416,0.023700306,0.03133551,0.038626246
t_1134,133.95236,33.65155,0.025562577,0.03339612,0.041427117
t_1135,133.99726999999996,33.65155,0.026367018,0.034277204,0.042633865
t_1136,133.90744,33.65155,0.024759939,0.03251164,0.040221274
t_1137,133.95236,33.68893,0.026730143,0.03467293,0.04317835
t_1138,133.90744,33.68893,0.025861707,0.03372413,0.0418764
t_1139,133.99726999999996,33.68893,0.02760277,0.035620376,0.04448459
t_114,131.34724,32.25712,0.0013752036,0.0024298623,0.002642125
t_1140,133.90744,33.7263,0.02700578,0.034972593,0.043591797
t_1141,133.95236,33.7263,0.027945705,0.035990845,0.04499803
t_1142,133.99726999999996,33.7263,0.028892754,0.03701029,0.04641271
t_1143,134.04219,33.65155,0.02717005,0.035151612,0.043836784
t_1144,134.08711,33.65155,0.027967509,0.0360151,0.04502974
t_1145,134.13202,33.65155,0.028754827,0.036863074,0.046206012
t_1146,134.04219,33.68893,0.028476147,0.036562964,0.045790046
t_1147,134.08711,33.68893,0.029345758,0.03749613,0.047088068
t_1148,134.13202,33.68893,0.030206593,0.038414866,0.048371293
t_1149,134.13202,33.7263,0.031734575,0.04003337,0.05064541
t_115,131.43708000000004,32.25712,0.0014629437,0.0025750415,0.0027941798
t_1150,134.04219,33.7263,0.029843263,0.038027212,0.04783043
t_1151,134.08711,33.7263,0.030792361,0.039036714,0.04924401
t_1152,134.08711,33.76365,0.032309063,0.040637843,0.051499885
t_1153,134.26677,33.68893,0.032682657,0.041031905,0.05205352
t_1154,134.17694,33.68893,0.031053731,0.039314356,0.04963252
t_1155,134.22185000000002,33.7263,0.033575177,0.041965585,0.053377796
t_1156,134.26677,33.7263,0.034460146,0.042888183,0.05468919
t_1157,134.17694,33.7263,0.032664463,0.041011885,0.052026678
t_1158,134.17694,33.76365,0.03436337,0.042786486,0.05454648
t_1159,134.22185000000002,33.76365,0.03536739,0.043828774,0.056032516
t_116,131.16758,32.25712,0.0012133964,0.0021603026,0.0023595418
t_1160,134.26677,33.76365,0.036346037,0.044840194,0.05747923
t_1161,134.17694,33.80098,0.03615425,0.044641253,0.057197146
t_1162,134.22185000000002,33.80098,0.037262775,0.04578249,0.058833938
t_1163,133.5032,33.50187,0.02392677,0.031541083,0.035156507
t_1164,133.54812000000004,33.53931,0.033931527,0.041913055,0.031758916
t_1165,133.5032,33.53931,0.029661944,0.037608605,0.03076486
t_1166,133.5032,33.57674,0.016802115,0.023393597,0.028142985
t_1167,133.54812000000004,33.57674,0.024335472,0.032067142,0.03880568
t_1168,133.45829000000003,33.61416,0.016780654,0.023367984,0.028110106
t_1169,133.5032,33.61416,0.017409164,0.024115149,0.029074091
t_117,131.25741,32.25712,0.0012920777,0.0022916605,0.0024973252
t_1170,133.54812000000004,33.61416,0.018054454,0.024876839,0.030061675
t_1171,133.5032,33.65155,0.018029233,0.024847161,0.030023243
t_1172,133.54812000000004,33.65155,0.018713837,0.025649684,0.031068861
t_1173,133.41337,33.53931,0.022072433,0.029474681,0.034069326
t_1174,133.36845,33.53931,0.01457065,0.020696316,0.024702072
t_1175,133.32353999999998,33.53931,0.014052345,0.020058993,0.02389819
t_1176,133.45829000000003,33.53931,0.022364244,0.029823553,0.035194907
t_1177,133.45829000000003,33.57674,0.01620893,0.022683633,0.027231256
t_1178,133.41337,33.57674,0.015630754,0.02198683,0.026340611
t_1179,133.32353999999998,33.57674,0.01452131,0.02063583,0.024625663
t_118,131.52691,32.25712,0.0015555667,0.0027271374,0.0029536649
t_1180,133.36845,33.57674,0.01506809,0.021304,0.025471872
t_1181,133.36845,33.61416,0.015574891,0.021919249,0.026254509
t_1182,133.41337,33.61416,0.016169082,0.02263576,0.02717
t_1183,133.63795,33.61416,0.019392224,0.0264393,0.03210269
t_1184,133.59303,33.61416,0.018715635,0.025651803,0.031071462
t_1185,133.68286,33.61416,0.022490721,0.030018307,0.033153396
t_1186,133.72778,33.61416,0.027471973,0.03556511,0.045673236
t_1187,133.72778,33.65155,0.021627072,0.029003246,0.03549552
t_1188,133.59303,33.65155,0.019416621,0.026467558,0.03213999
t_1189,133.63795,33.65155,0.020137183,0.027300106,0.033235986
t_119,131.25741,32.33306,0.0013613829,0.0024060817,0.0026171398
t_1190,133.68286,33.65155,0.02087428,0.028145703,0.034354925
t_1191,133.68286,33.68893,0.021687785,0.029072091,0.03558772
t_1192,133.63795,33.68893,0.020901438,0.028176706,0.034396384
t_1193,133.45829000000003,33.65155,0.017363634,0.0240612,0.029004445
t_1194,133.54812000000004,33.68893,0.019387666,0.02643397,0.032096125
t_1195,133.45829000000003,33.68893,0.017956477,0.02476581,0.02991333
t_1196,133.5032,33.68893,0.01866172,0.025588796,0.030989537
t_1197,133.45829000000003,33.7263,0.018567607,0.025483508,0.030835088
t_1198,133.54812000000004,33.7263,0.020074828,0.027228279,0.033141807
t_1199,133.5032,33.7263,0.019304598,0.026343815,0.031971294
t_12,130.98792000000003,31.34096,0.0005545981,0.0010321084,0.001164049
t_120,131.34724,32.33306,0.0014502843,0.0025531691,0.0027710453
t_1200,133.54812000000004,33.76365,0.020773044,0.028038073,0.03420361
t_1201,133.5032,33.76365,0.01996898,0.027110916,0.03296626
t_1202,133.45829000000003,33.76365,0.019190863,0.026204744,0.031767517
t_1203,133.7727,33.65155,0.022393962,0.029870812,0.03665535
t_1204,133.86253,33.65155,0.023962623,0.031627476,0.039021555
t_1205,133.81761,33.65155,0.023173047,0.030746194,0.037831545
t_1206,133.81761,33.68893,0.024151139,0.031836897,0.039305747
t_1207,133.7727,33.68893,0.023314377,0.030904258,0.03804504
t_1208,133.86253,33.68893,0.0250012,0.032777894,0.04058429
t_1209,133.7727,33.7263,0.024263091,0.03196109,0.039474815
t_121,131.43708000000004,32.33306,0.0015442537,0.0027079738,0.0029328691
t_1210,133.86253,33.7263,0.02607692,0.033959642,0.042199858
t_1211,133.81761,33.7263,0.025161713,0.032954738,0.040826067
t_1212,133.7727,33.76365,0.025238816,0.03303958,0.040942755
t_1213,133.72778,33.68893,0.022492623,0.029981913,0.03680474
t_1214,133.59303,33.68893,0.020134334,0.027296804,0.033231907
t_1215,133.68286,33.7263,0.022522513,0.030015534,0.036850367
t_1216,133.72778,33.7263,0.023382729,0.030980617,0.038148627
t_1217,133.63795,33.7263,0.021683954,0.029067721,0.03558235
t_1218,133.59303,33.7263,0.020867692,0.028138129,0.034345586
t_1219,133.59303,33.76365,0.021615144,0.028989637,0.035478733
t_122,131.52691,32.33306,0.0016434512,0.0028705988,0.003102825
t_1220,133.68286,33.76365,0.02337697,0.030974152,0.038140647
t_1221,133.72778,33.76365,0.03561423,0.044185225,0.052748147
t_1222,133.63795,33.76365,0.022483198,0.02997125,0.036791597
t_1223,133.81761,33.76365,0.026203664,0.034098137,0.042390853
t_1224,133.86253,33.76365,0.02718892,0.035171337,0.043866955
t_1225,133.86253,33.80098,0.028336149,0.03641148,0.045584034
t_1226,133.81761,33.80098,0.027275695,0.03526537,0.043998215
t_1227,133.7727,33.80098,0.026240088,0.034137867,0.042446733
t_1228,133.7727,33.83829,0.027264941,0.03525363,0.04398394
t_1229,133.81761,33.83829,0.028375974,0.03645423,0.04564554
t_123,131.61674,32.25712,0.0017203023,0.002987889,0.004165488
t_1230,133.86253,33.83829,0.02951698,0.037678026,0.04734878
t_1231,133.7727,33.87559,0.028311115,0.036384307,0.045551214
t_1232,133.86253,33.87559,0.044879194,0.05357968,0.06559795
t_1233,133.72778,33.80098,0.03696445,0.045582213,0.05462483
t_1234,133.59303,33.80098,0.022374919,0.029859304,0.036628924
t_1235,133.68286,33.80098,0.024249518,0.031945962,0.03945618
t_1236,133.63795,33.80098,0.023297505,0.030885303,0.038021706
t_1237,133.72778,33.83829,0.02618515,0.034077782,0.04236598
t_1238,133.63795,33.83829,0.024126004,0.031820614,0.039269738
t_1239,133.59303,33.83829,0.02316261,0.030738182,0.037793268
t_124,131.61674,32.33306,0.0017471405,0.0030410646,0.0032811537
t_1240,133.68286,33.83829,0.025138102,0.032928597,0.040794015
t_1241,133.72778,33.87559,0.027156739,0.035136178,0.043824255
t_1242,133.59303,33.87559,0.023959456,0.031618007,0.038968705
t_1243,133.45829000000003,33.80098,0.01982195,0.02692686,0.032708358
t_1244,133.5032,33.80098,0.020644562,0.027880823,0.033972096
t_1245,133.54812000000004,33.80098,0.021496082,0.028858753,0.035279147
t_1246,133.54812000000004,33.83829,0.022229264,0.029681318,0.036365617
t_1247,133.5032,33.83829,0.021328026,0.028650815,0.034986112
t_1248,133.45829000000003,33.83829,0.020459173,0.027648566,0.033655033
t_1249,133.54812000000004,33.87559,0.022970414,0.030503161,0.03746007
t_125,130.71842000000004,32.25712,0.0007853992,0.0014471548,0.0017675653
t_1250,133.5032,33.87559,0.022017512,0.029419586,0.036005497
t_1251,133.45829000000003,33.87559,0.021100773,0.028368618,0.034604885
t_1252,133.45829000000003,33.91288,0.021744542,0.029085016,0.035554636
t_1253,133.63795,33.87559,0.024985261,0.032763105,0.04053253
t_1254,133.68286,33.87559,0.0260438,0.033936337,0.042150933
t_1255,133.63795,33.91288,0.025852334,0.033705052,0.04180596
t_1256,133.72778,33.91288,0.028153509,0.036224097,0.045302268
t_1257,133.59303,33.91288,0.024763923,0.032495778,0.040151305
t_1258,133.68286,33.91288,0.026982045,0.034948204,0.043522637
t_1259,133.63795,33.95014,0.026725829,0.03464267,0.04308453
t_126,130.98792000000003,32.25712,0.0010687036,0.0019172863,0.0021040936
t_1260,133.68286,33.95014,0.027926072,0.03595704,0.044903304
t_1261,133.72778,33.95014,0.029174136,0.03731095,0.04679388
t_1262,133.59303,33.95014,0.025572473,0.033368744,0.04133591
t_1263,133.23370999999997,33.57674,0.0134818535,0.019354466,0.023001077
t_1264,133.27862,33.57674,0.013989667,0.01998779,0.023801891
t_1265,133.27862,33.61416,0.014447538,0.0205471,0.024498723
t_1266,133.23370999999997,33.61416,0.013911714,0.019883154,0.023658628
t_1267,133.18879000000004,33.61416,0.013392591,0.019234493,0.022843415
t_1268,133.18879000000004,33.65155,0.013802271,0.019736066,0.023469195
t_1269,133.27862,33.65155,0.014910673,0.021108985,0.025203412
t_127,131.07775000000004,32.25712,0.0011389947,0.002035587,0.0022285439
t_1270,133.23370999999997,33.65155,0.0143473,0.020413779,0.024322653
t_1271,133.27862,33.68893,0.015379955,0.021672815,0.025915
t_1272,133.23370999999997,33.68893,0.01478803,0.020946106,0.024992216
t_1273,132.96420999999998,33.61416,0.011043742,0.016239328,0.019134697
t_1274,132.91930000000002,33.61416,0.010621518,0.015690407,0.018463708
t_1275,133.00913000000003,33.65155,0.011802331,0.017207505,0.020323277
t_1276,132.91930000000002,33.65155,0.010905693,0.016051557,0.018903876
t_1277,132.96420999999998,33.65155,0.012713621,0.018333312,0.019601172
t_1278,133.00913000000003,33.68893,0.013586045,0.019422833,0.020818751
t_1279,132.96420999999998,33.68893,0.014213725,0.020172458,0.026785318
t_128,130.80826000000002,32.25712,0.0012354215,0.0021531929,0.002501208
t_1280,132.91930000000002,33.68893,0.014335853,0.020299278,0.025818933
t_1281,132.96420999999998,33.7263,0.013393217,0.019170234,0.020534309
t_1282,132.91930000000002,33.7263,0.012859618,0.018498238,0.019782985
t_1283,133.32353999999998,33.61416,0.014998287,0.02122592,0.025364157
t_1284,133.32353999999998,33.65155,0.015492762,0.02182122,0.026112083
t_1285,133.41337,33.65155,0.0167171,0.02329214,0.028012611
t_1286,133.36845,33.65155,0.016093351,0.022549398,0.027048357
t_1287,133.36845,33.68893,0.01662547,0.02318358,0.027852431
t_1288,133.32353999999998,33.68893,0.01599248,0.022419024,0.02686846
t_1289,133.41337,33.68893,0.017279258,0.023965904,0.028867472
t_129,130.89809000000002,32.33306,0.0009385654,0.0017110094,0.0020751914
t_1290,133.41337,33.7263,0.017854901,0.024642063,0.029732935
t_1291,133.32353999999998,33.7263,0.0164985,0.02301842,0.027631735
t_1292,133.36845,33.7263,0.017165167,0.023819953,0.028665127
t_1293,133.05404,33.65155,0.0122758765,0.017812246,0.02107046
t_1294,133.09896000000003,33.68893,0.013132186,0.0188849,0.022402091
t_1295,133.05404,33.68893,0.012619104,0.018237505,0.021596417
t_1296,133.14387,33.68893,0.013664343,0.019551927,0.02323607
t_1297,133.05404,33.7263,0.012963798,0.018661952,0.022122843
t_1298,133.09896000000003,33.7263,0.015124821,0.021321561,0.022961743
t_1299,133.14387,33.7263,0.020730423,0.027874112,0.031807505
t_13,130.71842000000004,31.34096,0.00048826996,0.0009116904,0.0013359713
t_130,130.71842000000004,32.33306,0.000823431,0.0015130023,0.0018444865
t_1300,133.05404,33.76365,0.014911634,0.0210467,0.02264832
t_1301,133.09896000000003,33.76365,0.0155371,0.02181438,0.023521068
t_1302,133.14387,33.76365,0.021305004,0.028525064,0.032602295
t_1303,133.18879000000004,33.68893,0.014216213,0.020239035,0.024099326
t_1304,133.27862,33.7263,0.015854431,0.022237971,0.026631985
t_1305,133.23370999999997,33.7263,0.015232982,0.021479405,0.025665876
t_1306,133.18879000000004,33.7263,0.014633534,0.020742524,0.02473243
t_1307,133.27862,33.76365,0.016332889,0.022803413,0.027352486
t_1308,133.23370999999997,33.76365,0.015681004,0.0220125,0.026341848
t_1309,133.18879000000004,33.76365,0.015053137,0.021245304,0.025366815
t_131,130.80826000000002,32.33306,0.00087926333,0.0016092598,0.001956745
t_1310,133.27862,33.80098,0.016814107,0.023367912,0.028074637
t_1311,133.18879000000004,33.80098,0.015473935,0.021746127,0.02600082
t_1312,133.23370999999997,33.80098,0.016130941,0.022544121,0.027018365
t_1313,133.00913000000003,33.7263,0.013948274,0.019864604,0.021314094
t_1314,132.96420999999998,33.76365,0.013733069,0.019585138,0.020998659
t_1315,132.91930000000002,33.76365,0.014695738,0.020737031,0.02698777
t_1316,133.00913000000003,33.76365,0.012772132,0.018409874,0.021807969
