# 19780916_M7.3_Tabas median gmf, Stations:Seismic, gmlt:USGS, Rupture:Niazi_And_Kanamori_1981
custom_site_id,lon,lat,AbrahamsonEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
m_189,56.95565,33.99763,0.18700568,0.16431196,0.18074034
m_19,56.94342,33.52962,0.60377616,0.5883938,0.59870625
m_190,56.9309,33.99882,0.18693572,0.16328311,0.18017988
m_191,56.93247,34.02488,0.18496412,0.15808205,0.17946033
m_192,56.81734,34.00592,0.17380494,0.15217946,0.16653916
m_193,56.56649,33.92299,0.11909362,0.11979485,0.11172841
m_194,56.62645,33.97986,0.13804878,0.12890674,0.13243738
m_195,56.4436,33.79502,0.14956953,0.13058738,0.14641978
m_196,56.511,33.88863,0.122082695,0.11949191,0.11578418
m_20,57.01041,33.53081,0.53291816,0.50287247,0.5325312
m_21,56.95018,33.41232,0.34822103,0.30314454,0.33993456
m_22,56.92031,33.57346,0.86229396,0.8686381,0.86209273
m_23,56.9503,33.43839,0.37960827,0.337537,0.37155476
m_24,56.9277,33.59953,0.8987207,0.9057527,0.90057534
m_25,56.93572,33.43483,0.3701805,0.32871342,0.36141914
m_26,56.9329,33.45498,0.40089557,0.34775165,0.3939192
m_27,57.11243,33.21445,0.27961782,0.23678972,0.27267742
m_28,56.9489,33.45261,0.40105444,0.35974276,0.39327383
m_29,57.22252,33.08057,0.28294158,0.2302815,0.2778587
m_30,56.91287,33.53791,0.6279766,0.59394544,0.6225146
m_31,57.32361,33.21801,0.35942358,0.31483907,0.36052004
m_32,57.11293,33.66351,0.38440648,0.3784815,0.37236726
m_33,56.89685,33.53791,0.5979933,0.5566017,0.59121495
m_34,57.19183,33.38863,0.35526007,0.31668282,0.3541154
m_35,56.89389,33.52725,0.54828256,0.50001657,0.54168195
m_36,56.89861,33.60782,0.7710745,0.7533788,0.76645976
m_37,57.15146,33.1481,0.2785098,0.2279289,0.27241766
m_38,56.91103,33.45024,0.3851544,0.33297917,0.37698302
m_39,56.88389,33.57227,0.6863888,0.6543928,0.6792419
m_40,57.16007,33.45261,0.373791,0.33858594,0.37211382
m_41,56.89254,33.55095,0.6417166,0.60493326,0.6349581
m_42,57.37696,33.09716,0.30080992,0.2841528,0.2871483
m_43,56.95272,33.32701,0.28522775,0.23231992,0.2786704
m_44,57.00823,33.69787,0.44128948,0.42137787,0.43307614
m_45,57.17286,33.38033,0.35017827,0.31187245,0.34813112
m_46,57.034,33.26422,0.27907094,0.22453094,0.27443424
m_47,56.88531,33.5628,0.66417223,0.6301857,0.6569373
m_48,57.19207,33.11137,0.28171378,0.2295849,0.27629295
m_49,57.33079,33.1955,0.32271975,0.30776715,0.30886745
m_50,56.98063,33.71327,0.4184239,0.40216613,0.4065431
m_51,56.91523,33.74526,0.36473352,0.33415273,0.35402715
m_52,56.87313,33.77607,0.27764162,0.27015215,0.25807172
m_53,57.42562,33.2346,0.3679573,0.3640006,0.3547577
m_54,56.87372,33.5782,0.6528408,0.6173711,0.64465916
m_55,56.89141,33.62678,0.6644322,0.6327302,0.6583453
m_56,57.25735,33.38626,0.33603802,0.3209525,0.3235081
m_57,57.24278,33.38389,0.33433178,0.31918287,0.32167315
m_58,57.40016,33.07227,0.2502642,0.26661518,0.23564303
m_59,57.22688,33.41232,0.31606978,0.31746408,0.30034387
m_60,57.411,33.22156,0.37088192,0.35297585,0.36287436
m_61,57.23988,33.05332,0.28079268,0.22882971,0.2754497
m_62,57.14201,33.65284,0.3663888,0.35890013,0.35716042
m_63,57.03024,33.73697,0.36874628,0.34646726,0.3581054
m_64,57.16085,33.63033,0.29987374,0.33615518,0.28682438
m_65,56.84757,33.59242,0.5540669,0.50871,0.5444229
m_66,56.84325,33.60308,0.5367055,0.49030894,0.5268982
m_67,56.85795,33.63507,0.5411417,0.49784222,0.53185487
m_68,56.82572,33.59123,0.48524147,0.4352388,0.4752784
m_69,56.82871,33.60782,0.49044418,0.44117156,0.48035055
m_70,56.85662,33.66232,0.47964326,0.43220448,0.47040662
m_71,56.81994,33.60071,0.47064552,0.42095578,0.46023408
m_72,56.94312,33.79502,0.27629468,0.2696878,0.25593466
m_73,57.11327,33.74171,0.26151267,0.28821734,0.24925867
m_74,57.09293,33.75237,0.3328248,0.30397597,0.33030736
m_75,57.15663,33.66469,0.3473556,0.3389169,0.34091577
m_76,57.27228,33.47038,0.33586234,0.31759802,0.33133784
m_77,57.51467,33.28318,0.38811174,0.39453667,0.3916067
m_78,57.30567,33.4455,0.32081905,0.31201464,0.3121339
m_79,57.2088,33.60545,0.29874817,0.31481087,0.2897457
m_80,57.28256,33.48934,0.32923672,0.31150904,0.32757753
m_81,57.3015,33.49052,0.2753666,0.29350397,0.27080256
m_82,57.23922,33.56991,0.30252618,0.30777493,0.2946743
m_83,57.27982,33.52962,0.26395968,0.28703317,0.25957927
m_84,57.25666,33.56161,0.2746692,0.29462376,0.2695526
m_85,57.40919,33.47275,0.29706687,0.27889824,0.31788495
m_86,56.81428,33.63863,0.43259704,0.38167325,0.42234775
m_87,56.83631,33.68128,0.41593984,0.36826557,0.4056868
m_88,56.83636,33.69313,0.39851406,0.35041502,0.38831428
m_89,56.82765,33.69905,0.37908533,0.32662722,0.3698025
m_90,56.97814,33.81043,0.29705885,0.26570076,0.28594255
m_91,56.80723,33.69194,0.3656066,0.3139174,0.35581982
m_92,56.82625,33.71209,0.363424,0.31437495,0.35320938
m_93,56.78826,33.68365,0.35209653,0.30038676,0.34236926
m_94,56.80731,33.70972,0.34850672,0.3002102,0.33796582
m_95,57.15338,33.92062,0.15025385,0.16021219,0.14774537
m_96,56.73205,33.48341,0.28283128,0.24126387,0.27227134
m_97,56.77665,33.69313,0.33284527,0.2818595,0.32313123
m_98,56.80591,33.72393,0.33356893,0.28554022,0.3231195
m_99,56.79424,33.71919,0.32814798,0.27768302,0.31835628
t_0,60.97259,36.39073,0.0032337108,0.0032589498,0.004103339
t_1,61.06242,36.39073,0.0030853085,0.0031225085,0.0039157127
t_10,55.40303,36.24597,0.007435148,0.007171597,0.009202358
t_100,53.24708,36.39073,0.0021633222,0.0023872724,0.0026717095
t_1000,58.81663,35.73719,0.017224716,0.0148391705,0.021348933
t_1001,58.54714,35.73719,0.020709144,0.017312812,0.025592117
t_1002,58.4573,35.73719,0.02131095,0.017823327,0.02627395
t_1003,58.36747,35.73719,0.012854058,0.013045389,0.015005012
t_1004,58.7268,35.73719,0.01958232,0.016303793,0.024352888
t_1005,58.90646,35.73719,0.011405211,0.011222627,0.0135813365
t_1006,58.36747,35.81007,0.021054303,0.017410912,0.026122874
t_1007,58.18781,35.81007,0.021935262,0.01816315,0.027134713
t_1008,58.4573,35.81007,0.02081897,0.017123742,0.02590083
t_1009,58.63697,35.81007,0.011343386,0.011376461,0.0134149855
t_101,53.06741,36.39073,0.001989991,0.0022076766,0.0024627598
t_1010,58.27764,35.81007,0.021359669,0.017722713,0.026447337
t_1011,58.54714,35.81007,0.011925526,0.011872896,0.014095363
t_1012,58.81663,35.81007,0.018329794,0.015103043,0.023011189
t_1013,58.7268,35.81007,0.017527485,0.014864844,0.021832548
t_1014,58.90646,35.81007,0.017003987,0.014224874,0.021339566
t_1015,58.18781,35.88289,0.021078655,0.017284263,0.02625595
t_1016,58.63697,35.88289,0.010740664,0.01074055,0.012761972
t_1017,58.7268,35.88289,0.01721162,0.014380943,0.02159197
t_1018,58.81663,35.88289,0.017267406,0.014245562,0.021762105
t_1019,58.27764,35.88289,0.021011775,0.017116837,0.026238343
t_102,53.15724,36.39073,0.0020184296,0.0022539739,0.0024851884
t_1020,58.54714,35.88289,0.012847401,0.01216574,0.015495836
t_1021,58.4573,35.88289,0.01171597,0.011579956,0.013907442
t_1022,58.36747,35.88289,0.012180136,0.011976918,0.014453292
t_1023,58.90646,35.88289,0.016195979,0.013520174,0.02041065
t_1024,58.36747,35.95564,0.010833785,0.010871828,0.01285521
t_1025,58.4573,35.95564,0.013168439,0.01221519,0.016063314
t_1026,58.7268,35.95564,0.016438203,0.0136805065,0.020719595
t_1027,58.81663,35.95564,0.01624165,0.013430347,0.02053823
t_1028,58.27764,35.95564,0.012171551,0.011787081,0.014537968
t_1029,58.63697,35.95564,0.01729614,0.01427398,0.021794874
t_103,53.42674,36.39073,0.0025514874,0.0027242063,0.003181256
t_1030,58.18781,35.95564,0.01406774,0.013047931,0.017082464
t_1031,58.54714,35.95564,0.016205704,0.013835447,0.020252839
t_1032,58.90646,35.95564,0.015248583,0.012761411,0.019275406
t_1033,58.54714,36.02832,0.016442383,0.013667026,0.020736191
t_1034,58.7268,36.02832,0.016011627,0.013182919,0.020300278
t_1035,58.81663,36.02832,0.015478813,0.012771697,0.019652208
t_1036,58.4573,36.02832,0.01703955,0.014102494,0.021473343
t_1037,58.36747,36.02832,0.017689385,0.014559302,0.022282809
t_1038,58.27764,36.02832,0.017575204,0.014612718,0.022066245
t_1039,58.63697,36.02832,0.01597612,0.013295633,0.020176956
t_104,53.51657,36.39073,0.0025017555,0.0027199073,0.0030891916
t_1040,58.18781,36.02832,0.01783114,0.014851576,0.022352416
t_1041,58.90646,36.02832,0.01466592,0.012212198,0.018620536
t_1042,58.18781,36.10094,0.016442051,0.013799301,0.02066545
t_1043,58.63697,36.10094,0.01529565,0.012672701,0.01940523
t_1044,58.54714,36.10094,0.01541754,0.012851212,0.019506013
t_1045,58.81663,36.10094,0.014241854,0.011882199,0.018102298
t_1046,58.36747,36.10094,0.009811743,0.009758953,0.011746499
t_1047,58.4573,36.10094,0.012111683,0.011102708,0.01495939
t_1048,58.7268,36.10094,0.014936365,0.012366539,0.018982807
t_1049,58.27764,36.10094,0.016005201,0.013474894,0.020127654
t_105,53.24708,36.46301,0.0021534527,0.0023573013,0.0026734755
t_1050,58.90646,36.10094,0.013785427,0.0115209585,0.01754604
t_1051,58.81663,36.17348,0.013251775,0.011135584,0.016872758
t_1052,58.18781,36.17348,0.0144694075,0.012452538,0.01816503
t_1053,58.7268,36.17348,0.013856671,0.011563415,0.017641071
t_1054,59.08613,35.59122,0.01444035,0.013211901,0.01763216
t_1055,59.26579,35.59122,0.017972635,0.014730418,0.02265008
t_1056,59.53528,35.59122,0.00919145,0.009139801,0.011045066
t_1057,59.35562,35.59122,0.016735861,0.013865084,0.021110069
t_1058,59.62511,35.59122,0.008556897,0.0085967295,0.010282688
t_1059,59.17596,35.59122,0.018534493,0.015256347,0.023267722
t_106,53.42674,36.46301,0.001762186,0.0021207773,0.0021183838
t_1060,58.99629,35.59122,0.017077964,0.014953804,0.021043515
t_1061,59.44545,35.59122,0.01599439,0.013264591,0.020227851
t_1062,59.17596,35.66424,0.010544964,0.010429262,0.012597276
t_1063,59.62511,35.66424,0.007148561,0.0075578517,0.008522904
t_1064,59.35562,35.66424,0.009679427,0.009582512,0.011617333
t_1065,59.53528,35.66424,0.008992885,0.008868267,0.010855316
t_1066,59.26579,35.66424,0.009940786,0.009897033,0.011887344
t_1067,59.08613,35.66424,0.010717323,0.010701152,0.012744616
t_1068,58.99629,35.66424,0.012433296,0.01193062,0.014900327
t_1069,59.44545,35.66424,0.009796309,0.009513053,0.011860342
t_107,53.15724,36.46301,0.0020090365,0.0022262414,0.0024865945
t_1070,59.17596,35.73719,0.009934096,0.009856532,0.011894206
t_1071,58.99629,35.73719,0.014373375,0.0128671955,0.017751833
t_1072,59.62511,35.73719,0.006848614,0.0072400626,0.008182164
t_1073,59.08613,35.73719,0.010968013,0.010643687,0.013177512
t_1074,59.26579,35.73719,0.009682554,0.009557261,0.011633943
t_1075,59.53528,35.73719,0.007206618,0.0075911446,0.008599106
t_1076,59.35562,35.73719,0.008191042,0.008479951,0.009766686
t_1077,59.44545,35.73719,0.009496988,0.009179561,0.011560432
t_1078,58.99629,35.81007,0.012463814,0.011509372,0.015300982
t_1079,59.53528,35.81007,0.009647872,0.009012067,0.011975368
t_108,53.06741,36.46301,0.001905432,0.0021254243,0.0023566654
t_1080,59.17596,35.81007,0.008972501,0.0090753315,0.010729355
t_1081,59.08613,35.81007,0.008760353,0.009065166,0.010409584
t_1082,59.26579,35.81007,0.008353815,0.008556516,0.009985074
t_1083,59.62511,35.81007,0.007236337,0.007374405,0.008724616
t_1084,59.35562,35.81007,0.0076718307,0.007995281,0.00915776
t_1085,59.44545,35.81007,0.008520543,0.00841604,0.010309076
t_1086,59.17596,35.88289,0.013734371,0.011733174,0.017342705
t_1087,58.99629,35.88289,0.01511373,0.0127850305,0.019039446
t_1088,59.53528,35.88289,0.0072751036,0.007385477,0.008780816
t_1089,59.26579,35.88289,0.008367788,0.008408589,0.01006566
t_109,53.33691,36.46301,0.0023766782,0.002544449,0.0029706396
t_1090,59.08613,35.88289,0.014348401,0.012217696,0.018091014
t_1091,59.62511,35.88289,0.0068669515,0.0070211226,0.008290261
t_1092,59.35562,35.88289,0.009146074,0.008793944,0.0112024965
t_1093,59.44545,35.88289,0.008522626,0.008289635,0.010412886
t_1094,59.17596,35.95564,0.014281011,0.011812686,0.018207638
t_1095,58.99629,35.95564,0.01493783,0.012450987,0.018936563
t_1096,59.35562,35.95564,0.012265387,0.010460041,0.015601722
t_1097,59.26579,35.95564,0.010533124,0.009606081,0.013159022
t_1098,59.62511,35.95564,0.009839082,0.008739544,0.012477163
t_1099,59.08613,35.95564,0.01481815,0.012240469,0.018858159
t_11,55.5827,36.24597,0.009085671,0.00833069,0.011416557
t_110,53.69623,36.46301,0.0022129002,0.002543321,0.0026780872
t_1100,59.53528,35.95564,0.011024367,0.009523091,0.014040453
t_1101,59.44545,35.95564,0.011595384,0.009963687,0.014755198
t_1102,59.26579,36.02832,0.01044781,0.009397659,0.01313938
t_1103,58.99629,36.02832,0.013555249,0.011490048,0.01717956
t_1104,59.35562,36.02832,0.0077464893,0.0076368474,0.00944473
t_1105,59.08613,36.02832,0.013022385,0.011074445,0.016523888
t_1106,59.62511,36.02832,0.007098832,0.0069605843,0.008740789
t_1107,59.17596,36.02832,0.009525189,0.008948894,0.011795444
t_1108,59.53528,36.02832,0.007861663,0.0075337156,0.009749098
t_1109,59.44545,36.02832,0.008316566,0.007910075,0.0103193065
t_111,53.6064,36.46301,0.001923191,0.0022988059,0.002311503
t_1110,59.62511,36.10094,0.0076514874,0.007206166,0.009592574
t_1111,59.17596,36.10094,0.008920124,0.008431106,0.011056674
t_1112,59.08613,36.10094,0.010868234,0.009691891,0.013685862
t_1113,59.53528,36.10094,0.006648209,0.0066452376,0.008120098
t_1114,59.35562,36.10094,0.0071133496,0.007107387,0.008651164
t_1115,58.99629,36.10094,0.012926438,0.010943789,0.016436635
t_1116,59.26579,36.10094,0.0070945034,0.0071809636,0.008582441
t_1117,59.44545,36.10094,0.007172934,0.0070679174,0.008797021
t_1118,59.62511,36.17348,0.0068116933,0.006579651,0.008485759
t_1119,59.53528,36.17348,0.0065176203,0.006463827,0.00801357
t_112,52.97758,36.46301,0.0021151397,0.0022515424,0.0026659197
t_1120,59.26579,36.17348,0.0066210623,0.006754241,0.008013402
t_1121,59.17596,36.17348,0.007342547,0.0072966977,0.008940253
t_1122,59.08613,36.17348,0.008254455,0.00796373,0.0101617
t_1123,59.35562,36.17348,0.006475312,0.0065819705,0.007855751
t_1124,56.03185,35.51814,0.023752239,0.019814376,0.029084044
t_1125,56.57084,35.51814,0.029334608,0.024174761,0.035585944
t_1126,56.48101,35.51814,0.019265035,0.018330386,0.022497432
t_1127,56.39118,35.51814,0.02237918,0.019982377,0.026832638
t_1128,56.12168,35.59122,0.024446042,0.019941945,0.03017513
t_1129,56.21152,35.59122,0.02508583,0.020501511,0.030899348
t_113,53.51657,36.46301,0.0018399964,0.002207363,0.002211657
t_1130,56.48101,35.59122,0.02104661,0.01893861,0.025247544
t_1131,56.30135,35.59122,0.016006598,0.015580148,0.01876046
t_1132,56.57084,35.59122,0.02574558,0.021721313,0.03129737
t_1133,56.39118,35.59122,0.025504075,0.021180145,0.031200672
t_1134,56.03185,35.59122,0.022893902,0.018920828,0.02823945
t_1135,56.66067,35.59122,0.020786518,0.019111702,0.024652231
t_1136,56.57084,35.66424,0.017284505,0.016419876,0.020360736
t_1137,56.48101,35.66424,0.019504393,0.017608836,0.023488874
t_1138,56.39118,35.66424,0.021330765,0.018482106,0.026026696
t_1139,56.30135,35.66424,0.020018328,0.017573966,0.024397893
t_114,53.6064,36.53522,0.002201736,0.0024742372,0.0026846547
t_1140,56.12168,35.66424,0.020088345,0.017237198,0.02470659
t_1141,56.03185,35.66424,0.021351457,0.017708546,0.026457107
t_1142,56.21152,35.66424,0.01677479,0.01551944,0.020143516
t_1143,56.66067,35.66424,0.026388882,0.02167186,0.03232351
t_1144,56.12168,35.73719,0.01433151,0.013567659,0.017155573
t_1145,56.03185,35.73719,0.016707925,0.014834023,0.02051009
t_1146,56.57084,35.73719,0.02460098,0.020074798,0.030366793
t_1147,56.48101,35.73719,0.021251513,0.01816989,0.026074644
t_1148,56.30135,35.73719,0.017777827,0.015922258,0.021646317
t_1149,56.21152,35.73719,0.01884451,0.016366072,0.023173656
t_115,52.97758,36.53522,0.002458348,0.0024593996,0.0031564636
t_1150,56.39118,35.73719,0.0192089,0.01689096,0.023463283
t_1151,56.66067,35.73719,0.024314428,0.020079287,0.029912774
t_1152,56.21152,35.81007,0.018266072,0.015695682,0.022605421
t_1153,56.39118,35.81007,0.018063173,0.015874881,0.022164559
t_1154,56.57084,35.81007,0.020348186,0.017398812,0.025042629
t_1155,56.30135,35.81007,0.019852046,0.016702868,0.02462001
t_1156,56.48101,35.81007,0.019297967,0.01669645,0.023728777
t_1157,56.12168,35.81007,0.017457746,0.015096961,0.021617338
t_1158,56.03185,35.81007,0.010519375,0.01080188,0.012411486
t_1159,56.66067,35.81007,0.022910098,0.018873205,0.028335644
t_116,53.15724,36.53522,0.0024397664,0.0025055634,0.003103452
t_1160,56.21152,35.88289,0.018511524,0.015484624,0.023116093
t_1161,56.57084,35.88289,0.020827195,0.017239317,0.025894161
t_1162,56.30135,35.88289,0.018539067,0.015643315,0.023075327
t_1163,56.39118,35.88289,0.019861028,0.016477466,0.024755185
t_1164,56.03185,35.88289,0.017312627,0.014549141,0.021679057
t_1165,56.48101,35.88289,0.015605936,0.014238197,0.018992078
t_1166,56.12168,35.88289,0.013875714,0.012751915,0.016959094
t_1167,56.66067,35.88289,0.022090018,0.018005192,0.027500698
t_1168,56.57084,35.95564,0.014992017,0.013662865,0.018307827
t_1169,56.21152,35.95564,0.01742117,0.014584205,0.021836491
t_117,53.33691,36.53522,0.0023052841,0.0024691392,0.0028854369
t_1170,56.48101,35.95564,0.01845509,0.015501224,0.023016011
t_1171,56.12168,35.95564,0.01651316,0.013968815,0.020692034
t_1172,56.39118,35.95564,0.017240636,0.014737221,0.021460831
t_1173,56.03185,35.95564,0.014741125,0.012871618,0.018383928
t_1174,56.30135,35.95564,0.0178023,0.014915261,0.022275772
t_1175,56.66067,35.95564,0.017640939,0.015265884,0.021823017
t_1176,56.57084,36.02832,0.015886558,0.013877143,0.01971481
t_1177,56.48101,36.02832,0.0173463,0.014575852,0.021719325
t_1178,56.12168,36.02832,0.009555986,0.009628319,0.011406748
t_1179,56.30135,36.02832,0.015776169,0.013522629,0.019730272
t_118,53.51657,36.53522,0.002399942,0.0025921806,0.0029834493
t_1180,56.03185,36.02832,0.014850371,0.012672614,0.018673245
t_1181,56.39118,36.02832,0.01565257,0.01356019,0.019506818
t_1182,56.66067,36.02832,0.01681222,0.014471276,0.020907298
t_1183,56.21152,36.02832,0.016060311,0.01356228,0.020173112
t_1184,56.39118,36.10094,0.015675982,0.013282615,0.019696213
t_1185,56.12168,36.10094,0.011965263,0.010912243,0.0148308035
t_1186,56.30135,36.10094,0.011417404,0.010751044,0.013948298
t_1187,56.21152,36.10094,0.009875916,0.009704228,0.011876432
t_1188,56.48101,36.10094,0.015399431,0.0132243205,0.019275071
t_1189,56.57084,36.10094,0.017452473,0.0144022675,0.021988725
t_119,53.06741,36.53522,0.00252586,0.0025326614,0.0032375809
t_1190,56.66067,36.10094,0.018030675,0.014784339,0.02272124
t_1191,56.03185,36.10094,0.014243396,0.012095883,0.01798765
t_1192,56.21152,36.17348,0.012644578,0.011177453,0.01583988
t_1193,56.12168,36.17348,0.012682459,0.011109638,0.015941633
t_1194,57.10983,35.51814,0.022737605,0.021354914,0.026407294
t_1195,56.75051,35.51814,0.019961452,0.019270135,0.023118166
t_1196,57.28949,35.51814,0.033371136,0.027310716,0.040140685
t_1197,57.37933,35.51814,0.029676674,0.025410099,0.03547566
t_1198,57.19966,35.59122,0.02102436,0.019804364,0.024523444
t_1199,57.28949,35.59122,0.01976853,0.019088067,0.02290782
t_12,55.49286,36.24597,0.0072931475,0.007146823,0.008954788
t_120,53.69623,36.53522,0.0022564307,0.0025435193,0.0027456766
t_1200,57.37933,35.59122,0.019486189,0.018924667,0.022553585
t_1201,56.75051,35.59122,0.023442844,0.020793958,0.028103326
t_1202,56.84034,35.59122,0.029906357,0.024376553,0.03635909
t_1203,57.02,35.59122,0.02023304,0.019217968,0.023562295
t_1204,57.10983,35.59122,0.027754234,0.02359551,0.033448033
t_1205,56.93017,35.59122,0.029029293,0.024068624,0.035172116
t_1206,56.84034,35.66424,0.026752194,0.022148976,0.03264103
t_1207,56.75051,35.66424,0.026723886,0.021997685,0.03267505
t_1208,57.28949,35.66424,0.0193591,0.018306108,0.022672623
t_1209,57.19966,35.66424,0.028291438,0.023274848,0.034441262
t_121,53.42674,36.53522,0.0023393962,0.002520629,0.0029163864
t_1210,57.10983,35.66424,0.028873527,0.023516575,0.035214353
t_1211,56.93017,35.66424,0.026021197,0.021885429,0.031641975
t_1212,57.37933,35.66424,0.022809451,0.020351814,0.027318377
t_1213,57.02,35.66424,0.028074324,0.023037896,0.03422844
t_1214,57.19966,35.73719,0.017877439,0.01692529,0.02104733
t_1215,56.84034,35.73719,0.024226699,0.020285679,0.029667608
