# 19780916_M7.3_Tabas median gmf, Stations:Seismic, gmlt:USGS, Rupture:Walker_et_al_2003, Max_dist:150km
custom_site_id,lon,lat,AbrahamsonEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
m_191,56.93247,34.02488,0.14398721,0.12355938,0.13188829
m_192,56.81734,34.00592,0.12949666,0.11415823,0.11870447
m_193,56.56649,33.92299,0.08209223,0.083116286,0.073883474
m_194,56.62645,33.97986,0.09699983,0.091571204,0.08918014
m_195,56.4436,33.79502,0.102685235,0.09220031,0.09725103
m_196,56.511,33.88863,0.083315276,0.08262073,0.075971745
m_20,57.01041,33.53081,0.51896,0.49198407,0.5212013
m_21,56.95018,33.41232,0.31675613,0.27686605,0.30499026
m_22,56.92031,33.57346,0.8423429,0.8489448,0.84015226
m_23,56.9503,33.43839,0.34492278,0.30766752,0.33311903
m_24,56.9277,33.59953,0.8899258,0.8971283,0.8913943
m_25,56.93572,33.43483,0.33252078,0.2961213,0.3193335
m_26,56.9329,33.45498,0.36432996,0.3179247,0.35310376
m_27,57.11243,33.21445,0.3166578,0.27224353,0.3236824
m_28,56.9489,33.45261,0.36453345,0.32798943,0.35282984
m_29,57.22252,33.08057,0.3966529,0.34301808,0.4334339
m_30,56.91287,33.53791,0.58510643,0.5547668,0.57381177
m_31,57.32361,33.21801,0.52720207,0.4867264,0.524529
m_32,57.11293,33.66351,0.45584065,0.4585707,0.4521817
m_33,56.89685,33.53791,0.5529273,0.5163269,0.5397552
m_34,57.19183,33.38863,0.4472504,0.40256572,0.4808275
m_35,56.89389,33.52725,0.5038421,0.46131536,0.49091855
m_36,56.89861,33.60782,0.73633385,0.72088426,0.72625035
m_37,57.15146,33.1481,0.337617,0.2862624,0.3548453
m_38,56.91103,33.45024,0.34434724,0.29944614,0.33111012
m_39,56.88389,33.57227,0.6438944,0.6156343,0.6303756
m_40,57.16007,33.45261,0.45639804,0.42091826,0.48199216
m_41,56.89254,33.55095,0.5979928,0.5653682,0.58487225
m_42,57.37696,33.09716,0.6314697,0.70284677,0.53030986
m_43,56.95272,33.32701,0.2649493,0.21812712,0.25627607
m_44,57.00823,33.69787,0.41311228,0.3966879,0.4034505
m_45,57.17286,33.38033,0.42327827,0.38102454,0.45085236
m_46,57.034,33.26422,0.27825433,0.22827218,0.27862525
m_47,56.88531,33.5628,0.61957717,0.5896189,0.605817
m_48,57.19207,33.11137,0.368876,0.31598365,0.3971285
m_49,57.33079,33.1955,0.5559256,0.56570715,0.48419556
m_50,56.98063,33.71327,0.37452745,0.36090407,0.3589562
m_51,56.91523,33.74526,0.3030277,0.27861515,0.28559884
m_52,56.87313,33.77607,0.2167225,0.21005471,0.19460538
m_53,57.42562,33.2346,0.5122223,0.56809473,0.4651015
m_54,56.87372,33.5782,0.6036828,0.5729112,0.58843136
m_55,56.89141,33.62678,0.61523104,0.58791685,0.6016086
m_56,57.25735,33.38626,0.49215916,0.45858708,0.5021261
m_57,57.24278,33.38389,0.48328534,0.45357588,0.49244297
m_58,57.40016,33.07227,0.5597008,0.7852743,0.45706832
m_59,57.22688,33.41232,0.46266294,0.4670142,0.46088612
m_60,57.411,33.22156,0.535166,0.57164854,0.49963835
m_61,57.23988,33.05332,0.416119,0.36226174,0.45645982
m_62,57.14201,33.65284,0.48174158,0.485494,0.48167184
m_63,57.03024,33.73697,0.34511754,0.3261041,0.33327493
m_64,57.16085,33.63033,0.43340164,0.51268536,0.42397276
m_65,56.84757,33.59242,0.49370253,0.4557973,0.4762036
m_66,56.84325,33.60308,0.4744401,0.43600607,0.4566636
m_67,56.85795,33.63507,0.47698903,0.4413273,0.45923513
m_68,56.82572,33.59123,0.42058137,0.37990576,0.40292764
m_69,56.82871,33.60782,0.42515537,0.38512382,0.40720883
m_70,56.85662,33.66232,0.41363794,0.3752383,0.39591253
m_71,56.81994,33.60071,0.4036121,0.3637192,0.3855463
m_72,56.94312,33.79502,0.2258902,0.21914472,0.20297845
m_73,57.11327,33.74171,0.28178057,0.31412962,0.26525068
m_74,57.09293,33.75237,0.33698568,0.31174618,0.3320309
m_75,57.15663,33.66469,0.47487834,0.47776484,0.47470763
m_76,57.27228,33.47038,0.5377226,0.5067818,0.5501498
m_77,57.51467,33.28318,0.42359462,0.4126385,0.40494147
m_78,57.30567,33.4455,0.6157988,0.6559075,0.51737744
m_79,57.2088,33.60545,0.51148754,0.5667142,0.49797443
m_80,57.28256,33.48934,0.6326494,0.6440639,0.5641068
m_81,57.3015,33.49052,0.572204,0.7196421,0.47579223
m_82,57.23922,33.56991,0.5441679,0.57220954,0.5275538
m_83,57.27982,33.52962,0.5569549,0.7019539,0.47011912
m_84,57.25666,33.56161,0.50162417,0.5667865,0.48790458
m_85,57.40919,33.47275,0.61899555,0.7115376,0.5576339
m_86,56.81428,33.63863,0.36438113,0.32421222,0.34651187
m_87,56.83631,33.68128,0.34612983,0.30894762,0.3280123
m_88,56.83636,33.69313,0.3293291,0.29202735,0.31143892
m_89,56.82765,33.69905,0.3136504,0.27277637,0.2968691
m_90,56.97814,33.81043,0.2513653,0.22546233,0.23534739
m_91,56.80723,33.69194,0.2985411,0.2589283,0.2816979
m_92,56.82625,33.71209,0.29554537,0.25808442,0.27819455
m_93,56.78826,33.68365,0.2849279,0.24574144,0.26852745
m_94,56.80731,33.70972,0.27967802,0.2433963,0.26246175
m_95,57.15338,33.92062,0.1359736,0.14120631,0.1193199
m_96,56.73205,33.48341,0.21920295,0.18926923,0.2040835
m_97,56.77665,33.69313,0.2660009,0.22790964,0.25002426
m_98,56.80591,33.72393,0.26582935,0.2299802,0.24895607
m_99,56.79424,33.71919,0.26213747,0.22435752,0.24599275
s_0,56.92,33.58,0.898,0.898,0.898
s_1,57.5,33.29,0.41064,0.41064,0.41064
s_10,57.43,33.3,0.393,0.393,0.393
s_11,57.43,33.88,0.104,0.104,0.104
s_12,58.173,34.03,0.104,0.104,0.104
s_13,58.18,34.51,0.0893,0.0893,0.0893
s_14,58.45,35.3,0.019485973,0.016898787,0.022137305
s_15,59.23,33.33,0.035126638,0.028925264,0.038634103
s_16,58.81,34.03,0.0257,0.0257,0.0257
s_168,58.18,34.52,0.1898,0.1898,0.1898
s_17,59.2,32.86,0.037381444,0.03086545,0.040821325
s_197,57.42,33.86,0.10204,0.10204,0.10204
s_198,58.78,34.05,0.02898,0.02898,0.02898
s_199,59.23,33.32,0.03482268,0.02877859,0.03827841
s_2,57.428,33.863,0.10709,0.10709,0.10709
s_3,58.16,34.01,0.09628,0.09628,0.09628
s_4,58.182,34.521,0.07861,0.07861,0.07861
s_5,58.45,35.23,0.025696304,0.020663235,0.02944209
s_6,59.236,33.328,0.03685591,0.02973548,0.040674254
s_7,58.811,34.021,0.02588,0.02588,0.02588
s_8,59.21,32.87,0.03808091,0.031094674,0.041691665
s_9,56.92,33.6,0.911,0.911,0.911
t_0,60.97259,36.39073,0.0022566793,0.0022657393,0.0027338702
t_1,61.06242,36.39073,0.0021542064,0.0021718238,0.0026100616
t_10,55.40303,36.24597,0.00503663,0.0048505543,0.0059520737
t_100,53.24708,36.39073,0.0014066475,0.0015589041,0.0016558194
t_1000,58.81663,35.73719,0.011964859,0.010259601,0.0141906375
t_1001,58.54714,35.73719,0.014267444,0.011863491,0.01692391
t_1002,58.4573,35.73719,0.014644543,0.012180743,0.017335808
t_1003,58.36747,35.73719,0.008790366,0.008840366,0.009827164
t_1004,58.7268,35.73719,0.013573729,0.011251658,0.01617967
t_1005,58.90646,35.73719,0.007932965,0.0077552046,0.00902125
t_1006,58.36747,35.81007,0.014442673,0.011905745,0.017176894
t_1007,58.18781,35.81007,0.014987996,0.012379349,0.01776259
t_1008,58.4573,35.81007,0.0143148,0.011736825,0.017073631
t_1009,58.63697,35.81007,0.007813583,0.0077827596,0.008831224
t_101,53.06741,36.39073,0.0012909318,0.0014389312,0.0015221953
t_1010,58.27764,35.81007,0.014621256,0.012095824,0.017348466
t_1011,58.54714,35.81007,0.008193678,0.008100725,0.009258511
t_1012,58.81663,35.81007,0.0127265025,0.010458517,0.0152931055
t_1013,58.7268,35.81007,0.012128784,0.010249474,0.014458411
t_1014,58.90646,35.81007,0.011828527,0.0098675545,0.014198486
t_1015,58.18781,35.88289,0.014386818,0.011780437,0.017162545
t_1016,58.63697,35.88289,0.007387474,0.0073455772,0.008383164
t_1017,58.7268,35.88289,0.0118933795,0.009913601,0.014275737
t_1018,58.81663,35.88289,0.0119627975,0.009849493,0.014425579
t_1019,58.27764,35.88289,0.014374562,0.0116928285,0.017195735
t_102,53.15724,36.39073,0.0013108604,0.0014703899,0.0015380792
t_1020,58.54714,35.88289,0.008817263,0.00830864,0.010160944
t_1021,58.4573,35.88289,0.008021541,0.007883805,0.009096335
t_1022,58.36747,35.88289,0.008320995,0.008137199,0.0094325375
t_1023,58.90646,35.88289,0.011240233,0.009362418,0.013546848
t_1024,58.36747,35.95564,0.0073887557,0.0073782434,0.008371781
t_1025,58.4573,35.95564,0.009003818,0.008320728,0.01049132
t_1026,58.7268,35.95564,0.011335654,0.009417719,0.013668415
t_1027,58.81663,35.95564,0.011225006,0.009267431,0.01357844
t_1028,58.27764,35.95564,0.008283199,0.007987234,0.009448389
t_1029,58.63697,35.95564,0.0119055975,0.009810478,0.01435648
t_103,53.42674,36.39073,0.001663249,0.0017827802,0.0019773794
t_1030,58.18781,35.95564,0.00955631,0.008832994,0.011083736
t_1031,58.54714,35.95564,0.011120714,0.009472728,0.013291472
t_1032,58.90646,35.95564,0.0105556855,0.008817634,0.012759221
t_1033,58.54714,36.02832,0.011267582,0.0093548745,0.013595485
t_1034,58.7268,36.02832,0.011019589,0.00906328,0.013366641
t_1035,58.81663,36.02832,0.010672646,0.008795993,0.012961888
t_1036,58.4573,36.02832,0.011654463,0.009636167,0.014054306
t_1037,58.36747,36.02832,0.0120761655,0.00993185,0.014559424
t_1038,58.27764,36.02832,0.011969067,0.0099427365,0.01438019
t_1039,58.63697,36.02832,0.01096983,0.009117944,0.013253518
t_104,53.51657,36.39073,0.0016328334,0.0017815868,0.0019228006
t_1040,58.18781,36.02832,0.012117008,0.01008417,0.014534894
t_1041,58.90646,36.02832,0.010128272,0.008421983,0.012297706
t_1042,58.18781,36.10094,0.0111479405,0.009350327,0.013405101
t_1043,58.63697,36.10094,0.010480147,0.008676213,0.012719905
t_1044,58.54714,36.10094,0.010541155,0.008779191,0.012758254
t_1045,58.81663,36.10094,0.009792962,0.008161699,0.011904771
t_1046,58.36747,36.10094,0.006664895,0.0066051316,0.0076185255
t_1047,58.4573,36.10094,0.008248773,0.007542664,0.009731626
t_1048,58.7268,36.10094,0.010253711,0.008482445,0.012466091
t_1049,58.27764,36.10094,0.01087344,0.009147164,0.013080828
t_105,53.24708,36.46301,0.0014010541,0.0015403002,0.00165768
t_1050,58.90646,36.10094,0.009495725,0.007926633,0.011557981
t_1051,58.81663,36.17348,0.009088959,0.007630498,0.011067045
t_1052,58.18781,36.17348,0.009784644,0.008413918,0.011746391
t_1053,58.7268,36.17348,0.009488405,0.007912519,0.011554262
t_1054,59.08613,35.59122,0.010153252,0.0092348475,0.011835038
t_1055,59.26579,35.59122,0.012724752,0.0103995195,0.015325585
t_1056,59.53528,35.59122,0.0065203705,0.0064448877,0.007470598
t_1057,59.35562,35.59122,0.011865639,0.009800432,0.014297824
t_1058,59.62511,35.59122,0.006077233,0.0060683903,0.0069633583
t_1059,59.17596,35.59122,0.013093855,0.010743801,0.015713114
t_106,53.42674,36.46301,0.0011492624,0.0013880885,0.001317048
t_1060,58.99629,35.59122,0.011976542,0.010426138,0.014109512
t_1061,59.44545,35.59122,0.011356138,0.009389237,0.013718535
t_1062,59.17596,35.66424,0.0074080466,0.0072821644,0.00844157
t_1063,59.62511,35.66424,0.005060286,0.005317933,0.0057535623
t_1064,59.35562,35.66424,0.0068247267,0.0067175413,0.007811419
t_1065,59.53528,35.66424,0.0063583483,0.0062351786,0.007319953
t_1066,59.26579,35.66424,0.0069972263,0.0069249426,0.007979865
t_1067,59.08613,35.66424,0.00751188,0.007451312,0.008523259
t_1068,58.99629,35.66424,0.008690891,0.008285809,0.009945427
t_1069,59.44545,35.66424,0.00691735,0.006681064,0.00798745
t_107,53.15724,36.46301,0.0013055173,0.0014531917,0.0015396449
t_1070,59.17596,35.73719,0.0069582555,0.0068648807,0.00794768
t_1071,58.99629,35.73719,0.010031896,0.008939404,0.011833701
t_1072,59.62511,35.73719,0.004832563,0.0050794757,0.005507146
t_1073,59.08613,35.73719,0.0076667448,0.0073988223,0.008789862
t_1074,59.26579,35.73719,0.006794344,0.0066698845,0.0077872374
t_1075,59.53528,35.73719,0.005079106,0.0053195395,0.0057805106
t_1076,59.35562,35.73719,0.005757003,0.0059258933,0.006546992
t_1077,59.44545,35.73719,0.006684915,0.006428834,0.007762685
t_1078,58.99629,35.81007,0.008674049,0.007973748,0.010166006
t_1079,59.53528,35.81007,0.006781084,0.006306391,0.008032376
t_108,53.06741,36.46301,0.0012367528,0.0013860645,0.0014572182
t_1080,59.17596,35.81007,0.0062664375,0.0063037165,0.007148993
t_1081,59.08613,35.81007,0.0061067776,0.0062837917,0.006923416
t_1082,59.26579,35.81007,0.0058443276,0.005953524,0.006663956
t_1083,59.62511,35.81007,0.005090509,0.005159856,0.00585564
t_1084,59.35562,35.81007,0.0053755865,0.0055718403,0.0061211647
t_1085,59.44545,35.81007,0.005978802,0.005875854,0.0069015985
t_1086,59.17596,35.88289,0.009580159,0.008162792,0.01155891
t_1087,58.99629,35.88289,0.01050654,0.0088659115,0.0126519445
t_1088,59.53528,35.88289,0.0050964244,0.0051478185,0.005869521
t_1089,59.26579,35.88289,0.005837025,0.0058365758,0.006699527
t_109,53.33691,36.46301,0.001548252,0.001664436,0.0018446586
t_1090,59.08613,35.88289,0.00999172,0.008486191,0.012039287
t_1091,59.62511,35.88289,0.004816384,0.0048994552,0.0055485736
t_1092,59.35562,35.88289,0.006390403,0.006117384,0.0074695135
t_1093,59.44545,35.88289,0.0059628664,0.005773604,0.0069523905
t_1094,59.17596,35.95564,0.009941432,0.00820936,0.012118765
t_1095,58.99629,35.95564,0.010360999,0.008620799,0.012559052
t_1096,59.35562,35.95564,0.008558125,0.007280927,0.0104026375
t_1097,59.26579,35.95564,0.0073311264,0.006663008,0.008744369
t_1098,59.62511,35.95564,0.0068876697,0.0060980693,0.008342391
t_1099,59.08613,35.95564,0.010298668,0.008493531,0.012532817
t_11,55.5827,36.24597,0.006169288,0.0056492914,0.007393191
t_110,53.69623,36.46301,0.0014489769,0.0016701173,0.001672533
t_1100,59.53528,35.95564,0.00771111,0.0066426666,0.009382983
t_1101,59.44545,35.95564,0.0081007015,0.006942679,0.009849326
t_1102,59.26579,36.02832,0.0072532096,0.0065049827,0.008711646
t_1103,58.99629,36.02832,0.009373837,0.007931356,0.011356826
t_1104,59.35562,36.02832,0.005381646,0.005284095,0.0062631546
t_1105,59.08613,36.02832,0.009020117,0.0076561593,0.010940054
t_1106,59.62511,36.02832,0.0049516098,0.0048352713,0.005820112
t_1107,59.17596,36.02832,0.0065993015,0.0061785006,0.007801743
t_1108,59.53528,36.02832,0.0054775914,0.0052289213,0.0064844987
t_1109,59.44545,36.02832,0.0057871575,0.005483809,0.0068550548
t_111,53.6064,36.46301,0.0012575594,0.001507847,0.0014413708
t_1110,59.62511,36.10094,0.00532443,0.0049972697,0.006373833
t_1111,59.17596,36.10094,0.0061637876,0.005807051,0.007294502
t_1112,59.08613,36.10094,0.007502542,0.0066742683,0.009025044
t_1113,59.53528,36.10094,0.004618816,0.0045985915,0.0053856205
t_1114,59.35562,36.10094,0.0049286378,0.0049054255,0.005722092
t_1115,58.99629,36.10094,0.0089166695,0.007537793,0.010839595
t_1116,59.26579,36.10094,0.0049084043,0.0049484023,0.0056680148
t_1117,59.44545,36.10094,0.0049770777,0.004885723,0.0058272253
t_1118,59.62511,36.17348,0.0047271634,0.004550528,0.0056229164
t_1119,59.53528,36.17348,0.004516728,0.004463394,0.005302154
t_1120,59.26579,36.17348,0.004569209,0.0046436777,0.005279271
t_1121,59.17596,36.17348,0.0050594383,0.0050106235,0.00588148
t_1122,59.08613,36.17348,0.005679637,0.005462654,0.0066758837
t_1123,59.35562,36.17348,0.0044750962,0.004531795,0.005183004
t_1124,56.03185,35.51814,0.01639878,0.013656599,0.019169865
t_1125,56.57084,35.51814,0.020079201,0.016526941,0.023192558
t_1126,56.48101,35.51814,0.013177599,0.0124720605,0.014604058
t_1127,56.39118,35.51814,0.015369434,0.013672211,0.017499695
t_1128,56.12168,35.59122,0.016883347,0.013759168,0.019868657
t_1129,56.21152,35.59122,0.017306563,0.014129466,0.020310452
t_113,53.51657,36.46301,0.0012015611,0.0014462887,0.001377051
t_1130,56.48101,35.59122,0.014358571,0.0128738815,0.016366152
t_1131,56.30135,35.59122,0.010975115,0.010625805,0.012214321
t_1132,56.57084,35.59122,0.017544422,0.014775313,0.020300353
t_1133,56.39118,35.59122,0.017492233,0.014506165,0.02037707
t_1134,56.03185,35.59122,0.015795676,0.013036973,0.018588843
t_1135,56.66067,35.59122,0.014088747,0.01290059,0.015873667
t_1136,56.57084,35.66424,0.011710689,0.011075833,0.013109993
t_1137,56.48101,35.66424,0.013263111,0.011934153,0.015185104
t_1138,56.39118,35.66424,0.014560148,0.012585736,0.016903399
t_1139,56.30135,35.66424,0.013697242,0.011991813,0.015878497
t_114,53.6064,36.53522,0.001440502,0.0016240542,0.0016748288
t_1140,56.12168,35.66424,0.013816121,0.011828693,0.016175736
t_1141,56.03185,35.66424,0.014707113,0.012181787,0.017378038
t_1142,56.21152,35.66424,0.011497462,0.010595884,0.013122457
t_1143,56.66067,35.66424,0.017894447,0.014686039,0.020897066
t_1144,56.12168,35.73719,0.009812474,0.0092530735,0.011169346
t_1145,56.03185,35.73719,0.01146573,0.010151796,0.013397993
t_1146,56.57084,35.73719,0.016685007,0.013611168,0.01964566
t_1147,56.48101,35.73719,0.014427138,0.012314179,0.01685783
t_1148,56.30135,35.73719,0.012120414,0.010824143,0.014039015
t_1149,56.21152,35.73719,0.012889552,0.011169339,0.015087842
t_1150,56.39118,35.73719,0.0130662285,0.011461576,0.01518813
t_1151,56.66067,35.73719,0.01643602,0.0135650085,0.019281916
t_1152,56.21152,35.81007,0.012458784,0.0106874155,0.014686661
t_1153,56.39118,35.81007,0.012251314,0.0107445065,0.014312691
t_1154,56.57084,35.81007,0.013737874,0.011730852,0.016109565
t_1155,56.30135,35.81007,0.013515014,0.011358313,0.015974699
t_1156,56.48101,35.81007,0.0130593795,0.011279795,0.015294445
t_1157,56.12168,35.81007,0.0119345095,0.010301013,0.014074474
t_1158,56.03185,35.81007,0.007194807,0.007354551,0.008073976
t_1159,56.66067,35.81007,0.015446642,0.012721435,0.018226177
t_116,53.15724,36.53522,0.0015866577,0.0016373025,0.00192316
t_1160,56.21152,35.88289,0.012599095,0.010530704,0.015001984
t_1161,56.57084,35.88289,0.014040262,0.011619145,0.016654374
t_1162,56.30135,35.88289,0.012584051,0.010608674,0.01493261
t_1163,56.39118,35.88289,0.013455707,0.011158643,0.015997525
t_1164,56.03185,35.88289,0.011835951,0.009936262,0.014130096
t_1165,56.48101,35.88289,0.010521316,0.009575619,0.0121888295
t_1166,56.12168,35.88289,0.009447302,0.008658272,0.010990447
t_1167,56.66067,35.88289,0.014862949,0.0121181775,0.017663868
t_1168,56.57084,35.95564,0.010057238,0.009147185,0.0116963
t_1169,56.21152,35.95564,0.011823934,0.009893191,0.014135994
t_117,53.33691,36.53522,0.0015025833,0.0016160959,0.0017925152
t_1170,56.48101,35.95564,0.01243483,0.010440637,0.014792675
t_1171,56.12168,35.95564,0.0112299165,0.009491569,0.013417951
t_1172,56.39118,35.95564,0.011639006,0.009940466,0.01381282
t_1173,56.03185,35.95564,0.010039783,0.008752754,0.011930892
t_1174,56.30135,35.95564,0.012054054,0.010094459,0.014386652
t_1175,56.66067,35.95564,0.011816922,0.010216672,0.013935368
t_1176,56.57084,36.02832,0.010641866,0.009288017,0.0125897
t_1177,56.48101,36.02832,0.0116595905,0.009796527,0.013929203
t_1178,56.12168,36.02832,0.006467707,0.0064947307,0.007350059
t_1179,56.30135,36.02832,0.010648236,0.009120962,0.012698821
t_118,53.51657,36.53522,0.0015682131,0.00170002,0.0018586615
t_1180,56.03185,36.02832,0.010091876,0.00860484,0.012100943
t_1181,56.39118,36.02832,0.010537465,0.00912133,0.012520067
t_1182,56.66067,36.02832,0.011238583,0.009669297,0.013328719
t_1183,56.21152,36.02832,0.010869073,0.009174399,0.013022559
t_1184,56.39118,36.10094,0.010534521,0.008925646,0.012628613
t_1185,56.12168,36.10094,0.008083182,0.007360017,0.009546167
t_1186,56.30135,36.10094,0.007675793,0.0072138663,0.008932608
t_1187,56.21152,36.10094,0.0066527314,0.0065201977,0.0076194964
t_1188,56.48101,36.10094,0.010321354,0.008861318,0.012322903
t_1189,56.57084,36.10094,0.011684405,0.009649215,0.014056329
t_119,53.06741,36.53522,0.0016409357,0.0016538562,0.0020039866
t_1190,56.66067,36.10094,0.012046482,0.009887125,0.014497995
t_1191,56.03185,36.10094,0.009655546,0.008196156,0.011631831
t_1192,56.21152,36.17348,0.008507708,0.007515323,0.010161592
t_1193,56.12168,36.17348,0.008552808,0.0074874447,0.010251768
t_1194,57.10983,35.51814,0.015206714,0.014210915,0.016820643
t_1195,56.75051,35.51814,0.013522507,0.012978277,0.0148624815
t_1196,57.28949,35.51814,0.022484453,0.018392764,0.025888762
t_1197,57.37933,35.51814,0.020006476,0.017091962,0.02284405
t_1198,57.19966,35.59122,0.01403318,0.01315955,0.015615366
t_1199,57.28949,35.59122,0.013228542,0.01270659,0.014620699
