STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,PGA_LN_SIGMA,SA(0.3)_VALUE,SA(0.3)_LN_SIGMA,SA(0.6)_VALUE,SA(0.6)_LN_SIGMA,SA(1.0)_VALUE,SA(1.0)_LN_SIGMA,VS30,VS30_TYPE
AVS,AVASINIS   TRASAGHIS,46.291933,13.055800,seismic,INGV,C (inferred from geology),0.00135852,0,0.0036157610702302672,0,0.00313297861665362,0,0.002903992540922466,0,,C (inferred from geology)
BAG8,BAGOLINO,45.822800,10.466400,seismic,INGV,A (inferred from geology),0.006685154,0,0.014570925475838867,0,0.006453982740058299,0,0.0024142940738026363,0,,A (inferred from geology)
BBN,BIBBIENA  NUOVA,43.747646,11.821428,seismic,INGV,A,0.002572159,0,0.0036533178047403712,0,0.006139884289816505,0,0.006930274035267417,0,1000,A
BDG,BEDONIA (GALLARETO),44.506794,9.622965,seismic,INGV,B (inferred from geology),0.008299384,0,0.02320320997853573,0,0.017673175115083557,0,0.011813825782703291,0,,B (inferred from geology)
BDI,BAGNI DI LUCCA,44.062800,10.595600,seismic,INGV,B (inferred from geology),0.001437034,0,0.0036431135779726666,0,0.0024573846274745094,0,0.005126422490374949,0,,B (inferred from geology)
BDT,BADIA TEDALDA,43.706772,12.188036,seismic,INGV,B,0.004866065,0,0.014102069872324785,0,0.012185108337043978,0,0.00927071881115772,0,593,B
BELV,BELV D RE   06013   ALPES MARITIMES   PROVENCE ALPES C TE D AZUR   FRANCE,44.015588,7.319330,seismic,INGV,C (inferred from geology),0.000561237,0,0.001782591046705226,0,0.0013821353606972258,0,0.0012325287884908465,0,,C (inferred from geology)
BGL,BAGNI DI LUCCA,43.995831,10.576916,seismic,INGV,B (inferred from geology),0.006492122,0,0.012357499804525458,0,0.014699742305428773,0,0.015103864854857983,0,,B (inferred from geology)
BGN,BAGNONE,44.322445,9.991797,seismic,INGV,B,0.0031968580000000003,0,0.0073252436636091186,0,0.011389816957347566,0,0.0051224687755171425,0,640,B
BGR,BAGNO DI ROMAGNA,43.889511,11.991291,seismic,INGV,A,0.005150896,0,0.010637982172223042,0,0.01292277637341067,0,0.01166453199489803,0,829,A
BORM,BORMIO,46.469400,10.376400,seismic,INGV,B (inferred from geology),0.002516225,0,0.005344565946890973,0,0.003588731600218797,0,0.0015066504320640033,0,,B (inferred from geology)
BOTT,BOTTICINO,45.549400,10.309500,seismic,INGV,A (inferred from geology),0.007640963000000001,0,0.016611786748136063,0,0.007560150829275981,0,0.004395413723470481,0,,A (inferred from geology)
BRA,BRANZI,46.004179,9.761945,seismic,INGV,C (inferred from geology),0.002297588,0,0.00409566724198065,0,0.002176078611925433,0,0.0018425544195277309,0,,C (inferred from geology)
BRB,BARBERINO DI MUGELLO,43.954205,11.212867,seismic,INGV,B (inferred from geology),0.004367899000000001,0,0.008173200231333277,0,0.013047745581255701,0,0.007303986181946571,0,,B (inferred from geology)
BRH,BRISIGHELLA,44.207610,11.763964,seismic,INGV,B,0.012946146,0,0.04072039265233357,0,0.01937581498331764,0,0.010479734136505166,0,395,B
BRIS,BRISIGHELLA,44.224540,11.766570,seismic,INGV,B (inferred from geology),0.010553997,0,0.029610720890333665,0,0.01541972397541091,0,0.013318756899406902,0,,B (inferred from geology)
BRR,BERCETO (RABBONI),44.506389,9.987298,seismic,INGV,B (inferred from geology),0.005889071000000001,0,0.01461499189780246,0,0.023507476898397717,0,0.004364564035713464,0,,B (inferred from geology)
BSZ,BORGO S. LORENZO  NUOVA,44.031513,11.467336,seismic,INGV,B (inferred from geology),0.001845389,0,0.004831608119842542,0,0.004505739979062225,0,0.0021947992529221644,0,,B (inferred from geology)
CADA,CAPODARCO,43.194200,13.761400,seismic,INGV,B (inferred from geology),0.0024077820000000002,0,0.003108613140620728,0,0.007711578808378414,0,0.005882715397573294,0,,B (inferred from geology)
CAFI,CASTIGLION FIORENTINO,43.329200,11.966300,seismic,INGV,B (inferred from geology),0.000984575,0,0.0016978763543100115,0,0.0027084683966033057,0,0.0019735268597822343,0,,B (inferred from geology)
CAGN,CAGNES SUR MER  06027  ALPES MARITIMES  PROVENCE ALPES C TE D AZUR  FRANCE,43.667100,7.145580,seismic,INGV,A (inferred from geology),0.001001513,0,0.002678511236409506,0,0.002471506396164926,0,0.0035082095072395143,0,,A (inferred from geology)
CALF,PLATEAU DE CALERN,43.752800,6.921800,seismic,INGV,A,0.00019227,0,0.0004890288570217807,0,0.0005059516828909182,0,0.0005528126143698385,0,1746,A
CAPR,CAPRIOLO,45.637200,9.934500,seismic,INGV,B,0.0025796589999999998,0,0.004741491198191833,0,0.00451283069556686,0,0.004644438117684276,0,696,B
CARC,,45.652599,13.770000,seismic,INGV,C (inferred from geology),0.005898147,0,0.015821634638734657,0,0.01397578204095543,0,0.003487044558203039,0,,C (inferred from geology)
CDCA,CITTA DI CASTELLO,43.458400,12.233600,seismic,INGV,C,0.0044818110000000005,0,0.007421834121135409,0,0.01665039937838795,0,0.012272482208158336,0,277,C
CERA,FILIGNANO,41.597800,14.018300,seismic,INGV,A (inferred from geology),0.000161089,0,0.0002069386000049503,0,0.00037599094322086744,0,0.00044819173704504405,0,,A (inferred from geology)
CESC,,46.355701,13.057200,seismic,INGV,A (inferred from geology),0.011019068000000002,0,0.02660701659935338,0,0.023497136233995655,0,0.02716245433904943,0,,A (inferred from geology)
CLA,CLAUT,46.272179,12.514550,seismic,INGV,A (inferred from geology),0.000761453,0,0.001835468747445183,0,0.0015691069926967096,0,0.0008032231944166441,0,,A (inferred from geology)
CMO,CASTELMONTE,46.091150,13.514766,seismic,INGV,B (inferred from geology),0.002591399,0,0.012153720829360122,0,0.0034425712221446535,0,0.0016341290680673855,0,,B (inferred from geology)
CNCS,CONCESIO,45.606000,10.217000,seismic,INGV,B,0.012211484,0,0.039810737108438916,0,0.022818808897294405,0,0.005279711214213694,0,386,B
CNF,CASTELNUOVO DI GARFAGNANA,44.110523,10.411119,seismic,INGV,B (inferred from geology),0.002713559,0,0.005085130905408333,0,0.006550901551725065,0,0.009532819161982186,0,,B (inferred from geology)
CNG,CONEGLIANO 5,45.881569,12.288142,seismic,INGV,C,0.008596543,0,0.01893435964730239,0,0.016306563857375774,0,0.006192088725319848,0,283,C
COR1,CORINALDO,43.631830,13.000330,seismic,INGV,D (inferred from geology),0.00392393,0,0.009701398954914026,0,0.011348719745265976,0,0.011402447128820091,0,,D (inferred from geology)
CPC,COPPARO (COCCANILE),44.921448,11.875613,seismic,INGV,D,0.033166988,0,0.08034542233504609,0,0.0669298386399295,0,0.04605229929280871,0,174,D
CPGN,CARPEGNA,43.801100,12.320500,seismic,INGV,A (inferred from geology),0.00314266,0,0.006384917750266011,0,0.007591825934162906,0,0.010660659797395588,0,,A (inferred from geology)
CRM1,CASTELRAIMONDO,43.210082,13.058016,seismic,INGV,C (inferred from geology),0.003408886,0,0.00775717125937299,0,0.01191523757811078,0,0.011923275129295136,0,,C (inferred from geology)
CRND,CORNUDA,45.836100,12.013100,seismic,INGV,C (inferred from geology),0.008543768,0,0.01656616428337783,0,0.009488918290141564,0,0.0048372909164507505,0,,C (inferred from geology)
CSC,CASCIA,42.719097,13.012280,seismic,INGV,B,0.000618084,0,0.0011506801852481598,0,0.0025999154275552585,0,0.001375938220415899,0,698,B
CSN,CESENA,44.137005,12.241408,seismic,INGV,B,0.008417245,0,0.028132329776104505,0,0.012736388796174393,0,0.010631536859296648,0,541,B
CSP,CASTEL SAN PIETRO TERME,44.378487,11.580113,seismic,INGV,C,0.015263423,0,0.040144374630161794,0,0.030314974654449954,0,0.042944303108732186,0,237,C
CST,CASTELFRANCO 5,45.659581,11.902321,seismic,INGV,B,0.010471959999999999,0,0.03223434634005685,0,0.01763626965837486,0,0.008893482768061864,0,541,B
CTL8,CASTELLEONE,45.276300,9.762200,seismic,INGV,C (inferred from geology),0.010852348,0,0.02762500736040439,0,0.027174212199680758,0,0.018548865211250796,0,,C (inferred from geology)
CTS,CITTA DI CASTELLO  REGNANO,43.491987,12.223396,seismic,INGV,C (inferred from geology),0.0040721360000000005,0,0.005957573499943131,0,0.008113229365891424,0,0.011684174801806009,0,,C (inferred from geology)
CVF,CIVIDALE DEL FRIULI,46.091800,13.429000,seismic,INGV,B (inferred from geology),0.002675252,0,0.006698526521822236,0,0.0035204341443274105,0,0.002012329753918146,0,,B (inferred from geology)
CVT,CIVITELLA DI ROMAGNA,44.006148,11.936826,seismic,INGV,B (inferred from geology),0.008251459000000001,0,0.01403471035372358,0,0.01241376849087089,0,0.008177391428697226,0,,B (inferred from geology)
DCM,DICOMANO,43.891235,11.518011,seismic,INGV,A,0.003405194,0,0.00642839986352306,0,0.00598185219702318,0,0.0067791906659044445,0,1000,A
DRN,DRENCHIA,46.166700,13.641700,seismic,INGV,B (inferred from geology),0.002089612,0,0.007554745588987778,0,0.00529935098538212,0,0.0014441690923652892,0,,B (inferred from geology)
DST2,TRIESTE DST UNIVERSITA  ITALY,45.658900,13.801300,seismic,INGV,B (inferred from geology),0.001778747,0,0.003796144602722717,0,0.00387636910731499,0,0.0022066966249537894,0,,B (inferred from geology)
FAEN,FAENZA,44.289500,11.877000,seismic,INGV,C (inferred from geology),0.015347415,0,0.026972123248433608,0,0.025566103689790187,0,0.024486078736291904,0,,C (inferred from geology)
FDS,FORNI DI SOPRA,46.451317,12.562712,seismic,INGV,D (inferred from geology),0.0009277030000000001,0,0.003386746114158452,0,0.0017949655909223925,0,0.0011646008893029269,0,,D (inferred from geology)
FEMA,MONTE FEMA,42.962100,13.049760,seismic,INGV,A (inferred from geology),0.001368315,0,0.0040243869033605535,0,0.0036974787523171727,0,0.003173063673123736,0,,A (inferred from geology)
FGV,FIGLINE VALDARNO,43.601456,11.411619,seismic,INGV,B (inferred from geology),0.001263415,0,0.002567175921918538,0,0.002442485622214168,0,0.0022652463230903403,0,,B (inferred from geology)
FIAM,FIAMIGNANO,42.268020,13.117180,seismic,INGV,B,0.000264272,0,0.0005223681446027216,0,0.0008185757407407322,0,0.0009887347390453197,0,790,B
FIE,FIESOLE,43.807251,11.294385,seismic,INGV,B (inferred from geology),0.001649532,0,0.004206025725326845,0,0.0034649607400977583,0,0.0026330464868529234,0,,B (inferred from geology)
FIR,FIRENZE,43.774366,11.255134,seismic,INGV,D (inferred from geology),0.003494969,0,0.006260167234988056,0,0.010598112019104542,0,0.006187879805854427,0,,D (inferred from geology)
FIU1,FIUMINATA,43.188561,12.931604,seismic,INGV,A (inferred from geology),0.000977085,0,0.003050099145617766,0,0.0022012499124103298,0,0.0025062361386585497,0,,A (inferred from geology)
FIVI,FIVIZZANO  MS    ITALY,44.239400,10.127100,seismic,INGV,C (inferred from geology),0.007643546,0,0.017723720268781346,0,0.01930811668318512,0,0.021646336254473493,0,,C (inferred from geology)
FLP,FELTRE (PASQUER),46.026695,11.922518,seismic,INGV,C (inferred from geology),0.015073674,0,0.013398087659545012,0,0.0037744530284914528,0,0.002214483940187007,0,,C (inferred from geology)
FOR,FORLI  NUOVA,44.199409,12.041916,seismic,INGV,C,0.015089437,0,0.02278276779960428,0,0.030879460715416054,0,0.016628169914046635,0,296,C
FRE8,FREGONA,46.015000,12.355200,seismic,INGV,A (inferred from geology),0.009061767,0,0.03433146419611239,0,0.013484043465801825,0,0.009992850059382078,0,,A (inferred from geology)
FVZ,FIVIZZANO,44.238247,10.131089,seismic,INGV,E,0.004191324,0,0.009223902380789555,0,0.006997309225290728,0,0.009044987213328541,0,509,E
GAI,GAINO  TOSCOLANO MADERNO,45.659275,10.616265,seismic,INGV,C (inferred from geology),0.023735077,0,0.10812497368045246,0,0.016724250791098745,0,0.005152039834175402,0,,C (inferred from geology)
GEDE,,46.254398,13.124700,seismic,INGV,C (inferred from geology),0.003275011,0,0.008783488377697771,0,0.0057461889880904,0,0.004693152953986714,0,,C (inferred from geology)
GESC,,46.281898,13.140900,seismic,INGV,C (inferred from geology),0.0032393920000000002,0,0.008286283070641621,0,0.0062754486839460165,0,0.0026912185887687243,0,,C (inferred from geology)
GNV,GENOVA,44.431709,8.932087,seismic,INGV,A,0.003355376,0,0.012214208890750039,0,0.010672238472006837,0,0.0033922528996375976,0,1152,A
GUMA,GUALDO DI MACERATA,43.062700,13.335200,seismic,INGV,B,0.00357629,0,0.006061531185493422,0,0.008431853710859988,0,0.004745092850967383,0,488,B
IMOL,IMOLA,44.359550,11.742480,seismic,INGV,C (inferred from geology),0.014918483,0,0.031187684826818378,0,0.018218317043503792,0,0.023213214771544234,0,,C (inferred from geology)
ISD,ISOLA DELLA SCALA,45.273386,10.960213,seismic,INGV,C,0.016414854,0,0.035691946415909,0,0.027722229654651515,0,0.027812120043274262,0,252,C
ISO,ISOLA,44.184000,7.050000,seismic,INGV,,0.000125811,0,0.00027167267985042025,0,0.00026007238345785816,0,0.0003046870852051837,0,,
LEC,LECCO,45.861252,9.412256,seismic,INGV,B (inferred from geology),0.001136431,0,0.002100633464253134,0,0.0021972391923272094,0,0.001263976464544197,0,,B (inferred from geology)
LEOD,CAPRIANO DEL COLLE,45.458200,10.123400,seismic,INGV,C (inferred from geology),0.008192531000000001,0,0.026311165446696438,0,0.016394120345007392,0,0.012887778233115977,0,,C (inferred from geology)
LNG,LANGHIRANO (LESIGNANO BAGNI),44.655370,10.313340,seismic,INGV,B,0.005789039,0,0.014007886680308739,0,0.015696058821033584,0,0.014834641488344666,0,428,B
LSP,LA SPEZIA,44.096161,9.807919,seismic,INGV,A (inferred from geology),0.0018769420000000002,0,0.0030915742579159296,0,0.005996353380169619,0,0.003540047406665955,0,,A (inferred from geology)
MAJ,MAJANO  NUOVA,46.182339,13.068922,seismic,INGV,C (inferred from geology),0.002864312,0,0.008332606499305293,0,0.006882857943228627,0,0.004192221999828482,0,,C (inferred from geology)
MASA,,46.172199,13.431300,seismic,INGV,B (inferred from geology),0.003041514,0,0.009510722956715371,0,0.004681511122251386,0,0.0015269833271191367,0,,B (inferred from geology)
MCT,MACERATA,43.292511,13.418895,seismic,INGV,C (inferred from geology),0.003290732,0,0.00787429061202636,0,0.010741542432659634,0,0.00782427909332386,0,,C (inferred from geology)
MDAR,MONTE DARIA,43.192700,13.142700,seismic,INGV,A (inferred from geology),0.001135179,0,0.00305755593486649,0,0.0024663931317896715,0,0.0030416814588580133,0,,A (inferred from geology)
MDC,MEDICINA,44.485560,11.640462,seismic,INGV,C (inferred from geology),0.038848148000000006,0,0.08770474666098478,0,0.1116086289842971,0,0.0462699001180528,0,,C (inferred from geology)
MDG,MODIGLIANA,44.159257,11.788555,seismic,INGV,B (inferred from geology),0.010407885,0,0.02446470139949481,0,0.010895670522637617,0,0.005895792080668449,0,,B (inferred from geology)
MDN,MODENA,44.646988,10.889912,seismic,INGV,C,0.036245735,0,0.07643997225815051,0,0.08016039072440835,0,0.06256065273814733,0,213,C
MDT,MODIGLIANA  TREBBIO,44.135015,11.829782,seismic,INGV,B (inferred from geology),0.008410283,0,0.026261999065043964,0,0.0224319805791481,0,0.016908196226008986,0,,B (inferred from geology)
MENA,MONAST RE DE L ANNONCIADE   06083  MENTON   ALPES MARITIMES   PROVENCE ALPES C TE D AZUR   FRANCE,43.783602,7.489194,seismic,INGV,A (inferred from geology),0.001166441,0,0.0034067150021120734,0,0.002970573869898535,0,0.0013384902213712138,0,,A (inferred from geology)
MERA,MERATE,45.705400,9.429100,seismic,INGV,C (inferred from geology),0.005872007,0,0.014742084505788474,0,0.015849066978690898,0,0.004705855851543356,0,,C (inferred from geology)
MIDA,MIRANDA,41.641880,14.254020,seismic,INGV,A (inferred from geology),0.000169396,0,0.0002436496057735714,0,0.0002912128659501758,0,0.0003181000032553547,0,,A (inferred from geology)
MLC,MALCESINE,45.807901,10.848521,seismic,INGV,B,0.015540875000000001,0,0.028695892071721598,0,0.011891004205663289,0,0.006716019069046058,0,430,B
MLD,MELDOLA,44.118498,12.071035,seismic,INGV,C,0.022232775,0,0.051612112843722295,0,0.06028347250048797,0,0.01709931466805003,0,214,C
MMUR,MONTE MURANO,43.441830,12.997300,seismic,INGV,A (inferred from geology),0.002453388,0,0.008806940198480332,0,0.00430141473356135,0,0.004491055391356045,0,,A (inferred from geology)
MNS,MONSELICE,45.251733,11.722134,seismic,INGV,C,0.017719252,0,0.03466148275956688,0,0.008497640611120658,0,0.003650653073244756,0,227,C
MNTV,MANTOVA,45.149500,10.789700,seismic,INGV,C,0.021533377000000003,0,0.07185665942501532,0,0.05683442734382902,0,0.03673037213156017,0,237,C
MODE,MODENA,44.629722,10.949167,seismic,INGV,C,0.041851208,0,0.07347987163272128,0,0.08582362929309237,0,0.08576294616746252,0,204,C
MOGG,,46.404800,13.188500,seismic,INGV,C (inferred from geology),0.015674599,0,0.04148609246078528,0,0.018247957221975315,0,0.010690542589458498,0,,C (inferred from geology)
MON,MONACO,43.730343,7.424688,seismic,INGV,,0.000406045,0,0.0008558358254221625,0,0.0011915397793524976,0,0.0011797021136378501,0,,
MOV,MONTEREALE VALCE,46.155190,12.655080,seismic,INGV,C (inferred from geology),0.0073117370000000004,0,0.02200217632456276,0,0.007849161105317807,0,0.0018453134735971384,0,,C (inferred from geology)
MPAG,MONTE PAGANUCCIO,43.629200,12.759500,seismic,INGV,A (inferred from geology),0.0029005510000000003,0,0.007048187442284295,0,0.006473754823201989,0,0.006538973033529442,0,,A (inferred from geology)
MRN,MIRANDOLA (NAPOLI),44.878231,11.061743,seismic,INGV,C,0.297304199,0,0.8317074626175244,0,0.589859970745697,0,0.5464769913401967,0,208,C
MRR,MARRADI,44.064131,11.603387,seismic,INGV,B (inferred from geology),0.007094618,0,0.019617917444178998,0,0.00539232807868484,0,0.004835428735711657,0,,B (inferred from geology)
MRZ,MARZABOTTO,44.361374,11.190086,seismic,INGV,B (inferred from geology),0.0034851220000000002,0,0.008878763628439262,0,0.010120505074877058,0,0.004783638337059579,0,,B (inferred from geology)
MTL1,MATELICA,43.256732,13.009601,seismic,INGV,C (inferred from geology),0.0026424810000000003,0,0.008178428980787049,0,0.006434221148606146,0,0.00618576949295301,0,,C (inferred from geology)
MTRZ,MONTERENZIO,44.312800,11.424800,seismic,INGV,B (inferred from geology),0.009644761000000002,0,0.01699123534016727,0,0.016877224781697755,0,0.0263305309743556,0,,B (inferred from geology)
MURB,MONTE URBINO,43.263000,12.524600,seismic,INGV,B (inferred from geology),0.0029215730000000002,0,0.012031564182415093,0,0.0050206910098499185,0,0.007289062652542745,0,,B (inferred from geology)
NALS,JARDIN ALSACE LORRAINE   06088  NICE   ALPES MARITIMES   PROVENCE ALPES C TE D AZUR   FRANCE,43.698266,7.256809,seismic,INGV,D,0.0022936009999999997,0,0.003386785524185268,0,0.005493606293743746,0,0.008927364586301067,0,171,D
NCAD,CENTRE ADMINISTRATIF NICE  06  FRANCE,43.671500,7.199880,seismic,INGV,C (inferred from geology),0.0005535900000000001,0,0.001403180489055687,0,0.0012712000373883414,0,0.0008646520091696734,0,,C (inferred from geology)
NPOR,PORT   06088  NICE   ALPES MARITIMES   PROVENCE ALPES C TE D AZUR   FRANCE,43.699003,7.285238,seismic,INGV,C (inferred from geology),0.000679885,0,0.0013280048939672993,0,0.004336348487642234,0,0.0010283499272484124,0,,C (inferred from geology)
NRCA,NORCIA,42.833550,13.114270,seismic,INGV,B,0.000543669,0,0.001774735078829568,0,0.0015739638569901907,0,0.001296285560962843,0,591,B
NROC,QUARTIER SAINT ROCH   06088  NICE   ALPES MARITIMES   PROVENCE ALPES C TE D AZUR   FRANCE,43.714990,7.290530,seismic,INGV,C (inferred from geology),0.001127142,0,0.0020588066837814605,0,0.0037484993429367742,0,0.0027467534779935772,0,,C (inferred from geology)
NVL,NOVELLARA,44.843001,10.731506,seismic,INGV,C,0.051205727000000006,0,0.12485590385448263,0,0.046365552916782606,0,0.028443351953762533,0,190,C
OG02,74185  MONNETIER MORNEX,46.154234,6.220211,seismic,INGV,A (inferred from topography),8.469200000000001e-05,0,0.0002609377956017811,0,0.00027818823086845284,0,0.0002201274368252967,0,,A (inferred from topography)
OGAP,PR FECTURE DE HAUTE SAVOIE   74010  ANNECY   HAUTE SAVOIE   AUVERGNE RH NE ALPES   FRANCE,45.903552,6.132819,seismic,INGV,C,0.0009119270000000001,0,0.0013913203065611748,0,0.0016457070266533496,0,0.0030010320430110065,0,240,C
OGBL,73179  LA MOTTE SERVOLEX   SAVOIE   AUVERGNE RH NE ALPES   FRANCE,45.634500,5.884194,seismic,INGV,C,0.0016408570000000001,0,0.0017972965152986417,0,0.005977280716527749,0,0.005044415626237468,0,196,C
OGCU,CAMPUS UNIVERSITAIRE   38179  GI RES   IS RE   AUVERGNE RH NE ALPES   FRANCE,45.200197,5.775136,seismic,INGV,C (inferred from geology),0.00070228,0,0.0009518371577066831,0,0.0019260344428659096,0,0.002339298679822131,0,,C (inferred from geology)
OGDI,DIGNE LES BAINS,44.109300,6.225300,seismic,INGV,B (inferred from geology),0.00015460299999999998,0,0.0003833891647803479,0,0.0004477594735954532,0,0.0003847819800888143,0,,B (inferred from geology)
OGEP,EPAGNY   74112  EPAGNY METZ TESSY   HAUTE SAVOIE   AUVERGNE RH NE ALPES   FRANCE,45.937830,6.090743,seismic,INGV,C (inferred from geology),0.00031114000000000006,0,0.0008300957746219979,0,0.001396964238462715,0,0.0005760042522793062,0,,C (inferred from geology)
OGFO,MONTBONNOT FORAGE  38  FRANCE,45.208742,5.821009,seismic,INGV,,0.0008383650000000001,0,0.0008784331226474485,0,0.0011529015995728504,0,0.0030445163894288283,0,,
OGGM,BARRAGE DE GRAND MAISON,45.205717,6.116735,seismic,INGV,A (inferred from geology),8.7804e-05,0,0.00014224030111841514,0,0.00025074358399569343,0,0.00030684217588431724,0,,A (inferred from geology)
OGH6,H TEL DE VILLE DE GRENOBLE SE TOP   38185  GRENOBLE   IS RE   AUVERGNE RH NE ALPES   FRANCE,45.186222,5.736389,seismic,INGV,C (inferred from geology),0.005217828,0,0.005977958070758946,0,0.011029888288858994,0,0.014662593322154714,0,,C (inferred from geology)
OGIM,SAINT ISMIER   38397   IS RE   AUVERGNE RH NE ALPES   FRANCE,45.241854,5.821626,seismic,INGV,B,0.000137873,0,0.000384762194727171,0,0.00039146833218041486,0,0.000484925978948946,0,599,B
OGMU,MUS E DAUPHINOIS   38185  GRENOBLE   IS RE   AUVERGNE RH NE ALPES   FRANCE,45.195389,5.726500,seismic,INGV,A,0.00040763700000000003,0,0.001007381825934042,0,0.0013925042833771648,0,0.0011103888549849165,0,913,A
OGPS,POLYGONE SCIENTIFIQUE   38185  GRENOBLE   IS RE   AUVERGNE RH NE ALPES   FRANCE,45.204375,5.699391,seismic,INGV,C (inferred from geology),0.000612404,0,0.0009022554369676075,0,0.0013917549950812958,0,0.002014642353102416,0,,C (inferred from geology)
OGSI,LES TINES SIXT (74),46.056700,6.756110,seismic,INGV,A,0.00012046900000000001,0,0.0002613244099788698,0,0.00028562454349372827,0,0.00040415570363804085,0,1500,A
OPPE,OPPEANO,45.308200,11.172400,seismic,INGV,C,0.016902271,0,0.033685809769018527,0,0.019516307929193403,0,0.012084371980952913,0,264,C
ORZI,ORZINUOVI,45.405600,9.930700,seismic,INGV,C (inferred from geology),0.010816504000000001,0,0.032633945696271316,0,0.021657788850991327,0,0.016413053819384755,0,,C (inferred from geology)
OSSC,OSSC,43.523580,11.245790,seismic,INGV,B (inferred from geology),0.001265151,0,0.0026022328782733988,0,0.0032640207390998714,0,0.002501990301561387,0,,B (inferred from geology)
OVD,OVADA,44.636658,8.642406,seismic,INGV,C (inferred from geology),0.002460911,0,0.006213221461159025,0,0.004830892248995975,0,0.005010445774879633,0,,C (inferred from geology)
PAR,PARMA,44.828922,10.279394,seismic,INGV,C,0.007716779,0,0.020588650002211988,0,0.01871608663406952,0,0.013162744544947891,0,335,C
PAUL,,46.530201,13.116200,seismic,INGV,C (inferred from geology),0.001347414,0,0.003661856590620638,0,0.002084117298764547,0,0.0007976068355140206,0,,C (inferred from geology)
PCRO,PIETRALACROCE  ANCONA,43.607680,13.532330,seismic,INGV,B (inferred from geology),0.002739571,0,0.006433133486476743,0,0.009745672007369841,0,0.0044671999952503585,0,,B (inferred from geology)
PIO1,PIORACO,43.178198,12.983759,seismic,INGV,D (inferred from geology),0.0014433430000000001,0,0.0022164750505725196,0,0.005624221572539608,0,0.005699057916915566,0,,D (inferred from geology)
PIT,PISTOIA,43.989647,10.944552,seismic,INGV,B (inferred from geology),0.004053009999999999,0,0.008315615205625038,0,0.010808536201215514,0,0.00603402198215305,0,,B (inferred from geology)
PNM,PONTREMOLI,44.379951,9.881650,seismic,INGV,D (inferred from geology),0.0029176289999999997,0,0.009110916317210425,0,0.005731988604220416,0,0.003224627169772268,0,,D (inferred from geology)
PNN,PENNABILLI,43.818159,12.262846,seismic,INGV,C,0.006401017,0,0.02143676498123461,0,0.012808281411199501,0,0.007181176473054482,0,335,C
PNR,PINEROLO,44.875845,7.344133,seismic,INGV,B,0.0005453869999999999,0,0.0010092140080998051,0,0.0014728201254817575,0,0.001343966164295488,0,383,B
POFI,POSTA FIBRENO,41.717430,13.712020,seismic,INGV,A,0.000128703,0,0.00014534857070812646,0,0.00025050038371309186,0,0.00032873530131907893,0,1280,A
POR,,45.952400,12.680800,seismic,INGV,C (inferred from geology),0.0046098879999999995,0,0.012772123551156856,0,0.007543311761438289,0,0.006671508946223709,0,,C (inferred from geology)
PRAD,,46.247601,12.887300,seismic,INGV,B (inferred from geology),0.0012482020000000001,0,0.0035393363321751903,0,0.0021737153583926082,0,0.0007350751515358051,0,,B (inferred from geology)
