# 20080529_M6.32_Iceland median gmf, Stations:Seismic, gmlt:GEM, Rupture:EFEHR
custom_site_id,lon,lat,"KothaEtAl2020ESHM20SlopeGeology
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = -0.305692","KothaEtAl2020ESHM20SlopeGeology
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = -0.787319","KothaEtAl2020ESHM20SlopeGeology
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = 0.175935","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = -0.305692","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = -0.305692"
t_1063,-19.573059999999998,64.37336,0.013785813,0.011101014,0.017119933,0.0110870255,0.017141536
t_1064,-19.469279999999998,64.38295,0.013628834,0.010967862,0.016935399,0.010738114,0.017297741
t_1065,-19.365469999999988,64.39251,0.013253987,0.010661381,0.016477056,0.010228083,0.017175084
t_1066,-19.532260000000008,64.40062,0.013716989,0.011040127,0.017042901,0.010870093,0.017309492
t_1067,-19.01024000000001,64.33104,0.011067935,0.008897504,0.013767815,0.008107145,0.015110028
t_1068,-18.906450000000007,64.34046,0.008413061,0.006762123,0.010467066,0.0060284473,0.011740932
t_1069,-19.073039999999992,64.34881,0.010712125,0.008612044,0.013324319,0.007913636,0.014500241
t_107,-18.911750000000012,63.55878,0.0073389243,0.005900226,0.009128431,0.0051626773,0.010432534
t_1070,-18.80261999999999,64.34985,0.008562574,0.0068814843,0.010654339,0.0060018343,0.012215877
t_1071,-18.969220000000007,64.35825,0.010709378,0.008608242,0.013323368,0.0077407793,0.014816437
t_1072,-18.865369999999984,64.36766,0.008658628,0.006958926,0.010773477,0.0061229547,0.012244389
t_1073,-19.032029999999992,64.37603,0.010925337,0.008782282,0.013591342,0.007962255,0.014991104
t_1074,-18.92815999999999,64.38545,0.0094586415,0.0076021818,0.011768452,0.0067452393,0.013263564
t_1075,-18.82426000000001,64.39484,0.009570509,0.007691299,0.0119088655,0.0066778935,0.013716099
t_1076,-18.990980000000008,64.40322,0.009794529,0.007872454,0.012185883,0.0070408047,0.01362526
t_1077,-19.094870000000014,64.39378,0.011117632,0.008937334,0.013829822,0.00816575,0.015136606
t_1078,-19.261629999999997,64.40203,0.011466316,0.009220351,0.014259371,0.008664881,0.015173482
t_1079,-19.157749999999993,64.41152,0.009752508,0.007840357,0.012131007,0.0072155953,0.013181369
t_108,-19.076279999999997,63.56726,0.008692143,0.0069916253,0.0108062625,0.0063220146,0.011950833
t_1080,-19.32455999999999,64.41973,0.012544809,0.010088327,0.015599436,0.009541639,0.016493205
t_1081,-19.220669999999984,64.42924,0.01680743,0.013512786,0.020905364,0.012520119,0.022562863
t_1082,-19.116739999999993,64.43871,0.012004832,0.009649807,0.014934599,0.00875662,0.016457949
t_1083,-19.283619999999985,64.44694,0.010377662,0.008343863,0.012907197,0.007779027,0.0138443895
t_1084,-19.179669999999987,64.45643,0.0104078,0.008366423,0.012947265,0.0076416875,0.014175179
t_1085,-19.346599999999995,64.46462,0.011082403,0.008910975,0.013782965,0.008354775,0.014700536
t_1086,-19.242639999999994,64.47412,0.009827401,0.007900196,0.012224734,0.007259281,0.0133040445
t_1087,-18.88705999999999,64.41262,0.008005932,0.006434119,0.009961729,0.005632044,0.011380407
t_1088,-19.053840000000008,64.42097,0.0116907675,0.009396959,0.014544496,0.008467519,0.016140979
t_1089,-18.783109999999994,64.42199,0.010196612,0.008194037,0.012688605,0.007019255,0.014812241
t_109,-18.809200000000004,63.56832,0.007202609,0.0057896394,0.008960416,0.0049778232,0.010421739
t_1090,-18.949900000000014,64.43039,0.008370297,0.0067271516,0.010414791,0.0059341723,0.011806512
t_1091,-18.84593000000001,64.43978,0.008400728,0.0067510074,0.010453585,0.0058290646,0.012106955
t_1092,-19.012779999999992,64.44814,0.009677107,0.007777669,0.0120404195,0.0069109355,0.013550466
t_1093,-18.90879000000001,64.45755,0.009479938,0.0076184613,0.011796244,0.006627547,0.013559953
t_1094,-19.07569000000001,64.46588,0.010377989,0.008341248,0.012912056,0.0074622896,0.014432925
t_1095,-18.804759999999987,64.46691,0.008655207,0.0069551896,0.01077075,0.005922922,0.012647915
t_1096,-18.971679999999992,64.4753,0.008359101,0.006717872,0.0104012955,0.0058854707,0.011872384
t_1097,-19.42842999999999,64.41019,0.012448066,0.010014048,0.015473697,0.009665479,0.01603173
t_1098,-19.491420000000005,64.42786,0.012167257,0.009789038,0.015123258,0.009499861,0.015583614
t_1099,-19.387529999999998,64.43742,0.013432054,0.010802609,0.016701529,0.010277115,0.017555518
t_11,-20.29656,63.76075,0.041546877,0.037147913,0.046466757,0.039686404,0.043494567
t_110,-18.973749999999995,63.57685,0.008080808,0.0064979494,0.010049242,0.005776544,0.0113042435
t_1100,-19.55444,64.44551,0.0125380615,0.010088237,0.015582799,0.009837301,0.015980294
t_1101,-19.45053999999999,64.45508,0.013981521,0.011245292,0.017383536,0.010754577,0.018176721
t_1102,-19.51357999999999,64.47273,0.011455053,0.009213868,0.014241386,0.008852624,0.014822525
t_1103,-19.409629999999993,64.48228,0.011905025,0.00957292,0.014805263,0.009020978,0.015711116
t_1104,-19.576660000000004,64.49036,0.011978823,0.009635751,0.014891648,0.009294859,0.015437804
t_1105,-19.47269,64.49993,0.010985656,0.008834091,0.01366124,0.008361928,0.014432633
t_1106,-19.368680000000012,64.50947,0.010882803,0.008749342,0.013536493,0.00812308,0.014580111
t_1107,-18.86762999999999,64.48468,0.010241156,0.00822978,0.012744117,0.007059556,0.014856639
t_1108,-19.03460000000001,64.49303,0.009531419,0.007660204,0.01185973,0.0067554424,0.013448113
t_1109,-18.930540000000008,64.50243,0.009988396,0.00802681,0.012429355,0.00693277,0.014390795
t_111,-18.87118000000001,63.5864,0.0077480455,0.006228964,0.0096375905,0.005441106,0.011033089
t_1110,-18.826449999999994,64.51179,0.010138625,0.008147055,0.012617041,0.006890448,0.014918004
t_1111,-18.993480000000005,64.52016,0.010329337,0.008300949,0.012853373,0.007215558,0.0147868255
t_1112,-18.889369999999985,64.52954,0.0079327775,0.0063745994,0.009871828,0.0054273587,0.011594766
t_1113,-19.056460000000015,64.53787,0.008910987,0.0071612573,0.0110882325,0.0062619047,0.012680756
t_1114,-18.78522000000001,64.53889,0.0075510503,0.0060675736,0.009397226,0.0050591207,0.011270409
t_1115,-18.95232999999999,64.54727,0.008599591,0.006910535,0.010701483,0.0059203077,0.012491407
t_1116,-18.848160000000007,64.55663,0.008668156,0.006965288,0.010787341,0.0058453167,0.012854211
t_1117,-19.13864000000001,64.48359,0.009690151,0.007788653,0.012055873,0.0070120664,0.013391061
t_1118,-19.30564000000001,64.4918,0.009699916,0.007798035,0.01206565,0.0072045866,0.013059508
t_1119,-19.20161999999999,64.50129,0.008046908,0.006468072,0.010011134,0.005857037,0.011055546
t_112,-19.03577999999999,63.5949,0.008445246,0.00679274,0.010499767,0.006134668,0.011626087
t_1120,-19.09756999999999,64.51074,0.008913239,0.0071635623,0.01109027,0.0063562286,0.012498897
t_1121,-19.264639999999986,64.51897,0.009562725,0.007686722,0.011896582,0.006997349,0.013068623
t_1122,-19.160570000000007,64.52843,0.008080923,0.00649479,0.010054417,0.005795297,0.011267985
t_1123,-19.32768999999999,64.53663,0.0108354315,0.008710016,0.013479492,0.007966387,0.014737745
t_1124,-19.223600000000005,64.54611,0.007978953,0.0064129885,0.009927306,0.0057515525,0.011068959
t_1125,-19.11948000000001,64.55556,0.0072510634,0.0058273794,0.009022567,0.0051233545,0.010262401
t_1126,-19.286670000000015,64.56377,0.00966048,0.0077646747,0.01201916,0.0069956826,0.013340352
t_1127,-19.53577999999999,64.51756,0.0129066035,0.010379298,0.016049294,0.009862258,0.016890695
t_1128,-19.431749999999994,64.52711,0.010488975,0.008433039,0.013046137,0.007863168,0.013991638
t_1129,-19.49485999999999,64.54473,0.011312186,0.009095214,0.014069547,0.008512016,0.015033517
t_113,-18.933189999999996,63.60447,0.008152811,0.0065555885,0.010139186,0.0058175693,0.011425447
t_1130,-19.390780000000007,64.55427,0.010103862,0.00812218,0.012569042,0.0074596577,0.013685348
t_1131,-19.558009999999996,64.56234,0.010512127,0.008452221,0.013074056,0.00793462,0.01392692
t_1132,-19.453910000000008,64.57189,0.011216162,0.009016565,0.013952352,0.008310704,0.01513738
t_1133,-19.34978000000001,64.58141,0.009497033,0.0076334705,0.011815548,0.0069051343,0.013061822
t_1134,-19.51706999999999,64.5895,0.011618888,0.009340538,0.014452974,0.008634897,0.015634067
t_1135,-19.412919999999986,64.59903,0.009188893,0.0073859454,0.01143195,0.0067043006,0.012594269
t_1136,-19.580269999999985,64.60708,0.011355853,0.009129275,0.014125479,0.008459535,0.01524379
t_1137,-19.015320000000003,64.56497,0.007745714,0.0062244576,0.009638764,0.005363306,0.011186399
t_1138,-18.911130000000014,64.57435,0.008043772,0.006463635,0.010010198,0.0054571507,0.011856419
t_1139,-19.07835,64.58266,0.008877772,0.0071342816,0.01104734,0.006179772,0.01275368
t_114,-18.830579999999998,63.61401,0.0075643184,0.0060810507,0.009409379,0.005300027,0.010795967
t_1140,-18.806909999999988,64.5837,0.00858768,0.00690043,0.010687484,0.005707478,0.012921335
t_1141,-18.974140000000006,64.59206,0.007815465,0.0062802457,0.009725972,0.0053319978,0.011455649
t_1142,-18.8699,64.60142,0.00813207,0.0065343906,0.010120388,0.005436507,0.012164166
t_1143,-19.03719000000001,64.60975,0.00788048,0.0063325586,0.009806775,0.0054040006,0.011491851
t_1144,-18.93293,64.61913,0.007264205,0.00583708,0.009040251,0.00488276,0.01080714
t_1145,-18.828640000000007,64.62847,0.008460695,0.006798291,0.01052961,0.005573321,0.012843931
t_1146,-18.995990000000006,64.63681,0.0075702304,0.0060830344,0.009421021,0.0051138597,0.011206484
t_1147,-19.182529999999986,64.57323,0.00853805,0.006861802,0.010623782,0.0060626734,0.012024117
t_1148,-19.24561,64.59089,0.007617615,0.006122181,0.009478332,0.0054331236,0.010680423
t_1149,-19.14142000000001,64.60034,0.007847461,0.006306399,0.009765104,0.0054888404,0.0112196095
t_115,-19.13834,63.5853,0.009526695,0.0076655876,0.011839657,0.0070414036,0.012889181
t_1150,-19.30874,64.60853,0.008200579,0.006590812,0.010203524,0.0058717635,0.011453033
t_1151,-19.204520000000002,64.61799,0.0075786775,0.00609048,0.009430514,0.005323644,0.010788917
t_1152,-19.100269999999995,64.62742,0.008185214,0.0065775043,0.010185889,0.0056391284,0.011880866
t_1153,-19.267660000000006,64.63562,0.006923015,0.0055636377,0.008614533,0.0048814593,0.009818405
t_1154,-19.163389999999993,64.64507,0.0064488132,0.005182214,0.008024986,0.0044613625,0.009321636
t_1155,-19.330839999999995,64.65324,0.007120871,0.0057227104,0.008860627,0.0050372556,0.010066355
t_1156,-19.226550000000003,64.6627,0.007115623,0.0057181115,0.008854687,0.0049406886,0.010247982
t_1157,-19.69525999999999,64.29145,0.017477477,0.014108593,0.02165079,0.014681171,0.020806389
t_1158,-19.75820999999999,64.30911,0.019130552,0.015448257,0.023690568,0.016168583,0.022635132
t_1159,-19.654570000000007,64.31877,0.015319212,0.012353591,0.018996766,0.0126848,0.018500747
t_116,-19.302969999999988,63.59366,0.010319391,0.008312824,0.0128103085,0.007882675,0.013509353
t_1160,-19.71753000000001,64.33643,0.020942327,0.016892495,0.025963072,0.017442469,0.025144437
t_1161,-19.613830000000007,64.34607,0.015193513,0.012242316,0.01885614,0.012399441,0.018617196
t_1162,-19.78053,64.35407,0.01525284,0.0123062,0.018905032,0.01276816,0.018221037
t_1163,-19.67680999999999,64.36373,0.019849263,0.015996875,0.024629388,0.016289506,0.024186939
t_1164,-19.739830000000012,64.38137,0.01410505,0.011369593,0.01749864,0.011631335,0.017104866
t_1165,-19.636059999999986,64.39101,0.016414909,0.013220072,0.020381829,0.013271946,0.020302165
t_1166,-19.802879999999988,64.39899,0.017105334,0.013790312,0.021217246,0.014162304,0.020659946
t_1167,-20.07347999999999,64.39713,0.022247208,0.017987296,0.02751599,0.019135267,0.02586524
t_1168,-20.13664,64.41468,0.024549203,0.019850964,0.030359402,0.021129046,0.028522983
t_1169,-20.032880000000006,64.42445,0.018914316,0.015271063,0.023426745,0.016018176,0.022334084
t_117,-19.20043000000001,63.60331,0.009836525,0.007918502,0.012219131,0.0073882653,0.013096067
t_1170,-20.199839999999995,64.43222,0.021147514,0.017101536,0.02615071,0.018195156,0.02457892
t_1171,-20.096059999999994,64.44199,0.016758284,0.013531592,0.020754399,0.014201277,0.019775689
t_1172,-20.159269999999992,64.45952,0.01706952,0.013783655,0.0211387,0.014460676,0.020149028
t_1173,-20.055440000000004,64.46928,0.014747296,0.011894482,0.01828434,0.012303766,0.017676113
t_1174,-20.11867000000001,64.48681,0.015476971,0.012483514,0.019188236,0.012909005,0.018555777
t_1175,-20.181929999999994,64.50432,0.0160428,0.0129400315,0.019889552,0.01336556,0.019256314
t_1176,-20.078030000000012,64.51407,0.016172512,0.013033053,0.020068215,0.013280163,0.019694798
t_1177,-19.96974,64.40688,0.021525657,0.017377162,0.026664535,0.018201329,0.025457148
t_1178,-19.86596,64.41659,0.01795801,0.014479858,0.022271633,0.014915939,0.021620503
t_1179,-19.92908,64.43417,0.017609559,0.014200652,0.021836784,0.014660991,0.021151133
t_118,-19.097849999999994,63.61294,0.009145854,0.0073587103,0.011367025,0.0067509497,0.012390352
t_1180,-19.825260000000014,64.44386,0.016193032,0.013046298,0.020098751,0.013243838,0.019798968
t_1181,-19.99224000000001,64.45174,0.016178703,0.013048065,0.020060478,0.013489738,0.01940367
t_1182,-19.88839999999999,64.46144,0.012156142,0.009794801,0.015086757,0.009964528,0.014829782
t_1183,-19.951570000000004,64.47901,0.01370207,0.011041251,0.017004117,0.011247682,0.016692037
t_1184,-19.847669999999994,64.48869,0.011923176,0.009600902,0.014807165,0.009622343,0.014774171
t_1185,-20.014780000000002,64.49655,0.014455767,0.011649208,0.01793849,0.01187337,0.017599823
t_1186,-19.910860000000014,64.50625,0.013073853,0.010528055,0.016235253,0.010565344,0.016177952
t_1187,-19.699090000000012,64.40865,0.013876937,0.011177623,0.017228117,0.011271601,0.017084476
t_1188,-19.59527,64.41827,0.013426315,0.010807408,0.01667985,0.010694115,0.016856555
t_1189,-19.762159999999994,64.42626,0.015067156,0.012137859,0.018703397,0.012285462,0.018478688
t_119,-19.262550000000005,63.62131,0.010365033,0.008348928,0.012867988,0.007911397,0.013579637
t_1190,-19.658320000000003,64.4359,0.013305257,0.010711099,0.016527703,0.010644396,0.016631275
t_1191,-19.72139999999999,64.45352,0.014821587,0.011932933,0.018409511,0.011901027,0.018458866
t_1192,-19.61751000000001,64.46314,0.013215633,0.010634274,0.01642359,0.010412681,0.016773101
t_1193,-19.784519999999986,64.47112,0.01273426,0.010253281,0.015815562,0.010254856,0.015813133
t_1194,-19.68061,64.48076,0.013217097,0.010636228,0.016424213,0.010450435,0.01671621
t_1195,-19.743740000000003,64.49835,0.012561226,0.010109075,0.015608193,0.0099596195,0.015842412
t_1196,-19.639780000000002,64.50797,0.014257984,0.01146974,0.017724037,0.011100665,0.018313328
t_1197,-19.806909999999988,64.51593,0.010321725,0.008307208,0.012824767,0.008200768,0.012991223
t_1198,-19.70293000000001,64.52556,0.013188283,0.010609742,0.0163935,0.010295355,0.016894106
t_1199,-19.59890999999999,64.53517,0.010979793,0.008830157,0.013652743,0.0084170895,0.014322748
t_12,-20.359139999999996,63.77848,0.044090744,0.040514212,0.047983006,0.04277828,0.045443475
t_120,-19.159960000000012,63.63095,0.009956914,0.008014763,0.012369691,0.007468298,0.013274797
t_1200,-19.766109999999998,64.54314,0.015430886,0.012414384,0.019180352,0.012069747,0.019728024
t_1201,-19.662080000000003,64.55276,0.017360104,0.013961838,0.021585496,0.01334246,0.022587528
t_1202,-19.725279999999998,64.57033,0.015221137,0.012241956,0.018925326,0.011720676,0.019767035
t_1203,-19.621190000000013,64.57993,0.011689105,0.009398826,0.014537472,0.008844823,0.01544804
t_1204,-19.788520000000005,64.58788,0.015896639,0.012785558,0.019764733,0.012255627,0.020619355
t_1205,-19.684410000000014,64.5975,0.012247424,0.009847984,0.015231483,0.009284175,0.016156457
t_1206,-19.74767,64.61505,0.012346474,0.009927813,0.015354382,0.009370159,0.016268179
t_1207,-19.97408999999999,64.5238,0.013303995,0.010713813,0.016520383,0.010757405,0.016453436
t_1208,-19.870119999999986,64.53348,0.012282663,0.009885848,0.015260585,0.009771545,0.015439094
t_1209,-19.933359999999993,64.55102,0.012861202,0.010351807,0.015978903,0.01023742,0.01615744
t_121,-19.32471000000001,63.6393,0.011056928,0.008913164,0.013716304,0.008576255,0.014255133
t_1210,-19.829340000000002,64.56069,0.012148136,0.009773678,0.015099456,0.009513996,0.015511592
t_1211,-19.996640000000014,64.56855,0.012405999,0.009985595,0.015413084,0.009872976,0.015588899
t_1212,-19.892600000000016,64.57823,0.011771564,0.009470928,0.01463106,0.009223969,0.015022788
t_1213,-19.95589000000001,64.59575,0.011642949,0.009367574,0.014471009,0.009121413,0.014861541
t_1214,-19.851799999999997,64.60542,0.016322857,0.013128591,0.020294307,0.012590686,0.021161329
t_1215,-20.01921999999999,64.61325,0.011733235,0.009440247,0.01458318,0.009183729,0.014990514
t_1216,-19.91511,64.62294,0.009005846,0.00724354,0.011196911,0.0069454345,0.011677494
t_1217,-20.141310000000004,64.53158,0.013295095,0.010714288,0.016497556,0.010905531,0.01620825
t_1218,-20.037350000000004,64.54132,0.01379939,0.011113017,0.017135145,0.011155441,0.017069982
t_1219,-20.20463000000001,64.54907,0.014255812,0.011488323,0.017689979,0.011671313,0.017412625
t_122,-19.22209000000001,63.64895,0.010848335,0.008737236,0.013469519,0.008268194,0.014233625
t_1220,-20.10065,64.55883,0.013377251,0.010773116,0.016610872,0.010803123,0.016564732
t_1221,-20.16398000000001,64.57631,0.013478385,0.010854429,0.01673666,0.010865186,0.016720088
t_1222,-20.059950000000015,64.58605,0.01235107,0.009941424,0.015344776,0.009819774,0.01553487
t_1223,-20.1233,64.60353,0.012556221,0.010106457,0.0155997975,0.009965792,0.015819985
t_1224,-20.18669,64.621,0.012640421,0.010173998,0.015704766,0.01000804,0.01596519
t_1225,-20.08259000000001,64.63073,0.011746272,0.00945067,0.014599485,0.009178949,0.01503167
t_1226,-20.145990000000012,64.6482,0.011782382,0.009479561,0.014644616,0.009185638,0.015113215
t_1227,-19.643509999999992,64.62465,0.01104232,0.008877376,0.013735235,0.008240412,0.014796935
t_1228,-19.810959999999994,64.63259,0.015755488,0.012669171,0.019593656,0.011963313,0.020749718
t_1229,-19.70678000000001,64.6422,0.009078587,0.0072987527,0.011292443,0.006782565,0.012151856
t_123,-19.11945,63.65857,0.009877687,0.0079501765,0.012272521,0.007393756,0.013196095
