STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA,SOIL_TYPE,VS30,VS30_TYPE,VS30_USGS
MODE,MODENA,10.949167,44.629722,seismic,0.044092,0.0,C,204.0,C,230.0
BON0,BONDENO,11.418,44.886,seismic,0.035444,0.0,C (inferred from geology),230.0,inferred_USGS,230.0
CPC,COPPARO (COCCANILE),11.875613,44.921448,seismic,0.023792,0.0,D,174.0,D,230.0
MNTV,MANTOVA,10.7897,45.1495,seismic,0.023786,0.0,C,237.0,C,233.0
ZPP,ZOLA PREDOSA PIANA,11.204494,44.524391,seismic,0.022307,0.0,C,208.0,C,230.0
MBG0,MALALBERGO TEMPORANEA,11.534,44.719,seismic,0.018933,0.0,C (inferred from geology),230.0,inferred_USGS,230.0
REVF,FORT DE LA REV RE,7.366198,43.738995,seismic,0.017463,0.0,A (inferred from topography),499.0,inferred_USGS,499.0
TREG,TREGNAGO,11.1606,45.523,seismic,0.017433,0.0,B,391.0,B,814.0
SSU,SASSUOLO,10.784814,44.507027,seismic,0.01711,0.0,E,489.0,E,600.0
MLC,MALCESINE,10.848521,45.807901,seismic,0.016168,0.0,B,430.0,B,834.0
MDC,MEDICINA,11.640462,44.48556,seismic,0.015997,0.0,C (inferred from geology),230.0,inferred_USGS,230.0
ISD,ISOLA DELLA SCALA,10.960213,45.273386,seismic,0.015851,0.0,C,252.0,C,599.0
VOBA,VOBARNO,10.504,45.6429,seismic,0.015341,0.0,B,450.0,B,915.0
ALF,ALFONSINE,12.033444,44.502284,seismic,0.015187,0.0,C,243.0,C,230.0
FER0,FERRARA,11.6216,44.8408,seismic,0.015096,0.0,C (inferred from geology),230.0,inferred_USGS,230.0
SERM,SEMIDE,11.29582,45.00997,seismic,0.014886,0.0,C (inferred from geology),230.0,inferred_USGS,230.0
OPPE,OPPEANO,11.1724,45.3082,seismic,0.014466,0.0,C,264.0,C,230.0
MNS,MONSELICE,11.722134,45.251733,seismic,0.014463,0.0,C,227.0,C,938.0
GAI,GAINO  TOSCOLANO MADERNO,10.616265,45.659275,seismic,0.014397,0.0,C (inferred from geology),885.0,inferred_USGS,885.0
ASOL,ASOLO,11.9023,45.8003,seismic,0.01323,0.0,A (inferred from geology),769.0,inferred_USGS,769.0
ZOVE,ZOVENCEDO,11.4876,45.4536,seismic,0.012707,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
TGG,TREGNAGO (COLLINA),11.182743,45.562015,seismic,0.012554,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
CSP,CASTEL SAN PIETRO TERME,11.580113,44.378487,seismic,0.012249,0.0,C,237.0,C,600.0
CNCS,CONCESIO,10.217,45.606,seismic,0.011977,0.0,B,386.0,B,917.0
BRH,BRISIGHELLA,11.763964,44.20761,seismic,0.011883,0.0,B,395.0,B,915.0
MLD,MELDOLA,12.071035,44.118498,seismic,0.011577,0.0,C,214.0,C,597.0
LEOD,CAPRIANO DEL COLLE,10.1234,45.4582,seismic,0.010964,0.0,C (inferred from geology),618.0,inferred_USGS,618.0
ARG,ARGENTA,11.82516,44.63053,seismic,0.010705,0.0,D,170.0,D,230.0
MTRZ,MONTERENZIO,11.4248,44.3128,seismic,0.010301,0.0,B (inferred from geology),632.0,inferred_USGS,632.0
PTV,PONTEVICO,10.08792,45.274192,seismic,0.010288,0.0,C,245.0,C,433.0
ORZI,ORZINUOVI,9.9307,45.4056,seismic,0.010114,0.0,C (inferred from geology),600.0,inferred_USGS,600.0
IMOL,IMOLA,11.74248,44.35955,seismic,0.009844,0.0,C (inferred from geology),230.0,inferred_USGS,230.0
SNZ1,S. NAZZARO 1,9.894491,45.074268,seismic,0.009784,0.0,C,222.0,C,230.0
FLP,FELTRE (PASQUER),11.922518,46.026695,seismic,0.009142,0.0,C (inferred from geology),818.0,inferred_USGS,818.0
CST,CASTELFRANCO 5,11.902321,45.659581,seismic,0.009118,0.0,B,541.0,B,600.0
FAZ,FAENZA  NUOVA,11.890746,44.298016,seismic,0.008739,0.0,C,292.0,C,230.0
MDT,MODIGLIANA  TREBBIO,11.829782,44.135015,seismic,0.008596,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
CRND,CORNUDA,12.0131,45.8361,seismic,0.008459,0.0,C (inferred from geology),600.0,inferred_USGS,600.0
FOR,FORLI  NUOVA,12.041916,44.199409,seismic,0.008107,0.0,C,296.0,C,600.0
FRE8,FREGONA,12.3552,46.015,seismic,0.008002,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
MDG,MODIGLIANA,11.788555,44.159257,seismic,0.007539,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
CTL8,CASTELLEONE,9.7622,45.2763,seismic,0.006909,0.0,C (inferred from geology),261.0,inferred_USGS,261.0
BDG,BEDONIA (GALLARETO),9.622965,44.506794,seismic,0.006133,0.0,B (inferred from geology),803.0,inferred_USGS,803.0
ZEN8,SAN ZENO DI MONTAGNA,10.7319,45.6378,seismic,0.005579,0.0,A (inferred from geology),834.0,inferred_USGS,834.0
VLM,VILLA MINOZZO,10.466171,44.364874,seismic,0.005489,0.0,B (inferred from geology),552.0,inferred_USGS,552.0
BOTT,BOTTICINO,10.3095,45.5494,seismic,0.005474,0.0,A (inferred from geology),267.0,inferred_USGS,267.0
MRR,MARRADI,11.603387,44.064131,seismic,0.005385,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
BAG8,BAGOLINO,10.4664,45.8228,seismic,0.005145,0.0,A (inferred from geology),999.0,inferred_USGS,999.0
AUL,AULLA,9.97307,44.208759,seismic,0.004946,0.0,A (inferred from geology),982.0,inferred_USGS,982.0
MERA,MERATE,9.4291,45.7054,seismic,0.004824,0.0,C (inferred from geology),583.0,inferred_USGS,583.0
CSN,CESENA,12.241408,44.137005,seismic,0.004644,0.0,B,541.0,B,600.0
CARC,,13.77,45.652599,seismic,0.004418,0.0,C (inferred from geology),400.0,inferred_USGS,400.0
RVR,RIVERGARO,9.598137,44.904452,seismic,0.004201,0.0,C (inferred from geology),522.0,inferred_USGS,522.0
BGL,BAGNI DI LUCCA,10.576916,43.995831,seismic,0.004169,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
BRB,BARBERINO DI MUGELLO,11.212867,43.954205,seismic,0.004094,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
FVZ,FIVIZZANO,10.131089,44.238247,seismic,0.004048,0.0,E,509.0,E,999.0
ZCCA,ZOCCA,10.9765,44.35085,seismic,0.004039,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
OGH5,H TEL DE VILLE DE GRENOBLE NE TOP   38185  GRENOBLE   IS RE   AUVERGNE RH NE ALPES   FRANCE,5.736162,45.186535,seismic,0.003973,0.0,C (inferred from geology),283.0,inferred_USGS,283.0
PZS,PIAZZA AL SERCHIO,10.28861,44.188549,seismic,0.003896,0.0,B,453.0,B,641.0
PVF,PAVULLO DEL FRIGNANO,10.825229,44.333096,seismic,0.003881,0.0,B,453.0,B,1000.0
SENI,SENIGALLIA,13.2331,43.7052,seismic,0.003869,0.0,C,242.0,C,522.0
CESC,,13.0572,46.355701,seismic,0.00386,0.0,A (inferred from geology),581.0,inferred_USGS,581.0
SMP,S. MARCELLO PISTOIESE,10.803726,44.064114,seismic,0.003767,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
VRL,VARESE LIGURE,9.633476,44.3927,seismic,0.003551,0.0,A,855.0,A,231.0
STOL,,13.3546,46.3605,seismic,0.003466,0.0,C (inferred from geology),853.0,inferred_USGS,853.0
POR,,12.6808,45.9524,seismic,0.003433,0.0,C (inferred from geology),232.0,inferred_USGS,232.0
STS,S. SOFIA,11.905042,43.94245,seismic,0.003372,0.0,B,456.0,B,813.0
GNV,GENOVA,8.932087,44.431709,seismic,0.003208,0.0,A,1152.0,A,1000.0
CAPR,CAPRIOLO,9.9345,45.6372,seismic,0.003088,0.0,B,696.0,B,831.0
STAL,STALIGIAL,12.7104,46.2601,seismic,0.003024,0.0,B (inferred from geology),998.0,inferred_USGS,998.0
PNM,PONTREMOLI,9.88165,44.379951,seismic,0.002961,0.0,D (inferred from geology),999.0,inferred_USGS,999.0
BGR,BAGNO DI ROMAGNA,11.991291,43.889511,seismic,0.002944,0.0,A,829.0,A,1000.0
BOB,BOBBIO,9.44782,44.76792,seismic,0.002899,0.0,B (inferred from geology),682.0,inferred_USGS,682.0
CNF,CASTELNUOVO DI GARFAGNANA,10.411119,44.110523,seismic,0.002798,0.0,B (inferred from geology),813.0,inferred_USGS,813.0
MRZ,MARZABOTTO,11.190086,44.361374,seismic,0.002798,0.0,B (inferred from geology),621.0,inferred_USGS,621.0
PRT,PORRETTA TERME,10.926009,44.149673,seismic,0.002753,0.0,B (inferred from geology),994.0,inferred_USGS,994.0
SPI,SPILIMBERGO,12.9059,46.1082,seismic,0.002748,0.0,C (inferred from geology),230.0,inferred_USGS,230.0
DCM,DICOMANO,11.518011,43.891235,seismic,0.002722,0.0,A,1000.0,A,1000.0
BRA,BRANZI,9.761945,46.004179,seismic,0.00269,0.0,C (inferred from geology),988.0,inferred_USGS,988.0
RNC,RINCINE (LONDA),11.606806,43.870472,seismic,0.002635,0.0,A,859.0,A,237.0
FIR,FIRENZE,11.255134,43.774366,seismic,0.002541,0.0,D (inferred from geology),418.0,inferred_USGS,418.0
GESC,,13.1409,46.281898,seismic,0.0025,0.0,C (inferred from geology),386.0,inferred_USGS,386.0
MCR,MACERATA FELTRIA,12.447514,43.799889,seismic,0.002477,0.0,C (inferred from geology),1000.0,inferred_USGS,1000.0
CVF,CIVIDALE DEL FRIULI,13.429,46.0918,seismic,0.002469,0.0,B (inferred from geology),676.0,inferred_USGS,676.0
MAJ,MAJANO  NUOVA,13.068922,46.182339,seismic,0.002464,0.0,C (inferred from geology),445.0,inferred_USGS,445.0
PIT,PISTOIA,10.944552,43.989647,seismic,0.002426,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
GBP,GUBBIO PIANA,12.58949,43.31381,seismic,0.002389,0.0,C,224.0,C,260.0
BGN,BAGNONE,9.991797,44.322445,seismic,0.002367,0.0,B,640.0,B,641.0
GEDE,,13.1247,46.254398,seismic,0.002244,0.0,C (inferred from geology),415.0,inferred_USGS,415.0
BORM,BORMIO,10.3764,46.4694,seismic,0.002227,0.0,B (inferred from geology),496.0,inferred_USGS,496.0
PSR,PASSARIANO,13.014131,45.949318,seismic,0.002226,0.0,C (inferred from geology),597.0,inferred_USGS,597.0
TGL,TORRIGLIA,9.16589,44.53371,seismic,0.002222,0.0,B (inferred from geology),554.0,inferred_USGS,554.0
CDCA,CITTA DI CASTELLO,12.2336,43.4584,seismic,0.002146,0.0,C,277.0,C,230.0
BDT,BADIA TEDALDA,12.188036,43.706772,seismic,0.002088,0.0,B,593.0,B,652.0
GUMA,GUALDO DI MACERATA,13.3352,43.0627,seismic,0.002068,0.0,B,488.0,B,999.0
SNS,SANSEPOLCRO,12.143375,43.56739,seismic,0.002067,0.0,C,310.0,C,299.0
TLM2,TOLMEZZO (AMBIESTA- 2),12.983997,46.381482,seismic,0.002041,0.0,B,458.0,B,867.0
STF,S. SOFIA,11.794457,43.908112,seismic,0.002022,0.0,B,486.0,B,1000.0
SEL,SESTRI LEVANTE,9.403355,44.265343,seismic,0.001917,0.0,B,538.0,B,237.0
PRM,PREMILCUORE,11.781402,43.97924,seismic,0.001879,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
OVD,OVADA,8.642406,44.636658,seismic,0.001871,0.0,C (inferred from geology),230.0,inferred_USGS,230.0
SSFR,MONTELAGO DI SASSOFERRATO,12.78225,43.43628,seismic,0.001863,0.0,C (inferred from geology),679.0,inferred_USGS,679.0
VINO,VILLANOVA  ITALY,13.2755,46.25383,seismic,0.001828,0.0,B (inferred from geology),950.0,inferred_USGS,950.0
NEVI,NEVIANO DEGLI ARDUINI,10.3163,44.5834,seismic,0.001825,0.0,B,367.0,B,997.0
RNS,RONCO SCRIVIA,8.936011,44.595459,seismic,0.001814,0.0,B,709.0,B,771.0
SFI,SANTA SOFIA,11.84695,43.90477,seismic,0.001758,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
DRN,DRENCHIA,13.6417,46.1667,seismic,0.001622,0.0,B (inferred from geology),780.0,inferred_USGS,780.0
CRM1,CASTELRAIMONDO,13.058016,43.210082,seismic,0.001493,0.0,C (inferred from geology),1000.0,inferred_USGS,1000.0
CMO,CASTELMONTE,13.514766,46.09115,seismic,0.001484,0.0,B (inferred from geology),817.0,inferred_USGS,817.0
COR1,CORINALDO,13.00033,43.63183,seismic,0.001469,0.0,D (inferred from geology),595.0,inferred_USGS,595.0
LSP,LA SPEZIA,9.807919,44.096161,seismic,0.001435,0.0,A (inferred from geology),268.0,inferred_USGS,268.0
AUP,AUPA,13.256343,46.506454,seismic,0.001404,0.0,C (inferred from geology),736.0,inferred_USGS,736.0
CPGN,CARPEGNA,12.3205,43.8011,seismic,0.001389,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
MURB,MONTE URBINO,12.5246,43.263,seismic,0.001333,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
LEC,LECCO,9.412256,45.861252,seismic,0.001306,0.0,B (inferred from geology),790.0,inferred_USGS,790.0
SNM,SAN MARINO,12.44929,43.934326,seismic,0.001272,0.0,B (inferred from geology),552.0,inferred_USGS,552.0
BDI,BAGNI DI LUCCA,10.5956,44.0628,seismic,0.001218,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
BRM,BRASIMONE - CAB. ENEL,11.117683,44.129344,seismic,0.001165,0.0,B,410.0,B,1000.0
SAS,SASSELLO,8.486171,44.483353,seismic,0.001152,0.0,B (inferred from geology),999.0,inferred_USGS,999.0
DST2,TRIESTE DST UNIVERSITA  ITALY,13.8013,45.6589,seismic,0.001132,0.0,B (inferred from geology),570.0,inferred_USGS,570.0
BBN,BIBBIENA  NUOVA,11.821428,43.747646,seismic,0.001126,0.0,A,1000.0,A,1000.0
AVS,AVASINIS   TRASAGHIS,13.0558,46.291933,seismic,0.001073,0.0,C (inferred from geology),910.0,inferred_USGS,910.0
OGAP,PR FECTURE DE HAUTE SAVOIE   74010  ANNECY   HAUTE SAVOIE   AUVERGNE RH NE ALPES   FRANCE,6.132819,45.903552,seismic,0.001035,0.0,C,240.0,C,722.0
ATPC,POGGIO CASTELLACCIO,12.457,43.4807,seismic,0.00103,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
PCRO,PIETRALACROCE  ANCONA,13.53233,43.60768,seismic,0.000985,0.0,B (inferred from geology),488.0,inferred_USGS,488.0
PAUL,,13.1162,46.530201,seismic,0.000975,0.0,C (inferred from geology),583.0,inferred_USGS,583.0
MMUR,MONTE MURANO,12.9973,43.44183,seismic,0.000937,0.0,A (inferred from geology),998.0,inferred_USGS,998.0
OGFO,MONTBONNOT FORAGE  38  FRANCE,5.821009,45.208742,seismic,0.000913,0.0,,373.0,inferred_USGS,373.0
FDS,FORNI DI SOPRA,12.562712,46.451317,seismic,0.00091,0.0,D (inferred from geology),966.0,inferred_USGS,966.0
GBB,GUBBIO,12.597252,43.356972,seismic,0.000841,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
GEPF,GEMONA PIAZZA DEL FERRO,13.1386,46.275,seismic,0.000831,0.0,C (inferred from geology),674.0,inferred_USGS,674.0
CADA,CAPODARCO,13.7614,43.1942,seismic,0.000815,0.0,B (inferred from geology),579.0,inferred_USGS,579.0
SDV,S. DORLIGO DELLA VALLE,13.896786,45.62817,seismic,0.000814,0.0,A (inferred from geology),632.0,inferred_USGS,632.0
PRAD,,12.8873,46.247601,seismic,0.000805,0.0,B (inferred from geology),675.0,inferred_USGS,675.0
CLF,COLFIORITO,12.920428,43.036714,seismic,0.000793,0.0,D,145.0,D,151.0
MENA,MONAST RE DE L ANNONCIADE   06083  MENTON   ALPES MARITIMES   PROVENCE ALPES C TE D AZUR   FRANCE,7.489194,43.783602,seismic,0.00079,0.0,A (inferred from geology),556.0,inferred_USGS,556.0
SEF1,SEFRO,12.94762,43.14683,seismic,0.000755,0.0,E,485.0,E,1000.0
MPAG,MONTE PAGANUCCIO,12.7595,43.6292,seismic,0.000709,0.0,A (inferred from geology),999.0,inferred_USGS,999.0
OGPS,POLYGONE SCIENTIFIQUE   38185  GRENOBLE   IS RE   AUVERGNE RH NE ALPES   FRANCE,5.699391,45.204375,seismic,0.00068,0.0,C (inferred from geology),762.0,inferred_USGS,762.0
OGCU,CAMPUS UNIVERSITAIRE   38179  GI RES   IS RE   AUVERGNE RH NE ALPES   FRANCE,5.775136,45.200197,seismic,0.000676,0.0,C (inferred from geology),238.0,inferred_USGS,238.0
RST,RESIA  STOIVIZZA,13.3536,46.3628,seismic,0.000669,0.0,B (inferred from geology),950.0,inferred_USGS,950.0
OGDH,38185  GRENOBLE   IS RE   AUVERGNE RH NE ALPES   FRANCE,5.736532,45.181508,seismic,0.000669,0.0,C,194.0,C,283.0
OSSC,OSSC,11.24579,43.52358,seismic,0.000641,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
RQT,ARQUATA DEL TRONTO,13.311026,42.813091,seismic,0.000547,0.0,A,805.0,A,1000.0
CAFI,CASTIGLION FIORENTINO,11.9663,43.3292,seismic,0.000516,0.0,B (inferred from geology),391.0,inferred_USGS,391.0
PIO1,PIORACO,12.983759,43.178198,seismic,0.000498,0.0,D (inferred from geology),835.0,inferred_USGS,835.0
UMB,UMBERTIDE,12.2556,43.254437,seismic,0.000486,0.0,B (inferred from geology),1000.0,inferred_USGS,1000.0
SSM1,SAN SEVERINO MARCHE,13.176956,43.228783,seismic,0.000457,0.0,C (inferred from geology),969.0,inferred_USGS,969.0
MDAR,MONTE DARIA,13.1427,43.1927,seismic,0.000448,0.0,A (inferred from geology),969.0,inferred_USGS,969.0
FIU1,FIUMINATA,12.931604,43.188561,seismic,0.000441,0.0,A (inferred from geology),835.0,inferred_USGS,835.0
OGMU,MUS E DAUPHINOIS   38185  GRENOBLE   IS RE   AUVERGNE RH NE ALPES   FRANCE,5.7265,45.195389,seismic,0.000408,0.0,A,913.0,A,715.0
FEMA,MONTE FEMA,13.04976,42.9621,seismic,0.000406,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
MGAB,MONTEGABBIONE,12.11214,42.91263,seismic,0.00038,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
OGEP,EPAGNY   74112  EPAGNY METZ TESSY   HAUTE SAVOIE   AUVERGNE RH NE ALPES   FRANCE,6.090743,45.93783,seismic,0.000353,0.0,C (inferred from geology),764.0,inferred_USGS,764.0
ATLO,AVT   MONTELOVESCO,12.40726,43.31516,seismic,0.000346,0.0,B,761.0,B,993.0
SAOF,SAORGE,7.5532,43.986,seismic,0.000337,0.0,A (inferred from geology),656.0,inferred_USGS,656.0
SURF,SAINT OURS,6.811695,44.480935,seismic,0.00033,0.0,B,518.0,B,900.0
MON,MONACO,7.424688,43.730343,seismic,0.000328,0.0,,531.0,inferred_USGS,531.0
MOMA,MONTE MARTANO,12.570071,42.80387,seismic,0.000317,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
TERO,TERAMO,13.60393,42.62279,seismic,0.000272,0.0,A,912.0,A,999.0
SACS,SAN CASCIANO DEI BAGNI,11.90967,42.84906,seismic,0.000267,0.0,B,692.0,B,997.0
AQU,L AQUILA  ITALY,13.405,42.354,seismic,0.000237,0.0,B (inferred from geology),628.0,inferred_USGS,628.0
ANTF,ANTIBES,7.1234,43.5644,seismic,0.000233,0.0,A (inferred from geology),295.0,inferred_USGS,295.0
PCB,POGGIO CANCELLI  BASE DIGA,13.33799,42.558022,seismic,0.000232,0.0,B (inferred from geology),985.0,inferred_USGS,985.0
MSC,MASCIONI  CAMPOTOSTO,13.350837,42.52676,seismic,0.000228,0.0,B,652.0,B,918.0
RSL,ROSELEND,6.624517,45.688207,seismic,0.000213,0.0,A (inferred from topography),769.0,inferred_USGS,769.0
OGIM,SAINT ISMIER   38397   IS RE   AUVERGNE RH NE ALPES   FRANCE,5.821626,45.241854,seismic,0.000132,0.0,B,599.0,B,738.0
OGSI,LES TINES SIXT (74),6.75611,46.0567,seismic,0.000132,0.0,A,1500.0,A,900.0
RNI2,RIONERO SANNITICO,14.1524,41.70328,seismic,0.000131,0.0,A (inferred from geology),1000.0,inferred_USGS,1000.0
FIAM,FIAMIGNANO,13.11718,42.26802,seismic,0.000125,0.0,B,790.0,B,1000.0
ISO,ISOLA,7.05,44.184,seismic,9.5e-05,0.0,,741.0,inferred_USGS,741.0
PLS,PALOMBARA SABINA S.S.636,12.762627,42.083556,seismic,8.2e-05,0.0,B (inferred from geology),771.0,inferred_USGS,771.0
MIDA,MIRANDA,14.25402,41.64188,seismic,6.8e-05,0.0,A (inferred from geology),888.0,inferred_USGS,888.0
POFI,POSTA FIBRENO,13.71202,41.71743,seismic,6.6e-05,0.0,A,1280.0,A,934.0
SNTG,ESANATOGLIA,12.94057,43.255,seismic,6.6e-05,0.0,B (inferred from geology),653.0,inferred_USGS,653.0
T0800,,11.2479,44.8486,seismic,0.337049,0.0,,216.97,inferred,230.0
T0802,,11.1816,44.875,seismic,0.303085,0.0,,202.64,inferred,230.0
T0805,,11.3226,44.9187,seismic,0.246495,0.0,,180.0,inferred,230.0
T0803,,11.3508,44.7668,seismic,0.120901,0.0,,186.69,inferred,230.0
T0820,,11.5732,44.7912,seismic,0.03105,0.0,,217.81,inferred,230.0
MAGA,,10.6286,45.7753,seismic,0.030688,0.0,,760.0,inferred,999.0
ROVR,,11.0721,45.6468,seismic,0.029938,0.0,,738.81,inferred,1000.0
T0821,,11.5405,44.9035,seismic,0.019687,0.0,,190.52,inferred,233.0
CMPO,,11.8056,44.5808,seismic,0.018354,0.0,,180.0,inferred,230.0
TEOL,,11.6739,45.3617,seismic,0.016734,0.0,,821.66,inferred,968.0
CTI,,11.6497,46.0482,seismic,0.013131,0.0,,760.0,inferred,769.0
SALO,,10.5243,45.6183,seismic,0.011318,0.0,,900.0,inferred,967.0
FAEN,,11.877,44.2895,seismic,0.010324,0.0,,240.67,inferred,412.0
FIVI,,10.1273,44.2393,seismic,0.006507,0.0,,352.02,inferred,999.0
PRMA,,10.3131,44.7637,seismic,0.00522,0.0,,271.01,inferred,230.0
BOSI,,11.3185,46.4952,seismic,0.004962,0.0,,760.0,inferred,490.0
POPM,,10.757,44.0045,seismic,0.004559,0.0,,869.86,inferred,969.0
CGRP,,11.8047,45.8806,seismic,0.003399,0.0,,760.0,inferred,1000.0
POLC,,12.5005,46.0266,seismic,0.003378,0.0,,760.0,inferred,725.0
FNVD,,11.1229,44.1678,seismic,0.003095,0.0,,547.38,inferred,1000.0
PLMA,,9.85365,44.0498,seismic,0.002814,0.0,,421.07,inferred,421.0
MILN,,9.2321,45.4803,seismic,0.002804,0.0,,760.0,inferred,385.0
MAIM,,10.4915,43.9142,seismic,0.002534,0.0,,760.0,inferred,1000.0
MABI,,10.514,46.0549,seismic,0.002457,0.0,,760.0,inferred,999.0
AGOR,,12.0472,46.2329,seismic,0.002199,0.0,,760.0,inferred,1000.0
MSSA,,9.51739,44.3162,seismic,0.001949,0.0,,760.0,inferred,995.0
KOSI,,11.3778,46.463,seismic,0.001835,0.0,,760.0,inferred,635.0
MOSI,,10.5495,46.6164,seismic,0.001787,0.0,,760.0,inferred,577.0
ASQU,,11.7893,43.7967,seismic,0.001559,0.0,,760.0,inferred,1000.0
PESA,,12.8402,43.941,seismic,0.001417,0.0,,760.0,inferred,780.0
RISI,,12.0787,46.948,seismic,0.001357,0.0,,760.0,inferred,897.0
BRMO,,10.3731,46.476,seismic,0.001223,0.0,,760.0,inferred,587.0
ABSI,,11.3205,46.7285,seismic,0.00099,0.0,,760.0,inferred,837.0
FSSB,,12.7771,43.6931,seismic,0.000971,0.0,,760.0,inferred,653.0
ROTM,,8.3527,44.8493,seismic,0.000839,0.0,,760.0,inferred,597.0
CRMI,,10.97,43.79,seismic,0.000833,0.0,,760.0,inferred,1000.0
FVI,,12.7804,46.5966,seismic,0.000668,0.0,,760.0,inferred,910.0
ROSI,,11.4118,46.9281,seismic,0.000589,0.0,,760.0,inferred,517.0
ATMI,,12.268,43.3342,seismic,0.000576,0.0,,760.0,inferred,230.0
ACOM,,13.5137,46.548,seismic,0.000543,0.0,,760.0,inferred,597.0
BERNI,,10.0231,46.4136,seismic,0.000533,0.0,,760.0,inferred,882.0
SABO,,13.6336,45.9875,seismic,0.000513,0.0,,760.0,inferred,852.0
PARC,,12.2386,43.6486,seismic,0.000495,0.0,,760.0,inferred,1000.0
MTL1,,13.0096,43.2567,seismic,0.000461,0.0,,760.0,inferred,984.0
VARE,,8.77,45.8677,seismic,0.000432,0.0,,760.0,inferred,576.0
FUORN,,10.2635,46.6202,seismic,0.000429,0.0,,760.0,inferred,695.0
FROS,,11.1562,43.2097,seismic,0.000428,0.0,,760.0,inferred,803.0
ATCA,,12.2661,43.5659,seismic,0.000423,0.0,,760.0,inferred,1000.0
FINB,,8.3253,44.1775,seismic,0.000422,0.0,,760.0,inferred,999.0
MONC,,7.9271,45.0739,seismic,0.000418,0.0,,760.0,inferred,1000.0
ATVO,,12.4066,43.3821,seismic,0.000403,0.0,,760.0,inferred,292.0
TRE1,,13.3128,43.3112,seismic,0.000357,0.0,,760.0,inferred,390.0
MUGIO,,9.04167,45.9219,seismic,0.00033,0.0,,760.0,inferred,957.0
ATTE,,12.3536,43.1979,seismic,0.000326,0.0,,760.0,inferred,1000.0
PTCC,,13.354,46.4075,seismic,0.000316,0.0,,760.0,inferred,938.0
DAVOX,,9.87952,46.7805,seismic,0.000303,0.0,,760.0,inferred,900.0
