# 20080529_M6.32_Iceland median gmf, Stations:None, gmlt:GEM, Rupture:EFEHR
custom_site_id,lon,lat,"KothaEtAl2020ESHM20SlopeGeology
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = -0.305692","KothaEtAl2020ESHM20SlopeGeology
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = -0.787319","KothaEtAl2020ESHM20SlopeGeology
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = 0.175935","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = -0.305692","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = -0.305692"
t_1072,-18.865369999999984,64.36766,0.010800451,0.0066722753,0.017482754,0.0078677535,0.014826309
t_1073,-19.032029999999992,64.37603,0.013631983,0.008421532,0.02206617,0.010234496,0.018157315
t_1074,-18.92815999999999,64.38545,0.011799083,0.0072892075,0.019099245,0.008667946,0.016061287
t_1075,-18.82426000000001,64.39484,0.01193658,0.0073741497,0.019321812,0.008579837,0.016606601
t_1076,-18.990980000000008,64.40322,0.012218858,0.007548535,0.019778738,0.009048394,0.01650022
t_1077,-19.094870000000014,64.39378,0.0138730975,0.008570487,0.022456465,0.010497054,0.018334938
t_1078,-19.261629999999997,64.40203,0.014315009,0.00884349,0.02317179,0.0111444555,0.018387573
t_1079,-19.157749999999993,64.41152,0.012170674,0.0075187683,0.019700741,0.009276522,0.015967762
t_108,-19.076279999999997,63.56726,0.010854567,0.006705707,0.017570352,0.00813222,0.014488248
t_1080,-19.32455999999999,64.41973,0.015663126,0.009676326,0.025353994,0.012273627,0.019988671
t_1081,-19.220669999999984,64.42924,0.020976657,0.012958906,0.033955038,0.016097672,0.027334394
t_1082,-19.116739999999993,64.43871,0.014978197,0.009253193,0.024245296,0.011255083,0.019932896
t_1083,-19.283619999999985,64.44694,0.012952986,0.008002062,0.020967074,0.010002778,0.016773324
t_1084,-19.179669999999987,64.45643,0.012986442,0.008022731,0.02102123,0.00982275,0.017169088
t_1085,-19.346599999999995,64.46462,0.01383368,0.008546135,0.022392659,0.010744078,0.017811738
t_1086,-19.242639999999994,64.47412,0.012263002,0.0075758058,0.019850193,0.009331862,0.01611481
t_1087,-18.88705999999999,64.41262,0.009985669,0.006168921,0.016163861,0.0072364896,0.013779276
t_1088,-19.053840000000008,64.42097,0.014585396,0.009010529,0.023609467,0.0108827,0.019547885
t_1089,-18.783109999999994,64.42199,0.0127163585,0.007855879,0.020584043,0.009017596,0.017932247
t_109,-18.809200000000004,63.56832,0.008985822,0.005551238,0.0145454025,0.0063971397,0.012622046
t_1090,-18.949900000000014,64.43039,0.010440642,0.0064499932,0.016900329,0.0076250955,0.014295822
t_1091,-18.84593000000001,64.43978,0.010477059,0.0064724903,0.016959276,0.0074888607,0.014657604
t_1092,-19.012779999999992,64.44814,0.01207128,0.0074573644,0.019539852,0.008880673,0.016408192
t_1093,-18.90879000000001,64.45755,0.011823446,0.007304258,0.01913868,0.008515056,0.016417257
t_1094,-19.07569000000001,64.46588,0.012946204,0.007997873,0.020956097,0.009589706,0.017477512
t_1095,-18.804759999999987,64.46691,0.010793597,0.006668041,0.01747166,0.0076088207,0.015311406
t_1096,-18.971679999999992,64.4753,0.0104259215,0.0064408993,0.0168765,0.007561955,0.014374568
t_1097,-19.42842999999999,64.41019,0.015551032,0.009607077,0.025172547,0.012440538,0.019439237
t_1098,-19.491420000000005,64.42786,0.015202087,0.009391507,0.024607709,0.012229156,0.018897744
t_1099,-19.387529999999998,64.43742,0.016772619,0.010361745,0.027149936,0.013221253,0.021277918
t_11,-20.29656,63.76075,0.059930854,0.03702393,0.097010426,0.05877784,0.061106484
t_110,-18.973749999999995,63.57685,0.010086859,0.0062314337,0.016327657,0.0074274894,0.013698399
t_1100,-19.55444,64.44551,0.01566708,0.009678769,0.025360396,0.012665223,0.019380426
t_1101,-19.45053999999999,64.45508,0.017460365,0.01078662,0.028263196,0.01383703,0.0220325
t_1102,-19.51357999999999,64.47273,0.014306456,0.008838206,0.023157943,0.011391096,0.017967952
t_1103,-19.409629999999993,64.48228,0.014861576,0.0091811465,0.02405652,0.01160178,0.01903729
t_1104,-19.576660000000004,64.49036,0.014961668,0.009242981,0.02421854,0.011961205,0.018714795
t_1105,-19.47269,64.49993,0.013714756,0.008472667,0.022200156,0.01075501,0.017489014
t_1106,-19.368680000000012,64.50947,0.013581499,0.008390345,0.021984454,0.010443665,0.017662108
t_1107,-18.86762999999999,64.48468,0.012771739,0.007890092,0.020673689,0.00906927,0.017985715
t_1108,-19.03460000000001,64.49303,0.011888547,0.0073444764,0.019244062,0.008680107,0.01628293
t_1109,-18.930540000000008,64.50243,0.01245688,0.0076955794,0.020164024,0.0089066755,0.017422196
t_111,-18.87118000000001,63.5864,0.009668351,0.0059728893,0.015650216,0.0069939718,0.013365369
t_1110,-18.826449999999994,64.51179,0.012643016,0.0078105703,0.020465324,0.008851384,0.018058855
t_1111,-18.993480000000005,64.52016,0.012882447,0.007958485,0.020852892,0.009270279,0.017902097
t_1112,-18.889369999999985,64.52954,0.0098925065,0.0061113676,0.016013058,0.006972088,0.014036209
t_1113,-19.056460000000015,64.53787,0.011113835,0.0068658763,0.01799003,0.008045318,0.015352696
t_1114,-18.78522000000001,64.53889,0.009415771,0.0058168513,0.015241364,0.006498517,0.013642612
t_1115,-18.95232999999999,64.54727,0.010724286,0.0066252216,0.017359463,0.0076055266,0.015121938
t_1116,-18.848160000000007,64.55663,0.010808925,0.00667751,0.01749647,0.0075085377,0.015560002
t_1117,-19.13864000000001,64.48359,0.012088736,0.007468148,0.019568108,0.009011627,0.016216552
t_1118,-19.30564000000001,64.4918,0.012104629,0.0074779666,0.019593835,0.009262186,0.015819382
t_1119,-19.20161999999999,64.50129,0.010039217,0.0062020016,0.01625054,0.0075276364,0.013388781
t_112,-19.03577999999999,63.5949,0.0105457585,0.006514932,0.017070482,0.007890886,0.014093858
t_1120,-19.09756999999999,64.51074,0.011117903,0.0068683894,0.017996615,0.008167499,0.015134103
t_1121,-19.264639999999986,64.51897,0.011930861,0.007370617,0.019312555,0.008993667,0.015827298
t_1122,-19.160570000000007,64.52843,0.010080076,0.0062272437,0.016316678,0.0074470304,0.013644086
t_1123,-19.32768999999999,64.53663,0.013519298,0.008351917,0.021883767,0.010239665,0.017849354
t_1124,-19.223600000000005,64.54611,0.009953216,0.006148872,0.01611133,0.007391109,0.013403469
t_1125,-19.11948000000001,64.55556,0.009043815,0.0055870647,0.014639276,0.0065827104,0.01242506
t_1126,-19.286670000000015,64.56377,0.012051186,0.0074449508,0.019507326,0.008990228,0.016154326
t_1127,-19.53577999999999,64.51756,0.016113793,0.009954738,0.026083494,0.012685581,0.020468464
t_1128,-19.431749999999994,64.52711,0.013090645,0.008087105,0.021189904,0.010110093,0.01694989
t_1129,-19.49485999999999,64.54473,0.014118639,0.008722177,0.022853924,0.010944924,0.01821264
t_113,-18.933189999999996,63.60447,0.010176254,0.00628666,0.016472362,0.007479904,0.013844582
t_1130,-19.390780000000007,64.55427,0.01260699,0.007788314,0.020407008,0.009588765,0.01657525
t_1131,-19.558009999999996,64.56234,0.013120556,0.0081055835,0.021238321,0.010202954,0.016872466
t_1132,-19.453910000000008,64.57189,0.013995305,0.008645984,0.022654284,0.01068314,0.018334363
t_1133,-19.34978000000001,64.58141,0.011847626,0.0073191966,0.019177822,0.008874167,0.015817402
t_1134,-19.51706999999999,64.5895,0.014498216,0.008956671,0.023468347,0.0111002615,0.018936334
t_1135,-19.412919999999986,64.59903,0.011463505,0.007081895,0.018556044,0.008616326,0.015251506
t_1136,-19.580269999999985,64.60708,0.014170311,0.008754099,0.022937566,0.010875147,0.01846391
t_1137,-19.015320000000003,64.56497,0.009659648,0.0059675127,0.01563613,0.0068901423,0.0135423625
t_1138,-18.911130000000014,64.57435,0.010030503,0.006196619,0.016236436,0.007010055,0.014352384
t_1139,-19.07835,64.58266,0.011071662,0.0068398234,0.017921764,0.00793923,0.015439999
t_114,-18.830579999999998,63.61401,0.009438681,0.0058310046,0.015278449,0.006812349,0.013077531
t_1140,-18.806909999999988,64.5837,0.010708085,0.0066152136,0.017333241,0.0073311217,0.015640592
t_1141,-18.974140000000006,64.59206,0.009745966,0.006020838,0.015775852,0.006849415,0.01386744
t_1142,-18.8699,64.60142,0.010140109,0.006264331,0.016413854,0.0069831656,0.014724242
t_1143,-19.03719000000001,64.60975,0.009827196,0.00607102,0.01590734,0.0069420347,0.01391145
t_1144,-18.93293,64.61913,0.0090580555,0.005595862,0.014662327,0.006271969,0.013081755
t_1145,-18.828640000000007,64.62847,0.010549473,0.006517227,0.017076494,0.007158606,0.0155465165
t_1146,-18.995990000000006,64.63681,0.0094397655,0.005831674,0.015280204,0.0065689106,0.013565289
t_1147,-19.182529999999986,64.57323,0.010649269,0.0065788785,0.017238034,0.0077898223,0.014558347
t_1148,-19.24561,64.59089,0.009501464,0.0058697904,0.015380076,0.006981122,0.012931706
t_1149,-19.14142000000001,64.60034,0.009786931,0.006046145,0.015842164,0.007051742,0.013583029
t_115,-19.13834,63.5853,0.011902835,0.007353303,0.019267188,0.009062127,0.01563402
t_1150,-19.30874,64.60853,0.010228818,0.0063191336,0.01655745,0.0075449347,0.013867413
t_1151,-19.204520000000002,64.61799,0.009451891,0.005839165,0.0152998315,0.006839655,0.013061806
t_1152,-19.100269999999995,64.62742,0.010207361,0.006305877,0.016522715,0.0072442084,0.014382552
t_1153,-19.267660000000006,64.63562,0.008634313,0.005334084,0.013976414,0.006271674,0.011886996
t_1154,-19.163389999999993,64.64507,0.008042096,0.0049682255,0.0130177885,0.0057313056,0.011284568
t_1155,-19.330839999999995,64.65324,0.008881208,0.00548661,0.014376063,0.006471956,0.012187327
t_1156,-19.226550000000003,64.6627,0.008873764,0.0054820115,0.014364015,0.00634717,0.012406112
t_1157,-19.69525999999999,64.29145,0.021957623,0.013564924,0.03554293,0.019011866,0.025359802
t_1158,-19.75820999999999,64.30911,0.02404467,0.014854255,0.038921252,0.020949075,0.027597697
t_1159,-19.654570000000007,64.31877,0.01921319,0.011869475,0.031100502,0.016396383,0.02251391
t_116,-19.302969999999988,63.59366,0.012914101,0.00797804,0.020904131,0.010160816,0.016413447
t_1160,-19.71753000000001,64.33643,0.026274115,0.016231555,0.042530064,0.02255514,0.030606287
t_1161,-19.613830000000007,64.34607,0.019030146,0.011756395,0.03080421,0.016004506,0.02262778
t_1162,-19.78053,64.35407,0.01914118,0.01182499,0.03098394,0.01651636,0.022183143
t_1163,-19.67680999999999,64.36373,0.024867658,0.015362678,0.040253423,0.021031946,0.029402908
t_1164,-19.739830000000012,64.38137,0.017674755,0.010919065,0.02861023,0.015021541,0.020796599
t_1165,-19.636059999999986,64.39101,0.020542484,0.012690683,0.03325224,0.017115435,0.024655737
t_1166,-19.802879999999988,64.39899,0.021437723,0.013243742,0.03470137,0.018294126,0.025121506
t_1167,-20.07347999999999,64.39713,0.027985258,0.01728866,0.045299903,0.024825213,0.031547546
t_1168,-20.13664,64.41468,0.030878924,0.019076303,0.049983896,0.027411655,0.034784764
t_1169,-20.032880000000006,64.42445,0.023746066,0.014669784,0.038437895,0.020734753,0.027194712
t_117,-19.20043000000001,63.60331,0.012298175,0.007597535,0.019907128,0.009514754,0.015895851
t_1170,-20.199839999999995,64.43222,0.026597083,0.016431078,0.043052852,0.023603633,0.029970165
t_1171,-20.096059999999994,64.44199,0.021038575,0.012997157,0.034055267,0.018383065,0.024077684
t_1172,-20.159269999999992,64.45952,0.021427799,0.013237611,0.034685306,0.018718092,0.024529777
t_1173,-20.055440000000004,64.46928,0.018485857,0.011420146,0.029923167,0.015899064,0.021493526
t_1174,-20.11867000000001,64.48681,0.0193997,0.011984698,0.03140241,0.01668083,0.02256173
t_1175,-20.181929999999994,64.50432,0.020107683,0.012422073,0.032548424,0.017269885,0.023411788
t_1176,-20.078030000000012,64.51407,0.020247739,0.012508596,0.032775134,0.017137242,0.023922805
t_1177,-19.96974,64.40688,0.027024096,0.016694877,0.04374406,0.023559084,0.030998731
t_1178,-19.86596,64.41659,0.022508841,0.013905454,0.036435194,0.01927078,0.026290992
t_1179,-19.92908,64.43417,0.022073513,0.013636518,0.035730526,0.018943528,0.025720654
t_118,-19.097849999999994,63.61294,0.011426267,0.00705889,0.018495765,0.008687793,0.015027933
t_1180,-19.825260000000014,64.44386,0.020272292,0.012523765,0.03281488,0.01708761,0.024050515
t_1181,-19.99224000000001,64.45174,0.020280397,0.0125287725,0.032828,0.017431254,0.023595234
t_1182,-19.88839999999999,64.46144,0.015219301,0.009402141,0.024635572,0.012857717,0.018014638
t_1183,-19.951570000000004,64.47901,0.017155208,0.010598101,0.027769236,0.014514233,0.020276729
t_1184,-19.847669999999994,64.48869,0.0149136,0.0092132855,0.02414073,0.012403043,0.01793233
t_1185,-20.014780000000002,64.49655,0.018098822,0.011181044,0.02929667,0.015321972,0.02137893
t_1186,-19.910860000000014,64.50625,0.01635328,0.0101026865,0.02647115,0.013619195,0.019636236
t_1187,-19.699090000000012,64.40865,0.017369047,0.010730205,0.028115379,0.014538695,0.020750402
t_1188,-19.59527,64.41827,0.0167881,0.010371311,0.027174998,0.013778281,0.020455407
t_1189,-19.762159999999994,64.42626,0.018861111,0.011651969,0.03053059,0.015849046,0.022445608
t_119,-19.262550000000005,63.62131,0.012970296,0.008012756,0.020995094,0.010197173,0.016497571
t_1190,-19.658320000000003,64.4359,0.016638735,0.010279036,0.02693322,0.013716316,0.020183811
t_1191,-19.72139999999999,64.45352,0.018536748,0.011451585,0.030005543,0.015337557,0.022403244
t_1192,-19.61751000000001,64.46314,0.01651528,0.010202766,0.026733378,0.01340757,0.020343315
t_1193,-19.784519999999986,64.47112,0.015927354,0.00983956,0.025781702,0.01321737,0.019192971
t_1194,-19.68061,64.48076,0.016518349,0.0102046635,0.026738347,0.013457504,0.020275367
t_1195,-19.743740000000003,64.49835,0.015699556,0.0096988315,0.025412964,0.012826469,0.019216206
t_1196,-19.639780000000002,64.50797,0.017809406,0.011002249,0.028828189,0.014286112,0.022201627
t_1197,-19.806909999999988,64.51593,0.012901039,0.007969971,0.020882988,0.010561956,0.015758142
t_1198,-19.70293000000001,64.52556,0.016474007,0.0101772705,0.026666572,0.013250523,0.020481674
t_1199,-19.59890999999999,64.53517,0.013708811,0.008468994,0.022190534,0.010827328,0.017357145
t_12,-20.359139999999996,63.77848,0.0660037,0.0407756,0.10684058,0.065740936,0.06626752
t_120,-19.159960000000012,63.63095,0.012447576,0.007689832,0.020148965,0.009617011,0.016111258
t_1200,-19.766109999999998,64.54314,0.019275952,0.011908248,0.031202096,0.015534958,0.02391782
t_1201,-19.662080000000003,64.55276,0.021675719,0.01339077,0.035086613,0.017163899,0.027373545
t_1202,-19.725279999999998,64.57033,0.019005515,0.011741179,0.03076434,0.015078172,0.023955796
t_1203,-19.621190000000013,64.57993,0.014589996,0.009013371,0.023616912,0.011373784,0.018715667
t_1204,-19.788520000000005,64.58788,0.019849304,0.012262452,0.032130186,0.015766775,0.024988934
t_1205,-19.684410000000014,64.5975,0.015287195,0.009444085,0.024745474,0.011939106,0.019574191
t_1206,-19.74767,64.61505,0.015411051,0.0095206,0.02494596,0.012049931,0.019709699
t_1207,-19.97408999999999,64.5238,0.016641224,0.010280573,0.026937248,0.013867074,0.019970352
t_1208,-19.870119999999986,64.53348,0.015352349,0.009484335,0.024850938,0.012585488,0.01872749
t_1209,-19.933359999999993,64.55102,0.016075598,0.009931142,0.026021667,0.013185791,0.01959874
t_121,-19.32471000000001,63.6393,0.01385194,0.008557416,0.022422215,0.01106649,0.01733849
t_1210,-19.829340000000002,64.56069,0.015175511,0.009375089,0.024564689,0.012245846,0.01880606
t_1211,-19.996640000000014,64.56855,0.015506545,0.009579594,0.025100537,0.012716428,0.018908842
t_1212,-19.892600000000016,64.57823,0.014705222,0.009084554,0.02380343,0.011872754,0.018213427
t_1213,-19.95589000000001,64.59575,0.014544536,0.008985287,0.023543328,0.01174081,0.018017799
t_1214,-19.851799999999997,64.60542,0.020381676,0.01259134,0.03299194,0.016198076,0.025645804
t_1215,-20.01921999999999,64.61325,0.014657188,0.009054881,0.023725677,0.011820948,0.018173937
t_1216,-19.91511,64.62294,0.01124524,0.006947056,0.018202737,0.008935441,0.014152119
t_1217,-20.141310000000004,64.53158,0.016644588,0.010282651,0.02694269,0.014072467,0.019686831
t_1218,-20.037350000000004,64.54132,0.017260678,0.010663258,0.027939962,0.014380166,0.02071819
t_1219,-20.20463000000001,64.54907,0.017846419,0.011025115,0.028888103,0.015059839,0.021148609
t_122,-19.22209000000001,63.64895,0.013573377,0.008385327,0.021971306,0.010655805,0.017289786
t_1220,-20.10065,64.55883,0.016732229,0.010336794,0.027084557,0.013925728,0.020104334
t_1221,-20.16398000000001,64.57631,0.016858138,0.010414578,0.027288368,0.0140052335,0.020292187
t_1222,-20.059950000000015,64.58605,0.015437647,0.00953703,0.02498901,0.012647762,0.018842934
t_1223,-20.1233,64.60353,0.015693698,0.009695212,0.025403481,0.012835524,0.01918832
t_1224,-20.18669,64.621,0.015798474,0.009759941,0.025573082,0.012889493,0.01936397
t_1225,-20.08259000000001,64.63073,0.014673244,0.009064799,0.023751667,0.011814605,0.018223554
t_1226,-20.145990000000012,64.6482,0.0147180455,0.009092477,0.023824187,0.011822927,0.018322103
t_1227,-19.643509999999992,64.62465,0.013779305,0.0085125435,0.022304643,0.010593693,0.017922858
t_1228,-19.810959999999994,64.63259,0.019666387,0.012149449,0.031834096,0.0153849,0.025139373
t_1229,-19.70678000000001,64.6422,0.011328969,0.0069987816,0.018338269,0.008719662,0.014719095
t_123,-19.11945,63.65857,0.012346998,0.0076276967,0.019986158,0.009519903,0.016013645
t_1230,-19.602570000000014,64.65178,0.013898222,0.008586008,0.022497134,0.010518559,0.018363787
t_1231,-19.77009000000001,64.65973,0.013074476,0.008077117,0.021163732,0.01006807,0.016978618
t_1232,-19.66586000000001,64.66933,0.010760687,0.0066477098,0.017418388,0.008152846,0.014202695
t_1233,-19.729179999999985,64.68686,0.01112397,0.006872138,0.018006437,0.008432084,0.014675225
t_1234,-19.624899999999997,64.69644,0.01352564,0.008355835,0.021894032,0.01008764,0.018135354
t_1235,-19.792540000000002,64.70437,0.013336692,0.008239107,0.021588182,0.010107937,0.0175968
t_1236,-19.688240000000008,64.71396,0.009123433,0.0056362515,0.014768156,0.0068075666,0.012227136
t_1237,-19.97845000000001,64.64043,0.014533554,0.008978502,0.02352555,0.011538337,0.018306294
