# 20040224_M6.3_AlHoceima median gmf, Stations:Seismic, gmlt:GEM, Rupture:StichEtAl2005
custom_site_id,lon,lat,AkkarEtAlRjb2014,ChiouYoungs2014
s_5,-2.8896,36.8979,0.003256036,0.0029285443
t_0,-8.48918,31.41207,0.0016257555,0.00015298216
t_1,-7.95019,31.41207,0.0015334851,0.00017900276
t_10,-6.69255,31.41207,0.0013306892,0.00023556864
t_100,-6.15356,31.41207,0.0016353584,0.00035311835
t_1000,-4.76117,33.34646,0.00462386,0.0043307515
t_1001,-4.71625,33.38397,0.0043422803,0.0040642936
t_1002,-4.89592,32.93275,0.0049741706,0.0040521882
t_1003,-4.89592,33.08341,0.0041609043,0.0034330108
t_1004,-4.89592,33.23382,0.004648709,0.004155319
t_1005,-4.851,33.30893,0.005084634,0.0047795707
t_1006,-4.89592,33.30893,0.0049560047,0.0046090116
t_1007,-4.80608,33.30893,0.0040762345,0.003648597
t_1008,-4.89592,33.34646,0.0063305586,0.0063369335
t_1009,-4.80608,33.34646,0.0041524693,0.0037758339
t_101,-6.15356,31.56528,0.001494546,0.00034674036
t_1010,-4.851,33.34646,0.00574574,0.005628766
t_1011,-4.851,33.38397,0.0070603504,0.007408155
t_1012,-4.5815,33.38397,0.005517773,0.0055205594
t_1013,-4.53659,33.38397,0.0055701314,0.0055999113
t_1014,-4.5815,33.42147,0.0071737533,0.007749435
t_1015,-4.62642,33.42147,0.0045407657,0.0043665245
t_1016,-4.53659,33.42147,0.0059433305,0.006128789
t_1017,-4.5815,33.45895,0.0047105956,0.004625238
t_1018,-4.62642,33.45895,0.004942335,0.004895603
t_1019,-4.53659,33.45895,0.005832497,0.0060421135
t_102,-6.15356,31.71823,0.0018279299,0.00048764073
t_1020,-4.5815,33.49641,0.0061289575,0.0064663086
t_1021,-4.53659,33.49641,0.005252853,0.0053520394
t_1022,-4.80608,33.38397,0.005078702,0.0048993113
t_1023,-4.89592,33.38397,0.0050738174,0.0048525785
t_1024,-4.80608,33.42147,0.0060042287,0.0060952017
t_1025,-4.89592,33.42147,0.0055937837,0.0055355383
t_1026,-4.851,33.42147,0.0055870065,0.005550454
t_1027,-4.80608,33.45895,0.0058184955,0.0059180167
t_1028,-4.851,33.45895,0.0059749987,0.006093525
t_1029,-4.89592,33.45895,0.005473643,0.0054420237
t_103,-6.15356,31.87094,0.0016633106,0.00047383463
t_1030,-4.851,33.49641,0.0060868426,0.006293832
t_1031,-4.80608,33.49641,0.0061555323,0.00640591
t_1032,-4.67134,33.38397,0.004914211,0.0047533712
t_1033,-4.76117,33.38397,0.0054641287,0.0053856173
t_1034,-4.76117,33.42147,0.0049407464,0.0048013446
t_1035,-4.71625,33.42147,0.006068971,0.006220689
t_1036,-4.67134,33.42147,0.004740584,0.004591973
t_1037,-4.67134,33.45895,0.0057368553,0.0058733057
t_1038,-4.76117,33.45895,0.005605959,0.0056709135
t_1039,-4.71625,33.45895,0.0055447407,0.005612821
t_104,-6.15356,32.02339,0.0019675116,0.00063586596
t_1040,-4.71625,33.49641,0.005130879,0.005143889
t_1041,-4.76117,33.49641,0.0061829058,0.0064634793
t_1042,-4.62642,33.49641,0.006277338,0.0066448534
t_1043,-4.5815,33.53386,0.0064406367,0.006932862
t_1044,-4.53659,33.53386,0.005743399,0.006027001
t_1045,-4.62642,33.53386,0.0053677876,0.0055166534
t_1046,-4.5815,33.57129,0.005622524,0.0059014736
t_1047,-4.62642,33.57129,0.0066446583,0.0072443606
t_1048,-4.53659,33.57129,0.007060927,0.007846274
t_1049,-4.53659,33.60871,0.0075110304,0.008530564
t_105,-6.15356,32.17559,0.0021373234,0.0007654974
t_1050,-4.5815,33.60871,0.0053153895,0.0055438206
t_1051,-4.62642,33.60871,0.005861839,0.006244485
t_1052,-4.17726,31.41207,0.0018942516,0.00055684784
t_1053,-4.17726,31.56528,0.0025266092,0.00087933504
t_1054,-4.17726,31.71823,0.0020274164,0.00073508034
t_1055,-4.17726,31.87094,0.0032286523,0.0014438938
t_1056,-4.17726,32.02339,0.002448503,0.0011149411
t_1057,-4.17726,32.17559,0.0026645889,0.0013500159
t_1058,-4.17726,32.32753,0.0031105296,0.0017773309
t_1059,-4.17726,32.47922,0.0030447808,0.0018720101
t_106,-6.15356,32.32753,0.0019410342,0.00073549617
t_1060,-4.17726,32.63065,0.0036937215,0.0025635154
t_1061,-4.17726,32.78183,0.004053157,0.0030831725
t_1062,-3.9976,31.41207,0.0019928853,0.0005941956
t_1063,-3.9976,31.56528,0.002668325,0.00094362826
t_1064,-3.9976,31.71823,0.002587329,0.0009977529
t_1065,-3.9976,31.87094,0.0028859032,0.0012543389
t_1066,-3.9976,32.02339,0.0029422191,0.0014044213
t_1067,-3.9976,32.17559,0.0028761558,0.0014875403
t_1068,-3.9976,32.32753,0.0033523724,0.0019552417
t_1069,-3.9976,32.47922,0.0027621342,0.001662018
t_107,-6.15356,32.47922,0.0022500027,0.00095351634
t_1070,-3.9976,32.63065,0.0032429348,0.0021846835
t_1071,-3.9976,32.78183,0.004634978,0.003654847
t_1072,-4.35693,31.41207,0.0025710154,0.00081120426
t_1073,-4.35693,31.56528,0.00254335,0.00088148226
t_1074,-4.35693,31.71823,0.0025011776,0.0009489241
t_1075,-4.35693,31.87094,0.0027827413,0.0011888427
t_1076,-4.35693,32.02339,0.0021314223,0.00093282823
t_1077,-4.35693,32.17559,0.00224255,0.0010830946
t_1078,-4.35693,32.32753,0.0032816913,0.0018882827
t_1079,-4.35693,32.47922,0.0035296646,0.002236034
t_108,-6.15356,32.63065,0.0035739143,0.0018326434
t_1080,-4.35693,32.63065,0.003333753,0.002242423
t_1081,-4.35693,32.78183,0.004435578,0.0034307449
t_1082,-4.17726,32.93275,0.004522079,0.0037646769
t_1083,-4.17726,33.08341,0.0055132727,0.0051057087
t_1084,-4.17726,33.23382,0.005541659,0.005397568
t_1085,-4.08743,33.30893,0.004408191,0.004158842
t_1086,-4.13235,33.30893,0.005999216,0.0060943263
t_1087,-4.17726,33.30893,0.0063883173,0.006590246
t_1088,-4.08743,33.34646,0.00783616,0.0086963875
t_1089,-4.13235,33.34646,0.005703058,0.005780888
t_109,-6.15356,32.78183,0.0032298632,0.001723394
t_1090,-4.17726,33.34646,0.005568556,0.0056092786
t_1091,-4.17726,33.38397,0.0060278303,0.0062502553
t_1092,-4.26709,33.30893,0.006605949,0.006866205
t_1093,-4.22218,33.30893,0.0068006576,0.007131684
t_1094,-4.31201,33.30893,0.006342507,0.006514905
t_1095,-4.22218,33.34646,0.00565353,0.0057120975
t_1096,-4.26709,33.34646,0.0076365285,0.008380352
t_1097,-4.31201,33.34646,0.007431948,0.008070994
t_1098,-4.31201,33.38397,0.0061419923,0.006383764
t_1099,-4.26709,33.38397,0.0052773026,0.005292189
t_11,-6.51288,31.41207,0.0014741381,0.00028199423
t_110,-5.97389,31.41207,0.0016616702,0.00037599818
t_1100,-4.22218,33.38397,0.0057188664,0.0058514653
t_1101,-4.26709,33.42147,0.0058850697,0.006115756
t_1102,-4.35693,33.34646,0.0044976897,0.0042882576
t_1103,-4.35693,33.38397,0.008005623,0.008998101
t_1104,-4.40184,33.38397,0.0065769413,0.006934944
t_1105,-4.44676,33.38397,0.0063452525,0.0066148504
t_1106,-4.49167,33.38397,0.005931266,0.0060685654
t_1107,-4.40184,33.42147,0.005913838,0.00613035
t_1108,-4.35693,33.42147,0.005783435,0.005972725
t_1109,-4.49167,33.42147,0.006375826,0.0067037614
t_111,-5.97389,31.56528,0.0016691459,0.00041545226
t_1110,-4.44676,33.42147,0.0055404184,0.0056410586
t_1111,-4.44676,33.45895,0.0057716477,0.005988333
t_1112,-4.13235,33.38397,0.0056539155,0.005775008
t_1113,-4.08743,33.38397,0.0052865176,0.0053146943
t_1114,-4.08743,33.42147,0.0052725887,0.0053458656
t_1115,-4.17726,33.42147,0.006123981,0.006433046
t_1116,-4.13235,33.42147,0.0065168296,0.0069530015
t_1117,-4.08743,33.45895,0.0058721006,0.006162438
t_1118,-4.17726,33.45895,0.0063202716,0.006747751
t_1119,-4.13235,33.45895,0.005722701,0.005967216
t_112,-5.97389,31.71823,0.0016060077,0.00043413028
t_1120,-4.13235,33.49641,0.0060587116,0.0064559896
t_1121,-4.08743,33.49641,0.0052695395,0.0054315384
t_1122,-4.22218,33.42147,0.00582262,0.006039306
t_1123,-4.31201,33.42147,0.0062752943,0.006617915
t_1124,-4.31201,33.45895,0.0066051157,0.0071153003
t_1125,-4.26709,33.45895,0.006450646,0.0069141206
t_1126,-4.22218,33.45895,0.006030378,0.006362911
t_1127,-4.31201,33.49641,0.007186728,0.007969623
t_1128,-4.22218,33.49641,0.0058997385,0.0062425965
t_1129,-4.26709,33.49641,0.006116368,0.006524879
t_113,-5.97389,31.87094,0.0019480994,0.0006031595
t_1130,-4.26709,33.53386,0.005235547,0.00542224
t_1131,-4.22218,33.53386,0.005257159,0.005452344
t_1132,-4.35693,33.45895,0.0053785057,0.0055068773
t_1133,-4.40184,33.45895,0.0060543967,0.0063676117
t_1134,-4.49167,33.45895,0.005238637,0.0052996604
t_1135,-4.49167,33.49641,0.005607104,0.0058153397
t_1136,-4.40184,33.49641,0.0062032402,0.006614939
t_1137,-4.35693,33.49641,0.0057617687,0.0060476414
t_1138,-4.44676,33.49641,0.0059573385,0.006280897
t_1139,-4.49167,33.53386,0.005360112,0.0055433633
t_114,-5.97389,32.02339,0.0017799167,0.000587855
t_1140,-4.44676,33.53386,0.0051165354,0.005242571
t_1141,-4.40184,33.53386,0.0060072904,0.00640586
t_1142,-4.17726,33.49641,0.006256052,0.0067161284
t_1143,-4.08743,33.53386,0.006033398,0.006470227
t_1144,-4.13235,33.53386,0.0068610637,0.007588262
t_1145,-4.17726,33.53386,0.005274874,0.0054767258
t_1146,-4.17726,33.57129,0.0056865225,0.006051509
t_1147,-4.13235,33.57129,0.0054665324,0.0057638274
t_1148,-4.08743,33.57129,0.006941523,0.007749827
t_1149,-4.13235,33.60871,0.007048405,0.007944456
t_115,-5.97389,32.17559,0.0022791864,0.0008685846
t_1150,-4.17726,33.60871,0.0056389174,0.0060255877
t_1151,-4.08743,33.60871,0.0068334294,0.0076448824
t_1152,-5.07558,31.41207,0.0017614277,0.00047484378
t_1153,-5.07558,31.56528,0.0027892103,0.0009305341
t_1154,-5.07558,31.71823,0.0028363455,0.0010427184
t_1155,-5.07558,31.87094,0.0018771975,0.0006822832
t_1156,-5.07558,32.02339,0.0019955118,0.0008045007
t_1157,-5.07558,32.17559,0.002585027,0.0012087392
t_1158,-5.07558,32.32753,0.0023930992,0.001192443
t_1159,-5.07558,32.47922,0.0031185183,0.0017923894
t_116,-5.97389,32.32753,0.0023732851,0.000989575
t_1160,-5.07558,32.63065,0.003928768,0.002576904
t_1161,-5.07558,32.78183,0.0038449776,0.0026871401
t_1162,-4.89592,31.41207,0.0017376941,0.00047704007
t_1163,-4.89592,31.56528,0.002729794,0.0009245027
t_1164,-4.89592,31.71823,0.0021120715,0.00073638326
t_1165,-4.89592,31.87094,0.0021081476,0.00080547004
t_1166,-4.89592,32.02339,0.0023839152,0.0010258805
t_1167,-4.89592,32.17559,0.0024439124,0.0011530052
t_1168,-4.89592,32.32753,0.002395328,0.0012214347
t_1169,-4.89592,32.47922,0.0029841957,0.0017361884
t_117,-5.97389,32.47922,0.002327017,0.0010427258
t_1170,-4.89592,32.63065,0.0037116215,0.0024541
t_1171,-4.89592,32.78183,0.0047264337,0.003569435
t_1172,-5.25524,31.41207,0.0023361538,0.00065881596
t_1173,-5.25524,31.56528,0.0025033993,0.0007909652
t_1174,-5.25524,31.71823,0.0017425236,0.00055311434
t_1175,-5.25524,31.87094,0.0020668884,0.0007490708
t_1176,-5.25524,32.02339,0.0019586396,0.0007655857
t_1177,-5.25524,32.17559,0.0020836992,0.00090043526
t_1178,-5.25524,32.32753,0.002731681,0.0013680126
t_1179,-5.25524,32.47922,0.002606776,0.0013957934
t_118,-5.97389,32.63065,0.0029426506,0.0015022949
t_1180,-5.25524,32.63065,0.003738286,0.002356191
t_1181,-5.25524,32.78183,0.0036695404,0.002467109
t_1182,-5.07558,32.93275,0.004594651,0.003583473
t_1183,-5.07558,33.08341,0.00420577,0.0034029137
t_1184,-5.07558,33.23382,0.0053527574,0.0048525105
t_1185,-4.94083,33.30893,0.004902734,0.004525911
t_1186,-5.03066,33.30893,0.005607448,0.0052978164
t_1187,-4.98575,33.30893,0.005771548,0.0055224383
t_1188,-4.98575,33.34646,0.0054497393,0.0051964414
t_1189,-4.94083,33.34646,0.005624186,0.005431603
t_119,-5.97389,32.78183,0.003301039,0.0018582244
t_1190,-5.03066,33.34646,0.0058199777,0.0056147566
t_1191,-5.07558,33.34646,0.0054796194,0.0051771337
t_1192,-5.07558,33.30893,0.005315319,0.0049266415
t_1193,-5.12049,33.30893,0.004679738,0.004179191
t_1194,-5.16541,33.30893,0.0054699224,0.00504786
t_1195,-5.21033,33.30893,0.005546573,0.005105984
t_1196,-5.21033,33.34646,0.005150657,0.0047059907
t_1197,-5.12049,33.34646,0.0050044693,0.0045965994
t_1198,-5.16541,33.34646,0.0062765516,0.0060923235
t_1199,-5.21033,33.38397,0.0047981846,0.0043581147
t_12,-7.23154,31.41207,0.0012326592,0.00017950252
t_120,-5.79423,31.41207,0.0020132514,0.00049665564
t_1200,-5.12049,33.38397,0.004893278,0.004520996
t_1201,-5.16541,33.38397,0.005365615,0.0050405418
t_1202,-4.98575,33.38397,0.005419996,0.005218072
t_1203,-5.07558,33.38397,0.005946053,0.0058008144
t_1204,-4.94083,33.38397,0.0064633796,0.0065457444
t_1205,-5.03066,33.38397,0.0056710993,0.005493747
t_1206,-5.03066,33.42147,0.005667574,0.005547641
t_1207,-4.98575,33.42147,0.005653892,0.0055585043
t_1208,-4.94083,33.42147,0.0064001945,0.0065259947
t_1209,-5.07558,33.42147,0.0059789834,0.005902025
t_121,-5.79423,31.56528,0.0015615404,0.00039817306
t_1210,-5.03066,33.45895,0.005504887,0.005404777
t_1211,-5.07558,33.45895,0.0059481966,0.0059228414
t_1212,-5.21033,33.42147,0.0042343414,0.0037734027
t_1213,-5.12049,33.42147,0.004937786,0.004622523
t_1214,-5.16541,33.42147,0.0046490724,0.00426397
t_1215,-5.16541,33.45895,0.005223468,0.0049805683
t_1216,-5.12049,33.45895,0.0059731635,0.005922524
t_1217,-5.21033,33.45895,0.0052278102,0.0049554897
t_1218,-5.16541,33.49641,0.0044379365,0.0041101123
t_1219,-5.12049,33.49641,0.007256119,0.0076990933
t_122,-5.92898,33.30893,0.0036086822,0.002588281
t_1220,-5.21033,33.49641,0.0050493088,0.004795154
t_1221,-5.16541,33.53386,0.0055661714,0.005498345
t_1222,-4.94083,33.45895,0.0058026626,0.005826263
t_1223,-4.98575,33.45895,0.005379495,0.0052781045
t_1224,-4.94083,33.49641,0.0060557164,0.0062031276
t_1225,-5.07558,33.49641,0.0058611715,0.005871439
t_1226,-5.03066,33.49641,0.00559654,0.005571244
t_1227,-4.98575,33.49641,0.0058652572,0.00593432
t_1228,-4.94083,33.53386,0.0065859035,0.006951364
t_1229,-5.07558,33.53386,0.005832256,0.0058903466
t_123,-5.88406,33.30893,0.003151607,0.0022122983
t_1230,-4.98575,33.53386,0.0055503272,0.005592152
t_1231,-5.03066,33.53386,0.006374605,0.006614628
t_1232,-4.89592,33.49641,0.005277505,0.0052506416
t_1233,-4.89592,33.53386,0.00536725,0.0054101874
t_1234,-4.851,33.53386,0.0073370575,0.008033373
t_1235,-4.80608,33.53386,0.006673283,0.0071458905
t_1236,-4.851,33.57129,0.006173747,0.0065158103
t_1237,-4.80608,33.57129,0.006405697,0.0068448153
t_1238,-4.89592,33.57129,0.0063441843,0.0067154514
t_1239,-4.80608,33.60871,0.0059955907,0.006353197
t_124,-5.83915,33.30893,0.003770417,0.0027941838
t_1240,-4.89592,33.60871,0.006277473,0.0066801286
t_1241,-4.851,33.60871,0.0061318395,0.006511325
t_1242,-5.12049,33.53386,0.00651564,0.0067346916
t_1243,-5.21033,33.53386,0.006172908,0.006222198
t_1244,-5.12049,33.57129,0.005657103,0.005693238
t_1245,-5.16541,33.57129,0.0057267933,0.0057493835
t_1246,-5.21033,33.57129,0.005861083,0.0058842995
t_1247,-5.16541,33.60871,0.006297752,0.0065296222
t_1248,-5.21033,33.60871,0.0060023586,0.0061156927
t_1249,-5.12049,33.60871,0.0060544484,0.006248585
t_125,-5.83915,33.34646,0.0036287366,0.0026984836
t_1250,-5.21033,33.64611,0.006275115,0.00651899
t_1251,-5.12049,33.64611,0.0063847466,0.0067305733
t_1252,-4.35693,33.53386,0.006105289,0.0065478175
t_1253,-4.35693,33.57129,0.005817904,0.00621098
t_1254,-4.40184,33.57129,0.0067388304,0.007439628
t_1255,-4.49167,33.57129,0.0070394026,0.00783043
t_1256,-4.44676,33.57129,0.007401129,0.008348771
t_1257,-4.40184,33.60871,0.006220067,0.0067791375
t_1258,-4.35693,33.60871,0.0064315153,0.0070777615
t_1259,-4.44676,33.60871,0.007142746,0.008037468
t_126,-5.88406,33.34646,0.0036724177,0.002709349
t_1260,-4.49167,33.60871,0.0076456144,0.008736279
t_1261,-4.49167,33.64611,0.007679923,0.008834578
t_1262,-4.31201,33.53386,0.0067025307,0.0073598092
t_1263,-4.31201,33.57129,0.005835835,0.0062410906
t_1264,-4.22218,33.57129,0.005558935,0.005882739
t_1265,-4.26709,33.57129,0.005462912,0.0057552163
t_1266,-4.22218,33.60871,0.0056180353,0.0059972755
t_1267,-4.26709,33.60871,0.0055925855,0.0059621274
t_1268,-4.31201,33.60871,0.0055627124,0.005919313
t_1269,-4.22218,33.64611,0.006837474,0.0076908995
t_127,-5.92898,33.34646,0.0034179236,0.0024505968
t_1270,-4.31201,33.64611,0.0068370043,0.007685117
t_1271,-4.26709,33.64611,0.007029701,0.007958607
t_1272,-4.35693,33.64611,0.006253564,0.006873337
t_1273,-4.44676,33.64611,0.0061407806,0.00670208
t_1274,-4.40184,33.64611,0.005834905,0.006299467
t_1275,-4.40184,33.68349,0.0075273076,0.008680422
t_1276,-4.49167,33.68349,0.007562569,0.008711071
t_1277,-4.44676,33.68349,0.007932153,0.009254672
t_1278,-4.35693,33.68349,0.005918408,0.006451749
t_1279,-4.35693,33.72086,0.007751138,0.009046607
t_128,-5.83915,33.38397,0.0042189206,0.0032956193
t_1280,-4.44676,33.72086,0.0075878035,0.008795847
t_1281,-4.49167,33.72086,0.0076731113,0.008909142
t_1282,-4.13235,33.64611,0.005855127,0.0063465084
t_1283,-4.08743,33.64611,0.0058675185,0.0063625155
t_1284,-4.17726,33.64611,0.005837506,0.0063232193
t_1285,-4.13235,33.68349,0.0075210705,0.00869306
t_1286,-4.08743,33.68349,0.006081193,0.0066801105
t_1287,-4.17726,33.68349,0.0074347556,0.008570929
t_1288,-4.08743,33.72086,0.007831476,0.009170562
t_1289,-4.17726,33.72086,0.006556623,0.007362621
t_129,-5.88406,33.38397,0.004192185,0.0032346845
t_1290,-4.13235,33.72086,0.00771291,0.00900124
t_1291,-4.17726,33.75821,0.0075499234,0.008793988
t_1292,-4.22218,33.68349,0.0060235998,0.0066046426
t_1293,-4.26709,33.68349,0.0066593783,0.00747717
t_1294,-4.31201,33.68349,0.006192336,0.0068304613
t_1295,-4.22218,33.72086,0.0062456797,0.006934593
t_1296,-4.31201,33.72086,0.0067602736,0.007644766
t_1297,-4.26709,33.72086,0.006655141,0.0075008217
t_1298,-4.22218,33.75821,0.0068360483,0.0077784723
t_1299,-4.31201,33.75821,0.008113477,0.00961584
t_13,-6.87221,31.41207,0.0013462858,0.00022598365
t_130,-5.79423,31.71823,0.0019135049,0.0005620814
t_1300,-4.26709,33.75821,0.0075740204,0.008832497
t_1301,-4.22218,33.79554,0.0067343903,0.007653314
t_1302,-4.40184,33.72086,0.0079827495,0.009375888
t_1303,-4.40184,33.75821,0.007987159,0.009414258
t_1304,-4.44676,33.75821,0.008679871,0.010431989
t_1305,-4.49167,33.75821,0.0061937305,0.006859189
t_1306,-4.35693,33.75821,0.008082527,0.009559861
t_1307,-4.35693,33.79554,0.009788469,0.012169589
t_1308,-4.49167,33.79554,0.008882422,0.010756788
t_1309,-4.44676,33.79554,0.007970377,0.009409138
t_131,-5.79423,31.87094,0.0021192222,0.00069806696
t_1310,-4.40184,33.79554,0.008130496,0.00964951
t_1311,-4.35693,33.83286,0.007887014,0.009312453
t_1312,-4.13235,33.75821,0.007851585,0.009228004
t_1313,-4.08743,33.75821,0.0075169764,0.00874
t_1314,-4.08743,33.79554,0.0076171393,0.008900738
t_1315,-4.17726,33.79554,0.008182959,0.009736546
t_1316,-4.13235,33.79554,0.008261739,0.009847926
t_1317,-4.08743,33.83286,0.0070878277,0.008150428
t_1318,-4.13235,33.83286,0.0070680766,0.008126935
t_1319,-4.17726,33.83286,0.007211087,0.008335904
t_132,-5.79423,32.02339,0.0021637753,0.0007813718
t_1320,-4.17726,33.87016,0.009766509,0.012139037
t_1321,-4.13235,33.87016,0.0100941425,0.012637539
t_1322,-4.31201,33.79554,0.008627812,0.01040084
t_1323,-4.26709,33.79554,0.011293014,0.014729161
t_1324,-4.31201,33.83286,0.009246703,0.011349263
t_1325,-4.22218,33.83286,0.01034852,0.013065274
t_1326,-4.26709,33.83286,0.008515616,0.010249538
t_1327,-4.31201,33.87016,0.008134558,0.009686799
t_1328,-4.22218,33.87016,0.008686782,0.01050618
t_1329,-4.26709,33.87016,0.0079048155,0.009350509
t_133,-5.79423,32.17559,0.0020579682,0.00079847884
t_1330,-4.22218,33.90745,0.0085965805,0.010364572
t_1331,-4.26709,33.90745,0.0098435925,0.0122632915
t_1332,-3.95268,33.79554,0.0068759155,0.007834302
t_1333,-4.04252,33.79554,0.0068206545,0.007761014
t_1334,-3.9976,33.79554,0.0068231276,0.0077619376
t_1335,-3.9976,33.83286,0.007193277,0.008293533
t_1336,-4.04252,33.83286,0.0070991167,0.008162565
t_1337,-3.95268,33.83286,0.007095991,0.008152752
t_1338,-4.04252,33.87016,0.0073977984,0.008589327
t_1339,-3.9976,33.87016,0.009081039,0.0110650025
t_134,-5.79423,32.32753,0.002665644,0.0011939891
t_1340,-3.95268,33.87016,0.008255092,0.0098293135
t_1341,-3.95268,33.90745,0.00882339,0.010661569
t_1342,-4.40184,33.83286,0.010218133,0.012858324
t_1343,-4.44676,33.83286,0.01067768,0.013619563
t_1344,-4.49167,33.83286,0.009921103,0.012381832
t_1345,-4.44676,33.87016,0.00942632,0.011620872
t_1346,-4.40184,33.87016,0.008433604,0.010125139
t_1347,-4.35693,33.87016,0.007332987,0.008516677
t_1348,-4.49167,33.87016,0.009746459,0.012113443
t_1349,-4.40184,33.90745,0.008207451,0.0097901495
t_135,-5.79423,32.47922,0.002708999,0.001315868
t_1350,-4.35693,33.90745,0.00817162,0.009735822
t_1351,-4.49167,33.90745,0.01102752,0.014161826
t_1352,-4.67134,33.49641,0.005297218,0.005367608
t_1353,-4.71625,33.53386,0.0076250485,0.008513824
t_1354,-4.67134,33.53386,0.006062935,0.0063998154
t_1355,-4.76117,33.53386,0.0058018374,0.0060237497
t_1356,-4.71625,33.57129,0.0059358547,0.0062654177
t_1357,-4.67134,33.57129,0.0056480984,0.005906792
t_1358,-4.76117,33.57129,0.006251028,0.0066611874
t_1359,-4.76117,33.60871,0.0073879445,0.008265226
t_136,-5.79423,32.63065,0.0028285263,0.0014944111
t_1360,-4.71625,33.60871,0.006035703,0.006443485
t_1361,-4.67134,33.60871,0.0075742863,0.008570517
t_1362,-4.80608,33.64611,0.008432759,0.009835157
t_1363,-4.89592,33.64611,0.0059711314,0.006324581
t_1364,-4.851,33.64611,0.006739252,0.0073745693
t_1365,-4.80608,33.68349,0.0074447487,0.008427007
t_1366,-4.851,33.68349,0.007616772,0.008648492
t_1367,-4.89592,33.68349,0.006604523,0.0072166063
t_1368,-4.89592,33.72086,0.005988531,0.0064315232
t_1369,-4.851,33.72086,0.007190961,0.008094962
