# 20230206_M7.8_KahramanmarasGaziantep median gmf, Stations:Seismic, gmlt:Adjusted, Rupture:AFAD
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,KaleEtAl2015Turkey,ZhaoEtAl2016Asc
m_289,35.543499999999995,33.7875,0.010174908,0.010462432,0.008133256,0.0045525944
m_290,33.3459,35.175,0.0095763365,0.009531057,0.009215959,0.008454678
m_291,32.7834,39.9614,0.00966547,0.009276164,0.006531349,0.0022509233
m_292,35.47110000000001,33.8971,0.010515573,0.010818768,0.0085504735,0.006677187
m_293,33.3458,35.1389,0.009929943,0.009894685,0.009156738,0.009080579
m_294,35.613699999999994,33.9663,0.011616604,0.011770989,0.009615009,0.007335514
m_295,34.77449999999999,32.0693,0.0064610927,0.0064988816,0.0037216814,0.001050242
m_296,35.62450000000001,33.9661,0.0116227865,0.011777525,0.009622887,0.007347258
m_298,33.400800000000004,35.1567,0.010226383,0.010207416,0.009434801,0.009398683
m_299,33.35679999999999,35.1569,0.009616256,0.009603094,0.009014309,0.009516782
m_301,35.481899999999996,33.8969,0.012486827,0.012356899,0.010190204,0.0066897436
m_302,35.4924,33.8877,0.012458455,0.012327509,0.010154114,0.0066428543
m_303,33.36789999999999,35.1659,0.009601277,0.009593098,0.009041756,0.009691757
m_306,35.557000000000016,33.8773,0.011431128,0.011524664,0.009298727,0.0066526616
m_308,34.88120000000001,32.1039,0.009274936,0.008693018,0.0054818364,0.00093687867
m_311,33.62950000000001,34.9213,0.014807865,0.014451374,0.012666015,0.0067132213
m_313,34.87039999999999,32.095,0.008037134,0.0076977103,0.0046862583,0.001095587
s_0,36.134299999999996,36.19117,1.347185,1.347185,1.347185,1.347185
s_1,35.88310000000001,36.40886,1.314689,1.314689,1.314689,1.314689
s_10,36.366119999999995,36.49797,0.735758,0.735758,0.735758,0.735758
s_100,34.60276999999999,36.78098,0.045079,0.045079,0.045079,0.045079
s_101,37.679,38.86677,0.045067,0.045067,0.045067,0.045067
s_102,38.26406,38.78066,0.04283,0.04283,0.04283,0.04283
s_103,39.8998,39.486,0.042573,0.042573,0.042573,0.042573
s_104,35.34376,37.00338,0.040627,0.040627,0.040627,0.040627
s_105,37.490759999999995,38.56063,0.038005,0.038005,0.038005,0.038005
s_106,36.114869999999996,37.85589,0.037975814,0.03797581,0.037975896,0.03797614
s_107,39.931989999999985,38.69583,0.037491,0.037491,0.037491,0.037491
s_108,39.03453999999999,39.60185,0.036805,0.036805,0.036805,0.036805
s_109,41.15111999999999,37.873,0.036805,0.036805,0.036805,0.036805
s_11,36.40639999999999,36.64536,0.693103,0.693103,0.693103,0.693103
s_110,38.91709,39.06302,0.03645685,0.03645693,0.0364569,0.03645704
s_111,38.55709000000002,38.03091,0.036439527,0.036439583,0.036439735,0.036440026
s_112,37.2475,38.7269,0.035009,0.035009,0.035009,0.035009
s_113,35.529240000000016,37.56261,0.034221,0.034221,0.034221,0.034221
s_114,38.72728000000001,38.79913,0.033684,0.033684,0.033684,0.033684
s_115,37.112300000000005,36.7088,0.033608,0.033608,0.033608,0.033608
s_116,35.61148,37.62142,0.032295518,0.032295614,0.03229559,0.03229573
s_117,34.48289,38.18488,0.031825,0.031825,0.031825,0.031825
s_118,37.65275,37.78694,0.029582,0.029582,0.029582,0.029582
s_119,41.050399999999996,38.96616,0.027778,0.027778,0.027778,0.027778
s_12,37.138030000000015,37.38676,0.664579,0.664579,0.664579,0.664579
s_120,35.723360000000014,37.70486,0.027846877,0.027846878,0.027846908,0.0278471
s_121,40.72373999999999,37.32632,0.027422,0.027422,0.027422,0.027422
s_122,39.213419999999985,39.35777,0.027197702,0.027197687,0.027197704,0.027197659
s_123,41.502099999999984,38.1724,0.025021479,0.025021493,0.025021348,0.02502118
s_124,37.38239999999999,39.2308,0.024752,0.024752,0.024752,0.024752
s_125,35.479119999999995,38.39485,0.024435956,0.024435971,0.024435995,0.024436187
s_126,34.673,37.96789,0.023854,0.023854,0.023854,0.023854
s_127,35.49986000000001,38.68963,0.023654,0.023654,0.023654,0.023654
s_128,35.35718,38.1057,0.023152007,0.023152009,0.023152035,0.023152122
s_129,37.42765,37.96632,0.022204619,0.022204576,0.022204775,0.022205202
s_13,36.838359999999994,37.37547,0.664256,0.664256,0.664256,0.664256
s_130,41.386120000000005,37.56916,0.022093434,0.022093486,0.022093335,0.022093242
s_131,36.080719999999985,39.18482,0.021403,0.021403,0.021403,0.021403
s_132,41.357429999999994,37.41714,0.021214,0.021214,0.021214,0.021214
s_133,39.53469000000001,39.07473,0.020468,0.020468,0.020468,0.020468
s_134,41.00200000000001,38.48776,0.020297976,0.020297986,0.020297939,0.020297928
s_135,33.93664000000001,36.38226,0.020018,0.020018,0.020018,0.020018
s_136,38.55493000000001,39.46104,0.019896,0.019896,0.019896,0.019896
s_137,34.89896999999999,36.92142,0.01982,0.01982,0.01982,0.01982
s_138,33.92635000000001,35.12698,0.018899,0.018899,0.018899,0.018899
s_139,34.60043000000002,37.1659,0.017777,0.017777,0.017777,0.017777
s_14,36.626599999999996,37.00777,0.65057,0.65057,0.65057,0.65057
s_140,36.37790000000001,38.72268,0.017766055,0.017766064,0.017766068,0.017766098
s_141,38.11789999999999,39.3704,0.017664,0.017664,0.017664,0.017664
s_142,35.44532000000001,37.40094,0.017586386,0.017586386,0.017586451,0.017586669
s_143,36.41290000000001,39.3616,0.017576,0.017576,0.017576,0.017576
s_144,36.90312,40.37583,0.017403,0.017403,0.017403,0.017403
s_145,35.52789000000001,37.56256,0.016608,0.016608,0.016608,0.016608
s_146,35.61115000000001,37.62072,0.01645312,0.016453128,0.016453128,0.016453128
s_147,34.048429999999996,37.52506,0.01635,0.01635,0.01635,0.01635
s_148,38.491089999999986,39.2808,0.016182,0.016182,0.016182,0.016182
s_149,39.03934000000001,38.31353,0.015877696,0.015877724,0.015877727,0.015877765
s_15,37.157399999999996,37.3919,0.646503,0.646503,0.646503,0.646503
s_150,35.45967999999999,37.73102,0.015777187,0.015777195,0.015777213,0.015777247
s_151,36.74700999999999,39.27298,0.015575,0.015575,0.015575,0.015575
s_152,34.362809999999996,38.00272,0.015511,0.015511,0.015511,0.015511
s_153,41.00882999999999,39.29345,0.014833,0.014833,0.014833,0.014833
s_154,34.02699999999999,38.3709,0.014625,0.014625,0.014625,0.014625
s_155,38.11834999999999,39.86868,0.014544,0.014544,0.014544,0.014544
s_156,38.345740000000006,40.08796,0.014144935,0.014144927,0.014144913,0.014144913
s_157,35.06279000000001,37.25029,0.014071243,0.014071245,0.014071286,0.014071407
s_158,37.74791999999999,39.89281,0.014005,0.014005,0.014005,0.014005
s_159,39.43657999999999,40.12439,0.013298,0.013298,0.013298,0.013298
s_16,36.172200000000004,36.2387,0.61866,0.61866,0.61866,0.61866
s_160,36.56921,40.69804,0.013206,0.013206,0.013206,0.013206
s_161,39.51151999999999,39.74183,0.012739,0.012739,0.012739,0.012739
s_162,40.39107999999999,39.77665,0.012193,0.012193,0.012193,0.012193
s_163,35.79257000000001,39.99367,0.012109961,0.012109964,0.012109938,0.012109912
s_164,37.00179,39.74382,0.011993,0.011993,0.011993,0.011993
s_165,39.418620000000004,39.79505,0.011516,0.011516,0.011516,0.011516
s_166,37.39274,39.85441,0.011385,0.011385,0.011385,0.011385
s_167,34.87911,37.4087,0.011052,0.011052,0.011052,0.011052
s_168,39.65863999999999,40.20841,0.010934006,0.010934005,0.010933994,0.010933963
s_169,34.99090000000001,37.83234,0.010269,0.010269,0.010269,0.010269
s_17,36.73283000000001,37.184,0.588544,0.588544,0.588544,0.588544
s_170,34.93675000000002,40.54596,0.010012,0.010012,0.010012,0.010012
s_171,38.10631999999998,40.16928,0.009891,0.009891,0.009891,0.009891
s_172,36.53457,39.6406,0.009887,0.009887,0.009887,0.009887
s_173,38.77055999999999,39.90631,0.009579,0.009579,0.009579,0.009579
s_174,35.25497999999999,39.19403,0.009534,0.009534,0.009534,0.009534
s_175,33.43956,36.64169,0.009294,0.009294,0.009294,0.009294
s_176,33.33142000000001,35.19748,0.009085,0.009085,0.009085,0.009085
s_177,35.66311000000002,40.81536,0.008835928,0.008835921,0.00883589,0.008835639
s_178,39.69179,39.59168,0.008733,0.008733,0.008733,0.008733
s_179,39.11936,40.19031,0.008725,0.008725,0.008725,0.008725
s_18,36.41439,36.58383,0.572949,0.572949,0.572949,0.572949
s_180,37.91739999999999,40.9751,0.008132,0.008132,0.008132,0.008132
s_181,38.42699999999999,40.29519,0.008050088,0.008050089,0.008050065,0.008050031
s_182,38.76026000000002,40.33203,0.007834126,0.007834119,0.007834097,0.007834012
s_183,35.49979999999999,40.0674,0.007658,0.007658,0.007658,0.007658
s_184,32.24991,37.1856,0.007304,0.007304,0.007304,0.007304
s_185,33.544669999999996,37.70898,0.007049,0.007049,0.007049,0.007049
s_186,33.57584,36.1613,0.006852,0.006852,0.006852,0.006852
s_187,33.22583,37.17167,0.006788,0.006788,0.006788,0.006788
s_188,36.30716000000001,40.11287,0.006434,0.006434,0.006434,0.006434
s_189,38.60363000000001,40.06176,0.0064321067,0.0064321216,0.0064320974,0.0064320844
s_19,36.24722,36.11593,0.518032,0.518032,0.518032,0.518032
s_190,34.73317,38.66045,0.006367,0.006367,0.006367,0.006367
s_191,37.82522,40.30028,0.006314,0.006314,0.006314,0.006314
s_192,36.321860000000015,40.76096,0.006215,0.006215,0.006215,0.006215
s_193,36.93455,40.59835,0.00596,0.00596,0.00596,0.00596
s_194,38.36115000000001,40.90661,0.0059090923,0.0059090923,0.0059090634,0.0059090117
s_195,36.07173,40.38395,0.005792,0.005792,0.005792,0.005792
s_196,34.857699999999994,40.17446,0.005630114,0.005630108,0.0056300783,0.0056299428
s_197,34.60088999999999,40.02767,0.005624,0.005624,0.005624,0.005624
s_198,39.49709999999999,40.4487,0.005602,0.005602,0.005602,0.005602
s_199,37.32909000000001,40.3944,0.005481,0.005481,0.005481,0.005481
s_2,36.64837,37.09933,1.2947532,1.2947334,1.2947538,1.2947407
s_20,36.17159000000001,36.20673,0.507704,0.507704,0.507704,0.507704
s_200,35.88037,40.29797,0.005435,0.005435,0.005435,0.005435
s_201,35.299649999999986,40.5209,0.005393,0.005393,0.005393,0.005393
s_202,33.52402000000001,38.96246,0.004941,0.004941,0.004941,0.004941
s_203,36.593199999999996,39.8662,0.004926,0.004926,0.004926,0.004926
s_204,37.54021,40.21395,0.0048131137,0.0048131305,0.004813102,0.0048131123
s_205,36.22300999999999,40.00402,0.004721,0.004721,0.004721,0.004721
s_206,35.8347,40.6371,0.004663,0.004663,0.004663,0.004663
s_207,36.55521999999999,40.32915,0.004616,0.004616,0.004616,0.004616
s_208,37.56312,41.02264,0.004515,0.004515,0.004515,0.004515
s_209,34.032669999999996,39.94027,0.004419,0.004419,0.004419,0.004419
s_21,36.981870000000015,37.53872,0.469468,0.469468,0.469468,0.469468
s_210,33.51796999999999,39.84972,0.003925,0.003925,0.003925,0.003925
s_211,35.45884000000001,40.87969,0.003784,0.003784,0.003784,0.003784
s_212,35.18763000000001,39.8083,0.003632,0.003632,0.003632,0.003632
s_213,34.75946999999999,39.49301,0.003622,0.003622,0.003622,0.003622
s_214,35.80387999999999,40.64382,0.003523,0.003523,0.003523,0.003523
s_215,40.50319999999999,38.89708,0.00349,0.00349,0.00349,0.00349
s_216,37.68657999999999,37.43291,0.003412,0.003412,0.003412,0.003412
s_217,35.90253000000001,40.90938,0.003359,0.003359,0.003359,0.003359
s_218,35.02832000000001,40.78523,0.003332113,0.0033321115,0.0033320773,0.003331996
s_219,32.85894999999999,38.30882,0.003331,0.003331,0.003331,0.003331
s_22,36.22694999999999,36.49076,0.46317443,0.46317515,0.46317467,0.46317288
s_220,34.382450000000006,40.15701,0.0033280952,0.0033280929,0.0033280794,0.0033280365
s_221,33.118570000000005,39.55831,0.003316,0.003316,0.003316,0.003316
s_222,35.25307000000001,40.27218,0.003309,0.003309,0.003309,0.003309
s_223,39.294820000000016,40.56073,0.0032780413,0.0032780424,0.0032780324,0.0032780091
s_224,34.16150999999999,39.15954,0.003198,0.003198,0.003198,0.003198
s_225,32.515829999999994,37.90417,0.003148,0.003148,0.003148,0.003148
s_226,39.08670000000001,40.70208,0.003102,0.003102,0.003102,0.003102
s_227,37.01508000000001,40.80208,0.0030340683,0.0030340753,0.0030340566,0.0030340417
s_228,32.842240000000004,36.08189,0.002984,0.002984,0.002984,0.002984
s_229,37.62405000000001,37.49254,0.002813,0.002813,0.002813,0.002813
s_23,36.557140000000004,36.84891,0.38041416,0.38041398,0.38041466,0.38041472
s_230,33.611339999999984,39.66824,0.002756016,0.002756016,0.0027560126,0.0027560059
s_231,34.815889999999996,39.82429,0.002656,0.002656,0.002656,0.002656
s_232,32.916560000000004,38.65491,0.002635,0.002635,0.002635,0.002635
s_233,33.71258,39.36518,0.0021910588,0.0021910586,0.0021910502,0.002191033
s_234,33.96249,39.45045,0.002024,0.002024,0.002024,0.002024
s_235,36.21825000000001,36.66408,0.00015,0.00015,0.00015,0.00015
s_236,36.14766,36.57752,0.000116,0.000116,0.000116,0.000116
s_237,36.16811000000001,36.57527,4.5e-05,4.5e-05,4.5e-05,4.5e-05
s_238,36.15135000000001,36.56704,2.9e-05,2.9e-05,2.9e-05,2.9e-05
s_239,36.20568,36.58924,2.2e-05,2.2e-05,2.2e-05,2.2e-05
s_24,38.267420000000016,37.76121,0.375246,0.375246,0.375246,0.375246
s_240,36.86616000000001,37.58702,1.7e-05,1.7e-05,1.7e-05,1.7e-05
s_241,37.157399999999996,37.3916,0.641447,0.65197164,0.64181376,0.64602476
s_242,32.387490000000014,36.31683,0.01236616,0.01202491,0.009873478,0.005540264
s_25,36.68562,36.85536,0.3736566,0.37365273,0.3736566,0.3736644
s_255,39.7509,37.2342,0.02465377,0.02484273,0.02607857,0.030511104
s_26,36.91765000000001,37.5361,0.357445,0.357445,0.357445,0.357445
s_260,35.375,36.573,0.053642076,0.054082103,0.054933347,0.050212692
s_266,38.3356,39.0929,0.021339305,0.022387136,0.022689067,0.027078189
s_27,36.77368999999999,37.25603,0.35676,0.35676062,0.35676044,0.3567619
s_28,36.163279999999986,36.19121,0.355529,0.355529,0.355529,0.355529
s_29,39.31020000000001,38.45063,0.353121,0.353121,0.353121,0.353121
s_297,41.400710000000004,38.34777,0.013310751,0.013656109,0.011590153,0.0076221656
s_3,36.51119,36.80262,1.228028,1.228028,1.228028,1.228028
s_30,37.28426000000002,37.7472,0.340972,0.340972,0.340972,0.340972
s_300,40.975599999999986,39.6153,0.013327159,0.013167741,0.010894235,0.0071200044
s_304,41.774159999999995,38.73555,0.0103390915,0.010457896,0.008026781,0.0051832073
s_305,33.90496000000002,35.16455,0.021558361,0.021553615,0.021387514,0.013655431
s_307,41.93099999999998,37.912,0.0115794875,0.011482021,0.009081021,0.005478406
s_309,42.159130000000005,38.4744,0.009685731,0.009750388,0.0072036795,0.004094409
s_31,36.788700000000006,37.28737,0.33635217,0.33635464,0.33635268,0.33635402
s_310,33.94639999999998,36.3925,0.02098775,0.021068728,0.021127027,0.019930867
s_312,42.02169000000001,38.58025,0.012183275,0.01178628,0.009272479,0.004452788
s_314,32.38926000000001,36.31482,0.012362419,0.012021048,0.009873228,0.0055438695
s_315,37.53880000000001,39.6942,0.019516893,0.019583115,0.019814504,0.015855739
s_316,42.176019999999994,37.74845,0.00970696,0.0098117525,0.007292014,0.0043339003
s_317,40.21010000000001,40.2623,0.012051701,0.01224359,0.009740416,0.007113089
s_318,36.964169999999996,41.2056,0.0123428395,0.011869789,0.0095115015,0.003433419
s_319,34.175009999999986,35.52514,0.016440675,0.016652761,0.015674073,0.016246509
s_32,40.47739999999999,39.231,0.329274,0.329274,0.329274,0.329274
s_320,34.867999999999995,39.2101,0.0123483995,0.012306696,0.011277201,0.00972478
s_321,41.11016999999998,39.94292,0.013465501,0.01302272,0.010439372,0.003891567
s_322,33.36770999999999,35.18271,0.009892577,0.009837354,0.00947537,0.008475428
s_323,37.045230000000004,39.45554,0.023735007,0.02425075,0.024721077,0.01936432
s_324,41.70600999999999,39.36241,0.011062725,0.010845566,0.00832461,0.004276229
s_325,40.681340000000006,39.91733,0.012780845,0.012568341,0.010444176,0.0065591717
s_326,33.58497,35.35109,0.011494691,0.011874023,0.010241627,0.010290397
s_327,33.322310000000016,35.3404,0.009521541,0.009894425,0.008431779,0.008928925
s_328,34.990200000000016,37.6623,0.019650951,0.01967181,0.021026945,0.025407577
s_329,37.8955,40.3244,0.0056688567,0.0061765094,0.00541019,0.0055668103
s_33,36.561949999999996,37.19156,0.321701,0.321701,0.321701,0.321701
s_330,32.99283,35.19023,0.01235802,0.01206125,0.010054104,0.0060410886
s_331,35.66923,40.97227,0.0066048815,0.006594082,0.0056115882,0.0043323226
s_332,33.021209999999996,35.25042,0.01186472,0.011678556,0.009743753,0.006401159
s_333,33.2636,37.174,0.009140113,0.008927902,0.009014219,0.007869365
s_334,32.83188999999999,35.12931,0.009310075,0.009593991,0.007231785,0.003823109
s_335,35.466409999999996,41.13772,0.008558624,0.008373815,0.0063562565,0.0030786546
s_336,33.41595000000001,40.10613,0.008089318,0.008018212,0.0058214837,0.0027732875
s_337,41.22269,39.87333,0.010319547,0.010316019,0.007803551,0.004478437
s_338,36.30500000000001,41.3268,0.008749192,0.008811882,0.0062820655,0.0032570367
s_339,32.95008999999999,35.38767,0.010278857,0.010508794,0.00833716,0.006358292
s_34,36.89845,37.58568,0.310231,0.310231,0.310231,0.310231
s_340,33.414890000000014,35.22072,0.010988352,0.010899472,0.010244092,0.009825544
s_341,32.31569999999999,36.2347,0.009633507,0.009826203,0.00753099,0.005162445
s_342,32.97630000000001,36.1069,0.008275524,0.0080178045,0.0076015405,0.00651788
s_343,31.4161,36.7935,0.010536046,0.010138719,0.0073513263,0.0027968693
s_344,33.98761999999999,40.34595,0.010631008,0.010176475,0.007782837,0.002505342
s_345,35.20339999999999,40.88153,0.006120228,0.006083182,0.0051050624,0.0034155953
s_346,36.676800000000014,40.712,0.007535573,0.008153469,0.0069783474,0.006533303
s_347,32.00434000000001,36.54286,0.011064073,0.0108483145,0.008349865,0.004328071
s_348,32.31698,36.26776,0.010521415,0.010524122,0.00824394,0.005210912
s_349,31.746610000000004,37.67799,0.012314302,0.011826127,0.009060858,0.0028642828
s_35,36.164590000000004,36.54634,0.286696,0.286696,0.286696,0.286696
s_350,32.032700000000006,36.557,0.009519054,0.009672921,0.0071918964,0.0044329865
s_351,34.46746999999999,40.7253,0.0083329715,0.00834869,0.0058945157,0.002887176
s_352,36.04786999999999,41.07816,0.0076665874,0.0076755225,0.0060167774,0.0036983748
s_353,33.22436999999999,39.92144,0.0072053047,0.0072453097,0.0053411233,0.0028983962
s_354,34.80015,40.97625,0.007977304,0.00788348,0.0057390714,0.0026997852
s_355,31.986670000000004,36.55547,0.011025918,0.010809039,0.008302329,0.0042757085
s_356,39.47800000000001,40.4665,0.004736861,0.004975879,0.0046229027,0.004164645
s_357,31.849549999999994,37.42439,0.011844288,0.011382552,0.008881404,0.0032606279
s_358,32.79339999999999,39.868,0.008040774,0.008027328,0.005506068,0.0024112135
s_359,31.83789999999999,37.4056,0.009738345,0.009683777,0.007219625,0.0038288054
s_36,36.68833000000001,36.85643,0.253845,0.253845,0.253845,0.253845
s_360,34.02260000000001,41.0362,0.0061478857,0.006509136,0.0039236634,0.0013579815
s_37,36.20484999999999,36.82763,0.245048,0.245048,0.245048,0.245048
s_38,37.92957000000001,37.79667,0.236854,0.236854,0.236854,0.236854
s_39,38.51316,37.36509,0.234644,0.234644,0.234644,0.234644
s_4,36.13749999999999,36.2202,1.186841,1.186841,1.186841,1.186841
s_40,39.67541,38.39231,0.222853,0.222853,0.222853,0.222853
s_41,36.5736,36.2432,0.221322,0.221322,0.221322,0.221322
s_42,35.94981999999999,36.08155,0.216473,0.216473,0.216473,0.216473
s_43,36.269360000000006,37.08417,0.18276,0.18276,0.18276,0.18276
s_44,36.09763000000001,37.37989,0.18036807,0.18036798,0.1803687,0.18037021
s_45,36.92909,37.59347,0.178841,0.178841,0.178841,0.178841
s_46,36.806039999999996,37.34491,0.17515992,0.17515986,0.17516007,0.17516005
s_47,36.11535000000001,37.8566,0.16311409,0.16311409,0.16311444,0.16311556
s_48,37.80214999999998,37.00879,0.162637,0.162637,0.162637,0.162637
s_49,36.20661000000001,36.61618,0.160833,0.160833,0.160833,0.160833
s_5,36.13264000000001,36.23808,1.072008,1.072008,1.072008,1.072008
s_50,37.349999999999994,37.058,0.159243,0.159243,0.159243,0.159243
s_51,36.691,36.85548,0.15700838,0.15700816,0.15700915,0.15701108
s_52,36.35737,37.5701,0.155545,0.155545,0.155545,0.155545
s_53,36.67048,37.12853,0.15429859,0.15429603,0.15429875,0.15429743
s_54,36.830299999999994,37.58551,0.143973,0.143973,0.143973,0.143973
s_55,36.481870000000015,38.02395,0.14096,0.14096,0.14096,0.14096
s_56,38.873850000000004,38.19588,0.136495,0.136495,0.136495,0.136495
s_57,37.88731999999999,38.09616,0.136194,0.136194,0.136194,0.136194
s_58,37.973780000000005,38.34388,0.132917,0.132917,0.132917,0.132917
s_59,35.795770000000005,37.01519,0.128109,0.128109,0.128109,0.128109
s_6,36.21973,36.3726,0.991764,0.991764,0.991764,0.991764
s_60,37.56036,37.31736,0.127168,0.127168,0.127168,0.127168
s_61,36.48573999999999,36.75691,0.12582536,0.1258252,0.12582542,0.12582599
s_62,38.786940000000016,37.16045,0.12310913,0.12310918,0.123109505,0.12311044
s_63,39.32909999999998,37.7524,0.117153,0.117153,0.117153,0.117153
s_64,37.939599999999984,38.8107,0.11698,0.11698,0.11698,0.11698
s_65,35.79005000000001,36.77006,0.114879,0.114879,0.114879,0.114879
s_66,39.48379,38.14594,0.112434,0.112434,0.112434,0.112434
s_67,40.02086,39.97017,0.109251,0.109251,0.109251,0.109251
s_68,38.556269999999984,38.02996,0.10027033,0.10027033,0.10027033,0.10027034
s_69,36.50359,38.47812,0.099029,0.099029,0.099029,0.099029
s_7,36.159729999999996,36.21423,0.840538,0.840538,0.840538,0.840538
s_70,36.14766,36.58801,0.098656,0.098656,0.098656,0.098656
s_71,36.87231,37.60011,0.098522,0.098522,0.098522,0.098522
s_72,36.573769999999996,36.93089,0.09826145,0.09826141,0.09826147,0.09826173
s_73,40.54769999999999,39.4337,0.095897,0.095897,0.095897,0.095897
s_74,36.922799999999995,38.2412,0.08948721,0.089487635,0.08948782,0.08948849
s_75,39.759000000000015,38.2644,0.087535,0.087535,0.087535,0.087535
s_76,35.671040000000005,37.25186,0.080712,0.080712,0.080712,0.080712
s_77,40.20277999999999,37.93088,0.077398,0.077398,0.077398,0.077398
s_78,35.86401999999998,37.7455,0.077169664,0.07716977,0.077169806,0.07716877
s_79,40.55931000000001,38.75008,0.073191,0.073191,0.073191,0.073191
s_8,36.174710000000005,36.55712,0.751891,0.751891,0.751891,0.751891
s_80,40.64699999999999,38.4616,0.070578,0.070578,0.070578,0.070578
s_81,35.864480000000015,37.74427,0.06826487,0.068264894,0.06826501,0.06826486
s_82,38.18385000000001,38.59685,0.068147,0.068147,0.068147,0.068147
s_83,40.55687,38.83498,0.066386,0.066386,0.066386,0.066386
s_84,38.947,36.72769,0.06567376,0.065673806,0.06567403,0.0656741
s_85,40.03855999999999,39.80771,0.064265,0.064265,0.064265,0.064265
s_86,38.22594000000001,38.0283,0.06246717,0.06246716,0.062467337,0.06246785
s_87,38.82453000000001,38.57266,0.061019503,0.061019514,0.06101956,0.061019808
s_88,38.75413,38.40695,0.05887343,0.058873452,0.058873635,0.058874242
s_89,35.82021,37.4339,0.056387,0.056387,0.056387,0.056387
s_9,36.488519999999994,36.69293,0.747262,0.747262,0.747262,0.747262
s_90,36.06435999999999,35.90236,0.055868503,0.05586855,0.055868678,0.05586933
s_91,40.13103000000001,38.72778,0.055194,0.055194,0.055194,0.055194
s_92,35.920439999999985,37.81618,0.054593384,0.05459338,0.05459345,0.054594077
s_93,40.31273999999999,37.94406,0.05356,0.05356,0.05356,0.05356
