STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,PGA_LN_SIGMA,SA(0.3)_VALUE,SA(0.3)_LN_SIGMA,SA(0.6)_VALUE,SA(0.6)_LN_SIGMA,SA(1.0)_VALUE,SA(1.0)_LN_SIGMA,VS30,VS30_TYPE
2412,2412,39.59168,39.69179,seismic,AFAD,A,0.008732759,0,0.021472672,0,0.013457395,0,0.019310702,0,955,A
2413,2413,39.80771,40.03856,seismic,AFAD,B,0.064265079,0,0.275011967,0,0.072571584,0,0.040770227,0,435,B
2414,2414,39.79505,39.41862,seismic,AFAD,B,0.011515778,0,0.021916893,0,0.024043653,0,0.01981474,0,372,B
2415,2415,39.46104,38.55493,seismic,AFAD,B,0.019896127,0,0.049238906,0,0.065418543,0,0.045901279,0,444,B
2703,2703,37.058,37.35,seismic,AFAD,A,0.159243386,0,0.503496345,0,0.214445697,0,0.151744353,0,758,A
2704,2704,37.00879,37.80215,seismic,AFAD,B,0.162636938,0,0.239410581,0,0.176560522,0,0.192591208,0,721,B
2707,2707,36.930889,36.573771,seismic,AFAD,B,0.098257579,0,0.171988842,0,0.109358378,0,0.074708265,0,558,B
2708,2708,37.09933,36.648373,seismic,AFAD,B,1.29482449,0,1.525678672,0,1.49424449,0,1.221940135,0,523,B
2709,2709,37.128525,36.670482,seismic,AFAD,B,0.154279409,0,0.37496147,0,0.187977621,0,0.141295272,0,555,B
2710,2710,37.43291,37.68658,seismic,AFAD,unknown,0.003411894,0,0.005366843,0,0.00441091,0,0.002450239,0,None,unknown
2711,2711,37.31736,37.56036,seismic,AFAD,unknown,0.127168227,0,0.294108665,0,0.168523623,0,0.077394106,0,None,unknown
2712,2712,37.184,36.73283,seismic,AFAD,unknown,0.588543791,0,1.536254554,0,1.747995563,0,1.437125189,0,None,unknown
2713,2713,37.49254,37.62405,seismic,AFAD,unknown,0.002812626,0,0.007615783,0,0.003291406,0,0.001079606,0,None,unknown
2715,2715,36.855364,36.685618,seismic,AFAD,unknown,0.373872732,0,0.284914413,0,0.273512636,0,0.250694053,0,None,unknown
2716,2716,36.85643,36.68833,seismic,AFAD,unknown,0.253844883,0,0.475580903,0,1.121861315,0,0.798272803,0,None,unknown
2717,2717,36.85548,36.690996,seismic,AFAD,unknown,0.157007518,0,0.243291908,0,0.371460531,0,0.234872438,0,None,unknown
2718,2718,37.00777,36.6266,seismic,AFAD,unknown,0.650569816,0,1.758647523,0,1.339571195,0,0.874998209,0,None,unknown
2801,2801,40.906613,38.36115,seismic,AFAD,unknown,0.005909033,0,0.007078417,0,0.009405737,0,0.013301608,0,None,unknown
2802,2802,40.332029,38.760255,seismic,AFAD,C,0.00783442,0,0.009754849,0,0.020559754,0,0.021901245,0,309,C
2803,2803,40.295188,38.427003,seismic,AFAD,B,0.008050449,0,0.008318083,0,0.01187849,0,0.0199319,0,425,B
2901,2901,40.4487,39.4971,seismic,AFAD,B,0.005602112,0,0.007721884,0,0.004097263,0,0.004295696,0,469,B
2902,2902,40.12439,39.43658,seismic,AFAD,B,0.01329757,0,0.026332259,0,0.012899728,0,0.01727378,0,594,B
2903,2903,40.208409,39.65864,seismic,AFAD,B,0.010934052,0,0.027194823,0,0.015903343,0,0.024962692,0,367,B
2904,2904,40.19031,39.11936,seismic,AFAD,B,0.008724543,0,0.021368158,0,0.015545803,0,0.020432409,0,521,B
2905,2905,40.560728,39.29482,seismic,AFAD,unknown,0.003277937,0,0.003677343,0,0.004459899,0,0.00404081,0,None,unknown
2906,2906,40.70208,39.0867,seismic,AFAD,unknown,0.00310171,0,0.013121488,0,0.005245182,0,0.005113134,0,None,unknown
3112,3112,36.58801,36.14766,seismic,AFAD,C,0.098655631,0,0.139946171,0,0.190310376,0,0.187651904,0,233,C
3113,3113,36.57752,36.14766,seismic,AFAD,C,0.000115689,0,1.66E-05,0,1.35E-05,0,1.71E-05,0,221,C
3114,3114,36.56704,36.15135,seismic,AFAD,C,2.94E-05,0,2.72E-05,0,1.15E-05,0,9.10E-06,0,215,C
3115,3115,36.54634,36.16459,seismic,AFAD,B,0.286696431,0,0.968254736,0,0.657456494,0,0.351980734,0,424,B
3116,3116,36.61618,36.20661,seismic,AFAD,A,0.160833474,0,0.349652796,0,0.492159097,0,0.281472995,0,870,A
3117,3117,36.55712,36.17471,seismic,AFAD,B,0.75189096,0,1.05977456,0,0.651200149,0,0.520830087,0,597,B
3119,3119,36.57527,36.16811,seismic,AFAD,B,4.53E-05,0,5.70E-06,0,4.42E-06,0,3.86E-06,0,374,B
3120,3120,36.58924,36.20568,seismic,AFAD,B,2.15E-05,0,9.29E-06,0,6.98E-06,0,5.54E-06,0,455,B
3121,3121,36.66408,36.21825,seismic,AFAD,C,0.000149549,0,3.32E-05,0,1.04E-05,0,5.31E-06,0,271,C
3123,3123,36.21423,36.15973,seismic,AFAD,B,0.840538328,0,1.578656282,0,1.59047378,0,1.751828522,0,470,B
3124,3124,36.2387,36.1722,seismic,AFAD,C,0.618659793,0,1.205406244,0,1.602752684,0,2.028744515,0,283,C
3125,3125,36.23808,36.13264,seismic,AFAD,B,1.072008021,0,1.826453744,0,0.936734021,0,0.562076227,0,448,B
3126,3126,36.2202,36.1375,seismic,AFAD,C,1.18684147,0,2.339061236,0,1.336735927,0,1.046935415,0,350,C
3129,3129,36.19117,36.1343,seismic,AFAD,B,1.347185447,0,4.763461004,0,1.968430964,0,1.900730693,0,447,B
3131,3131,36.19121,36.16328,seismic,AFAD,B,0.355529407,0,0.699097847,0,1.208146061,0,0.732066178,0,567,B
3132,3132,36.20673,36.17159,seismic,AFAD,B,0.507703543,0,1.474393052,0,1.385310226,0,1.059002327,0,377,B
3133,3133,36.2432,36.5736,seismic,AFAD,B,0.221322204,0,0.354734403,0,0.41180914,0,0.413152782,0,377,B
3134,3134,36.82763,36.20485,seismic,AFAD,B,0.245047897,0,0.559003163,0,0.412137072,0,0.454324913,0,374,B
3135,3135,36.40886,35.8831,seismic,AFAD,B,1.314689277,0,2.799017245,0,1.709729447,0,0.62437741,0,460,B
3136,3136,36.11593,36.24722,seismic,AFAD,C,0.518031914,0,1.04027439,0,0.786206304,0,0.524998245,0,344,C
3137,3137,36.69293,36.48852,seismic,AFAD,B,0.74726219,0,1.708089493,0,0.941423045,0,0.573830553,0,688,B
3138,3138,36.80262,36.51119,seismic,AFAD,B,1.228027951,0,1.994002384,0,1.803161064,0,2.186797031,0,618,B
3139,3139,36.58383,36.41439,seismic,AFAD,C,0.572949314,0,1.519721947,0,1.395349803,0,1.143814563,0,272,C
3140,3140,36.08155,35.94982,seismic,AFAD,C,0.216472667,0,0.469528412,0,0.439252243,0,0.682173575,0,210,C
3141,3141,36.3726,36.21973,seismic,AFAD,C,0.991763561,0,2.997216969,0,1.288649241,0,0.938791418,0,338,C
3142,3142,36.49797,36.36612,seismic,AFAD,B,0.735757629,0,1.529486306,0,1.357995647,0,0.626406711,0,539,B
3143,3143,36.848907,36.557138,seismic,AFAD,B,0.380430508,0,1.330050245,0,1.090281871,0,0.852939643,0,444,B
3144,3144,36.75691,36.485742,seismic,AFAD,B,0.125820213,0,0.380701318,0,0.230533333,0,0.223382944,0,485,B
3145,3145,36.64536,36.4064,seismic,AFAD,B,0.693102943,0,1.625077322,0,1.885458116,0,1.419635637,0,533,B
3146,3146,36.490758,36.226952,seismic,AFAD,unknown,0.463189951,0,0.743065769,0,0.519581901,0,0.38834753,0,None,unknown
3147,3147,35.902362,36.064358,seismic,AFAD,unknown,0.055868837,0,0.112116761,0,0.178149406,0,0.090608349,0,None,unknown
3301,3301,36.78098,34.60277,seismic,AFAD,unknown,0.045079243,0,0.102449088,0,0.088475197,0,0.05980789,0,366,unknown
3302,3302,36.1613,33.57584,seismic,AFAD,A,0.006851797,0,0.017842615,0,0.01776923,0,0.01443706,0,1007,A
3303,3303,37.1659,34.60043,seismic,AFAD,B,0.017776576,0,0.049089995,0,0.055585361,0,0.036561582,0,612,B
3304,3304,36.38226,33.93664,seismic,AFAD,C,0.020018008,0,0.057876997,0,0.026670452,0,0.023145886,0,297,C
3305,3305,36.92142,34.89897,seismic,AFAD,B,0.019820404,0,0.066722877,0,0.035336536,0,0.034380957,0,362,B
3306,3306,36.64169,33.43956,seismic,AFAD,B,0.009293811,0,0.01793238,0,0.0185401,0,0.021126551,0,490,B
3307,3307,36.08189,32.84224,seismic,AFAD,A,0.002984347,0,0.006687105,0,0.00802921,0,0.005751385,0,855,A
3801,3801,38.68963,35.49986,seismic,AFAD,B,0.023653569,0,0.03967834,0,0.04560294,0,0.058243315,0,407,B
3802,3802,38.47812,36.50359,seismic,AFAD,C,0.099028822,0,0.231128335,0,0.229073079,0,0.1907464,0,305,C
3803,3803,38.39485,35.479116,seismic,AFAD,C,0.024435607,0,0.062690066,0,0.054599263,0,0.080911516,0,499,C
3804,3804,38.72268,36.377902,seismic,AFAD,B,0.017766106,0,0.033141409,0,0.041269727,0,0.034179369,0,637,B
3805,3805,38.1057,35.357183,seismic,AFAD,B,0.023151758,0,0.053264455,0,0.035368908,0,0.021156253,0,384,B
4001,4001,39.15954,34.16151,seismic,AFAD,B,0.003197791,0,0.004990663,0,0.009563837,0,0.006681546,0,460,B
4002,4002,39.36518,33.712583,seismic,AFAD,unknown,0.002190878,0,0.002393652,0,0.002711408,0,0.003510171,0,None,unknown
4004,4004,39.45045,33.96249,seismic,AFAD,unknown,0.002024188,0,0.00219293,0,0.003080093,0,0.003143425,0,None,unknown
4202,4202,37.90417,32.51583,seismic,AFAD,unknown,0.003147557,0,0.003971881,0,0.005595164,0,0.006395916,0,321,unknown
4203,4203,38.65491,32.91656,seismic,AFAD,C,0.002634602,0,0.002929367,0,0.003765662,0,0.007382867,0,280,C
4206,4206,37.52506,34.04843,seismic,AFAD,B,0.016349635,0,0.021153246,0,0.031715193,0,0.044186362,0,458,B
4209,4209,37.70898,33.54467,seismic,AFAD,unknown,0.007049443,0,0.00899585,0,0.011877786,0,0.017115699,0,None,unknown
4210,4210,38.30882,32.85895,seismic,AFAD,unknown,0.003331417,0,0.003911275,0,0.004807534,0,0.006333892,0,None,unknown
4211,4211,37.1856,32.24991,seismic,AFAD,unknown,0.007303812,0,0.020444429,0,0.0242175,0,0.013061584,0,None,unknown
4404,4404,38.19588,38.87385,seismic,AFAD,unknown,0.136494903,0,0.435570523,0,0.193574487,0,0.160929531,0,1380,unknown
4405,4405,38.8107,37.9396,seismic,AFAD,B,0.116979829,0,0.10354196,0,0.076930303,0,0.067719792,0,579,B
4406,4406,38.34388,37.97378,seismic,AFAD,A,0.132917442,0,0.247174472,0,0.200973147,0,0.165275715,0,815,A
4407,4407,38.78066,38.26406,seismic,AFAD,B,0.042829972,0,0.052125197,0,0.091217849,0,0.07698538,0,735,B
4408,4408,38.09616,37.88732,seismic,AFAD,unknown,0.136194412,0,0.280629646,0,0.296603813,0,0.190829124,0,654,unknown
4409,4409,38.56063,37.49076,seismic,AFAD,unknown,0.038005033,0,0.078279777,0,0.062395696,0,0.081101815,0,None,unknown
4410,4410,38.86677,37.679,seismic,AFAD,unknown,0.045067013,0,0.096765049,0,0.121359963,0,0.11780064,0,None,unknown
4412,4412,38.59685,38.18385,seismic,AFAD,unknown,0.068146521,0,0.116894771,0,0.15887944,0,0.174174685,0,None,unknown
4413,4413,38.313533,39.039342,seismic,AFAD,unknown,0.015877289,0,0.03922169,0,0.019362554,0,0.032888698,0,None,unknown
4414,4414,38.406947,38.754133,seismic,AFAD,unknown,0.058873802,0,0.191738434,0,0.059775959,0,0.046521463,0,None,unknown
4611,4611,37.7472,37.28426,seismic,AFAD,B,0.340972321,0,0.448722561,0,0.628185123,0,0.36767394,0,731,B
4612,4612,38.02395,36.48187,seismic,AFAD,C,0.140960359,0,0.407631843,0,0.326528045,0,0.265314608,0,246,C
4613,4613,37.5701,36.35737,seismic,AFAD,unknown,0.155544622,0,0.313305879,0,0.157336222,0,0.081219253,0,None,unknown
4615,4615,37.38676,37.13803,seismic,AFAD,B,0.664579118,0,1.400719502,0,1.128168487,0,1.016168625,0,484,B
4616,4616,37.37547,36.83836,seismic,AFAD,B,0.664256313,0,2.466431926,0,1.416539525,0,0.579365648,0,390,B
4617,4617,37.58551,36.8303,seismic,AFAD,B,0.143973201,0,0.465335778,0,0.220319152,0,0.144574827,0,574,B
4618,4618,37.60011,36.87231,seismic,AFAD,B,0.098521535,0,0.185989605,0,0.145562617,0,0.109465223,0,715,B
4619,4619,37.58702,36.86616,seismic,AFAD,B,1.70E-05,0,9.88E-06,0,1.03E-05,0,1.25E-05,0,545,B
4620,4620,37.58568,36.89845,seismic,AFAD,B,0.310230677,0,0.674748451,0,0.434032284,0,0.174545786,0,484,B
4621,4621,37.59347,36.92909,seismic,AFAD,B,0.17884129,0,0.273263657,0,0.323345132,0,0.129636559,0,714,B
4624,4624,37.5361,36.91765,seismic,AFAD,C,0.357445098,0,0.754240689,0,1.054235245,0,0.802798976,0,280,C
4625,4625,37.53872,36.98187,seismic,AFAD,C,0.469467908,0,0.966778682,0,0.824113965,0,0.644987843,0,346,C
4628,4628,38.241198,36.922805,seismic,AFAD,C,0.089489376,0,0.220810607,0,0.250548611,0,0.060333577,0,186,C
4629,4629,37.287373,36.788705,seismic,AFAD,C,0.336358104,0,0.913153181,0,0.571089332,0,0.186505479,0,382,C
4630,4630,37.344912,36.806037,seismic,AFAD,C,0.175144921,0,0.299817964,0,0.205515246,0,0.084438175,0,347,C
4631,4631,37.966325,37.427653,seismic,AFAD,B,0.022203395,0,0.036223388,0,0.017302369,0,0.007923678,0,543,B
4632,4632,37.256028,36.773694,seismic,AFAD,B,0.356767474,0,0.759076533,0,0.550113508,0,0.814860021,0,428,B
4701,4701,37.32632,40.72374,seismic,AFAD,unknown,0.027421943,0,0.066383661,0,0.062565277,0,0.045971419,0,709,unknown
4702,4702,37.41714,41.35743,seismic,AFAD,unknown,0.021213942,0,0.0461699,0,0.073800211,0,0.048976989,0,None,unknown
5001,5001,38.66045,34.73317,seismic,AFAD,B,0.006367273,0,0.009135869,0,0.018065841,0,0.013718675,0,369,B
5102,5102,37.96789,34.673,seismic,AFAD,unknown,0.023853589,0,0.041482229,0,0.06914002,0,0.063509192,0,678,unknown
5103,5103,37.83234,34.9909,seismic,AFAD,unknown,0.010269472,0,0.018969357,0,0.026098544,0,0.023337024,0,None,unknown
5104,5104,38.18488,34.48289,seismic,AFAD,unknown,0.03182502,0,0.040793814,0,0.070236392,0,0.082818255,0,None,unknown
5105,5105,38.00272,34.36281,seismic,AFAD,unknown,0.015511403,0,0.023245166,0,0.028652114,0,0.029857569,0,None,unknown
5201,5201,40.9751,37.9174,seismic,AFAD,unknown,0.008131887,0,0.011114774,0,0.023337221,0,0.019786886,0,199,unknown
5202,5202,40.802083,37.015082,seismic,AFAD,A,0.003033981,0,0.003653866,0,0.005444367,0,0.006497892,0,1024,A
5204,5204,41.02264,37.56312,seismic,AFAD,unknown,0.004515105,0,0.005282623,0,0.007848947,0,0.00839416,0,None,unknown
5502,5502,40.90938,35.90253,seismic,AFAD,unknown,0.00335875,0,0.003572045,0,0.004942389,0,0.006116898,0,422,unknown
5801,5801,40.16928,38.10632,seismic,AFAD,unknown,0.009891199,0,0.010263478,0,0.013588573,0,0.015133972,0,413,unknown
5802,5802,39.89281,37.74792,seismic,AFAD,unknown,0.014004877,0,0.022371566,0,0.038781647,0,0.021598081,0,282,unknown
5803,5803,39.74382,37.00179,seismic,AFAD,unknown,0.01199286,0,0.017061628,0,0.018553569,0,0.02222551,0,659,unknown
5804,5804,39.18482,36.08072,seismic,AFAD,unknown,0.021402688,0,0.037635154,0,0.076839045,0,0.0616134,0,392,unknown
5805,5805,39.27298,36.74701,seismic,AFAD,A,0.015574773,0,0.019516599,0,0.024273436,0,0.028427522,0,1072,A
5806,5806,40.30028,37.82522,seismic,AFAD,C,0.006314292,0,0.009769158,0,0.016142702,0,0.014408335,0,320,C
5807,5807,38.7269,37.2475,seismic,AFAD,B,0.035009113,0,0.077441752,0,0.136714394,0,0.099827687,0,445,B
5808,5808,39.8662,36.5932,seismic,AFAD,B,0.004926497,0,0.006296112,0,0.007155071,0,0.007836812,0,691,B
5809,5809,39.2308,37.3824,seismic,AFAD,C,0.024751784,0,0.060947616,0,0.058786279,0,0.064141312,0,340,C
5810,5810,39.3704,38.1179,seismic,AFAD,B,0.017664418,0,0.051555403,0,0.032554152,0,0.033715138,0,528,B
5811,5811,39.3616,36.4129,seismic,AFAD,C,0.017575663,0,0.036706835,0,0.048151552,0,0.026138708,0,207,C
5812,5812,40.087965,38.345738,seismic,AFAD,B,0.014145487,0,0.016802185,0,0.021272981,0,0.027157005,0,426,B
5813,5813,40.213954,37.540207,seismic,AFAD,A,0.004813124,0,0.006238027,0,0.008122415,0,0.010776802,0,978,A
5814,5814,40.061759,38.603635,seismic,AFAD,A,0.006431541,0,0.007472582,0,0.010230185,0,0.013672482,0,804,A
5815,5815,39.85441,37.39274,seismic,AFAD,unknown,0.011384931,0,0.019451199,0,0.045752737,0,0.02446481,0,None,unknown
5816,5816,39.86868,38.11835,seismic,AFAD,unknown,0.014543586,0,0.026383864,0,0.032404666,0,0.026197148,0,None,unknown
5819,5819,39.6406,36.53457,seismic,AFAD,unknown,0.009887357,0,0.013913174,0,0.017574576,0,0.018310154,0,None,unknown
6001,6001,40.32915,36.55522,seismic,AFAD,unknown,0.004616328,0,0.007417217,0,0.016102942,0,0.007958862,0,324,unknown
6004,6004,40.3944,37.32909,seismic,AFAD,unknown,0.005481411,0,0.006414232,0,0.009277348,0,0.01299599,0,376,unknown
6005,6005,40.69804,36.56921,seismic,AFAD,unknown,0.013206317,0,0.013446245,0,0.014238077,0,0.026383761,0,327,unknown
6006,6006,40.59835,36.93455,seismic,AFAD,B,0.005959964,0,0.006637267,0,0.007336821,0,0.01052767,0,417,B
6007,6007,40.38395,36.07173,seismic,AFAD,C,0.005792476,0,0.007023585,0,0.014205879,0,0.019029998,0,313,C
6008,6008,40.37583,36.90312,seismic,AFAD,C,0.017403489,0,0.024329547,0,0.041116049,0,0.061669309,0,248,C
6009,6009,40.00402,36.22301,seismic,AFAD,unknown,0.004720845,0,0.004962835,0,0.00910119,0,0.010831432,0,None,unknown
6010,6010,40.29797,35.88037,seismic,AFAD,unknown,0.005434674,0,0.007839563,0,0.014591793,0,0.01374859,0,None,unknown
6011,6011,40.11287,36.30716,seismic,AFAD,unknown,0.006434014,0,0.008425096,0,0.01220007,0,0.01378583,0,None,unknown
