# 20170919_M7.1_Puebla median gmf, Stations:Seismic, gmlt:USGS, Rupture:SSN
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlab,AtkinsonBoore2003SSlabCascadia,ZhaoEtAl2016SSlab
m_215,-99.2714,19.3583,0.07816798,0.08296891,0.08288575,0.08080141
m_216,-98.2825,19.0499,0.1222639,0.14536202,0.14451067,0.10323096
m_217,-98.197,19.0405,0.14760482,0.15165217,0.15166503,0.15653752
m_218,-99.1475,19.2952,0.13338739,0.14088978,0.14088842,0.12759331
m_219,-99.1571,19.3314,0.12923521,0.14461142,0.14461356,0.13962917
m_220,-99.1381,19.3585,0.13765936,0.13870056,0.13869992,0.13968237
m_221,-99.1857,19.4307,0.0675633,0.06661958,0.06661888,0.0636135
m_222,-99.1762,19.4398,0.08738308,0.08722787,0.087229565,0.08749814
m_223,-99.2619,19.3674,0.080676526,0.08025185,0.080247335,0.07998483
m_224,-99.2048,19.4307,0.058587093,0.056494154,0.056464873,0.061247975
m_225,-99.281,19.4306,0.06493481,0.07168467,0.07137288,0.06790323
m_226,-99.0999,19.3133,0.12038736,0.12547684,0.12547761,0.12314415
m_227,-98.2254,19.0496,0.12564118,0.11953166,0.119521864,0.12972961
m_228,-99.1666,19.2952,0.076535985,0.07705219,0.07705376,0.07804908
m_229,-99.6042,19.2491,0.09676107,0.12138529,0.12070109,0.10889443
m_230,-99.0714,19.4399,0.10594925,0.109175235,0.10918206,0.109354086
m_231,-99.1857,19.3765,0.08214403,0.08488444,0.084885724,0.08578802
m_232,-99.1476,19.4127,0.11567624,0.11643961,0.11643956,0.11646189
m_233,-99.1286,19.4308,0.086168915,0.086679995,0.08667998,0.08667858
m_234,-99.1762,19.4127,0.08850432,0.08715715,0.08715925,0.084612906
m_235,-99.1762,19.4217,0.08662574,0.08698545,0.08698843,0.08444891
m_236,-98.2158,19.0677,0.18682727,0.18618943,0.18599725,0.18047276
m_237,-99.1571,19.3404,0.12985247,0.13731028,0.13731097,0.12470233
m_238,-99.1761,19.3313,0.08835864,0.10938515,0.109386265,0.08480535
m_239,-99.1,19.4308,0.08912114,0.08887854,0.08887879,0.088916644
m_240,-99.1857,19.3675,0.08276451,0.08974629,0.08974811,0.08785696
m_241,-99.1382,19.4669,0.09966657,0.10106568,0.101080194,0.101629555
m_242,-99.2619,19.3764,0.07630156,0.0780646,0.07803927,0.077703424
m_243,-99.2048,19.4398,0.06252574,0.060029276,0.05998871,0.06670028
m_244,-99.1763,19.503,0.08183867,0.082908995,0.08288029,0.082157984
m_245,-98.2541,19.0226,0.11206675,0.13401696,0.13353905,0.09514374
m_246,-99.2335,19.503,0.060447622,0.06995303,0.0696401,0.072517246
m_247,-99.1571,19.3042,0.107552685,0.121554896,0.12155984,0.11451155
m_248,-99.1095,19.3766,0.11804693,0.11971196,0.11971193,0.11904727
m_249,-99.1666,19.3313,0.10542099,0.12335032,0.12335264,0.10732941
m_250,-99.2332,19.2861,0.083593905,0.093391255,0.09320534,0.0891715
m_251,-99.2048,19.4036,0.06349167,0.063100785,0.06309056,0.0632977
m_252,-99.1762,19.4307,0.08666713,0.08714586,0.087148644,0.08593617
m_253,-99.2049,19.5392,0.065064356,0.07890386,0.078474306,0.0664877
m_254,-98.1971,19.0224,0.10214877,0.11629211,0.11629698,0.100876115
m_255,-99.1856,19.3313,0.07933113,0.09095455,0.090955764,0.07599736
m_256,-99.1761,19.3585,0.093480594,0.09942903,0.099430226,0.0886713
m_257,-99.576,19.3395,0.080659345,0.10506603,0.10398091,0.07455827
m_258,-99.2142,19.3313,0.08219495,0.088811085,0.08879856,0.08233072
m_259,-99.1667,19.4488,0.10167385,0.10195658,0.101962015,0.10264674
m_260,-99.1477,19.4669,0.099485956,0.099921286,0.099937566,0.10068163
m_261,-99.2524,19.3855,0.07553444,0.07573448,0.07569015,0.075206466
m_262,-99.224,19.5301,0.06569141,0.07806323,0.07761876,0.06469636
m_263,-99.1856,19.3404,0.082932144,0.101901904,0.10190332,0.081669055
m_264,-99.1953,19.4398,0.06800974,0.067412615,0.06739004,0.06334822
m_267,-99.2621,19.512,0.057914626,0.06983598,0.06935156,0.066776164
m_268,-99.2237,19.3042,0.09008202,0.09236307,0.092298634,0.08933852
m_269,-99.1953,19.4127,0.06180665,0.05943616,0.05943225,0.062151212
m_270,-99.1953,19.4307,0.0625802,0.061217833,0.0612052,0.055963226
m_271,-99.2327,18.9788,0.08926607,0.21400215,0.21046819,0.13019523
m_272,-99.2335,19.5301,0.05896318,0.069526754,0.06909024,0.06919142
m_273,-99.2809,19.3674,0.07688469,0.08119266,0.081058785,0.07845209
m_274,-99.262,19.4849,0.054309074,0.06975701,0.06936935,0.06800907
m_275,-99.2146,19.6476,0.051630992,0.07536213,0.074333675,0.05063811
m_276,-99.1953,19.4488,0.07577619,0.07571757,0.07568341,0.072090484
m_277,-99.2241,19.5934,0.05928247,0.07783806,0.07701178,0.056551244
m_278,-99.6519,19.2851,0.08139712,0.11033472,0.109346576,0.08815058
m_279,-99.2904,19.3583,0.077484325,0.08411669,0.0838928,0.07939724
m_280,-99.2239,19.4759,0.0724226,0.07956791,0.07936531,0.076775916
m_281,-99.2145,19.5482,0.05337706,0.07007383,0.0696026,0.06961315
m_283,-99.2048,19.4217,0.05742765,0.056280617,0.056259267,0.059211884
m_285,-95.8675,18.099,0.017565383,0.015536799,0.015217431,0.012822305
m_286,-99.2432,19.6295,0.0462558,0.06731564,0.06642828,0.055952225
m_287,-96.1059,19.1098,0.01818405,0.01698373,0.016664503,0.013939587
m_288,-98.2065,19.0405,0.11810602,0.123409465,0.12341579,0.119347535
m_289,-96.7216,17.059,0.056256894,0.055494837,0.055495605,0.05791539
m_290,-99.2142,19.3403,0.079786405,0.08798029,0.08797238,0.08251752
m_291,-99.1856,19.3133,0.082027756,0.09653905,0.09654634,0.07788537
m_292,-96.7215,17.0681,0.027812682,0.032689,0.032690283,0.028472716
m_293,-99.1857,19.4217,0.067702435,0.06717428,0.06717611,0.062259514
m_294,-99.2143,19.4307,0.060096566,0.05901781,0.0589658,0.062372293
m_295,-101.199,19.7065,0.00982953,0.012414728,0.012162202,0.010216022
m_296,-99.1287,19.5121,0.07704041,0.09449323,0.09432548,0.1099008
m_297,-94.912,17.9482,0.005578218,0.005195702,0.0050948905,0.0054240334
s_0,-98.21538,19.05778,0.20996,0.20996,0.20996,0.20996
s_1,-98.19149,19.04349,0.18751,0.18751,0.18751,0.18751
s_10,-96.71327,17.04888,0.09939,0.09939,0.09939,0.09939
s_100,-99.1567,19.4097,0.11199,0.11199,0.11199,0.11199
s_101,-99.1353,19.4198,0.10819,0.10819,0.10819,0.10819
s_102,-99.125,19.4053,0.10629,0.10629,0.10629,0.10629
s_103,-99.1189,19.3656,0.10038,0.10038,0.10038,0.10038
s_104,-99.1401,19.4385,0.09707,0.09707,0.09707,0.09707
s_105,-99.1301,19.4251,0.0964,0.0964,0.0964,0.0964
s_106,-99.0997,19.4055,0.09626,0.09626,0.09626,0.09626
s_107,-99.1569,19.4263,0.09581,0.09581,0.09581,0.09581
s_108,-99.1047,19.4653,0.09514,0.09514,0.09514,0.09514
s_109,-99.1681,19.3832,0.09489,0.09489,0.09489,0.09489
s_11,-99.14868,19.39469,0.09345,0.09345,0.09345,0.09345
s_110,-99.1253,19.3811,0.09483,0.09483,0.09483,0.09483
s_111,-99.1703,19.3714,0.09396,0.09396,0.09396,0.09396
s_112,-99.21,19.299,0.09216,0.09216,0.09216,0.09216
s_113,-99.0963,19.4312,0.09052,0.09052,0.09052,0.09052
s_114,-99.0869,19.3919,0.09045,0.09045,0.09045,0.09045
s_115,-99.1183,19.4258,0.08983,0.08983,0.08983,0.08983
s_116,-99.2262,19.3656,0.087,0.087,0.087,0.087
s_117,-99.0491,19.2016,0.08556,0.08556,0.08556,0.08556
s_118,-99.1775,19.4017,0.08391,0.08391,0.08391,0.08391
s_119,-99.1336,19.45,0.08285,0.08285,0.08285,0.08285
s_12,-99.13792,19.44986,0.08718,0.08718,0.08718,0.08718
s_120,-99.1425,19.4536,0.08246,0.08246,0.08246,0.08246
s_121,-99.1772,19.3885,0.08213,0.08213,0.08213,0.08213
s_122,-99.0537,19.3858,0.08039,0.08039,0.08039,0.08039
s_123,-99.2655,19.3696,0.07926,0.07926,0.07926,0.07926
s_124,-99.128,19.4359,0.07801,0.07801,0.07801,0.07801
s_125,-99.1829,19.5005,0.07717,0.07717,0.07717,0.07717
s_126,-99.0847,19.3398,0.07274,0.07274,0.07274,0.07274
s_127,-99.0986,19.4501,0.07266,0.07266,0.07266,0.07266
s_128,-99.182,19.4383,0.07216,0.07216,0.07216,0.07216
s_129,-99.1708,19.2922,0.06658,0.06658,0.06658,0.06658
s_13,-100.15962,18.90405,0.0849,0.0849,0.0849,0.0849
s_130,-99.0642,19.4619,0.05999,0.05999,0.05999,0.05999
s_131,-99.19,19.4253,0.05827,0.05827,0.05827,0.05827
s_132,-99.0,19.241,0.14569,0.14569,0.14569,0.14569
s_133,-99.554,19.2222,0.1334,0.1334,0.1334,0.1334
s_134,-99.129,19.25,0.11,0.11,0.11,0.11
s_135,-99.849,19.2335,0.10585,0.10585,0.10585,0.10585
s_136,-99.1212,19.2034,0.08886,0.08886,0.08886,0.08886
s_14,-96.72618,17.02623,0.08106,0.08106,0.08106,0.08106
s_15,-97.86564,17.96949,0.07837,0.07837,0.07837,0.07837
s_16,-96.71874,17.08287,0.07173,0.07173,0.07173,0.07173
s_168,-97.80358,17.82997,0.2324,0.2324,0.2324,0.2324
s_17,-99.5608,18.09556,0.06725,0.06725,0.06725,0.06725
s_18,-96.74416,17.07839,0.06635,0.06635,0.06635,0.06635
s_19,-96.72161,17.00155,0.06486,0.06486,0.06486,0.06486
s_2,-98.55972,17.79834,0.17378,0.17378,0.17378,0.17378
s_20,-99.19525,19.4045,0.06359,0.06359,0.06359,0.06359
s_21,-96.7169,17.06139,0.06332,0.06332,0.06332,0.06332
s_22,-99.87147,16.86225,0.062,0.062,0.062,0.062
s_23,-99.18108,19.33024,0.05998,0.05998,0.05998,0.05998
s_24,-99.85157,16.84851,0.05988,0.05988,0.05988,0.05988
s_25,-96.72297,17.05122,0.058,0.058,0.058,0.058
s_26,-100.5238,18.12236,0.05557,0.05557,0.05557,0.05557
s_265,-98.62815,19.06705,0.1148,0.1148,0.1148,0.1148
s_266,-98.56647,17.56267,0.11284,0.11284,0.11284,0.11284
s_27,-96.72604,17.06148,0.05232,0.05232,0.05232,0.05232
s_28,-99.79015,16.78853,0.04571,0.04571,0.04571,0.04571
s_282,-99.61972,17.92489,0.07604,0.07604,0.07604,0.07604
s_284,-97.36197,18.42023,0.07272,0.07272,0.07272,0.07272
s_29,-98.18227,19.00147,0.04055,0.04055,0.04055,0.04055
s_298,-100.26726,17.0485,0.00823,0.00823,0.00823,0.00823
s_299,-101.46492,17.60695,0.00427,0.00427,0.00427,0.00427
s_3,-97.38318,18.47755,0.16973,0.16973,0.16973,0.16973
s_30,-99.23327,16.7587,0.03735,0.03735,0.03735,0.03735
s_300,-94.8838,17.09099,0.00305,0.00305,0.00305,0.00305
s_301,-99.03549,20.30036,0.00278,0.00278,0.00278,0.00278
s_302,-103.34554,18.28854,0.00218,0.00218,0.00218,0.00218
s_303,-94.4225,18.03369,0.00211,0.00211,0.00211,0.00211
s_31,-99.59754,17.09008,0.03699,0.03699,0.03699,0.03699
s_32,-99.83503,16.88879,0.03639,0.03639,0.03639,0.03639
s_33,-99.8865,16.87429,0.03605,0.03605,0.03605,0.03605
s_34,-96.70316,17.06504,0.02295,0.02295,0.02295,0.02295
s_35,-99.64526,16.83733,0.02108,0.02108,0.02108,0.02108
s_36,-100.43227,17.21336,0.01904,0.01904,0.01904,0.01904
s_37,-100.08996,16.99779,0.01871,0.01871,0.01871,0.01871
s_38,-99.87852,17.03658,0.0185,0.0185,0.0185,0.0185
s_39,-101.32369,18.53505,0.0185,0.0185,0.0185,0.0185
s_4,-98.44541,18.56908,0.15769,0.15769,0.15769,0.15769
s_40,-96.7238,17.06734,0.01846,0.01846,0.01846,0.01846
s_41,-97.82069,16.28435,0.01778,0.01778,0.01778,0.01778
s_42,-96.41477,19.04432,0.01716,0.01716,0.01716,0.01716
s_43,-102.08509,19.02074,0.01402,0.01402,0.01402,0.01402
s_44,-96.72923,16.65497,0.01314,0.01314,0.01314,0.01314
s_45,-100.9355,17.2808,0.01222,0.01222,0.01222,0.01222
s_46,-97.09412,18.86076,0.01164,0.01164,0.01164,0.01164
s_47,-98.98399,16.61081,0.01093,0.01093,0.01093,0.01093
s_48,-99.81885,16.91426,0.01084,0.01084,0.01084,0.01084
s_49,-101.26261,17.5354,0.01025,0.01025,0.01025,0.01025
s_5,-98.16847,19.04422,0.14445,0.14445,0.14445,0.14445
s_50,-95.4447,16.44519,0.0102,0.0102,0.0102,0.0102
s_51,-101.97716,18.56701,0.00941,0.00941,0.00941,0.00941
s_52,-100.79117,17.21671,0.00923,0.00923,0.00923,0.00923
s_53,-96.90197,19.52988,0.00848,0.00848,0.00848,0.00848
s_54,-95.6703,16.03112,0.00777,0.00777,0.00777,0.00777
s_55,-96.57529,16.26116,0.00767,0.00767,0.00767,0.00767
s_56,-100.63834,17.22617,0.00677,0.00677,0.00677,0.00677
s_57,-101.81062,17.98762,0.00622,0.00622,0.00622,0.00622
s_58,-102.07406,19.42176,0.00618,0.00618,0.00618,0.00618
s_59,-94.61695,16.56515,0.0061,0.0061,0.0061,0.0061
s_6,-98.21509,19.03994,0.14187,0.14187,0.14187,0.14187
s_60,-97.1872,15.94768,0.00594,0.00594,0.00594,0.00594
s_61,-94.54387,17.98878,0.00531,0.00531,0.00531,0.00531
s_62,-96.49051,15.66684,0.00478,0.00478,0.00478,0.00478
s_63,-99.83303,19.9287,0.00458,0.00458,0.00458,0.00458
s_64,-100.71678,20.04319,0.00457,0.00457,0.00457,0.00457
s_65,-95.20924,16.18752,0.00426,0.00426,0.00426,0.00426
s_66,-103.67034,18.58537,0.00358,0.00358,0.00358,0.00358
s_67,-103.76081,19.32527,0.00228,0.00228,0.00228,0.00228
s_68,-93.91258,16.24737,0.00218,0.00218,0.00218,0.00218
s_69,-103.44782,19.69952,0.00216,0.00216,0.00216,0.00216
s_7,-98.22709,19.05538,0.1223,0.1223,0.1223,0.1223
s_70,-104.68063,19.19091,0.00142,0.00142,0.00142,0.00142
s_71,-92.27096,14.92268,0.00126,0.00126,0.00126,0.00126
s_72,-93.08949,16.7768,0.00095,0.00095,0.00095,0.00095
s_73,-99.1254,19.33,0.2256,0.2256,0.2256,0.2256
s_74,-99.1272,19.313,0.22027,0.22027,0.22027,0.22027
s_75,-99.1253,19.2834,0.20719,0.20719,0.20719,0.20719
s_76,-99.0,19.2786,0.18994,0.18994,0.18994,0.18994
s_77,-99.1439,19.3322,0.18773,0.18773,0.18773,0.18773
s_78,-99.1483,19.3753,0.17756,0.17756,0.17756,0.17756
s_79,-99.1024,19.2711,0.17356,0.17356,0.17356,0.17356
s_8,-98.49846,16.65782,0.10786,0.10786,0.10786,0.10786
s_80,-99.1037,19.29364,0.1683,0.1683,0.1683,0.1683
s_81,-99.1297,19.345,0.16088,0.16088,0.16088,0.16088
s_82,-98.9631,19.3064,0.13793,0.13793,0.13793,0.13793
s_83,-99.1068,19.3809,0.13395,0.13395,0.13395,0.13395
s_84,-99.0839,19.4385,0.13344,0.13344,0.13344,0.13344
s_85,-99.1059,19.3161,0.12562,0.12562,0.12562,0.12562
s_86,-99.1654,19.4337,0.12532,0.12532,0.12532,0.12532
s_87,-99.1318,19.3809,0.12456,0.12456,0.12456,0.12456
s_88,-99.1566,19.4098,0.12393,0.12393,0.12393,0.12393
s_89,-99.1275,19.4931,0.12302,0.12302,0.12302,0.12302
s_9,-98.20847,19.04544,0.10059,0.10059,0.10059,0.10059
s_90,-99.0433,19.3461,0.11988,0.11988,0.11988,0.11988
s_91,-99.1539,19.358,0.11965,0.11965,0.11965,0.11965
s_92,-99.1797,19.4747,0.11963,0.11963,0.11963,0.11963
s_93,-99.1225,19.4539,0.11954,0.11954,0.11954,0.11954
s_94,-99.1453,19.4356,0.11712,0.11712,0.11712,0.11712
s_95,-99.0584,19.429,0.11486,0.11486,0.11486,0.11486
s_96,-99.1481,19.4253,0.11447,0.11447,0.11447,0.11447
s_97,-99.1653,19.4186,0.11424,0.11424,0.11424,0.11424
s_98,-99.159,19.4215,0.11399,0.11399,0.11399,0.11399
s_99,-99.145,19.4097,0.11316,0.11316,0.11316,0.11316
t_0,-97.41356,21.28735,0.012296845,0.007467384,0.0073138517,0.0075575635
t_1,-97.50339,21.37103,0.012564914,0.007123134,0.00697668,0.0073309876
t_10,-97.59322,20.65826,0.015832506,0.015204319,0.014891724,0.01378701
t_100,-97.50339,20.44797,0.018095618,0.018445339,0.018066157,0.015876126
t_1000,-96.9644,18.79806,0.017493183,0.019378033,0.019114835,0.021039413
t_10000,-100.55766,21.53825,0.0063194227,0.0046910914,0.0045946413,0.0064336634
t_10001,-100.64749,21.53825,0.0060647256,0.004509287,0.004416575,0.0062555526
t_10002,-100.46783,21.62178,0.006415274,0.0045245155,0.00443149,0.0062705525
t_10003,-100.73733,21.62178,0.00641384,0.0040334407,0.003950512,0.0057797492
t_10004,-100.64749,21.62178,0.0057498016,0.004196533,0.004110251,0.00594448
t_10005,-100.55766,21.62178,0.00686826,0.0043604597,0.0042708074,0.0061082914
t_10006,-100.46783,21.70527,0.005458334,0.0042022206,0.0041158213,0.004718252
t_10007,-100.64749,21.70527,0.0067635626,0.0043831794,0.0042930595,0.005650277
t_10008,-100.73733,21.70527,0.0063232696,0.0037590612,0.0036817736,0.0054983976
t_10009,-100.82716,21.70527,0.005035844,0.003612715,0.0035384363,0.004239152
t_1001,-97.18898,18.79806,0.025380028,0.037079737,0.03665808,0.032217667
t_10010,-100.55766,21.70527,0.006027856,0.004054444,0.003971083,0.0058010677
t_10011,-100.46783,21.78871,0.0056415466,0.0039044311,0.0038241546,0.005648145
t_10012,-100.82716,21.78871,0.0055922046,0.0033715204,0.0033022007,0.00509107
t_10013,-100.64749,21.78871,0.0062504783,0.003637581,0.0035627908,0.0053720283
t_10014,-100.73733,21.78871,0.0052366154,0.0035041685,0.0034321214,0.0052318876
t_10015,-100.55766,21.78871,0.0067226826,0.004231347,0.0041443487,0.005510955
t_10016,-100.46783,21.8721,0.005361319,0.003629195,0.0035545775,0.0053632627
t_10017,-100.82716,21.8721,0.0055100066,0.0031470526,0.0030823483,0.0048491927
t_10018,-100.64749,21.8721,0.0048536863,0.0033881695,0.0033185075,0.004051069
t_10019,-100.73733,21.8721,0.0049766186,0.0032673667,0.0032001883,0.004979417
t_1002,-96.87457,18.79806,0.019773526,0.021864953,0.021501264,0.022366673
t_10020,-100.55766,21.8721,0.004714039,0.0035089497,0.0034368043,0.004152654
t_10021,-100.46783,21.95544,0.005563963,0.0033747158,0.0033053304,0.005094481
t_10022,-100.82716,21.95544,0.005304916,0.00293815,0.0028777404,0.004619706
t_10023,-100.64749,21.95544,0.0046753753,0.003156821,0.0030919157,0.00385361
t_10024,-100.73733,21.95544,0.0048515038,0.003047352,0.0029846972,0.00474022
t_10025,-100.55766,21.95544,0.0052567855,0.0032660956,0.0031989436,0.0049780486
t_10026,-100.55766,22.03873,0.0046895104,0.0030411324,0.0029786055,0.0047333892
t_10027,-100.46783,22.03873,0.005685556,0.0031393422,0.0030747962,0.0048408005
t_10028,-100.73733,22.03873,0.0058208425,0.0031897959,0.0031242126,0.004513567
t_10029,-100.82716,22.03873,0.0058543184,0.0030785084,0.0030152132,0.004029958
t_1003,-97.05423,18.84058,0.015130281,0.017986866,0.017879859,0.015329531
t_10030,-100.64749,22.03873,0.003963905,0.0018996334,0.0018605762,0.0036667574
t_10031,-100.64749,22.12197,0.0044626873,0.0027430046,0.0026866074,0.004401147
t_10032,-100.46783,22.12197,0.004394202,0.0029215564,0.002861488,0.0036486017
t_10033,-100.73733,22.12197,0.0049556866,0.0026529052,0.0025983604,0.0042987643
t_10034,-100.55766,22.12197,0.0038546736,0.0018289307,0.0017913271,0.003569957
t_10035,-100.82716,22.12197,0.004916801,0.0025627557,0.0025100645,0.004195334
t_10036,-100.73733,22.20517,0.004281815,0.0024762694,0.0024253565,0.004095132
t_10037,-100.55766,22.20517,0.0045012585,0.002639437,0.0025851694,0.004283376
t_10038,-100.64749,22.20517,0.0047828867,0.0025581026,0.002505507,0.0041899676
t_10039,-100.46783,22.20517,0.004759361,0.0027199415,0.0026640184,0.0043750317
t_1004,-97.00932,18.84058,0.015006037,0.0149535015,0.014805145,0.01787526
t_10040,-100.82716,22.20517,0.0041079186,0.0023942764,0.0023450493,0.003999213
t_10041,-100.73733,22.28831,0.0035365666,0.0014927959,0.0014621034,0.0030941719
t_10042,-100.55766,22.28831,0.0045577707,0.0024602818,0.0024096975,0.004076501
t_10043,-100.64749,22.28831,0.004604349,0.0023864494,0.002337383,0.0039900085
t_10044,-100.82716,22.28831,0.0044759074,0.00223744,0.0021914374,0.0038130817
t_10045,-100.46783,22.28831,0.0042717345,0.0025332668,0.0024811819,0.0041612783
t_10046,-100.73733,22.37141,0.004270544,0.0021593526,0.0021149556,0.0037190246
t_10047,-100.46783,22.37141,0.0036003748,0.001523946,0.0014926131,0.0031394586
t_10048,-100.64749,22.37141,0.0044865087,0.0022270123,0.0021812243,0.0038005763
t_10049,-100.55766,22.37141,0.0044060843,0.002294088,0.0022469207,0.0038807276
t_1005,-96.91949,18.84058,0.023733154,0.030635461,0.03017803,0.026540104
