# 20170919_M7.1_Puebla median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlab,AtkinsonBoore2003SSlabCascadia,ZhaoEtAl2016SSlab
m_286,-99.2432,19.6295,0.05174963,0.07762735,0.076563746,0.06244795
m_287,-96.1059,19.1098,0.021996515,0.0250307,0.024541797,0.018629642
m_288,-98.2065,19.0405,0.117759086,0.12273164,0.1231769,0.11921367
m_289,-96.7216,17.059,0.056251444,0.055491965,0.055492762,0.05791298
m_290,-99.2142,19.3403,0.079763845,0.0879873,0.0879791,0.08251653
m_291,-99.1856,19.3133,0.0816934,0.09656339,0.09657098,0.07789745
m_292,-96.7215,17.0681,0.027816799,0.032683745,0.032685075,0.028469218
m_293,-99.1857,19.4217,0.06765201,0.067162,0.06716391,0.062243808
m_294,-99.2143,19.4307,0.06050804,0.05937232,0.05931795,0.062659174
m_295,-101.199,19.7065,0.009730921,0.011735404,0.011487355,0.009884294
m_296,-99.1287,19.5121,0.07949582,0.09695958,0.096780434,0.112169534
m_297,-94.912,17.9482,0.006224902,0.0066481642,0.006514121,0.0065260422
s_0,-98.21538,19.05778,0.20996,0.20996,0.20996,0.20996
s_1,-98.19149,19.04349,0.18751,0.18751,0.18751,0.18751
s_10,-96.71327,17.04888,0.09939,0.09939,0.09939,0.09939
s_100,-99.1567,19.4097,0.11199,0.11199,0.11199,0.11199
s_101,-99.1353,19.4198,0.10819,0.10819,0.10819,0.10819
s_102,-99.125,19.4053,0.10629,0.10629,0.10629,0.10629
s_103,-99.1189,19.3656,0.10038,0.10038,0.10038,0.10038
s_104,-99.1401,19.4385,0.09707,0.09707,0.09707,0.09707
s_105,-99.1301,19.4251,0.0964,0.0964,0.0964,0.0964
s_106,-99.0997,19.4055,0.09626,0.09626,0.09626,0.09626
s_107,-99.1569,19.4263,0.09581,0.09581,0.09581,0.09581
s_108,-99.1047,19.4653,0.09514,0.09514,0.09514,0.09514
s_109,-99.1681,19.3832,0.09489,0.09489,0.09489,0.09489
s_11,-99.14868,19.39469,0.09345,0.09345,0.09345,0.09345
s_110,-99.1253,19.3811,0.09483,0.09483,0.09483,0.09483
s_111,-99.1703,19.3714,0.09396,0.09396,0.09396,0.09396
s_112,-99.21,19.299,0.09216,0.09216,0.09216,0.09216
s_113,-99.0963,19.4312,0.09052,0.09052,0.09052,0.09052
s_114,-99.0869,19.3919,0.09045,0.09045,0.09045,0.09045
s_115,-99.1183,19.4258,0.08983,0.08983,0.08983,0.08983
s_116,-99.2262,19.3656,0.087,0.087,0.087,0.087
s_117,-99.0491,19.2016,0.08556,0.08556,0.08556,0.08556
s_118,-99.1775,19.4017,0.08391,0.08391,0.08391,0.08391
s_119,-99.1336,19.45,0.08285,0.08285,0.08285,0.08285
s_12,-99.13792,19.44986,0.08718,0.08718,0.08718,0.08718
s_120,-99.1425,19.4536,0.08246,0.08246,0.08246,0.08246
s_121,-99.1772,19.3885,0.08213,0.08213,0.08213,0.08213
s_122,-99.0537,19.3858,0.08039,0.08039,0.08039,0.08039
s_123,-99.2655,19.3696,0.07926,0.07926,0.07926,0.07926
s_124,-99.128,19.4359,0.07801,0.07801,0.07801,0.07801
s_125,-99.1829,19.5005,0.07717,0.07717,0.07717,0.07717
s_126,-99.0847,19.3398,0.07274,0.07274,0.07274,0.07274
s_127,-99.0986,19.4501,0.07266,0.07266,0.07266,0.07266
s_128,-99.182,19.4383,0.07216,0.07216,0.07216,0.07216
s_129,-99.1708,19.2922,0.06658,0.06658,0.06658,0.06658
s_13,-100.15962,18.90405,0.0849,0.0849,0.0849,0.0849
s_130,-99.0642,19.4619,0.05999,0.05999,0.05999,0.05999
s_131,-99.19,19.4253,0.05827,0.05827,0.05827,0.05827
s_132,-99.0,19.241,0.14569,0.14569,0.14569,0.14569
s_133,-99.554,19.2222,0.1334,0.1334,0.1334,0.1334
s_134,-99.129,19.25,0.11,0.11,0.11,0.11
s_135,-99.849,19.2335,0.10585,0.10585,0.10585,0.10585
s_136,-99.1212,19.2034,0.08886,0.08886,0.08886,0.08886
s_14,-96.72618,17.02623,0.08106,0.08106,0.08106,0.08106
s_15,-97.86564,17.96949,0.07837,0.07837,0.07837,0.07837
s_16,-96.71874,17.08287,0.07173,0.07173,0.07173,0.07173
s_168,-97.80358,17.82997,0.2324,0.2324,0.2324,0.2324
s_17,-99.5608,18.09556,0.06725,0.06725,0.06725,0.06725
s_18,-96.74416,17.07839,0.06635,0.06635,0.06635,0.06635
s_19,-96.72161,17.00155,0.06486,0.06486,0.06486,0.06486
s_2,-98.55972,17.79834,0.17378,0.17378,0.17378,0.17378
s_20,-99.19525,19.4045,0.06359,0.06359,0.06359,0.06359
s_21,-96.7169,17.06139,0.06332,0.06332,0.06332,0.06332
s_22,-99.87147,16.86225,0.062,0.062,0.062,0.062
s_23,-99.18108,19.33024,0.05998,0.05998,0.05998,0.05998
s_24,-99.85157,16.84851,0.05988,0.05988,0.05988,0.05988
s_25,-96.72297,17.05122,0.058,0.058,0.058,0.058
s_26,-100.5238,18.12236,0.05557,0.05557,0.05557,0.05557
s_265,-98.62815,19.06705,0.1148,0.1148,0.1148,0.1148
s_266,-98.56647,17.56267,0.11284,0.11284,0.11284,0.11284
s_27,-96.72604,17.06148,0.05232,0.05232,0.05232,0.05232
s_28,-99.79015,16.78853,0.04571,0.04571,0.04571,0.04571
s_282,-99.61972,17.92489,0.07604,0.07604,0.07604,0.07604
s_284,-97.36197,18.42023,0.07272,0.07272,0.07272,0.07272
s_29,-98.18227,19.00147,0.04055,0.04055,0.04055,0.04055
s_298,-100.26726,17.0485,0.00823,0.00823,0.00823,0.00823
s_299,-101.46492,17.60695,0.00427,0.00427,0.00427,0.00427
s_3,-97.38318,18.47755,0.16973,0.16973,0.16973,0.16973
s_30,-99.23327,16.7587,0.03735,0.03735,0.03735,0.03735
s_300,-94.8838,17.09099,0.00305,0.00305,0.00305,0.00305
s_301,-99.03549,20.30036,0.00278,0.00278,0.00278,0.00278
s_302,-103.34554,18.28854,0.00218,0.00218,0.00218,0.00218
s_303,-94.4225,18.03369,0.00211,0.00211,0.00211,0.00211
s_31,-99.59754,17.09008,0.03699,0.03699,0.03699,0.03699
s_32,-99.83503,16.88879,0.03639,0.03639,0.03639,0.03639
s_33,-99.8865,16.87429,0.03605,0.03605,0.03605,0.03605
s_34,-96.70316,17.06504,0.02295,0.02295,0.02295,0.02295
s_35,-99.64526,16.83733,0.02108,0.02108,0.02108,0.02108
s_36,-100.43227,17.21336,0.01904,0.01904,0.01904,0.01904
s_37,-100.08996,16.99779,0.01871,0.01871,0.01871,0.01871
s_38,-99.87852,17.03658,0.0185,0.0185,0.0185,0.0185
s_39,-101.32369,18.53505,0.0185,0.0185,0.0185,0.0185
s_4,-98.44541,18.56908,0.15769,0.15769,0.15769,0.15769
s_40,-96.7238,17.06734,0.01846,0.01846,0.01846,0.01846
s_41,-97.82069,16.28435,0.01778,0.01778,0.01778,0.01778
s_42,-96.41477,19.04432,0.01716,0.01716,0.01716,0.01716
s_43,-102.08509,19.02074,0.01402,0.01402,0.01402,0.01402
s_44,-96.72923,16.65497,0.01314,0.01314,0.01314,0.01314
s_45,-100.9355,17.2808,0.01222,0.01222,0.01222,0.01222
s_46,-97.09412,18.86076,0.01164,0.01164,0.01164,0.01164
s_47,-98.98399,16.61081,0.01093,0.01093,0.01093,0.01093
s_48,-99.81885,16.91426,0.01084,0.01084,0.01084,0.01084
s_49,-101.26261,17.5354,0.01025,0.01025,0.01025,0.01025
s_5,-98.16847,19.04422,0.14445,0.14445,0.14445,0.14445
s_50,-95.4447,16.44519,0.0102,0.0102,0.0102,0.0102
s_51,-101.97716,18.56701,0.00941,0.00941,0.00941,0.00941
s_52,-100.79117,17.21671,0.00923,0.00923,0.00923,0.00923
s_53,-96.90197,19.52988,0.00848,0.00848,0.00848,0.00848
s_54,-95.6703,16.03112,0.00777,0.00777,0.00777,0.00777
s_55,-96.57529,16.26116,0.00767,0.00767,0.00767,0.00767
s_56,-100.63834,17.22617,0.00677,0.00677,0.00677,0.00677
s_57,-101.81062,17.98762,0.00622,0.00622,0.00622,0.00622
s_58,-102.07406,19.42176,0.00618,0.00618,0.00618,0.00618
s_59,-94.61695,16.56515,0.0061,0.0061,0.0061,0.0061
s_6,-98.21509,19.03994,0.14187,0.14187,0.14187,0.14187
s_60,-97.1872,15.94768,0.00594,0.00594,0.00594,0.00594
s_61,-94.54387,17.98878,0.00531,0.00531,0.00531,0.00531
s_62,-96.49051,15.66684,0.00478,0.00478,0.00478,0.00478
s_63,-99.83303,19.9287,0.00458,0.00458,0.00458,0.00458
s_64,-100.71678,20.04319,0.00457,0.00457,0.00457,0.00457
s_65,-95.20924,16.18752,0.00426,0.00426,0.00426,0.00426
s_66,-103.67034,18.58537,0.00358,0.00358,0.00358,0.00358
s_67,-103.76081,19.32527,0.00228,0.00228,0.00228,0.00228
s_68,-93.91258,16.24737,0.00218,0.00218,0.00218,0.00218
s_69,-103.44782,19.69952,0.00216,0.00216,0.00216,0.00216
s_7,-98.22709,19.05538,0.1223,0.1223,0.1223,0.1223
s_70,-104.68063,19.19091,0.00142,0.00142,0.00142,0.00142
s_71,-92.27096,14.92268,0.00126,0.00126,0.00126,0.00126
s_72,-93.08949,16.7768,0.00095,0.00095,0.00095,0.00095
s_73,-99.1254,19.33,0.2256,0.2256,0.2256,0.2256
s_74,-99.1272,19.313,0.22027,0.22027,0.22027,0.22027
s_75,-99.1253,19.2834,0.20719,0.20719,0.20719,0.20719
s_76,-99.0,19.2786,0.18994,0.18994,0.18994,0.18994
s_77,-99.1439,19.3322,0.18773,0.18773,0.18773,0.18773
s_78,-99.1483,19.3753,0.17756,0.17756,0.17756,0.17756
s_79,-99.1024,19.2711,0.17356,0.17356,0.17356,0.17356
s_8,-98.49846,16.65782,0.10786,0.10786,0.10786,0.10786
s_80,-99.1037,19.29364,0.1683,0.1683,0.1683,0.1683
s_81,-99.1297,19.345,0.16088,0.16088,0.16088,0.16088
s_82,-98.9631,19.3064,0.13793,0.13793,0.13793,0.13793
s_83,-99.1068,19.3809,0.13395,0.13395,0.13395,0.13395
s_84,-99.0839,19.4385,0.13344,0.13344,0.13344,0.13344
s_85,-99.1059,19.3161,0.12562,0.12562,0.12562,0.12562
s_86,-99.1654,19.4337,0.12532,0.12532,0.12532,0.12532
s_87,-99.1318,19.3809,0.12456,0.12456,0.12456,0.12456
s_88,-99.1566,19.4098,0.12393,0.12393,0.12393,0.12393
s_89,-99.1275,19.4931,0.12302,0.12302,0.12302,0.12302
s_9,-98.20847,19.04544,0.10059,0.10059,0.10059,0.10059
s_90,-99.0433,19.3461,0.11988,0.11988,0.11988,0.11988
s_91,-99.1539,19.358,0.11965,0.11965,0.11965,0.11965
s_92,-99.1797,19.4747,0.11963,0.11963,0.11963,0.11963
s_93,-99.1225,19.4539,0.11954,0.11954,0.11954,0.11954
s_94,-99.1453,19.4356,0.11712,0.11712,0.11712,0.11712
s_95,-99.0584,19.429,0.11486,0.11486,0.11486,0.11486
s_96,-99.1481,19.4253,0.11447,0.11447,0.11447,0.11447
s_97,-99.1653,19.4186,0.11424,0.11424,0.11424,0.11424
s_98,-99.159,19.4215,0.11399,0.11399,0.11399,0.11399
s_99,-99.145,19.4097,0.11316,0.11316,0.11316,0.11316
t_0,-97.41356,21.28735,0.015157359,0.012301449,0.012038631,0.010911286
t_1,-97.50339,21.37103,0.01541303,0.011642373,0.011393637,0.010521653
t_10,-97.59322,20.65826,0.020298181,0.026203897,0.025644075,0.020670222
t_100,-97.50339,20.44797,0.023545831,0.032442797,0.03174977,0.024205549
t_1000,-96.9644,18.79806,0.020873727,0.026199736,0.025829913,0.026523907
t_10000,-100.55766,21.53825,0.0069059366,0.005625963,0.0055057667,0.007395708
t_10001,-100.64749,21.53825,0.0066033714,0.005366975,0.0052523115,0.007152238
t_10002,-100.46783,21.62178,0.0070425225,0.0054932404,0.0053758794,0.007271337
t_10003,-100.73733,21.62178,0.0069661005,0.0047886856,0.004686377,0.0065966076
t_10004,-100.64749,21.62178,0.0062668445,0.005018301,0.0049110865,0.006819319
t_10005,-100.55766,21.62178,0.00751197,0.0052533587,0.0051411223,0.00704443
t_10006,-100.46783,21.70527,0.00599647,0.00512306,0.0050136074,0.0054872753
t_10007,-100.64749,21.70527,0.0073777633,0.005264825,0.005152344,0.0065022325
t_10008,-100.73733,21.70527,0.0068745757,0.004483363,0.004387577,0.006295845
t_10009,-100.82716,21.70527,0.005457359,0.004279513,0.0041880826,0.004830594
t_1001,-97.18898,18.79806,0.030193161,0.049514454,0.048929095,0.040368214
t_10010,-100.55766,21.70527,0.0065984163,0.0049057067,0.004800898,0.0067104725
t_10011,-100.46783,21.78871,0.00620122,0.00477853,0.004676438,0.0065866956
t_10012,-100.82716,21.78871,0.0060661403,0.0040115435,0.003925838,0.005819598
t_10013,-100.64749,21.78871,0.006823787,0.0043876064,0.0042938665,0.0062003634
t_10014,-100.73733,21.78871,0.005698675,0.0041974513,0.0041077742,0.0060090167
t_10015,-100.55766,21.78871,0.0073635397,0.0051405057,0.0050306804,0.0063930997
t_10016,-100.46783,21.8721,0.0058962516,0.00445792,0.004362677,0.0062705325
t_10017,-100.82716,21.8721,0.005982363,0.0037602317,0.0036798953,0.0055595916
t_10018,-100.64749,21.8721,0.0053031947,0.0041029765,0.004015317,0.004688792
t_10019,-100.73733,21.8721,0.0054202043,0.00392983,0.0038458705,0.005735572
t_1002,-96.87457,18.79806,0.02439473,0.031496894,0.030952454,0.029580023
t_10020,-100.55766,21.8721,0.00516745,0.0042791753,0.0041877516,0.004830326
t_10021,-100.46783,21.95544,0.0061215637,0.0041595954,0.0040707267,0.0059706396
t_10022,-100.82716,21.95544,0.0057644406,0.0035246436,0.0034493406,0.005311394
t_10023,-100.64749,21.95544,0.0051116673,0.0038371426,0.0037551632,0.004472
t_10024,-100.73733,21.95544,0.005287822,0.003679417,0.0036008074,0.005474957
t_10025,-100.55766,21.95544,0.0057652257,0.0039973585,0.003911956,0.005805047
t_10026,-100.55766,22.03873,0.005145693,0.0037346748,0.0036548844,0.0055328826
t_10027,-100.46783,22.03873,0.0062574483,0.0038820177,0.0037990795,0.0056861797
t_10028,-100.73733,22.03873,0.006347959,0.0038655465,0.0037829601,0.0052266265
t_10029,-100.82716,22.03873,0.0063658184,0.0037070091,0.00362781,0.0046456936
t_1003,-97.05423,18.84058,0.01637188,0.020604923,0.02047751,0.01701974
t_10030,-100.64749,22.03873,0.004336423,0.002317198,0.0022676918,0.00426574
t_10031,-100.64749,22.12197,0.0048843473,0.0033571618,0.003285437,0.005132105
t_10032,-100.46783,22.12197,0.0048382534,0.0036237414,0.0035463213,0.004294914
t_10033,-100.73733,22.12197,0.0054079806,0.003226101,0.003157176,0.0049900403
t_10034,-100.55766,22.12197,0.0042315815,0.0022532311,0.0022050913,0.004182307
t_10035,-100.82716,22.12197,0.005350308,0.0030970569,0.003030889,0.004848557
t_10036,-100.73733,22.20517,0.0046752496,0.0030212332,0.0029566854,0.0047646463
t_10037,-100.55766,22.20517,0.004942847,0.003261627,0.003191943,0.0050287074
t_10038,-100.64749,22.20517,0.0052369176,0.0031407876,0.0030736853,0.004896687
t_10039,-100.46783,22.20517,0.00524141,0.003383385,0.0033110997,0.0051603406
t_1004,-97.00932,18.84058,0.017139934,0.018767195,0.018573675,0.021283427
t_10040,-100.82716,22.20517,0.00447301,0.0029033318,0.0028413027,0.0046329694
t_10041,-100.73733,22.28831,0.0038634748,0.0018270201,0.0017879863,0.0036079187
t_10042,-100.55766,22.28831,0.005006306,0.003048951,0.0029838108,0.004795389
t_10043,-100.64749,22.28831,0.0050433893,0.0029388322,0.0028760447,0.004672775
t_10044,-100.82716,22.28831,0.004876209,0.0027219504,0.0026637968,0.0044273767
t_10045,-100.46783,22.28831,0.0047055245,0.0031597398,0.0030922326,0.0049174866
t_10046,-100.73733,22.37141,0.0046669706,0.002650661,0.0025940302,0.0043455088
t_10047,-100.46783,22.37141,0.003966807,0.001905694,0.0018649793,0.003716586
t_10048,-100.64749,22.37141,0.0049159443,0.002750294,0.0026915346,0.0044597555
t_10049,-100.55766,22.37141,0.004840908,0.0028506995,0.0027897952,0.0045736986
t_1005,-96.91949,18.84058,0.028681941,0.04296842,0.04230166,0.03438177
