# 20170919_M7.1_Puebla median gmf, Stations:None, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlab,AtkinsonBoore2003SSlabCascadia,ZhaoEtAl2016SSlab
t_10285,-97.77288,21.45466,0.013321883,0.0048712078,0.00305328,0.019639859
t_10286,-97.68305,21.45466,0.01576501,0.0053399694,0.0033471005,0.017681552
t_10287,-97.95255,21.45466,0.01602609,0.0056833583,0.0035623373,0.01849248
t_10288,-97.86272,21.45466,0.015717762,0.005580465,0.0034978436,0.018250845
t_10289,-97.77288,21.53825,0.014938458,0.005008881,0.003139574,0.016886853
t_1029,-97.05423,18.92558,0.042943183,0.042308938,0.026519304,0.07811566
t_10290,-97.68305,21.53825,0.012316188,0.0043657105,0.0027364339,0.018153096
t_10291,-97.95255,21.53825,0.014884193,0.0051999902,0.0032593617,0.017347166
t_10292,-97.86272,21.53825,0.014730799,0.00510976,0.003202805,0.01713039
t_10293,-97.77288,21.62178,0.012122917,0.004095545,0.0025670936,0.017340288
t_10294,-97.68305,21.62178,0.014026482,0.004497905,0.0028192934,0.015632913
t_10295,-97.95255,21.62178,0.014318176,0.004763386,0.0029856975,0.016288793
t_10296,-97.86272,21.62178,0.012806589,0.004684068,0.0029359807,0.01757978
t_10297,-97.68305,21.70527,0.015135124,0.004134096,0.0025912577,0.014765944
t_10298,-97.95255,21.70527,0.013614586,0.0043683103,0.0027380632,0.01530908
t_10299,-97.86272,21.70527,0.013388395,0.0042984243,0.0026942587,0.0151334
t_103,-97.32373,20.44797,0.024579262,0.012508875,0.007840581,0.03905454
t_1030,-96.87457,18.96806,0.032682482,0.020577215,0.012897829,0.06270515
t_10300,-97.77288,21.70527,0.011154758,0.003761169,0.0023575062,0.016314546
t_10301,-97.86272,21.78871,0.012785536,0.0039486107,0.002474995,0.014242356
t_10302,-97.77288,21.78871,0.0122631155,0.0038793746,0.0024315976,0.01406356
t_10303,-97.68305,21.78871,0.009032952,0.0033896556,0.002124641,0.015146148
t_10304,-97.95255,21.78871,0.01271558,0.0040103216,0.0025136753,0.014401016
t_10305,-97.86272,21.8721,0.01267385,0.0036308663,0.0022758322,0.013414652
t_10306,-97.68305,21.8721,0.008574274,0.0031211956,0.00195637,0.014280559
t_10307,-97.77288,21.8721,0.01199443,0.0035695387,0.0022373921,0.013252709
t_10308,-97.95255,21.8721,0.012659904,0.0036854725,0.0023100595,0.013558231
t_10309,-97.86272,21.95544,0.011488096,0.0033418732,0.002094691,0.012644847
t_1031,-96.82965,18.96806,0.034778118,0.029898627,0.018740503,0.059700686
t_10310,-97.95255,21.95544,0.011336698,0.0033902898,0.0021250385,0.012775027
t_10311,-97.77288,21.95544,0.010473881,0.0032874455,0.0020605756,0.013651685
t_10312,-97.86272,22.03873,0.011068565,0.003078699,0.0019297331,0.011928053
t_10313,-97.95255,22.03873,0.01103999,0.0031217104,0.0019566927,0.012046302
t_10314,-97.77288,22.03873,0.009583141,0.0027007626,0.0016928419,0.0128833
t_10315,-97.86272,22.12197,0.0075108656,0.0025300363,0.0015858305,0.0122993365
t_10316,-97.95255,22.12197,0.010643623,0.002877027,0.0018033248,0.011367469
t_10317,-97.77288,22.12197,0.01105365,0.002795642,0.0017523124,0.011138234
t_10318,-97.95255,22.20517,0.011117323,0.0026538174,0.0016634166,0.010734335
t_10319,-97.86272,22.20517,0.010544356,0.0026196893,0.0016420251,0.010636266
t_1032,-97.14406,18.96806,0.04869602,0.047571864,0.029818114,0.08563507
t_10320,-97.86272,22.28831,0.008947579,0.0024195297,0.0015165649,0.010981905
t_10321,-97.95255,22.28831,0.0101369,0.0024500082,0.0015356687,0.01014333
t_10322,-97.86272,22.37141,0.009598492,0.002236397,0.0014017769,0.009509104
t_10323,-97.95255,22.37141,0.009819926,0.00226366,0.0014188654,0.009590955
t_10324,-97.95255,22.45445,0.009033414,0.0020931342,0.0013119795,0.009074303
t_10325,-97.95255,22.53745,0.008525193,0.0019368879,0.0012140442,0.008590493
t_10326,-97.86272,22.53745,0.009403442,0.0019149734,0.0012003081,0.00855009
t_10327,-100.1085,21.11985,0.009598087,0.0031291782,0.0019613735,0.015517221
t_10328,-100.378,21.11985,0.0142486645,0.0046805786,0.0029337935,0.016085263
t_10329,-100.378,21.20363,0.010078013,0.0038828778,0.0024337934,0.016690573
t_1033,-97.18898,18.96806,0.045857675,0.032933027,0.02064247,0.09047171
t_10330,-100.19834,21.20363,0.011446436,0.0042824335,0.0026842356,0.017903987
t_10331,-100.1085,21.20363,0.009540902,0.0028975068,0.0018161614,0.014682618
t_10332,-100.28817,21.20363,0.010081819,0.004080549,0.002557694,0.013714291
t_10333,-100.28817,21.28735,0.010047212,0.003792017,0.0023768418,0.016410153
t_10334,-100.1085,21.28735,0.008684996,0.0026837604,0.0016821849,0.013897131
t_10335,-100.19834,21.28735,0.012191602,0.0039730663,0.002490324,0.016967218
t_10336,-100.378,21.28735,0.008992706,0.0036142627,0.0022654252,0.012573604
t_10337,-100.1085,21.37103,0.008267882,0.002486527,0.0015585587,0.013157713
t_10338,-100.19834,21.37103,0.009948409,0.003686837,0.0023109147,0.016083315
t_10339,-100.28817,21.37103,0.010662516,0.0035243512,0.0022090685,0.015573507
t_1034,-96.91949,18.96806,0.046060923,0.033999655,0.021311034,0.08305748
t_10340,-100.378,21.37103,0.008199469,0.0033644107,0.0021088175,0.0119464835
t_10341,-100.28817,21.45466,0.008258453,0.0032761504,0.002053496,0.01172202
t_10342,-100.1085,21.45466,0.009204828,0.0035693357,0.0022372648,0.012461709
t_10343,-100.19834,21.45466,0.008968027,0.0034220915,0.0021449719,0.012092329
t_10344,-100.378,21.45466,0.007346598,0.002022282,0.0012675694,0.011352274
t_10345,-100.378,21.53825,0.008022014,0.0029162746,0.0018279252,0.010789323
t_10346,-100.19834,21.53825,0.007717709,0.0020513784,0.001285807,0.011468461
t_10347,-100.28817,21.53825,0.008740701,0.0030460223,0.0019092512,0.014034652
t_10348,-100.1085,21.53825,0.009595158,0.0033092618,0.00207425,0.014888925
t_10349,-100.378,21.62178,0.0075593255,0.0027157434,0.0017022319,0.010256205
t_1035,-96.9644,18.96806,0.0424372,0.03630067,0.022753311,0.08736735
t_10350,-100.28817,21.62178,0.007795478,0.0028327298,0.0017755592,0.010568462
t_10351,-100.19834,21.62178,0.0076751467,0.0029507542,0.001849537,0.010879974
t_10352,-100.1085,21.62178,0.008718718,0.0030692988,0.001923841,0.0141109675
t_10353,-100.378,21.70527,0.007968307,0.0025294486,0.001585462,0.012297308
t_10354,-100.28817,21.70527,0.006670723,0.0017013025,0.0010663789,0.0100385705
t_10355,-100.19834,21.70527,0.009087687,0.0027412777,0.0017182368,0.013020388
t_10356,-100.1085,21.70527,0.0068259602,0.0018386927,0.0011524953,0.010608425
t_10357,-100.378,21.78871,0.0064189634,0.0015214318,0.0009536357,0.009273116
t_10358,-100.28817,21.78871,0.006630767,0.0015829733,0.00099221,0.009537662
