# 20170919_M7.1_Puebla median gmf, Stations:All, gmlt:GEM, Rupture:Melgar_et_al_2018
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,Kanno2006Deep,ParkerEtAl2020SSlab
m_237,-99.1571,19.3404,0.14203,0.14203,0.14203
m_238,-99.1761,19.3313,0.14182,0.14182,0.14182
m_239,-99.1,19.4308,0.1408,0.1408,0.1408
m_240,-99.1857,19.3675,0.14069,0.14069,0.14069
m_241,-99.1382,19.4669,0.1391,0.1391,0.1391
m_242,-99.2619,19.3764,0.1388,0.1388,0.1388
m_243,-99.2048,19.4398,0.1385,0.1385,0.1385
m_244,-99.1763,19.503,0.13748,0.13748,0.13748
m_245,-98.2541,19.0226,0.13648,0.13648,0.13648
m_246,-99.2335,19.503,0.13644,0.13644,0.13644
m_247,-99.1571,19.3042,0.13435,0.13435,0.13435
m_248,-99.1095,19.3766,0.13353,0.13353,0.13353
m_249,-99.1666,19.3313,0.13348,0.13348,0.13348
m_250,-99.2332,19.2861,0.13301,0.13301,0.13301
m_251,-99.2048,19.4036,0.13097,0.13097,0.13097
m_252,-99.1762,19.4307,0.13089,0.13089,0.13089
m_253,-99.2049,19.5392,0.12789,0.12789,0.12789
m_254,-98.1971,19.0224,0.1275,0.1275,0.1275
m_255,-99.1856,19.3313,0.12503,0.12503,0.12503
m_256,-99.1761,19.3585,0.12462,0.12462,0.12462
m_257,-99.576,19.3395,0.1246,0.1246,0.1246
m_258,-99.2142,19.3313,0.12444,0.12444,0.12444
m_259,-99.1667,19.4488,0.12276,0.12276,0.12276
m_260,-99.1477,19.4669,0.12266,0.12266,0.12266
m_261,-99.2524,19.3855,0.12255,0.12255,0.12255
m_262,-99.224,19.5301,0.12007,0.12007,0.12007
m_263,-99.1856,19.3404,0.1173,0.1173,0.1173
m_264,-99.1953,19.4398,0.11507,0.11507,0.11507
m_267,-99.2621,19.512,0.1126,0.1126,0.1126
m_268,-99.2237,19.3042,0.11021,0.11021,0.11021
m_269,-99.1953,19.4127,0.10865,0.10865,0.10865
m_270,-99.1953,19.4307,0.1083,0.1083,0.1083
m_271,-99.2327,18.9788,0.10189,0.10189,0.10189
m_272,-99.2335,19.5301,0.0995,0.0995,0.0995
m_273,-99.2809,19.3674,0.0954,0.0954,0.0954
m_274,-99.262,19.4849,0.09385,0.09385,0.09385
m_275,-99.2146,19.6476,0.0863,0.0863,0.0863
m_276,-99.1953,19.4488,0.08416,0.08416,0.08416
m_277,-99.2241,19.5934,0.08176,0.08176,0.08176
m_278,-99.6519,19.2851,0.08006,0.08006,0.08006
m_279,-99.2904,19.3583,0.07914,0.07914,0.07914
m_280,-99.2239,19.4759,0.0784,0.0784,0.0784
m_281,-99.2145,19.5482,0.07752,0.07752,0.07752
m_283,-99.2048,19.4217,0.07457,0.07457,0.07457
m_285,-95.8675,18.099,0.0721,0.0721,0.0721
m_286,-99.2432,19.6295,0.06727,0.06727,0.06727
m_287,-96.1059,19.1098,0.06538,0.06538,0.06538
m_288,-98.2065,19.0405,0.064,0.064,0.064
m_289,-96.7216,17.059,0.0578,0.0578,0.0578
m_290,-99.2142,19.3403,0.05533,0.05533,0.05533
m_291,-99.1856,19.3133,0.05248,0.05248,0.05248
m_292,-96.7215,17.0681,0.04799,0.04799,0.04799
m_293,-99.1857,19.4217,0.04545,0.04545,0.04545
m_294,-99.2143,19.4307,0.03166,0.03166,0.03166
m_295,-101.199,19.7065,0.03154,0.03154,0.03154
m_296,-99.1287,19.5121,0.03142,0.03142,0.03142
m_297,-94.912,17.9482,0.01741,0.01741,0.01741
s_0,-98.21538,19.05778,0.20996,0.20996,0.20996
s_1,-98.19149,19.04349,0.18751,0.18751,0.18751
s_10,-96.71327,17.04888,0.09939,0.09939,0.09939
s_100,-99.1567,19.4097,0.11199,0.11199,0.11199
s_101,-99.1353,19.4198,0.10819,0.10819,0.10819
s_102,-99.125,19.4053,0.10629,0.10629,0.10629
s_103,-99.1189,19.3656,0.10038,0.10038,0.10038
s_104,-99.1401,19.4385,0.09707,0.09707,0.09707
s_105,-99.1301,19.4251,0.0964,0.0964,0.0964
s_106,-99.0997,19.4055,0.09626,0.09626,0.09626
s_107,-99.1569,19.4263,0.09581,0.09581,0.09581
s_108,-99.1047,19.4653,0.09514,0.09514,0.09514
s_109,-99.1681,19.3832,0.09489,0.09489,0.09489
s_11,-99.14868,19.39469,0.09345,0.09345,0.09345
s_110,-99.1253,19.3811,0.09483,0.09483,0.09483
s_111,-99.1703,19.3714,0.09396,0.09396,0.09396
s_112,-99.21,19.299,0.09216,0.09216,0.09216
s_113,-99.0963,19.4312,0.09052,0.09052,0.09052
s_114,-99.0869,19.3919,0.09045,0.09045,0.09045
s_115,-99.1183,19.4258,0.08983,0.08983,0.08983
s_116,-99.2262,19.3656,0.087,0.087,0.087
s_117,-99.0491,19.2016,0.08556,0.08556,0.08556
s_118,-99.1775,19.4017,0.08391,0.08391,0.08391
s_119,-99.1336,19.45,0.08285,0.08285,0.08285
s_12,-99.13792,19.44986,0.08718,0.08718,0.08718
s_120,-99.1425,19.4536,0.08246,0.08246,0.08246
s_121,-99.1772,19.3885,0.08213,0.08213,0.08213
s_122,-99.0537,19.3858,0.08039,0.08039,0.08039
s_123,-99.2655,19.3696,0.07926,0.07926,0.07926
s_124,-99.128,19.4359,0.07801,0.07801,0.07801
s_125,-99.1829,19.5005,0.07717,0.07717,0.07717
s_126,-99.0847,19.3398,0.07274,0.07274,0.07274
s_127,-99.0986,19.4501,0.07266,0.07266,0.07266
s_128,-99.182,19.4383,0.07216,0.07216,0.07216
s_129,-99.1708,19.2922,0.06658,0.06658,0.06658
s_13,-100.15962,18.90405,0.0849,0.0849,0.0849
s_130,-99.0642,19.4619,0.05999,0.05999,0.05999
s_131,-99.19,19.4253,0.05827,0.05827,0.05827
s_132,-99.0,19.241,0.14569,0.14569,0.14569
s_133,-99.554,19.2222,0.1334,0.1334,0.1334
s_134,-99.129,19.25,0.11,0.11,0.11
s_135,-99.849,19.2335,0.10585,0.10585,0.10585
s_136,-99.1212,19.2034,0.08886,0.08886,0.08886
s_14,-96.72618,17.02623,0.08106,0.08106,0.08106
s_15,-97.86564,17.96949,0.07837,0.07837,0.07837
s_16,-96.71874,17.08287,0.07173,0.07173,0.07173
s_168,-97.80358,17.82997,0.2324,0.2324,0.2324
s_17,-99.5608,18.09556,0.06725,0.06725,0.06725
s_18,-96.74416,17.07839,0.06635,0.06635,0.06635
s_19,-96.72161,17.00155,0.06486,0.06486,0.06486
s_2,-98.55972,17.79834,0.17378,0.17378,0.17378
s_20,-99.19525,19.4045,0.06359,0.06359,0.06359
s_21,-96.7169,17.06139,0.06332,0.06332,0.06332
s_22,-99.87147,16.86225,0.062,0.062,0.062
s_23,-99.18108,19.33024,0.05998,0.05998,0.05998
s_24,-99.85157,16.84851,0.05988,0.05988,0.05988
s_25,-96.72297,17.05122,0.058,0.058,0.058
s_26,-100.5238,18.12236,0.05557,0.05557,0.05557
s_265,-98.62815,19.06705,0.1148,0.1148,0.1148
s_266,-98.56647,17.56267,0.11284,0.11284,0.11284
s_27,-96.72604,17.06148,0.05232,0.05232,0.05232
s_28,-99.79015,16.78853,0.04571,0.04571,0.04571
s_282,-99.61972,17.92489,0.07604,0.07604,0.07604
s_284,-97.36197,18.42023,0.07272,0.07272,0.07272
s_29,-98.18227,19.00147,0.04055,0.04055,0.04055
s_298,-100.26726,17.0485,0.00823,0.00823,0.00823
s_299,-101.46492,17.60695,0.00427,0.00427,0.00427
s_3,-97.38318,18.47755,0.16973,0.16973,0.16973
s_30,-99.23327,16.7587,0.03735,0.03735,0.03735
s_300,-94.8838,17.09099,0.00305,0.00305,0.00305
s_301,-99.03549,20.30036,0.00278,0.00278,0.00278
s_302,-103.34554,18.28854,0.00218,0.00218,0.00218
s_303,-94.4225,18.03369,0.00211,0.00211,0.00211
s_31,-99.59754,17.09008,0.03699,0.03699,0.03699
s_32,-99.83503,16.88879,0.03639,0.03639,0.03639
s_33,-99.8865,16.87429,0.03605,0.03605,0.03605
s_34,-96.70316,17.06504,0.02295,0.02295,0.02295
s_35,-99.64526,16.83733,0.02108,0.02108,0.02108
s_36,-100.43227,17.21336,0.01904,0.01904,0.01904
s_37,-100.08996,16.99779,0.01871,0.01871,0.01871
s_38,-99.87852,17.03658,0.0185,0.0185,0.0185
s_39,-101.32369,18.53505,0.0185,0.0185,0.0185
s_4,-98.44541,18.56908,0.15769,0.15769,0.15769
s_40,-96.7238,17.06734,0.01846,0.01846,0.01846
s_41,-97.82069,16.28435,0.01778,0.01778,0.01778
s_42,-96.41477,19.04432,0.01716,0.01716,0.01716
s_43,-102.08509,19.02074,0.01402,0.01402,0.01402
s_44,-96.72923,16.65497,0.01314,0.01314,0.01314
s_45,-100.9355,17.2808,0.01222,0.01222,0.01222
s_46,-97.09412,18.86076,0.01164,0.01164,0.01164
s_47,-98.98399,16.61081,0.01093,0.01093,0.01093
s_48,-99.81885,16.91426,0.01084,0.01084,0.01084
s_49,-101.26261,17.5354,0.01025,0.01025,0.01025
s_5,-98.16847,19.04422,0.14445,0.14445,0.14445
s_50,-95.4447,16.44519,0.0102,0.0102,0.0102
s_51,-101.97716,18.56701,0.00941,0.00941,0.00941
s_52,-100.79117,17.21671,0.00923,0.00923,0.00923
s_53,-96.90197,19.52988,0.00848,0.00848,0.00848
s_54,-95.6703,16.03112,0.00777,0.00777,0.00777
s_55,-96.57529,16.26116,0.00767,0.00767,0.00767
s_56,-100.63834,17.22617,0.00677,0.00677,0.00677
s_57,-101.81062,17.98762,0.00622,0.00622,0.00622
s_58,-102.07406,19.42176,0.00618,0.00618,0.00618
s_59,-94.61695,16.56515,0.0061,0.0061,0.0061
s_6,-98.21509,19.03994,0.14187,0.14187,0.14187
s_60,-97.1872,15.94768,0.00594,0.00594,0.00594
s_61,-94.54387,17.98878,0.00531,0.00531,0.00531
s_62,-96.49051,15.66684,0.00478,0.00478,0.00478
s_63,-99.83303,19.9287,0.00458,0.00458,0.00458
s_64,-100.71678,20.04319,0.00457,0.00457,0.00457
s_65,-95.20924,16.18752,0.00426,0.00426,0.00426
s_66,-103.67034,18.58537,0.00358,0.00358,0.00358
s_67,-103.76081,19.32527,0.00228,0.00228,0.00228
s_68,-93.91258,16.24737,0.00218,0.00218,0.00218
s_69,-103.44782,19.69952,0.00216,0.00216,0.00216
s_7,-98.22709,19.05538,0.1223,0.1223,0.1223
s_70,-104.68063,19.19091,0.00142,0.00142,0.00142
s_71,-92.27096,14.92268,0.00126,0.00126,0.00126
s_72,-93.08949,16.7768,0.00095,0.00095,0.00095
s_73,-99.1254,19.33,0.2256,0.2256,0.2256
s_74,-99.1272,19.313,0.22027,0.22027,0.22027
s_75,-99.1253,19.2834,0.20719,0.20719,0.20719
s_76,-99.0,19.2786,0.18994,0.18994,0.18994
s_77,-99.1439,19.3322,0.18773,0.18773,0.18773
s_78,-99.1483,19.3753,0.17756,0.17756,0.17756
s_79,-99.1024,19.2711,0.17356,0.17356,0.17356
s_8,-98.49846,16.65782,0.10786,0.10786,0.10786
s_80,-99.1037,19.29364,0.1683,0.1683,0.1683
s_81,-99.1297,19.345,0.16088,0.16088,0.16088
s_82,-98.9631,19.3064,0.13793,0.13793,0.13793
s_83,-99.1068,19.3809,0.13395,0.13395,0.13395
s_84,-99.0839,19.4385,0.13344,0.13344,0.13344
s_85,-99.1059,19.3161,0.12562,0.12562,0.12562
s_86,-99.1654,19.4337,0.12532,0.12532,0.12532
s_87,-99.1318,19.3809,0.12456,0.12456,0.12456
s_88,-99.1566,19.4098,0.12393,0.12393,0.12393
s_89,-99.1275,19.4931,0.12302,0.12302,0.12302
s_9,-98.20847,19.04544,0.10059,0.10059,0.10059
s_90,-99.0433,19.3461,0.11988,0.11988,0.11988
s_91,-99.1539,19.358,0.11965,0.11965,0.11965
s_92,-99.1797,19.4747,0.11963,0.11963,0.11963
s_93,-99.1225,19.4539,0.11954,0.11954,0.11954
s_94,-99.1453,19.4356,0.11712,0.11712,0.11712
s_95,-99.0584,19.429,0.11486,0.11486,0.11486
s_96,-99.1481,19.4253,0.11447,0.11447,0.11447
s_97,-99.1653,19.4186,0.11424,0.11424,0.11424
s_98,-99.159,19.4215,0.11399,0.11399,0.11399
s_99,-99.145,19.4097,0.11316,0.11316,0.11316
t_0,-97.41356,21.28735,0.013833859,0.009108718,0.011614301
t_1,-97.50339,21.37103,0.014138944,0.009354731,0.011959387
t_10,-97.59322,20.65826,0.017707959,0.015581973,0.01604318
t_100,-97.50339,20.44797,0.020192305,0.019182311,0.018582106
t_1000,-96.9644,18.79806,0.01875856,0.023519315,0.02136079
t_10000,-100.55766,21.53825,0.0072015305,0.003757441,0.006042708
t_10001,-100.64749,21.53825,0.0069146636,0.003495922,0.0057452996
t_10002,-100.46783,21.62178,0.00730795,0.0037635844,0.006114464
t_10003,-100.73733,21.62178,0.00731531,0.003577903,0.006057445
t_10004,-100.64749,21.62178,0.0065563475,0.0031454065,0.005359466
t_10005,-100.55766,21.62178,0.007826292,0.004061528,0.0065908143
t_10006,-100.46783,21.70527,0.0062196413,0.002926865,0.00503096
t_10007,-100.64749,21.70527,0.007710541,0.003779455,0.0064032157
t_10008,-100.73733,21.70527,0.007212317,0.00339093,0.005911965
t_10009,-100.82716,21.70527,0.005747909,0.0024531984,0.0045310915
t_1001,-97.18898,18.79806,0.026733913,0.036868356,0.03149167
t_10010,-100.55766,21.70527,0.0068705445,0.0032903012,0.0056308433
t_10011,-100.46783,21.78871,0.0064287223,0.0029508197,0.005187204
t_10012,-100.82716,21.78871,0.0063822526,0.0027244277,0.005078235
t_10013,-100.64749,21.78871,0.007126952,0.0032797407,0.0058053564
t_10014,-100.73733,21.78871,0.0059747216,0.0025416769,0.004721559
t_10015,-100.55766,21.78871,0.0076614027,0.0036787018,0.006325137
t_10016,-100.46783,21.8721,0.006110288,0.0026576817,0.004851009
t_10017,-100.82716,21.8721,0.00628869,0.0025771619,0.0049538882
t_10018,-100.64749,21.8721,0.0055364673,0.0022543343,0.004300614
t_10019,-100.73733,21.8721,0.0056786374,0.002290496,0.0044165784
t_1002,-96.87457,18.79806,0.02156741,0.028805466,0.025435401
t_10020,-100.55766,21.8721,0.0053753024,0.0022044505,0.004165104
t_10021,-100.46783,21.95544,0.0063414606,0.002691418,0.0050232704
t_10022,-100.82716,21.95544,0.006055083,0.0023620075,0.004705652
t_10023,-100.64749,21.95544,0.0053335936,0.0020669969,0.004085865
t_10024,-100.73733,21.95544,0.005536273,0.0021342838,0.004255451
t_10025,-100.55766,21.95544,0.0059939516,0.0024566194,0.0046940967
t_10026,-100.55766,22.03873,0.0053481925,0.0020315617,0.0040786173
t_10027,-100.46783,22.03873,0.0064803204,0.0026687759,0.005107942
t_10028,-100.73733,22.03873,0.0066408543,0.0026261972,0.0052098697
t_10029,-100.82716,22.03873,0.0066811056,0.0026000796,0.0052294866
t_1003,-97.05423,18.84058,0.015588491,0.017756946,0.016702317
t_10030,-100.64749,22.03873,0.0045228447,0.0015987416,0.0033379856
t_10031,-100.64749,22.12197,0.0050918353,0.0018015342,0.0038120637
t_10032,-100.46783,22.12197,0.0050104125,0.0018204382,0.0037580638
t_10033,-100.73733,22.12197,0.005655506,0.0020374248,0.004295399
t_10034,-100.55766,22.12197,0.004397124,0.001506932,0.0032125528
t_10035,-100.82716,22.12197,0.0056129806,0.0019805834,0.0042449054
t_10036,-100.73733,22.20517,0.00488752,0.0016132948,0.0035968944
t_10037,-100.55766,22.20517,0.005134486,0.0017814463,0.0038294853
t_10038,-100.64749,22.20517,0.005457089,0.0019015815,0.0041007022
t_10039,-100.46783,22.20517,0.005426833,0.0019477376,0.0040938156
t_1004,-97.00932,18.84058,0.015785787,0.018267859,0.017208593
t_10040,-100.82716,22.20517,0.004690677,0.001499927,0.0034181934
t_10041,-100.73733,22.28831,0.0040376713,0.0012036512,0.002851415
t_10042,-100.55766,22.28831,0.005199259,0.0017419024,0.0038557616
t_10043,-100.64749,22.28831,0.005253931,0.0017383862,0.003893541
t_10044,-100.82716,22.28831,0.0051106145,0.0016180268,0.0037497703
t_10045,-100.46783,22.28831,0.0048717814,0.0016213758,0.0035814114
t_10046,-100.73733,22.37141,0.004875169,0.0014869064,0.0035324467
t_10047,-100.46783,22.37141,0.004107022,0.0012414698,0.0029069018
t_10048,-100.64749,22.37141,0.0051199235,0.001614375,0.0037491673
t_10049,-100.55766,22.37141,0.0050267735,0.0016003714,0.0036784795
t_1005,-96.91949,18.84058,0.025614785,0.036693342,0.030205015
t_10050,-100.82716,22.37141,0.006393659,0.0021057543,0.0048263897
t_10051,-100.82716,22.45445,0.004315249,0.0011932625,0.0030321039
t_10052,-100.55766,22.45445,0.004917369,0.0014929035,0.0035576497
t_10053,-100.46783,22.45445,0.0040038708,0.0011526116,0.002800465
t_10054,-100.64749,22.45445,0.005232043,0.0015970134,0.003814994
t_10055,-100.73733,22.45445,0.0041989973,0.0011710346,0.0029439223
t_10056,-100.82716,22.53745,0.003960681,0.0010227441,0.002721623
t_10057,-100.55766,22.53745,0.006209205,0.001963624,0.0046291463
t_10058,-100.64749,22.53745,0.005050519,0.0014630298,0.003633556
t_10059,-100.46783,22.53745,0.0040391195,0.0011193056,0.002808911
t_1006,-97.09915,18.84058,0.01635063,0.019014599,0.01785395
t_10060,-100.73733,22.53745,0.0045056054,0.0012354342,0.0031735618
t_10061,-103.16278,21.62178,0.0027332725,0.00043063445,0.0016494842
t_10062,-102.17463,21.62178,0.0057932595,0.0017312181,0.004263544
t_10063,-102.62379,21.62178,0.004146759,0.00093448046,0.0027997105
t_10064,-102.44412,21.62178,0.004871507,0.0012421324,0.003421633
t_10065,-102.80345,21.62178,0.0030943644,0.00058953505,0.0019595271
t_10066,-102.53396,21.62178,0.0050438265,0.0012581799,0.0035414314
t_10067,-102.26446,21.62178,0.004770712,0.0012905932,0.0033808888
t_10068,-102.71362,21.62178,0.0034520605,0.00070660934,0.002243593
t_10069,-102.35429,21.70527,0.005038609,0.0013042091,0.0035629957
t_1007,-97.14406,18.84058,0.01874401,0.022694418,0.020575343
t_10070,-102.89328,21.70527,0.0037078452,0.00070231705,0.002398379
t_10071,-103.16278,21.70527,0.0024631254,0.00036493596,0.001452104
t_10072,-102.98311,21.70527,0.0036563312,0.00066447124,0.0023442218
t_10073,-102.17463,21.70527,0.0043057906,0.0011271368,0.0030020738
t_10074,-102.62379,21.70527,0.0038637682,0.0008257698,0.0025653143
t_10075,-102.44412,21.70527,0.0045990697,0.0011160206,0.0031838594
t_10076,-102.80345,21.70527,0.0027132905,0.00048127334,0.0016692186
t_10077,-102.53396,21.70527,0.004374503,0.0010088969,0.0029847103
t_10078,-102.26446,21.70527,0.004526061,0.0011667443,0.0031632183
t_10079,-102.71362,21.70527,0.0040565785,0.00085081486,0.0026987689
t_1008,-96.82965,18.84058,0.028050292,0.04185031,0.03334429
t_10080,-103.07294,21.70527,0.0029805938,0.00048786122,0.0018316479
t_10081,-102.80345,21.78871,0.0041587786,0.00082428945,0.0027484712
t_10082,-103.07294,21.78871,0.002536918,0.0003829408,0.001507326
t_10083,-102.35429,21.78871,0.0043674754,0.0010439857,0.003000386
t_10084,-102.44412,21.78871,0.00393322,0.00087829,0.0026387353
t_10085,-102.89328,21.78871,0.0024980106,0.000404021,0.0014975477
t_10086,-103.16278,21.78871,0.0033248628,0.0005279072,0.0020609456
t_10087,-102.53396,21.78871,0.0036627175,0.00077233184,0.0024126018
t_10088,-102.98311,21.78871,0.0031991682,0.00054038304,0.0019950327
t_10089,-102.62379,21.78871,0.0027837667,0.00051869877,0.0017335804
t_1009,-96.9644,18.84058,0.024249418,0.03390433,0.028335107
t_10090,-102.71362,21.78871,0.0028671594,0.00052077236,0.0017855422
t_10091,-102.26446,21.78871,0.0043348866,0.0010676208,0.0029919539
t_10092,-102.17463,21.78871,0.0047144587,0.0012330093,0.0033190153
t_10093,-103.07294,21.8721,0.0029337246,0.00045072395,0.0017822691
t_10094,-102.80345,21.8721,0.002664141,0.0004424398,0.001619467
t_10095,-102.35429,21.8721,0.004186655,0.0009560766,0.0028407862
t_10096,-102.44412,21.8721,0.0033537426,0.0006887213,0.0021768922
t_10097,-102.89328,21.8721,0.0024353,0.00037912023,0.0014466925
t_10098,-102.53396,21.8721,0.0032208865,0.00063125254,0.0020635074
t_10099,-103.16278,21.8721,0.0033150485,0.00051079114,0.0020449066
t_101,-97.59322,20.44797,0.021321032,0.021008492,0.019827617
t_1010,-97.18898,18.84058,0.020257303,0.025052859,0.022926826
t_10100,-102.98311,21.8721,0.003208612,0.0005266674,0.0019929677
t_10101,-102.17463,21.8721,0.0049174787,0.0012638442,0.003467062
t_10102,-102.62379,21.8721,0.003367406,0.0006471775,0.0021618167
t_10103,-102.71362,21.8721,0.0042785043,0.0008605686,0.0028454429
t_10104,-102.26446,21.8721,0.004459562,0.0010742533,0.003075996
t_10105,-102.26446,21.95544,0.0038821497,0.0008642854,0.0026013954
t_10106,-102.71362,21.95544,0.0034574424,0.0006276589,0.002205686
t_10107,-102.17463,21.95544,0.0048788767,0.001210591,0.0034164966
t_10108,-102.62379,21.95544,0.0030232603,0.0005436188,0.0018943794
t_10109,-102.89328,21.95544,0.0034597355,0.0005855753,0.0021807954
t_1011,-96.87457,18.84058,0.02412088,0.03360013,0.028446395
t_10110,-102.53396,21.95544,0.0027911062,0.00050592265,0.001732861
t_10111,-102.44412,21.95544,0.0035277582,0.0007134099,0.0022986552
t_10112,-103.16278,21.95544,0.0024603177,0.0003338527,0.001432282
t_10113,-102.35429,21.95544,0.0042539258,0.0009458628,0.002878744
