calc_id,description,cal_time,gmpe,imt,nominal_bias,max_gmv,Rupture,GMLT,Recording_Stations,abs_bias
63,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",577,ZhaoEtAl2006SInter,PGA,0.191,0.460814,GCMT,GEM,seismic,0.191
64,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",585,YoungsEtAl1997SInter,PGA,0.193,0.6109886,GCMT,GEM,all,0.193
68,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:GEM, Recording Stations:all)",620,YoungsEtAl1997SInter,PGA,0.2,0.6668502,SSN,GEM,all,0.2
65,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",575,ZhaoEtAl2016SInter,SA(0.3),0.203,2.0005882,GCMT,USGS,seismic,0.203
68,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:GEM, Recording Stations:all)",620,MontalvaEtAl2017SInter,PGA,-0.204,1.3204975,SSN,GEM,all,0.204
68,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:GEM, Recording Stations:all)",620,MontalvaEtAl2017SInter,SA(1.0),0.205,0.99762607,SSN,GEM,all,0.205
72,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",593,YoungsEtAl1997SInter,PGA,0.208,0.63224614,USGS,GEM,all,0.208
60,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:GEM, Recording Stations:all)",559,MontalvaEtAl2017SInter,PGA,0.209,1.2252136,AUST,GEM,all,0.209
72,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",593,MontalvaEtAl2017SInter,SA(0.3),-0.213,1.4602909,USGS,GEM,all,0.213
63,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",577,YoungsEtAl1997SInter,PGA,-0.216,0.4331607,GCMT,GEM,seismic,0.216
64,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",585,MontalvaEtAl2017SInter,SA(0.3),-0.217,0.9091821,GCMT,GEM,all,0.217
67,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:GEM, Recording Stations:seismic)",646,YoungsEtAl1997SInter,PGA,-0.223,0.44034183,SSN,GEM,seismic,0.223
71,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",594,ZhaoEtAl2006SInter,PGA,0.232,0.4748647,USGS,GEM,seismic,0.232
67,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:GEM, Recording Stations:seismic)",646,YoungsEtAl1997SInter,SA(1.0),0.233,0.26050952,SSN,GEM,seismic,0.233
65,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",575,AbrahamsonEtAl2015SInter,SA(0.3),0.235,0.74138564,GCMT,USGS,seismic,0.235
73,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",549,AbrahamsonEtAl2015SInter,SA(0.3),0.247,0.7623457,USGS,USGS,seismic,0.247
73,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",549,ZhaoEtAl2016SInter,SA(0.3),0.252,1.9652286,USGS,USGS,seismic,0.252
65,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",575,ZhaoEtAl2016SInter,PGA,0.257,0.9254352,GCMT,USGS,seismic,0.257
65,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",575,AtkinsonBoore2003SInter,PGA,0.261,0.48098582,GCMT,USGS,seismic,0.261
63,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",577,YoungsEtAl1997SInter,SA(1.0),0.265,0.21630129,GCMT,GEM,seismic,0.265
61,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:USGS, Recording Stations:seismic)",559,AbrahamsonEtAl2015SInter,PGA,0.278,0.47564888,AUST,USGS,seismic,0.278
60,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:GEM, Recording Stations:all)",559,YoungsEtAl1997SInter,SA(0.3),0.287,1.0509378,AUST,GEM,all,0.287
71,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",594,YoungsEtAl1997SInter,SA(1.0),0.291,0.22186264,USGS,GEM,seismic,0.291
71,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",594,YoungsEtAl1997SInter,SA(0.3),-0.294,0.7122947,USGS,GEM,seismic,0.294
69,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:USGS, Recording Stations:seismic)",595,AtkinsonBoore2003SInter,PGA,0.316,0.5018719,SSN,USGS,seismic,0.316
59,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:GEM, Recording Stations:seismic)",570,MontalvaEtAl2017SInter,PGA,-0.317,0.7617642,AUST,GEM,seismic,0.317
73,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",549,AtkinsonBoore2003SInter,PGA,0.318,0.4800465,USGS,USGS,seismic,0.318
63,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",577,YoungsEtAl1997SInter,SA(0.3),-0.323,0.72450656,GCMT,GEM,seismic,0.323
68,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:GEM, Recording Stations:all)",620,MontalvaEtAl2017SInter,SA(0.3),-0.332,2.3726997,SSN,GEM,all,0.332
59,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:GEM, Recording Stations:seismic)",570,MontalvaEtAl2017SInter,SA(0.3),-0.335,0.84295976,AUST,GEM,seismic,0.335
59,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:GEM, Recording Stations:seismic)",570,ZhaoEtAl2006SInter,SA(0.3),0.336,1.3975047,AUST,GEM,seismic,0.336
67,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:GEM, Recording Stations:seismic)",646,YoungsEtAl1997SInter,SA(0.3),-0.339,0.7380991,SSN,GEM,seismic,0.339
73,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",549,ZhaoEtAl2016SInter,PGA,0.36,0.89418334,USGS,USGS,seismic,0.36
65,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",575,AtkinsonBoore2003SInter,SA(0.3),0.372,0.91113406,GCMT,USGS,seismic,0.372
70,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:USGS, Recording Stations:all)",604,AbrahamsonEtAl2015SInter,PGA,0.376,0.8619452,SSN,USGS,all,0.376
67,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:GEM, Recording Stations:seismic)",646,MontalvaEtAl2017SInter,SA(1.0),-0.39,0.56289244,SSN,GEM,seismic,0.39
69,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:USGS, Recording Stations:seismic)",595,ZhaoEtAl2016SInter,PGA,0.393,1.4299766,SSN,USGS,seismic,0.393
72,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",593,MontalvaEtAl2017SInter,SA(1.0),0.394,0.6301292,USGS,GEM,all,0.394
67,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:GEM, Recording Stations:seismic)",646,ZhaoEtAl2006SInter,SA(1.0),0.404,1.1056435,SSN,GEM,seismic,0.404
64,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",585,MontalvaEtAl2017SInter,SA(1.0),0.415,0.57329166,GCMT,GEM,all,0.415
61,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:USGS, Recording Stations:seismic)",559,ZhaoEtAl2016SInter,SA(0.3),0.419,3.1457112,AUST,USGS,seismic,0.419
60,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:GEM, Recording Stations:all)",559,YoungsEtAl1997SInter,PGA,0.423,0.61574227,AUST,GEM,all,0.423
69,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:USGS, Recording Stations:seismic)",595,AtkinsonBoore2003SInter,SA(0.3),0.425,0.9572778,SSN,USGS,seismic,0.425
73,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",549,AtkinsonBoore2003SInter,SA(0.3),0.436,0.9082559,USGS,USGS,seismic,0.436
59,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:GEM, Recording Stations:seismic)",570,ZhaoEtAl2006SInter,PGA,0.448,0.7068595,AUST,GEM,seismic,0.448
64,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",585,ZhaoEtAl2006SInter,SA(0.3),0.488,1.3538948,GCMT,GEM,all,0.488
63,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",577,ZhaoEtAl2006SInter,SA(1.0),0.492,0.4161614,GCMT,GEM,seismic,0.492
68,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:GEM, Recording Stations:all)",620,ZhaoEtAl2006SInter,SA(0.3),0.5,2.3297756,SSN,GEM,all,0.5
72,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",593,ZhaoEtAl2006SInter,SA(0.3),0.504,1.238203,USGS,GEM,all,0.504
71,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",594,ZhaoEtAl2006SInter,SA(1.0),0.504,0.47638136,USGS,GEM,seismic,0.504
74,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",547,AbrahamsonEtAl2015SInter,PGA,0.511,0.65120804,USGS,USGS,all,0.511
61,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:USGS, Recording Stations:seismic)",559,AbrahamsonEtAl2015SInter,SA(0.3),0.516,1.1236169,AUST,USGS,seismic,0.516
66,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",687,AbrahamsonEtAl2015SInter,PGA,0.523,0.61814344,GCMT,USGS,all,0.523
59,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:GEM, Recording Stations:seismic)",570,YoungsEtAl1997SInter,SA(1.0),0.529,0.25819355,AUST,GEM,seismic,0.529
70,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:USGS, Recording Stations:all)",604,AbrahamsonEtAl2015SInter,SA(0.3),0.572,1.7427936,SSN,USGS,all,0.572
71,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",594,MontalvaEtAl2017SInter,PGA,-0.58,0.39338443,USGS,GEM,seismic,0.58
63,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",577,MontalvaEtAl2017SInter,PGA,-0.582,0.41589665,GCMT,GEM,seismic,0.582
71,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",594,MontalvaEtAl2017SInter,SA(0.3),-0.592,0.6711538,USGS,GEM,seismic,0.592
61,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:USGS, Recording Stations:seismic)",559,ZhaoEtAl2016SInter,PGA,0.594,1.5626893,AUST,USGS,seismic,0.594
69,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:USGS, Recording Stations:seismic)",595,AtkinsonBoore2003SInter,SA(1.0),0.597,0.29105952,SSN,USGS,seismic,0.597
63,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",577,MontalvaEtAl2017SInter,SA(0.3),-0.602,0.6433026,GCMT,GEM,seismic,0.602
65,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",575,AtkinsonBoore2003SInter,SA(1.0),0.632,0.29133448,GCMT,USGS,seismic,0.632
73,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",549,AtkinsonBoore2003SInter,SA(1.0),0.672,0.29865873,USGS,USGS,seismic,0.672
66,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",687,ZhaoEtAl2016SInter,SA(0.3),0.673,3.0371742,GCMT,USGS,all,0.673
66,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",687,AtkinsonBoore2003SInter,PGA,0.688,0.6148772,GCMT,USGS,all,0.688
74,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",547,AbrahamsonEtAl2015SInter,SA(0.3),0.697,1.155843,USGS,USGS,all,0.697
70,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:USGS, Recording Stations:all)",604,ZhaoEtAl2016SInter,SA(0.3),0.699,4.193249,SSN,USGS,all,0.699
74,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",547,ZhaoEtAl2016SInter,SA(0.3),0.702,2.4899657,USGS,USGS,all,0.702
66,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",687,AbrahamsonEtAl2015SInter,SA(0.3),0.704,1.110051,GCMT,USGS,all,0.704
64,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",585,ZhaoEtAl2006SInter,PGA,0.71,0.75714743,GCMT,GEM,all,0.71
68,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:GEM, Recording Stations:all)",620,ZhaoEtAl2006SInter,PGA,0.727,1.3228092,SSN,GEM,all,0.727
72,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",593,ZhaoEtAl2006SInter,PGA,0.73,0.759216,USGS,GEM,all,0.73
74,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",547,AtkinsonBoore2003SInter,PGA,0.733,0.62519854,USGS,USGS,all,0.733
60,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:GEM, Recording Stations:all)",559,ZhaoEtAl2006SInter,SA(0.3),0.736,2.0241077,AUST,GEM,all,0.736
61,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:USGS, Recording Stations:seismic)",559,AtkinsonBoore2003SInter,PGA,0.74,0.48320952,AUST,USGS,seismic,0.74
67,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:GEM, Recording Stations:seismic)",646,MontalvaEtAl2017SInter,SA(0.3),-0.748,0.8722227,SSN,GEM,seismic,0.748
67,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:GEM, Recording Stations:seismic)",646,MontalvaEtAl2017SInter,PGA,-0.754,0.6075259,SSN,GEM,seismic,0.754
69,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:USGS, Recording Stations:seismic)",595,ZhaoEtAl2016SInter,SA(1.0),0.76,1.1998515,SSN,USGS,seismic,0.76
70,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:USGS, Recording Stations:all)",604,AtkinsonBoore2003SInter,PGA,0.765,0.6224301,SSN,USGS,all,0.765
59,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:GEM, Recording Stations:seismic)",570,ZhaoEtAl2006SInter,SA(1.0),0.768,0.6665433,AUST,GEM,seismic,0.768
60,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:GEM, Recording Stations:all)",559,MontalvaEtAl2017SInter,SA(1.0),0.782,0.8327323,AUST,GEM,all,0.782
66,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",687,AtkinsonBoore2003SInter,SA(0.3),0.786,1.0943474,GCMT,USGS,all,0.786
62,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:USGS, Recording Stations:all)",562,AbrahamsonEtAl2015SInter,PGA,0.792,0.7744742,AUST,USGS,all,0.792
68,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:GEM, Recording Stations:all)",620,YoungsEtAl1997SInter,SA(1.0),0.822,0.49589276,SSN,GEM,all,0.822
74,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",547,AtkinsonBoore2003SInter,SA(0.3),0.835,1.0651006,USGS,USGS,all,0.835
64,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",585,YoungsEtAl1997SInter,SA(1.0),0.847,0.4504455,GCMT,GEM,all,0.847
72,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",593,YoungsEtAl1997SInter,SA(1.0),0.859,0.4726851,USGS,GEM,all,0.859
70,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:USGS, Recording Stations:all)",604,AtkinsonBoore2003SInter,SA(0.3),0.865,1.1297963,SSN,USGS,all,0.865
65,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",575,ZhaoEtAl2016SInter,SA(1.0),0.867,0.7254702,GCMT,USGS,seismic,0.867
62,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:USGS, Recording Stations:all)",562,ZhaoEtAl2016SInter,SA(0.3),0.881,4.79224,AUST,USGS,all,0.881
66,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",687,ZhaoEtAl2016SInter,PGA,0.881,1.66137,GCMT,USGS,all,0.881
73,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",549,ZhaoEtAl2016SInter,SA(1.0),0.887,0.7921451,USGS,USGS,seismic,0.887
61,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:USGS, Recording Stations:seismic)",559,AtkinsonBoore2003SInter,SA(0.3),0.903,1.0879154,AUST,USGS,seismic,0.903
74,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",547,ZhaoEtAl2016SInter,PGA,0.961,1.4665439,USGS,USGS,all,0.961
60,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:GEM, Recording Stations:all)",559,ZhaoEtAl2006SInter,PGA,0.969,1.1523417,AUST,GEM,all,0.969
62,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:USGS, Recording Stations:all)",562,AbrahamsonEtAl2015SInter,SA(0.3),0.98,1.734928,AUST,USGS,all,0.98
68,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:GEM, Recording Stations:all)",620,ZhaoEtAl2006SInter,SA(1.0),1.02,1.836059,SSN,GEM,all,1.02
69,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:USGS, Recording Stations:seismic)",595,AbrahamsonEtAl2015SInter,SA(1.0),1.033,1.3253841,SSN,USGS,seismic,1.033
70,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:USGS, Recording Stations:all)",604,ZhaoEtAl2016SInter,PGA,1.054,2.450277,SSN,USGS,all,1.054
72,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",593,ZhaoEtAl2006SInter,SA(1.0),1.1,0.70327014,USGS,GEM,all,1.1
61,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:USGS, Recording Stations:seismic)",559,ZhaoEtAl2016SInter,SA(1.0),1.11,1.0325264,AUST,USGS,seismic,1.11
64,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",585,ZhaoEtAl2006SInter,SA(1.0),1.114,0.75981843,GCMT,GEM,all,1.114
61,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:USGS, Recording Stations:seismic)",559,AtkinsonBoore2003SInter,SA(1.0),1.132,0.42979878,AUST,USGS,seismic,1.132
60,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:GEM, Recording Stations:all)",559,YoungsEtAl1997SInter,SA(1.0),1.139,0.47335616,AUST,GEM,all,1.139
65,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",575,AbrahamsonEtAl2015SInter,SA(1.0),1.161,0.7522886,GCMT,USGS,seismic,1.161
73,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",549,AbrahamsonEtAl2015SInter,SA(1.0),1.187,0.92167324,USGS,USGS,seismic,1.187
62,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:USGS, Recording Stations:all)",562,AtkinsonBoore2003SInter,PGA,1.196,0.6381485,AUST,USGS,all,1.196
62,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:USGS, Recording Stations:all)",562,ZhaoEtAl2016SInter,PGA,1.212,2.7730575,AUST,USGS,all,1.212
70,"Median gmf - 20210907_M7.1_Guerrero (Rupture:SSN, GMPEs:USGS, Recording Stations:all)",604,AtkinsonBoore2003SInter,SA(1.0),1.223,0.53511804,SSN,USGS,all,1.223
66,"Median gmf - 20210907_M7.1_Guerrero (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",687,AtkinsonBoore2003SInter,SA(1.0),1.246,0.5310245,GCMT,USGS,all,1.246
74,"Median gmf - 20210907_M7.1_Guerrero (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",547,AtkinsonBoore2003SInter,SA(1.0),1.27,0.5312193,USGS,USGS,all,1.27
62,"Median gmf - 20210907_M7.1_Guerrero (Rupture:AUST, GMPEs:USGS, Recording Stations:all)",562,AtkinsonBoore2003SInter,SA(0.3),1.347,1.6326224,AUST,USGS,all,1.347
