calc_id,description,cal_time,gmpe,imt,nominal_bias,abs_nominal_bias,max_gmv,Rupture,GMLT,Recording_Stations
1007,"Median gmf - DRAFT_19980627_M6.28_AdanaCeyhan (Rupture:ESM, GMPEs:GEM, Recording Stations:all)",159,KothaEtAl2020ESHM20SlopeGeology,PGA,1.418,1.418,0.7104109,ESM,GEM,all
1002,"Median gmf - DRAFT_19980627_M6.28_AdanaCeyhan (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",109,AkkarEtAlRjb2014,PGA,1.441,1.441,0.83914834,USGS,USGS,all
1004,"Median gmf - DRAFT_19980627_M6.28_AdanaCeyhan (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",161,KothaEtAl2020ESHM20SlopeGeology,PGA,1.464,1.464,0.65482396,EFEHR,GEM,all
1003,"Median gmf - DRAFT_19980627_M6.28_AdanaCeyhan (Rupture:ESM, GMPEs:USGS, Recording Stations:all)",101,AkkarEtAlRjb2014,PGA,1.477,1.477,0.94942456,ESM,USGS,all
1003,"Median gmf - DRAFT_19980627_M6.28_AdanaCeyhan (Rupture:ESM, GMPEs:USGS, Recording Stations:all)",101,CauzziEtAl2014,PGA,1.484,1.484,0.6369352,ESM,USGS,all
1005,"Median gmf - DRAFT_19980627_M6.28_AdanaCeyhan (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",160,KothaEtAl2020ESHM20SlopeGeology,PGA,1.51,1.51,0.76246214,GCMT,GEM,all
1000,"Median gmf - DRAFT_19980627_M6.28_AdanaCeyhan (Rupture:EFEHR, GMPEs:USGS, Recording Stations:all)",92,AkkarEtAlRjb2014,PGA,1.541,1.541,0.6777307,EFEHR,USGS,all
1000,"Median gmf - DRAFT_19980627_M6.28_AdanaCeyhan (Rupture:EFEHR, GMPEs:USGS, Recording Stations:all)",92,CauzziEtAl2014,PGA,1.544,1.544,0.6296257,EFEHR,USGS,all
1001,"Median gmf - DRAFT_19980627_M6.28_AdanaCeyhan (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",113,CauzziEtAl2014,PGA,1.597,1.597,0.65027386,GCMT,USGS,all
1001,"Median gmf - DRAFT_19980627_M6.28_AdanaCeyhan (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",113,AkkarEtAlRjb2014,PGA,1.614,1.614,0.9961047,GCMT,USGS,all
1006,"Median gmf - DRAFT_19980627_M6.28_AdanaCeyhan (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",159,KothaEtAl2020ESHM20SlopeGeology,PGA,1.619,1.619,0.71064925,USGS,GEM,all
1007,"Median gmf - DRAFT_19980627_M6.28_AdanaCeyhan (Rupture:ESM, GMPEs:GEM, Recording Stations:all)",159,KothaEtAl2020ESHM20SlopeGeology,PGA,1.66,1.66,0.7104109,ESM,GEM,all
1004,"Median gmf - DRAFT_19980627_M6.28_AdanaCeyhan (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",161,KothaEtAl2020ESHM20SlopeGeology,PGA,1.717,1.717,0.65482396,EFEHR,GEM,all
1005,"Median gmf - DRAFT_19980627_M6.28_AdanaCeyhan (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",160,KothaEtAl2020ESHM20SlopeGeology,PGA,1.753,1.753,0.76246214,GCMT,GEM,all
1006,"Median gmf - DRAFT_19980627_M6.28_AdanaCeyhan (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",159,KothaEtAl2020ESHM20SlopeGeology,PGA,1.855,1.855,0.71064925,USGS,GEM,all
1007,"Median gmf - DRAFT_19980627_M6.28_AdanaCeyhan (Rupture:ESM, GMPEs:GEM, Recording Stations:all)",159,KothaEtAl2020ESHM20SlopeGeology,PGA,1.902,1.902,0.7104109,ESM,GEM,all
1004,"Median gmf - DRAFT_19980627_M6.28_AdanaCeyhan (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",161,KothaEtAl2020ESHM20SlopeGeology,PGA,1.969,1.969,0.65482396,EFEHR,GEM,all
1005,"Median gmf - DRAFT_19980627_M6.28_AdanaCeyhan (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",160,KothaEtAl2020ESHM20SlopeGeology,PGA,1.995,1.995,0.76246214,GCMT,GEM,all
1006,"Median gmf - DRAFT_19980627_M6.28_AdanaCeyhan (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",159,KothaEtAl2020ESHM20SlopeGeology,PGA,2.052,2.052,0.71064925,USGS,GEM,all
1007,"Median gmf - DRAFT_19980627_M6.28_AdanaCeyhan (Rupture:ESM, GMPEs:GEM, Recording Stations:all)",159,KothaEtAl2020ESHM20SlopeGeology,PGA,2.093,2.093,0.7104109,ESM,GEM,all
1004,"Median gmf - DRAFT_19980627_M6.28_AdanaCeyhan (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",161,KothaEtAl2020ESHM20SlopeGeology,PGA,2.15,2.15,0.65482396,EFEHR,GEM,all
1005,"Median gmf - DRAFT_19980627_M6.28_AdanaCeyhan (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",160,KothaEtAl2020ESHM20SlopeGeology,PGA,2.186,2.186,0.76246214,GCMT,GEM,all
