# 20120905_M7.6_Nicoya median gmf, Stations:Seismic, gmlt:GEM, Rupture:JMA
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,ParkerEtAl2020SInter,ZhaoEtAl2006SInter
s_134,-83.7353,10.3615,0.03027,0.03027,0.03027
s_135,-83.7031,9.37215,0.028,0.028,0.028
s_136,-83.7055,9.36981,0.02754,0.02754,0.02754
s_137,-83.076,10.003,0.02734,0.02734,0.02734
s_138,-83.1735,9.01749,0.02643,0.02643,0.02643
s_14,-84.266,10.007,0.122,0.122,0.122
s_140,-83.0893,9.98577,0.02618,0.02618,0.02618
s_141,-83.0271,9.99983,0.02605,0.02605,0.02605
s_142,-82.9573,8.43256,0.02127,0.02127,0.02127
s_144,-83.305,8.5304,0.02063,0.02063,0.02063
s_146,-82.967,8.82155,0.01798,0.01798,0.01798
s_147,-82.9376,8.63224,0.01598,0.01598,0.01598
s_148,-82.9417,8.64783,0.01376,0.01376,0.01376
s_149,-83.1713,8.6443,0.00494,0.00494,0.00494
s_15,-84.013,10.45,0.121,0.121,0.121
s_16,-83.976,9.936,0.118,0.118,0.118
s_17,-84.522,9.912,0.117,0.117,0.117
s_18,-84.242,9.915,0.117,0.117,0.117
s_19,-85.461,10.621,0.117,0.117,0.117
s_2,-84.936,9.82,0.428,0.428,0.428
s_20,-85.618,10.837,0.115,0.115,0.115
s_21,-84.296,10.005,0.114,0.114,0.114
s_22,-85.632,11.073,0.11,0.11,0.11
s_23,-84.036,9.995,0.1,0.1,0.1
s_24,-84.161,9.799,0.0887,0.0887,0.0887
s_25,-84.077,9.933,0.0851,0.0851,0.0851
s_26,-83.869,9.827,0.0844,0.0844,0.0844
s_27,-84.113,9.943,0.0829,0.0829,0.0829
s_28,-83.907,9.854,0.0827,0.0827,0.0827
s_29,-85.01,10.898,0.0826,0.0826,0.0826
s_3,-84.193,10.137,0.361,0.361,0.361
s_30,-84.071,9.936,0.0823,0.0823,0.0823
s_31,-84.65,10.552,0.081,0.081,0.081
s_32,-84.432,10.324,0.0769,0.0769,0.0769
s_33,-84.097,9.915,0.0701,0.0701,0.0701
s_34,-84.056,9.751,0.0601,0.0601,0.0601
s_35,-84.718,11.031,0.0601,0.0601,0.0601
s_36,-83.918,9.832,0.0587,0.0587,0.0587
s_37,-83.941,9.897,0.054,0.054,0.054
s_38,-84.036,9.869,0.0537,0.0537,0.0537
s_39,-84.184,9.934,0.0532,0.0532,0.0532
s_4,-84.485,10.087,0.263,0.263,0.263
s_40,-84.139,10.391,0.0518,0.0518,0.0518
s_41,-83.927,9.864,0.0468,0.0468,0.0468
s_42,-84.122,9.999,0.0462,0.0462,0.0462
s_43,-83.894,9.821,0.0458,0.0458,0.0458
s_44,-84.137,9.443,0.0442,0.0442,0.0442
s_45,-83.687,9.903,0.0442,0.0442,0.0442
s_46,-84.265,10.03,0.0441,0.0441,0.0441
s_47,-84.16,9.428,0.0429,0.0429,0.0429
s_48,-83.346,10.085,0.0413,0.0413,0.0413
s_49,-82.856,9.623,0.0397,0.0397,0.0397
s_5,-85.453,10.145,0.241,0.241,0.241
s_50,-83.9,9.867,0.037,0.037,0.037
s_51,-83.673,9.902,0.037,0.037,0.037
s_52,-83.336,9.172,0.0362,0.0362,0.0362
s_53,-83.804,9.841,0.033,0.033,0.033
s_54,-83.972,9.649,0.0317,0.0317,0.0317
s_55,-83.735,10.361,0.0298,0.0298,0.0298
s_56,-83.703,9.372,0.0275,0.0275,0.0275
s_57,-83.825,10.205,0.0272,0.0272,0.0272
s_58,-83.076,10.005,0.0268,0.0268,0.0268
s_59,-83.705,9.37,0.0266,0.0266,0.0266
s_6,-84.717,9.911,0.221,0.221,0.221
s_60,-83.174,9.017,0.0259,0.0259,0.0259
s_61,-83.089,9.986,0.0252,0.0252,0.0252
s_62,-83.027,9.999,0.0251,0.0251,0.0251
s_63,-83.532,8.979,0.0226,0.0226,0.0226
s_64,-82.957,8.432,0.0208,0.0208,0.0208
s_65,-83.305,8.53,0.0202,0.0202,0.0202
s_66,-83.505,10.096,0.0182,0.0182,0.0182
s_67,-82.967,8.822,0.0176,0.0176,0.0176
s_68,-82.938,8.632,0.0154,0.0154,0.0154
s_69,-82.942,8.648,0.0132,0.0132,0.0132
s_7,-84.81,9.981,0.212,0.212,0.212
s_70,-83.171,8.644,0.00484,0.00484,0.00484
s_71,-84.069,9.915,0.051,0.051,0.051
s_72,-85.5898,10.2856,0.57392,0.57392,0.57392
s_73,-85.6481,9.9788,0.47761,0.47761,0.47761
s_77,-84.1931,10.1373,0.28956,0.28956,0.28956
s_78,-85.4527,10.145,0.24431,0.24431,0.24431
s_79,-84.7166,9.91057,0.22321,0.22321,0.22321
s_8,-84.963,10.281,0.206,0.206,0.206
s_82,-84.313,10.072,0.16934,0.16934,0.16934
s_85,-84.6228,9.6094,0.16111,0.16111,0.16111
s_86,-85.0912,10.4279,0.14343,0.14343,0.14343
s_87,-84.213,10.013,0.14036,0.14036,0.14036
s_88,-84.2658,10.0072,0.1247,0.1247,0.1247
s_89,-84.0133,10.4498,0.12268,0.12268,0.12268
s_9,-84.433,10.057,0.19,0.19,0.19
s_90,-83.9763,9.9359,0.12009,0.12009,0.12009
s_91,-84.2415,9.91507,0.11933,0.11933,0.11933
s_92,-84.5222,9.91211,0.11903,0.11903,0.11903
s_93,-85.6322,11.0727,0.11206,0.11206,0.11206
t_0,-85.13534,9.5982,0.22124928,0.3510486,0.23221783
t_1,-83.83278,9.24372,0.04235724,0.049020495,0.046262134
t_10,-83.96753,9.33237,0.06622039,0.0826571,0.067224324
t_100,-84.37177,9.5982,0.114690185,0.14814939,0.13741747
t_1000,-83.47345,9.81956,0.0322385,0.034843817,0.032607816
t_1001,-83.42854,9.81956,0.0331967,0.03609474,0.03200036
t_1002,-83.51837,9.81956,0.030807283,0.032749463,0.033162177
t_1003,-83.42854,9.86382,0.03648688,0.039857768,0.038965978
t_1004,-83.51837,9.86382,0.03501582,0.037868608,0.03970337
t_1005,-83.47345,9.86382,0.0336748,0.036378868,0.031169772
t_1006,-83.47345,9.90806,0.033911947,0.036287013,0.03718776
t_1007,-83.42854,9.90806,0.027749099,0.028561357,0.029554518
t_1008,-82.93446,9.5982,0.037374947,0.038077928,0.034623362
t_1009,-82.97938,9.5982,0.031034583,0.031474505,0.026730685
t_101,-84.28194,9.5982,0.09960261,0.12350513,0.11024152
t_1010,-82.88955,9.64248,0.030997135,0.030634627,0.029014515
t_1011,-82.97938,9.64248,0.030627744,0.030991787,0.026617793
t_1012,-82.93446,9.64248,0.032319926,0.032583285,0.034599382
t_1013,-82.93446,9.68676,0.033939026,0.03437017,0.033046626
t_1014,-82.88955,9.68676,0.032542218,0.032474708,0.033430595
t_1015,-82.97938,9.68676,0.034130633,0.03501222,0.032688394
t_1016,-82.93446,9.73103,0.028888822,0.028636007,0.024640253
t_1017,-82.88955,9.73103,0.033456713,0.033345107,0.030644825
t_1018,-82.66497,9.64248,0.023831327,0.021347152,0.022674894
t_1019,-82.84463,9.68676,0.033540104,0.033060215,0.032454826
t_102,-84.32685,9.5982,0.10585019,0.13412488,0.12416564
t_1020,-82.79972,9.68676,0.033881072,0.032886375,0.02967573
t_1021,-82.7548,9.68676,0.026438762,0.024644686,0.026741501
t_1022,-82.7548,9.73103,0.0256508,0.023784552,0.025579836
t_1023,-82.79972,9.73103,0.026921391,0.025463153,0.02767106
t_1024,-82.84463,9.73103,0.033115286,0.03252368,0.029521422
t_1025,-82.79972,9.7753,0.025938688,0.024373611,0.026070941
t_1026,-82.84463,9.7753,0.026840098,0.025673991,0.027505565
t_1027,-82.97938,9.73103,0.032373566,0.033008866,0.031376936
t_1028,-82.88955,9.7753,0.039550476,0.04001181,0.028923038
t_1029,-82.93446,9.7753,0.028777491,0.028516768,0.029382264
t_103,-84.28194,9.64248,0.09431485,0.11563382,0.11317352
t_1030,-82.97938,9.7753,0.03235834,0.032961592,0.03001078
t_1031,-82.88955,9.81956,0.026646985,0.025760273,0.027096763
t_1032,-82.97938,9.81956,0.033250537,0.03397646,0.028727198
t_1033,-82.93446,9.81956,0.030623924,0.030599713,0.027957352
t_1034,-82.88955,9.86382,0.025896562,0.024900323,0.025940826
t_1035,-82.97938,9.86382,0.035673004,0.03684032,0.027849272
t_1036,-82.93446,9.86382,0.026470233,0.02587143,0.026777934
t_1037,-82.84463,9.81956,0.025958186,0.024677662,0.026062245
t_1038,-83.0243,9.5982,0.031439614,0.032344468,0.03357226
t_1039,-83.11413,9.5982,0.030574825,0.03199176,0.027444111
t_104,-84.32685,9.64248,0.10408465,0.13095364,0.1255428
t_1040,-83.0243,9.64248,0.031540856,0.03245226,0.033378102
t_1041,-83.06921,9.64248,0.03127502,0.032497663,0.03369793
t_1042,-83.11413,9.64248,0.028083444,0.028855681,0.027256653
t_1043,-83.06921,9.68676,0.026605597,0.02675192,0.026285209
t_1044,-83.0243,9.68676,0.03235627,0.033404145,0.032734677
t_1045,-83.11413,9.68676,0.030457731,0.031795863,0.026901238
t_1046,-83.0243,9.73103,0.03814034,0.039995015,0.031780582
t_1047,-83.11413,9.73103,0.029936675,0.031113312,0.026396643
t_1048,-83.24887,9.5982,0.035584398,0.039147057,0.03819598
t_1049,-83.20396,9.5982,0.032876678,0.03545279,0.02919254
t_105,-84.37177,9.64248,0.123262264,0.15761799,0.13713269
t_1050,-83.15904,9.64248,0.027632812,0.028519662,0.028044635
t_1051,-83.24887,9.64248,0.03497265,0.038337663,0.037944965
t_1052,-83.20396,9.64248,0.029643113,0.031300895,0.028995516
t_1053,-83.24887,9.68676,0.028810682,0.03036314,0.029758178
t_1054,-83.20396,9.68676,0.028027566,0.02918803,0.028688826
t_1055,-83.15904,9.68676,0.02987117,0.03134728,0.027720204
t_1056,-83.15904,9.73103,0.027563225,0.02836186,0.027275845
t_1057,-83.20396,9.73103,0.03118573,0.033152875,0.028282022
t_1058,-83.33871,9.64248,0.045124955,0.051903706,0.04084196
t_1059,-83.38362,9.64248,0.036567967,0.041107506,0.033514187
t_106,-84.28194,9.68676,0.095442794,0.11560108,0.09127449
t_1060,-83.33871,9.68676,0.030769696,0.03319252,0.03203459
t_1061,-83.29379,9.68676,0.03179474,0.03446218,0.030885695
t_1062,-83.38362,9.68676,0.036526404,0.04094455,0.033175766
t_1063,-83.38362,9.73103,0.033220172,0.03650371,0.03268448
t_1064,-83.33871,9.73103,0.032578796,0.035529654,0.031600613
t_1065,-83.29379,9.73103,0.03418914,0.03738682,0.030485924
t_1066,-83.33871,9.7753,0.029396327,0.031169083,0.031069105
t_1067,-83.29379,9.7753,0.028623983,0.030064687,0.030011885
t_1068,-83.24887,9.73103,0.028375914,0.029732551,0.029367045
t_1069,-83.15904,9.7753,0.026297199,0.026738245,0.02673019
t_107,-84.4616,9.64248,0.13657923,0.17222196,0.15590498
t_1070,-83.20396,9.7753,0.02703445,0.027797876,0.027793523
t_1071,-83.24887,9.7753,0.040666044,0.045102555,0.03648974
t_1072,-83.24887,9.81956,0.03605519,0.03905213,0.035861596
t_1073,-83.20396,9.81956,0.026868537,0.02746566,0.027251018
t_1074,-83.15904,9.81956,0.025583453,0.025787763,0.026104283
t_1075,-83.24887,9.86382,0.027166314,0.027736794,0.027927302
t_1076,-83.20396,9.86382,0.031907722,0.033441857,0.033699207
t_1077,-83.15904,9.86382,0.02618902,0.026454631,0.025421323
t_1078,-83.06921,9.73103,0.02798094,0.028473813,0.025686892
t_1079,-83.06921,9.7753,0.027328929,0.027670177,0.024958428
t_108,-84.50652,9.64248,0.13467804,0.16486157,0.12839624
t_1080,-83.11413,9.7753,0.025652844,0.025787646,0.025771338
t_1081,-83.0243,9.7753,0.031054726,0.031820215,0.030680425
t_1082,-83.06921,9.81956,0.030812118,0.03178059,0.03047228
t_1083,-83.0243,9.81956,0.026979605,0.027012298,0.023391094
t_1084,-83.11413,9.81956,0.026595134,0.026938714,0.02504705
t_1085,-83.06921,9.86382,0.031222524,0.03225902,0.029329656
t_1086,-83.0243,9.86382,0.029699236,0.03020986,0.0283481
t_1087,-83.11413,9.86382,0.029904136,0.030802349,0.030588241
t_1088,-83.38362,9.7753,0.03012231,0.03219917,0.03205207
t_1089,-83.33871,9.81956,0.034465928,0.037425343,0.038468428
t_109,-84.41668,9.64248,0.13457125,0.17206247,0.14741421
t_1090,-83.29379,9.81956,0.027951825,0.029032528,0.029500563
t_1091,-83.38362,9.81956,0.029287575,0.030923698,0.03130133
t_1092,-83.29379,9.86382,0.027202245,0.027851274,0.029010966
t_1093,-83.33871,9.86382,0.027830591,0.028725395,0.029865116
t_1094,-83.38362,9.86382,0.029148988,0.030498132,0.03046593
t_1095,-83.29379,9.90806,0.026776116,0.026988659,0.028633723
t_1096,-83.38362,9.90806,0.027172374,0.027700216,0.029595217
t_1097,-83.33871,9.90806,0.02749662,0.027953716,0.02933184
t_1098,-83.06921,9.90806,0.03186395,0.03309935,0.028059905
t_1099,-83.11413,9.90806,0.026582427,0.026748782,0.023323009
t_11,-83.83278,9.33237,0.054417517,0.06635815,0.053311255
t_110,-84.4616,9.68676,0.13457043,0.16771364,0.1529596
t_1100,-83.0243,9.90806,0.03597025,0.037834793,0.027441936
t_1101,-83.0243,9.95231,0.036703605,0.03902269,0.026274094
t_1102,-83.11413,9.95231,0.031268135,0.03255686,0.028245278
t_1103,-83.06921,9.95231,0.030740537,0.031847328,0.026688172
t_1104,-83.0243,9.99654,0.024920737,0.024840672,0.02520643
t_1105,-83.11413,9.99654,0.03280442,0.035098776,0.027960876
t_1106,-83.06921,9.99654,0.03127459,0.03218616,0.026605148
t_1107,-83.11413,10.04078,0.023100935,0.021910656,0.028204639
t_1108,-83.20396,9.90806,0.032998335,0.03455019,0.03305996
t_1109,-83.24887,9.90806,0.032044083,0.033330627,0.034767456
t_111,-84.41668,9.68676,0.12160254,0.15337867,0.14532332
t_1110,-83.15904,9.90806,0.026834542,0.02706026,0.024723068
t_1111,-83.24887,9.95231,0.034844782,0.036468707,0.03451763
t_1112,-83.15904,9.95231,0.028599046,0.02884196,0.030447464
t_1113,-83.20396,9.95231,0.028332483,0.028511576,0.032598328
t_1114,-83.15904,9.99654,0.029224956,0.029452981,0.030085823
t_1115,-83.24887,9.99654,0.029007375,0.02876025,0.034577284
t_1116,-83.20396,9.99654,0.031069767,0.031475823,0.03240774
t_1117,-83.20396,10.04078,0.038358897,0.040893633,0.03274355
t_1118,-83.33871,9.95231,0.032715086,0.033687133,0.036630232
t_1119,-83.38362,9.95231,0.027238736,0.027401343,0.02877046
t_112,-84.50652,9.68676,0.14203699,0.1730851,0.15938556
t_1120,-83.29379,9.95231,0.028715646,0.028916286,0.028497858
t_1121,-83.29379,9.99654,0.035454337,0.036442116,0.036302317
t_1122,-83.33871,9.99654,0.032331962,0.032395348,0.036827203
t_1123,-83.38362,9.99654,0.029450314,0.02939915,0.035534363
t_1124,-83.38362,10.04078,0.02814946,0.027092151,0.035287872
t_1125,-83.33871,10.04078,0.041300636,0.04325542,0.03860538
t_1126,-83.29379,10.04078,0.04212642,0.04451795,0.037575837
t_1127,-83.38362,10.085,0.031322896,0.030490477,0.035001032
t_1128,-83.15904,10.04078,0.035482842,0.03770038,0.030469768
t_1129,-83.24887,10.04078,0.040161878,0.04254437,0.03517763
t_113,-84.50652,9.73103,0.15403198,0.18492018,0.15587169
t_1130,-83.24887,10.085,0.041013937,0.04339185,0.03501116
t_1131,-83.15904,10.085,0.025388729,0.024398677,0.030133016
t_1132,-83.20396,10.085,0.03650987,0.037954353,0.0325674
t_1133,-83.15904,10.12922,0.025813831,0.024840796,0.029852923
t_1134,-83.24887,10.12922,0.03902541,0.04062937,0.03406276
t_1135,-83.20396,10.12922,0.026975682,0.026036644,0.031674426
t_1136,-83.24887,10.17343,0.039770246,0.041924592,0.03273867
t_1137,-83.74295,9.7753,0.038645875,0.041173723,0.039153416
t_1138,-83.69803,9.7753,0.046374828,0.05191354,0.04856833
t_1139,-83.74295,9.81956,0.03478209,0.03563241,0.037770458
t_114,-84.4616,9.73103,0.120175935,0.14726275,0.118341126
t_1140,-83.69803,9.81956,0.04009303,0.042387333,0.04739129
t_1141,-83.78786,9.81956,0.032412354,0.032182284,0.03690033
t_1142,-83.74295,9.86382,0.041566033,0.042969037,0.04847936
t_1143,-83.69803,9.86382,0.03395402,0.03362896,0.038217127
t_1144,-83.78786,9.86382,0.03747377,0.03818596,0.045298755
t_1145,-83.78786,9.90806,0.03847564,0.0394057,0.038751055
t_1146,-83.69803,9.90806,0.039126273,0.038721316,0.04288356
t_1147,-83.51837,9.90806,0.028549295,0.029582879,0.029511403
t_1148,-83.47345,9.95231,0.032620456,0.03461544,0.034530614
t_1149,-83.51837,9.95231,0.026237153,0.02671526,0.027216507
t_115,-84.41668,9.73103,0.11536995,0.14258687,0.11307219
t_1150,-83.42854,9.95231,0.025663761,0.025741987,0.028032474
t_1151,-83.42854,9.99654,0.026903998,0.02697398,0.026273342
t_1152,-83.47345,9.99654,0.026844965,0.027334375,0.031126034
t_1153,-83.51837,9.99654,0.023302091,0.023265883,0.024260612
t_1154,-83.51837,10.04078,0.02048327,0.02018344,0.0204441
t_1155,-83.42854,10.04078,0.027881244,0.027851114,0.030756379
t_1156,-83.47345,10.04078,0.021541437,0.021112934,0.021276575
t_1157,-83.6082,9.90806,0.029332511,0.02950471,0.029875282
t_1158,-83.6082,9.95231,0.031155463,0.031951178,0.028927471
t_1159,-83.65312,9.95231,0.03457236,0.03518985,0.03971235
t_116,-84.4616,9.7753,0.10555539,0.12254421,0.114605345
t_1160,-83.56329,9.95231,0.030184723,0.031329937,0.027765475
t_1161,-83.6082,9.99654,0.031531133,0.032741394,0.034690864
t_1162,-83.65312,9.99654,0.032220922,0.03322748,0.03041621
t_1163,-83.56329,9.99654,0.02797029,0.028825862,0.032005426
t_1164,-83.56329,10.04078,0.023481313,0.023701377,0.022452727
t_1165,-83.6082,10.04078,0.027018253,0.027726633,0.025474891
t_1166,-83.65312,10.04078,0.027943768,0.028519409,0.028614951
t_1167,-83.74295,9.90806,0.044157103,0.045680232,0.050809465
t_1168,-83.74295,9.95231,0.035302717,0.035618886,0.03898874
t_1169,-83.78786,9.95231,0.03617222,0.036709428,0.0398489
t_117,-84.59635,9.64248,0.1320355,0.13972367,0.13226405
t_1170,-83.69803,9.95231,0.0381479,0.038992643,0.036600567
t_1171,-83.74295,9.99654,0.033511452,0.034156535,0.03676699
t_1172,-83.69803,9.99654,0.031035779,0.031332284,0.03386603
t_1173,-83.78786,9.99654,0.040697128,0.042917587,0.039306354
t_1174,-83.78786,10.04078,0.034368668,0.03541682,0.03727651
t_1175,-83.74295,10.04078,0.031665828,0.032443713,0.034361694
t_1176,-83.69803,10.04078,0.0292339,0.029733542,0.0316122
t_1177,-83.74295,10.085,0.029399583,0.029985769,0.03163482
t_1178,-83.78786,10.085,0.03367486,0.035053086,0.03401443
t_1179,-83.69803,10.085,0.027420381,0.027823048,0.029472874
t_118,-84.55143,9.64248,0.15011093,0.17459005,0.1654832
t_1180,-83.78786,10.12922,0.03317318,0.034476023,0.037724964
t_1181,-83.69803,10.12922,0.030754656,0.03194931,0.0348013
t_1182,-83.74295,10.12922,0.031812456,0.033047445,0.03627289
t_1183,-83.83278,10.17343,0.03354539,0.035000257,0.033687487
t_1184,-83.69803,10.17343,0.029236829,0.029844204,0.03296664
t_1185,-83.74295,10.17343,0.031623352,0.032761127,0.033067204
t_1186,-83.78786,10.17343,0.03020488,0.030618727,0.032283973
t_1187,-83.6082,10.085,0.026487842,0.027229253,0.03008976
t_1188,-83.56329,10.085,0.022573315,0.022741495,0.02545914
t_1189,-83.65312,10.085,0.027498199,0.028272232,0.026935859
t_119,-84.64126,9.64248,0.17677054,0.19314177,0.17502868
t_1190,-83.6082,10.12922,0.029296633,0.031174107,0.029391281
t_1191,-83.65312,10.12922,0.02906393,0.030090641,0.032550503
t_1192,-83.56329,10.12922,0.025549944,0.02677083,0.025541577
t_1193,-83.56329,10.17343,0.029873146,0.03277567,0.027505368
t_1194,-83.6082,10.17343,0.030955963,0.033444144,0.029816696
t_1195,-83.65312,10.17343,0.030369142,0.031658158,0.031811155
t_1196,-83.56329,10.21764,0.034156308,0.038531765,0.029730668
t_1197,-83.47345,10.085,0.019710304,0.019079586,0.018105943
t_1198,-83.51837,10.085,0.0167537,0.01612449,0.016244564
t_1199,-83.42854,10.085,0.024134763,0.0232546,0.028794944
t_12,-83.83278,9.37669,0.037038423,0.04006346,0.04051405
t_120,-84.59635,9.68676,0.1558084,0.17930117,0.17143683
t_1200,-83.51837,10.12922,0.025119701,0.02805216,0.022216545
t_1201,-83.47345,10.12922,0.02747393,0.031053329,0.023941247
t_1202,-83.42854,10.12922,0.032737453,0.036368247,0.028677557
t_1203,-83.51837,10.17343,0.030470427,0.03464689,0.026297456
t_1204,-83.47345,10.17343,0.033858243,0.040224973,0.026973963
t_1205,-83.42854,10.17343,0.036621187,0.042293493,0.031448685
t_1206,-83.47345,10.21764,0.03559992,0.040544085,0.029286494
t_1207,-83.78786,10.21764,0.02988258,0.03064607,0.029847788
t_1208,-83.69803,10.21764,0.031570993,0.032900542,0.031918097
t_1209,-83.83278,10.21764,0.029846283,0.030379623,0.029786099
t_121,-84.55143,9.68676,0.14033243,0.16599324,0.13072921
t_1210,-83.74295,10.21764,0.031324487,0.032519713,0.031422947
t_1211,-83.74295,10.26184,0.03232032,0.033671785,0.031389713
t_1212,-83.83278,10.26184,0.03629922,0.038535997,0.034624085
t_1213,-83.69803,10.26184,0.03320262,0.03521434,0.031473875
t_1214,-83.78786,10.26184,0.032447364,0.033585202,0.03183076
t_1215,-83.78786,10.30603,0.036864255,0.039548814,0.034245007
t_1216,-83.74295,10.30603,0.03444347,0.037071463,0.031797532
t_1217,-83.6082,10.21764,0.034559738,0.038627017,0.0309156
t_1218,-83.65312,10.21764,0.034813292,0.038498715,0.031904906
t_1219,-83.65312,10.26184,0.03569277,0.039540354,0.031852584
t_122,-84.64126,9.68676,0.1601235,0.18447797,0.18186845
t_1220,-83.56329,10.26184,0.03801592,0.043822907,0.031070173
t_1221,-83.6082,10.26184,0.0371227,0.0421513,0.03156382
t_1222,-83.56329,10.30603,0.0349293,0.037635174,0.031540696
t_1223,-83.6082,10.30603,0.036989063,0.040991873,0.03200869
t_1224,-83.65312,10.30603,0.036342166,0.040234298,0.031819858
t_1225,-83.65312,10.35022,0.036199283,0.03930427,0.03199202
t_1226,-83.56329,10.35022,0.029061468,0.02902995,0.032027613
t_1227,-83.42854,10.21764,0.036758773,0.041023765,0.030420467
t_1228,-83.51837,10.21764,0.03449963,0.039322544,0.029010164
t_1229,-83.51837,10.26184,0.040412422,0.047470637,0.03276732
t_123,-84.64126,9.73103,0.17141734,0.20175593,0.18427558
t_1230,-83.47345,10.26184,0.038065948,0.043081097,0.03072492
t_1231,-83.42854,10.26184,0.038570438,0.042986408,0.031088205
t_1232,-83.42854,10.30603,0.039767332,0.044109777,0.03141628
t_1233,-83.47345,10.30603,0.037733708,0.04154251,0.031500287
t_1234,-83.51837,10.30603,0.037958942,0.04223251,0.031664338
t_1235,-83.47345,10.35022,0.039203268,0.04310088,0.03182458
t_1236,-83.51837,10.35022,0.036541417,0.03940972,0.032147437
t_1237,-82.93446,9.90806,0.025768645,0.025067806,0.025802951
t_1238,-82.97938,9.90806,0.035120558,0.036311615,0.026758686
t_1239,-82.97938,9.95231,0.02549366,0.02510689,0.025566444
t_124,-84.55143,9.73103,0.14723994,0.1750637,0.16312766
t_1240,-83.06921,10.04078,0.021963568,0.020580359,0.02695419
t_1241,-83.11413,10.085,0.023957662,0.022786828,0.028406674
t_1242,-83.33871,10.085,0.04316869,0.043906525,0.04145839
t_1243,-83.29379,10.085,0.04237079,0.044202063,0.037898574
t_1244,-83.38362,10.12922,0.038876817,0.04261737,0.033563253
t_1245,-83.33871,10.12922,0.041161053,0.04331211,0.036681775
t_1246,-83.29379,10.12922,0.040528007,0.04214261,0.036060873
t_1247,-83.29379,10.17343,0.039334003,0.04126341,0.033897538
t_1248,-83.33871,10.17343,0.03988657,0.042670544,0.033928372
