# 20120905_M7.6_Nicoya median gmf, Stations:None, gmlt:GEM, Rupture:JMA
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,ParkerEtAl2020SInter,ZhaoEtAl2006SInter
t_1158,-83.6082,9.95231,0.04475686,0.026825218,0.046202105
t_1159,-83.65312,9.95231,0.048040327,0.029307835,0.061317563
t_116,-84.4616,9.7753,0.107008934,0.07801465,0.14120598
t_1160,-83.56329,9.95231,0.043458648,0.025726471,0.04395744
t_1161,-83.6082,9.99654,0.04689177,0.028159823,0.057005234
t_1162,-83.65312,9.99654,0.045465074,0.027424073,0.04742705
t_1163,-83.56329,9.99654,0.04324868,0.02548848,0.05428616
t_1164,-83.56329,10.04078,0.040002096,0.023202429,0.04201239
t_1165,-83.6082,10.04078,0.042391095,0.025010947,0.04407442
t_1166,-83.65312,10.04078,0.04090092,0.024095597,0.04624297
t_1167,-83.74295,9.90806,0.05620398,0.03559018,0.06949242
t_1168,-83.74295,9.95231,0.044576243,0.027063426,0.053716276
t_1169,-83.78786,9.95231,0.046048597,0.028262014,0.056501
t_117,-84.59635,9.64248,0.14184603,0.1070528,0.18578988
t_1170,-83.69803,9.95231,0.048869114,0.030118272,0.051075194
t_1171,-83.74295,9.99654,0.04318934,0.025998464,0.052334536
t_1172,-83.69803,9.99654,0.041464403,0.02464009,0.049817584
t_1173,-83.78786,9.99654,0.050925765,0.031897705,0.054981362
t_1174,-83.78786,10.04078,0.04393594,0.026588155,0.053423252
t_1175,-83.74295,10.04078,0.042215552,0.025230896,0.05091387
t_1176,-83.69803,10.04078,0.040576376,0.023943143,0.048521187
t_1177,-83.74295,10.085,0.041223448,0.024450818,0.04946586
t_1178,-83.78786,10.085,0.0456008,0.027827548,0.051839605
t_1179,-83.69803,10.085,0.039669055,0.023232842,0.04719637
t_118,-84.55143,9.64248,0.16189569,0.12569378,0.22441745
t_1180,-83.78786,10.12922,0.049277905,0.030325113,0.06342278
t_1181,-83.69803,10.12922,0.046347264,0.027873496,0.057881925
t_1182,-83.74295,10.12922,0.047612898,0.028957317,0.0605939
t_1183,-83.83278,10.17343,0.055235095,0.034389466,0.064167365
t_1184,-83.69803,10.17343,0.045555267,0.027193207,0.0561692
t_1185,-83.74295,10.17343,0.05057509,0.03075575,0.05873175
t_1186,-83.78786,10.17343,0.050503228,0.030981753,0.061397582
t_1187,-83.6082,10.085,0.043383442,0.02557454,0.05423562
t_1188,-83.56329,10.085,0.041701436,0.024244957,0.05174891
t_1189,-83.65312,10.085,0.04170423,0.024616573,0.04502996
t_119,-84.64126,9.64248,0.18924746,0.143703,0.24351037
t_1190,-83.6082,10.12922,0.04812418,0.028507108,0.0528043
t_1191,-83.65312,10.12922,0.04501721,0.02675594,0.05528654
t_1192,-83.56329,10.12922,0.046169456,0.026992213,0.05043343
t_1193,-83.56329,10.17343,0.049424056,0.028835965,0.04909714
t_1194,-83.6082,10.17343,0.049285732,0.029050946,0.05135352
t_1195,-83.65312,10.17343,0.0472538,0.028058637,0.053710584
t_1196,-83.56329,10.21764,0.052042224,0.03026251,0.04827495
t_1197,-83.47345,10.085,0.038400993,0.02168216,0.03732886
t_1198,-83.51837,10.085,0.036688987,0.0207229,0.039116107
t_1199,-83.42854,10.085,0.037852548,0.021134868,0.04497617
t_12,-83.83278,9.37669,0.05861418,0.038385924,0.070897914
t_120,-84.59635,9.68676,0.15968336,0.12411363,0.22383615
t_1200,-83.51837,10.12922,0.05010656,0.029127916,0.048169583
t_1201,-83.47345,10.12922,0.05063961,0.02916198,0.046518598
t_1202,-83.42854,10.12922,0.050575513,0.028851526,0.044436544
t_1203,-83.51837,10.17343,0.05138995,0.029750435,0.047457207
t_1204,-83.47345,10.17343,0.05432341,0.031374566,0.04537031
t_1205,-83.42854,10.17343,0.05301677,0.030306613,0.046290025
t_1206,-83.47345,10.21764,0.051285826,0.029271191,0.044205293
t_1207,-83.78786,10.21764,0.052974146,0.03237413,0.05937629
t_1208,-83.69803,10.21764,0.050198913,0.030015009,0.05445056
t_1209,-83.83278,10.21764,0.053851727,0.033242714,0.061975025
t_121,-84.55143,9.68676,0.14612013,0.11299996,0.17014289
t_1210,-83.74295,10.21764,0.05201928,0.031461872,0.056868047
t_1211,-83.74295,10.26184,0.05395065,0.032424,0.055012193
t_1212,-83.83278,10.26184,0.057201143,0.035084173,0.05980406
t_1213,-83.69803,10.26184,0.0534673,0.031816803,0.052734744
t_1214,-83.78786,10.26184,0.05446169,0.03305607,0.057368968
t_1215,-83.78786,10.30603,0.05906455,0.035648238,0.055996515
t_1216,-83.74295,10.30603,0.058462862,0.034992296,0.05376017
t_1217,-83.6082,10.21764,0.052871827,0.031063505,0.05044257
t_1218,-83.65312,10.21764,0.05388906,0.031994134,0.052701827
t_1219,-83.65312,10.26184,0.054887917,0.032402687,0.05109771
t_122,-84.64126,9.68676,0.16032235,0.12534928,0.23179711
t_1220,-83.56329,10.26184,0.05443252,0.031607125,0.046902448
t_1221,-83.6082,10.26184,0.05485701,0.032117285,0.048959
t_1222,-83.56329,10.30603,0.04770933,0.027232101,0.045030635
t_1223,-83.6082,10.30603,0.05307086,0.030803077,0.04747731
t_1224,-83.65312,10.30603,0.055597287,0.0326549,0.049499292
t_1225,-83.65312,10.35022,0.054364793,0.031678505,0.047912385
t_1226,-83.56329,10.35022,0.03810624,0.021167314,0.043675758
t_1227,-83.42854,10.21764,0.04961932,0.027982455,0.04229978
t_1228,-83.51837,10.21764,0.051816657,0.029852979,0.04619637
t_1229,-83.51837,10.26184,0.05607985,0.032542784,0.047943402
t_123,-84.64126,9.73103,0.16219075,0.124977924,0.21956955
t_1230,-83.47345,10.26184,0.05080092,0.028821405,0.04302935
t_1231,-83.42854,10.26184,0.049118705,0.027532093,0.041210566
t_1232,-83.42854,10.30603,0.04839574,0.026940297,0.040113945
t_1233,-83.47345,10.30603,0.04766574,0.026706627,0.041847605
t_1234,-83.51837,10.30603,0.04979477,0.028263,0.043652263
t_1235,-83.47345,10.35022,0.047511615,0.026455624,0.040664487
t_1236,-83.51837,10.35022,0.045890316,0.025695803,0.042379316
t_1237,-82.93446,9.90806,0.026809078,0.012825848,0.028791098
t_1238,-82.97938,9.90806,0.03707874,0.018781036,0.030489678
t_1239,-82.97938,9.95231,0.027455397,0.0132982675,0.029772375
t_124,-84.55143,9.73103,0.14880672,0.114052095,0.20456907
t_1240,-83.06921,10.04078,0.028706891,0.014221276,0.031683106
t_1241,-83.11413,10.085,0.029303372,0.014664794,0.03259833
t_1242,-83.33871,10.085,0.04981587,0.028003974,0.041441888
t_1243,-83.29379,10.085,0.048428014,0.026895693,0.03957163
t_1244,-83.38362,10.12922,0.05173875,0.029364869,0.042451326
t_1245,-83.33871,10.12922,0.04942528,0.027650587,0.040559825
t_1246,-83.29379,10.12922,0.04662425,0.02565729,0.038757186
t_1247,-83.29379,10.17343,0.045396093,0.024787456,0.037920944
t_1248,-83.33871,10.17343,0.048143968,0.026724933,0.039655544
t_1249,-83.38362,10.17343,0.050738912,0.028604604,0.041472785
t_125,-84.59635,9.73103,0.13626146,0.104300976,0.16839549
t_1250,-83.29379,10.21764,0.043647368,0.023605064,0.03706673
t_1251,-83.38362,10.21764,0.0508934,0.028603807,0.04319477
t_1252,-83.20396,10.17343,0.03041312,0.015495717,0.03430817
t_1253,-83.24887,10.21764,0.03091629,0.015874809,0.035086237
t_1254,-83.33871,10.21764,0.04763241,0.026288599,0.038733266
t_1255,-83.29379,10.26184,0.031378616,0.016224353,0.035802584
t_1256,-83.33871,10.26184,0.047175966,0.025885943,0.037797417
t_1257,-83.38362,10.26184,0.045285966,0.024928743,0.039467055
t_1258,-83.33871,10.30603,0.031794965,0.016540112,0.036448818
t_1259,-83.38362,10.30603,0.04333764,0.023611654,0.038449045
t_126,-84.64126,9.7753,0.14243008,0.10968021,0.20733361
t_1260,-83.38362,10.35022,0.03216032,0.016817933,0.03701674
t_1261,-83.83278,10.30603,0.059944637,0.03649529,0.05830098
t_1262,-83.69803,10.30603,0.055352088,0.03275693,0.051593553
t_1263,-83.69803,10.35022,0.055839244,0.032855332,0.04988555
t_1264,-83.78786,10.35022,0.05822157,0.034869894,0.054018755
t_1265,-83.83278,10.35022,0.060638364,0.03666955,0.056173734
t_1266,-83.74295,10.35022,0.056754436,0.033682663,0.051922005
t_1267,-83.83278,10.3944,0.059741378,0.035853535,0.054090362
t_1268,-83.78786,10.3944,0.05786164,0.03440998,0.05207668
t_1269,-83.69803,10.3944,0.054454144,0.031769633,0.04820004
t_127,-84.32685,9.68676,0.12529191,0.09279067,0.16478242
t_1270,-83.74295,10.3944,0.055072937,0.032394752,0.05011244
t_1271,-83.6082,10.35022,0.05186375,0.029858217,0.046002973
t_1272,-83.6082,10.3944,0.053138256,0.030505601,0.04454145
t_1273,-83.56329,10.3944,0.041602943,0.023164738,0.042329814
t_1274,-83.65312,10.3944,0.05292013,0.030568838,0.04634275
t_1275,-83.65312,10.43858,0.052510414,0.030124791,0.0447947
t_1276,-83.56329,10.43858,0.04564286,0.025417885,0.041450184
t_1277,-83.6082,10.43858,0.049941577,0.028284678,0.043096893
t_1278,-83.65312,10.48275,0.047096282,0.026550647,0.043272562
t_1279,-83.6082,10.48275,0.04965308,0.027927522,0.041673504
t_128,-84.37177,9.68676,0.12422843,0.09341357,0.1746112
t_1280,-83.56329,10.48275,0.047315326,0.026262965,0.040119402
t_1281,-83.42854,10.35022,0.04830817,0.026753576,0.039014015
t_1282,-83.47345,10.3944,0.047242448,0.026136065,0.03948452
t_1283,-83.42854,10.3944,0.043444425,0.023600897,0.037915006
t_1284,-83.51837,10.3944,0.038280714,0.020939842,0.040662453
t_1285,-83.42854,10.43858,0.031774785,0.016524786,0.03641747
t_1286,-83.51837,10.43858,0.03569342,0.019220527,0.039418712
t_1287,-83.47345,10.43858,0.04553683,0.024925912,0.03831128
t_1288,-83.51837,10.48275,0.039773434,0.021515597,0.038188305
t_1289,-83.47345,10.48275,0.040302057,0.021625161,0.03674205
t_129,-84.32685,9.73103,0.09566291,0.06863609,0.1261132
t_1290,-83.83278,10.43858,0.05912502,0.035233546,0.052055284
t_1291,-83.78786,10.43858,0.057562567,0.034008272,0.05017479
t_1292,-83.74295,10.43858,0.055166867,0.032243762,0.04833598
t_1293,-83.69803,10.43858,0.051626477,0.029777955,0.046541467
t_1294,-83.74295,10.48275,0.055205315,0.032083575,0.04659708
t_1295,-83.69803,10.48275,0.05202163,0.029825002,0.04491424
t_1296,-83.78786,10.48275,0.05499952,0.032133583,0.04831752
t_1297,-83.83278,10.48275,0.055917736,0.032927632,0.05007281
t_1298,-83.83278,10.52691,0.054632023,0.03187726,0.048145838
t_1299,-83.78786,10.52691,0.052912623,0.030583948,0.046507977
t_13,-83.8777,9.37669,0.061262622,0.040523436,0.07532518
t_130,-84.28194,9.73103,0.10474613,0.07699005,0.15042922
t_1300,-83.69803,10.52691,0.050617214,0.028739404,0.043321673
t_1301,-83.74295,10.52691,0.04915722,0.028032033,0.04489898
t_1302,-83.74295,10.57107,0.047416702,0.02674207,0.043243878
t_1303,-83.83278,10.57107,0.053830698,0.031146508,0.046276025
t_1304,-83.78786,10.57107,0.052925996,0.030389052,0.04474813
t_1305,-83.69803,10.57107,0.041478164,0.022955513,0.0413092
t_1306,-83.69803,10.61522,0.034966145,0.018816141,0.03980968
t_1307,-83.78786,10.61522,0.039844643,0.022122884,0.04256925
t_1308,-83.83278,10.61522,0.048991602,0.027872063,0.044465203
t_1309,-83.74295,10.61522,0.04075932,0.022505151,0.04117862
t_131,-84.37177,9.73103,0.12170349,0.09096918,0.16825964
t_1310,-83.51837,10.52691,0.04506638,0.024513178,0.03738329
t_1311,-83.47345,10.52691,0.031251315,0.016127992,0.035605207
t_1312,-83.51837,10.57107,0.040740978,0.021745462,0.036174912
t_1313,-83.51837,10.61522,0.030605458,0.015640458,0.03460539
t_1314,-83.56329,10.52691,0.04583,0.025172431,0.038808893
t_1315,-83.6082,10.52691,0.049853235,0.027895927,0.04027458
t_1316,-83.65312,10.52691,0.046186145,0.025792703,0.041779663
t_1317,-83.56329,10.57107,0.04531107,0.024682187,0.03752111
t_1318,-83.6082,10.57107,0.04505585,0.024711614,0.03890257
t_1319,-83.65312,10.57107,0.048854683,0.02725673,0.040318422
t_132,-84.32685,9.7753,0.092164345,0.06575218,0.12139812
t_1320,-83.56329,10.61522,0.045141723,0.024413178,0.03625866
t_1321,-83.65312,10.61522,0.045836646,0.025187507,0.038891394
t_1322,-83.6082,10.61522,0.046685323,0.025545605,0.03756008
t_1323,-83.6082,10.65936,0.045066405,0.024364999,0.036248945
t_1324,-83.69803,10.65936,0.046705842,0.025710443,0.03877496
t_1325,-83.78786,10.65936,0.04933721,0.027691903,0.041384988
t_1326,-83.74295,10.65936,0.048149813,0.026779495,0.040071003
t_1327,-83.83278,10.65936,0.04982832,0.02816565,0.04271414
t_1328,-83.78786,10.7035,0.048828475,0.027177026,0.03978307
t_1329,-83.69803,10.7035,0.044656236,0.024256002,0.03734178
t_133,-84.28194,9.7753,0.112382986,0.08168483,0.14517176
t_1330,-83.74295,10.7035,0.04645225,0.025524199,0.03855519
t_1331,-83.83278,10.7035,0.050814386,0.028606428,0.041022737
t_1332,-83.83278,10.74763,0.043260597,0.023697646,0.03939122
t_1333,-83.74295,10.74763,0.044626683,0.024203718,0.03708751
t_1334,-83.65312,10.65936,0.047351267,0.025963392,0.037500314
t_1335,-83.56329,10.65936,0.04399888,0.02354375,0.035023443
t_1336,-83.6082,10.7035,0.04518323,0.024279132,0.03497032
t_1337,-83.65312,10.7035,0.036542457,0.019280152,0.03575077
t_1338,-83.56329,10.7035,0.03846966,0.02007577,0.03344677
t_1339,-83.6082,10.74763,0.041870587,0.02206905,0.033725593
t_134,-84.37177,9.7753,0.11243997,0.08357103,0.16153221
t_1340,-83.65312,10.74763,0.045939162,0.024748294,0.037169468
t_1341,-83.65312,10.79175,0.04160317,0.021884028,0.033553228
t_1342,-83.6082,10.79175,0.041984793,0.021972492,0.03251554
t_1343,-83.69803,10.74763,0.046646267,0.025332175,0.03836603
t_1344,-83.78786,10.74763,0.04611357,0.02527225,0.038234927
t_1345,-83.78786,10.79175,0.04275371,0.023021758,0.0367404
t_1346,-83.74295,10.79175,0.034480892,0.018008806,0.035277918
t_1347,-83.69803,10.79175,0.044786092,0.023983026,0.034604695
t_1348,-83.83278,10.79175,0.037660964,0.020158686,0.037405342
t_1349,-83.83278,10.83587,0.038709264,0.020570833,0.035907976
t_135,-84.37177,9.81956,0.09963516,0.07286533,0.122458436
t_1350,-83.74295,10.83587,0.0405656,0.021372115,0.034296542
t_1351,-83.69803,10.83587,0.042234764,0.022231286,0.033301
t_1352,-83.78786,10.83587,0.039474923,0.020876037,0.034912553
t_1353,-83.6082,10.83587,0.037411623,0.019099588,0.0313404
t_1354,-83.65312,10.83587,0.0388585,0.020081958,0.032315023
t_1355,-83.65312,10.87998,0.04205204,0.021830115,0.031116059
t_1356,-83.65312,10.92409,0.027360613,0.013228798,0.029628223
t_1357,-83.78786,10.87998,0.03905299,0.020428693,0.033909496
t_1358,-83.74295,10.87998,0.042134885,0.022125881,0.032972716
t_1359,-83.83278,10.87998,0.04296003,0.022883434,0.03484875
t_136,-84.28194,9.81956,0.092077844,0.06643851,0.11063947
t_1360,-83.69803,10.87998,0.04100341,0.021311887,0.032040637
t_1361,-83.78786,10.92409,0.040410962,0.021032574,0.032571558
t_1362,-83.74295,10.92409,0.040166434,0.02076194,0.03169574
t_1363,-83.83278,10.92409,0.0383996,0.019981416,0.03308242
