# 19881016_M5.88_Elia median gmf, Stations:None, gmlt:GEM, Rupture:EFEHR
custom_site_id,lon,lat,"BCHydroESHM20SInter
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SInter
sigma_mu_epsilon = -1.355630
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SInter
sigma_mu_epsilon = 1.355630
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SInter
theta_6_adjustment = -0.001500
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00","BCHydroESHM20SInter
theta_6_adjustment = 0.001500
faba_taper_model = ""SFunc""
a = -100.00
b = 100.00"
t_101,20.787509999999997,39.31834,0.0012372212,0.0009669482,0.0015830384,0.0012372212,0.0012372212
t_1010,22.59960000000001,38.06312,0.0016488348,0.0012886442,0.0021097027,0.0016488348,0.0016488348
t_1011,22.521529999999984,38.06826,0.0014005126,0.0010945684,0.0017919717,0.0014005126,0.0014005126
t_1012,22.443449999999984,38.07337,0.001669178,0.0013045435,0.002135732,0.001669178,0.001669178
t_1013,22.56380999999999,38.09656,0.0014400465,0.0011254661,0.0018425557,0.0014400465,0.0014400465
t_1014,22.989840000000015,38.03691,0.00076947367,0.00060138095,0.0009845502,0.00076947367,0.00076947367
t_1015,22.9118,38.04222,0.00080451963,0.000628771,0.0010293919,0.00080451963,0.00080451963
t_1016,23.110270000000014,38.05974,0.0005155048,0.00040289195,0.0006595942,0.0005155048,0.0005155048
t_1017,23.03223,38.0651,0.0006901003,0.00053934683,0.0008829911,0.0006901003,0.0006901003
t_1018,22.954180000000008,38.07043,0.0008885536,0.00069444766,0.0011369144,0.0008885536,0.0008885536
t_1019,23.386840000000007,38.07155,0.00033756762,0.00026382544,0.00043192157,0.00033756762,0.00033756762
t_102,20.829830000000015,39.34685,0.0011270208,0.0008808214,0.0014420359,0.0011270208,0.0011270208
t_1020,23.30879999999999,38.07703,0.00032891496,0.00025706296,0.00042085038,0.00032891496,0.00032891496
t_1021,23.230760000000004,38.08248,0.0004843242,0.00037852282,0.00061969826,0.0004843242,0.0004843242
t_1022,23.42935,38.09964,0.00033046928,0.00025827772,0.00042283916,0.00033046928,0.00033046928
t_1023,23.351290000000006,38.10514,0.00032475629,0.00025381276,0.00041552933,0.00032475629,0.00032475629
t_1024,23.273230000000012,38.1106,0.00034880536,0.00027260827,0.00044630037,0.00034880536,0.00034880536
t_1025,23.3938,38.13323,0.00032816647,0.00025647797,0.0004198927,0.00032816647,0.00032816647
t_1026,23.31572,38.13871,0.0003586404,0.00028029483,0.0004588844,0.0003586404,0.0003586404
t_1027,22.485720000000015,38.10168,0.0014739719,0.0011519804,0.0018859636,0.0014739719,0.0014739719
t_1028,23.04576,38.18847,0.0006253623,0.0004887509,0.00080015813,0.0006253623,0.0006253623
t_1029,23.08823000000001,38.21662,0.0005028792,0.00039302447,0.00064343965,0.0005028792,0.0005028792
t_103,20.98218,39.27667,0.0013223168,0.0010334547,0.0016919193,0.0013223168,0.0013223168
t_1030,22.85374999999999,38.23256,0.000761271,0.00059497013,0.0009740548,0.000761271,0.000761271
t_1031,22.775569999999988,38.23781,0.00093569135,0.0007312881,0.0011972276,0.00093569135,0.00093569135
t_1032,22.81799000000001,38.26602,0.00081030745,0.0006332945,0.0010367975,0.00081030745,0.00081030745
t_1033,22.860420000000005,38.29421,0.00065288076,0.0005102579,0.0008353683,0.00065288076,0.00065288076
t_1034,23.010069999999985,38.22197,0.00057352945,0.00044824104,0.0007338374,0.00057352945,0.00057352945
t_1035,22.931909999999988,38.22728,0.00071932,0.0005621834,0.000920378,0.00071932,0.00071932
t_1036,23.130709999999993,38.24476,0.0004951793,0.00038700658,0.0006335875,0.0004951793,0.0004951793
t_1037,23.052539999999993,38.25012,0.0006380512,0.0004986679,0.0008163937,0.0006380512,0.0006380512
t_1038,22.97435999999999,38.25545,0.0006927869,0.0005414465,0.0008864286,0.0006927869,0.0006927869
t_1039,22.896180000000015,38.26075,0.0006288098,0.0004914453,0.00080456916,0.0006288098,0.0006288098
t_104,20.9032,39.28108,0.0016435873,0.001284543,0.0021029883,0.0016435873,0.0016435873
t_1040,23.09503000000001,38.27827,0.00054481486,0.00042579917,0.00069709675,0.00054481486,0.00054481486
t_1041,23.01683,38.28361,0.0005687541,0.00044450886,0.00072772725,0.0005687541,0.0005687541
t_1042,22.93862999999999,38.28893,0.00059298944,0.00046344995,0.0007587366,0.00059298944,0.00059298944
t_1043,23.13754,38.30639,0.0005443264,0.0004254174,0.0006964717,0.0005443264,0.0005443264
t_1044,22.62575000000001,38.30985,0.0012762757,0.0009974713,0.0016330092,0.0012762757,0.0012762757
t_1045,22.54750999999999,38.315,0.001178301,0.00092089927,0.0015076494,0.001178301,0.001178301
t_1046,23.237629999999996,38.14416,0.00036644377,0.00028639354,0.0004688689,0.00036644377,0.00036644377
t_1047,23.436329999999998,38.16131,0.00036329302,0.00028393106,0.0004648375,0.00036329302,0.00036329302
t_1048,23.358229999999992,38.16681,0.0003506772,0.0002740712,0.00044869544,0.0003506772,0.0003506772
t_1049,23.28012000000001,38.17228,0.00032566706,0.00025452458,0.00041669467,0.00032566706,0.00032566706
t_105,21.024540000000002,39.30514,0.0013614044,0.0010640034,0.0017419324,0.0013614044,0.0013614044
t_1050,23.20201,38.17771,0.00037496217,0.0002930511,0.00047976832,0.00037496217,0.00037496217
t_1051,23.40075999999999,38.19489,0.0002823554,0.00022067442,0.00036127694,0.0002823554,0.0002823554
t_1052,23.322640000000007,38.20038,0.00031123162,0.00024324258,0.00039822437,0.00031123162,0.00031123162
t_1053,23.24450999999999,38.20582,0.00034330558,0.00026830993,0.00043926336,0.00034330558,0.00034330558
t_1054,23.16637,38.21124,0.00041254534,0.00032242414,0.0005278564,0.00041254534,0.00041254534
t_1055,23.990080000000006,38.18352,0.00013328332,0.00010416737,0.0001705375,0.00013328332,0.00013328332
t_1056,23.912000000000006,38.18925,0.00014414384,0.00011265539,0.00018443367,0.00014414384,0.00014414384
t_1057,23.954669999999993,38.2172,0.00012400675,9.691728e-05,0.00015866804,0.00012400675,0.00012400675
t_1058,23.876560000000012,38.22292,0.00014166313,0.00011071659,0.00018125956,0.00014166313,0.00014166313
t_1059,23.677689999999984,38.20626,0.00018788646,0.00014684236,0.00024040283,0.00018788646,0.00018788646
t_106,20.94552999999999,39.30957,0.0011740482,0.00091757544,0.0015022078,0.0011740482,0.0011740482
t_1060,23.59957,38.21186,0.00023902053,0.00018680612,0.00030582948,0.00023902053,0.00023902053
t_1061,23.521450000000016,38.21743,0.00028541216,0.00022306343,0.00036518808,0.00028541216,0.00028541216
t_1062,23.79844,38.22861,0.00013439648,0.00010503736,0.00017196182,0.00013439648,0.00013439648
t_1063,23.720320000000015,38.23426,0.00014860297,0.000116140414,0.00019013917,0.00014860297,0.00014860297
t_1064,23.642179999999996,38.23988,0.00019680575,0.00015381322,0.00025181516,0.00019680575,0.00019680575
t_1065,23.564040000000006,38.24547,0.00024762176,0.0001935284,0.00031683483,0.00024762176,0.00024762176
t_1066,23.485890000000012,38.25102,0.00026431587,0.00020657564,0.00033819512,0.00026431587,0.00026431587
t_1067,23.841110000000015,38.25658,0.0001391348,0.00010874059,0.00017802457,0.0001391348,0.0001391348
t_1068,23.762969999999996,38.26225,0.00016620202,0.00012989494,0.00021265737,0.00016620202,0.00016620202
t_1069,23.919250000000005,38.25088,0.0001291325,0.00010092331,0.0001652265,0.0001291325,0.0001291325
t_107,20.987889999999993,39.33804,0.0011364224,0.00088816916,0.0014540653,0.0011364224,0.0011364224
t_1070,23.883800000000008,38.28454,0.000119908385,9.371421e-05,0.00015342413,0.000119908385,0.000119908385
t_1071,23.44332,38.22296,0.0002402707,0.00018778318,0.00030742906,0.0002402707,0.0002402707
t_1072,23.36518000000001,38.22846,0.00030950079,0.00024188985,0.00039600974,0.00030950079,0.00030950079
t_1073,23.287030000000016,38.23393,0.00045201997,0.0003532755,0.00057836465,0.00045201997,0.00045201997
t_1074,23.20886999999999,38.23936,0.00048177535,0.00037653075,0.000616437,0.00048177535,0.00048177535
t_1075,23.407730000000015,38.25653,0.00032027945,0.0002503139,0.00040980114,0.00032027945,0.00032027945
t_1076,23.32956999999999,38.26202,0.00044345314,0.0003465801,0.00056740333,0.00044345314,0.00044345314
t_1077,23.25139999999999,38.26747,0.00044543267,0.0003481272,0.0005699361,0.00044543267,0.00044543267
t_1078,23.173220000000015,38.27288,0.0005585951,0.00043656913,0.0007147287,0.0005585951,0.0005585951
t_1079,23.45031,38.28459,0.00032447188,0.0002535905,0.00041516544,0.00032447188,0.00032447188
t_108,20.908860000000004,39.34246,0.0012130098,0.00094802584,0.0015520597,0.0012130098,0.0012130098
t_1080,23.37213,38.29009,0.00037702464,0.000294663,0.00048240728,0.00037702464,0.00037702464
t_1081,23.68481,38.26789,0.00021518169,0.00016817491,0.0002753274,0.00021518169,0.00021518169
t_1082,23.606660000000005,38.27349,0.00022231917,0.0001737532,0.00028445988,0.00022231917,0.00022231917
t_1083,23.528490000000005,38.27906,0.00026197342,0.0002047449,0.00033519792,0.00026197342,0.00026197342
t_1084,23.80564000000001,38.29022,0.00015942745,0.00012460028,0.00020398923,0.00015942745,0.00015942745
t_1085,23.72747000000001,38.29588,0.00016957762,0.00013253311,0.00021697646,0.00016957762,0.00016957762
t_1086,23.649290000000008,38.3015,0.00023988554,0.00018748216,0.00030693624,0.00023988554,0.00023988554
t_1087,23.571110000000004,38.30708,0.00023148379,0.0001809158,0.00029618613,0.00023148379,0.00023148379
t_1088,23.492909999999995,38.31264,0.0002981088,0.00023298647,0.00038143358,0.0002981088,0.0002981088
t_1089,23.770139999999998,38.32386,0.00019855838,0.00015518299,0.0002540577,0.00019855838,0.00019855838
t_109,21.03027,39.3665,0.0010067457,0.00078682054,0.0012881425,0.0010067457,0.0010067457
t_1090,23.293939999999992,38.29556,0.00041155162,0.00032164753,0.0005265849,0.00041155162,0.00041155162
t_1091,23.21574000000001,38.30099,0.00044202653,0.00034546515,0.00056557794,0.00044202653,0.00044202653
t_1092,23.414710000000014,38.31815,0.00030735056,0.00024020934,0.0003932585,0.00030735056,0.00030735056
t_1093,23.336510000000004,38.32364,0.00034311102,0.00026815786,0.00043901443,0.00034311102,0.00034311102
t_1094,23.258289999999988,38.32909,0.0004304188,0.0003363931,0.0005507257,0.0004304188,0.0004304188
t_1095,23.18007,38.33451,0.00047997848,0.00037512643,0.00061413785,0.00047997848,0.00047997848
t_1096,23.45732000000001,38.3462,0.00029467687,0.00023030424,0.00037704236,0.00029467687,0.00029467687
t_1097,23.37908999999999,38.35171,0.00036123142,0.00028231984,0.00046219965,0.00036123142,0.00036123142
t_1098,23.30086,38.35717,0.00046654147,0.00036462475,0.00059694506,0.00046654147,0.00046654147
t_1099,23.222620000000006,38.36261,0.0003795323,0.00029662286,0.00048561586,0.0003795323,0.0003795323
t_11,21.00399999999999,38.65734,0.0052700033,0.004118763,0.0067430288,0.0052700033,0.0052700033
t_110,20.951220000000006,39.37094,0.0011720781,0.00091603573,0.0014996871,0.0011720781,0.0011720781
t_1100,23.69194999999999,38.32949,0.00019330313,0.00015107576,0.00024733355,0.00019330313,0.00019330313
t_1101,23.613740000000007,38.3351,0.00023286144,0.00018199248,0.00029794883,0.00023286144,0.00023286144
t_1102,23.535539999999997,38.34067,0.000247681,0.00019357468,0.00031691062,0.000247681,0.000247681
t_1103,23.65639999999999,38.3631,0.00018733277,0.00014640963,0.00023969439,0.00018733277,0.00018733277
t_1104,23.578180000000003,38.36868,0.00023445822,0.00018324045,0.00029999192,0.00023445822,0.00023445822
t_1105,23.49994000000001,38.37424,0.0002818254,0.0002202602,0.0003605988,0.0002818254,0.0002818254
t_1106,23.620839999999987,38.39669,0.00025300749,0.00019773761,0.00032372592,0.00025300749,0.00025300749
t_1107,23.54258999999999,38.40226,0.00024948083,0.00019498134,0.00031921352,0.00024948083,0.00024948083
t_1108,23.46432999999999,38.40779,0.0002544975,0.00019890214,0.00032563246,0.0002544975,0.0002544975
t_1109,23.66353000000001,38.42467,0.00023234494,0.00018158882,0.00029728797,0.00023234494,0.00023234494
t_111,20.99360999999999,39.3994,0.00096443517,0.00075375277,0.0012340057,0.00096443517,0.00096443517
t_1110,23.585260000000005,38.43026,0.00021458964,0.00016771219,0.00027456987,0.00021458964,0.00021458964
t_1111,23.50698,38.43582,0.00022332504,0.00017453934,0.0002857469,0.00022332504,0.00022332504
t_1112,21.945040000000006,38.19832,0.0037185703,0.0029062429,0.004757953,0.0037185703,0.0037185703
t_1113,22.065429999999992,38.22182,0.0031456295,0.0024584618,0.0040248684,0.0031456295,0.0031456295
t_1114,21.98723000000001,38.22673,0.0034340725,0.002683894,0.0043939347,0.0034340725,0.0034340725
t_1115,21.909019999999998,38.2316,0.003875921,0.00302922,0.004959285,0.003875921,0.003875921
t_1116,22.029439999999994,38.25512,0.0038241958,0.0029887941,0.0048931018,0.0038241958,0.0038241958
t_1117,21.951220000000006,38.26002,0.0041232645,0.003222531,0.0052757636,0.0041232645,0.0041232645
t_1118,21.99342999999999,38.28841,0.003805355,0.0029740692,0.0048689945,0.003805355,0.003805355
t_1119,21.915179999999992,38.29329,0.004615975,0.003607608,0.005906192,0.004615975,0.004615975
t_112,20.914530000000013,39.40382,0.001107011,0.00086518266,0.001416433,0.001107011,0.001107011
t_1120,21.957400000000007,38.32169,0.003318594,0.0025936419,0.0042461785,0.003318594,0.003318594
t_1121,22.35508999999999,38.35854,0.0017754874,0.0013876294,0.0022717563,0.0017754874,0.0017754874
t_1122,22.27680000000001,38.36357,0.0019262596,0.0015054651,0.002464671,0.0019262596,0.0019262596
t_1123,22.319140000000004,38.39187,0.0017548242,0.0013714801,0.0022453174,0.0017548242,0.0017548242
t_1124,22.19851,38.36856,0.0022554994,0.0017627819,0.0028859368,0.0022554994,0.0022554994
t_1125,22.120209999999986,38.37352,0.0026058126,0.0020365687,0.0033341665,0.0026058126,0.0026058126
t_1126,22.24082999999999,38.39688,0.0020049785,0.0015669877,0.0025653925,0.0020049785,0.0020049785
t_1127,22.162509999999997,38.40186,0.0022076003,0.0017253464,0.0028246494,0.0022076003,0.0022076003
t_1128,22.084190000000007,38.40681,0.0024110011,0.0018843141,0.0030849031,0.0024110011,0.0024110011
t_1129,22.5899,38.34325,0.0010691384,0.0008355834,0.0013679747,0.0010691384,0.0010691384
t_113,20.350130000000007,39.31105,0.0012595586,0.000984406,0.0016116194,0.0012595586,0.0012595586
t_1130,22.63230999999999,38.37149,0.0010599555,0.0008284065,0.0013562249,0.0010599555,0.0010599555
t_1131,22.55402000000001,38.37663,0.0012479658,0.0009753457,0.0015967864,0.0012479658,0.0012479658
t_1132,22.59644,38.40487,0.0009958644,0.00077831623,0.0012742197,0.0009958644,0.0009958644
t_1133,22.518129999999985,38.41,0.0014389222,0.0011245874,0.0018411172,0.0014389222,0.0014389222
t_1134,22.638869999999997,38.4331,0.00086837297,0.00067867554,0.001111093,0.00086837297,0.00086837297
t_1135,22.560550000000006,38.43825,0.0010582822,0.00082709873,0.001354084,0.0010582822,0.0010582822
t_1136,22.005859999999984,38.41172,0.0031397694,0.0024538818,0.0040173703,0.0031397694,0.0031397694
t_1137,21.927520000000015,38.4166,0.003983647,0.003113413,0.0050971215,0.003983647,0.003983647
t_1138,22.048149999999993,38.44008,0.0025465416,0.0019902457,0.0032583287,0.0025465416,0.0025465416
t_1139,21.96978999999999,38.44498,0.0028957957,0.0022632047,0.0037052033,0.0028957957,0.0028957957
t_114,20.313279999999992,39.34382,0.001337579,0.0010453828,0.0017114474,0.001337579,0.001337579
t_1140,22.012079999999997,38.47334,0.0026096273,0.00203955,0.0033390475,0.0026096273,0.0026096273
t_1141,21.93370999999999,38.47822,0.002834708,0.0022154613,0.0036270407,0.002834708,0.002834708
t_1142,22.361500000000007,38.42016,0.0016353439,0.0012781004,0.0020924408,0.0016353439,0.0016353439
t_1143,22.283169999999984,38.42519,0.001766925,0.0013809374,0.0022608005,0.001766925,0.001766925
t_1144,22.403880000000015,38.44844,0.0015438604,0.0012066016,0.0019753866,0.0015438604,0.0015438604
t_1145,22.325530000000015,38.45349,0.0016949076,0.0013246523,0.0021686533,0.0016949076,0.0016949076
t_1146,22.247180000000014,38.4585,0.0017039463,0.0013317165,0.0021802185,0.0017039463,0.0017039463
t_1147,22.367919999999998,38.48177,0.0018293172,0.0014297,0.002340632,0.0018293172,0.0018293172
t_1148,22.28954999999999,38.4868,0.0015536261,0.001214234,0.0019878822,0.0015536261,0.0015536261
t_1149,22.410320000000013,38.51004,0.0012523759,0.0009787924,0.0016024291,0.0012523759,0.0012523759
t_115,20.355490000000003,39.37244,0.0011490312,0.0008980235,0.0014701984,0.0011490312,0.0011490312
t_1150,22.33193,38.51509,0.0013927711,0.0010885181,0.0017820664,0.0013927711,0.0013927711
t_1151,22.253539999999987,38.5201,0.0016148393,0.001262075,0.002066205,0.0016148393,0.0016148393
t_1152,22.20483999999999,38.43019,0.002025318,0.0015828842,0.0025914174,0.002025318,0.002025318
t_1153,22.126499999999993,38.43515,0.0023785036,0.0018589157,0.0030433221,0.0023785036,0.0023785036
t_1154,22.16882000000001,38.46348,0.0021549955,0.0016842332,0.002757341,0.0021549955,0.0021549955
t_1155,22.090460000000007,38.46843,0.0022109926,0.0017279978,0.0028289899,0.0022109926,0.0022109926
t_1156,22.21117000000001,38.4918,0.002051819,0.0016035959,0.0026253255,0.002051819,0.002051819
t_1157,22.13279,38.49676,0.0021790753,0.0017030529,0.0027881514,0.0021790753,0.0021790753
t_1158,22.17514,38.52509,0.0018657643,0.0014581851,0.0023872664,0.0018657643,0.0018657643
t_1159,22.096730000000008,38.53003,0.0021197896,0.0016567182,0.0027122947,0.0021197896,0.0021197896
t_116,20.27641,39.37658,0.001136715,0.0008883978,0.0014544396,0.001136715,0.001136715
t_1160,22.217510000000004,38.55339,0.0015838662,0.0012378681,0.0020265747,0.0015838662,0.0015838662
t_1161,22.139080000000007,38.55836,0.0020523618,0.0016040201,0.0026260202,0.0020523618,0.0020523618
t_1162,22.37433999999999,38.54336,0.0014249068,0.0011136336,0.0018231843,0.0014249068,0.0014249068
t_1163,22.29593,38.54839,0.00146451,0.0011445855,0.0018738571,0.00146451,0.00146451
t_1164,22.416769999999985,38.57162,0.0010931386,0.00085434073,0.0013986832,0.0010931386,0.0010931386
t_1165,22.338339999999988,38.57667,0.0013421867,0.0010489839,0.001717343,0.0013421867,0.0013421867
t_1166,22.259899999999988,38.58169,0.0014220891,0.0011114314,0.0018195789,0.0014220891,0.0014220891
t_1167,22.380769999999984,38.60493,0.0011121323,0.00086918526,0.0014229858,0.0011121323,0.0011121323
t_1168,22.30232000000001,38.60996,0.0012884813,0.0010070106,0.0016486264,0.0012884813,0.0012884813
t_1169,22.42322999999999,38.63318,0.0009938398,0.00077673397,0.0012716292,0.0009938398,0.0009938398
t_117,20.31862000000001,39.4052,0.00097187614,0.00075956824,0.0012435265,0.00097187614,0.00097187614
t_1170,22.344760000000008,38.63823,0.0011378191,0.0008892608,0.0014558524,0.0011378191,0.0011378191
t_1171,22.266279999999995,38.64325,0.0013756023,0.0010750998,0.0017600986,0.0013756023,0.0013756023
t_1172,22.573610000000002,38.56142,0.0008925125,0.0006975417,0.0011419798,0.0008925125,0.0008925125
t_1173,22.495190000000008,38.56654,0.0013384728,0.0010460813,0.001712591,0.0013384728,0.0013384728
t_1174,22.616089999999986,38.58963,0.0007702228,0.0006019664,0.0009855088,0.0007702228,0.0007702228
t_1175,22.53765999999999,38.59476,0.0008874388,0.00069357635,0.0011354879,0.0008874388,0.0008874388
t_1176,22.459219999999988,38.59986,0.0011866405,0.00092741696,0.0015183198,0.0011866405,0.0011866405
t_1177,22.580150000000003,38.62298,0.000769147,0.00060112565,0.0009841323,0.000769147,0.000769147
t_1178,22.501689999999996,38.62809,0.00094236224,0.0007365017,0.0012057631,0.00094236224,0.00094236224
t_1179,22.622659999999996,38.65117,0.0008873835,0.00069353316,0.0011354171,0.0008873835,0.0008873835
t_118,20.23952,39.40933,0.0011303655,0.0008834354,0.0014463154,0.0011303655,0.0011303655
t_1180,22.544190000000015,38.65631,0.0008538613,0.00066733395,0.0010925251,0.0008538613,0.0008538613
t_1181,22.4657,38.66141,0.00092557666,0.000723383,0.0011842859,0.00092557666,0.00092557666
t_1182,22.181460000000015,38.58667,0.001604572,0.0012540508,0.002053068,0.001604572,0.001604572
t_1183,22.103010000000012,38.59162,0.0019896594,0.0015550152,0.0025457917,0.0019896594,0.0019896594
t_1184,22.223860000000002,38.61496,0.0014320018,0.0011191787,0.0018322625,0.0014320018,0.0014320018
t_1185,22.145389999999992,38.61993,0.001712809,0.0013386431,0.0021915585,0.001712809,0.001712809
t_1186,22.066910000000007,38.62486,0.0019878023,0.0015535638,0.0025434154,0.0019878023,0.0019878023
t_1187,22.187790000000007,38.64823,0.0014832683,0.001159246,0.0018978585,0.0014832683,0.0014832683
t_1188,22.10929999999999,38.65318,0.0016305642,0.0012743649,0.0020863253,0.0016305642,0.0016305642
t_1189,22.23021,38.67652,0.0012877266,0.0010064207,0.0016476607,0.0012877266,0.0012877266
t_119,20.360860000000002,39.4338,0.0010321811,0.00080669945,0.0013206872,0.0010321811,0.0010321811
t_1190,22.151700000000005,38.68148,0.0014643557,0.001144465,0.0018736597,0.0014643557,0.0014643557
t_1191,22.073180000000008,38.68642,0.0016295852,0.0012735997,0.0020850727,0.0016295852,0.0016295852
t_1192,22.782209999999992,38.29946,0.0007503187,0.0005864104,0.00096004124,0.0007503187,0.0007503187
t_1193,22.824639999999988,38.32766,0.0007393005,0.0005777991,0.0009459433,0.0007393005,0.0007393005
t_1194,22.746399999999994,38.33289,0.00084238837,0.0006583673,0.0010778455,0.00084238837,0.00084238837
t_1195,22.867109999999997,38.35584,0.00072888384,0.000569658,0.0009326151,0.00072888384,0.00072888384
t_1196,22.788849999999996,38.36109,0.0007432371,0.0005808758,0.00095098023,0.0007432371,0.0007432371
t_1197,22.710579999999993,38.3663,0.0008308089,0.00064931734,0.0010630293,0.0008308089,0.0008308089
t_1198,22.831310000000002,38.38928,0.000747727,0.00058438483,0.0009567251,0.000747727,0.000747727
t_1199,22.753029999999995,38.39451,0.0008420281,0.00065808574,0.0010773845,0.0008420281,0.0008420281
t_12,20.96755999999999,38.69035,0.0065373927,0.005109289,0.008364668,0.0065373927,0.0065373927
t_120,20.28173000000001,39.43795,0.00090339006,0.00070604304,0.0011558977,0.00090339006,0.00090339006
t_1200,23.05932999999999,38.31176,0.0004492645,0.00035112197,0.000574839,0.0004492645,0.0004492645
t_1201,22.98111,38.31709,0.0005782451,0.00045192652,0.00073987106,0.0005782451,0.0005782451
t_1202,22.90288000000001,38.32239,0.00070743327,0.0005528933,0.0009051688,0.00070743327,0.00070743327
t_1203,23.10184000000001,38.33989,0.00047219885,0.00036904626,0.00060418376,0.00047219885,0.00047219885
t_1204,23.023599999999988,38.34524,0.0006111716,0.00047766019,0.00078200095,0.0006111716,0.0006111716
t_1205,22.945359999999994,38.35056,0.00053354225,0.0004169891,0.0006826733,0.00053354225,0.00053354225
t_1206,23.14437000000001,38.36801,0.0005066238,0.00039595107,0.0006482309,0.0005066238,0.0005066238
t_1207,23.066120000000012,38.37338,0.00048626744,0.00038004154,0.00062218466,0.00048626744,0.00048626744
t_1208,22.987860000000012,38.37871,0.00048677644,0.00038043936,0.00062283594,0.00048677644,0.00048677644
t_1209,22.90959000000001,38.38401,0.00059622584,0.00046597936,0.0007628777,0.00059622584,0.00059622584
t_121,20.207889999999992,39.5034,0.000924565,0.00072259235,0.0011829914,0.000924565,0.000924565
t_1210,23.421699999999987,38.37976,0.00025412883,0.00019861398,0.0003251607,0.00025412883,0.00025412883
t_1211,23.34344999999999,38.38524,0.00035031373,0.00027378713,0.00044823033,0.00035031373,0.00035031373
t_1212,23.26518999999999,38.3907,0.00036644787,0.00028639674,0.00046887418,0.00036644787,0.00036644787
t_1213,23.18692999999999,38.39611,0.00041285233,0.00032266407,0.0005282492,0.00041285233,0.00041285233
t_1214,23.386059999999986,38.4133,0.00027229887,0.00021281476,0.0003484095,0.00027229887,0.00027229887
t_1215,23.30779000000001,38.41877,0.00033237704,0.00025976874,0.00042528016,0.00033237704,0.00033237704
t_1216,23.229510000000005,38.4242,0.00038717236,0.00030259395,0.00049539143,0.00038717236,0.00038717236
t_1217,23.151219999999995,38.42961,0.0006547802,0.00051174243,0.00083779864,0.0006547802,0.0006547802
t_1218,23.428699999999992,38.44134,0.00021653822,0.0001692351,0.00027706308,0.00021653822,0.00021653822
t_1219,23.350400000000008,38.44683,0.00030475762,0.00023818284,0.0003899408,0.00030475762,0.00030475762
t_122,20.323970000000003,39.46655,0.0010709229,0.00083697814,0.001370258,0.0010709229,0.0010709229
t_1220,22.67473000000001,38.39971,0.00085819076,0.0006707176,0.0010980647,0.00085819076,0.00085819076
t_1221,22.87379999999999,38.41745,0.000601441,0.0004700553,0.00076955056,0.000601441,0.000601441
t_1222,22.79549,38.4227,0.0006565957,0.0005131613,0.0008401216,0.0006565957,0.0006565957
t_1223,22.717189999999988,38.42792,0.0007914822,0.00061858166,0.0010127104,0.0007914822,0.0007914822
t_1224,22.837980000000016,38.45088,0.00069356355,0.0005420535,0.00088742236,0.00069356355,0.00069356355
t_1225,22.759659999999997,38.45611,0.00074801705,0.00058461155,0.0009570962,0.00074801705,0.00074801705
t_1226,22.68132,38.46131,0.0008478074,0.0006626025,0.001084779,0.0008478074,0.0008478074
t_1227,22.88049000000001,38.47904,0.00068498787,0.0005353512,0.00087644975,0.00068498787,0.00068498787
