# 20090108_M6.1_Cinchona median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2014,AkkarEtAlRjb2014,CauzziEtAl2014
t_1125,-83.66084,10.09737,0.052124266,0.029038213,0.03943201
t_1126,-83.84051,10.05314,0.077174775,0.047740757,0.061739996
t_1127,-83.84051,10.09737,0.095112115,0.059323277,0.07321719
t_1128,-83.93034,10.09737,0.14590102,0.10264499,0.11075456
t_1129,-83.88542,10.09737,0.10060189,0.067458004,0.08101273
t_113,-84.87357,10.1858,0.025480144,0.014292195,0.019122962
t_1130,-83.84051,10.14158,0.09098909,0.0586684,0.0727891
t_1131,-83.93034,10.14158,0.167978,0.12478915,0.12670788
t_1132,-83.88542,10.14158,0.12194713,0.08320157,0.0946136
t_1133,-83.93034,10.1858,0.17772317,0.1355672,0.13362764
t_1134,-83.88542,10.1858,0.14460905,0.09935711,0.109425195
t_1135,-83.84051,10.1858,0.12392548,0.07879145,0.093051925
t_1136,-83.79559,10.05314,0.06469164,0.03882737,0.05204738
t_1137,-83.70576,10.09737,0.051085353,0.029464647,0.040870145
t_1138,-83.79559,10.09737,0.08021968,0.04798118,0.06153873
t_1139,-83.75067,10.09737,0.06911744,0.04005644,0.05268543
t_114,-85.05323,10.05314,0.016167535,0.00951997,0.012841019
t_1140,-83.70576,10.14158,0.06418347,0.03647469,0.04828787
t_1141,-83.75067,10.14158,0.07570717,0.044139896,0.05709558
t_1142,-83.79559,10.14158,0.09059116,0.054723725,0.06852186
t_1143,-83.79559,10.1858,0.09839272,0.05957243,0.07366361
t_1144,-83.75067,10.1858,0.07915956,0.04624498,0.05936155
t_1145,-83.70576,10.1858,0.067369096,0.03830721,0.05028461
t_1146,-83.61593,10.09737,0.047543894,0.02615697,0.035554346
t_1147,-83.57101,10.09737,0.04740191,0.025702044,0.03434216
t_1148,-83.61593,10.14158,0.053354602,0.029250976,0.038988058
t_1149,-83.57101,10.14158,0.04789862,0.026011288,0.034777157
t_115,-85.05323,10.09737,0.016461989,0.0096662175,0.013044226
t_1150,-83.66084,10.14158,0.05548351,0.030958394,0.041610584
t_1151,-83.66084,10.1858,0.061702177,0.034298304,0.045243613
t_1152,-83.57101,10.1858,0.05493637,0.029329855,0.038694363
t_1153,-83.61593,10.1858,0.058877513,0.03199562,0.042145014
t_1154,-83.57101,10.23,0.057822265,0.030442767,0.040286906
t_1155,-83.61593,10.23,0.06652761,0.035040114,0.046549022
t_1156,-83.43626,10.23,0.04525072,0.023157213,0.030776678
t_1157,-83.48118,10.23,0.048886992,0.025191342,0.03346488
t_1158,-83.5261,10.23,0.056756172,0.02863913,0.03878674
t_1159,-83.43626,10.2742,0.044350363,0.022800079,0.03021685
t_116,-85.00832,10.09737,0.017859276,0.010365016,0.014011754
t_1160,-83.5261,10.2742,0.054786846,0.027970579,0.03751564
t_1161,-83.48118,10.2742,0.050173488,0.025438951,0.034124713
t_1162,-83.43626,10.31839,0.04519747,0.022884594,0.030591846
t_1163,-83.48118,10.31839,0.045764163,0.023874551,0.031522397
t_1164,-83.5261,10.31839,0.053780895,0.027413856,0.036771905
t_1165,-83.5261,10.36258,0.05097457,0.026255315,0.034938414
t_1166,-83.79559,10.23,0.103198655,0.0619181,0.076593824
t_1167,-83.70576,10.23,0.076246746,0.042828936,0.055392552
t_1168,-83.75067,10.23,0.086364016,0.05001427,0.06358756
t_1169,-83.70576,10.2742,0.08156524,0.04466089,0.058393545
t_117,-84.9634,10.09737,0.020961512,0.011979233,0.015936324
t_1170,-83.79559,10.2742,0.10590131,0.06199684,0.07798731
t_1171,-83.75067,10.2742,0.09181881,0.0518737,0.066682965
t_1172,-83.79559,10.31839,0.1064305,0.059546024,0.078064494
t_1173,-83.75067,10.31839,0.09323893,0.050749443,0.06727398
t_1174,-83.70576,10.31839,0.081747025,0.043702193,0.058138862
t_1175,-83.70576,10.36258,0.078731306,0.041452143,0.05565368
t_1176,-83.66084,10.23,0.072923124,0.039364297,0.05173747
t_1177,-83.66084,10.2742,0.07445227,0.039473064,0.052507695
t_1178,-83.61593,10.2742,0.068169154,0.03517557,0.04743903
t_1179,-83.57101,10.2742,0.060658038,0.031148978,0.041843943
t_118,-85.05323,10.14158,0.023647422,0.013309404,0.01686046
t_1180,-83.66084,10.31839,0.075136736,0.03879229,0.052710727
t_1181,-83.57101,10.31839,0.051975567,0.027741022,0.036633138
t_1182,-83.61593,10.31839,0.06671285,0.034226637,0.04628675
t_1183,-83.61593,10.36258,0.06386989,0.032783207,0.04418908
t_1184,-83.57101,10.36258,0.048045427,0.025786309,0.034179013
t_1185,-83.66084,10.36258,0.07068957,0.03669356,0.049395986
t_1186,-83.88542,10.23,0.16060284,0.10671164,0.12231165
t_1187,-83.93034,10.23,0.18758331,0.1398315,0.14183794
t_1188,-83.84051,10.23,0.1264215,0.07948127,0.09471035
t_1189,-83.84051,10.2742,0.12981106,0.0779147,0.097431436
t_119,-85.00832,10.14158,0.020775836,0.011909062,0.015628755
t_1190,-83.88542,10.2742,0.1502392,0.096733734,0.11400834
t_1191,-83.93034,10.2742,0.17240852,0.12138874,0.13087273
t_1192,-83.84051,10.31839,0.12459289,0.071044326,0.093578406
t_1193,-83.88542,10.31839,0.13924696,0.08492047,0.105440445
t_1194,-83.93034,10.31839,0.15407592,0.10100887,0.11695176
t_1195,-83.93034,10.36258,0.1410812,0.08418967,0.10768287
t_1196,-83.97525,9.78768,0.042196624,0.02451883,0.03363234
t_1197,-84.02017,9.78768,0.042613175,0.02491666,0.03405105
t_1198,-84.06508,9.78768,0.05236952,0.030113442,0.039202604
t_1199,-84.06508,9.83194,0.055055536,0.032475904,0.042371612
t_12,-85.09815,9.65487,0.014088443,0.008725582,0.01107411
t_120,-84.9634,10.14158,0.020121008,0.011519157,0.015533179
t_1200,-83.97525,9.83194,0.05193824,0.03042597,0.04046636
t_1201,-84.02017,9.83194,0.05624089,0.0329428,0.04295844
t_1202,-84.06508,9.87619,0.07527081,0.04528728,0.05591345
t_1203,-84.02017,9.87619,0.06379716,0.038502328,0.0493171
t_1204,-83.97525,9.87619,0.058771726,0.035360947,0.046331175
t_1205,-84.02017,9.92044,0.08585639,0.053376082,0.0645439
t_1206,-84.37949,9.87619,0.046877433,0.026734145,0.03480804
t_1207,-84.24475,9.87619,0.059171177,0.034816105,0.044220965
t_1208,-84.28966,9.87619,0.04992717,0.029158639,0.038132235
t_1209,-84.24475,9.92044,0.06737196,0.040520743,0.05044831
t_121,-84.9634,10.1858,0.020755155,0.011847947,0.015916698
t_1210,-84.33458,9.92044,0.07068821,0.04005976,0.05023069
t_1211,-84.37949,9.92044,0.044918265,0.026182083,0.03481479
t_1212,-84.28966,9.92044,0.050846115,0.03056672,0.04019541
t_1213,-84.24475,9.96468,0.09351107,0.056229185,0.06806286
t_1214,-84.28966,9.96468,0.07672903,0.0460791,0.05629533
t_1215,-84.37949,9.96468,0.06674026,0.038598787,0.048173405
t_1216,-84.19983,9.92044,0.060833562,0.037805784,0.048231497
t_1217,-84.11,9.92044,0.10260464,0.06206533,0.07513789
t_1218,-84.11,9.96468,0.10776586,0.07058663,0.08051712
t_1219,-84.15492,9.96468,0.109791875,0.069634624,0.08120491
t_122,-85.05323,10.1858,0.023776302,0.0133721195,0.01695644
t_1220,-84.19983,9.96468,0.096538424,0.060469758,0.07122225
t_1221,-84.15492,10.00891,0.1205475,0.08214405,0.09040153
t_1222,-84.11,10.00891,0.124998614,0.08804191,0.094385184
t_1223,-84.19983,10.00891,0.10896049,0.071473956,0.08123191
t_1224,-84.15492,10.05314,0.13131583,0.09659479,0.09963303
t_1225,-84.11,10.05314,0.143434,0.110994585,0.10897161
t_1226,-83.93034,9.92044,0.06566416,0.03995142,0.051779896
t_1227,-83.88542,9.92044,0.062434092,0.037066393,0.048743118
t_1228,-83.84051,9.96468,0.059648264,0.035605025,0.047959603
t_1229,-83.88542,9.96468,0.08031387,0.04834473,0.060909398
t_123,-85.00832,10.1858,0.02062181,0.011820982,0.015581322
t_1230,-83.93034,9.96468,0.07943796,0.049740266,0.062147476
t_1231,-83.93034,10.00891,0.08706181,0.057250764,0.07011348
t_1232,-83.88542,10.00891,0.076689675,0.048331067,0.06188888
t_1233,-83.84051,10.00891,0.06768275,0.041049834,0.05442658
t_1234,-83.93034,10.05314,0.121366605,0.081726655,0.09272005
t_1235,-83.88542,10.05314,0.10196357,0.06469364,0.07832342
t_1236,-83.97525,9.92044,0.07501555,0.0460864,0.057667553
t_1237,-84.06508,9.92044,0.099454455,0.061295494,0.073178165
t_1238,-83.97525,9.96468,0.09449513,0.06039199,0.07191982
t_1239,-84.02017,9.96468,0.10783042,0.07029613,0.08094051
t_124,-84.73882,10.09737,0.03170673,0.017694747,0.02371167
t_1240,-84.06508,9.96468,0.11632171,0.07590739,0.08673155
t_1241,-84.06508,10.00891,0.12705363,0.09034791,0.09628073
t_1242,-83.97525,10.00891,0.11895481,0.08021016,0.09016452
t_1243,-84.02017,10.00891,0.13667928,0.094946325,0.102967024
t_1244,-84.02017,10.05314,0.14381136,0.11079727,0.11037628
t_1245,-84.06508,10.05314,0.15640846,0.12334525,0.11834653
t_1246,-84.33458,9.96468,0.066534564,0.039420195,0.04913148
t_1247,-84.28966,10.00891,0.08731365,0.05393182,0.06442238
t_1248,-84.33458,10.00891,0.07383119,0.04483245,0.05494433
t_1249,-84.24475,10.00891,0.10417244,0.06519176,0.07673087
t_125,-84.6939,10.09737,0.028205981,0.016096268,0.022577811
t_1250,-84.37949,10.00891,0.064296976,0.0383894,0.048163828
t_1251,-84.37949,10.05314,0.063609645,0.03924666,0.049529295
t_1252,-84.28966,10.05314,0.09160341,0.059083566,0.06900276
t_1253,-84.33458,10.05314,0.087794,0.054761596,0.06512034
t_1254,-84.24475,10.05314,0.10142144,0.06779935,0.07679694
t_1255,-84.28966,10.09737,0.10863839,0.07334456,0.08188524
t_1256,-84.19983,10.05314,0.1107451,0.07731432,0.08447443
t_1257,-84.15492,10.09737,0.14378275,0.11604331,0.11059036
t_1258,-84.11,10.09737,0.15371917,0.13688597,0.120993614
t_1259,-84.19983,10.09737,0.13831116,0.1034491,0.10478179
t_126,-84.78374,10.09737,0.034311056,0.018878782,0.024510192
t_1260,-84.19983,10.14158,0.16096352,0.13191114,0.121690355
t_1261,-84.15492,10.14158,0.17361899,0.15770657,0.13265978
t_1262,-84.11,10.14158,0.20001787,0.20282814,0.15183674
t_1263,-84.24475,10.1858,0.16765364,0.14057493,0.12648256
t_1264,-84.15492,10.1858,0.23916264,0.24480571,0.17566787
t_1265,-84.11,10.1858,0.25290442,0.28925824,0.18484017
t_1266,-83.97525,10.05314,0.11788061,0.0868082,0.094577484
t_1267,-83.97525,10.09737,0.14649184,0.11645132,0.11622962
t_1268,-84.06508,10.09737,0.19532679,0.17786415,0.14557207
t_1269,-84.02017,10.09737,0.16620657,0.14744711,0.13050283
t_127,-84.6939,10.14158,0.034838073,0.019493965,0.026256476
t_1270,-84.06508,10.14158,0.21918534,0.24425681,0.16664226
t_1271,-84.02017,10.14158,0.21478671,0.21707876,0.16358618
t_1272,-83.97525,10.14158,0.21518813,0.18049946,0.15966772
t_1273,-83.97525,10.1858,0.24565044,0.2176602,0.18221912
t_1274,-84.02017,10.1858,0.24616005,0.27004305,0.18400143
t_1275,-84.06508,10.1858,0.31969818,0.34967574,0.2208092
t_1276,-84.19983,10.1858,0.16762607,0.15834498,0.13135998
t_1277,-84.19983,10.23,0.20759128,0.22533457,0.15898435
t_1278,-84.24475,10.23,0.16933948,0.15999246,0.1327271
t_1279,-84.15492,10.23,0.278272,0.31462544,0.19720417
t_128,-84.78374,10.14158,0.029576553,0.016501945,0.022157893
t_1280,-84.11,10.23,0.31255478,0.34047315,0.21446282
t_1281,-84.11,10.2742,0.29171625,0.30887756,0.2085688
t_1282,-84.15492,10.2742,0.3123474,0.34897026,0.22279094
t_1283,-84.19983,10.2742,0.2852506,0.30944544,0.20171626
t_1284,-84.24475,10.2742,0.18558744,0.17795005,0.14407769
t_1285,-84.19983,10.31839,0.23791789,0.23314816,0.17570016
t_1286,-84.02017,10.23,0.26868585,0.262914,0.19462334
t_1287,-83.97525,10.23,0.19921727,0.17218402,0.15030256
t_1288,-84.06508,10.23,0.29282618,0.31765464,0.20759255
t_1289,-84.06508,10.2742,0.2495062,0.23613109,0.18088385
t_129,-84.73882,10.14158,0.02698878,0.015308843,0.021418683
t_1290,-84.02017,10.2742,0.21330312,0.18078423,0.15776688
t_1291,-83.97525,10.2742,0.19234248,0.14887619,0.1444696
t_1292,-84.06508,10.31839,0.211507,0.17460577,0.1574004
t_1293,-83.97525,10.31839,0.16080196,0.1137131,0.12149614
t_1294,-84.02017,10.31839,0.18378441,0.13923405,0.13829985
t_1295,-83.97525,10.36258,0.14182799,0.093178496,0.10691215
t_1296,-84.24475,10.09737,0.11923152,0.08435871,0.090456985
t_1297,-84.33458,10.09737,0.093681626,0.060925573,0.070702374
t_1298,-84.37949,10.09737,0.08636379,0.05404028,0.064372115
t_1299,-84.24475,10.14158,0.11627578,0.090419054,0.09313782
t_13,-85.18798,9.69914,0.012410977,0.007884766,0.010051681
t_130,-84.73882,10.1858,0.03307748,0.018425964,0.024753433
t_1300,-84.33458,10.14158,0.10020909,0.06791012,0.076704
t_1301,-84.37949,10.14158,0.086782575,0.05594348,0.066161506
t_1302,-84.28966,10.14158,0.116499506,0.08356321,0.089154705
t_1303,-84.37949,10.1858,0.09230915,0.06085375,0.070912875
t_1304,-84.28966,10.1858,0.147582,0.11264653,0.11166335
t_1305,-84.33458,10.1858,0.11622338,0.0817391,0.088533334
t_1306,-84.64899,10.23,0.035017606,0.01996438,0.027701233
t_1307,-84.60407,10.23,0.04599655,0.026068805,0.0346691
t_1308,-84.55916,10.23,0.056173153,0.032232147,0.041720297
t_1309,-84.55916,10.2742,0.05214489,0.029927958,0.039551355
t_131,-84.6939,10.1858,0.03297906,0.018557949,0.025457291
t_1310,-84.64899,10.2742,0.036057442,0.020451874,0.028300064
t_1311,-84.60407,10.2742,0.045419566,0.025696164,0.03442596
t_1312,-84.64899,10.31839,0.03868394,0.02167095,0.029588416
t_1313,-84.55916,10.31839,0.056469813,0.032149237,0.04193721
t_1314,-84.60407,10.31839,0.04747737,0.026707336,0.035531286
t_1315,-84.64899,10.36258,0.033718746,0.01911241,0.026926126
t_1316,-84.33458,10.23,0.10534177,0.07742015,0.08486337
t_1317,-84.28966,10.23,0.16600168,0.13277945,0.12530202
t_1318,-84.37949,10.23,0.10287119,0.068554215,0.0783658
t_1319,-84.28966,10.2742,0.14879856,0.12108091,0.11606555
t_132,-84.78374,10.1858,0.026942834,0.015123647,0.020846866
t_1320,-84.37949,10.2742,0.08948052,0.06047617,0.071729615
t_1321,-84.33458,10.2742,0.109490074,0.080252215,0.08811972
t_1322,-84.28966,10.31839,0.14440472,0.111435264,0.11273211
t_1323,-84.37949,10.31839,0.086381234,0.05742731,0.06974321
t_1324,-84.33458,10.31839,0.11323343,0.07992661,0.08938307
t_1325,-84.37949,10.36258,0.102958165,0.06509199,0.077816844
t_1326,-84.46933,10.23,0.06507861,0.039716046,0.050706618
t_1327,-84.42441,10.23,0.08526568,0.05373969,0.06478391
t_1328,-84.51424,10.23,0.0624256,0.03665339,0.046933062
t_1329,-84.42441,10.2742,0.080525056,0.050840277,0.06245889
t_133,-84.6939,10.23,0.030337302,0.017261721,0.024250519
t_1330,-84.46933,10.2742,0.075482644,0.045488607,0.05675826
t_1331,-84.51424,10.2742,0.06324596,0.03702298,0.04755653
t_1332,-84.42441,10.31839,0.086751275,0.053783804,0.06581182
t_1333,-84.46933,10.31839,0.07383305,0.044107974,0.05566372
t_1334,-84.51424,10.31839,0.06394732,0.037162166,0.047876954
t_1335,-84.46933,10.36258,0.072435156,0.042672373,0.054411877
t_1336,-84.28966,10.36258,0.15404494,0.10859677,0.11646915
t_1337,-84.33458,10.36258,0.12279936,0.08163952,0.09319337
t_1338,-84.37949,10.40676,0.10885401,0.0655984,0.08064713
t_1339,-84.33458,10.40676,0.116559945,0.07370176,0.08770032
t_134,-84.9634,10.23,0.020496381,0.011699616,0.015799515
t_1340,-84.28966,10.40676,0.1464021,0.09630183,0.11052693
t_1341,-84.33458,10.45093,0.115375236,0.06908128,0.08561131
t_1342,-84.28966,10.45093,0.12975407,0.08034966,0.09722471
t_1343,-84.37949,10.45093,0.097057365,0.056951538,0.07152365
t_1344,-84.37949,10.4951,0.09918073,0.054395057,0.07208981
t_1345,-84.33458,10.4951,0.11040032,0.06150624,0.08140607
t_1346,-84.60407,10.36258,0.046748728,0.026159836,0.034960248
t_1347,-84.55916,10.36258,0.06166193,0.03456701,0.044624988
t_1348,-84.60407,10.40676,0.04731963,0.026272934,0.03500092
t_1349,-84.64899,10.40676,0.032867618,0.018551987,0.026250323
t_135,-85.05323,10.23,0.022066023,0.012569753,0.016101465
t_1350,-84.55916,10.40676,0.06215935,0.034366306,0.044521444
t_1351,-84.55916,10.45093,0.06505457,0.03494531,0.045719344
t_1352,-84.64899,10.45093,0.039326232,0.021650786,0.029323034
t_1353,-84.60407,10.45093,0.053898834,0.02924266,0.03822278
t_1354,-84.55916,10.4951,0.06010501,0.032244813,0.04228218
t_1355,-84.64899,10.4951,0.043372784,0.023538103,0.031162556
t_1356,-84.51424,10.36258,0.0771407,0.04332493,0.055327494
t_1357,-84.42441,10.36258,0.09020188,0.054678597,0.06734545
t_1358,-84.51424,10.40676,0.0760996,0.041946683,0.05423205
t_1359,-84.42441,10.40676,0.07977118,0.047361244,0.06008677
t_136,-85.00832,10.23,0.023169242,0.013109721,0.016930446
t_1360,-84.46933,10.40676,0.084858514,0.0479764,0.06127556
t_1361,-84.46933,10.45093,0.09034275,0.047051933,0.06480399
t_1362,-84.42441,10.45093,0.080409616,0.046408433,0.059324194
t_1363,-84.51424,10.45093,0.07801239,0.041090112,0.05502834
t_1364,-84.51424,10.4951,0.06808519,0.03662058,0.04806973
