calc_id,description,cal_time,gmpe,imt,nominal_bias,max_gmv,Rupture,GMLT,Recording_Stations,abs_bias
51,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:GEM, Recording Stations:seismic)",445,ZhaoEtAl2006SInter,SA(0.3),0.328,1.3032285,SSN,GEM,seismic,0.328
44,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",474,YoungsEtAl1997SInter,PGA,0.33,0.46052897,GCMT,GEM,all,0.33
48,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:GEM, Recording Stations:all)",457,MontalvaEtAl2017SInter,SA(1.0),0.34,0.6425786,SCARDEC,GEM,all,0.34
55,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",443,MontalvaEtAl2017SInter,SA(1.0),-0.345,0.3180327,USGS,GEM,seismic,0.345
57,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",441,AtkinsonBoore2003SInter,SA(1.0),0.348,0.28086075,USGS,USGS,seismic,0.348
52,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:GEM, Recording Stations:all)",447,MontalvaEtAl2017SInter,SA(1.0),0.351,0.63849276,SSN,GEM,all,0.351
57,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",441,AtkinsonBoore2003SInter,SA(0.3),0.354,0.82445973,USGS,USGS,seismic,0.354
44,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",474,MontalvaEtAl2017SInter,SA(0.3),-0.357,0.993728,GCMT,GEM,all,0.357
48,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:GEM, Recording Stations:all)",457,YoungsEtAl1997SInter,PGA,0.38,0.47810537,SCARDEC,GEM,all,0.38
57,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",441,AtkinsonBoore2003SInter,PGA,0.393,0.32691762,USGS,USGS,seismic,0.393
51,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:GEM, Recording Stations:seismic)",445,MontalvaEtAl2017SInter,SA(1.0),-0.396,0.3056417,SSN,GEM,seismic,0.396
52,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:GEM, Recording Stations:all)",447,YoungsEtAl1997SInter,PGA,0.397,0.4598418,SSN,GEM,all,0.397
56,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",442,MontalvaEtAl2017SInter,SA(1.0),0.403,0.67234397,USGS,GEM,all,0.403
47,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:GEM, Recording Stations:seismic)",465,MontalvaEtAl2017SInter,SA(1.0),-0.404,0.3138923,SCARDEC,GEM,seismic,0.404
55,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",443,ZhaoEtAl2006SInter,SA(0.3),0.429,1.4948578,USGS,GEM,seismic,0.429
43,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",469,MontalvaEtAl2017SInter,SA(1.0),-0.444,0.30210763,GCMT,GEM,seismic,0.444
55,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",443,MontalvaEtAl2017SInter,PGA,-0.449,0.5174249,USGS,GEM,seismic,0.449
56,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",442,YoungsEtAl1997SInter,PGA,0.455,0.51657194,USGS,GEM,all,0.455
46,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",461,AbrahamsonEtAl2015SInter,PGA,0.455,0.5224604,GCMT,USGS,all,0.455
43,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",469,ZhaoEtAl2006SInter,SA(1.0),0.513,0.6387181,GCMT,GEM,seismic,0.513
55,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",443,YoungsEtAl1997SInter,SA(0.3),-0.517,0.5407889,USGS,GEM,seismic,0.517
50,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:USGS, Recording Stations:all)",444,AbrahamsonEtAl2015SInter,PGA,0.519,0.5249398,SCARDEC,USGS,all,0.519
51,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:GEM, Recording Stations:seismic)",445,MontalvaEtAl2017SInter,PGA,-0.523,0.45592958,SSN,GEM,seismic,0.523
54,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:USGS, Recording Stations:all)",451,AbrahamsonEtAl2015SInter,PGA,0.535,0.49364206,SSN,USGS,all,0.535
47,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:GEM, Recording Stations:seismic)",465,MontalvaEtAl2017SInter,PGA,-0.536,0.48144552,SCARDEC,GEM,seismic,0.536
47,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:GEM, Recording Stations:seismic)",465,ZhaoEtAl2006SInter,SA(1.0),0.549,0.6669107,SCARDEC,GEM,seismic,0.549
51,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:GEM, Recording Stations:seismic)",445,ZhaoEtAl2006SInter,SA(1.0),0.561,0.6014164,SSN,GEM,seismic,0.561
51,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:GEM, Recording Stations:seismic)",445,YoungsEtAl1997SInter,SA(0.3),-0.582,0.5477776,SSN,GEM,seismic,0.582
43,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",469,MontalvaEtAl2017SInter,PGA,-0.594,0.47714612,GCMT,GEM,seismic,0.594
47,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:GEM, Recording Stations:seismic)",465,YoungsEtAl1997SInter,SA(0.3),-0.594,0.5488673,SCARDEC,GEM,seismic,0.594
58,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",443,AbrahamsonEtAl2015SInter,PGA,0.608,0.58379847,USGS,USGS,all,0.608
46,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",461,AtkinsonBoore2003SInter,PGA,0.627,0.40711275,GCMT,USGS,all,0.627
55,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",443,ZhaoEtAl2006SInter,SA(1.0),0.628,0.66745293,USGS,GEM,seismic,0.628
43,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",469,YoungsEtAl1997SInter,SA(0.3),-0.631,0.57573617,GCMT,GEM,seismic,0.631
46,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",461,AbrahamsonEtAl2015SInter,SA(0.3),0.648,1.2911134,GCMT,USGS,all,0.648
46,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",461,AtkinsonBoore2003SInter,SA(0.3),0.664,1.1081861,GCMT,USGS,all,0.664
50,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:USGS, Recording Stations:all)",444,AtkinsonBoore2003SInter,PGA,0.672,0.4302775,SCARDEC,USGS,all,0.672
54,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:USGS, Recording Stations:all)",451,AtkinsonBoore2003SInter,PGA,0.694,0.428791,SSN,USGS,all,0.694
50,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:USGS, Recording Stations:all)",444,AtkinsonBoore2003SInter,SA(0.3),0.72,1.1726696,SCARDEC,USGS,all,0.72
50,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:USGS, Recording Stations:all)",444,AbrahamsonEtAl2015SInter,SA(0.3),0.725,1.318373,SCARDEC,USGS,all,0.725
54,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:USGS, Recording Stations:all)",451,AbrahamsonEtAl2015SInter,SA(0.3),0.743,1.2418351,SSN,USGS,all,0.743
54,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:USGS, Recording Stations:all)",451,AtkinsonBoore2003SInter,SA(0.3),0.745,1.1681284,SSN,USGS,all,0.745
55,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",443,MontalvaEtAl2017SInter,SA(0.3),-0.755,0.64536965,USGS,GEM,seismic,0.755
58,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",443,AtkinsonBoore2003SInter,PGA,0.759,0.4718487,USGS,USGS,all,0.759
43,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",469,ZhaoEtAl2006SInter,PGA,0.761,0.84638023,GCMT,GEM,seismic,0.761
44,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",474,ZhaoEtAl2006SInter,SA(0.3),0.77,2.2034178,GCMT,GEM,all,0.77
47,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:GEM, Recording Stations:seismic)",465,ZhaoEtAl2006SInter,PGA,0.816,0.9047202,SCARDEC,GEM,seismic,0.816
58,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",443,AtkinsonBoore2003SInter,SA(0.3),0.821,1.3140876,USGS,USGS,all,0.821
58,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",443,AbrahamsonEtAl2015SInter,SA(0.3),0.83,1.4826459,USGS,USGS,all,0.83
51,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:GEM, Recording Stations:seismic)",445,ZhaoEtAl2006SInter,PGA,0.831,0.8722077,SSN,GEM,seismic,0.831
48,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:GEM, Recording Stations:all)",457,ZhaoEtAl2006SInter,SA(0.3),0.833,2.2294888,SCARDEC,GEM,all,0.833
44,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",474,YoungsEtAl1997SInter,SA(1.0),0.836,0.48755354,GCMT,GEM,all,0.836
51,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:GEM, Recording Stations:seismic)",445,MontalvaEtAl2017SInter,SA(0.3),-0.843,0.575087,SSN,GEM,seismic,0.843
47,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:GEM, Recording Stations:seismic)",465,MontalvaEtAl2017SInter,SA(0.3),-0.853,0.5967479,SCARDEC,GEM,seismic,0.853
52,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:GEM, Recording Stations:all)",447,ZhaoEtAl2006SInter,SA(0.3),0.857,2.07079,SSN,GEM,all,0.857
48,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:GEM, Recording Stations:all)",457,YoungsEtAl1997SInter,SA(1.0),0.877,0.50843734,SCARDEC,GEM,all,0.877
52,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:GEM, Recording Stations:all)",447,YoungsEtAl1997SInter,SA(1.0),0.891,0.4999406,SSN,GEM,all,0.891
46,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",461,AtkinsonBoore2003SInter,SA(1.0),0.904,0.5167238,GCMT,USGS,all,0.904
43,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",469,MontalvaEtAl2017SInter,SA(0.3),-0.91,0.58279145,GCMT,GEM,seismic,0.91
50,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:USGS, Recording Stations:all)",444,AtkinsonBoore2003SInter,SA(1.0),0.938,0.5342577,SCARDEC,USGS,all,0.938
56,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",442,YoungsEtAl1997SInter,SA(1.0),0.939,0.53730345,USGS,GEM,all,0.939
56,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",442,ZhaoEtAl2006SInter,SA(0.3),0.94,2.478979,USGS,GEM,all,0.94
55,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",443,ZhaoEtAl2006SInter,PGA,0.946,0.9888165,USGS,GEM,seismic,0.946
54,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:USGS, Recording Stations:all)",451,AtkinsonBoore2003SInter,SA(1.0),0.954,0.5302196,SSN,USGS,all,0.954
58,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",443,AtkinsonBoore2003SInter,SA(1.0),1.001,0.53976077,USGS,USGS,all,1.001
45,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",468,ZhaoEtAl2016SInter,SA(0.3),1.002,4.907396,GCMT,USGS,seismic,1.002
49,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:USGS, Recording Stations:seismic)",446,ZhaoEtAl2016SInter,SA(0.3),1.101,5.3894835,SCARDEC,USGS,seismic,1.101
53,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:USGS, Recording Stations:seismic)",440,ZhaoEtAl2016SInter,SA(0.3),1.111,5.2800183,SSN,USGS,seismic,1.111
45,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",468,ZhaoEtAl2016SInter,PGA,1.147,2.6123495,GCMT,USGS,seismic,1.147
44,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",474,ZhaoEtAl2006SInter,PGA,1.163,1.2506407,GCMT,GEM,all,1.163
44,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",474,ZhaoEtAl2006SInter,SA(1.0),1.172,1.2346183,GCMT,GEM,all,1.172
48,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:GEM, Recording Stations:all)",457,ZhaoEtAl2006SInter,SA(1.0),1.22,1.279126,SCARDEC,GEM,all,1.22
48,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:GEM, Recording Stations:all)",457,ZhaoEtAl2006SInter,PGA,1.233,1.2645211,SCARDEC,GEM,all,1.233
52,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:GEM, Recording Stations:all)",447,ZhaoEtAl2006SInter,SA(1.0),1.237,1.1630967,SSN,GEM,all,1.237
49,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:USGS, Recording Stations:seismic)",446,ZhaoEtAl2016SInter,PGA,1.238,2.8415117,SCARDEC,USGS,seismic,1.238
53,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:USGS, Recording Stations:seismic)",440,ZhaoEtAl2016SInter,PGA,1.241,2.766299,SSN,USGS,seismic,1.241
52,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:GEM, Recording Stations:all)",447,ZhaoEtAl2006SInter,PGA,1.259,1.1351217,SSN,GEM,all,1.259
57,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",441,ZhaoEtAl2016SInter,SA(0.3),1.285,6.2940283,USGS,USGS,seismic,1.285
56,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",442,ZhaoEtAl2006SInter,SA(1.0),1.299,1.3046207,USGS,GEM,all,1.299
56,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",442,ZhaoEtAl2006SInter,PGA,1.352,1.4585973,USGS,GEM,all,1.352
57,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",441,ZhaoEtAl2016SInter,PGA,1.386,3.24038,USGS,USGS,seismic,1.386
46,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",461,ZhaoEtAl2016SInter,SA(0.3),1.444,7.5207705,GCMT,USGS,all,1.444
46,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",461,ZhaoEtAl2016SInter,PGA,1.531,3.7313187,GCMT,USGS,all,1.531
45,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",468,ZhaoEtAl2016SInter,SA(1.0),1.533,1.8547258,GCMT,USGS,seismic,1.533
50,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:USGS, Recording Stations:all)",444,ZhaoEtAl2016SInter,SA(0.3),1.566,7.980992,SCARDEC,USGS,all,1.566
45,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",468,AbrahamsonEtAl2015SInter,SA(1.0),1.569,2.026035,GCMT,USGS,seismic,1.569
54,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:USGS, Recording Stations:all)",451,ZhaoEtAl2016SInter,SA(0.3),1.59,7.212969,SSN,USGS,all,1.59
49,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:USGS, Recording Stations:seismic)",446,ZhaoEtAl2016SInter,SA(1.0),1.61,1.9883387,SCARDEC,USGS,seismic,1.61
53,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SSN, GMPEs:USGS, Recording Stations:seismic)",440,ZhaoEtAl2016SInter,SA(1.0),1.619,1.8120977,SSN,USGS,seismic,1.619
50,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:USGS, Recording Stations:all)",444,ZhaoEtAl2016SInter,PGA,1.64,3.8459845,SCARDEC,USGS,all,1.64
49,"Median gmf - 20200623_M7.4_Oaxaca (Rupture:SCARDEC, GMPEs:USGS, Recording Stations:seismic)",446,AbrahamsonEtAl2015SInter,SA(1.0),1.649,2.2892761,SCARDEC,USGS,seismic,1.649
