# 19780916_M7.3_Tabas median gmf, Stations:Seismic, gmlt:USGS, Rupture:Walker_et_al_2003, Max_dist:25km
custom_site_id,lon,lat,AbrahamsonEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014
m_136,57.37377,33.70024,0.4010445,0.3339874,0.44783857
m_137,57.22044,33.93839,0.16208476,0.11427588,0.16013908
m_138,57.37512,33.67417,0.54215634,0.40736392,0.50382555
m_139,57.56476,33.08175,0.39276057,0.31196496,0.35983968
m_140,57.20883,33.94668,0.15833893,0.11153777,0.15610956
m_141,57.55585,33.04147,0.3635421,0.32859382,0.33785796
m_142,57.6157,33.07583,0.34514487,0.24313074,0.32905737
m_143,57.02965,33.93365,0.15161291,0.104444206,0.14898929
m_144,56.75227,33.77962,0.13174035,0.08938557,0.1292445
m_145,56.87949,33.8981,0.11299518,0.08362841,0.108288914
m_146,56.52131,33.58057,0.08559113,0.062941805,0.0852405
m_147,56.78944,33.95379,0.100126594,0.072932504,0.097707786
m_148,56.51661,33.50592,0.08483147,0.062327303,0.08472506
m_149,56.51101,33.55569,0.087473415,0.06350665,0.08751583
m_150,56.51053,33.44668,0.08060235,0.060157936,0.080457196
m_151,56.54383,33.7346,0.08773367,0.06420401,0.08722039
m_152,56.49898,33.47038,0.07833558,0.058954753,0.07818364
m_153,56.49634,33.53199,0.08008233,0.05984525,0.07998728
m_154,57.55984,33.2891,0.36584216,0.29864323,0.3492361
m_155,56.54567,33.1564,0.0872808,0.06318128,0.08753896
m_156,57.57446,33.30095,0.34825015,0.27199942,0.33430374
m_157,56.52525,33.81635,0.083062515,0.0612643,0.08313362
m_158,56.64235,33.95261,0.087488964,0.06402576,0.08703007
m_159,56.55906,33.88744,0.06812819,0.05418485,0.0662369
m_160,57.27682,33.84242,0.21268587,0.15641381,0.22314334
m_161,57.30009,33.83412,0.21848978,0.16273633,0.23307987
m_162,57.31018,33.81043,0.22875649,0.17696185,0.248318
m_163,57.3088,33.8282,0.21557331,0.16459589,0.230745
m_164,57.30595,33.8436,0.21212561,0.15753466,0.22549129
m_165,57.32485,33.83531,0.21745914,0.1635788,0.23445512
m_166,57.26256,33.91114,0.17615253,0.12555473,0.1782701
m_167,57.26409,33.92773,0.16868183,0.119878836,0.1699092
m_169,57.30934,33.95261,0.16205063,0.11465323,0.16429095
m_170,57.39844,33.68009,0.5342154,0.3949781,0.49550006
m_171,57.22638,33.96327,0.15253817,0.10772961,0.15059663
m_172,57.23669,33.99052,0.14554381,0.102071054,0.14375004
m_173,57.33286,34.00237,0.15035571,0.104324356,0.15153992
m_174,57.23676,34.00592,0.13861373,0.097759664,0.13658391
m_175,57.24991,34.01659,0.13546325,0.09569037,0.13381141
m_176,57.68586,33.13389,0.2644171,0.18252596,0.25592586
m_177,57.21358,34.03318,0.14091302,0.09599543,0.13846749
m_178,57.68432,33.11374,0.26954868,0.18469936,0.26133806
m_179,57.67988,33.09716,0.2761242,0.18840322,0.26760688
m_18,56.94566,33.37678,0.18465656,0.12715836,0.18543713
m_180,57.68108,33.0391,0.28548327,0.1913982,0.27897766
m_181,57.71474,33.07701,0.24786448,0.16934459,0.24324125
m_182,57.69131,33.04858,0.27450058,0.18445465,0.26853842
m_183,57.7308,33.08649,0.23339298,0.16088574,0.23073731
m_184,56.98187,33.99763,0.12741138,0.08839927,0.1246929
m_185,57.66635,33.00118,0.30195647,0.20391093,0.29153785
m_186,57.6795,33.01185,0.2833661,0.19262815,0.27272686
m_187,57.69412,33.02488,0.26622656,0.18186685,0.257097
m_188,56.99069,34.01659,0.12196911,0.08535177,0.119303375
m_189,56.95565,33.99763,0.11771755,0.08361727,0.11482184
m_19,56.94342,33.52962,0.18491161,0.12996432,0.18585077
m_190,56.9309,33.99882,0.115976796,0.08213402,0.11330404
m_191,56.93247,34.02488,0.11636711,0.081168026,0.11414237
m_192,56.81734,34.00592,0.1022031,0.07308344,0.10049442
m_193,56.56649,33.92299,0.063788325,0.05195253,0.061888162
m_194,56.62645,33.97986,0.076161265,0.058187705,0.07537346
m_195,56.4436,33.79502,0.080810905,0.059029225,0.08213073
m_196,56.511,33.88863,0.06490818,0.05193247,0.06380774
m_20,57.01041,33.53081,0.21687303,0.1547401,0.2236252
m_21,56.95018,33.41232,0.18713567,0.12940212,0.18830103
m_22,56.92031,33.57346,0.18592978,0.12762229,0.18620919
m_23,56.9503,33.43839,0.18660316,0.12976314,0.18780042
m_24,56.9277,33.59953,0.19008754,0.13072877,0.19087997
m_25,56.93572,33.43483,0.18072404,0.12538348,0.18107612
m_26,56.9329,33.45498,0.18886127,0.12820356,0.18970612
m_27,57.11243,33.21445,0.25658444,0.18644246,0.27527997
m_28,56.9489,33.45261,0.186766,0.12989588,0.18794113
m_29,57.22252,33.08057,0.345491,0.25920114,0.3890922
m_30,56.91287,33.53791,0.1834715,0.12502015,0.18338327
m_31,57.32361,33.21801,0.47285056,0.39674616,0.47942528
m_32,57.11293,33.66351,0.27321965,0.21436247,0.2865061
m_33,56.89685,33.53791,0.1801566,0.12171196,0.17967676
m_34,57.19183,33.38863,0.34328175,0.26252863,0.3840228
m_35,56.89389,33.52725,0.1801121,0.121146515,0.17983489
m_36,56.89861,33.60782,0.18151648,0.1235731,0.18104455
m_37,57.15146,33.1481,0.2860454,0.20794351,0.3125141
m_38,56.91103,33.45024,0.18090601,0.12235067,0.18068507
m_39,56.88389,33.57227,0.177402,0.1196664,0.17657234
m_40,57.16007,33.45261,0.31903884,0.24356024,0.35141137
m_41,56.89254,33.55095,0.17924652,0.12105574,0.17863965
m_42,57.37696,33.09716,0.5334484,0.5171905,0.4748298
m_43,56.95272,33.32701,0.19209503,0.1298017,0.19409658
m_44,57.00823,33.69787,0.20481677,0.14952227,0.20865986
m_45,57.17286,33.38033,0.32069707,0.24388258,0.35617894
m_46,57.034,33.26422,0.22173223,0.15285091,0.2307518
m_47,56.88531,33.5628,0.1773224,0.11966589,0.17648938
m_48,57.19207,33.11137,0.31825435,0.23558441,0.35428697
m_49,57.33079,33.1955,0.4797435,0.43477455,0.43817452
m_50,56.98063,33.71327,0.18555182,0.13542591,0.18609357
m_51,56.91523,33.74526,0.16364692,0.11564343,0.16188271
m_52,56.87313,33.77607,0.12715702,0.094977014,0.121441245
m_53,57.42562,33.2346,0.47389895,0.4971112,0.4427638
m_54,56.87372,33.5782,0.17432918,0.11745408,0.17319015
m_55,56.89141,33.62678,0.17929411,0.12195703,0.1785444
m_56,57.25735,33.38626,0.39185956,0.31359154,0.42088827
m_57,57.24278,33.38389,0.3802594,0.30495274,0.40839565
m_58,57.40016,33.07227,0.46736336,0.54962784,0.4072881
m_59,57.22688,33.41232,0.35064265,0.2950902,0.37026912
m_60,57.411,33.22156,0.4911803,0.4910295,0.47057548
m_61,57.23988,33.05332,0.36287758,0.27401406,0.41024977
m_62,57.14201,33.65284,0.3074197,0.24435355,0.32552516
m_63,57.03024,33.73697,0.20339032,0.14914769,0.20681047
m_64,57.16085,33.63033,0.2801309,0.25403178,0.2916455
m_65,56.84757,33.59242,0.16760133,0.11239001,0.16598068
m_66,56.84325,33.60308,0.16654709,0.11169315,0.1648277
m_67,56.85795,33.63507,0.16911905,0.11428928,0.16741423
m_68,56.82572,33.59123,0.1621295,0.1082865,0.1603163
m_69,56.82871,33.60782,0.16288073,0.108990565,0.1609953
m_70,56.85662,33.66232,0.16810541,0.11357628,0.16630371
m_71,56.81994,33.60071,0.16026904,0.10717466,0.1582612
m_72,56.94312,33.79502,0.14015472,0.10541634,0.13432863
m_73,57.11327,33.74171,0.19291526,0.16479306,0.19411187
m_74,57.09293,33.75237,0.23254189,0.17051072,0.24184607
m_75,57.15663,33.66469,0.31863853,0.25410548,0.33803383
m_76,57.27228,33.47038,0.41910002,0.3338868,0.4518134
m_77,57.51467,33.28318,0.41024804,0.39198247,0.3983217
m_78,57.30567,33.4455,0.49449158,0.45206463,0.4397661
m_79,57.2088,33.60545,0.36037502,0.31507558,0.37465915
m_80,57.28256,33.48934,0.4960005,0.42795023,0.4660314
m_81,57.3015,33.49052,0.45096016,0.46593085,0.39849454
m_82,57.23922,33.56991,0.39830947,0.33762512,0.4125193
m_83,57.27982,33.52962,0.42784593,0.4344671,0.3848502
m_84,57.25666,33.56161,0.37580466,0.33881497,0.3901686
m_85,57.40919,33.47275,0.53226364,0.53620964,0.5028917
m_86,56.81428,33.63863,0.15877864,0.10624026,0.15664376
m_87,56.83631,33.68128,0.16033134,0.10839533,0.15804411
m_88,56.83636,33.69313,0.1596641,0.10793272,0.15733942
m_89,56.82765,33.69905,0.16024351,0.1072641,0.15813795
m_90,56.97814,33.81043,0.16848294,0.119408846,0.16713329
m_91,56.80723,33.69194,0.1552336,0.10381659,0.15295662
m_92,56.82625,33.71209,0.15633091,0.1053809,0.15388076
m_93,56.78826,33.68365,0.1515148,0.10108125,0.14927076
m_94,56.80731,33.70972,0.15151076,0.10208092,0.14893335
m_95,57.15338,33.92062,0.11998746,0.09788832,0.11388008
m_96,56.73205,33.48341,0.13150902,0.08908191,0.12911595
m_97,56.77665,33.69313,0.14827216,0.09890108,0.14599535
m_98,56.80591,33.72393,0.1501313,0.10114569,0.14752632
m_99,56.79424,33.71919,0.15015599,0.10041588,0.14775775
s_0,56.92,33.58,0.18963757,0.12896407,0.19024174
s_1,57.5,33.29,0.41064,0.41064,0.41064
s_10,57.43,33.3,0.393,0.393,0.393
s_11,57.43,33.88,0.20565872,0.14755385,0.22096038
s_12,58.173,34.03,0.08206181,0.05823415,0.08555922
s_13,58.18,34.51,0.049099337,0.03338588,0.05465568
s_14,58.45,35.3,0.015776446,0.011076739,0.019347813
s_15,59.23,33.33,0.028597565,0.019110207,0.033937775
s_16,58.81,34.03,0.040389918,0.027146975,0.046119995
s_168,58.18,34.52,0.04329897,0.030678043,0.048073497
s_17,59.2,32.86,0.030406142,0.020386172,0.035820264
s_197,57.42,33.86,0.20759663,0.15541859,0.22675574
s_198,58.78,34.05,0.034719992,0.024863418,0.039181806
s_199,59.23,33.32,0.028340783,0.019005613,0.033615
s_2,57.428,33.863,0.21157841,0.15523785,0.23016822
s_3,58.16,34.01,0.084555574,0.060292814,0.08783397
s_4,58.182,34.521,0.04620045,0.031934004,0.05145133
s_5,58.45,35.23,0.020865243,0.013602695,0.025802558
s_6,59.236,33.328,0.030050917,0.019686857,0.035775837
s_7,58.811,34.021,0.040612016,0.027271649,0.046362426
s_8,59.21,32.87,0.030999687,0.020559791,0.03660932
s_9,56.92,33.6,0.18964952,0.12936391,0.19021294
t_0,60.97259,36.39073,0.0018257838,0.0014819884,0.0023877819
t_1,61.06242,36.39073,0.0017428686,0.0014205403,0.0022796341
t_10,55.40303,36.24597,0.0040747398,0.003172895,0.005198425
t_100,53.24708,36.39073,0.0011378455,0.0010192668,0.0014459216
t_1000,58.81663,35.73719,0.009692015,0.0067263963,0.012409684
t_1001,58.54714,35.73719,0.011566595,0.0077876975,0.014811973
t_1002,58.4573,35.73719,0.01187251,0.007996344,0.015172647
t_1003,58.36747,35.73719,0.0071102213,0.0057790796,0.008581037
t_1004,58.7268,35.73719,0.0110046035,0.0073860683,0.014161242
t_1005,58.90646,35.73719,0.0064168083,0.005070926,0.00787783
t_1006,58.36747,35.81007,0.011711604,0.007818124,0.015037112
t_1007,58.18781,35.81007,0.012153676,0.008129326,0.015549582
t_1008,58.4573,35.81007,0.011609586,0.0077085695,0.0149488
t_1009,58.63697,35.81007,0.006320231,0.0050879144,0.007711615
t_101,53.06741,36.39073,0.00104425,0.00094083144,0.0013292413
t_1010,58.27764,35.81007,0.01185541,0.0079421615,0.01518601
t_1011,58.54714,35.81007,0.0066276696,0.0052960757,0.008084794
t_1012,58.81663,35.81007,0.010319509,0.006866553,0.0133875515
t_1013,58.7268,35.81007,0.009827833,0.0067226915,0.012647967
t_1014,58.90646,35.81007,0.009587191,0.0064744675,0.012424145
t_1015,58.18781,35.88289,0.011668552,0.0077377334,0.015027319
t_1016,58.63697,35.88289,0.005975581,0.004802355,0.007320418
t_1017,58.7268,35.88289,0.009639974,0.006504906,0.012492018
t_1018,58.81663,35.88289,0.009699239,0.0064654853,0.01262688
t_1019,58.27764,35.88289,0.011660916,0.00768212,0.015059126
t_102,53.15724,36.39073,0.0010603529,0.0009613701,0.0013430954
t_1020,58.54714,35.88289,0.007132884,0.005435478,0.008874364
t_1021,58.4573,35.88289,0.0064884527,0.005154675,0.007943296
t_1022,58.36747,35.88289,0.0067306687,0.005320574,0.008236947
t_1023,58.90646,35.88289,0.009110407,0.0061428207,0.011854018
t_1024,58.36747,35.95564,0.00597662,0.004823504,0.0073104356
t_1025,58.4573,35.95564,0.0072852843,0.0054452405,0.00916432
t_1026,58.7268,35.95564,0.009188348,0.0061796773,0.011961149
t_1027,58.81663,35.95564,0.009099984,0.0060821683,0.011884036
t_1028,58.27764,35.95564,0.0067001153,0.0052234503,0.008251136
t_1029,58.63697,35.95564,0.009652623,0.006439643,0.012566104
t_103,53.42674,36.39073,0.0013454668,0.0011657525,0.0017267852
t_1030,58.18781,35.95564,0.0077321506,0.0057804473,0.009681671
t_1031,58.54714,35.95564,0.009009171,0.006211097,0.011624817
t_1032,58.90646,35.95564,0.008554715,0.005784354,0.0111637395
t_1033,58.54714,36.02832,0.009133284,0.0061385115,0.011897469
t_1034,58.7268,36.02832,0.008934186,0.005948727,0.011699508
t_1035,58.81663,36.02832,0.008652272,0.005772613,0.0113444505
t_1036,58.4573,36.02832,0.009448049,0.0063242787,0.012300433
t_1037,58.36747,36.02832,0.009791519,0.006519912,0.012744476
t_1038,58.27764,36.02832,0.009702164,0.006524806,0.012584487
t_1039,58.63697,36.02832,0.008891548,0.0059825834,0.011597731
t_104,53.51657,36.39073,0.0013208077,0.0011648785,0.0016790647
t_1040,58.18781,36.02832,0.009821737,0.0066173766,0.01271942
t_1041,58.90646,36.02832,0.008208994,0.005525243,0.010760751
t_1042,58.18781,36.10094,0.009034145,0.0061335387,0.011728116
t_1043,58.63697,36.10094,0.008495206,0.005693055,0.011131446
t_1044,58.54714,36.10094,0.008543506,0.0057596355,0.011163605
t_1045,58.81663,36.10094,0.007936701,0.005353901,0.010416254
t_1046,58.36747,36.10094,0.0053911177,0.00431865,0.0066528115
t_1047,58.4573,36.10094,0.0066753463,0.004937017,0.0085018305
t_1048,58.7268,36.10094,0.008311698,0.00556586,0.010909348
t_1049,58.27764,36.10094,0.008811018,0.0059995474,0.011443548
t_105,53.24708,36.46301,0.0011333424,0.0010071396,0.0014475684
t_1050,58.90646,36.10094,0.00769544,0.005199276,0.010112352
t_1051,58.81663,36.17348,0.007364808,0.005004017,0.009681572
t_1052,58.18781,36.17348,0.007925104,0.0055147815,0.01027133
t_1053,58.7268,36.17348,0.0076896716,0.005190161,0.010109296
t_1054,59.08613,35.59122,0.00821661,0.0060453177,0.010339552
t_1055,59.26579,35.59122,0.010319671,0.006829153,0.013417871
t_1056,59.53528,35.59122,0.0052742194,0.0042140344,0.0065236865
t_1057,59.35562,35.59122,0.009619637,0.0064325146,0.01251405
t_1058,59.62511,35.59122,0.0049157734,0.003967603,0.006080657
t_1059,59.17596,35.59122,0.01061814,0.007054679,0.013756147
t_106,53.42674,36.46301,0.00092961953,0.00090744137,0.0011500454
t_1060,58.99629,35.59122,0.009698696,0.006832792,0.012334946
t_1061,59.44545,35.59122,0.009206049,0.00616195,0.012006367
t_1062,59.17596,35.66424,0.0059922305,0.004761477,0.007371586
t_1063,59.62511,35.66424,0.004093182,0.003476515,0.0050240224
t_1064,59.35562,35.66424,0.0055204043,0.0043924055,0.0068213404
t_1065,59.53528,35.66424,0.0051431623,0.004077294,0.0063922713
t_1066,59.26579,35.66424,0.005659932,0.0045277057,0.0069683413
t_1067,59.08613,35.66424,0.0060762097,0.0048715593,0.0074427775
t_1068,58.99629,35.66424,0.0070298733,0.0054194964,0.008685548
t_1069,59.44545,35.66424,0.0055953446,0.004369502,0.0069754645
t_107,53.15724,36.46301,0.0010560488,0.00095015706,0.0013444799
t_1070,59.17596,35.73719,0.005628409,0.0044885934,0.0069402796
t_1071,58.99629,35.73719,0.008120757,0.005854476,0.01034132
t_1072,59.62511,35.73719,0.0039089806,0.0033206276,0.0048088557
t_1073,59.08613,35.73719,0.006201487,0.0048387446,0.0076761087
t_1074,59.26579,35.73719,0.005495827,0.0043613757,0.0068002674
t_1075,59.53528,35.73719,0.0041084047,0.0034775648,0.0050475597
t_1076,59.35562,35.73719,0.004656742,0.003873956,0.0057168873
t_1077,59.44545,35.73719,0.005407612,0.0042048567,0.006779358
t_1078,58.99629,35.81007,0.0070189564,0.0052186633,0.008880683
t_1079,59.53528,35.81007,0.0054869796,0.00412674,0.007016508
t_108,53.06741,36.46301,0.0010004222,0.00090625894,0.0012724979
t_1080,59.17596,35.81007,0.0050688125,0.004121115,0.006242674
t_1081,59.08613,35.81007,0.0049396637,0.0041079205,0.0060455683
t_1082,59.26579,35.81007,0.0047273776,0.0038920192,0.0058190674
t_1083,59.62511,35.81007,0.004117629,0.003373455,0.0051133037
t_1084,59.35562,35.81007,0.0043482217,0.0036425015,0.0053450395
t_1085,59.44545,35.81007,0.0048361537,0.0038423415,0.006026941
t_1086,59.17596,35.88289,0.007760726,0.005351304,0.01010913
t_1087,58.99629,35.88289,0.008513031,0.0058143134,0.01106748
t_1088,59.53528,35.88289,0.004122413,0.0033656782,0.0051254495
t_1089,59.26579,35.88289,0.0047214716,0.0038160658,0.0058502704
t_109,53.33691,36.46301,0.0012524534,0.0010883809,0.0016108971
t_1090,59.08613,35.88289,0.008094709,0.0055640056,0.010530009
t_1091,59.62511,35.88289,0.003895894,0.0032032083,0.00484516
t_1092,59.35562,35.88289,0.0051696757,0.004001479,0.00652355
t_1093,59.44545,35.88289,0.0048235394,0.0037761608,0.0060716495
t_1094,59.17596,35.95564,0.008058768,0.00538673,0.010605579
t_1095,58.99629,35.95564,0.0083976,0.005655748,0.010989427
t_1096,59.35562,35.95564,0.0069328174,0.004772898,0.009097955
t_1097,59.26579,35.95564,0.005933335,0.004361706,0.0076401294
t_1098,59.62511,35.95564,0.005576231,0.0039937166,0.0072915237
t_1099,59.08613,35.95564,0.0083487695,0.0055736923,0.010968485
t_11,55.5827,36.24597,0.004992847,0.0036976866,0.006459369
t_110,53.69623,36.46301,0.0011720537,0.0010918161,0.0014604623
t_1100,59.53528,35.95564,0.0062452783,0.004352949,0.0082043465
t_1101,59.44545,35.95564,0.00656138,0.004550199,0.008612868
t_1102,59.26579,36.02832,0.0058711977,0.0042592566,0.007612843
t_1103,58.99629,36.02832,0.007594544,0.005200404,0.00993368
t_1104,59.35562,36.02832,0.0043531647,0.003455605,0.005469518
t_1105,59.08613,36.02832,0.0073074587,0.005019381,0.009568475
t_1106,59.62511,36.02832,0.004005612,0.0031624227,0.0050828247
t_1107,59.17596,36.02832,0.0053396043,0.004042668,0.0068146987
t_1108,59.53528,36.02832,0.0044316202,0.0034206489,0.0056636096
t_1109,59.44545,36.02832,0.004682239,0.0035876597,0.0059874607
t_111,53.6064,36.46301,0.0010172192,0.0009857317,0.0012586036
t_1110,59.62511,36.10094,0.0043083285,0.003269851,0.0055677225
t_1111,59.17596,36.10094,0.0049870773,0.0037993551,0.0063714427
t_1112,59.08613,36.10094,0.0060735997,0.0043707755,0.00788752
t_1113,59.53528,36.10094,0.0037360846,0.0030071158,0.00470309
t_1114,59.35562,36.10094,0.003986694,0.0032076593,0.0049968725
t_1115,58.99629,36.10094,0.007224182,0.004942237,0.0094813015
t_1116,59.26579,36.10094,0.0039703273,0.0032354093,0.004949518
t_1117,59.44545,36.10094,0.0040260684,0.0031952248,0.0050889137
t_1118,59.62511,36.17348,0.003824479,0.002976725,0.0049110516
t_1119,59.53528,36.17348,0.0036536932,0.0029189656,0.004630345
t_1120,59.26579,36.17348,0.0036959583,0.003036085,0.0046100216
t_1121,59.17596,36.17348,0.0040924964,0.0032765677,0.005136113
t_1122,59.08613,36.17348,0.0045947586,0.0035731678,0.005830442
t_1123,59.35562,36.17348,0.003619832,0.0029630463,0.0045259926
t_1124,56.03185,35.51814,0.013296339,0.008967759,0.01677929
t_1125,56.57084,35.51814,0.0162922,0.010865764,0.020313406
t_1126,56.48101,35.51814,0.010659138,0.008158149,0.012754202
t_1127,56.39118,35.51814,0.0124422265,0.008957567,0.015293293
t_1128,56.12168,35.59122,0.013698881,0.009043736,0.017402839
t_1129,56.21152,35.59122,0.014042072,0.009287256,0.017789477
t_113,53.51657,36.46301,0.00097192306,0.00094548886,0.0012024398
t_1130,56.48101,35.59122,0.01162207,0.008432033,0.014300691
t_1131,56.30135,35.59122,0.008877589,0.006948077,0.010666341
t_1132,56.57084,35.59122,0.014222125,0.009700262,0.017764363
t_1133,56.39118,35.59122,0.014185995,0.009529098,0.01783947
t_1134,56.03185,35.59122,0.012809952,0.008562826,0.016274238
t_1135,56.66067,35.59122,0.011399783,0.008444905,0.013866597
t_1136,56.57084,35.66424,0.009472581,0.0072449557,0.011449451
t_1137,56.48101,35.66424,0.010734703,0.007815288,0.013267936
t_1138,56.39118,35.66424,0.011793584,0.008252044,0.0147803305
t_1139,56.30135,35.66424,0.0110915005,0.00785901,0.013880254
t_114,53.6064,36.53522,0.0011651984,0.0010617787,0.0014624851
t_1140,56.12168,35.66424,0.011192866,0.0077572237,0.014146818
t_1141,56.03185,35.66424,0.011924864,0.007998508,0.015211549
t_1142,56.21152,35.66424,0.009302622,0.006934673,0.011462575
t_1143,56.66067,35.66424,0.014517469,0.00965214,0.018301176
t_1144,56.12168,35.73719,0.007937573,0.0060531376,0.009754923
t_1145,56.03185,35.73719,0.0092823785,0.0066500227,0.011709404
t_1146,56.57084,35.73719,0.013537216,0.008945703,0.017206673
t_1147,56.48101,35.73719,0.011688982,0.008076987,0.014744684
t_1148,56.30135,35.73719,0.009811052,0.007089256,0.01226793
t_1149,56.21152,35.73719,0.0104393065,0.007321512,0.013191663
t_1150,56.39118,35.73719,0.010580003,0.007510688,0.013276177
t_1151,56.66067,35.73719,0.013330033,0.00891073,0.016881814
t_1152,56.21152,35.81007,0.010092286,0.007007262,0.0128435185
t_1153,56.39118,35.81007,0.009920044,0.007040355,0.012510913
t_1154,56.57084,35.81007,0.011130064,0.007693592,0.0140897585
t_1155,56.30135,35.81007,0.010953324,0.007452722,0.013976986
t_1156,56.48101,35.81007,0.010577577,0.007394717,0.013373242
t_1157,56.12168,35.81007,0.009666275,0.0067523993,0.012306459
t_1158,56.03185,35.81007,0.005819761,0.004807924,0.007050253
t_1159,56.66067,35.81007,0.01252729,0.008355716,0.015957307
t_116,53.15724,36.53522,0.0012836749,0.0010708692,0.0016796688
t_1160,56.21152,35.88289,0.010211778,0.006909969,0.013127096
t_1161,56.57084,35.88289,0.0113838455,0.0076284446,0.014577819
t_1162,56.30135,35.88289,0.010197563,0.006959268,0.013063734
t_1163,56.39118,35.88289,0.010908815,0.007324865,0.0140016
t_1164,56.03185,35.88289,0.009591861,0.006518333,0.012362479
t_1165,56.48101,35.88289,0.008514395,0.0062684393,0.010648552
t_1166,56.12168,35.88289,0.0076447725,0.005667035,0.009601035
t_1167,56.66067,35.88289,0.012056901,0.00796169,0.015468719
t_1168,56.57084,35.95564,0.008138986,0.005987991,0.010218411
t_1169,56.21152,35.95564,0.009582836,0.006490721,0.012368576
t_117,53.33691,36.53522,0.0012155173,0.0010567806,0.0015653705
t_1170,56.48101,35.95564,0.010077479,0.0068497397,0.012942455
t_1171,56.12168,35.95564,0.009099139,0.0062248963,0.011737392
t_1172,56.39118,35.95564,0.009428765,0.006517716,0.0120802475
t_1173,56.03185,35.95564,0.008129919,0.0057351165,0.010430035
t_1174,56.30135,35.95564,0.00976927,0.0066228057,0.012587775
t_1175,56.66067,35.95564,0.009570703,0.0066967355,0.0121843945
t_1176,56.57084,36.02832,0.008617372,0.006085955,0.011005745
t_1177,56.48101,36.02832,0.0094486745,0.0064263507,0.012186394
t_1178,56.12168,36.02832,0.005231622,0.004245998,0.00641826
t_1179,56.30135,36.02832,0.008625377,0.0059792907,0.011105095
t_118,53.51657,36.53522,0.0012685697,0.001111599,0.001623089
t_1180,56.03185,36.02832,0.008175276,0.0056412937,0.010583107
t_1181,56.39118,36.02832,0.008534017,0.0059778853,0.010946536
t_1182,56.66067,36.02832,0.009102981,0.0063384008,0.011655018
t_1183,56.21152,36.02832,0.008806869,0.0060168467,0.011391711
t_1184,56.39118,36.10094,0.008535025,0.005852869,0.011046114
t_1185,56.12168,36.10094,0.0065417066,0.0048178406,0.008340258
t_1186,56.30135,36.10094,0.0062100384,0.0047196853,0.007801956
t_1187,56.21152,36.10094,0.005381285,0.004263618,0.0066538313
t_1188,56.48101,36.10094,0.008360167,0.005808552,0.010775816
t_1189,56.57084,36.10094,0.009472646,0.0063331365,0.012302523
t_119,53.06741,36.53522,0.0013276958,0.0010818462,0.0017504143
t_1190,56.66067,36.10094,0.009767978,0.006490989,0.012691247
t_1191,56.03185,36.10094,0.007822369,0.0053737396,0.010173626
t_1192,56.21152,36.17348,0.006887892,0.0049224296,0.008881509
t_1193,56.12168,36.17348,0.006925299,0.004905101,0.00896159
t_1194,57.10983,35.51814,0.012300283,0.0092982,0.014690983
t_1195,56.75051,35.51814,0.010938107,0.008487193,0.012979176
