STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,PGA_VALUE,PGA_LN_SIGMA,REFERENCES
Lalitpur30,Lalitpur30,85.3428,27.643,macroseismic,0.53669,0.8059,Stations_USGS
Karyabinayak2,Karyabinayak2,85.3064,27.655,macroseismic,0.53668,0.8059,Stations_USGS
Panauti4,Panauti4,85.5061,27.594,macroseismic,0.53653,0.8059,Stations_USGS
Lalitpur14,Lalitpur14,85.3183,27.656,macroseismic,0.5362,0.8059,Stations_USGS
Lalitpur15,Lalitpur15,85.3263,27.655,macroseismic,0.53604,0.8059,Stations_USGS
Gorkha4,Gorkha4,84.607,28.01,macroseismic,0.536,0.8059,Stations_USGS
Panauti11,Panauti11,85.5284,27.593,macroseismic,0.53598,0.8059,Stations_USGS
Lalitpur13,Lalitpur13,85.3121,27.662,macroseismic,0.53582,0.8059,Stations_USGS
Gorkha2,Gorkha2,84.6188,28,macroseismic,0.53562,0.8059,Stations_USGS
Lalitpur4,Lalitpur4,85.3043,27.668,macroseismic,0.53549,0.8059,Stations_USGS
Gorkha7,Gorkha7,84.6435,27.971,macroseismic,0.53537,0.8059,Stations_USGS
Lalitpur17,Lalitpur17,85.3323,27.661,macroseismic,0.53527,0.8059,Stations_USGS
Gorkha3,Gorkha3,84.6272,27.995,macroseismic,0.53523,0.8059,Stations_USGS
Lalitpur5,Lalitpur5,85.319,27.667,macroseismic,0.53512,0.8059,Stations_USGS
Panauti2,Panauti2,85.5224,27.604,macroseismic,0.53508,0.8059,Stations_USGS
Gorkha1,Gorkha1,84.6258,28.002,macroseismic,0.53491,0.8059,Stations_USGS
Panauti1,Panauti1,85.538,27.602,macroseismic,0.53483,0.8059,Stations_USGS
Lalitpur20,Lalitpur20,85.3178,27.673,macroseismic,0.53458,0.8059,Stations_USGS
Lalitpur7,Lalitpur7,85.3334,27.668,macroseismic,0.53457,0.8059,Stations_USGS
Lalitpur18,Lalitpur18,85.3231,27.673,macroseismic,0.53441,0.8059,Stations_USGS
Lalitpur3,Lalitpur3,85.3111,27.677,macroseismic,0.53441,0.8059,Stations_USGS
Lalitpur8,Lalitpur8,85.3341,27.671,macroseismic,0.53426,0.8059,Stations_USGS
Anantalingeshwor11,Anantalingeshwor11,85.3881,27.654,macroseismic,0.53422,0.8059,Stations_USGS
Gorkha12,Gorkha12,84.6152,28.03,macroseismic,0.53406,0.8059,Stations_USGS
Lalitpur9,Lalitpur9,85.3327,27.676,macroseismic,0.53383,0.8059,Stations_USGS
Lalitpur2,Lalitpur2,85.3075,27.685,macroseismic,0.53376,0.8059,Stations_USGS
Chandragiri2,Chandragiri2,85.2262,27.714,macroseismic,0.53357,0.8059,Stations_USGS
Lalitpur10,Lalitpur10,85.3228,27.684,macroseismic,0.53338,0.8059,Stations_USGS
Lalitpur1,Lalitpur1,85.3114,27.688,macroseismic,0.53336,0.8059,Stations_USGS
Gorkha15,Gorkha15,84.6553,27.993,macroseismic,0.53302,0.8059,Stations_USGS
Nagarjune4,Nagarjune4,85.2769,27.708,macroseismic,0.53284,0.8059,Stations_USGS
Nagarjune7,Nagarjune7,85.2609,27.713,macroseismic,0.53282,0.8059,Stations_USGS
Suryabinayak1,Suryabinayak1,85.4047,27.665,macroseismic,0.53268,0.8059,Stations_USGS
Bhaktapur14,Bhaktapur14,85.4253,27.667,macroseismic,0.53189,0.8059,Stations_USGS
Bhaktapur17,Bhaktapur17,85.4167,27.671,macroseismic,0.53177,0.8059,Stations_USGS
Gorkha13,Gorkha13,84.6433,28.03,macroseismic,0.53175,0.8059,Stations_USGS
Bhaktapur12,Bhaktapur12,85.4287,27.668,macroseismic,0.5317,0.8059,Stations_USGS
Bhaktapur11,Bhaktapur11,85.4306,27.669,macroseismic,0.53155,0.8059,Stations_USGS
Bhaktapur6,Bhaktapur6,85.4357,27.669,macroseismic,0.5314,0.8059,Stations_USGS
Bhaktapur2,Bhaktapur2,85.439,27.668,macroseismic,0.5314,0.8059,Stations_USGS
Bhaktapur8,Bhaktapur8,85.4308,27.672,macroseismic,0.53127,0.8059,Stations_USGS
Bhaktapur15,Bhaktapur15,85.424,27.676,macroseismic,0.53109,0.8059,Stations_USGS
Bhaktapur10,Bhaktapur10,85.4286,27.676,macroseismic,0.53096,0.8059,Stations_USGS
Bhaktapur5,Bhaktapur5,85.4304,27.676,macroseismic,0.53091,0.8059,Stations_USGS
Bhaktapur1,Bhaktapur1,85.4437,27.673,macroseismic,0.5308,0.8059,Stations_USGS
Nagarkot1,Nagarkot1,85.4872,27.662,macroseismic,0.53059,0.8059,Stations_USGS
Bhaktapur4,Bhaktapur4,85.441,27.678,macroseismic,0.53042,0.8059,Stations_USGS
DMG,DMG (Intensity VIII),85.3197,27.7218,macroseismic,0.52998,0.8059,Stations_USGS
Nagarkot4,Nagarkot4,85.4712,27.679,macroseismic,0.52948,0.8059,Stations_USGS
Nagarkot6,Nagarkot6,85.4644,27.686,macroseismic,0.52903,0.8059,Stations_USGS
Tarkeshwor21,Tarkeshwor21,85.3106,27.74,macroseismic,0.52862,0.8059,Stations_USGS
Nagarkot5,Nagarkot5,85.4867,27.685,macroseismic,0.5285,0.8059,Stations_USGS
Budanilkanta11,Budanilkanta11,85.3473,27.73,macroseismic,0.52842,0.8059,Stations_USGS
Budanilkanta12,Budanilkanta12,85.3537,27.73,macroseismic,0.52824,0.8059,Stations_USGS
Changunarayan11,Changunarayan11,85.4236,27.71,macroseismic,0.52801,0.8059,Stations_USGS
Budanilkanta10,Budanilkanta10,85.3488,27.742,macroseismic,0.52731,0.8059,Stations_USGS
Changunarayan8,Changunarayan8,85.4235,27.718,macroseismic,0.5273,0.8059,Stations_USGS
Budanilkanta13,Budanilkanta13,85.3608,27.739,macroseismic,0.52723,0.8059,Stations_USGS
Budanilkanta14,Budanilkanta14,85.3682,27.737,macroseismic,0.52719,0.8059,Stations_USGS
Panchkal3,Panchkal3,85.6204,27.648,macroseismic,0.52692,0.8059,Stations_USGS
Budanilkanta8,Budanilkanta8,85.3405,27.752,macroseismic,0.52668,0.8059,Stations_USGS
Kageshworimanahara6,Kageshworimanahara6,85.4107,27.736,macroseismic,0.52608,0.8059,Stations_USGS
Budanilkanta15,Budanilkanta15,85.3651,27.751,macroseismic,0.52606,0.8059,Stations_USGS
Shankarapur14,Shankarapur14,85.4367,27.73,macroseismic,0.52588,0.8059,Stations_USGS
Nagarkot12,Nagarkot12,85.502,27.71,macroseismic,0.52587,0.8059,Stations_USGS
Budanilkanta7,Budanilkanta7,85.3439,27.761,macroseismic,0.52579,0.8059,Stations_USGS
Shankarapur8,Shankarapur8,85.4635,27.723,macroseismic,0.52576,0.8059,Stations_USGS
Budanilkanta9,Budanilkanta9,85.3575,27.759,macroseismic,0.52558,0.8059,Stations_USGS
Kageshworimanahara16,Kageshworimanahara16,85.4194,27.739,macroseismic,0.52558,0.8059,Stations_USGS
Shankarapur9,Shankarapur9,85.4597,27.73,macroseismic,0.52526,0.8059,Stations_USGS
Budanilkanta16,Budanilkanta16,85.375,27.757,macroseismic,0.52525,0.8059,Stations_USGS
Budanilkanta5,Budanilkanta5,85.3477,27.769,macroseismic,0.52499,0.8059,Stations_USGS
Budanilkanta17,Budanilkanta17,85.3752,27.765,macroseismic,0.52456,0.8059,Stations_USGS
Budanilkanta3,Budanilkanta3,85.3706,27.769,macroseismic,0.52435,0.8059,Stations_USGS
Kageshworimanahara15,Kageshworimanahara15,85.4329,27.749,macroseismic,0.52434,0.8059,Stations_USGS
Shankarapur13,Shankarapur13,85.4536,27.744,macroseismic,0.52421,0.8059,Stations_USGS
Budanilkanta2,Budanilkanta2,85.3738,27.773,macroseismic,0.52392,0.8059,Stations_USGS
Budanilkanta4,Budanilkanta4,85.3634,27.783,macroseismic,0.52336,0.8059,Stations_USGS
Budanilkanta6,Budanilkanta6,85.3539,27.793,macroseismic,0.52278,0.8059,Stations_USGS
Budanilkanta1,Budanilkanta1,85.3761,27.789,macroseismic,0.5225,0.8059,Stations_USGS
Bidur7,Bidur7,85.1273,27.869,macroseismic,0.52189,0.8059,Stations_USGS
Bidur6,Bidur6,85.1377,27.884,macroseismic,0.52039,0.8059,Stations_USGS
Melamchi11,Melamchi11,85.5727,27.754,macroseismic,0.52032,0.8059,Stations_USGS
Bidur4,Bidur4,85.1441,27.901,macroseismic,0.51883,0.8059,Stations_USGS
Bhimeshwor12,Bhimeshwor12,86.0212,27.679,macroseismic,0.51775,0.8059,Stations_USGS
Bidur11,Bidur11,85.1494,27.921,macroseismic,0.51708,0.8059,Stations_USGS
Bidur2,Bidur2,85.1685,27.916,macroseismic,0.51706,0.8059,Stations_USGS
Bidur8,Bidur8,85.1325,27.927,macroseismic,0.51698,0.8059,Stations_USGS
Bidur10,Bidur10,85.1468,27.925,macroseismic,0.51682,0.8059,Stations_USGS
Bhimeshwor13,Bhimeshwor13,86.0083,27.699,macroseismic,0.51662,0.8059,Stations_USGS
Bidur1,Bidur1,85.1587,27.925,macroseismic,0.51656,0.8059,Stations_USGS
Melamchi4,Melamchi4,85.5068,27.823,macroseismic,0.51636,0.8059,Stations_USGS
Chautrara1,Chautrara1,85.6902,27.779,macroseismic,0.51549,0.8059,Stations_USGS
Bhimeshwor8,Bhimeshwor8,86.0488,27.635,macroseismic,0.51262,0.8059,Stations_USGS
Bhimeshwor7,Bhimeshwor7,86.0621,27.65,macroseismic,0.50969,0.8059,Stations_USGS
Bhimeshwor3,Bhimeshwor3,86.0711,27.684,macroseismic,0.50896,0.8059,Stations_USGS
Bhimeshwor2,Bhimeshwor2,86.0718,27.67,macroseismic,0.50811,0.8059,Stations_USGS
Bhimeshwor6,Bhimeshwor6,86.0733,27.629,macroseismic,0.50455,0.8059,Stations_USGS
Bhimeshwor4,Bhimeshwor4,86.088,27.67,macroseismic,0.50335,0.8059,Stations_USGS
Manthali14,Manthali14,86.0083,27.419,macroseismic,0.50232,0.8059,Stations_USGS
Dhunche5,Dhunche5,85.2889,28.108,macroseismic,0.50062,0.8059,Stations_USGS
Besisahar1,Besisahar1,84.4179,28.164,macroseismic,0.48696,0.8059,Stations_USGS
Besisahar2,Besisahar2,84.4215,28.183,macroseismic,0.4844,0.8059,Stations_USGS
Kamalamai5,Kamalamai5,85.918,27.246,macroseismic,0.47466,0.8059,Stations_USGS
Manthali2,Manthali2,86.063,27.388,macroseismic,0.47189,0.8059,Stations_USGS
Manthali1,Manthali1,86.0637,27.371,macroseismic,0.46854,0.8059,Stations_USGS
Kamalamai9,Kamalamai9,85.952,27.24,macroseismic,0.46622,0.8059,Stations_USGS
Kamalamai6,Kamalamai6,85.9208,27.219,macroseismic,0.46123,0.8059,Stations_USGS
Manthali4,Manthali4,86.0988,27.405,macroseismic,0.46035,0.8059,Stations_USGS
Besisahar9,Besisahar9,84.3734,28.229,macroseismic,0.45723,0.8059,Stations_USGS
Manthali10,Manthali10,86.1004,27.367,macroseismic,0.45339,0.8059,Stations_USGS
Jiri5,Jiri5,86.2262,27.656,macroseismic,0.45316,0.8059,Stations_USGS
Kamalamai4,Kamalamai4,85.898,27.197,macroseismic,0.45305,0.8059,Stations_USGS
Manthali9,Manthali9,86.0976,27.349,macroseismic,0.45146,0.8059,Stations_USGS
Manthali6,Manthali6,86.1113,27.379,macroseismic,0.45134,0.8059,Stations_USGS
Kamalamai7,Kamalamai7,85.9558,27.201,macroseismic,0.44884,0.8059,Stations_USGS
Kamalamai10,Kamalamai10,85.9058,27.15,macroseismic,0.43322,0.8059,Stations_USGS
Those2,Those2,86.2605,27.565,macroseismic,0.4299,0.8059,Stations_USGS
Kamalamai11,Kamalamai11,85.9577,27.102,macroseismic,0.41346,0.8059,Stations_USGS
Kamalamai18,Kamalamai18,86.0167,27.112,macroseismic,0.41072,0.8059,Stations_USGS
Kamalamai12,Kamalamai12,85.9739,27.081,macroseismic,0.40604,0.8059,Stations_USGS
Kamalamai17,Kamalamai17,86.0034,27.089,macroseismic,0.40574,0.8059,Stations_USGS
Thaha9,Thaha9,85.094,27.599,macroseismic,0.4024,0.8059,Stations_USGS
Bajrabarahi16,Bajrabarahi16,85.3156,27.575,macroseismic,0.3989,0.8059,Stations_USGS
Bajrabarahi14,Bajrabarahi14,85.3326,27.572,macroseismic,0.39871,0.8059,Stations_USGS
Dakchhinkali6,Dakchhinkali6,85.2617,27.616,macroseismic,0.39712,0.8059,Stations_USGS
Dakchhinkali4,Dakchhinkali4,85.2806,27.613,macroseismic,0.39687,0.8059,Stations_USGS
Godawari5,Godawari5,85.3836,27.582,macroseismic,0.3967,0.8059,Stations_USGS
Bajrabarahi1,Bajrabarahi1,85.3207,27.609,macroseismic,0.39618,0.8059,Stations_USGS
Bajrabarahi2,Bajrabarahi2,85.3185,27.611,macroseismic,0.39609,0.8059,Stations_USGS
UTM:(45R 033 305 10000),,85.328,27.6089,macroseismic,0.39602,0.8059,Stations_USGS
Dakchhinkali3,Dakchhinkali3,85.2904,27.622,macroseismic,0.39596,0.8059,Stations_USGS
Godawari10,Godawari10,85.3544,27.615,macroseismic,0.39494,0.8059,Stations_USGS
Godawari2,Godawari2,85.3657,27.616,macroseismic,0.3946,0.8059,Stations_USGS
Chandragiri12,Chandragiri12,85.2363,27.668,macroseismic,0.39405,0.8059,Stations_USGS
Panauti6,Panauti6,85.515,27.58,macroseismic,0.39389,0.8059,Stations_USGS
Kritipur15,Kritipur15,85.2776,27.657,macroseismic,0.39371,0.8059,Stations_USGS
Panauti7,Panauti7,85.5203,27.583,macroseismic,0.39355,0.8059,Stations_USGS
Chandragiri9,Chandragiri9,85.2237,27.68,macroseismic,0.3934,0.8059,Stations_USGS
Kritipur14,Kritipur14,85.2913,27.659,macroseismic,0.39324,0.8059,Stations_USGS
Chandragiri13,Chandragiri13,85.2535,27.674,macroseismic,0.39322,0.8059,Stations_USGS
Chandragiri6,Chandragiri6,85.2151,27.689,macroseismic,0.3929,0.8059,Stations_USGS
Kritipur9,Kritipur9,85.2783,27.672,macroseismic,0.39262,0.8059,Stations_USGS
Mahalaxmi4,Mahalaxmi4,85.3722,27.642,macroseismic,0.39257,0.8059,Stations_USGS
Chandragiri8,Chandragiri8,85.2369,27.688,macroseismic,0.39257,0.8059,Stations_USGS
Panauti3,Panauti3,85.5119,27.6,macroseismic,0.3925,0.8059,Stations_USGS
Kritipur3,Kritipur3,85.2846,27.679,macroseismic,0.39198,0.8059,Stations_USGS
Lalitpur6,Lalitpur6,85.3271,27.667,macroseismic,0.39184,0.8059,Stations_USGS
Lalitpur12,Lalitpur12,85.3249,27.669,macroseismic,0.39175,0.8059,Stations_USGS
Chandragiri23,Chandragiri23,85.2711,27.688,macroseismic,0.39167,0.8059,Stations_USGS
Lalitpur19,Lalitpur19,85.3223,27.671,macroseismic,0.39167,0.8059,Stations_USGS
Chandragiri3,Chandragiri3,85.2128,27.707,macroseismic,0.39164,0.8059,Stations_USGS
Mahalaxmi10,Mahalaxmi10,85.3581,27.66,macroseismic,0.39162,0.8059,Stations_USGS
Lalitpur21,Lalitpur21,85.3203,27.675,macroseismic,0.39143,0.8059,Stations_USGS
Suryabinayak7,Suryabinayak7,85.4399,27.637,macroseismic,0.39142,0.8059,Stations_USGS
Anantalingeshwor15,Anantalingeshwor15,85.4118,27.647,macroseismic,0.39134,0.8059,Stations_USGS
