calc_id,description,cal_time,gmpe,imt,nominal_bias,max_gmv,Rupture,GMLT,Recording_Stations,abs_bias
265,"Median gmf - 20150916_M8.3_Illapel (Rupture:Matthew_Herman_et_al_2017, GMPEs:USGS, Recording Stations:seismic)",87,ZhaoEtAl2016SInter,PGA,0.367,1.3422983,Matthew_Herman_et_al_2017,USGS,seismic,0.367
264,"Median gmf - 20150916_M8.3_Illapel (Rupture:Matthew_Herman_et_al_2017, GMPEs:USGS, Recording Stations:all)",52,ZhaoEtAl2016SInter,PGA,0.411,1.3906882,Matthew_Herman_et_al_2017,USGS,all,0.411
264,"Median gmf - 20150916_M8.3_Illapel (Rupture:Matthew_Herman_et_al_2017, GMPEs:USGS, Recording Stations:all)",52,AtkinsonBoore2003SInter,PGA,-0.413,0.8300446,Matthew_Herman_et_al_2017,USGS,all,0.413
257,"Median gmf - 20150916_M8.3_Illapel (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",48,ZhaoEtAl2016SInter,PGA,0.418,1.8910453,USGS,USGS,seismic,0.418
263,"Median gmf - 20150916_M8.3_Illapel (Rupture:Matthew_Herman_et_al_2017, GMPEs:GEM, Recording Stations:seismic)",70,MontalvaEtAl2017SInter,PGA,-0.435,0.8300476,Matthew_Herman_et_al_2017,GEM,seismic,0.435
265,"Median gmf - 20150916_M8.3_Illapel (Rupture:Matthew_Herman_et_al_2017, GMPEs:USGS, Recording Stations:seismic)",87,MontalvaEtAl2017SInter,PGA,-0.435,0.8300476,Matthew_Herman_et_al_2017,USGS,seismic,0.435
255,"Median gmf - 20150916_M8.3_Illapel (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",47,MontalvaEtAl2017SInter,PGA,-0.436,0.8300556,USGS,GEM,seismic,0.436
257,"Median gmf - 20150916_M8.3_Illapel (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",48,MontalvaEtAl2017SInter,PGA,-0.436,0.8300556,USGS,USGS,seismic,0.436
268,"Median gmf - 20150916_M8.3_Illapel (Rupture:JMA, GMPEs:USGS, Recording Stations:all)",106,AtkinsonBoore2003SInter,PGA,-0.438,0.83004636,JMA,USGS,all,0.438
267,"Median gmf - 20150916_M8.3_Illapel (Rupture:JMA, GMPEs:GEM, Recording Stations:seismic)",124,MontalvaEtAl2017SInter,PGA,-0.444,0.8300581,JMA,GEM,seismic,0.444
269,"Median gmf - 20150916_M8.3_Illapel (Rupture:JMA, GMPEs:USGS, Recording Stations:seismic)",54,MontalvaEtAl2017SInter,PGA,-0.444,0.8300581,JMA,USGS,seismic,0.444
259,"Median gmf - 20150916_M8.3_Illapel (Rupture:SCARDEC, GMPEs:GEM, Recording Stations:seismic)",45,MontalvaEtAl2017SInter,PGA,-0.444,0.83006096,SCARDEC,GEM,seismic,0.444
261,"Median gmf - 20150916_M8.3_Illapel (Rupture:SCARDEC, GMPEs:USGS, Recording Stations:seismic)",46,MontalvaEtAl2017SInter,PGA,-0.444,0.83006096,SCARDEC,USGS,seismic,0.444
261,"Median gmf - 20150916_M8.3_Illapel (Rupture:SCARDEC, GMPEs:USGS, Recording Stations:seismic)",46,AtkinsonBoore2003SInter,PGA,-0.449,0.83004,SCARDEC,USGS,seismic,0.449
256,"Median gmf - 20150916_M8.3_Illapel (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",49,ZhaoEtAl2016SInter,PGA,0.476,1.9696685,USGS,USGS,all,0.476
261,"Median gmf - 20150916_M8.3_Illapel (Rupture:SCARDEC, GMPEs:USGS, Recording Stations:seismic)",46,ZhaoEtAl2016SInter,PGA,0.514,2.5127878,SCARDEC,USGS,seismic,0.514
257,"Median gmf - 20150916_M8.3_Illapel (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",48,AtkinsonBoore2003SInter,PGA,-0.531,0.8300392,USGS,USGS,seismic,0.531
254,"Median gmf - 20150916_M8.3_Illapel (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",52,AbrahamsonEtAl2015SInterHigh,PGA,-0.553,0.8300551,USGS,GEM,all,0.553
262,"Median gmf - 20150916_M8.3_Illapel (Rupture:Matthew_Herman_et_al_2017, GMPEs:GEM, Recording Stations:all)",99,AbrahamsonEtAl2015SInterHigh,PGA,-0.557,0.83004886,Matthew_Herman_et_al_2017,GEM,all,0.557
266,"Median gmf - 20150916_M8.3_Illapel (Rupture:JMA, GMPEs:GEM, Recording Stations:all)",93,AbrahamsonEtAl2015SInterHigh,PGA,-0.558,0.8300573,JMA,GEM,all,0.558
258,"Median gmf - 20150916_M8.3_Illapel (Rupture:SCARDEC, GMPEs:GEM, Recording Stations:all)",61,AbrahamsonEtAl2015SInterHigh,PGA,-0.561,0.8300592,SCARDEC,GEM,all,0.561
260,"Median gmf - 20150916_M8.3_Illapel (Rupture:SCARDEC, GMPEs:USGS, Recording Stations:all)",45,ZhaoEtAl2016SInter,PGA,0.572,2.6097195,SCARDEC,USGS,all,0.572
265,"Median gmf - 20150916_M8.3_Illapel (Rupture:Matthew_Herman_et_al_2017, GMPEs:USGS, Recording Stations:seismic)",87,AtkinsonBoore2003SInter,PGA,-0.574,0.83003795,Matthew_Herman_et_al_2017,USGS,seismic,0.574
269,"Median gmf - 20150916_M8.3_Illapel (Rupture:JMA, GMPEs:USGS, Recording Stations:seismic)",54,AtkinsonBoore2003SInter,PGA,-0.599,0.83003974,JMA,USGS,seismic,0.599
263,"Median gmf - 20150916_M8.3_Illapel (Rupture:Matthew_Herman_et_al_2017, GMPEs:GEM, Recording Stations:seismic)",70,AbrahamsonEtAl2015SInterHigh,PGA,-0.687,0.8300442,Matthew_Herman_et_al_2017,GEM,seismic,0.687
255,"Median gmf - 20150916_M8.3_Illapel (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",47,AbrahamsonEtAl2015SInterHigh,PGA,-0.688,0.8300508,USGS,GEM,seismic,0.688
267,"Median gmf - 20150916_M8.3_Illapel (Rupture:JMA, GMPEs:GEM, Recording Stations:seismic)",124,AbrahamsonEtAl2015SInterHigh,PGA,-0.693,0.830053,JMA,GEM,seismic,0.693
259,"Median gmf - 20150916_M8.3_Illapel (Rupture:SCARDEC, GMPEs:GEM, Recording Stations:seismic)",45,AbrahamsonEtAl2015SInterHigh,PGA,-0.695,0.83005536,SCARDEC,GEM,seismic,0.695
