calc_id,description,cal_time,gmpe,imt,nominal_bias,max_gmv,Rupture,GMLT,Recording_Stations,abs_bias
12,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",79,ZhaoEtAl2016SSlab,SA(1.0),-0.303,0.35729006,USGS,USGS,seismic,0.303
7,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:Hernandez_et_al_2001, GMPEs:GEM, Recording Stations:seismic)",59,YoungsEtAl1997SSlab,PGA,-0.322,0.38988718,Hernandez_et_al_2001,GEM,seismic,0.322
11,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",59,AbrahamsonEtAl2015SSlab,SA(1.0),0.328,0.48094442,USGS,GEM,seismic,0.328
12,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",79,AbrahamsonEtAl2015SSlab,SA(1.0),0.328,0.48094442,USGS,USGS,seismic,0.328
9,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",57,Kanno2006Deep,SA(1.0),0.329,0.62995803,GCMT,GEM,seismic,0.329
10,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",78,AtkinsonBoore2003SSlabCascadia,SA(0.3),0.369,1.3696096,GCMT,USGS,seismic,0.369
12,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",79,ZhaoEtAl2016SSlab,SA(0.3),-0.369,1.1013945,USGS,USGS,seismic,0.369
7,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:Hernandez_et_al_2001, GMPEs:GEM, Recording Stations:seismic)",59,Kanno2006Deep,PGA,0.376,1.6216273,Hernandez_et_al_2001,GEM,seismic,0.376
8,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:Hernandez_et_al_2001, GMPEs:USGS, Recording Stations:seismic)",78,AtkinsonBoore2003SSlab,PGA,0.423,0.62725055,Hernandez_et_al_2001,USGS,seismic,0.423
9,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",57,YoungsEtAl1997SSlab,SA(1.0),-0.432,0.22128093,GCMT,GEM,seismic,0.432
9,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",57,YoungsEtAl1997SSlab,SA(0.3),-0.443,1.0633717,GCMT,GEM,seismic,0.443
10,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",78,AbrahamsonEtAl2015SSlab,SA(1.0),0.5,0.5314926,GCMT,USGS,seismic,0.5
9,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",57,AbrahamsonEtAl2015SSlab,SA(1.0),0.5,0.5314926,GCMT,GEM,seismic,0.5
8,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:Hernandez_et_al_2001, GMPEs:USGS, Recording Stations:seismic)",78,AbrahamsonEtAl2015SSlab,SA(1.0),0.508,0.6294173,Hernandez_et_al_2001,USGS,seismic,0.508
10,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",78,AtkinsonBoore2003SSlab,PGA,0.508,0.6684063,GCMT,USGS,seismic,0.508
7,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:Hernandez_et_al_2001, GMPEs:GEM, Recording Stations:seismic)",59,AbrahamsonEtAl2015SSlab,SA(1.0),0.508,0.6294173,Hernandez_et_al_2001,GEM,seismic,0.508
11,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",59,YoungsEtAl1997SSlab,SA(0.3),-0.54,1.0055524,USGS,GEM,seismic,0.54
11,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",59,YoungsEtAl1997SSlab,SA(1.0),-0.556,0.2241119,USGS,GEM,seismic,0.556
7,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:Hernandez_et_al_2001, GMPEs:GEM, Recording Stations:seismic)",59,YoungsEtAl1997SSlab,SA(1.0),-0.558,0.23309991,Hernandez_et_al_2001,GEM,seismic,0.558
7,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:Hernandez_et_al_2001, GMPEs:GEM, Recording Stations:seismic)",59,YoungsEtAl1997SSlab,SA(0.3),-0.576,0.9765085,Hernandez_et_al_2001,GEM,seismic,0.576
12,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",79,AtkinsonBoore2003SSlabCascadia,PGA,0.579,0.59274817,USGS,USGS,seismic,0.579
9,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",57,Kanno2006Deep,SA(0.3),0.596,2.338624,GCMT,GEM,seismic,0.596
11,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",59,Kanno2006Deep,SA(0.3),0.629,2.2487803,USGS,GEM,seismic,0.629
9,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",57,Kanno2006Deep,PGA,0.671,1.1342939,GCMT,GEM,seismic,0.671
11,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",59,Kanno2006Deep,PGA,0.711,0.940807,USGS,GEM,seismic,0.711
8,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:Hernandez_et_al_2001, GMPEs:USGS, Recording Stations:seismic)",78,AtkinsonBoore2003SSlabCascadia,PGA,0.818,0.7120536,Hernandez_et_al_2001,USGS,seismic,0.818
10,"Median gmf - 19990930_M7.4_Oaxaca (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",78,AtkinsonBoore2003SSlabCascadia,PGA,0.916,0.74923366,GCMT,USGS,seismic,0.916
