# 20090108_M6.1_Cinchona median gmf, Stations:None, gmlt:GEM, Rupture:SCARDEC
custom_site_id,lon,lat,AbrahamsonEtAl2014,AkkarEtAlRjb2014,CauzziEtAl2014
t_1091,-84.55916,10.14158,0.075109296,0.037900865,0.044993892
t_1092,-84.64899,10.14158,0.047276348,0.02271277,0.029892212
t_1093,-84.64899,10.1858,0.0652332,0.030507024,0.03776153
t_1094,-84.60407,10.1858,0.055807706,0.027435083,0.035218276
t_1095,-84.55916,10.1858,0.09372253,0.04664286,0.054238074
t_1096,-83.66084,9.78768,0.037042625,0.01595182,0.02179611
t_1097,-83.57101,9.83194,0.032080982,0.013862365,0.019070357
t_1098,-83.61593,9.83194,0.028281892,0.012444411,0.017968317
t_1099,-83.66084,9.83194,0.043285247,0.0185405,0.024800714
t_11,-85.18798,9.65487,0.013356432,0.0065439953,0.008780219
t_110,-84.82865,10.14158,0.038807783,0.0172902,0.022624591
t_1100,-83.66084,9.87619,0.043014687,0.018519515,0.025031986
t_1101,-83.57101,9.87619,0.027019886,0.0118999975,0.01719667
t_1102,-83.61593,9.87619,0.02983127,0.0131151555,0.018899592
t_1103,-83.66084,9.92044,0.03983332,0.017262546,0.023958312
t_1104,-83.57101,9.92044,0.032280978,0.013969181,0.019550757
t_1105,-83.61593,9.92044,0.036556218,0.01579214,0.02192026
t_1106,-83.75067,9.92044,0.04889808,0.021528782,0.029505815
t_1107,-83.70576,9.92044,0.0414067,0.018185139,0.025460014
t_1108,-83.75067,9.96468,0.045358658,0.020425329,0.028668096
t_1109,-83.79559,9.96468,0.05130452,0.023491777,0.032473274
t_111,-84.82865,10.1858,0.04146531,0.018380987,0.023788355
t_1110,-83.70576,9.96468,0.04548603,0.019936228,0.027534068
t_1111,-83.79559,10.00891,0.054171097,0.02502683,0.034316726
t_1112,-83.75067,10.00891,0.047491446,0.021507114,0.030029716
t_1113,-83.70576,10.00891,0.04192047,0.018722275,0.026482392
t_1114,-83.75067,10.05314,0.049103715,0.022338023,0.031061586
t_1115,-83.70576,10.05314,0.043125257,0.019313077,0.02724688
t_1116,-83.61593,9.96468,0.038633574,0.016688664,0.023037275
t_1117,-83.66084,9.96468,0.041540798,0.018036226,0.024978543
t_1118,-83.57101,9.96468,0.037246093,0.01603206,0.02186102
t_1119,-83.61593,10.00891,0.03710942,0.016119817,0.022584368
t_112,-84.91848,10.1858,0.033779874,0.01493447,0.019516326
t_1120,-83.57101,10.00891,0.035685975,0.015403928,0.021325411
t_1121,-83.66084,10.00891,0.043184366,0.018776882,0.025923133
t_1122,-83.66084,10.05314,0.045401827,0.019756284,0.027067795
t_1123,-83.57101,10.05314,0.034596406,0.014975937,0.020962974
t_1124,-83.61593,10.05314,0.037610143,0.016363828,0.02294308
t_1125,-83.66084,10.09737,0.045660544,0.019891368,0.02727843
t_1126,-83.84051,10.05314,0.06691722,0.032039512,0.042172544
t_1127,-83.84051,10.09737,0.07708194,0.036633443,0.04674089
t_1128,-83.93034,10.09737,0.113745645,0.060661912,0.0686422
t_1129,-83.88542,10.09737,0.079613514,0.04038973,0.050699163
t_113,-84.87357,10.1858,0.03440612,0.015291816,0.02024403
t_1130,-83.84051,10.14158,0.06931902,0.033460043,0.043686554
t_1131,-83.93034,10.14158,0.11580243,0.06201096,0.069789976
t_1132,-83.88542,10.14158,0.08851787,0.044426586,0.05442752
t_1133,-83.93034,10.1858,0.112079255,0.05922715,0.06754819
t_1134,-83.88542,10.1858,0.099450834,0.049307276,0.05920265
t_1135,-83.84051,10.1858,0.091280304,0.043092165,0.05335613
t_1136,-83.79559,10.05314,0.056502502,0.026284939,0.03578993
t_1137,-83.70576,10.09737,0.044061247,0.019750318,0.027786355
t_1138,-83.79559,10.09737,0.06655328,0.030550659,0.040165618
t_1139,-83.75067,10.09737,0.058562197,0.026228163,0.03512877
t_114,-85.05323,10.05314,0.02171291,0.009850083,0.013348756
t_1140,-83.70576,10.14158,0.053867042,0.023711877,0.031895466
t_1141,-83.75067,10.14158,0.06198753,0.027756043,0.03671472
t_1142,-83.79559,10.14158,0.07193976,0.03302295,0.04268633
t_1143,-83.79559,10.1858,0.07574421,0.03461855,0.04430348
t_1144,-83.75067,10.1858,0.063134044,0.028200252,0.037121765
t_1145,-83.70576,10.1858,0.055346154,0.024312034,0.032470528
t_1146,-83.61593,10.09737,0.042208582,0.018250605,0.024976792
t_1147,-83.57101,10.09737,0.042600945,0.01825364,0.024454761
t_1148,-83.61593,10.14158,0.04652941,0.020033626,0.026861507
t_1149,-83.57101,10.14158,0.042356025,0.018159037,0.024362855
t_115,-85.05323,10.09737,0.021993957,0.009965126,0.013504628
t_1150,-83.66084,10.14158,0.04751977,0.020684183,0.028117543
t_1151,-83.66084,10.1858,0.051977567,0.022519194,0.03000462
t_1152,-83.57101,10.1858,0.048056874,0.020327082,0.02674481
t_1153,-83.61593,10.1858,0.050653227,0.021643277,0.028582124
t_1154,-83.57101,10.23,0.05015931,0.021001069,0.027568126
t_1155,-83.61593,10.23,0.056858838,0.023748983,0.03121244
t_1156,-83.43626,10.23,0.04070233,0.016848864,0.022038339
t_1157,-83.48118,10.23,0.043529253,0.018052723,0.023653166
t_1158,-83.5261,10.23,0.050063457,0.020376341,0.027006818
t_1159,-83.43626,10.2742,0.039655205,0.0164865,0.02152536
t_116,-85.00832,10.09737,0.02402024,0.010803717,0.014632988
t_1160,-83.5261,10.2742,0.047973864,0.019708328,0.02596634
t_1161,-83.48118,10.2742,0.044457875,0.018228166,0.02398537
t_1162,-83.43626,10.31839,0.040291294,0.01657562,0.021721633
t_1163,-83.48118,10.31839,0.0403008,0.0168983,0.022085048
t_1164,-83.5261,10.31839,0.04691574,0.019267926,0.025373686
t_1165,-83.5261,10.36258,0.04435783,0.018380336,0.02409987
t_1166,-83.79559,10.23,0.078285724,0.03542679,0.045164533
t_1167,-83.70576,10.23,0.062014014,0.026957784,0.035241377
t_1168,-83.75067,10.23,0.068033636,0.03012547,0.039089523
t_1169,-83.70576,10.2742,0.066240944,0.02828253,0.03690507
t_117,-84.9634,10.09737,0.028366018,0.01263914,0.016798781
t_1170,-83.79559,10.2742,0.080543526,0.035815127,0.045806933
t_1171,-83.75067,10.2742,0.072364375,0.031488247,0.04075292
t_1172,-83.79559,10.31839,0.08231115,0.035532717,0.046277817
t_1173,-83.75067,10.31839,0.074171506,0.031481232,0.041281722
t_1174,-83.70576,10.31839,0.06659705,0.027976707,0.036778312
t_1175,-83.70576,10.36258,0.064537,0.026844328,0.03545576
t_1176,-83.66084,10.23,0.06103956,0.025877811,0.033869673
t_1177,-83.66084,10.2742,0.062035203,0.025966303,0.034141175
t_1178,-83.61593,10.2742,0.057993002,0.023871994,0.031598646
t_1179,-83.57101,10.2742,0.052402426,0.02155475,0.0284527
t_118,-85.05323,10.14158,0.031205224,0.013648466,0.017365608
t_1180,-83.66084,10.31839,0.0626794,0.025755655,0.034240313
t_1181,-83.57101,10.31839,0.044528794,0.018853307,0.024841797
t_1182,-83.61593,10.31839,0.05660384,0.02321554,0.030767074
t_1183,-83.61593,10.36258,0.054192822,0.022255398,0.029430456
t_1184,-83.57101,10.36258,0.041091576,0.01749551,0.023190929
t_1185,-83.66084,10.36258,0.059014514,0.024363419,0.03221631
t_1186,-83.88542,10.23,0.11045432,0.053292934,0.064503536
t_1187,-83.93034,10.23,0.11762633,0.060552783,0.06975748
t_1188,-83.84051,10.23,0.091565184,0.042661197,0.053088475
t_1189,-83.84051,10.2742,0.095377944,0.043082833,0.05463006
t_119,-85.00832,10.14158,0.027705746,0.012348008,0.016229251
t_1190,-83.88542,10.2742,0.104512736,0.049278412,0.060652647
t_1191,-83.93034,10.2742,0.112130776,0.05572938,0.06597128
t_1192,-83.84051,10.31839,0.0937943,0.04095774,0.053405482
t_1193,-83.88542,10.31839,0.10052969,0.04584821,0.057868283
t_1194,-83.93034,10.31839,0.10654426,0.050895706,0.062047467
t_1195,-83.93034,10.36258,0.104455955,0.0471706,0.06032394
t_1196,-83.97525,9.78768,0.05169184,0.024473375,0.032628547
t_1197,-84.02017,9.78768,0.054225802,0.0262007,0.034337927
t_1198,-84.06508,9.78768,0.06913553,0.033383593,0.04110861
t_1199,-84.06508,9.83194,0.07321535,0.03679845,0.04470784
t_12,-85.09815,9.65487,0.018958906,0.008886562,0.0114087565
t_120,-84.9634,10.14158,0.027052687,0.012087307,0.016271602
t_1200,-83.97525,9.83194,0.062976375,0.03017941,0.038863204
t_1201,-84.02017,9.83194,0.0713665,0.034864973,0.043213367
t_1202,-84.06508,9.87619,0.099882,0.05242164,0.059202835
t_1203,-84.02017,9.87619,0.080328085,0.04082526,0.049214527
t_1204,-83.97525,9.87619,0.070046656,0.03454762,0.043723237
t_1205,-84.02017,9.92044,0.10596505,0.05609087,0.06329704
t_1206,-84.37949,9.87619,0.07239377,0.036458455,0.04284973
t_1207,-84.24475,9.87619,0.092160836,0.050339665,0.055036224
t_1208,-84.28966,9.87619,0.07875657,0.042114023,0.047860354
t_1209,-84.24475,9.92044,0.10851175,0.06384816,0.06500962
t_121,-84.9634,10.1858,0.0276596,0.012344817,0.016546138
t_1210,-84.33458,9.92044,0.10981403,0.058163956,0.06394308
t_1211,-84.37949,9.92044,0.07064168,0.037243415,0.043545756
t_1212,-84.28966,9.92044,0.08258313,0.047405466,0.051970884
t_1213,-84.24475,9.96468,0.15097712,0.09524676,0.0908424
t_1214,-84.28966,9.96468,0.12515216,0.07570165,0.07434692
t_1215,-84.37949,9.96468,0.10483669,0.05694156,0.061335094
t_1216,-84.19983,9.92044,0.09648497,0.058994364,0.060779568
t_1217,-84.11,9.92044,0.14253575,0.081259824,0.08539261
t_1218,-84.11,9.96468,0.15402845,0.10035926,0.09238715
t_1219,-84.15492,9.96468,0.16651882,0.11130824,0.100840315
t_122,-85.05323,10.1858,0.031158067,0.013635559,0.017356409
t_1220,-84.19983,9.96468,0.15504576,0.10426174,0.093072966
t_1221,-84.15492,10.00891,0.19038922,0.15465942,0.11492608
t_1222,-84.11,10.00891,0.1798128,0.13626467,0.108031064
t_1223,-84.19983,10.00891,0.18196116,0.14441678,0.10983963
t_1224,-84.15492,10.05314,0.21386765,0.22508936,0.12743275
t_1225,-84.11,10.05314,0.20293386,0.18483558,0.12090688
t_1226,-83.93034,9.92044,0.072070256,0.03496591,0.04492981
t_1227,-83.88542,9.92044,0.06578001,0.030746788,0.040569875
t_1228,-83.84051,9.96468,0.05830798,0.02731045,0.036984533
t_1229,-83.88542,9.96468,0.08050505,0.038126018,0.048193317
t_123,-85.00832,10.1858,0.02729397,0.012179377,0.016069053
t_1230,-83.93034,9.96468,0.082865685,0.041050196,0.051222567
t_1231,-83.93034,10.00891,0.08446125,0.04366628,0.053759333
t_1232,-83.88542,10.00891,0.07202477,0.035493545,0.045861293
t_1233,-83.84051,10.00891,0.06257748,0.029695634,0.039662544
t_1234,-83.93034,10.05314,0.10672122,0.055791263,0.06456518
t_1235,-83.88542,10.05314,0.088343,0.043507308,0.053572506
t_1236,-83.97525,9.92044,0.086913496,0.04368108,0.052869204
t_1237,-84.06508,9.92044,0.13036636,0.07215092,0.07732232
t_1238,-83.97525,9.96468,0.10449795,0.05412564,0.062943794
t_1239,-84.02017,9.96468,0.128553,0.07168308,0.07676152
t_124,-84.73882,10.09737,0.045009233,0.020446202,0.02653814
t_1240,-84.06508,9.96468,0.1508863,0.0907206,0.09044108
t_1241,-84.06508,10.00891,0.16130431,0.10753868,0.09694928
t_1242,-83.97525,10.00891,0.12229338,0.0662278,0.073401764
t_1243,-84.02017,10.00891,0.15327218,0.090141125,0.09191206
t_1244,-84.02017,10.05314,0.1455456,0.09281384,0.08881755
t_1245,-84.06508,10.05314,0.1843913,0.13585491,0.110486306
t_1246,-84.33458,9.96468,0.107278265,0.061469335,0.06370175
t_1247,-84.28966,10.00891,0.14466432,0.09567872,0.08652792
t_1248,-84.33458,10.00891,0.12136068,0.07483613,0.07253579
t_1249,-84.24475,10.00891,0.17223756,0.122649275,0.104598
t_125,-84.6939,10.09737,0.040664956,0.019130511,0.025687475
t_1250,-84.37949,10.00891,0.10421857,0.060526874,0.06244613
t_1251,-84.37949,10.05314,0.10604379,0.06701562,0.065619044
t_1252,-84.28966,10.05314,0.15610352,0.117069595,0.09382485
t_1253,-84.33458,10.05314,0.14588547,0.09869626,0.087360635
t_1254,-84.24475,10.05314,0.17519304,0.14892763,0.10517717
t_1255,-84.28966,10.09737,0.18575093,0.16290785,0.11152593
t_1256,-84.19983,10.05314,0.19261053,0.19071028,0.11511595
t_1257,-84.15492,10.09737,0.2259923,0.29880017,0.13430944
t_1258,-84.11,10.09737,0.19949315,0.21938032,0.12295425
t_1259,-84.19983,10.09737,0.23025341,0.27689123,0.13688438
t_126,-84.78374,10.09737,0.04787949,0.02127713,0.027035536
t_1260,-84.19983,10.14158,0.24489619,0.32213342,0.14387015
t_1261,-84.15492,10.14158,0.23040245,0.3028486,0.13739951
t_1262,-84.11,10.14158,0.21412674,0.25050047,0.12965447
t_1263,-84.24475,10.1858,0.24665926,0.32142222,0.14469849
t_1264,-84.15492,10.1858,0.24281634,0.27371278,0.14319003
t_1265,-84.11,10.1858,0.2012277,0.19185221,0.12152181
t_1266,-83.97525,10.05314,0.10837943,0.06274155,0.06913223
t_1267,-83.97525,10.09737,0.115060605,0.06900998,0.07339199
t_1268,-84.06508,10.09737,0.19787942,0.16551803,0.11794239
t_1269,-84.02017,10.09737,0.14076683,0.09767579,0.0892629
t_127,-84.6939,10.14158,0.049721573,0.02295618,0.029616773
t_1270,-84.06508,10.14158,0.17459793,0.15476368,0.109312996
t_1271,-84.02017,10.14158,0.14310285,0.10074983,0.09067857
t_1272,-83.97525,10.14158,0.14193934,0.08415285,0.08550107
t_1273,-83.97525,10.1858,0.14373218,0.08327592,0.08620928
t_1274,-84.02017,10.1858,0.13521063,0.09067868,0.085877515
t_1275,-84.06508,10.1858,0.19789502,0.15459344,0.11833012
t_1276,-84.19983,10.1858,0.21139602,0.27861488,0.12989336
t_1277,-84.19983,10.23,0.19771574,0.22052097,0.12245957
t_1278,-84.24475,10.23,0.20765541,0.26270092,0.12797903
t_1279,-84.15492,10.23,0.2065708,0.18616168,0.122873075
t_128,-84.78374,10.14158,0.041114673,0.018480474,0.024241075
t_1280,-84.11,10.23,0.1873927,0.14347033,0.11212907
t_1281,-84.11,10.2742,0.16257103,0.1069248,0.097816855
t_1282,-84.15492,10.2742,0.18851389,0.1398664,0.112908795
t_1283,-84.19983,10.2742,0.20679273,0.17823341,0.1230416
t_1284,-84.24475,10.2742,0.18323942,0.17547335,0.1142789
t_1285,-84.19983,10.31839,0.15804528,0.111903876,0.09720376
t_1286,-84.02017,10.23,0.14661418,0.08892451,0.08832978
t_1287,-83.97525,10.23,0.11172169,0.062289327,0.06923125
t_1288,-84.06508,10.23,0.16295615,0.10973606,0.098169625
t_1289,-84.06508,10.2742,0.138385,0.08287582,0.083780095
t_129,-84.73882,10.14158,0.038019504,0.017549926,0.023769759
t_1290,-84.02017,10.2742,0.12342391,0.068881206,0.074700564
t_1291,-83.97525,10.2742,0.117066644,0.061590817,0.06997755
t_1292,-84.06508,10.31839,0.12578706,0.0693353,0.07563137
t_1293,-83.97525,10.31839,0.10591709,0.05307601,0.06283644
t_1294,-84.02017,10.31839,0.115346484,0.060327254,0.068928145
t_1295,-83.97525,10.36258,0.09944265,0.047684137,0.058139287
t_1296,-84.24475,10.09737,0.20440516,0.21018982,0.12208499
t_1297,-84.33458,10.09737,0.15999697,0.123279236,0.09617446
t_1298,-84.37949,10.09737,0.14473727,0.09870338,0.08676006
t_1299,-84.24475,10.14158,0.19269328,0.248003,0.11936058
t_13,-85.18798,9.69914,0.01657094,0.007942964,0.010249853
t_130,-84.73882,10.1858,0.045994926,0.020850169,0.02716936
t_1300,-84.33458,10.14158,0.17423223,0.15432474,0.10464467
t_1301,-84.37949,10.14158,0.14766523,0.1082726,0.0891201
t_1302,-84.28966,10.14158,0.20009527,0.21454069,0.11920094
t_1303,-84.37949,10.1858,0.15335405,0.11462368,0.09274809
t_1304,-84.28966,10.1858,0.23878141,0.2899156,0.14192562
t_1305,-84.33458,10.1858,0.19506888,0.1831712,0.11654598
t_1306,-84.64899,10.23,0.0492846,0.023331115,0.03087684
t_1307,-84.60407,10.23,0.06563407,0.03142445,0.039285388
t_1308,-84.55916,10.23,0.08122468,0.040324282,0.04812818
t_1309,-84.55916,10.2742,0.07335706,0.035762712,0.04419602
t_131,-84.6939,10.1858,0.046528216,0.021545544,0.028377717
t_1310,-84.64899,10.2742,0.049665596,0.023207976,0.030867187
t_1311,-84.60407,10.2742,0.063209005,0.0298639,0.03800606
t_1312,-84.64899,10.31839,0.05200765,0.02378916,0.0314903
t_1313,-84.55916,10.31839,0.07644799,0.036421243,0.04520248
t_1314,-84.60407,10.31839,0.064095415,0.029777342,0.038085233
t_1315,-84.64899,10.36258,0.044186287,0.02026833,0.027921434
t_1316,-84.33458,10.23,0.1630632,0.14225383,0.10258632
t_1317,-84.28966,10.23,0.23835365,0.24806312,0.14150076
t_1318,-84.37949,10.23,0.15982866,0.1130598,0.09621281
t_1319,-84.28966,10.2742,0.18237276,0.1577278,0.11204529
t_132,-84.78374,10.1858,0.037099723,0.016754335,0.022573726
t_1320,-84.37949,10.2742,0.12760006,0.08281566,0.08066608
t_1321,-84.33458,10.2742,0.14966689,0.110096075,0.09463184
t_1322,-84.28966,10.31839,0.15339868,0.108190805,0.095133424
t_1323,-84.37949,10.31839,0.11205823,0.066151805,0.07150526
t_1324,-84.33458,10.31839,0.1371071,0.0883617,0.08548303
t_1325,-84.37949,10.36258,0.12276651,0.066419125,0.07363608
t_1326,-84.46933,10.23,0.09819683,0.055407744,0.060760416
t_1327,-84.42441,10.23,0.13078478,0.080686204,0.078923315
t_1328,-84.51424,10.23,0.09207101,0.048091516,0.055178054
t_1329,-84.42441,10.2742,0.11600371,0.06756887,0.07124327
t_133,-84.6939,10.23,0.042149045,0.019649386,0.026627308
t_1330,-84.46933,10.2742,0.10788401,0.058106482,0.06466317
t_1331,-84.51424,10.2742,0.0897362,0.045652736,0.0537369
t_1332,-84.42441,10.31839,0.11594908,0.062702194,0.06984431
t_1333,-84.46933,10.31839,0.09993726,0.05135956,0.059936266
t_1334,-84.51424,10.31839,0.08678893,0.042763665,0.051731363
t_1335,-84.46933,10.36258,0.09282207,0.045552965,0.05542614
t_1336,-84.28966,10.36258,0.15057729,0.090543,0.09045238
t_1337,-84.33458,10.36258,0.13556185,0.07765913,0.0815507
t_1338,-84.37949,10.40676,0.12169391,0.06157414,0.07180879
t_1339,-84.33458,10.40676,0.12153883,0.064145185,0.07242897
t_134,-84.9634,10.23,0.027061826,0.012088267,0.016282005
t_1340,-84.28966,10.40676,0.13835539,0.07463732,0.08246622
t_1341,-84.33458,10.45093,0.11651499,0.057141315,0.068350844
t_1342,-84.28966,10.45093,0.12139863,0.060529556,0.07149534
t_1343,-84.37949,10.45093,0.10442258,0.050423082,0.061041962
t_1344,-84.37949,10.4951,0.10369942,0.046665244,0.059829403
t_1345,-84.33458,10.4951,0.10975558,0.049915485,0.06382794
t_1346,-84.60407,10.36258,0.06123002,0.027953753,0.036329158
t_1347,-84.55916,10.36258,0.08013639,0.037105452,0.046336025
t_1348,-84.60407,10.40676,0.06009475,0.026947206,0.035274375
t_1349,-84.64899,10.40676,0.041978035,0.019014755,0.026518881
t_135,-85.05323,10.23,0.028745111,0.012734456,0.016363578
t_1350,-84.55916,10.40676,0.07792491,0.03512302,0.044591498
t_1351,-84.55916,10.45093,0.07871651,0.034269653,0.044307604
t_1352,-84.64899,10.45093,0.04894562,0.021491587,0.028888127
t_1353,-84.60407,10.45093,0.06621695,0.028900217,0.037427437
t_1354,-84.55916,10.4951,0.07093519,0.030676218,0.039810665
t_1355,-84.64899,10.4951,0.05261243,0.022705847,0.029992335
t_1356,-84.51424,10.36258,0.09893606,0.04646814,0.057127804
t_1357,-84.42441,10.36258,0.11234723,0.057538565,0.06680536
t_1358,-84.51424,10.40676,0.093720384,0.042471234,0.053669997
t_1359,-84.42441,10.40676,0.09429806,0.046320654,0.05633241
t_136,-85.00832,10.23,0.030336207,0.013404325,0.01732167
t_1360,-84.46933,10.40676,0.10256785,0.048025176,0.0594006
t_1361,-84.46933,10.45093,0.10411092,0.0450929,0.06028002
t_1362,-84.42441,10.45093,0.09090083,0.042998664,0.05323739
t_1363,-84.51424,10.45093,0.09235408,0.039961163,0.05246486
t_1364,-84.51424,10.4951,0.07880391,0.034405153,0.04441697
