# 20030521_M6.8_Boumerdes median gmf, Stations:Seismic, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AkkarEtAlRjb2014,ChiouYoungs2014
m_20,3.8299,36.7974,0.60101277,0.42902747
m_21,3.194,36.7038,0.4380936,0.4486878
m_24,3.4761,36.6427,0.76245016,0.6165919
m_25,3.5806,36.6703,0.70851654,0.4902868
m_26,3.6,36.6799,0.7407861,0.55460685
m_27,3.2522,36.8153,0.43219393,0.39870018
m_28,3.3313,36.6499,0.47545087,0.4802471
m_29,3.8313,36.7362,0.41940957,0.3486331
m_3,3.4224,36.7194,0.896696,0.8991985
m_30,3.9507,36.7986,0.39035448,0.320677
m_31,4.006,36.8285,0.35625526,0.2823327
m_32,3.7,36.6391,0.37143064,0.30343428
m_33,4.1313,36.8825,0.3201606,0.26060778
m_34,3.5881,36.5588,0.35004038,0.29657453
m_35,3.9,36.729,0.2545836,0.20640884
m_36,4.0313,36.7998,0.29291135,0.25255573
m_37,3.8224,36.6715,0.2662041,0.22166178
m_38,4.0761,36.789,0.21752474,0.18867725
m_39,3.1284,36.7182,0.35007003,0.35471764
m_4,3.4567,36.7518,0.82763845,0.93735176
m_41,3.0791,36.729,0.29252893,0.2912644
m_42,3.0731,36.7494,0.23682673,0.23224238
m_43,3.0522,36.7698,0.19717783,0.19126832
m_46,3.9836,36.7482,0.2781278,0.26733014
m_47,3.2224,36.6199,0.28501362,0.28178954
m_48,3.9821,36.729,0.2547245,0.23754212
m_49,3.6791,36.5276,0.24423918,0.22721827
m_5,3.4761,36.765,0.9822581,1.2407869
m_50,3.4328,36.482,0.18909416,0.1661813
m_51,3.1403,36.6511,0.29572988,0.30926588
m_52,3.0955,36.699,0.30566284,0.30533046
m_53,4.0731,36.7194,0.16938423,0.1587403
m_54,3.7522,36.5168,0.19060919,0.17986313
m_56,3.0418,36.7986,0.18648915,0.18279226
m_57,3.2925,36.4688,0.1774514,0.17144169
m_58,4.3328,36.7986,0.12462121,0.11647003
m_59,3.3104,36.4089,0.14669527,0.14279452
m_6,3.3388,36.7362,0.6726841,0.6505027
m_60,4.4313,36.8885,0.135383,0.13053675
m_61,2.9896,36.7074,0.18711552,0.1899031
m_62,4.1552,36.6463,0.10350738,0.09834339
m_63,2.9597,36.7698,0.15095407,0.1514483
m_64,3.3224,36.3705,0.13058336,0.12823316
m_65,4.3731,36.7494,0.120627634,0.12089187
m_66,3.6,36.3189,0.1245371,0.124682225
m_67,4.2134,36.6283,0.10845416,0.108327724
m_68,2.9134,36.801,0.12363566,0.124591924
m_69,2.9104,36.6894,0.13900055,0.15102348
m_7,3.5627,36.7182,0.94883525,0.8404551
m_70,2.9104,36.6595,0.1143911,0.11466087
m_71,4.2134,36.5707,0.092766345,0.09300258
m_72,3.9015,36.3705,0.11004764,0.11577972
m_73,2.891,36.5803,0.10171805,0.105990924
m_74,2.8313,36.4808,0.058591012,0.05866685
m_75,4.2687,36.3597,0.05935423,0.061194967
m_76,2.7313,36.4484,0.068130344,0.06859734
m_77,2.6896,36.47,0.086273305,0.08727607
m_8,3.8507,36.8525,0.7973338,0.5982666
m_80,3.8821,36.6823,0.23398222,0.20116106
m_81,4.0209,36.729,0.21699966,0.20255324
m_82,4.2522,36.8717,0.2025234,0.17685814
m_83,3.7716,36.5779,0.19678777,0.17271635
m_84,3.9836,36.6499,0.17978327,0.17305557
m_85,4.1746,36.759,0.14262706,0.12998761
m_86,3.8358,36.5384,0.15216146,0.14117256
m_87,3.7627,36.4592,0.14764608,0.1413017
m_88,3.6284,36.3873,0.1510124,0.14737
m_89,2.9776,36.7818,0.16901714,0.17135084
m_9,3.7149,36.7494,0.67139864,0.5269537
m_90,2.9985,36.6499,0.16248448,0.16282822
m_91,3.0075,36.5779,0.14640369,0.15586367
m_92,4.0985,36.56,0.11585685,0.11706458
m_93,3.0463,36.4796,0.08319795,0.07988417
m_94,3.7522,36.3201,0.106261946,0.10668403
m_95,3.8015,36.3309,0.10760683,0.10958612
m_96,2.8687,36.5396,0.08187467,0.083641276
m_97,4.2806,36.5228,0.08764496,0.0914584
m_98,2.8493,36.4988,0.06696658,0.067766346
m_99,4.0731,36.3201,0.082418166,0.088602304
t_0,7.7128,31.87739,0.0051822807,0.00027063067
t_1,7.61152,31.89105,0.005693672,0.00031947723
t_10,7.30727,31.93159,0.005088461,0.00031286408
t_100,8.11723,31.82197,0.0045968136,0.0001951618
t_1000,5.37521,34.13109,0.012028194,0.0053755627
t_1001,5.83771,33.71856,0.009182685,0.0027931824
t_1002,5.73336,33.73134,0.009999709,0.0032249072
t_1003,5.85309,33.80573,0.009943126,0.003219829
t_1004,5.74864,33.81855,0.00856913,0.0027503057
t_1005,5.86853,33.89289,0.009880171,0.0033139456
t_1006,5.76398,33.90576,0.010040453,0.0034971896
t_1007,5.88404,33.98005,0.010014025,0.0034974
t_1008,5.77939,33.99295,0.010968419,0.0040764604
t_1009,5.79487,34.08015,0.010551688,0.0040095937
t_101,8.01623,31.83594,0.0045355656,0.00020044777
t_1010,5.81041,34.16733,0.009131293,0.003456193
t_1011,5.7055,34.18024,0.011441674,0.0047653806
t_1012,5.60052,34.19306,0.010292664,0.0042897835
t_1013,5.61593,34.28032,0.013212235,0.00619016
t_1014,5.684,34.36113,0.013271182,0.0063236444
t_1015,5.6314,34.36757,0.012234459,0.005729625
t_1016,5.57878,34.37399,0.012299766,0.0058565885
t_1017,5.69179,34.40474,0.012650473,0.0059967046
t_1018,5.63916,34.41119,0.013419339,0.0066054184
t_1019,5.58652,34.41762,0.014332934,0.0073969495
t_102,7.91516,31.84983,0.0050507444,0.00024012968
t_1020,5.6996,34.44835,0.012699787,0.0061206543
t_1021,5.49547,34.20579,0.011330357,0.0050001643
t_1022,5.39035,34.21844,0.012555396,0.005891422
t_1023,5.51078,34.29309,0.012726572,0.0060291346
t_1024,5.40556,34.30578,0.013039826,0.006406226
t_1025,5.52615,34.38039,0.012427386,0.006025203
t_1026,5.4735,34.38676,0.013918703,0.0071451645
t_1027,5.42083,34.39312,0.013416445,0.006868429
t_1028,5.36815,34.39945,0.01329979,0.00687774
t_1029,5.53386,34.42403,0.013187331,0.0066246237
t_103,7.81401,31.86364,0.004876478,0.00023973256
t_1030,5.48119,34.43042,0.013676854,0.007064013
t_1031,5.82602,34.25451,0.012366774,0.0053133885
t_1032,5.72101,34.26745,0.011162454,0.0047696545
t_1033,5.8417,34.34167,0.011837465,0.0051597403
t_1034,5.78915,34.34818,0.013103528,0.0060413145
t_1035,5.73659,34.35466,0.011960243,0.005394016
t_1036,5.84957,34.38526,0.013574398,0.006390685
t_1037,5.79699,34.39177,0.013094901,0.0061207027
t_1038,5.7444,34.39827,0.011759172,0.0053601577
t_1039,5.85745,34.42884,0.013179231,0.0061828136
t_104,8.13367,31.90818,0.0041729053,0.00018100406
t_1040,5.80485,34.43536,0.013284367,0.0063402774
t_1041,5.42849,34.43678,0.013797847,0.007246118
t_1042,5.37578,34.44312,0.013881847,0.0074023274
t_1043,5.48889,34.47407,0.014248277,0.007595436
t_1044,5.43617,34.48044,0.014314538,0.0077420543
t_1045,5.38344,34.4868,0.013933822,0.007547761
t_1046,5.49661,34.51772,0.014241785,0.0076910118
t_1047,5.44386,34.52411,0.013817983,0.0074693235
t_1048,5.3911,34.53047,0.014026574,0.0077250726
t_1049,5.50434,34.56137,0.014546814,0.00803446
t_105,8.03258,31.92219,0.004140677,0.00018727203
t_1050,5.45158,34.56777,0.014541545,0.008129755
t_1051,5.75223,34.44187,0.013295331,0.0064337505
t_1052,5.86535,34.47241,0.0124533605,0.005791847
t_1053,5.81272,34.47895,0.012909557,0.006174042
t_1054,5.76008,34.48547,0.013998475,0.0070473203
t_1055,5.87326,34.51599,0.012196996,0.005721111
t_1056,5.82061,34.52254,0.012628806,0.0060821665
t_1057,5.76794,34.52906,0.013477434,0.006748189
t_1058,5.71526,34.53557,0.013870877,0.0071280175
t_1059,5.88119,34.55956,0.013015938,0.0063415477
t_106,7.93142,31.93613,0.0042248894,0.00020061953
t_1060,5.82852,34.56612,0.013445951,0.0067296303
t_1061,5.64694,34.45481,0.013110749,0.0064847027
t_1062,5.59428,34.46125,0.013601128,0.0069210376
t_1063,5.54159,34.46767,0.013589508,0.0070063896
t_1064,5.70742,34.49196,0.013010655,0.0064207236
t_1065,5.65474,34.49843,0.013271588,0.0066915276
t_1066,5.60205,34.50488,0.014148605,0.00742902
t_1067,5.54934,34.51131,0.013304826,0.0069044596
t_1068,5.66255,34.54205,0.014217852,0.007487433
t_1069,5.60983,34.54851,0.014323623,0.007663939
t_107,7.83019,31.94999,0.005643872,0.00030355423
t_1070,5.5571,34.55495,0.014011792,0.007519062
t_1071,5.77582,34.57266,0.014269327,0.007443078
t_1072,5.72311,34.57917,0.014225096,0.007497069
t_1073,5.88914,34.60314,0.013887238,0.0070580416
t_1074,5.83644,34.60971,0.013383544,0.0067816833
t_1075,5.78372,34.61625,0.0136365155,0.007056457
t_1076,5.73098,34.62278,0.014113844,0.0075079505
t_1077,5.84438,34.65329,0.014156983,0.0074513233
t_1078,5.79164,34.65984,0.0144500695,0.0077775363
t_1079,5.73887,34.66638,0.014497304,0.007909969
t_108,8.15018,31.99437,0.0047831303,0.00022516643
t_1080,5.85234,34.69686,0.0145207,0.007839259
t_1081,5.39879,34.57414,0.01450457,0.0082019875
t_1082,5.5121,34.60502,0.014388841,0.0080132885
t_1083,5.4593,34.61142,0.014202991,0.007972792
t_1084,5.40649,34.61781,0.015611923,0.0092509175
t_1085,5.51987,34.64866,0.015119276,0.008717471
t_1086,5.46705,34.65508,0.01577825,0.009412143
t_1087,5.41421,34.66148,0.014395513,0.00833855
t_1088,5.36135,34.66785,0.014796474,0.008765573
t_1089,5.52765,34.69231,0.015062274,0.008774496
t_109,8.049,32.00843,0.0051698335,0.00025977715
t_1090,5.47481,34.69873,0.012775353,0.0071464772
t_1091,5.10588,33.80625,0.011352023,0.0045172973
t_1092,5.00107,33.81844,0.010468975,0.0041613416
t_1093,5.12056,33.89371,0.011201845,0.004614515
t_1094,5.01566,33.90594,0.010873129,0.0045497897
t_1095,5.13531,33.98116,0.0101191215,0.004213319
t_1096,5.0303,33.99343,0.010230334,0.004382139
t_1097,5.15012,34.06861,0.011883228,0.0053794673
t_1098,5.04501,34.08091,0.010973816,0.004978313
t_1099,5.16499,34.15604,0.012050737,0.005680917
t_11,7.20571,31.94495,0.0051573114,0.00033149365
t_110,7.94776,32.02242,0.0050921286,0.00026598596
t_1100,5.05978,34.16839,0.012135729,0.0058778417
t_1101,4.98655,33.73093,0.010041012,0.0037833662
t_1102,4.88179,33.74299,0.010415087,0.004058555
t_1103,4.89621,33.83054,0.010231991,0.0041381507
t_1104,4.91069,33.91808,0.011631363,0.0050841207
t_1105,4.92523,34.00561,0.011182356,0.0050247665
t_1106,4.93984,34.09314,0.01246527,0.0060099196
t_1107,4.83461,34.10527,0.0127576925,0.00633428
t_1108,4.95451,34.18066,0.012467312,0.006233302
t_1109,4.84918,34.19283,0.013105828,0.0068045324
t_111,7.84644,32.03632,0.0049146092,0.00026541995
t_1110,4.96925,34.26817,0.013852545,0.007425131
t_1111,5.31529,33.78162,0.011617529,0.004441293
t_1112,5.21062,33.79397,0.010477828,0.0039611883
t_1113,5.33018,33.86899,0.011521335,0.004553536
t_1114,5.2254,33.88139,0.009640497,0.0037084508
t_1115,5.34512,33.95637,0.009740418,0.0038016974
t_1116,5.24025,33.96881,0.011252989,0.0047018165
t_1117,5.25516,34.05621,0.011397375,0.004962872
t_1118,5.27013,34.14361,0.011937649,0.005467063
t_1119,5.28517,34.231,0.012660993,0.0061182757
t_112,8.16675,32.08056,0.0048040985,0.00023709617
t_1120,5.17993,34.24348,0.012902296,0.006436817
t_1121,4.67207,33.76686,0.008461667,0.00326465
t_1122,4.79128,33.84256,0.0117855,0.0050820094
t_1123,4.68629,33.85449,0.010349958,0.0043863803
t_1124,4.80566,33.93013,0.011631665,0.005196829
t_1125,4.70057,33.94211,0.010956608,0.004914793
t_1126,4.8201,34.01771,0.011504478,0.0053297104
t_1127,4.71491,34.02972,0.011926694,0.0057019764
t_1128,4.72931,34.11732,0.013618459,0.0070612333
t_1129,4.74378,34.20492,0.012323711,0.0064164987
t_113,8.06549,32.09467,0.0052372008,0.00027651698
t_1130,4.75831,34.29251,0.014205193,0.008003721
t_1131,5.07462,34.25586,0.0135882,0.0070726685
t_1132,5.08952,34.34333,0.012070753,0.0062644696
t_1133,5.15725,34.42456,0.014097863,0.007826352
t_1134,5.10449,34.43079,0.014624094,0.008327723
t_1135,5.05171,34.43699,0.012851226,0.0071029426
t_1136,5.16478,34.46828,0.011979129,0.0064415573
t_1137,5.11199,34.47451,0.013726159,0.007761404
t_1138,5.05919,34.48073,0.014558614,0.008491542
t_1139,5.00636,34.48692,0.013833063,0.008028123
t_114,7.96416,32.1087,0.005675425,0.00032075052
t_1140,5.17233,34.51199,0.014024629,0.0080083115
t_1141,4.86381,34.28038,0.012648458,0.006731645
t_1142,4.98405,34.35567,0.012472606,0.006692038
t_1143,4.87851,34.36793,0.012206894,0.006665457
t_1144,4.99891,34.44317,0.012809564,0.0071595465
t_1145,4.94609,34.44933,0.01461529,0.008594992
t_1146,4.89327,34.45547,0.01423206,0.00838576
t_1147,4.84042,34.46158,0.01395659,0.008263108
t_1148,4.95352,34.49309,0.013710356,0.008028039
t_1149,4.90067,34.49923,0.015434283,0.009493314
t_115,7.86276,32.12265,0.0048656543,0.00027434717
t_1150,4.8478,34.50536,0.013753912,0.008241203
t_1151,5.30028,34.31838,0.013322067,0.0067712422
t_1152,5.19493,34.3309,0.013909427,0.0073671658
t_1153,5.31545,34.40576,0.013667891,0.0072312565
t_1154,5.26273,34.41205,0.013396311,0.007128513
t_1155,5.21,34.41832,0.013759265,0.0074819163
t_1156,5.32306,34.44945,0.012941742,0.0068283365
t_1157,5.27032,34.45575,0.014794057,0.008305092
t_1158,5.21756,34.46202,0.013693091,0.007548139
t_1159,5.33068,34.49313,0.013824499,0.007564547
t_116,8.1834,32.16674,0.0039087944,0.00019168278
t_1160,5.27792,34.49944,0.012485708,0.0067150644
t_1161,5.22513,34.50573,0.01363884,0.00762374
t_1162,5.33833,34.53681,0.013784852,0.0076460685
t_1163,5.28553,34.54313,0.012938442,0.0071366085
t_1164,5.23272,34.54943,0.013246305,0.0074532814
t_1165,5.34599,34.58049,0.014377326,0.008206279
t_1166,5.29317,34.58682,0.014156111,0.008140512
t_1167,5.24033,34.59313,0.014319576,0.008370904
t_1168,5.18748,34.59942,0.014378361,0.008521336
t_1169,5.35366,34.62417,0.014388616,0.008327897
t_117,8.08206,32.18089,0.004760241,0.00025623196
t_1170,5.30082,34.63051,0.014844689,0.008797941
t_1171,5.11952,34.51824,0.014054513,0.008128882
t_1172,5.06668,34.52446,0.014188147,0.008328676
t_1173,5.01383,34.53066,0.014567314,0.008722292
t_1174,5.1799,34.55571,0.013548096,0.007771768
t_1175,5.12706,34.56196,0.014627605,0.008697632
t_1176,5.0742,34.56819,0.014695929,0.008853704
t_1177,5.02132,34.57441,0.0151775,0.00934784
t_1178,5.13461,34.60568,0.016339492,0.010309016
t_1179,5.08173,34.61193,0.016219115,0.010289163
t_118,7.98064,32.19497,0.0057506207,0.00034144492
t_1180,5.02883,34.61815,0.015305082,0.009586049
t_1181,4.96097,34.53684,0.014238909,0.008561491
t_1182,4.90809,34.543,0.014964044,0.009236162
t_1183,4.85519,34.54913,0.014776818,0.009179927
t_1184,4.96843,34.58059,0.012647843,0.0074840463
t_1185,4.91552,34.58676,0.013114108,0.007922205
t_1186,4.8626,34.59291,0.017275179,0.011583441
t_1187,4.97591,34.62435,0.01390098,0.008558628
t_1188,4.92298,34.63052,0.01275057,0.0077682193
t_1189,4.87003,34.63668,0.014356545,0.009116625
t_119,7.87915,32.20897,0.005767782,0.0003576107
t_1190,4.9834,34.6681,0.014283367,0.008990405
t_1191,4.58123,33.86633,0.01164296,0.0052018324
t_1192,4.47612,33.87809,0.011364863,0.0051340605
t_1193,4.59541,33.95399,0.011451097,0.0053038546
t_1194,4.4902,33.96579,0.012300872,0.005926258
t_1195,4.60965,34.04164,0.011523879,0.0055666175
t_1196,4.50434,34.05348,0.013063491,0.006670659
t_1197,4.62396,34.12929,0.012520155,0.006434794
t_1198,4.51854,34.14116,0.012799103,0.006743882
t_1199,4.63832,34.21692,0.010871094,0.0055937604
t_12,7.10409,31.95824,0.005819107,0.000403173
t_120,7.54208,32.0776,0.0055822902,0.0003555546
t_1200,4.5328,34.22884,0.013898838,0.0077918796
t_1201,4.35703,33.80203,0.01125142,0.0049409037
t_1202,4.37095,33.88977,0.010258619,0.0045883893
t_1203,4.38492,33.9775,0.012171553,0.0059443903
t_1204,4.39896,34.06523,0.013067593,0.006784451
t_1205,4.29352,34.07689,0.013098036,0.00691052
t_1206,4.41306,34.15295,0.013710502,0.007505628
t_1207,4.30751,34.16465,0.01387339,0.00774079
t_1208,4.42722,34.24067,0.013227141,0.007429547
t_1209,4.32157,34.25241,0.012226,0.0068349903
t_121,7.44049,32.0912,0.0055849142,0.0003710177
t_1210,4.44144,34.32837,0.014609386,0.008759156
t_1211,4.65275,34.30455,0.0149088465,0.008712313
t_1212,4.7729,34.3801,0.014035329,0.008140299
t_1213,4.66724,34.39218,0.014735641,0.008849451
t_1214,4.78756,34.46767,0.013201835,0.0077803284
t_1215,4.73468,34.47375,0.015321067,0.00953016
t_1216,4.68179,34.4798,0.011931623,0.0069986247
t_1217,4.79491,34.51146,0.015269848,0.009539113
t_1218,4.74201,34.51754,0.012337385,0.007343883
t_1219,4.68909,34.5236,0.015795095,0.010169036
t_122,7.76129,32.13653,0.005049679,0.0003002259
t_1220,4.80228,34.55525,0.01487605,0.009355422
t_1221,4.54712,34.31651,0.014427791,0.008474701
t_1222,4.56151,34.40417,0.013693997,0.008194561
t_1223,4.62888,34.48582,0.012940838,0.007821306
t_1224,4.57596,34.49183,0.011164958,0.006570191
t_1225,4.52302,34.49781,0.014280386,0.009016919
t_1226,4.47006,34.50377,0.015671944,0.010249626
t_1227,4.63615,34.52964,0.0143062435,0.0090206675
t_1228,4.5832,34.53565,0.011385022,0.0068453243
t_1229,4.53024,34.54165,0.013856856,0.008824162
t_123,7.65975,32.15033,0.0048717377,0.00029949308
t_1230,4.47726,34.54762,0.013723771,0.008793997
t_1231,4.33569,34.34015,0.01438129,0.008713044
t_1232,4.45572,34.41608,0.013730503,0.008367218
t_1233,4.34986,34.42789,0.015067856,0.009575229
t_1234,4.41709,34.50971,0.01371508,0.008715509
t_1235,4.3641,34.51563,0.01384232,0.008887326
t_1236,4.3111,34.52152,0.012388416,0.0077989735
t_1237,4.42426,34.55357,0.012095544,0.0075774677
t_1238,4.37125,34.55949,0.013213921,0.008526545
t_1239,4.31822,34.5654,0.017462917,0.012289941
t_124,7.55814,32.16406,0.005479619,0.00036309092
t_1240,4.43144,34.59742,0.0148137575,0.009916279
t_1241,4.12401,34.36345,0.013425351,0.0082072625
t_1242,4.24395,34.43962,0.012574613,0.0077325054
t_1243,4.13797,34.45126,0.014113689,0.00905442
t_1244,4.25808,34.5274,0.013016746,0.008354876
t_1245,4.20505,34.53325,0.015347379,0.010341198
t_1246,4.152,34.53907,0.012256356,0.0078582
t_1247,4.26517,34.57128,0.014118947,0.009399245
t_1248,4.21212,34.57714,0.012732365,0.008321931
t_1249,4.15904,34.58298,0.012121256,0.007880147
t_125,7.45646,32.17771,0.005605034,0.0003900812
t_1250,4.27228,34.61516,0.012628996,0.008314532
t_1251,4.74935,34.56134,0.01411197,0.008833512
t_1252,4.6964,34.56741,0.012822858,0.007912972
t_1253,4.80966,34.59903,0.014868166,0.009490744
t_1254,4.75671,34.60513,0.012831604,0.007965234
t_1255,4.70373,34.61121,0.011288524,0.006861734
t_1256,4.65075,34.61727,0.013725441,0.00883781
t_1257,4.81706,34.64281,0.012206602,0.00752296
t_1258,4.76408,34.64892,0.01182883,0.0073115253
t_1259,4.71108,34.65501,0.013887808,0.0090196505
t_126,7.77759,32.2229,0.0050350204,0.00031304068
t_1260,4.65807,34.66108,0.014117789,0.009296562
t_1261,4.64344,34.57345,0.011565548,0.007028476
t_1262,4.59047,34.57948,0.01590944,0.010598821
t_1263,4.53747,34.58548,0.012855685,0.008166911
t_1264,4.48447,34.59146,0.01697533,0.01174251
t_1265,4.59775,34.6233,0.013526362,0.00876002
t_1266,4.54473,34.62931,0.014676377,0.009788921
t_1267,4.49169,34.6353,0.014121502,0.009408285
t_1268,4.60504,34.66712,0.012139221,0.007776605
t_1269,4.55199,34.67314,0.012110565,0.007824442
t_127,7.67596,32.23674,0.006013253,0.00041135203
t_1270,4.49893,34.67914,0.013446085,0.008988331
t_1271,4.3784,34.60336,0.014749564,0.009939858
t_1272,4.32535,34.60927,0.0132600535,0.008770009
t_1273,4.43864,34.64127,0.013113944,0.008651677
t_1274,4.38558,34.64722,0.017337125,0.012416528
t_1275,4.3325,34.65314,0.014103086,0.009618751
t_1276,4.44586,34.68512,0.013332052,0.008967763
t_1277,4.39277,34.69108,0.013184169,0.008914705
t_1278,4.33966,34.69701,0.0136442855,0.009373268
t_1279,4.28654,34.70292,0.018234944,0.013630166
t_128,7.57426,32.25052,0.006042844,0.0004317612
t_1280,4.45309,34.72897,0.015556115,0.011030953
t_1281,4.77147,34.69271,0.015519658,0.010428182
t_1282,4.71844,34.69881,0.012539481,0.0080634225
t_1283,4.66541,34.70489,0.012424881,0.008050337
t_1284,4.77887,34.7365,0.012495381,0.008065397
t_1285,4.72582,34.74261,0.013509754,0.00897753
t_1286,4.67276,34.74869,0.0141871255,0.009634104
t_1287,4.78629,34.78029,0.017121358,0.012171379
t_1288,4.73322,34.7864,0.012810667,0.008524872
t_1289,4.68013,34.7925,0.01455843,0.010091135
t_129,7.4725,32.26421,0.0055334903,0.0004012741
t_1290,4.79373,34.82407,0.012511167,0.008310023
t_1291,5.67038,34.58567,0.014289705,0.0076410393
t_1292,5.61764,34.59214,0.014156656,0.007633474
t_1293,5.56488,34.59859,0.013905391,0.0075432067
t_1294,5.67823,34.62928,0.014026476,0.00753845
t_1295,5.62546,34.63576,0.014582833,0.008071858
t_1296,5.57267,34.64222,0.014889991,0.008423616
t_1297,5.68609,34.67289,0.01484387,0.0082922075
t_1298,5.6333,34.67939,0.014626023,0.008210332
t_1299,5.58048,34.68586,0.014956587,0.008583382
t_13,7.0024,31.97145,0.006144821,0.00045069685
t_130,8.20012,32.25291,0.003951565,0.00020323746
t_1300,5.69397,34.71651,0.015143198,0.008649696
t_1301,5.64115,34.72301,0.014922373,0.008558996
t_1302,5.58831,34.72949,0.011783524,0.0063676517
t_1303,5.53546,34.73595,0.012138271,0.0067043924
t_1304,5.70187,34.76011,0.014214688,0.007999132
t_1305,5.64902,34.76663,0.013531754,0.007594951
t_1306,5.59616,34.77312,0.011278464,0.006119752
t_1307,5.54328,34.77959,0.010538027,0.0057048537
t_1308,5.70979,34.80372,0.014166297,0.008072141
t_1309,5.65691,34.81025,0.011372129,0.0061868224
t_131,8.09869,32.26711,0.0050730486,0.00029076874
t_1310,5.60402,34.81675,0.01045196,0.0056502526
t_1311,5.42194,34.70514,0.012179885,0.0068255123
t_1312,5.36906,34.71152,0.013238899,0.0076874355
t_1313,5.48258,34.74239,0.0121121,0.0067819073
t_1314,5.42969,34.7488,0.012347743,0.007045751
t_1315,5.37679,34.7552,0.014261022,0.008574521
t_1316,5.49038,34.78604,0.010737392,0.0059228
t_1317,5.43746,34.79246,0.012184819,0.0070306472
t_1318,5.38453,34.79887,0.011213327,0.006427551
t_1319,5.49819,34.82969,0.013545875,0.008036026
t_132,7.99718,32.28123,0.004076653,0.00023066688
t_1320,5.44525,34.83612,0.014048647,0.008530839
t_1321,5.55111,34.82323,0.010912066,0.006046338
t_1322,5.66482,34.85386,0.013407362,0.007722967
t_1323,5.6119,34.86037,0.01080463,0.0059757684
t_1324,5.55897,34.86686,0.014043667,0.0084196795
t_1325,5.67274,34.89747,0.010429711,0.0057222703
t_1326,5.6198,34.904,0.01580945,0.0098725
t_1327,5.56684,34.9105,0.016292041,0.010423163
t_1328,5.68068,34.94109,0.01516216,0.009321413
t_1329,5.62771,34.94762,0.015737632,0.009926398
t_133,7.89561,32.29528,0.0056190053,0.0003613347
t_1330,5.57472,34.95413,0.0156306,0.00994958
t_1331,5.7706,34.84077,0.0139613645,0.007921386
t_1332,5.71772,34.84733,0.013328072,0.007559778
t_1333,5.88434,34.87116,0.012284745,0.0066293227
t_1334,5.83147,34.87777,0.011116369,0.0059345276
