# 20030521_M6.8_Boumerdes median gmf, Stations:Seismic, gmlt:GEM, Rupture:SemmaneEtAl2005
custom_site_id,lon,lat,AkkarEtAlRjb2014,ChiouYoungs2014
m_37,3.8224,36.6715,0.2555841,0.21400407
m_38,4.0761,36.789,0.2203681,0.18646252
m_39,3.1284,36.7182,0.34743607,0.36298218
m_4,3.4567,36.7518,0.52758,0.5049051
m_41,3.0791,36.729,0.29576552,0.29345435
m_42,3.0731,36.7494,0.24216045,0.23695357
m_43,3.0522,36.7698,0.2024156,0.20182097
m_46,3.9836,36.7482,0.26628202,0.2590017
m_47,3.2224,36.6199,0.34094787,0.35731968
m_48,3.9821,36.729,0.24994722,0.23272026
m_49,3.6791,36.5276,0.22051463,0.22779554
m_5,3.4761,36.765,0.6428606,0.5569573
m_50,3.4328,36.482,0.24137655,0.20877184
m_51,3.1403,36.6511,0.30328062,0.34299868
m_52,3.0955,36.699,0.31543627,0.32156992
m_53,4.0731,36.7194,0.17252322,0.16136144
m_54,3.7522,36.5168,0.17797184,0.1886242
m_56,3.0418,36.7986,0.18958195,0.19751991
m_57,3.2925,36.4688,0.22380845,0.23275025
m_58,4.3328,36.7986,0.11481183,0.11342874
m_59,3.3104,36.4089,0.1805804,0.19286382
m_6,3.3388,36.7362,0.62353426,0.5765992
m_60,4.4313,36.8885,0.110618584,0.12308191
m_61,2.9896,36.7074,0.19474134,0.21139175
m_62,4.1552,36.6463,0.105621375,0.1078645
m_63,2.9597,36.7698,0.15771036,0.17282815
m_64,3.3224,36.3705,0.15794116,0.17240557
m_65,4.3731,36.7494,0.117426865,0.12143971
m_66,3.6,36.3189,0.12968037,0.15099783
m_67,4.2134,36.6283,0.11085194,0.12119177
m_68,2.9134,36.801,0.12975027,0.14689814
m_69,2.9104,36.6894,0.14176953,0.17293541
m_7,3.5627,36.7182,0.6435524,0.45008126
m_70,2.9104,36.6595,0.12461056,0.13674021
m_71,4.2134,36.5707,0.09439168,0.10670084
m_72,3.9015,36.3705,0.10605052,0.13315524
m_73,2.891,36.5803,0.107904114,0.124042645
m_74,2.8313,36.4808,0.06087197,0.063167416
m_75,4.2687,36.3597,0.060564563,0.074740976
m_76,2.7313,36.4484,0.06987358,0.07240837
m_77,2.6896,36.47,0.08814915,0.09189654
m_8,3.8507,36.8525,0.65982467,0.42550933
m_80,3.8821,36.6823,0.22812016,0.19779183
m_81,4.0209,36.729,0.21788098,0.2005446
m_82,4.2522,36.8717,0.16472848,0.15678413
m_83,3.7716,36.5779,0.185987,0.17538057
m_84,3.9836,36.6499,0.17771089,0.17942351
m_85,4.1746,36.759,0.14573526,0.13545975
m_86,3.8358,36.5384,0.1461905,0.15136842
m_87,3.7627,36.4592,0.14008825,0.15412399
m_88,3.6284,36.3873,0.14994276,0.16833559
m_89,2.9776,36.7818,0.17302394,0.1918486
m_9,3.7149,36.7494,0.56431913,0.4150435
m_90,2.9985,36.6499,0.17641252,0.19015564
m_91,3.0075,36.5779,0.15432082,0.1846431
m_92,4.0985,36.56,0.11569941,0.13170171
m_93,3.0463,36.4796,0.09577381,0.103362255
m_94,3.7522,36.3201,0.1041264,0.12392713
m_95,3.8015,36.3309,0.104285926,0.12638573
m_96,2.8687,36.5396,0.0871364,0.09622772
m_97,4.2806,36.5228,0.088857695,0.10727456
m_98,2.8493,36.4988,0.07030045,0.07517716
m_99,4.0731,36.3201,0.081637874,0.10555051
t_0,7.7128,31.87739,0.006518247,0.00045703832
t_1,7.61152,31.89105,0.007124031,0.0005375392
t_10,7.30727,31.93159,0.00638286,0.00052337657
t_100,8.11723,31.82197,0.0058202837,0.00033417775
t_1000,5.37521,34.13109,0.014025627,0.007912407
t_1001,5.83771,33.71856,0.010926856,0.004221072
t_1002,5.73336,33.73134,0.011853529,0.004865858
t_1003,5.85309,33.80573,0.011774577,0.004838867
t_1004,5.74864,33.81855,0.01018178,0.0041342466
t_1005,5.86853,33.89289,0.011682947,0.004957627
t_1006,5.76398,33.90576,0.011860166,0.005224829
t_1007,5.88404,33.98005,0.011818794,0.0052131414
t_1008,5.77939,33.99295,0.012876878,0.0060554272
t_1009,5.79487,34.08015,0.012398164,0.00593753
t_101,8.01623,31.83594,0.0057378975,0.0003420588
t_1010,5.81041,34.16733,0.010749812,0.005111226
t_1011,5.7055,34.18024,0.0133642,0.007007321
t_1012,5.60052,34.19306,0.012052576,0.0063012233
t_1013,5.61593,34.28032,0.015236184,0.009025583
t_1014,5.684,34.36113,0.015307512,0.009213342
t_1015,5.6314,34.36757,0.014201446,0.008345058
t_1016,5.57878,34.37399,0.014262352,0.008512941
t_1017,5.69179,34.40474,0.014658057,0.0087352125
t_1018,5.63916,34.41119,0.015465192,0.009592935
t_1019,5.58652,34.41762,0.016372606,0.010705547
t_102,7.91516,31.84983,0.006369272,0.00040833614
t_1020,5.6996,34.44835,0.014708519,0.008904827
t_1021,5.49547,34.20579,0.013225503,0.0073311
t_1022,5.39035,34.21844,0.01457821,0.0086203525
t_1023,5.51078,34.29309,0.014736514,0.008779052
t_1024,5.40556,34.30578,0.015078716,0.00931783
t_1025,5.52615,34.38039,0.014394791,0.008742779
t_1026,5.4735,34.38676,0.015975647,0.010332432
t_1027,5.42083,34.39312,0.015459337,0.009932613
t_1028,5.36815,34.39945,0.0153384805,0.0099445665
t_1029,5.53386,34.42403,0.015213335,0.009588434
t_103,7.81401,31.86364,0.006148845,0.00040627675
t_1030,5.48119,34.43042,0.015727658,0.010200953
t_1031,5.82602,34.25451,0.0143669145,0.007813074
t_1032,5.72101,34.26745,0.013041416,0.006998319
t_1033,5.8417,34.34167,0.013798753,0.007575132
t_1034,5.78915,34.34818,0.01513242,0.0088367695
t_1035,5.73659,34.35466,0.013917528,0.007888413
t_1036,5.84957,34.38526,0.015594179,0.009346682
t_1037,5.79699,34.39177,0.015130766,0.008942824
t_1038,5.7444,34.39827,0.013688813,0.0078316685
t_1039,5.85745,34.42884,0.015220802,0.009038638
t_104,8.13367,31.90818,0.0052846833,0.00030928268
t_1040,5.80485,34.43536,0.015329807,0.009250258
t_1041,5.42849,34.43678,0.01585515,0.010449911
t_1042,5.37578,34.44312,0.01594615,0.010665803
t_1043,5.48889,34.47407,0.016316812,0.01094203
t_1044,5.43617,34.48044,0.016387535,0.011135247
t_1045,5.38344,34.4868,0.01599391,0.010850599
t_1046,5.49661,34.51772,0.016317515,0.011067647
t_1047,5.44386,34.52411,0.015868733,0.010735982
t_1048,5.3911,34.53047,0.016086033,0.011083302
t_1049,5.50434,34.56137,0.016633846,0.011542668
t_105,8.03258,31.92219,0.0052381433,0.00031889864
t_1050,5.45158,34.56777,0.016628422,0.011658321
t_1051,5.75223,34.44187,0.01534215,0.00936924
t_1052,5.86535,34.47241,0.014459731,0.008466675
t_1053,5.81272,34.47895,0.014943248,0.009002735
t_1054,5.76008,34.48547,0.01605337,0.010238765
t_1055,5.87326,34.51599,0.014175493,0.008356474
t_1056,5.82061,34.52254,0.014639675,0.0088621555
t_1057,5.76794,34.52906,0.015537953,0.009801912
t_1058,5.71526,34.53557,0.015942264,0.010327865
t_1059,5.88119,34.55956,0.015060273,0.009241422
t_106,7.93142,31.93613,0.0053377873,0.00034045355
t_1060,5.82852,34.56612,0.015509743,0.009782337
t_1061,5.64694,34.45481,0.015143286,0.009411352
t_1062,5.59428,34.46125,0.015655488,0.010018414
t_1063,5.54159,34.46767,0.015640289,0.010123452
t_1064,5.70742,34.49196,0.015040655,0.009326424
t_1065,5.65474,34.49843,0.015313401,0.009697993
t_1066,5.60205,34.50488,0.01622025,0.010731593
t_1067,5.54934,34.51131,0.015335433,0.009969002
t_1068,5.66255,34.54205,0.016294556,0.010822224
t_1069,5.60983,34.54851,0.0164042,0.011055058
t_107,7.83019,31.94999,0.007074708,0.00051323225
t_1070,5.5571,34.55495,0.016084583,0.010832006
t_1071,5.77582,34.57266,0.01634398,0.010784261
t_1072,5.72311,34.57917,0.016306855,0.0108436365
t_1073,5.88914,34.60314,0.0159656,0.010259336
t_1074,5.83644,34.60971,0.015445514,0.009847762
t_1075,5.78372,34.61625,0.015708169,0.010223777
t_1076,5.73098,34.62278,0.016201619,0.010849324
t_1077,5.84438,34.65329,0.016248748,0.0107940165
t_1078,5.79164,34.65984,0.016545871,0.011240099
t_1079,5.73887,34.66638,0.016597364,0.011409723
t_108,8.15018,31.99437,0.0060422905,0.00038386116
t_1080,5.85234,34.69686,0.016620949,0.0113358395
t_1081,5.39879,34.57414,0.016586106,0.011740876
t_1082,5.5121,34.60502,0.016475724,0.011502422
t_1083,5.4593,34.61142,0.016275069,0.011426659
t_1084,5.40649,34.61781,0.017707469,0.013200679
t_1085,5.51987,34.64866,0.01722485,0.012482846
t_1086,5.46705,34.65508,0.017871264,0.013435552
t_1087,5.41421,34.66148,0.016469093,0.011911362
t_1088,5.36135,34.66785,0.016886963,0.012490078
t_1089,5.52765,34.69231,0.017175732,0.012551919
t_109,8.049,32.00843,0.006512012,0.0004413344
t_1090,5.47481,34.69873,0.014693118,0.0102377385
t_1091,5.10588,33.80625,0.0133653935,0.0067900717
t_1092,5.00107,33.81844,0.0123724025,0.006261971
t_1093,5.12056,33.89371,0.013179484,0.006902655
t_1094,5.01566,33.90594,0.012807776,0.0068088975
t_1095,5.13531,33.98116,0.011915313,0.006277074
t_1096,5.0303,33.99343,0.012039114,0.0065281293
t_1097,5.15012,34.06861,0.013892737,0.00795797
t_1098,5.04501,34.08091,0.012863124,0.007372419
t_1099,5.16499,34.15604,0.0140527375,0.008358278
t_11,7.20571,31.94495,0.0064633237,0.0005537111
t_110,7.94776,32.02242,0.006410995,0.00045033882
t_1100,5.05978,34.16839,0.014147783,0.00864738
t_1101,4.98655,33.73093,0.01190587,0.005724317
t_1102,4.88179,33.74299,0.01233515,0.006139696
t_1103,4.89621,33.83054,0.012097787,0.006229789
t_1104,4.91069,33.91808,0.013664499,0.0076033683
t_1105,4.92523,34.00561,0.013130613,0.007480114
t_1106,4.93984,34.09314,0.014543759,0.008886183
t_1107,4.83461,34.10527,0.0148718,0.009365502
t_1108,4.95451,34.18066,0.014519202,0.009168257
t_1109,4.84918,34.19283,0.015229976,0.0100033665
t_111,7.84644,32.03632,0.006185984,0.0004478521
t_1110,4.96925,34.26817,0.016005175,0.010841344
t_1111,5.31529,33.78162,0.013634254,0.0066748722
t_1112,5.21062,33.79397,0.012385397,0.0059606098
t_1113,5.33018,33.86899,0.013524346,0.0068104174
t_1114,5.2254,33.88139,0.01139523,0.0055563385
t_1115,5.34512,33.95637,0.011488881,0.005667768
t_1116,5.24025,33.96881,0.013213184,0.006997554
t_1117,5.25516,34.05621,0.013349942,0.0073468364
t_1118,5.27013,34.14361,0.013926872,0.008045796
t_1119,5.28517,34.231,0.014697326,0.008948247
t_112,8.16675,32.08056,0.006066531,0.00040325566
t_1120,5.17993,34.24348,0.0149645135,0.009409599
t_1121,4.67207,33.76686,0.010048162,0.004949181
t_1122,4.79128,33.84256,0.013860417,0.0076398104
t_1123,4.68629,33.85449,0.012231659,0.0066081015
t_1124,4.80566,33.93013,0.013668126,0.0077747884
t_1125,4.70057,33.94211,0.012901625,0.0073621855
t_1126,4.8201,34.01771,0.013497003,0.007934028
t_1127,4.71491,34.02972,0.013976811,0.00848827
t_1128,4.72931,34.11732,0.015813325,0.010432107
t_1129,4.74378,34.20492,0.014361224,0.00944784
t_113,8.06549,32.09467,0.006589851,0.00046873433
t_1130,4.75831,34.29251,0.016410002,0.011691091
t_1131,5.07462,34.25586,0.015710969,0.010328763
t_1132,5.08952,34.34333,0.0140050305,0.009117687
t_1133,5.15725,34.42456,0.016207933,0.0112979
t_1134,5.10449,34.43079,0.016769169,0.012011419
t_1135,5.05171,34.43699,0.014842129,0.010272038
t_1136,5.16478,34.46828,0.013842733,0.009297842
t_1137,5.11199,34.47451,0.01579406,0.01117986
t_1138,5.05919,34.48073,0.01669747,0.012216713
t_1139,5.00636,34.48692,0.015913175,0.011563964
t_114,7.96416,32.1087,0.0071112127,0.0005418083
t_1140,5.17233,34.51199,0.016100861,0.011498515
t_1141,4.86381,34.28038,0.014690257,0.009849674
t_1142,4.98405,34.35567,0.014455196,0.009736966
t_1143,4.87851,34.36793,0.014151097,0.009703924
t_1144,4.99891,34.44317,0.014793537,0.010355183
t_1145,4.94609,34.44933,0.016782966,0.0124020185
t_1146,4.89327,34.45547,0.016373467,0.012110109
t_1147,4.84042,34.46158,0.01607325,0.011940809
t_1148,4.95352,34.49309,0.015777983,0.011567392
t_1149,4.90067,34.49923,0.0176453,0.0136446385
t_115,7.86276,32.12265,0.006120177,0.0004619129
t_1150,4.8478,34.50536,0.015826905,0.011878866
t_1151,5.30028,34.31838,0.015388045,0.009841288
t_1152,5.19493,34.3309,0.016020445,0.010695768
t_1153,5.31545,34.40576,0.015735816,0.010448141
t_1154,5.26273,34.41205,0.015446711,0.010302648
t_1155,5.21,34.41832,0.015841365,0.010806702
t_1156,5.32306,34.44945,0.014932755,0.009849397
t_1157,5.27032,34.45575,0.016903816,0.01194319
t_1158,5.21756,34.46202,0.015755547,0.010873664
t_1159,5.33068,34.49313,0.015877822,0.010868848
t_116,8.1834,32.16674,0.0049391463,0.00032499337
t_1160,5.27792,34.49944,0.014402347,0.009662693
t_1161,5.22513,34.50573,0.015679773,0.010953079
t_1162,5.33833,34.53681,0.015823422,0.0109619405
t_1163,5.28553,34.54313,0.014887616,0.010235881
t_1164,5.23272,34.54943,0.01522761,0.010683689
t_1165,5.34599,34.58049,0.016449189,0.011732179
t_1166,5.29317,34.58682,0.016209073,0.011629752
t_1167,5.24033,34.59313,0.016383458,0.01194838
t_1168,5.18748,34.59942,0.01644909,0.012160267
t_1169,5.35366,34.62417,0.01645544,0.011887773
t_117,8.08206,32.18089,0.0060004857,0.00043338546
t_1170,5.30082,34.63051,0.016934292,0.012531241
t_1171,5.11952,34.51824,0.016134968,0.011671059
t_1172,5.06668,34.52446,0.01628218,0.011956101
t_1173,5.01383,34.53066,0.016696393,0.012515221
t_1174,5.1799,34.55571,0.015559753,0.0111349495
t_1175,5.12706,34.56196,0.016737448,0.012441868
t_1176,5.0742,34.56819,0.016814515,0.012664368
t_1177,5.02132,34.57441,0.017334348,0.013362108
t_1178,5.13461,34.60568,0.018484673,0.014659972
t_1179,5.08173,34.61193,0.01838789,0.014636855
t_118,7.98064,32.19497,0.0071973987,0.00057548913
t_1180,5.02883,34.61815,0.017454572,0.013661225
t_1181,4.96097,34.53684,0.016340822,0.012292342
t_1182,4.90809,34.543,0.017133202,0.013249174
t_1183,4.85519,34.54913,0.016934477,0.0131758535
t_1184,4.96843,34.58059,0.014537918,0.010733567
t_1185,4.91552,34.58676,0.015061739,0.011358599
t_1186,4.8626,34.59291,0.019500725,0.016501429
t_1187,4.97591,34.62435,0.015921105,0.012222969
t_1188,4.92298,34.63052,0.014624631,0.011107892
t_1189,4.87003,34.63668,0.01642573,0.013017424
t_119,7.87915,32.20897,0.007212964,0.00060066674
t_1190,4.9834,34.6681,0.016320832,0.012795904
t_1191,4.58123,33.86633,0.013712722,0.007830383
t_1192,4.47612,33.87809,0.013401828,0.0077369506
t_1193,4.59541,33.95399,0.0134690255,0.0079458
t_1194,4.4902,33.96579,0.014433188,0.008875728
t_1195,4.60965,34.04164,0.013521207,0.008296129
t_1196,4.50434,34.05348,0.015255764,0.009929646
t_1197,4.62396,34.12929,0.014619036,0.009529056
t_1198,4.51854,34.14116,0.014937652,0.009991592
t_1199,4.63832,34.21692,0.012696091,0.008252646
t_12,7.10409,31.95824,0.0072628274,0.0006723638
t_120,7.54208,32.0776,0.0069821347,0.00059366925
t_1200,4.5328,34.22884,0.016127214,0.011466256
t_1201,4.35703,33.80203,0.013302314,0.007490223
t_1202,4.37095,33.88977,0.012126387,0.0069281803
t_1203,4.38492,33.9775,0.01429502,0.0089128455
t_1204,4.39896,34.06523,0.015271045,0.010109005
t_1205,4.29352,34.07689,0.015315391,0.010308074
t_1206,4.41306,34.15295,0.01595622,0.01111652
t_1207,4.30751,34.16465,0.016148034,0.011475481
t_1208,4.42722,34.24067,0.015392594,0.010955541
t_1209,4.32157,34.25241,0.014260983,0.010102339
t_121,7.44049,32.0912,0.006976079,0.00061730936
t_1210,4.44144,34.32837,0.016891083,0.012822598
t_1211,4.65275,34.30455,0.017172983,0.0127203595
t_1212,4.7729,34.3801,0.016199308,0.011830448
t_1213,4.66724,34.39218,0.01697212,0.012856806
t_1214,4.78756,34.46767,0.015230773,0.01125697
t_1215,4.73468,34.47375,0.017565917,0.013751766
t_1216,4.68179,34.4798,0.013784526,0.010143433
t_1217,4.79491,34.51146,0.017489843,0.0137230875
t_1218,4.74201,34.51754,0.014224842,0.010606138
t_1219,4.68909,34.5236,0.018066645,0.014628071
t_122,7.76129,32.13653,0.006340772,0.0005037247
t_1220,4.80228,34.55525,0.017046483,0.013429917
t_1221,4.54712,34.31651,0.016678872,0.012395885
t_1222,4.56151,34.40417,0.01583337,0.011935064
t_1223,4.62888,34.48582,0.014935039,0.0113315
t_1224,4.57596,34.49183,0.012902433,0.009533081
t_1225,4.52302,34.49781,0.016448911,0.013057601
t_1226,4.47006,34.50377,0.017987411,0.014820984
t_1227,4.63615,34.52964,0.016448356,0.013012274
t_1228,4.5832,34.53565,0.013130858,0.009901481
t_1229,4.53024,34.54165,0.015948677,0.012748603
t_123,7.65975,32.15033,0.00611389,0.0005007792
t_1230,4.47726,34.54762,0.015800465,0.012714049
t_1231,4.33569,34.34015,0.016655257,0.012776331
t_1232,4.45572,34.41608,0.015880525,0.012199419
t_1233,4.34986,34.42789,0.017378727,0.0139526315
t_1234,4.41709,34.50971,0.01581901,0.012644722
t_1235,4.3641,34.51563,0.015966307,0.012900973
t_1236,4.3111,34.52152,0.014311258,0.011341609
t_1237,4.42426,34.55357,0.013946049,0.01097404
t_1238,4.37125,34.55949,0.0152261155,0.01234842
t_1239,4.31822,34.5654,0.019911043,0.017705083
t_124,7.55814,32.16406,0.0068532866,0.0006049411
t_1240,4.43144,34.59742,0.017004028,0.014287585
t_1241,4.12401,34.36345,0.015603918,0.012086431
t_1242,4.24395,34.43962,0.014577481,0.011316666
t_1243,4.13797,34.45126,0.016341006,0.0132534085
t_1244,4.25808,34.5274,0.015033644,0.012154291
t_1245,4.20505,34.53325,0.017673288,0.015019232
t_1246,4.152,34.53907,0.014169091,0.011454659
t_1247,4.26517,34.57128,0.016261797,0.0136220995
t_1248,4.21212,34.57714,0.014685247,0.01208241
t_1249,4.15904,34.58298,0.013987968,0.011453156
t_125,7.45646,32.17771,0.006998519,0.00064763887
t_1250,4.27228,34.61516,0.014536132,0.012026549
t_1251,4.74935,34.56134,0.016204117,0.012698399
t_1252,4.6964,34.56741,0.01475022,0.0113936765
t_1253,4.80966,34.59903,0.017016374,0.013585654
t_1254,4.75671,34.60513,0.014734892,0.011430615
t_1255,4.70373,34.61121,0.012972612,0.00985718
t_1256,4.65075,34.61727,0.015744606,0.0126826065
t_1257,4.81706,34.64281,0.013999798,0.010764276
t_1258,4.76408,34.64892,0.013566211,0.0104657365
t_1259,4.71108,34.65501,0.015899647,0.012897468
t_126,7.77759,32.2229,0.006317281,0.0005240824
t_1260,4.65807,34.66108,0.016158182,0.013295899
t_1261,4.64344,34.57345,0.013313686,0.01013066
t_1262,4.59047,34.57948,0.018192755,0.015217699
t_1263,4.53747,34.58548,0.014786392,0.0117742745
t_1264,4.48447,34.59146,0.01934881,0.016848937
t_1265,4.59775,34.6233,0.015519811,0.012578877
t_1266,4.54473,34.62931,0.016816074,0.014047773
t_1267,4.49169,34.6353,0.016194882,0.013517337
t_1268,4.60504,34.66712,0.01391419,0.011140965
t_1269,4.55199,34.67314,0.01388073,0.011214517
t_127,7.67596,32.23674,0.007492505,0.0006861202
t_1270,4.49893,34.67914,0.015400884,0.012881394
t_1271,4.3784,34.60336,0.01693667,0.014332844
t_1272,4.32535,34.60927,0.015253849,0.012671831
t_1273,4.43864,34.64127,0.01505421,0.012447216
t_1274,4.38558,34.64722,0.019748924,0.017784102
t_1275,4.3325,34.65314,0.016183063,0.013848308
t_1276,4.44586,34.68512,0.0152727105,0.012860429
t_1277,4.39277,34.69108,0.01510641,0.012793566
t_1278,4.33966,34.69701,0.015632266,0.013457949
t_1279,4.28654,34.70292,0.020716429,0.019472383
t_128,7.57426,32.25052,0.007522487,0.0007176615
t_1280,4.45309,34.72897,0.017747918,0.015741019
t_1281,4.77147,34.69271,0.017685788,0.0148326205
t_1282,4.71844,34.69881,0.014344607,0.011505086
t_1283,4.66541,34.70489,0.014212232,0.0114906905
t_1284,4.77887,34.7365,0.014268057,0.011468241
t_1285,4.72582,34.74261,0.0154137295,0.012761629
t_1286,4.67276,34.74869,0.016175672,0.013693067
t_1287,4.78629,34.78029,0.019364681,0.017166909
t_1288,4.73322,34.7864,0.014591918,0.012083414
t_1289,4.68013,34.7925,0.016560249,0.014292842
t_129,7.4725,32.26421,0.006906607,0.00066477264
t_1290,4.79373,34.82407,0.014225131,0.011738406
t_1291,5.67038,34.58567,0.016375232,0.011030451
t_1292,5.61764,34.59214,0.016239934,0.0110019175
t_1293,5.56488,34.59859,0.01597257,0.010856247
t_1294,5.67823,34.62928,0.016109673,0.010875016
t_1295,5.62546,34.63576,0.016680835,0.011612018
t_1296,5.57267,34.64222,0.0169923,0.012089192
t_1297,5.68609,34.67289,0.016946983,0.011931678
t_1298,5.6333,34.67939,0.016730823,0.011797113
t_1299,5.58048,34.68586,0.017067531,0.012303295
t_13,7.0024,31.97145,0.0076451725,0.00075050845
t_130,8.20012,32.25291,0.0049797986,0.00034306865
t_1300,5.69397,34.71651,0.017253177,0.012425206
t_1301,5.64115,34.72301,0.017038452,0.012277834
t_1302,5.58831,34.72949,0.013593056,0.009154904
t_1303,5.53546,34.73595,0.013979103,0.00961726
t_1304,5.70187,34.76011,0.01630755,0.011496862
t_1305,5.64902,34.76663,0.015557574,0.010906582
t_1306,5.59616,34.77312,0.013004739,0.008790445
t_1307,5.54328,34.77959,0.012140645,0.008180712
t_1308,5.70979,34.80372,0.016252775,0.011589472
t_1309,5.65691,34.81025,0.013115521,0.008892676
t_131,8.09869,32.26711,0.0063811024,0.00049017917
t_1310,5.60402,34.81675,0.012045502,0.00810848
t_1311,5.42194,34.70514,0.014005214,0.009764394
t_1312,5.36906,34.71152,0.015179295,0.0109645715
t_1313,5.48258,34.74239,0.013932565,0.009709507
t_1314,5.42969,34.7488,0.014182017,0.01006534
t_1315,5.37679,34.7552,0.01629857,0.012199462
t_1316,5.49038,34.78604,0.012352294,0.008475249
t_1317,5.43746,34.79246,0.013984012,0.01003227
t_1318,5.38453,34.79887,0.012861062,0.009158055
t_1319,5.49819,34.82969,0.015519072,0.011460265
t_132,7.99718,32.28123,0.005133778,0.00038800715
t_1320,5.44525,34.83612,0.0160602,0.012135064
t_1321,5.55111,34.82323,0.012555853,0.008657684
t_1322,5.66482,34.85386,0.015401405,0.011066055
t_1323,5.6119,34.86037,0.012436639,0.008563178
t_1324,5.55897,34.86686,0.016075324,0.012008604
t_1325,5.67274,34.89747,0.012010689,0.008206865
t_1326,5.6198,34.904,0.017965058,0.014051047
t_1327,5.56684,34.9105,0.018453188,0.014794178
t_1328,5.68068,34.94109,0.017297085,0.013291619
t_1329,5.62771,34.94762,0.017894538,0.014114167
t_133,7.89561,32.29528,0.0070316303,0.00060561806
t_1330,5.57472,34.95413,0.017776059,0.014123878
t_1331,5.7706,34.84077,0.016036479,0.0113847535
t_1332,5.71772,34.84733,0.015328096,0.010853995
t_1333,5.88434,34.87116,0.014192767,0.009565524
t_1334,5.83147,34.87777,0.012850123,0.008559973
t_1335,5.77857,34.88436,0.013302674,0.009068889
t_1336,5.72567,34.89093,0.016808273,0.012464742
t_1337,5.83948,34.92135,0.012661367,0.008527176
