# 19920413_M5.3_Roermond median gmf, Stations:None, gmlt:GEM, Rupture:EFEHR
custom_site_id,lon,lat,ESHM20Craton,"ESHM20Craton
epsilon=-1.355630","ESHM20Craton
epsilon=1.355630","ESHM20Craton
site_epsilon=-1.732051","ESHM20Craton
site_epsilon=1.732051","KothaEtAl2020ESHM20SlopeGeology
sigma_mu_epsilon = 1.73205100
c3_epsilon = 1.73205100"
t_1017,9.784809999999993,48.77903,0.0011377488,0.0006036687,0.0021443428,0.00048476542,0.002670307,0.001109174
t_1018,9.523650000000004,48.83522,0.0012510777,0.0006637989,0.0023579365,0.0005321065,0.002941508,0.0011335815
t_1019,9.69740999999999,48.83604,0.0012071754,0.0006405051,0.0022751926,0.00051434623,0.002833252,0.0010728617
t_1020,9.871170000000006,48.83673,0.0011928909,0.000632926,0.0022482702,0.0005082598,0.0027997268,0.0012863326
t_1021,9.436039999999991,48.89209,0.0013189332,0.0006998017,0.0024858252,0.00056060165,0.0031030676,0.0010849072
t_1022,9.60990000000001,48.89299,0.0012741053,0.00067601685,0.0024013368,0.0005428633,0.002990337,0.001296972
t_1023,9.783770000000004,48.89374,0.001220001,0.0006473101,0.0022993654,0.0005198108,0.0028633538,0.0013302133
t_1024,9.522289999999998,48.94986,0.0013209481,0.0007008708,0.0024896227,0.00056145806,0.003107808,0.001089384
t_1025,9.696259999999995,48.95069,0.001268285,0.00067292876,0.0023903674,0.00054038345,0.002976677,0.0011177678
t_1026,9.870239999999995,48.95137,0.0011885199,0.0006306068,0.002240032,0.0005060598,0.0027913293,0.0010738734
t_1027,8.39294000000001,48.88381,0.0017635894,0.0009357282,0.0033238796,0.0007508879,0.004142093,0.0013026983
t_1028,8.566779999999994,48.88554,0.0016849111,0.0008939829,0.0031755927,0.000717404,0.00395722,0.0011975146
t_1029,8.304609999999997,48.9402,0.002291905,0.0012160428,0.0043196087,0.0011330276,0.0046360996,0.001504077
t_1030,8.478550000000013,48.942,0.0019218463,0.0010196964,0.00362215,0.00083254906,0.0044363667,0.0013147786
t_1031,8.216170000000005,48.99652,0.0021854234,0.0011595455,0.0041189203,0.0009994566,0.004778672,0.0015196501
t_1032,8.390209999999996,48.99839,0.0023183732,0.0012300862,0.004369494,0.0011311003,0.0047518807,0.0015299501
t_1033,8.56425999999999,49.00012,0.0018015107,0.0009558485,0.0033953506,0.0007672931,0.0042297277,0.0012707716
t_1034,8.301770000000005,49.05472,0.002458146,0.0013042472,0.0046329275,0.0011840671,0.0051031588,0.0020300068
t_1035,8.475920000000002,49.05651,0.0023093887,0.0012253192,0.0043525603,0.0011521259,0.0046290737,0.0016286549
t_1036,8.21323000000001,49.11098,0.0026127438,0.0013862739,0.0049243015,0.0012966393,0.00526471,0.0017247349
t_1037,9.26218,48.89106,0.0014135818,0.0007500205,0.0026642117,0.00060229056,0.00331769,0.0012142927
t_1038,9.000400000000013,48.94656,0.0016024284,0.00085021905,0.0030201355,0.0006827529,0.0037609164,0.001422995
t_1039,9.174360000000007,48.9478,0.0014741705,0.0007821678,0.0027784046,0.00062810583,0.003459892,0.0013236512
t_1040,9.348320000000001,48.9489,0.0013916163,0.00073836604,0.0026228128,0.0005927791,0.0032669776,0.0012728598
t_1041,9.086430000000007,49.00447,0.0016833672,0.0008931637,0.0031726828,0.0007441498,0.0038080036,0.0015065845
t_1042,9.260500000000008,49.00564,0.0014695682,0.0007797259,0.0027697308,0.00062578905,0.0034510521,0.0012751954
t_1043,8.998410000000007,49.06107,0.0017051442,0.0009047182,0.0032137262,0.00072651735,0.004001992,0.0018063199
t_1044,9.17258000000001,49.06232,0.001603762,0.00085092674,0.003022649,0.00068332127,0.0037640464,0.0016045667
t_1045,9.346749999999986,49.06342,0.0014719077,0.0007809672,0.0027741399,0.0006271368,0.0034546088,0.0012231333
t_1046,9.084550000000007,49.11892,0.0016433741,0.0008719441,0.0030973067,0.0007001977,0.0038570226,0.0013560167
t_1047,8.914469999999994,48.88858,0.0015319295,0.00081281364,0.0028872644,0.0006527001,0.003595538,0.0012772458
t_1048,8.65249,48.94366,0.001700858,0.000902444,0.003205648,0.00072432857,0.0039939303,0.0014985353
t_1049,8.826439999999991,48.94518,0.0017156518,0.00091029337,0.0032335306,0.0007309942,0.004026655,0.0015112477
t_1050,8.738310000000013,49.00171,0.0018141314,0.0009625448,0.003419137,0.0007729536,0.004257788,0.0015000852
t_1051,8.91237000000001,49.00316,0.0016302274,0.0008649687,0.0030725289,0.00069291465,0.0038354527,0.0013462988
t_1052,8.650080000000003,49.05817,0.0018167016,0.0009639085,0.0034239814,0.00077404827,0.004263823,0.0012827832
t_1053,8.824240000000003,49.05969,0.0017259791,0.00091577286,0.0032529945,0.0007353155,0.0040513277,0.0014761098
t_1054,8.73599999999999,49.11616,0.0019739172,0.0010473243,0.0037202893,0.00085834676,0.0045393654,0.0014665851
t_1055,8.910269999999997,49.11761,0.001877655,0.0009962493,0.0035388619,0.0008222477,0.0042877453,0.0016100621
t_1056,8.647660000000002,49.17257,0.0019409162,0.0010298145,0.0036580914,0.0008255302,0.0045633162,0.0013425023
t_1057,9.434570000000008,49.00667,0.0013937819,0.00073951506,0.0026268943,0.00059241545,0.003279165,0.0011985466
t_1058,9.608650000000011,49.00757,0.0013407677,0.00071138673,0.0025269773,0.0005712664,0.0031467946,0.0012307636
t_1059,9.782730000000015,49.00832,0.0012519219,0.00066424673,0.0023595274,0.00053323497,0.0029392454,0.0010292558
t_1060,9.520929999999993,49.06438,0.001495035,0.0007932381,0.0028177286,0.00064046023,0.0034898801,0.0013500237
t_1061,9.695120000000003,49.06521,0.0013377334,0.00070977677,0.0025212583,0.00056997355,0.003139673,0.0011803954
t_1062,9.86930000000001,49.06589,0.0013417347,0.0007118998,0.0025287997,0.0005768333,0.0031209223,0.001230857
t_1063,9.43311,49.12113,0.0014721224,0.00078108115,0.0027745448,0.00062571344,0.0034634776,0.0012158809
t_1064,9.607400000000013,49.12202,0.0013923441,0.0007387522,0.0026241844,0.0005930029,0.003269161,0.0012023627
t_1065,9.781689999999998,49.12278,0.0015793575,0.0008379781,0.0029766532,0.00078809855,0.0031650488,0.0014765884
t_1066,9.519569999999987,49.17878,0.0016306707,0.00086520397,0.0030733645,0.0007534599,0.0035291687,0.0016267685
t_1067,8.38748000000001,49.11285,0.0024850133,0.0013185024,0.0046835644,0.0012045597,0.005126596,0.0020677634
t_1068,8.561739999999986,49.11457,0.0021971124,0.0011657474,0.0041409507,0.0010771181,0.0044816835,0.0017119268
t_1069,8.298930000000013,49.16911,0.0025544828,0.0013553617,0.0048144953,0.0012746757,0.0051192488,0.0018842395
t_1070,8.473289999999992,49.17091,0.0025092666,0.0013313708,0.004729275,0.0012387898,0.005082718,0.0016428677
t_1071,8.210270000000008,49.22531,0.0028094526,0.001490644,0.005295043,0.0013815833,0.0057130284,0.0018524481
t_1072,8.384739999999994,49.22717,0.002665348,0.0014141846,0.0050234455,0.0012918762,0.00549904,0.0020297936
t_1073,8.559210000000007,49.2289,0.0025291087,0.0013418986,0.004766672,0.0012575149,0.005086533,0.0016346985
t_1074,8.29607999999999,49.28337,0.0028378302,0.0015057005,0.005348527,0.0013959773,0.005768919,0.0019951377
t_1075,8.470650000000006,49.28517,0.0026876398,0.0014260123,0.0050654593,0.0013213501,0.005466687,0.0021797474
t_1076,8.207310000000007,49.33951,0.003025915,0.001605495,0.005703015,0.0015042092,0.006087027,0.0019975859
t_1077,9.258820000000014,49.1201,0.0015558316,0.0008254957,0.0029323134,0.00066283083,0.0036519303,0.0013220937
t_1078,8.996409999999997,49.17547,0.0018753702,0.000995037,0.0035345554,0.0008126651,0.004327752,0.0016273148
t_1079,9.17079000000001,49.17671,0.0019918804,0.0010568552,0.003754145,0.000993711,0.003992698,0.0016112183
t_1080,9.34518,49.17781,0.0015560101,0.0008255904,0.0029326498,0.00066212163,0.0036566807,0.0013541175
t_1081,9.082650000000001,49.23325,0.0019381503,0.001028347,0.0036528786,0.0009006714,0.004170696,0.0017054884
t_1082,9.257139999999993,49.23443,0.0018001623,0.000955133,0.003392809,0.00080646266,0.004018269,0.001515475
t_1083,8.994400000000013,49.28973,0.0018484729,0.0009807658,0.0034838615,0.0007874456,0.0043391595,0.0015405879
t_1084,9.169000000000011,49.29097,0.0017435155,0.0009250773,0.0032860457,0.0007410668,0.004101987,0.0013842225
t_1085,9.34360000000001,49.29208,0.0016438204,0.000872181,0.0030981482,0.0006998955,0.0038607845,0.0013969465
t_1086,9.080749999999995,49.34746,0.0018485126,0.0009807869,0.0034839362,0.0007856949,0.0043490147,0.0014219072
t_1087,9.693960000000004,49.1796,0.0015445213,0.0008194946,0.0029109966,0.000717708,0.003323839,0.001385663
t_1088,9.868359999999996,49.18029,0.0015752929,0.0008358215,0.0029689926,0.00078607025,0.0031569032,0.0014716394
t_1089,9.431639999999987,49.23546,0.0015538572,0.00082444807,0.002928592,0.0006620565,0.003646928,0.0013989126
t_1090,9.60614000000001,49.23635,0.0016999721,0.000901974,0.0032039783,0.0008482852,0.0034067612,0.0014677935
t_1091,9.780640000000005,49.23711,0.001383304,0.0007339557,0.0026071465,0.0005879619,0.0032545135,0.0010873924
t_1092,9.518200000000007,49.29304,0.0015493874,0.00082207646,0.0029201678,0.000659771,0.0036385371,0.0013243093
t_1093,9.692810000000009,49.29387,0.001460161,0.0007747346,0.0027520005,0.00062127743,0.0034317519,0.0014900394
t_1094,9.86742000000001,49.29455,0.0014598711,0.00077458075,0.0027514542,0.00062201294,0.0034263332,0.0013418042
t_1095,9.43016,49.34966,0.0016388105,0.00086952274,0.0030887055,0.0006977048,0.0038493352,0.0014028967
t_1096,9.604880000000009,49.35056,0.0015426372,0.00081849494,0.0029074454,0.0006568296,0.0036230546,0.0013218435
t_1097,8.822030000000012,49.17409,0.0019359969,0.0010272044,0.00364882,0.00082487724,0.0045438083,0.0013656502
t_1098,8.733679999999993,49.23049,0.0020339119,0.0010791563,0.0038333626,0.00086659624,0.0047736154,0.0015928638
t_1099,8.90816000000001,49.23194,0.0018452343,0.0009790474,0.0034777576,0.00078618113,0.0043309224,0.0012909852
t_1100,8.645229999999998,49.28683,0.0025431267,0.0013493364,0.004793092,0.0012620953,0.0051244097,0.001814393
t_1101,8.81980999999999,49.28835,0.0019585562,0.001039174,0.0036913382,0.0008337168,0.004601014,0.0014014381
t_1102,8.731359999999995,49.34469,0.0020813441,0.001104323,0.0039227596,0.000884658,0.0048967996,0.00139618
t_1103,8.906049999999993,49.34614,0.0019620885,0.0010410481,0.0036979953,0.0008351838,0.0046095136,0.0013598589
t_1104,8.642799999999994,49.40097,0.0027123834,0.0014391409,0.0051120943,0.0013048913,0.005638036,0.0018671353
t_1105,8.817589999999996,49.40249,0.0020852266,0.0011063829,0.0039300765,0.0008863082,0.004905934,0.0012440158
t_1106,8.729029999999995,49.45877,0.0022189473,0.0011773326,0.004182103,0.0009431451,0.00522054,0.0014064505
t_1107,9.779590000000013,49.35131,0.0014520767,0.0007704452,0.002736764,0.00061823433,0.0034105622,0.0012266727
t_1108,9.516829999999999,49.40718,0.0016596552,0.00088058255,0.0031279922,0.00070713594,0.0038952276,0.0014290662
t_1109,9.69165000000001,49.40801,0.0015336738,0.00081373914,0.002890552,0.00065306155,0.0036017362,0.0012918131
t_1110,9.866479999999996,49.40869,0.0014420433,0.0007651217,0.0027178538,0.0006144172,0.0033844903,0.0012938933
t_1111,9.428689999999989,49.46374,0.001896909,0.001006465,0.00357515,0.0008588122,0.0041898144,0.0016084174
t_1112,9.603610000000003,49.46463,0.0017345279,0.00092030864,0.0032691064,0.00073910214,0.0040705972,0.0014926409
t_1113,9.778539999999992,49.46539,0.0015225558,0.00080784014,0.0028695976,0.00064868585,0.0035736503,0.0012755007
t_1114,9.51545999999999,49.52119,0.0019016034,0.0010089559,0.003583998,0.00087799545,0.0041185813,0.0016468101
t_1115,9.690499999999986,49.52202,0.0016089702,0.00085369,0.0030324648,0.000684343,0.0037828768,0.001320065
t_1116,9.865530000000007,49.5227,0.0016797788,0.00089125976,0.0031659196,0.00078192586,0.0036085988,0.0014626848
t_1117,10.914449999999988,49.06709,0.00096802955,0.0005136187,0.0018244686,0.0004210497,0.0022255832,0.00088318775
t_1118,10.740250000000003,49.06724,0.001025078,0.00054388755,0.0019319892,0.00044803426,0.0023453226,0.0009432653
t_1119,10.566059999999993,49.06725,0.001017239,0.00053972827,0.0019172147,0.00043341925,0.0023874692,0.0009166775
t_1120,11.00175999999999,49.12417,0.000969519,0.000514409,0.0018272758,0.00043137252,0.002179015,0.0009325845
t_1121,10.827460000000002,49.12439,0.0010242338,0.00054343964,0.0019303982,0.00045484016,0.0023064255,0.000939064
t_1122,10.47887,49.12441,0.0010512308,0.00055776373,0.00198128,0.00044761706,0.0024688204,0.00095676765
t_1123,10.653169999999989,49.12447,0.0010305906,0.0005468125,0.001942379,0.00043910803,0.0024188058,0.00094386213
t_1124,10.914780000000007,49.18148,0.00093141943,0.00049419404,0.0017554687,0.00039610962,0.0021901568,0.00084482844
t_1125,10.740370000000013,49.18163,0.0011200381,0.00059427164,0.0021109628,0.0005436549,0.0023075033,0.0010128755
t_1126,10.565969999999993,49.18164,0.0011755525,0.0006237266,0.0022155922,0.00056085334,0.0024639664,0.0010919411
t_1127,11.350349999999992,49.12332,0.0007953896,0.00042201913,0.00149909,0.0003380738,0.0018713212,0.0006853051
t_1128,11.176060000000007,49.12382,0.0009346664,0.0004959168,0.0017615883,0.00043342766,0.0020155644,0.00087641034
t_1129,11.612380000000002,49.1795,0.000807429,0.00042840702,0.001521781,0.0003543652,0.0018397451,0.0007830638
t_1130,11.43798000000001,49.1802,0.0007951198,0.00042187597,0.0014985815,0.00033878005,0.0018661532,0.00073991175
t_1131,11.26357999999999,49.18077,0.00092873647,0.0004927705,0.001750412,0.0004340247,0.0019873327,0.00085477345
t_1132,11.089179999999999,49.18119,0.00094454543,0.0005011585,0.0017802075,0.00040472025,0.002204402,0.00084715575
t_1133,11.700220000000002,49.23624,0.0008343181,0.0004426739,0.0015724595,0.00040286718,0.0017278318,0.00074611726
t_1134,11.525720000000007,49.23702,0.00079519005,0.00042191322,0.0014987139,0.00033880997,0.0018663182,0.00087420474
t_1135,11.351210000000009,49.23765,0.0009446673,0.00050122314,0.0017804372,0.0004673082,0.0019096526,0.00083622884
t_1136,11.176710000000014,49.23815,0.0009540934,0.00050622446,0.0017982029,0.00042807497,0.0021264832,0.001037798
t_1137,10.304570000000012,49.12421,0.0011120607,0.000590039,0.0020959277,0.00047381155,0.0026100653,0.0010210364
t_1138,10.042759999999987,49.18083,0.0013811232,0.0007327986,0.0026030361,0.00064512365,0.0029567995,0.0012964123
t_1139,10.217160000000007,49.18124,0.0012503422,0.00066340866,0.0023565502,0.0005327383,0.0029345662,0.001165808
t_1140,10.391570000000002,49.18151,0.0012252548,0.00065009773,0.0023092674,0.0005656272,0.0026541324,0.0010827793
t_1141,9.95514,49.23773,0.0014837047,0.0007872264,0.002796374,0.0007217669,0.0030499867,0.001487596
t_1142,10.129649999999998,49.2382,0.001499253,0.0007954761,0.002825678,0.0007476254,0.0030065314,0.0013706894
t_1143,10.304159999999996,49.23854,0.0013331623,0.0007073514,0.002512643,0.000660527,0.0026907634,0.0013277199
t_1144,10.042030000000011,49.2951,0.0014786607,0.00078455027,0.0027868676,0.0007235322,0.0030218943,0.0014055385
t_1145,10.216649999999987,49.29551,0.0013754149,0.0007297699,0.0025922775,0.00065494917,0.0028884166,0.0012767903
t_1146,10.391259999999988,49.29578,0.001179696,0.000625925,0.0022234016,0.00050263794,0.0027687575,0.0010853793
t_1147,11.002199999999988,49.2385,0.00092233124,0.000489372,0.0017383399,0.00039297307,0.0021647664,0.0008551397
t_1148,10.82768999999999,49.23872,0.0010031973,0.00053227803,0.0018907501,0.00042743643,0.0023545134,0.00090828934
t_1149,10.478669999999994,49.23874,0.0011565342,0.0006136358,0.002179748,0.0004927692,0.0027143972,0.0010309941
t_115,7.477239999999995,47.66126,0.0012232744,0.0006490469,0.0023055347,0.0006028831,0.0024820736,0.0008739243
t_1150,10.653179999999992,49.2388,0.0011927877,0.00063287123,0.0022480758,0.00059520203,0.0023903523,0.0010190778
t_1151,10.915109999999999,49.29575,0.0010535357,0.0005589867,0.0019856242,0.00046763045,0.0023735357,0.0010425638
t_1152,10.740489999999994,49.2959,0.0012595878,0.00066831417,0.0023739755,0.0006166454,0.002572891,0.0013623284
t_1153,10.565879999999993,49.2959,0.0010864543,0.0005764527,0.0020476666,0.0004627222,0.0025509538,0.0009925517
t_1154,11.002639999999985,49.35271,0.0010557971,0.00056018657,0.0019898862,0.00048254302,0.0023100686,0.000955479
t_1155,10.827920000000006,49.35292,0.001246775,0.000661516,0.002349827,0.0006193202,0.0025099264,0.0011285368
t_1156,10.478469999999987,49.35294,0.0011416436,0.0006057351,0.0021516832,0.00048638266,0.0026796805,0.0010453427
t_1157,11.613560000000007,49.29376,0.00076884293,0.00040793396,0.0014490568,0.0003275703,0.0018045575,0.0007602708
t_1158,11.438950000000006,49.29447,0.00085058366,0.00045130408,0.0016031156,0.00036241172,0.0019963277,0.000798459
t_1159,11.264340000000004,49.29503,0.00094658224,0.00050223916,0.0017840464,0.00042782916,0.0020943359,0.0009323338
t_116,7.64885000000001,47.66375,0.0010186613,0.000540483,0.0019198954,0.00043402522,0.0023908077,0.0007313876
t_1160,11.089730000000003,49.29546,0.0009952004,0.000528035,0.001875678,0.00044255162,0.0022379844,0.00089791545
t_1161,11.701510000000013,49.35044,0.0008645558,0.00045871746,0.0016294493,0.0004214349,0.0017735998,0.0007773568
t_1162,11.526800000000009,49.35122,0.0008185996,0.00043433392,0.0015428344,0.00034878418,0.0019212606,0.00077279226
t_1163,11.35208,49.35185,0.00091796694,0.00048705642,0.0017301145,0.00039796752,0.0021174175,0.0008679257
t_1164,11.177359999999993,49.35235,0.0009848092,0.0005225217,0.0018560936,0.00043902712,0.0022090871,0.0009177423
t_1165,11.614750000000015,49.4079,0.00080829114,0.0004288644,0.0015234058,0.000344392,0.0018970665,0.0007938678
t_1166,11.43992,49.40861,0.00087577535,0.00046467033,0.001650595,0.00037314525,0.002055453,0.0008208364
t_1167,9.954309999999992,49.35193,0.0014798658,0.0007851896,0.0027891388,0.0006478033,0.0033806602,0.0013255258
t_1168,10.12903,49.35241,0.0013849975,0.00073485426,0.0026103382,0.0005979444,0.0032080207,0.0012168676
t_1169,10.303750000000008,49.35274,0.0013242523,0.000702624,0.0024958504,0.0005916727,0.0029638757,0.0012014817
t_117,7.82047,47.6661,0.00095783465,0.00050820946,0.001805254,0.00040748806,0.0022514702,0.00067833415
t_1170,10.041300000000007,49.40924,0.0014840977,0.000787435,0.0027971147,0.0006656082,0.0033090727,0.0012877532
t_1171,10.216129999999993,49.40965,0.001567683,0.0008317838,0.00295465,0.00077945495,0.003153011,0.0014658939
t_1172,10.390960000000007,49.40991,0.0012728473,0.00067534944,0.002398966,0.0005423271,0.0029873857,0.0010868768
t_1173,9.95347000000001,49.466,0.001439871,0.0007639691,0.0027137594,0.00061349175,0.0033793908,0.0012848912
t_1174,10.1284,49.46648,0.0014577413,0.00077345077,0.00274744,0.0006410785,0.0033147417,0.0013609884
t_1175,10.303339999999992,49.46682,0.0013429505,0.00071254483,0.0025310912,0.0005721962,0.003151919,0.001200613
t_1176,10.040570000000002,49.52325,0.0014638382,0.00077668566,0.0027589311,0.0006237034,0.0034356432,0.0012176002
t_1177,10.653189999999995,49.353,0.001157687,0.0006142475,0.0021819207,0.0004996531,0.0026823394,0.00102774
t_1178,10.91543999999999,49.40989,0.001026588,0.0005446887,0.0019348351,0.00043740263,0.0024094116,0.00097387226
t_1179,10.740620000000007,49.41003,0.0013080488,0.0006940267,0.0024653112,0.00064820866,0.0026395696,0.0011260427
t_118,7.561200000000014,47.72047,0.0010204132,0.00054141256,0.0019231975,0.00043475692,0.002395001,0.00071724225
t_1180,10.565789999999993,49.41004,0.0011331239,0.0006012147,0.0021356258,0.00048279483,0.002659452,0.0010316942
t_1181,11.003080000000011,49.46678,0.0012170443,0.0006457414,0.0022937928,0.0005997391,0.0024697355,0.001196864
t_1182,10.82813999999999,49.467,0.0011760067,0.00062396756,0.002216448,0.0005526853,0.0025023133,0.001125783
t_1183,10.478270000000009,49.46702,0.0011875739,0.0006301049,0.0022382492,0.0005056253,0.0027892825,0.0010987902
t_1184,10.653210000000001,49.46708,0.001117138,0.00059273286,0.0021054968,0.00047597507,0.00262198,0.0009947955
t_1185,10.915780000000012,49.5239,0.0012582667,0.00066761323,0.0023714856,0.0006277035,0.002522266,0.0011427096
t_1186,10.740739999999988,49.52405,0.0013206505,0.00070071284,0.0024890616,0.00065900484,0.0026465927,0.0012278593
t_1187,11.26509999999999,49.40917,0.000967238,0.0005131987,0.0018229767,0.00042591148,0.0021965816,0.0008751528
t_1188,11.090270000000004,49.4096,0.0011317887,0.00060050626,0.0021331094,0.0005647633,0.0022681104,0.0010839595
t_1189,11.702799999999996,49.46452,0.000781914,0.0004148692,0.0014736921,0.00033263463,0.0018380211,0.00074009993
t_119,7.732920000000007,47.72289,0.0010006985,0.0005309523,0.0018860408,0.00042554707,0.0023532007,0.00065580173
t_1190,11.52788000000001,49.46529,0.00082878524,0.0004397382,0.0015620315,0.00035282274,0.0019468273,0.0007141461
t_1191,11.352949999999993,49.46593,0.0008789123,0.0004663347,0.0016565071,0.00037357438,0.0020678258,0.00071913726
t_1192,11.17801,49.46642,0.0009413555,0.0004994659,0.0017741953,0.00040108728,0.0022093698,0.00095171307
t_1193,11.615929999999992,49.52191,0.0008168511,0.00043340618,0.001539539,0.00034793248,0.0019177448,0.0007735285
t_1194,11.4409,49.52262,0.00086653663,0.00045976843,0.0016331825,0.00036831424,0.0020387096,0.00074139616
t_1195,11.265860000000004,49.52318,0.0009958798,0.0005283955,0.0018769586,0.00043571863,0.002276186,0.00094005564
t_1196,11.090820000000008,49.52361,0.0011602653,0.00061561546,0.0021867799,0.00057897315,0.0023251777,0.0010463418
t_1197,10.215609999999998,49.52366,0.001410679,0.0007484803,0.0026587406,0.00060105347,0.0033108785,0.0012269254
t_1198,10.390649999999994,49.52393,0.0013462306,0.00071428524,0.0025372733,0.0005833247,0.0031069093,0.0012009029
t_1199,9.95263,49.57995,0.0016201261,0.0008596091,0.0030534905,0.00071179005,0.003687616,0.0014120807
t_120,7.645270000000011,47.77962,0.0010457623,0.0005548623,0.0019709736,0.00044470697,0.0024591899,0.0006446398
t_1200,10.127780000000001,49.58043,0.0016038154,0.00085095497,0.0030227494,0.00079114846,0.003251253,0.0014067912
t_1201,10.30292,49.58077,0.0013143482,0.00069736905,0.0024771837,0.0005592537,0.003088958,0.0011679243
t_1202,10.039839999999998,49.63713,0.0015678332,0.0008318635,0.002954933,0.00066801265,0.003679722,0.0013664531
t_1203,10.215090000000004,49.63754,0.0015670459,0.0008314458,0.0029534493,0.00075598335,0.0032482634,0.0014284222
t_1204,10.390350000000012,49.63781,0.0012975687,0.0006884661,0.002445559,0.00055223476,0.0030488563,0.0011347393
t_1205,9.951789999999988,49.69377,0.001738537,0.0009224358,0.0032766624,0.00081305444,0.0037174763,0.0015041339
t_1206,10.12715,49.69425,0.001462762,0.00077611464,0.0027569027,0.000623245,0.0034331162,0.0012896421
t_1207,10.56568999999999,49.52406,0.0012262799,0.00065064157,0.0023111992,0.00052248605,0.002878091,0.0011131756
t_1208,11.003520000000009,49.58073,0.0012223516,0.0006485573,0.0023037954,0.00060995406,0.0024495998,0.0011449564
t_1209,10.828370000000007,49.58095,0.0012402036,0.0006580293,0.0023374418,0.00060536055,0.0025408082,0.001158359
t_121,7.817090000000007,47.78197,0.0010240782,0.0005433571,0.001930105,0.00043554022,0.0024078977,0.0007028953
t_1210,10.478070000000002,49.58097,0.0012785491,0.00067837466,0.0024097122,0.0005447566,0.0030007672,0.001220809
t_1211,10.653220000000005,49.58103,0.0012279411,0.000651523,0.0023143303,0.0005231938,0.0028819903,0.0011212018
t_1212,10.916110000000003,49.63778,0.0013189049,0.0006997867,0.002485772,0.00064854574,0.0026821704,0.0011912325
t_1213,10.740859999999998,49.63793,0.00115764,0.00061422255,0.0021818322,0.00049324054,0.002716992,0.0010931845
t_1214,10.56559999999999,49.63794,0.0013257773,0.00070343306,0.0024987243,0.00058821245,0.002988181,0.0012066123
t_1215,11.003960000000006,49.69455,0.0011685214,0.000619996,0.0022023404,0.00053586357,0.0025481153,0.0011089765
t_1216,10.828599999999994,49.69477,0.0012476986,0.0006620059,0.0023515674,0.00057533855,0.002705801,0.0011565846
t_1217,11.788170000000008,49.29292,0.0007267409,0.00038559537,0.0013697061,0.00030956304,0.0017061221,0.00065940595
t_1218,11.87621999999999,49.34953,0.0007370147,0.00039104646,0.0013890694,0.00031402297,0.0017297801,0.0007045539
t_1219,11.964380000000006,49.40608,0.00083896355,0.00044513863,0.0015812148,0.0004186439,0.0016812852,0.000763223
t_122,7.557510000000008,47.83629,0.0013431907,0.0007126723,0.0025315438,0.00064975396,0.0027766838,0.0011003829
t_1220,11.789569999999998,49.40706,0.00076414144,0.00040543944,0.0014401958,0.00032558097,0.0017934468,0.0007877257
t_1221,12.05265,49.46255,0.0006970131,0.00036982234,0.0013136774,0.00029625968,0.0016398698,0.00067983504
t_1222,11.877729999999985,49.46361,0.0007380603,0.00039160124,0.00139104,0.00031437134,0.0017327693,0.0006803169
