# 20170919_M7.1_Puebla median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,Kanno2006Deep,ParkerEtAl2020SSlab
m_206,-99.1572,19.4488,0.10111921,0.09848973,0.1011602
m_207,-99.5348,18.3455,0.085963376,0.20017911,0.12762193
m_208,-99.1286,19.3766,0.113339245,0.11446192,0.11234617
m_209,-99.2047,19.3403,0.07971953,0.084893316,0.078953676
m_210,-99.1476,19.4037,0.10573614,0.105213426,0.106060304
m_211,-99.1762,19.3856,0.08449023,0.08492355,0.08436574
m_212,-99.1762,19.3946,0.08354483,0.08320049,0.08367562
m_213,-99.1857,19.3946,0.07427239,0.073158115,0.07465065
m_214,-99.1572,19.4217,0.111062795,0.11058109,0.111283556
m_215,-99.2714,19.3583,0.079247385,0.08255806,0.08194756
m_216,-98.2825,19.0499,0.13313462,0.2163377,0.14165005
m_217,-98.197,19.0405,0.14733392,0.14729501,0.14923091
m_218,-99.1475,19.2952,0.13345036,0.13384698,0.13883287
m_219,-99.1571,19.3314,0.12915447,0.13127673,0.1344692
m_220,-99.1381,19.3585,0.13807516,0.13533868,0.13852608
m_221,-99.1857,19.4307,0.06745989,0.06839407,0.067722455
m_222,-99.1762,19.4398,0.08736913,0.08724975,0.08769679
m_223,-99.2619,19.3674,0.08068668,0.081451155,0.080800414
m_224,-99.2048,19.4307,0.059165377,0.059187226,0.059282817
m_225,-99.281,19.4306,0.06871279,0.08474796,0.075622305
m_226,-99.0999,19.3133,0.1214939,0.11447506,0.12715335
m_227,-98.2254,19.0496,0.12666458,0.12296804,0.12852532
m_228,-99.1666,19.2952,0.07658736,0.07617734,0.07783398
m_229,-99.6042,19.2491,0.10254313,0.13138285,0.119981304
m_230,-99.0714,19.4399,0.10668572,0.101007186,0.10956679
m_231,-99.1857,19.3765,0.08194272,0.08376237,0.08161344
m_232,-99.1476,19.4127,0.11584585,0.11469433,0.11618902
m_233,-99.1286,19.4308,0.08627092,0.08556971,0.086433806
m_234,-99.1762,19.4127,0.088243656,0.09002302,0.088567905
m_235,-99.1762,19.4217,0.08665724,0.08605946,0.08776699
m_236,-98.2158,19.0677,0.18983941,0.20301266,0.19053906
m_237,-99.1571,19.3404,0.12913622,0.13595931,0.12954326
m_238,-99.1761,19.3313,0.086821236,0.10248786,0.08655082
m_239,-99.1,19.4308,0.0890596,0.089435615,0.0889243
m_240,-99.1857,19.3675,0.08268509,0.08371035,0.08276989
m_241,-99.1382,19.4669,0.09986325,0.096457005,0.10030051
m_242,-99.2619,19.3764,0.076705575,0.07705255,0.0772665
m_243,-99.2048,19.4398,0.06328954,0.06371985,0.064060785
m_244,-99.1763,19.503,0.08233075,0.08318903,0.0831074
m_245,-98.2541,19.0226,0.1169295,0.1680582,0.12356484
m_246,-99.2335,19.503,0.06481601,0.07364635,0.072229594
m_247,-99.1571,19.3042,0.10781904,0.106045194,0.11375241
m_248,-99.1095,19.3766,0.11847474,0.115742594,0.12004415
m_249,-99.1666,19.3313,0.10446641,0.11421486,0.10626419
m_250,-99.2332,19.2861,0.08592278,0.0940414,0.0917739
m_251,-99.2048,19.4036,0.0636129,0.06423269,0.06335867
m_252,-99.1762,19.4307,0.08673938,0.08580833,0.08770458
m_253,-99.2049,19.5392,0.070501424,0.08824699,0.078938924
m_254,-98.1971,19.0224,0.10011086,0.113350414,0.10238935
m_255,-99.1856,19.3313,0.07799993,0.091739796,0.07704136
m_256,-99.1761,19.3585,0.09294525,0.098049276,0.092722274
m_257,-99.576,19.3395,0.089732215,0.15993239,0.10750512
m_258,-99.2142,19.3313,0.08195912,0.08666386,0.081454664
m_259,-99.1667,19.4488,0.10174091,0.10055815,0.10168724
m_260,-99.1477,19.4669,0.09949766,0.09713044,0.09917728
m_261,-99.2524,19.3855,0.076090366,0.078536816,0.076743774
m_262,-99.224,19.5301,0.07102942,0.093147054,0.07915664
m_263,-99.1856,19.3404,0.08188896,0.092626594,0.081360735
m_264,-99.1953,19.4398,0.068077564,0.07117241,0.068422005
m_267,-99.2621,19.512,0.06388126,0.08439355,0.07451519
m_268,-99.2237,19.3042,0.09068037,0.096359946,0.092192054
m_269,-99.1953,19.4127,0.06190735,0.061780665,0.06186075
m_270,-99.1953,19.4307,0.062453542,0.065566964,0.06266811
m_271,-99.2327,18.9788,0.108876705,0.2880625,0.20594135
m_272,-99.2335,19.5301,0.06472843,0.081416026,0.07452057
m_273,-99.2809,19.3674,0.07850761,0.08534403,0.08207609
m_274,-99.262,19.4849,0.059067305,0.06927213,0.06752178
m_275,-99.2146,19.6476,0.062488772,0.11719642,0.08045036
m_276,-99.1953,19.4488,0.07601711,0.079529434,0.07662515
m_277,-99.2241,19.5934,0.06848839,0.11568794,0.08279698
m_278,-99.6519,19.2851,0.0889577,0.1373465,0.10862471
m_279,-99.2904,19.3583,0.08008049,0.09239469,0.086180046
m_280,-99.2239,19.4759,0.07490625,0.0849926,0.07894263
m_281,-99.2145,19.5482,0.059508257,0.070945434,0.07006574
m_283,-99.2048,19.4217,0.05787601,0.057554197,0.057579167
m_285,-95.8675,18.099,0.018117348,0.023336913,0.019326195
m_286,-99.2432,19.6295,0.05588155,0.0949481,0.07376269
m_287,-96.1059,19.1098,0.020086585,0.027880685,0.021931931
m_288,-98.2065,19.0405,0.117835626,0.11864705,0.11822662
m_289,-96.7216,17.059,0.05624672,0.05569028,0.05720817
m_290,-99.2142,19.3403,0.079705976,0.08207495,0.079164475
m_291,-99.1856,19.3133,0.08099488,0.09015239,0.080189
m_292,-96.7215,17.0681,0.027835574,0.029432943,0.028657068
m_293,-99.1857,19.4217,0.06756999,0.06840371,0.06797159
m_294,-99.2143,19.4307,0.060929637,0.062464695,0.061529014
m_295,-101.199,19.7065,0.010760903,0.011277871,0.010841651
m_296,-99.1287,19.5121,0.081719406,0.069073796,0.09687026
m_297,-94.912,17.9482,0.00573378,0.0034684232,0.0047928547
s_0,-98.21538,19.05778,0.20996,0.20996,0.20996
s_1,-98.19149,19.04349,0.18751,0.18751,0.18751
s_10,-96.71327,17.04888,0.09939,0.09939,0.09939
s_100,-99.1567,19.4097,0.11199,0.11199,0.11199
s_101,-99.1353,19.4198,0.10819,0.10819,0.10819
s_102,-99.125,19.4053,0.10629,0.10629,0.10629
s_103,-99.1189,19.3656,0.10038,0.10038,0.10038
s_104,-99.1401,19.4385,0.09707,0.09707,0.09707
s_105,-99.1301,19.4251,0.0964,0.0964,0.0964
s_106,-99.0997,19.4055,0.09626,0.09626,0.09626
s_107,-99.1569,19.4263,0.09581,0.09581,0.09581
s_108,-99.1047,19.4653,0.09514,0.09514,0.09514
s_109,-99.1681,19.3832,0.09489,0.09489,0.09489
s_11,-99.14868,19.39469,0.09345,0.09345,0.09345
s_110,-99.1253,19.3811,0.09483,0.09483,0.09483
s_111,-99.1703,19.3714,0.09396,0.09396,0.09396
s_112,-99.21,19.299,0.09216,0.09216,0.09216
s_113,-99.0963,19.4312,0.09052,0.09052,0.09052
s_114,-99.0869,19.3919,0.09045,0.09045,0.09045
s_115,-99.1183,19.4258,0.08983,0.08983,0.08983
s_116,-99.2262,19.3656,0.087,0.087,0.087
s_117,-99.0491,19.2016,0.08556,0.08556,0.08556
s_118,-99.1775,19.4017,0.08391,0.08391,0.08391
s_119,-99.1336,19.45,0.08285,0.08285,0.08285
s_12,-99.13792,19.44986,0.08718,0.08718,0.08718
s_120,-99.1425,19.4536,0.08246,0.08246,0.08246
s_121,-99.1772,19.3885,0.08213,0.08213,0.08213
s_122,-99.0537,19.3858,0.08039,0.08039,0.08039
s_123,-99.2655,19.3696,0.07926,0.07926,0.07926
s_124,-99.128,19.4359,0.07801,0.07801,0.07801
s_125,-99.1829,19.5005,0.07717,0.07717,0.07717
s_126,-99.0847,19.3398,0.07274,0.07274,0.07274
s_127,-99.0986,19.4501,0.07266,0.07266,0.07266
s_128,-99.182,19.4383,0.07216,0.07216,0.07216
s_129,-99.1708,19.2922,0.06658,0.06658,0.06658
s_13,-100.15962,18.90405,0.0849,0.0849,0.0849
s_130,-99.0642,19.4619,0.05999,0.05999,0.05999
s_131,-99.19,19.4253,0.05827,0.05827,0.05827
s_132,-99.0,19.241,0.14569,0.14569,0.14569
s_133,-99.554,19.2222,0.1334,0.1334,0.1334
s_134,-99.129,19.25,0.11,0.11,0.11
s_135,-99.849,19.2335,0.10585,0.10585,0.10585
s_136,-99.1212,19.2034,0.08886,0.08886,0.08886
s_14,-96.72618,17.02623,0.08106,0.08106,0.08106
s_15,-97.86564,17.96949,0.07837,0.07837,0.07837
s_16,-96.71874,17.08287,0.07173,0.07173,0.07173
s_168,-97.80358,17.82997,0.2324,0.2324,0.2324
s_17,-99.5608,18.09556,0.06725,0.06725,0.06725
s_18,-96.74416,17.07839,0.06635,0.06635,0.06635
s_19,-96.72161,17.00155,0.06486,0.06486,0.06486
s_2,-98.55972,17.79834,0.17378,0.17378,0.17378
s_20,-99.19525,19.4045,0.06359,0.06359,0.06359
s_21,-96.7169,17.06139,0.06332,0.06332,0.06332
s_22,-99.87147,16.86225,0.062,0.062,0.062
s_23,-99.18108,19.33024,0.05998,0.05998,0.05998
s_24,-99.85157,16.84851,0.05988,0.05988,0.05988
s_25,-96.72297,17.05122,0.058,0.058,0.058
s_26,-100.5238,18.12236,0.05557,0.05557,0.05557
s_265,-98.62815,19.06705,0.1148,0.1148,0.1148
s_266,-98.56647,17.56267,0.11284,0.11284,0.11284
s_27,-96.72604,17.06148,0.05232,0.05232,0.05232
s_28,-99.79015,16.78853,0.04571,0.04571,0.04571
s_282,-99.61972,17.92489,0.07604,0.07604,0.07604
s_284,-97.36197,18.42023,0.07272,0.07272,0.07272
s_29,-98.18227,19.00147,0.04055,0.04055,0.04055
s_298,-100.26726,17.0485,0.00823,0.00823,0.00823
s_299,-101.46492,17.60695,0.00427,0.00427,0.00427
s_3,-97.38318,18.47755,0.16973,0.16973,0.16973
s_30,-99.23327,16.7587,0.03735,0.03735,0.03735
s_300,-94.8838,17.09099,0.00305,0.00305,0.00305
s_301,-99.03549,20.30036,0.00278,0.00278,0.00278
s_302,-103.34554,18.28854,0.00218,0.00218,0.00218
s_303,-94.4225,18.03369,0.00211,0.00211,0.00211
s_31,-99.59754,17.09008,0.03699,0.03699,0.03699
s_32,-99.83503,16.88879,0.03639,0.03639,0.03639
s_33,-99.8865,16.87429,0.03605,0.03605,0.03605
s_34,-96.70316,17.06504,0.02295,0.02295,0.02295
s_35,-99.64526,16.83733,0.02108,0.02108,0.02108
s_36,-100.43227,17.21336,0.01904,0.01904,0.01904
s_37,-100.08996,16.99779,0.01871,0.01871,0.01871
s_38,-99.87852,17.03658,0.0185,0.0185,0.0185
s_39,-101.32369,18.53505,0.0185,0.0185,0.0185
s_4,-98.44541,18.56908,0.15769,0.15769,0.15769
s_40,-96.7238,17.06734,0.01846,0.01846,0.01846
s_41,-97.82069,16.28435,0.01778,0.01778,0.01778
s_42,-96.41477,19.04432,0.01716,0.01716,0.01716
s_43,-102.08509,19.02074,0.01402,0.01402,0.01402
s_44,-96.72923,16.65497,0.01314,0.01314,0.01314
s_45,-100.9355,17.2808,0.01222,0.01222,0.01222
s_46,-97.09412,18.86076,0.01164,0.01164,0.01164
s_47,-98.98399,16.61081,0.01093,0.01093,0.01093
s_48,-99.81885,16.91426,0.01084,0.01084,0.01084
s_49,-101.26261,17.5354,0.01025,0.01025,0.01025
s_5,-98.16847,19.04422,0.14445,0.14445,0.14445
s_50,-95.4447,16.44519,0.0102,0.0102,0.0102
s_51,-101.97716,18.56701,0.00941,0.00941,0.00941
s_52,-100.79117,17.21671,0.00923,0.00923,0.00923
s_53,-96.90197,19.52988,0.00848,0.00848,0.00848
s_54,-95.6703,16.03112,0.00777,0.00777,0.00777
s_55,-96.57529,16.26116,0.00767,0.00767,0.00767
s_56,-100.63834,17.22617,0.00677,0.00677,0.00677
s_57,-101.81062,17.98762,0.00622,0.00622,0.00622
s_58,-102.07406,19.42176,0.00618,0.00618,0.00618
s_59,-94.61695,16.56515,0.0061,0.0061,0.0061
s_6,-98.21509,19.03994,0.14187,0.14187,0.14187
s_60,-97.1872,15.94768,0.00594,0.00594,0.00594
s_61,-94.54387,17.98878,0.00531,0.00531,0.00531
s_62,-96.49051,15.66684,0.00478,0.00478,0.00478
s_63,-99.83303,19.9287,0.00458,0.00458,0.00458
s_64,-100.71678,20.04319,0.00457,0.00457,0.00457
s_65,-95.20924,16.18752,0.00426,0.00426,0.00426
s_66,-103.67034,18.58537,0.00358,0.00358,0.00358
s_67,-103.76081,19.32527,0.00228,0.00228,0.00228
s_68,-93.91258,16.24737,0.00218,0.00218,0.00218
s_69,-103.44782,19.69952,0.00216,0.00216,0.00216
s_7,-98.22709,19.05538,0.1223,0.1223,0.1223
s_70,-104.68063,19.19091,0.00142,0.00142,0.00142
s_71,-92.27096,14.92268,0.00126,0.00126,0.00126
s_72,-93.08949,16.7768,0.00095,0.00095,0.00095
s_73,-99.1254,19.33,0.2256,0.2256,0.2256
s_74,-99.1272,19.313,0.22027,0.22027,0.22027
s_75,-99.1253,19.2834,0.20719,0.20719,0.20719
s_76,-99.0,19.2786,0.18994,0.18994,0.18994
s_77,-99.1439,19.3322,0.18773,0.18773,0.18773
s_78,-99.1483,19.3753,0.17756,0.17756,0.17756
s_79,-99.1024,19.2711,0.17356,0.17356,0.17356
s_8,-98.49846,16.65782,0.10786,0.10786,0.10786
s_80,-99.1037,19.29364,0.1683,0.1683,0.1683
s_81,-99.1297,19.345,0.16088,0.16088,0.16088
s_82,-98.9631,19.3064,0.13793,0.13793,0.13793
s_83,-99.1068,19.3809,0.13395,0.13395,0.13395
s_84,-99.0839,19.4385,0.13344,0.13344,0.13344
s_85,-99.1059,19.3161,0.12562,0.12562,0.12562
s_86,-99.1654,19.4337,0.12532,0.12532,0.12532
s_87,-99.1318,19.3809,0.12456,0.12456,0.12456
s_88,-99.1566,19.4098,0.12393,0.12393,0.12393
s_89,-99.1275,19.4931,0.12302,0.12302,0.12302
s_9,-98.20847,19.04544,0.10059,0.10059,0.10059
s_90,-99.0433,19.3461,0.11988,0.11988,0.11988
s_91,-99.1539,19.358,0.11965,0.11965,0.11965
s_92,-99.1797,19.4747,0.11963,0.11963,0.11963
s_93,-99.1225,19.4539,0.11954,0.11954,0.11954
s_94,-99.1453,19.4356,0.11712,0.11712,0.11712
s_95,-99.0584,19.429,0.11486,0.11486,0.11486
s_96,-99.1481,19.4253,0.11447,0.11447,0.11447
s_97,-99.1653,19.4186,0.11424,0.11424,0.11424
s_98,-99.159,19.4215,0.11399,0.11399,0.11399
s_99,-99.145,19.4097,0.11316,0.11316,0.11316
t_0,-97.41356,21.28735,0.01500298,0.013487157,0.013443833
t_1,-97.50339,21.37103,0.015310228,0.013591847,0.013661791
t_10,-97.59322,20.65826,0.019951783,0.024489999,0.019800559
t_100,-97.50339,20.44797,0.022900052,0.03144089,0.023805501
t_1000,-96.9644,18.79806,0.01892022,0.027884299,0.022735022
t_10000,-100.55766,21.53825,0.007366612,0.004848626,0.0063494104
t_10001,-100.64749,21.53825,0.00704802,0.004488111,0.006013255
t_10002,-100.46783,21.62178,0.007495006,0.004880948,0.0064431713
t_10003,-100.73733,21.62178,0.007425326,0.004571913,0.006315882
t_10004,-100.64749,21.62178,0.0066786176,0.0040390347,0.0056044227
t_10005,-100.55766,21.62178,0.00799797,0.005241265,0.0069233146
t_10006,-100.46783,21.70527,0.006373452,0.0037951039,0.0052925884
t_10007,-100.64749,21.70527,0.00784693,0.0048540207,0.0066980133
t_10008,-100.73733,21.70527,0.0073165963,0.0043344265,0.0061607547
t_10009,-100.82716,21.70527,0.0058133597,0.0031210568,0.0047007184
t_1001,-97.18898,18.79806,0.027517382,0.044734806,0.03504622
t_10010,-100.55766,21.70527,0.007016374,0.004245989,0.0059055937
t_10011,-100.46783,21.78871,0.006580555,0.0038252983,0.005451921
t_10012,-100.82716,21.78871,0.006451171,0.0034675733,0.005268597
t_10013,-100.64749,21.78871,0.007248274,0.0042126863,0.0060654497
t_10014,-100.73733,21.78871,0.0060585113,0.0032497428,0.004912628
t_10015,-100.55766,21.78871,0.007815578,0.004746938,0.0066330484
t_10016,-100.46783,21.8721,0.0062482404,0.0034443927,0.005092382
t_10017,-100.82716,21.8721,0.0063532353,0.003281299,0.0051370626
t_10018,-100.64749,21.8721,0.0056277025,0.002895765,0.0044847513
t_10019,-100.73733,21.8721,0.0057546897,0.0029292002,0.0045916974
t_1002,-96.87457,18.79806,0.021722954,0.03524887,0.027233582
t_10020,-100.55766,21.8721,0.0054805917,0.0028443087,0.0043568825
t_10021,-100.46783,21.95544,0.0064773355,0.0034871069,0.005268823
t_10022,-100.82716,21.95544,0.0061138975,0.0030082504,0.004876492
t_10023,-100.64749,21.95544,0.005417197,0.0026551601,0.0042570867
t_10024,-100.73733,21.95544,0.0056066243,0.0027298585,0.004421069
t_10025,-100.55766,21.95544,0.0061050146,0.0031692418,0.0049075717
t_10026,-100.55766,22.03873,0.0054425807,0.0026204407,0.004258598
t_10027,-100.46783,22.03873,0.0066117286,0.0034566838,0.0053531253
t_10028,-100.73733,22.03873,0.006719072,0.0033594135,0.0054147947
t_10029,-100.82716,22.03873,0.006741065,0.003312265,0.005420358
t_1003,-97.05423,18.84058,0.01568384,0.019231496,0.017255954
t_10030,-100.64749,22.03873,0.004590328,0.0020536084,0.0034741238
t_10031,-100.64749,22.12197,0.005163043,0.0023139543,0.0039651655
t_10032,-100.46783,22.12197,0.0051076976,0.0023570973,0.0039305952
t_10033,-100.73733,22.12197,0.005718833,0.0026064392,0.004457575
t_10034,-100.55766,22.12197,0.0044709095,0.0019433551,0.0033500993
t_10035,-100.82716,22.12197,0.0056607765,0.0025235773,0.0043931236
t_10036,-100.73733,22.20517,0.0049390085,0.0020639214,0.0037281397
t_10037,-100.55766,22.20517,0.0052150516,0.002296859,0.0039909305
t_10038,-100.64749,22.20517,0.0055282726,0.0024422277,0.004263352
t_10039,-100.46783,22.20517,0.005525803,0.0025210292,0.004278555
t_1004,-97.00932,18.84058,0.01596111,0.020869585,0.018155934
t_10040,-100.82716,22.20517,0.004728078,0.0019114359,0.0035331459
t_10041,-100.73733,22.28831,0.0040774266,0.0015398504,0.002952225
t_10042,-100.55766,22.28831,0.005275574,0.0022453223,0.0040150746
t_10043,-100.64749,22.28831,0.0053179283,0.002232359,0.0040443614
t_10044,-100.82716,22.28831,0.005147571,0.0020621691,0.003875022
t_10045,-100.46783,22.28831,0.0049556335,0.0020978285,0.003738044
t_10046,-100.73733,22.37141,0.0049187904,0.001902158,0.0036565927
t_10047,-100.46783,22.37141,0.0041735815,0.0016056665,0.0030299954
t_10048,-100.64749,22.37141,0.0051777763,0.0020728009,0.0038911398
t_10049,-100.55766,22.37141,0.0050956463,0.00206234,0.0038267605
t_1005,-96.91949,18.84058,0.025926428,0.04458829,0.032616705
t_10050,-100.82716,22.37141,0.006433787,0.0026839823,0.0049914317
t_10051,-100.82716,22.45445,0.004340783,0.0015209927,0.003127981
t_10052,-100.55766,22.45445,0.004979897,0.0019233057,0.0036976864
t_10053,-100.46783,22.45445,0.0040644174,0.0014901501,0.002916006
t_10054,-100.64749,22.45445,0.005286313,0.0020501574,0.0039570257
t_10055,-100.73733,22.45445,0.0042335456,0.0014979786,0.003043944
t_10056,-100.82716,22.53745,0.0039814063,0.0013036601,0.0028054144
t_10057,-100.55766,22.53745,0.0062802057,0.0025289801,0.0048133056
t_10058,-100.64749,22.53745,0.005098473,0.0018777961,0.0037655402
t_10059,-100.46783,22.53745,0.004095788,0.001446503,0.00292198
t_1006,-97.09915,18.84058,0.016404113,0.019896025,0.018363368
t_10060,-100.73733,22.53745,0.004538835,0.0015802195,0.0032799162
t_10061,-103.16278,21.62178,0.0025888702,0.0004961442,0.001600418
t_10062,-102.17463,21.62178,0.0056114728,0.0020649326,0.0042393864
t_10063,-102.62379,21.62178,0.003972332,0.0010958534,0.0027491467
t_10064,-102.44412,21.62178,0.0046864795,0.0014661804,0.0033763351
t_10065,-102.80345,21.62178,0.0029523026,0.0006870638,0.0019148987
t_10066,-102.53396,21.62178,0.0048418944,0.001480217,0.0034884224
t_10067,-102.26446,21.62178,0.0046101795,0.0015338891,0.003349727
t_10068,-102.71362,21.62178,0.0033000908,0.00082603184,0.0021972083
t_10069,-102.35429,21.70527,0.0048623527,0.0015477965,0.0035273728
t_1007,-97.14406,18.84058,0.019099703,0.025527041,0.021966405
t_10070,-102.89328,21.70527,0.0035347154,0.00081783335,0.0023435291
t_10071,-103.16278,21.70527,0.002335515,0.00042137716,0.0014102634
t_10072,-102.98311,21.70527,0.0034792477,0.00077152706,0.0022865976
t_10073,-102.17463,21.70527,0.004174156,0.0013470002,0.0029821405
t_10074,-102.62379,21.70527,0.003704879,0.0009704096,0.0025207668
t_10075,-102.44412,21.70527,0.004428495,0.0013200196,0.0031437487
t_10076,-102.80345,21.70527,0.002591377,0.000562098,0.0016326599
t_10077,-102.53396,21.70527,0.004203319,0.0011894098,0.00294041
t_10078,-102.26446,21.70527,0.004377541,0.0013894293,0.003136097
t_10079,-102.71362,21.70527,0.0038820233,0.0009967278,0.002647594
t_1008,-96.82965,18.84058,0.02832228,0.051969074,0.03609991
t_10080,-103.07294,21.70527,0.0028311096,0.00056486647,0.0017823405
t_10081,-102.80345,21.78871,0.0039760065,0.00096471276,0.002694667
t_10082,-103.07294,21.78871,0.0024121033,0.00044432466,0.0014678248
t_10083,-102.35429,21.78871,0.00421817,0.0012413539,0.0029705141
t_10084,-102.44412,21.78871,0.0037905786,0.0010408702,0.0026058129
t_10085,-102.89328,21.78871,0.0023836198,0.0004714568,0.0014634317
t_10086,-103.16278,21.78871,0.0031560268,0.00061085203,0.0020051394
t_10087,-102.53396,21.78871,0.0035224867,0.0009123331,0.0023770868
t_10088,-102.98311,21.78871,0.003047216,0.0006287675,0.0019469899
t_10089,-102.62379,21.78871,0.0026716958,0.0006107855,0.0017037868
t_1009,-96.9644,18.84058,0.024527175,0.040213674,0.030418439
t_10090,-102.71362,21.78871,0.002746287,0.000611333,0.0017514327
t_10091,-102.26446,21.78871,0.0041959654,0.0012737799,0.0029682503
t_10092,-102.17463,21.78871,0.0045737447,0.0014762301,0.003301358
t_10093,-103.07294,21.8721,0.0027921326,0.0005240435,0.0017377613
t_10094,-102.80345,21.8721,0.002549231,0.000518844,0.0015869081
t_10095,-102.35429,21.8721,0.004046616,0.0011389138,0.0028142985
t_10096,-102.44412,21.8721,0.003234685,0.00081774127,0.0021504203
t_10097,-102.89328,21.8721,0.0023259446,0.0004432904,0.0014150238
t_10098,-102.53396,21.8721,0.0031001305,0.0007471044,0.0020341552
t_10099,-103.16278,21.8721,0.0031497946,0.00059226406,0.0019915488
t_101,-97.59322,20.44797,0.024302682,0.03416066,0.0252854
t_1010,-97.18898,18.84058,0.020972619,0.030297983,0.02562323
t_10100,-102.98311,21.8721,0.0030591176,0.0006140532,0.0019469301
t_10101,-102.17463,21.8721,0.0047739376,0.0015157914,0.0034522633
