# 20170919_M7.1_Puebla median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,Kanno2006Deep,ParkerEtAl2020SSlab
t_10144,-100.82716,21.45466,0.009913114,0.0024475877,0.0068989596
t_10145,-101.18648,21.45466,0.0101646,0.002318635,0.0069765295
t_10146,-101.09665,21.45466,0.007931532,0.0016968073,0.0052646496
t_10147,-101.18648,21.53825,0.007498645,0.0014891899,0.0048761587
t_10148,-101.00682,21.53825,0.00767796,0.0016103584,0.005054406
t_10149,-100.91699,21.53825,0.008495388,0.0018852034,0.0057081264
t_1015,-97.09915,18.88308,0.050262727,0.042913765,0.057794444
t_10150,-100.82716,21.53825,0.009948543,0.0023826747,0.0068729063
t_10151,-101.09665,21.53825,0.009316337,0.0020431182,0.006295263
t_10152,-100.82716,21.62178,0.007910367,0.0016927073,0.0052342024
t_10153,-100.91699,21.62178,0.007685801,0.0015952234,0.0050434726
t_10154,-101.18648,21.62178,0.008468848,0.0016991099,0.0055756397
t_10155,-101.09665,21.62178,0.007111372,0.0013754,0.0045709442
t_10156,-101.00682,21.62178,0.0097312555,0.0021475635,0.0065987865
t_10157,-101.18648,21.70527,0.0075379936,0.001405833,0.00483852
t_10158,-100.91699,21.70527,0.008838486,0.0018625171,0.005885806
t_10159,-101.09665,21.70527,0.0067025134,0.0012295503,0.004235358
t_1016,-96.91949,18.88308,0.043596245,0.03469144,0.047284212
t_10160,-101.00682,21.70527,0.009467133,0.0020022688,0.0063471934
t_10161,-101.00682,21.78871,0.00932905,0.0018986141,0.0061964914
t_10162,-100.91699,21.78871,0.007362769,0.0014079851,0.0047279643
t_10163,-101.18648,21.78871,0.006331273,0.0010765818,0.003919855
t_10164,-101.09665,21.78871,0.0071353195,0.0012926542,0.004525491
t_10165,-100.91699,21.8721,0.008704753,0.0017049953,0.0056980066
t_10166,-101.18648,21.8721,0.0072202417,0.0012407294,0.004538557
t_10167,-101.00682,21.8721,0.005367854,0.00087413675,0.003223173
t_10168,-101.09665,21.8721,0.0073363795,0.001296789,0.004641117
t_10169,-100.91699,21.95544,0.007763133,0.001410273,0.0049543674
t_1017,-97.14406,18.88308,0.053006005,0.046414834,0.061744083
t_10170,-101.18648,21.95544,0.008139515,0.0014098238,0.005180505
t_10171,-101.00682,21.95544,0.005940641,0.00096532685,0.003612836
t_10172,-101.09665,21.95544,0.0057896976,0.0009126314,0.003493634
t_10173,-101.09665,22.03873,0.0056475885,0.0008521116,0.0033700229
t_10174,-100.91699,22.03873,0.006319503,0.001032676,0.0038700292
t_10175,-101.18648,22.03873,0.0071940045,0.0011519969,0.004456863
t_10176,-101.00682,22.03873,0.0049660243,0.00073426217,0.0029008375
t_10177,-101.00682,22.12197,0.006234008,0.0009579707,0.003770394
t_10178,-101.18648,22.12197,0.006008447,0.0008730531,0.0035876452
t_10179,-100.91699,22.12197,0.008582194,0.0015050785,0.0054877
t_1018,-96.9644,18.88308,0.044342455,0.03560659,0.048883308
t_10180,-101.09665,22.12197,0.0058761965,0.0008665492,0.0035069825
t_10181,-101.00682,22.20517,0.0072897943,0.0011396335,0.004492647
t_10182,-101.18648,22.20517,0.005865545,0.00081529544,0.0034639922
t_10183,-100.91699,22.20517,0.008143411,0.0013512006,0.0051263706
t_10184,-101.09665,22.20517,0.006079637,0.00087433134,0.0036242432
t_10185,-101.09665,22.28831,0.005834603,0.00079748454,0.003429802
t_10186,-101.00682,22.28831,0.0070382957,0.001047506,0.0042823083
t_10187,-101.18648,22.28831,0.0054153744,0.0007063765,0.0031327708
t_10188,-100.91699,22.28831,0.008134243,0.0013005293,0.0050853705
t_10189,-100.91699,22.37141,0.006056288,0.0008408629,0.0035779886
t_1019,-97.18898,18.88308,0.055292204,0.049332388,0.06540967
t_10190,-101.00682,22.37141,0.007351987,0.0010705728,0.0044753025
t_10191,-101.18648,22.37141,0.0053582066,0.00067090156,0.0030728404
t_10192,-101.09665,22.37141,0.0061172834,0.0008183918,0.0035995576
t_10193,-100.91699,22.45445,0.006427099,0.0008764568,0.0038077824
t_10194,-101.00682,22.45445,0.005642021,0.0007217048,0.0032610302
t_10195,-101.18648,22.45445,0.004714072,0.0005447013,0.0026249862
t_10196,-101.09665,22.45445,0.005417945,0.0006697839,0.003100962
t_10197,-100.91699,22.53745,0.0057122516,0.00071980606,0.0032938286
t_10198,-101.18648,22.53745,0.005261137,0.0006067303,0.0029664594
t_10199,-101.09665,22.53745,0.004644633,0.00052496,0.0025693164
t_102,-97.27881,20.44797,0.024778416,0.011990735,0.020439217
t_1020,-96.87457,18.88308,0.041545898,0.032223858,0.04453619
t_10200,-101.00682,22.53745,0.006544211,0.0008475041,0.0038519858
t_10201,-99.30002,21.11985,0.01622044,0.0065010986,0.012920182
t_10202,-99.56952,21.11985,0.012586016,0.0045807553,0.009655036
t_10203,-99.38985,21.20363,0.01429301,0.005311468,0.011087852
t_10204,-99.47968,21.20363,0.0128231095,0.0045755133,0.009789398
t_10205,-99.56952,21.20363,0.014102344,0.005183328,0.0109442
t_10206,-99.30002,21.20363,0.016109772,0.006260294,0.0126770055
t_10207,-99.38985,21.28735,0.015717372,0.0058709425,0.0122124795
t_10208,-99.56952,21.28735,0.013981207,0.0049704774,0.0107252905
t_10209,-99.47968,21.28735,0.0134755885,0.00474613,0.01027475
t_1021,-96.87457,18.92558,0.033752184,0.02377567,0.03610832
t_10210,-99.30002,21.28735,0.01814069,0.007175792,0.014280398
t_10211,-99.38985,21.37103,0.011344749,0.0036577447,0.008311803
t_10212,-99.56952,21.37103,0.0134564545,0.0045743417,0.010163813
t_10213,-99.47968,21.37103,0.014240029,0.004961107,0.0108277155
t_10214,-99.30002,21.37103,0.011962131,0.0039342334,0.008833421
t_10215,-99.56952,21.45466,0.012144826,0.0038548873,0.00895163
t_10216,-99.38985,21.45466,0.0136846155,0.0045658387,0.010234541
t_10217,-99.47968,21.45466,0.011668904,0.003667565,0.008538804
t_10218,-99.30002,21.45466,0.01034257,0.003135882,0.0073695434
t_10219,-99.56952,21.53825,0.01200282,0.0036716212,0.008748309
t_1022,-97.18898,18.92558,0.041417204,0.032248344,0.04817998
t_10220,-99.38985,21.53825,0.011122246,0.0033369698,0.007993052
t_10221,-99.47968,21.53825,0.012555224,0.0039194124,0.0092015425
t_10222,-99.30002,21.53825,0.011070337,0.0033225613,0.007934256
t_10223,-99.56952,21.62178,0.011195937,0.0032312705,0.008002427
t_10224,-99.38985,21.62178,0.010480379,0.002978584,0.0073952167
t_10225,-99.30002,21.62178,0.010313797,0.0029213352,0.007244179
t_10226,-99.47968,21.62178,0.011950579,0.0035451772,0.008615712
t_10227,-99.38985,21.70527,0.009854443,0.002649281,0.0068255533
t_10228,-99.47968,21.70527,0.008517859,0.0021734734,0.005749053
t_10229,-99.30002,21.70527,0.011804655,0.0033879112,0.008394368
t_1023,-96.82965,18.92558,0.028866455,0.019033981,0.029828928
t_10230,-99.56952,21.70527,0.009972278,0.0026708934,0.006938264
t_10231,-99.38985,21.78871,0.009515801,0.0024404384,0.0064995633
t_10232,-99.30002,21.78871,0.01485734,0.004504,0.010799661
t_10233,-99.47968,21.78871,0.008589138,0.002120381,0.005769168
t_10234,-99.56952,21.78871,0.010198194,0.002657625,0.007059833
t_10235,-99.38985,21.8721,0.009423908,0.0023240966,0.0063746152
t_10236,-99.30002,21.8721,0.009377615,0.0023143142,0.006327927
t_10237,-99.47968,21.8721,0.009393517,0.0023059754,0.00635883
t_10238,-99.56952,21.8721,0.008479213,0.0020009594,0.0056469524
t_10239,-99.56952,21.95544,0.008083586,0.0018094291,0.00529749
t_1024,-97.14406,18.92558,0.044864587,0.036100727,0.052514147
t_10240,-99.30002,21.95544,0.010156411,0.0024854771,0.0068823565
t_10241,-99.47968,21.95544,0.007814699,0.0017376846,0.005084654
t_10242,-99.38985,21.95544,0.009828067,0.0023717023,0.006636529
t_10243,-99.30002,22.03873,0.00716414,0.0015003175,0.0045359205
t_10244,-99.47968,22.03873,0.00810379,0.0017572223,0.005267069
t_10245,-99.38985,22.03873,0.008205574,0.0017933311,0.005337926
t_10246,-99.56952,22.03873,0.008745123,0.0019370945,0.00576177
t_10247,-99.56952,22.12197,0.008064641,0.0016731826,0.0052014543
t_10248,-99.47968,22.12197,0.007183724,0.0014403743,0.00453638
t_10249,-99.38985,22.12197,0.008493951,0.0018088256,0.005514174
t_1025,-96.91949,18.92558,0.037885867,0.028130148,0.04125806
t_10250,-99.30002,22.12197,0.009131927,0.0019992387,0.0059885285
t_10251,-99.30002,22.20517,0.0074824467,0.0014728573,0.0047116335
t_10252,-99.47968,22.20517,0.007996443,0.0015995906,0.005105364
t_10253,-99.38985,22.20517,0.0064262813,0.0011994011,0.0039388607
t_10254,-99.56952,22.20517,0.0067630727,0.001272712,0.004197912
t_10255,-99.30002,22.28831,0.0069163335,0.0012753905,0.0042638155
t_10256,-99.47968,22.28831,0.006143664,0.0010822492,0.0037137626
t_10257,-99.56952,22.28831,0.008355718,0.0016249152,0.005334076
t_10258,-99.38985,22.28831,0.0065610223,0.0011855797,0.0040121637
t_10259,-99.30002,22.37141,0.007334614,0.0013261319,0.004534363
t_1026,-96.9644,18.92558,0.0435423,0.03456151,0.047837447
t_10260,-99.38985,22.37141,0.0063482327,0.0010905927,0.0038315065
t_10261,-99.47968,22.37141,0.0056976136,0.0009412285,0.0033720995
t_10262,-99.56952,22.37141,0.006236478,0.0010559541,0.0037597409
t_10263,-99.30002,22.45445,0.008267599,0.0014973322,0.0051716105
t_10264,-99.47968,22.45445,0.006988604,0.0011866514,0.004262847
t_10265,-99.56952,22.45445,0.006514437,0.0010751402,0.00392913
t_10266,-99.38985,22.45445,0.006427068,0.0010651017,0.0038599174
t_10267,-99.30002,22.53745,0.006213829,0.0009806152,0.0036782029
t_10268,-99.47968,22.53745,0.0051915473,0.00076722284,0.0029783975
t_10269,-99.56952,22.53745,0.0068952227,0.0011140287,0.0041676676
t_1027,-97.09915,18.92558,0.039872523,0.030491732,0.045593023
t_10270,-99.38985,22.53745,0.005237956,0.00077934813,0.0030066657
t_10271,-97.95255,21.11985,0.020801928,0.008129405,0.015585716
t_10272,-97.86272,21.11985,0.015788455,0.005458422,0.011386133
t_10273,-97.77288,21.20363,0.01664459,0.005656095,0.011933899
t_10274,-97.68305,21.20363,0.014474813,0.0046192496,0.010149973
t_10275,-97.95255,21.20363,0.015810117,0.005420271,0.011422007
t_10276,-97.86272,21.20363,0.015822448,0.0053446814,0.011343458
t_10277,-97.86272,21.28735,0.011849524,0.003521947,0.008063882
t_10278,-97.77288,21.28735,0.015119792,0.0048305164,0.010639097
t_10279,-97.68305,21.28735,0.0146975545,0.004591424,0.010256809
t_1028,-97.00932,18.92558,0.044738304,0.035997123,0.049896903
t_10280,-97.95255,21.28735,0.016771767,0.00573841,0.01212085
t_10281,-97.77288,21.37103,0.013180986,0.003900262,0.009043373
t_10282,-97.68305,21.37103,0.013690446,0.004053824,0.009398228
t_10283,-97.95255,21.37103,0.01686765,0.0056414716,0.01211357
t_10284,-97.86272,21.37103,0.015370393,0.0048852675,0.010840108
t_10285,-97.77288,21.45466,0.013865539,0.00406614,0.009524619
t_10286,-97.68305,21.45466,0.01635972,0.0050473535,0.0114136655
t_10287,-97.95255,21.45466,0.016763244,0.005450292,0.01195176
t_10288,-97.86272,21.45466,0.01639705,0.0052084257,0.0115809
t_10289,-97.77288,21.53825,0.0155537315,0.0046394984,0.010778429
t_1029,-97.05423,18.92558,0.038462903,0.028939337,0.04341402
t_10290,-97.68305,21.53825,0.012796298,0.0034917432,0.008592666
t_10291,-97.95255,21.53825,0.015577398,0.004786371,0.0109382095
t_10292,-97.86272,21.53825,0.015377288,0.0046345717,0.010710524
t_10293,-97.77288,21.62178,0.012634648,0.003383177,0.008469897
t_10294,-97.68305,21.62178,0.014579304,0.004061435,0.009904037
t_10295,-97.95255,21.62178,0.0149910245,0.004410521,0.010410729
t_10296,-97.86272,21.62178,0.013378649,0.0037144471,0.009096865
t_10297,-97.68305,21.70527,0.01573691,0.0043988517,0.010765011
t_10298,-97.95255,21.70527,0.014259983,0.003994806,0.009778604
t_10299,-97.86272,21.70527,0.0139904,0.003836947,0.009512685
t_103,-97.32373,20.44797,0.024644699,0.011908101,0.020334663
t_1030,-96.87457,18.96806,0.029612709,0.019767966,0.03082524
t_10300,-97.77288,21.70527,0.011633073,0.0029338766,0.007663343
t_10301,-97.86272,21.78871,0.013366377,0.0034943132,0.008979961
t_10302,-97.77288,21.78871,0.012792674,0.003241277,0.008492246
t_10303,-97.68305,21.78871,0.009406109,0.002101442,0.005924957
t_10304,-97.95255,21.78871,0.0133237345,0.0035262299,0.008997982
t_10305,-97.86272,21.8721,0.013253736,0.0033483196,0.008845349
t_10306,-97.68305,21.8721,0.008933635,0.0018989695,0.0055518593
t_10307,-97.77288,21.8721,0.012517932,0.0030493836,0.008238872
t_10308,-97.95255,21.8721,0.01326809,0.0033981332,0.008903589
t_10309,-97.86272,21.95544,0.012019749,0.0028317238,0.007863389
t_1031,-96.82965,18.96806,0.031593613,0.021496123,0.033128057
t_10310,-97.95255,21.95544,0.011886592,0.0028254415,0.007804214
t_10311,-97.77288,21.95544,0.010937853,0.002453028,0.0070189205
t_10312,-97.86272,22.03873,0.0115845045,0.002603934,0.0074950615
t_10313,-97.95255,22.03873,0.011577947,0.0026357602,0.0075277113
t_10314,-97.77288,22.03873,0.010012447,0.0021034803,0.0063042445
t_10315,-97.86272,22.12197,0.007867074,0.0014889108,0.0047611455
t_10316,-97.95255,22.12197,0.0111646345,0.002423186,0.0071776304
t_10317,-97.77288,22.12197,0.011549195,0.0024736747,0.0073932796
t_10318,-97.95255,22.20517,0.011661387,0.0024868266,0.007510077
t_10319,-97.86272,22.20517,0.0110413795,0.0022764907,0.007014773
t_1032,-97.14406,18.96806,0.04357121,0.0344954,0.050589275
t_10320,-97.86272,22.28831,0.009373961,0.0017553449,0.005770255
t_10321,-97.95255,22.28831,0.010636398,0.002113232,0.0067111496
t_10322,-97.86272,22.37141,0.010056102,0.001863949,0.006226065
t_10323,-97.95255,22.37141,0.010305315,0.0019514891,0.006434007
t_10324,-97.95255,22.45445,0.009482268,0.0016775011,0.005806718
t_10325,-97.95255,22.53745,0.008950321,0.0014928922,0.0053981603
t_10326,-97.86272,22.53745,0.009854428,0.001684341,0.0060197273
t_10327,-100.1085,21.11985,0.0106897885,0.003500471,0.007955276
t_10328,-100.378,21.11985,0.015880186,0.005761223,0.0124038905
t_10329,-100.378,21.20363,0.011225048,0.0034765122,0.008312435
t_1033,-97.18898,18.96806,0.040897526,0.031564757,0.04721461
t_10330,-100.19834,21.20363,0.012726407,0.004240439,0.00965557
t_10331,-100.1085,21.20363,0.010603177,0.003357611,0.007822766
t_10332,-100.28817,21.20363,0.011221958,0.0035278664,0.008333674
t_10333,-100.28817,21.28735,0.01116046,0.003395978,0.008208381
t_10334,-100.1085,21.28735,0.009633123,0.0028635757,0.0069233305
t_10335,-100.19834,21.28735,0.01352282,0.0044700727,0.010237457
t_10336,-100.378,21.28735,0.009998614,0.0028854925,0.0072053503
t_10337,-100.1085,21.37103,0.009153005,0.0025902665,0.0064665754
t_10338,-100.19834,21.37103,0.011020148,0.0032797582,0.008036743
t_10339,-100.28817,21.37103,0.0118183335,0.0035571167,0.008684482
t_1034,-96.91949,18.96806,0.041753598,0.03234433,0.045021523
t_10340,-100.378,21.37103,0.009100634,0.002464622,0.0064008115
t_10341,-100.28817,21.45466,0.009142214,0.002436679,0.0063984436
t_10342,-100.1085,21.45466,0.010169331,0.0028855882,0.007271325
t_10343,-100.19834,21.45466,0.009917723,0.0027552862,0.0070510195
t_10344,-100.378,21.45466,0.00814032,0.0020560955,0.005561628
t_10345,-100.378,21.53825,0.008871903,0.0022311197,0.0061164186
t_10346,-100.19834,21.53825,0.0085219145,0.0021753346,0.005850999
t_10347,-100.28817,21.53825,0.0096577,0.002537344,0.0067665433
t_10348,-100.1085,21.53825,0.010580312,0.0029447305,0.00754634
t_10349,-100.378,21.62178,0.00834692,0.0019879742,0.0056501096
t_1035,-96.9644,18.96806,0.038331557,0.028590458,0.042083092
t_10350,-100.28817,21.62178,0.0086005,0.0020997534,0.005862813
t_10351,-100.19834,21.62178,0.0084605375,0.002082295,0.00575946
t_10352,-100.1085,21.62178,0.009599407,0.0024971694,0.0066852015
t_10353,-100.378,21.70527,0.008783405,0.002056664,0.005949238
t_10354,-100.28817,21.70527,0.0073492737,0.0016444124,0.004829257
t_10355,-100.19834,21.70527,0.009997742,0.0025177482,0.006935547
t_10356,-100.1085,21.70527,0.007505919,0.0017363956,0.004961041
t_10357,-100.378,21.78871,0.007067014,0.0014849156,0.004572895
t_10358,-100.28817,21.78871,0.0072940225,0.0015714223,0.0047549475
t_10359,-100.1085,21.78871,0.010343727,0.0025776022,0.0071596415
t_1036,-97.00932,18.96806,0.04661858,0.038208243,0.05136156
t_10360,-100.19834,21.78871,0.008721209,0.0020224312,0.005873273
t_10361,-100.28817,21.8721,0.0072935433,0.0015158508,0.0047201784
t_10362,-100.378,21.8721,0.007504078,0.0015521115,0.004873274
t_10363,-100.19834,21.8721,0.007211943,0.0015133404,0.0046634674
t_10364,-100.1085,21.8721,0.0076811463,0.0016663967,0.0050281365
t_10365,-100.1085,21.95544,0.010275167,0.002379394,0.006985291
t_10366,-100.19834,21.95544,0.007811937,0.0016233877,0.0050837104
t_10367,-100.378,21.95544,0.007266192,0.0014337497,0.004657001
t_10368,-100.28817,21.95544,0.0062496657,0.0011901888,0.0038996248
t_10369,-100.19834,22.03873,0.006525882,0.0012304357,0.0040829913
t_1037,-97.05423,18.96806,0.036048483,0.02632853,0.039869692
t_10370,-100.378,22.03873,0.006369917,0.0011593576,0.003958639
t_10371,-100.1085,22.03873,0.007608586,0.0015284364,0.004895979
t_10372,-100.28817,22.03873,0.0076147886,0.001492222,0.004889039
t_10373,-100.19834,22.12197,0.008632486,0.001724247,0.0056168986
t_10374,-100.378,22.12197,0.006949746,0.0012542936,0.0043535484
t_10375,-100.28817,22.12197,0.0075792945,0.001428516,0.00482439
t_10376,-100.1085,22.12197,0.008181181,0.0016227345,0.0052847383
t_10377,-100.378,22.20517,0.0066104066,0.0011294956,0.0040746517
t_10378,-100.19834,22.20517,0.009686275,0.0019433978,0.0063677737
t_10379,-100.28817,22.20517,0.008613008,0.0016348033,0.005550702
t_1038,-97.09915,18.96806,0.04004968,0.030578787,0.04563308
t_10380,-100.1085,22.20517,0.008859295,0.0017402712,0.0057478836
t_10381,-100.19834,22.28831,0.009354147,0.0017841307,0.0060700304
t_10382,-100.378,22.28831,0.006613166,0.0010875369,0.004045954
t_10383,-100.28817,22.28831,0.0055647576,0.0008761244,0.0033053765
t_10384,-100.1085,22.28831,0.008003657,0.0014597459,0.0050702975
t_10385,-100.19834,22.37141,0.007823645,0.001346069,0.004895114
t_10386,-100.28817,22.37141,0.007679351,0.0012963521,0.0047848797
t_10387,-100.378,22.37141,0.006822324,0.0010906665,0.0041638617
t_10388,-100.1085,22.37141,0.007529823,0.001293147,0.004686788
t_10389,-100.19834,22.45445,0.0069417586,0.0011015804,0.0042270296
t_1039,-97.00932,19.01053,0.043711577,0.034567755,0.048205536
t_10390,-100.1085,22.45445,0.0057333927,0.0008631136,0.0033813168
t_10391,-100.378,22.45445,0.00581804,0.0008475146,0.0034300876
t_10392,-100.28817,22.45445,0.007207854,0.0011444387,0.004411256
t_10393,-100.28817,22.53745,0.0060253185,0.00086479814,0.0035518322
t_10394,-100.378,22.53745,0.0048650913,0.00064193615,0.0027571397
t_10395,-100.19834,22.53745,0.005980415,0.00086692086,0.0035244303
t_10396,-100.1085,22.53745,0.0059160856,0.0008644036,0.0034827273
t_10397,-98.49154,21.11985,0.017337097,0.0067986446,0.013361557
t_10398,-98.6712,21.11985,0.013987309,0.005176357,0.010526781
t_10399,-98.76103,21.20363,0.015857555,0.0060119014,0.012184523
t_104,-97.54831,20.44797,0.032113757,0.017445156,0.026739644
t_1040,-97.05423,19.01053,0.035025887,0.025228228,0.03835338
t_10400,-98.58137,21.20363,0.019863447,0.008089621,0.015463665
t_10401,-98.6712,21.20363,0.016890809,0.0065080225,0.013014144
t_10402,-98.49154,21.20363,0.018374909,0.007185941,0.01411645
