# 20170919_M7.1_Puebla median gmf, Stations:Seismic, gmlt:USGS, Rupture:Melgar_et_al_2018
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlab,AtkinsonBoore2003SSlabCascadia,ZhaoEtAl2016SSlab
m_233,-99.1286,19.4308,0.08617728,0.0866799,0.08667988,0.08667847
m_234,-99.1762,19.4127,0.0884854,0.0871691,0.087171204,0.08462472
m_235,-99.1762,19.4217,0.0866351,0.08700239,0.08700536,0.08446526
m_236,-98.2158,19.0677,0.18626356,0.18373361,0.18354397,0.1785837
m_237,-99.1571,19.3404,0.12979555,0.1373138,0.13731447,0.12472048
m_238,-99.1761,19.3313,0.08823696,0.10939378,0.1093949,0.08483042
m_239,-99.1,19.4308,0.08911671,0.08887989,0.08888014,0.0889204
m_240,-99.1857,19.3675,0.08276052,0.08975291,0.08975473,0.08785804
m_241,-99.1382,19.4669,0.09972156,0.101139374,0.101153895,0.10168715
m_242,-99.2619,19.3764,0.076281406,0.077917434,0.077892154,0.07758545
m_243,-99.2048,19.4398,0.062495016,0.059807498,0.059767082,0.066499844
m_244,-99.1763,19.503,0.08180646,0.082769275,0.082740605,0.08204476
m_245,-98.2541,19.0226,0.110485576,0.124989994,0.12454428,0.089994915
m_246,-99.2335,19.503,0.060194507,0.068404384,0.06809838,0.0712127
m_247,-99.1571,19.3042,0.107578464,0.12159645,0.1216014,0.11453669
m_248,-99.1095,19.3766,0.118079275,0.119710654,0.119710624,0.11902361
m_249,-99.1666,19.3313,0.105347976,0.12336864,0.12337095,0.107351266
m_250,-99.2332,19.2861,0.083330415,0.0918167,0.091633916,0.08795116
m_251,-99.2048,19.4036,0.063478135,0.06304066,0.06303045,0.063249536
m_252,-99.1762,19.4307,0.08668006,0.08716139,0.08716418,0.08595042
m_253,-99.2049,19.5392,0.064658545,0.0768694,0.076450914,0.06509408
m_254,-98.1971,19.0224,0.102197655,0.116226785,0.11623165,0.10087167
m_255,-99.1856,19.3313,0.07922639,0.09096172,0.09096293,0.07602339
m_256,-99.1761,19.3585,0.093437955,0.09943217,0.09943336,0.0886857
m_257,-99.576,19.3395,0.07981567,0.09941498,0.09838822,0.071293704
m_258,-99.2142,19.3313,0.08214418,0.088692956,0.08868045,0.0822513
m_259,-99.1667,19.4488,0.10169198,0.10198283,0.10198826,0.10266593
m_260,-99.1477,19.4669,0.09952767,0.10000358,0.10001988,0.100746326
m_261,-99.2524,19.3855,0.075480714,0.07548013,0.07543596,0.07500315
m_262,-99.224,19.5301,0.06524543,0.07594143,0.07550904,0.063267864
m_263,-99.1856,19.3404,0.082849704,0.101905674,0.10190708,0.08168709
m_264,-99.1953,19.4398,0.0679599,0.06728924,0.0672667,0.06325804
m_267,-99.2621,19.512,0.057492044,0.06746251,0.066994555,0.064930946
m_268,-99.2237,19.3042,0.08996232,0.09181978,0.091755725,0.08891483
m_269,-99.1953,19.4127,0.06180615,0.0594128,0.05940889,0.06213144
m_270,-99.1953,19.4307,0.062536426,0.06114798,0.06113536,0.05591669
m_271,-99.2327,18.9788,0.08583747,0.18349263,0.1804625,0.11458959
m_272,-99.2335,19.5301,0.058577966,0.06744216,0.06701873,0.06750295
m_273,-99.2809,19.3674,0.07672441,0.08029188,0.08015949,0.0777486
m_274,-99.262,19.4849,0.054028083,0.067777775,0.06740112,0.06644302
m_275,-99.2146,19.6476,0.050795216,0.07091129,0.06994357,0.048190467
m_276,-99.1953,19.4488,0.075714484,0.075532526,0.075498454,0.07195074
m_277,-99.2241,19.5934,0.058509238,0.07411354,0.0733268,0.054342985
m_278,-99.6519,19.2851,0.0808321,0.10594533,0.104996495,0.085284926
m_279,-99.2904,19.3583,0.07721209,0.082573645,0.08235386,0.07821873
m_280,-99.2239,19.4759,0.072204694,0.07852126,0.07832134,0.07595618
m_281,-99.2145,19.5482,0.0530323,0.06786237,0.06740601,0.06782321
m_283,-99.2048,19.4217,0.057417106,0.05615927,0.056137968,0.05910946
m_285,-95.8675,18.099,0.017532386,0.014917752,0.014611109,0.012353952
m_286,-99.2432,19.6295,0.045596577,0.06345983,0.0626233,0.053329553
m_287,-96.1059,19.1098,0.018030802,0.01595498,0.015655087,0.013227504
m_288,-98.2065,19.0405,0.11812768,0.12349363,0.12349997,0.11940417
m_289,-96.7216,17.059,0.05626609,0.055492785,0.055493552,0.05791403
m_290,-99.2142,19.3403,0.07976035,0.08789725,0.08788935,0.08246278
m_291,-99.1856,19.3133,0.081960306,0.09659866,0.09660595,0.0779364
m_292,-96.7215,17.0681,0.027798528,0.032685965,0.032687247,0.028470205
m_293,-99.1857,19.4217,0.067694366,0.067184515,0.06718634,0.062272407
m_294,-99.2143,19.4307,0.060046602,0.05872835,0.05867659,0.062125444
m_295,-101.199,19.7065,0.009941623,0.012338527,0.01208755,0.010093127
m_296,-99.1287,19.5121,0.077068895,0.09363285,0.09346663,0.10907457
m_297,-94.912,17.9482,0.0056074723,0.005056364,0.004958256,0.005275286
s_0,-98.21538,19.05778,0.20996,0.20996,0.20996,0.20996
s_1,-98.19149,19.04349,0.18751,0.18751,0.18751,0.18751
s_10,-96.71327,17.04888,0.09939,0.09939,0.09939,0.09939
s_100,-99.1567,19.4097,0.11199,0.11199,0.11199,0.11199
s_101,-99.1353,19.4198,0.10819,0.10819,0.10819,0.10819
s_102,-99.125,19.4053,0.10629,0.10629,0.10629,0.10629
s_103,-99.1189,19.3656,0.10038,0.10038,0.10038,0.10038
s_104,-99.1401,19.4385,0.09707,0.09707,0.09707,0.09707
s_105,-99.1301,19.4251,0.0964,0.0964,0.0964,0.0964
s_106,-99.0997,19.4055,0.09626,0.09626,0.09626,0.09626
s_107,-99.1569,19.4263,0.09581,0.09581,0.09581,0.09581
s_108,-99.1047,19.4653,0.09514,0.09514,0.09514,0.09514
s_109,-99.1681,19.3832,0.09489,0.09489,0.09489,0.09489
s_11,-99.14868,19.39469,0.09345,0.09345,0.09345,0.09345
s_110,-99.1253,19.3811,0.09483,0.09483,0.09483,0.09483
s_111,-99.1703,19.3714,0.09396,0.09396,0.09396,0.09396
s_112,-99.21,19.299,0.09216,0.09216,0.09216,0.09216
s_113,-99.0963,19.4312,0.09052,0.09052,0.09052,0.09052
s_114,-99.0869,19.3919,0.09045,0.09045,0.09045,0.09045
s_115,-99.1183,19.4258,0.08983,0.08983,0.08983,0.08983
s_116,-99.2262,19.3656,0.087,0.087,0.087,0.087
s_117,-99.0491,19.2016,0.08556,0.08556,0.08556,0.08556
s_118,-99.1775,19.4017,0.08391,0.08391,0.08391,0.08391
s_119,-99.1336,19.45,0.08285,0.08285,0.08285,0.08285
s_12,-99.13792,19.44986,0.08718,0.08718,0.08718,0.08718
s_120,-99.1425,19.4536,0.08246,0.08246,0.08246,0.08246
s_121,-99.1772,19.3885,0.08213,0.08213,0.08213,0.08213
s_122,-99.0537,19.3858,0.08039,0.08039,0.08039,0.08039
s_123,-99.2655,19.3696,0.07926,0.07926,0.07926,0.07926
s_124,-99.128,19.4359,0.07801,0.07801,0.07801,0.07801
s_125,-99.1829,19.5005,0.07717,0.07717,0.07717,0.07717
s_126,-99.0847,19.3398,0.07274,0.07274,0.07274,0.07274
s_127,-99.0986,19.4501,0.07266,0.07266,0.07266,0.07266
s_128,-99.182,19.4383,0.07216,0.07216,0.07216,0.07216
s_129,-99.1708,19.2922,0.06658,0.06658,0.06658,0.06658
s_13,-100.15962,18.90405,0.0849,0.0849,0.0849,0.0849
s_130,-99.0642,19.4619,0.05999,0.05999,0.05999,0.05999
s_131,-99.19,19.4253,0.05827,0.05827,0.05827,0.05827
s_132,-99.0,19.241,0.14569,0.14569,0.14569,0.14569
s_133,-99.554,19.2222,0.1334,0.1334,0.1334,0.1334
s_134,-99.129,19.25,0.11,0.11,0.11,0.11
s_135,-99.849,19.2335,0.10585,0.10585,0.10585,0.10585
s_136,-99.1212,19.2034,0.08886,0.08886,0.08886,0.08886
s_14,-96.72618,17.02623,0.08106,0.08106,0.08106,0.08106
s_15,-97.86564,17.96949,0.07837,0.07837,0.07837,0.07837
s_16,-96.71874,17.08287,0.07173,0.07173,0.07173,0.07173
s_168,-97.80358,17.82997,0.2324,0.2324,0.2324,0.2324
s_17,-99.5608,18.09556,0.06725,0.06725,0.06725,0.06725
s_18,-96.74416,17.07839,0.06635,0.06635,0.06635,0.06635
s_19,-96.72161,17.00155,0.06486,0.06486,0.06486,0.06486
s_2,-98.55972,17.79834,0.17378,0.17378,0.17378,0.17378
s_20,-99.19525,19.4045,0.06359,0.06359,0.06359,0.06359
s_21,-96.7169,17.06139,0.06332,0.06332,0.06332,0.06332
s_22,-99.87147,16.86225,0.062,0.062,0.062,0.062
s_23,-99.18108,19.33024,0.05998,0.05998,0.05998,0.05998
s_24,-99.85157,16.84851,0.05988,0.05988,0.05988,0.05988
s_25,-96.72297,17.05122,0.058,0.058,0.058,0.058
s_26,-100.5238,18.12236,0.05557,0.05557,0.05557,0.05557
s_265,-98.62815,19.06705,0.1148,0.1148,0.1148,0.1148
s_266,-98.56647,17.56267,0.11284,0.11284,0.11284,0.11284
s_27,-96.72604,17.06148,0.05232,0.05232,0.05232,0.05232
s_28,-99.79015,16.78853,0.04571,0.04571,0.04571,0.04571
s_282,-99.61972,17.92489,0.07604,0.07604,0.07604,0.07604
s_284,-97.36197,18.42023,0.07272,0.07272,0.07272,0.07272
s_29,-98.18227,19.00147,0.04055,0.04055,0.04055,0.04055
s_298,-100.26726,17.0485,0.00823,0.00823,0.00823,0.00823
s_299,-101.46492,17.60695,0.00427,0.00427,0.00427,0.00427
s_3,-97.38318,18.47755,0.16973,0.16973,0.16973,0.16973
s_30,-99.23327,16.7587,0.03735,0.03735,0.03735,0.03735
s_300,-94.8838,17.09099,0.00305,0.00305,0.00305,0.00305
s_301,-99.03549,20.30036,0.00278,0.00278,0.00278,0.00278
s_302,-103.34554,18.28854,0.00218,0.00218,0.00218,0.00218
s_303,-94.4225,18.03369,0.00211,0.00211,0.00211,0.00211
s_31,-99.59754,17.09008,0.03699,0.03699,0.03699,0.03699
s_32,-99.83503,16.88879,0.03639,0.03639,0.03639,0.03639
s_33,-99.8865,16.87429,0.03605,0.03605,0.03605,0.03605
s_34,-96.70316,17.06504,0.02295,0.02295,0.02295,0.02295
s_35,-99.64526,16.83733,0.02108,0.02108,0.02108,0.02108
s_36,-100.43227,17.21336,0.01904,0.01904,0.01904,0.01904
s_37,-100.08996,16.99779,0.01871,0.01871,0.01871,0.01871
s_38,-99.87852,17.03658,0.0185,0.0185,0.0185,0.0185
s_39,-101.32369,18.53505,0.0185,0.0185,0.0185,0.0185
s_4,-98.44541,18.56908,0.15769,0.15769,0.15769,0.15769
s_40,-96.7238,17.06734,0.01846,0.01846,0.01846,0.01846
s_41,-97.82069,16.28435,0.01778,0.01778,0.01778,0.01778
s_42,-96.41477,19.04432,0.01716,0.01716,0.01716,0.01716
s_43,-102.08509,19.02074,0.01402,0.01402,0.01402,0.01402
s_44,-96.72923,16.65497,0.01314,0.01314,0.01314,0.01314
s_45,-100.9355,17.2808,0.01222,0.01222,0.01222,0.01222
s_46,-97.09412,18.86076,0.01164,0.01164,0.01164,0.01164
s_47,-98.98399,16.61081,0.01093,0.01093,0.01093,0.01093
s_48,-99.81885,16.91426,0.01084,0.01084,0.01084,0.01084
s_49,-101.26261,17.5354,0.01025,0.01025,0.01025,0.01025
s_5,-98.16847,19.04422,0.14445,0.14445,0.14445,0.14445
s_50,-95.4447,16.44519,0.0102,0.0102,0.0102,0.0102
s_51,-101.97716,18.56701,0.00941,0.00941,0.00941,0.00941
s_52,-100.79117,17.21671,0.00923,0.00923,0.00923,0.00923
s_53,-96.90197,19.52988,0.00848,0.00848,0.00848,0.00848
s_54,-95.6703,16.03112,0.00777,0.00777,0.00777,0.00777
s_55,-96.57529,16.26116,0.00767,0.00767,0.00767,0.00767
s_56,-100.63834,17.22617,0.00677,0.00677,0.00677,0.00677
s_57,-101.81062,17.98762,0.00622,0.00622,0.00622,0.00622
s_58,-102.07406,19.42176,0.00618,0.00618,0.00618,0.00618
s_59,-94.61695,16.56515,0.0061,0.0061,0.0061,0.0061
s_6,-98.21509,19.03994,0.14187,0.14187,0.14187,0.14187
s_60,-97.1872,15.94768,0.00594,0.00594,0.00594,0.00594
s_61,-94.54387,17.98878,0.00531,0.00531,0.00531,0.00531
s_62,-96.49051,15.66684,0.00478,0.00478,0.00478,0.00478
s_63,-99.83303,19.9287,0.00458,0.00458,0.00458,0.00458
s_64,-100.71678,20.04319,0.00457,0.00457,0.00457,0.00457
s_65,-95.20924,16.18752,0.00426,0.00426,0.00426,0.00426
s_66,-103.67034,18.58537,0.00358,0.00358,0.00358,0.00358
s_67,-103.76081,19.32527,0.00228,0.00228,0.00228,0.00228
s_68,-93.91258,16.24737,0.00218,0.00218,0.00218,0.00218
s_69,-103.44782,19.69952,0.00216,0.00216,0.00216,0.00216
s_7,-98.22709,19.05538,0.1223,0.1223,0.1223,0.1223
s_70,-104.68063,19.19091,0.00142,0.00142,0.00142,0.00142
s_71,-92.27096,14.92268,0.00126,0.00126,0.00126,0.00126
s_72,-93.08949,16.7768,0.00095,0.00095,0.00095,0.00095
s_73,-99.1254,19.33,0.2256,0.2256,0.2256,0.2256
s_74,-99.1272,19.313,0.22027,0.22027,0.22027,0.22027
s_75,-99.1253,19.2834,0.20719,0.20719,0.20719,0.20719
s_76,-99.0,19.2786,0.18994,0.18994,0.18994,0.18994
s_77,-99.1439,19.3322,0.18773,0.18773,0.18773,0.18773
s_78,-99.1483,19.3753,0.17756,0.17756,0.17756,0.17756
s_79,-99.1024,19.2711,0.17356,0.17356,0.17356,0.17356
s_8,-98.49846,16.65782,0.10786,0.10786,0.10786,0.10786
s_80,-99.1037,19.29364,0.1683,0.1683,0.1683,0.1683
s_81,-99.1297,19.345,0.16088,0.16088,0.16088,0.16088
s_82,-98.9631,19.3064,0.13793,0.13793,0.13793,0.13793
s_83,-99.1068,19.3809,0.13395,0.13395,0.13395,0.13395
s_84,-99.0839,19.4385,0.13344,0.13344,0.13344,0.13344
s_85,-99.1059,19.3161,0.12562,0.12562,0.12562,0.12562
s_86,-99.1654,19.4337,0.12532,0.12532,0.12532,0.12532
s_87,-99.1318,19.3809,0.12456,0.12456,0.12456,0.12456
s_88,-99.1566,19.4098,0.12393,0.12393,0.12393,0.12393
s_89,-99.1275,19.4931,0.12302,0.12302,0.12302,0.12302
s_9,-98.20847,19.04544,0.10059,0.10059,0.10059,0.10059
s_90,-99.0433,19.3461,0.11988,0.11988,0.11988,0.11988
s_91,-99.1539,19.358,0.11965,0.11965,0.11965,0.11965
s_92,-99.1797,19.4747,0.11963,0.11963,0.11963,0.11963
s_93,-99.1225,19.4539,0.11954,0.11954,0.11954,0.11954
s_94,-99.1453,19.4356,0.11712,0.11712,0.11712,0.11712
s_95,-99.0584,19.429,0.11486,0.11486,0.11486,0.11486
s_96,-99.1481,19.4253,0.11447,0.11447,0.11447,0.11447
s_97,-99.1653,19.4186,0.11424,0.11424,0.11424,0.11424
s_98,-99.159,19.4215,0.11399,0.11399,0.11399,0.11399
s_99,-99.145,19.4097,0.11316,0.11316,0.11316,0.11316
t_0,-97.41356,21.28735,0.012198164,0.0070186495,0.006874344,0.0071672224
t_1,-97.50339,21.37103,0.012467176,0.006749137,0.006610372,0.006992318
t_10,-97.59322,20.65826,0.015614262,0.013907615,0.0136216795,0.01282222
t_100,-97.50339,20.44797,0.017805139,0.016374374,0.016037762,0.0144446045
t_1000,-96.9644,18.79806,0.017266097,0.018029142,0.017784266,0.019851824
t_10000,-100.55766,21.53825,0.006350035,0.0046051154,0.004510433,0.0062923124
t_10001,-100.64749,21.53825,0.0060970862,0.0044269073,0.004335889,0.006118181
t_10002,-100.46783,21.62178,0.00644387,0.004442948,0.004351599,0.0061339377
t_10003,-100.73733,21.62178,0.0064503592,0.00396152,0.0038800696,0.005654134
t_10004,-100.64749,21.62178,0.0057811355,0.0041215853,0.0040368442,0.0058153393
t_10005,-100.55766,21.62178,0.006900924,0.004282302,0.004194257,0.005975488
t_10006,-100.46783,21.70527,0.00548424,0.004127969,0.004043096,0.0046163956
t_10007,-100.64749,21.70527,0.006798858,0.0043065185,0.004217975,0.0055287075
t_10008,-100.73733,21.70527,0.0063595437,0.0036934493,0.0036175107,0.005380084
t_10009,-100.82716,21.70527,0.0050682845,0.0035496661,0.0034766837,0.004147831
t_1001,-97.18898,18.79806,0.024944657,0.033980202,0.03359379,0.030046228
t_10010,-100.55766,21.70527,0.0060581816,0.0039832448,0.003901348,0.0056761196
t_10011,-100.46783,21.78871,0.0056685996,0.0038366993,0.0037578156,0.005527188
t_10012,-100.82716,21.78871,0.0056276238,0.0033138571,0.003245723,0.004982406
t_10013,-100.64749,21.78871,0.0062842714,0.0035751737,0.003501667,0.005257441
t_10014,-100.73733,21.78871,0.005268279,0.0034441997,0.0033733856,0.0051203137
t_10015,-100.55766,21.78871,0.0067555294,0.004158426,0.0040729274,0.0053932434
t_10016,-100.46783,21.8721,0.005387816,0.0035672896,0.0034939449,0.005249227
t_10017,-100.82716,21.8721,0.005545124,0.0030942233,0.003030605,0.0047465544
t_10018,-100.64749,21.8721,0.004881843,0.003331061,0.0032625732,0.0039653275
t_10019,-100.73733,21.8721,0.005007203,0.0032124573,0.0031464081,0.004874078
t_1002,-96.87457,18.79806,0.019480227,0.020114757,0.01978018,0.020909706
t_10020,-100.55766,21.8721,0.0047397343,0.0034495129,0.0033785896,0.0040646167
t_10021,-100.46783,21.95544,0.005591655,0.0033180306,0.0032498105,0.0049868454
t_10022,-100.82716,21.95544,0.005339138,0.002889669,0.0028302565,0.0045226584
t_10023,-100.64749,21.95544,0.004702957,0.0031044695,0.0030406404,0.0037726073
t_10024,-100.73733,21.95544,0.0048816716,0.002996989,0.00293537,0.00464066
t_10025,-100.55766,21.95544,0.005285235,0.0032116396,0.0031456072,0.004873201
t_10026,-100.55766,22.03873,0.0047158296,0.0029911543,0.0029296551,0.004634275
t_10027,-100.46783,22.03873,0.005714096,0.003087346,0.003023869,0.004739096
t_10028,-100.73733,22.03873,0.005855649,0.0031378823,0.0030733664,0.0044193743
t_10029,-100.82716,22.03873,0.005891141,0.0030285106,0.0029662433,0.003945867
t_1003,-97.05423,18.84058,0.015034952,0.017395653,0.017292164,0.014923439
t_10030,-100.64749,22.03873,0.00398807,0.001868596,0.0018301769,0.0035901524
t_10031,-100.64749,22.12197,0.004489783,0.0026987938,0.0026433056,0.0043096934
t_10032,-100.46783,22.12197,0.004417988,0.0028737828,0.0028146966,0.003572326
t_10033,-100.73733,22.12197,0.004986807,0.0026103333,0.0025566637,0.004209567
t_10034,-100.55766,22.12197,0.0038772142,0.0017992677,0.0017622742,0.003495593
t_10035,-100.82716,22.12197,0.0049493094,0.0025217363,0.0024698884,0.0041083223
t_10036,-100.73733,22.20517,0.0043096263,0.0024370411,0.0023869348,0.004010592
t_10037,-100.55766,22.20517,0.0045273914,0.0025971404,0.0025437423,0.004194553
t_10038,-100.64749,22.20517,0.00481185,0.0025173817,0.0024656234,0.00410332
t_10039,-100.46783,22.20517,0.0047851717,0.0026759799,0.0026209608,0.004283961
t_1004,-97.00932,18.84058,0.014860239,0.014163914,0.014023391,0.017112544
t_10040,-100.82716,22.20517,0.0041360576,0.0023564633,0.0023080134,0.0039167157
t_10041,-100.73733,22.28831,0.0035602627,0.0014694249,0.0014392129,0.003030586
t_10042,-100.55766,22.28831,0.0045845057,0.0024212853,0.0023715028,0.003992306
t_10043,-100.64749,22.28831,0.0046327133,0.0023488898,0.0023005959,0.003907846
t_10044,-100.82716,22.28831,0.004506342,0.0022025348,0.00215725,0.0037348021
t_10045,-100.46783,22.28831,0.0042957487,0.0024927538,0.002441502,0.004074985
t_10046,-100.73733,22.37141,0.004298736,0.0021259084,0.0020821989,0.003642901
t_10047,-100.46783,22.37141,0.0036214136,0.0014998078,0.0014689711,0.0030745734
t_10048,-100.64749,22.37141,0.004514551,0.0021923229,0.0021472478,0.0037226076
t_10049,-100.55766,22.37141,0.0044324147,0.002258086,0.002211659,0.0038008573
