# 20170919_M7.1_Puebla median gmf, Stations:Seismic, gmlt:GEM, Rupture:Melgar_et_al_2018
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,Kanno2006Deep,ParkerEtAl2020SSlab
m_212,-99.1762,19.3946,0.083504826,0.08320388,0.08378297
m_213,-99.1857,19.3946,0.07414338,0.07317635,0.07502247
m_214,-99.1572,19.4217,0.11099953,0.11057977,0.111444816
m_215,-99.2714,19.3583,0.0780693,0.08029036,0.07998655
m_216,-98.2825,19.0499,0.119638674,0.16565187,0.11223863
m_217,-98.197,19.0405,0.14764576,0.14781058,0.14987586
m_218,-99.1475,19.2952,0.13338304,0.13378341,0.13895287
m_219,-99.1571,19.3314,0.1292293,0.13132387,0.13541202
m_220,-99.1381,19.3585,0.13768746,0.135316,0.13914639
m_221,-99.1857,19.4307,0.067551754,0.06837417,0.06742252
m_222,-99.1762,19.4398,0.087385505,0.087295234,0.08775366
m_223,-99.2619,19.3674,0.08066385,0.0813133,0.080495976
m_224,-99.2048,19.4307,0.05856786,0.05835454,0.05915156
m_225,-99.281,19.4306,0.06461209,0.07539328,0.06894236
m_226,-99.0999,19.3133,0.12045866,0.11450231,0.12860315
m_227,-98.2254,19.0496,0.12556098,0.12239969,0.1290282
m_228,-99.1666,19.2952,0.0765426,0.076218255,0.07813443
m_229,-99.6042,19.2491,0.09636614,0.116992205,0.111803696
m_230,-99.0714,19.4399,0.106021956,0.101205476,0.11070729
m_231,-99.1857,19.3765,0.08212812,0.08378569,0.08126921
m_232,-99.1476,19.4127,0.11569021,0.11469282,0.11659203
m_233,-99.1286,19.4308,0.08617728,0.0855693,0.086685896
m_234,-99.1762,19.4127,0.0884854,0.09008189,0.08803783
m_235,-99.1762,19.4217,0.0866351,0.0861396,0.087987356
m_236,-98.2158,19.0677,0.18626356,0.19460057,0.18337683
m_237,-99.1571,19.3404,0.12979555,0.13596925,0.12889782
m_238,-99.1761,19.3313,0.08823696,0.10251408,0.085257776
m_239,-99.1,19.4308,0.08911671,0.08944313,0.08895082
m_240,-99.1857,19.3675,0.08276052,0.083742,0.082983874
m_241,-99.1382,19.4669,0.09972156,0.096848704,0.10107807
m_242,-99.2619,19.3764,0.076281406,0.07637358,0.07686057
m_243,-99.2048,19.4398,0.062495016,0.06255845,0.06376325
m_244,-99.1763,19.503,0.08180646,0.08237449,0.08253103
m_245,-98.2541,19.0226,0.110485576,0.14118665,0.10515317
m_246,-99.2335,19.503,0.060194507,0.06529884,0.06786107
m_247,-99.1571,19.3042,0.107578464,0.106158316,0.114969246
m_248,-99.1095,19.3766,0.118079275,0.11574075,0.12074687
m_249,-99.1666,19.3313,0.105347976,0.11426826,0.105817676
m_250,-99.2332,19.2861,0.083330415,0.08877528,0.08697347
m_251,-99.2048,19.4036,0.063478135,0.06394055,0.0630822
m_252,-99.1762,19.4307,0.08668006,0.0858828,0.08802928
m_253,-99.2049,19.5392,0.064658545,0.07603663,0.07155248
m_254,-98.1971,19.0224,0.102197655,0.1132896,0.10181057
m_255,-99.1856,19.3313,0.07922639,0.0917673,0.07607731
m_256,-99.1761,19.3585,0.093437955,0.09806785,0.09216886
m_257,-99.576,19.3395,0.07981567,0.1254171,0.08913059
m_258,-99.2142,19.3313,0.08214418,0.08628266,0.0810836
m_259,-99.1667,19.4488,0.10169198,0.100702986,0.102123275
m_260,-99.1477,19.4669,0.09952767,0.09757189,0.09965658
m_261,-99.2524,19.3855,0.075480714,0.077286795,0.07559505
m_262,-99.224,19.5301,0.06524543,0.07984466,0.07087875
m_263,-99.1856,19.3404,0.082849704,0.09264704,0.080666006
m_264,-99.1953,19.4398,0.0679599,0.070525974,0.067382716
m_267,-99.2621,19.512,0.057492044,0.070119604,0.06571784
m_268,-99.2237,19.3042,0.08996232,0.0944296,0.09016294
m_269,-99.1953,19.4127,0.06180615,0.061666872,0.06187461
m_270,-99.1953,19.4307,0.062536426,0.06519797,0.061653905
m_271,-99.2327,18.9788,0.08583747,0.18489896,0.13876192
m_272,-99.2335,19.5301,0.058577966,0.06873565,0.06701273
m_273,-99.2809,19.3674,0.07672441,0.08158484,0.07904723
m_274,-99.262,19.4849,0.054028083,0.05970492,0.06175848
m_275,-99.2146,19.6476,0.050795216,0.08087072,0.06115028
m_276,-99.1953,19.4488,0.075714484,0.07856069,0.07543364
m_277,-99.2241,19.5934,0.058509238,0.08670869,0.06684703
m_278,-99.6519,19.2851,0.0808321,0.113893956,0.09509224
m_279,-99.2904,19.3583,0.07721209,0.08589819,0.08092228
m_280,-99.2239,19.4759,0.072204694,0.07936006,0.0751017
m_281,-99.2145,19.5482,0.0530323,0.05906797,0.06356871
m_283,-99.2048,19.4217,0.057417106,0.056956302,0.057591297
m_285,-95.8675,18.099,0.017532386,0.020814676,0.018287478
m_286,-99.2432,19.6295,0.045596577,0.066609785,0.05708011
m_287,-96.1059,19.1098,0.018030802,0.021035656,0.018481713
m_288,-98.2065,19.0405,0.11812768,0.11887997,0.1184029
m_289,-96.7216,17.059,0.05626609,0.055684034,0.057459515
m_290,-99.2142,19.3403,0.07976035,0.081831686,0.07952798
m_291,-99.1856,19.3133,0.081960306,0.09033767,0.079210944
m_292,-96.7215,17.0681,0.027798528,0.0294243,0.028530033
m_293,-99.1857,19.4217,0.067694366,0.068454206,0.067715034
m_294,-99.2143,19.4307,0.060046602,0.060979377,0.0607716
m_295,-101.199,19.7065,0.009941623,0.009383115,0.009931325
m_296,-99.1287,19.5121,0.077068895,0.06558713,0.100794606
m_297,-94.912,17.9482,0.0056074723,0.003175768,0.0046716556
s_0,-98.21538,19.05778,0.20996,0.20996,0.20996
s_1,-98.19149,19.04349,0.18751,0.18751,0.18751
s_10,-96.71327,17.04888,0.09939,0.09939,0.09939
s_100,-99.1567,19.4097,0.11199,0.11199,0.11199
s_101,-99.1353,19.4198,0.10819,0.10819,0.10819
s_102,-99.125,19.4053,0.10629,0.10629,0.10629
s_103,-99.1189,19.3656,0.10038,0.10038,0.10038
s_104,-99.1401,19.4385,0.09707,0.09707,0.09707
s_105,-99.1301,19.4251,0.0964,0.0964,0.0964
s_106,-99.0997,19.4055,0.09626,0.09626,0.09626
s_107,-99.1569,19.4263,0.09581,0.09581,0.09581
s_108,-99.1047,19.4653,0.09514,0.09514,0.09514
s_109,-99.1681,19.3832,0.09489,0.09489,0.09489
s_11,-99.14868,19.39469,0.09345,0.09345,0.09345
s_110,-99.1253,19.3811,0.09483,0.09483,0.09483
s_111,-99.1703,19.3714,0.09396,0.09396,0.09396
s_112,-99.21,19.299,0.09216,0.09216,0.09216
s_113,-99.0963,19.4312,0.09052,0.09052,0.09052
s_114,-99.0869,19.3919,0.09045,0.09045,0.09045
s_115,-99.1183,19.4258,0.08983,0.08983,0.08983
s_116,-99.2262,19.3656,0.087,0.087,0.087
s_117,-99.0491,19.2016,0.08556,0.08556,0.08556
s_118,-99.1775,19.4017,0.08391,0.08391,0.08391
s_119,-99.1336,19.45,0.08285,0.08285,0.08285
s_12,-99.13792,19.44986,0.08718,0.08718,0.08718
s_120,-99.1425,19.4536,0.08246,0.08246,0.08246
s_121,-99.1772,19.3885,0.08213,0.08213,0.08213
s_122,-99.0537,19.3858,0.08039,0.08039,0.08039
s_123,-99.2655,19.3696,0.07926,0.07926,0.07926
s_124,-99.128,19.4359,0.07801,0.07801,0.07801
s_125,-99.1829,19.5005,0.07717,0.07717,0.07717
s_126,-99.0847,19.3398,0.07274,0.07274,0.07274
s_127,-99.0986,19.4501,0.07266,0.07266,0.07266
s_128,-99.182,19.4383,0.07216,0.07216,0.07216
s_129,-99.1708,19.2922,0.06658,0.06658,0.06658
s_13,-100.15962,18.90405,0.0849,0.0849,0.0849
s_130,-99.0642,19.4619,0.05999,0.05999,0.05999
s_131,-99.19,19.4253,0.05827,0.05827,0.05827
s_132,-99.0,19.241,0.14569,0.14569,0.14569
s_133,-99.554,19.2222,0.1334,0.1334,0.1334
s_134,-99.129,19.25,0.11,0.11,0.11
s_135,-99.849,19.2335,0.10585,0.10585,0.10585
s_136,-99.1212,19.2034,0.08886,0.08886,0.08886
s_14,-96.72618,17.02623,0.08106,0.08106,0.08106
s_15,-97.86564,17.96949,0.07837,0.07837,0.07837
s_16,-96.71874,17.08287,0.07173,0.07173,0.07173
s_168,-97.80358,17.82997,0.2324,0.2324,0.2324
s_17,-99.5608,18.09556,0.06725,0.06725,0.06725
s_18,-96.74416,17.07839,0.06635,0.06635,0.06635
s_19,-96.72161,17.00155,0.06486,0.06486,0.06486
s_2,-98.55972,17.79834,0.17378,0.17378,0.17378
s_20,-99.19525,19.4045,0.06359,0.06359,0.06359
s_21,-96.7169,17.06139,0.06332,0.06332,0.06332
s_22,-99.87147,16.86225,0.062,0.062,0.062
s_23,-99.18108,19.33024,0.05998,0.05998,0.05998
s_24,-99.85157,16.84851,0.05988,0.05988,0.05988
s_25,-96.72297,17.05122,0.058,0.058,0.058
s_26,-100.5238,18.12236,0.05557,0.05557,0.05557
s_265,-98.62815,19.06705,0.1148,0.1148,0.1148
s_266,-98.56647,17.56267,0.11284,0.11284,0.11284
s_27,-96.72604,17.06148,0.05232,0.05232,0.05232
s_28,-99.79015,16.78853,0.04571,0.04571,0.04571
s_282,-99.61972,17.92489,0.07604,0.07604,0.07604
s_284,-97.36197,18.42023,0.07272,0.07272,0.07272
s_29,-98.18227,19.00147,0.04055,0.04055,0.04055
s_298,-100.26726,17.0485,0.00823,0.00823,0.00823
s_299,-101.46492,17.60695,0.00427,0.00427,0.00427
s_3,-97.38318,18.47755,0.16973,0.16973,0.16973
s_30,-99.23327,16.7587,0.03735,0.03735,0.03735
s_300,-94.8838,17.09099,0.00305,0.00305,0.00305
s_301,-99.03549,20.30036,0.00278,0.00278,0.00278
s_302,-103.34554,18.28854,0.00218,0.00218,0.00218
s_303,-94.4225,18.03369,0.00211,0.00211,0.00211
s_31,-99.59754,17.09008,0.03699,0.03699,0.03699
s_32,-99.83503,16.88879,0.03639,0.03639,0.03639
s_33,-99.8865,16.87429,0.03605,0.03605,0.03605
s_34,-96.70316,17.06504,0.02295,0.02295,0.02295
s_35,-99.64526,16.83733,0.02108,0.02108,0.02108
s_36,-100.43227,17.21336,0.01904,0.01904,0.01904
s_37,-100.08996,16.99779,0.01871,0.01871,0.01871
s_38,-99.87852,17.03658,0.0185,0.0185,0.0185
s_39,-101.32369,18.53505,0.0185,0.0185,0.0185
s_4,-98.44541,18.56908,0.15769,0.15769,0.15769
s_40,-96.7238,17.06734,0.01846,0.01846,0.01846
s_41,-97.82069,16.28435,0.01778,0.01778,0.01778
s_42,-96.41477,19.04432,0.01716,0.01716,0.01716
s_43,-102.08509,19.02074,0.01402,0.01402,0.01402
s_44,-96.72923,16.65497,0.01314,0.01314,0.01314
s_45,-100.9355,17.2808,0.01222,0.01222,0.01222
s_46,-97.09412,18.86076,0.01164,0.01164,0.01164
s_47,-98.98399,16.61081,0.01093,0.01093,0.01093
s_48,-99.81885,16.91426,0.01084,0.01084,0.01084
s_49,-101.26261,17.5354,0.01025,0.01025,0.01025
s_5,-98.16847,19.04422,0.14445,0.14445,0.14445
s_50,-95.4447,16.44519,0.0102,0.0102,0.0102
s_51,-101.97716,18.56701,0.00941,0.00941,0.00941
s_52,-100.79117,17.21671,0.00923,0.00923,0.00923
s_53,-96.90197,19.52988,0.00848,0.00848,0.00848
s_54,-95.6703,16.03112,0.00777,0.00777,0.00777
s_55,-96.57529,16.26116,0.00767,0.00767,0.00767
s_56,-100.63834,17.22617,0.00677,0.00677,0.00677
s_57,-101.81062,17.98762,0.00622,0.00622,0.00622
s_58,-102.07406,19.42176,0.00618,0.00618,0.00618
s_59,-94.61695,16.56515,0.0061,0.0061,0.0061
s_6,-98.21509,19.03994,0.14187,0.14187,0.14187
s_60,-97.1872,15.94768,0.00594,0.00594,0.00594
s_61,-94.54387,17.98878,0.00531,0.00531,0.00531
s_62,-96.49051,15.66684,0.00478,0.00478,0.00478
s_63,-99.83303,19.9287,0.00458,0.00458,0.00458
s_64,-100.71678,20.04319,0.00457,0.00457,0.00457
s_65,-95.20924,16.18752,0.00426,0.00426,0.00426
s_66,-103.67034,18.58537,0.00358,0.00358,0.00358
s_67,-103.76081,19.32527,0.00228,0.00228,0.00228
s_68,-93.91258,16.24737,0.00218,0.00218,0.00218
s_69,-103.44782,19.69952,0.00216,0.00216,0.00216
s_7,-98.22709,19.05538,0.1223,0.1223,0.1223
s_70,-104.68063,19.19091,0.00142,0.00142,0.00142
s_71,-92.27096,14.92268,0.00126,0.00126,0.00126
s_72,-93.08949,16.7768,0.00095,0.00095,0.00095
s_73,-99.1254,19.33,0.2256,0.2256,0.2256
s_74,-99.1272,19.313,0.22027,0.22027,0.22027
s_75,-99.1253,19.2834,0.20719,0.20719,0.20719
s_76,-99.0,19.2786,0.18994,0.18994,0.18994
s_77,-99.1439,19.3322,0.18773,0.18773,0.18773
s_78,-99.1483,19.3753,0.17756,0.17756,0.17756
s_79,-99.1024,19.2711,0.17356,0.17356,0.17356
s_8,-98.49846,16.65782,0.10786,0.10786,0.10786
s_80,-99.1037,19.29364,0.1683,0.1683,0.1683
s_81,-99.1297,19.345,0.16088,0.16088,0.16088
s_82,-98.9631,19.3064,0.13793,0.13793,0.13793
s_83,-99.1068,19.3809,0.13395,0.13395,0.13395
s_84,-99.0839,19.4385,0.13344,0.13344,0.13344
s_85,-99.1059,19.3161,0.12562,0.12562,0.12562
s_86,-99.1654,19.4337,0.12532,0.12532,0.12532
s_87,-99.1318,19.3809,0.12456,0.12456,0.12456
s_88,-99.1566,19.4098,0.12393,0.12393,0.12393
s_89,-99.1275,19.4931,0.12302,0.12302,0.12302
s_9,-98.20847,19.04544,0.10059,0.10059,0.10059
s_90,-99.0433,19.3461,0.11988,0.11988,0.11988
s_91,-99.1539,19.358,0.11965,0.11965,0.11965
s_92,-99.1797,19.4747,0.11963,0.11963,0.11963
s_93,-99.1225,19.4539,0.11954,0.11954,0.11954
s_94,-99.1453,19.4356,0.11712,0.11712,0.11712
s_95,-99.0584,19.429,0.11486,0.11486,0.11486
s_96,-99.1481,19.4253,0.11447,0.11447,0.11447
s_97,-99.1653,19.4186,0.11424,0.11424,0.11424
s_98,-99.159,19.4215,0.11399,0.11399,0.11399
s_99,-99.145,19.4097,0.11316,0.11316,0.11316
t_0,-97.41356,21.28735,0.012198164,0.008355914,0.010126372
t_1,-97.50339,21.37103,0.012467176,0.008581595,0.010427248
t_10,-97.59322,20.65826,0.015614262,0.014294221,0.013987926
t_100,-97.50339,20.44797,0.017805139,0.017597197,0.01620186
t_1000,-96.9644,18.79806,0.017266097,0.022219552,0.019518288
t_10000,-100.55766,21.53825,0.006350035,0.0034469026,0.0052685686
t_10001,-100.64749,21.53825,0.0060970862,0.0032069972,0.005009262
t_10002,-100.46783,21.62178,0.00644387,0.0034525378,0.00533113
t_10003,-100.73733,21.62178,0.0064503592,0.0032822022,0.005281416
t_10004,-100.64749,21.62178,0.0057811355,0.00288545,0.0046728565
t_10005,-100.55766,21.62178,0.006900924,0.0037258575,0.0057464545
t_10006,-100.46783,21.70527,0.00548424,0.00268497,0.004386435
t_10007,-100.64749,21.70527,0.006798858,0.0034670965,0.0055828886
t_10008,-100.73733,21.70527,0.0063595437,0.0031106814,0.0051545724
t_10009,-100.82716,21.70527,0.0050682845,0.0022504502,0.003950605
t_1001,-97.18898,18.79806,0.024944657,0.035158265,0.029203672
t_10010,-100.55766,21.70527,0.0060581816,0.0030183694,0.004909466
t_10011,-100.46783,21.78871,0.0056685996,0.0027069447,0.0045226617
t_10012,-100.82716,21.78871,0.0056276238,0.0024992633,0.004427653
t_10013,-100.64749,21.78871,0.0062842714,0.0030086816,0.0050616213
t_10014,-100.73733,21.78871,0.005268279,0.0023316161,0.004116671
t_10015,-100.55766,21.78871,0.0067555294,0.00337467,0.005514812
t_10016,-100.46783,21.8721,0.005387816,0.0024380335,0.0042295377
t_10017,-100.82716,21.8721,0.005545124,0.0023641684,0.0043192366
t_10018,-100.64749,21.8721,0.004881843,0.0020680213,0.0037496542
t_10019,-100.73733,21.8721,0.005007203,0.0021011943,0.0038507623
t_1002,-96.87457,18.79806,0.019480227,0.026863007,0.022770535
t_10020,-100.55766,21.8721,0.0047397343,0.0020222603,0.003631505
t_10021,-100.46783,21.95544,0.005591655,0.0024689815,0.0043797297
t_10022,-100.82716,21.95544,0.005339138,0.0021667958,0.0041028024
t_10023,-100.64749,21.95544,0.004702957,0.0018961667,0.003562417
t_10024,-100.73733,21.95544,0.0048816716,0.0019578927,0.0037102771
t_10025,-100.55766,21.95544,0.005285235,0.0022535883,0.0040927273
t_10026,-100.55766,22.03873,0.0047158296,0.00186366,0.0035560979
t_10027,-100.46783,22.03873,0.005714096,0.0024482107,0.004453554
t_10028,-100.73733,22.03873,0.005855649,0.002409151,0.0045424234
t_10029,-100.82716,22.03873,0.005891141,0.0023851919,0.004559527
t_1003,-97.05423,18.84058,0.015034952,0.017322194,0.016057847
t_10030,-100.64749,22.03873,0.00398807,0.0014666112,0.00291035
t_10031,-100.64749,22.12197,0.004489783,0.0016526437,0.0033236928
t_10032,-100.46783,22.12197,0.004417988,0.0016699854,0.003276611
t_10033,-100.73733,22.12197,0.004986807,0.0018690386,0.0037451072
t_10034,-100.55766,22.12197,0.0038772142,0.0013823892,0.0028009864
t_10035,-100.82716,22.12197,0.0049493094,0.0018168951,0.0037010827
t_10036,-100.73733,22.20517,0.0043096263,0.0014799616,0.0031360895
t_10037,-100.55766,22.20517,0.0045273914,0.0016342159,0.0033388827
t_10038,-100.64749,22.20517,0.00481185,0.0017444224,0.0035753534
t_10039,-100.46783,22.20517,0.0047851717,0.0017867639,0.0035693492
t_1004,-97.00932,18.84058,0.014860239,0.017526558,0.016113527
t_10040,-100.82716,22.20517,0.0041360576,0.0013759632,0.0029802823
t_10041,-100.73733,22.28831,0.0035602627,0.0011041736,0.0024861146
t_10042,-100.55766,22.28831,0.0045845057,0.0015979402,0.0033617928
t_10043,-100.64749,22.28831,0.0046327133,0.0015947146,0.0033947318
t_10044,-100.82716,22.28831,0.004506342,0.0014843025,0.0032693802
t_10045,-100.46783,22.28831,0.0042957487,0.0014873747,0.00312259
t_10046,-100.73733,22.37141,0.004298736,0.0013640188,0.0030798982
t_10047,-100.46783,22.37141,0.0036214136,0.0011388665,0.002534493
t_10048,-100.64749,22.37141,0.004514551,0.0014809525,0.0032688545
t_10049,-100.55766,22.37141,0.0044324147,0.0014681062,0.0032072226
t_1005,-96.91949,18.84058,0.023382066,0.034468934,0.027303137
t_10050,-100.82716,22.37141,0.0056376816,0.0019317209,0.0042080716
t_10051,-100.82716,22.45445,0.00380502,0.0010946435,0.0026436553
t_10052,-100.55766,22.45445,0.0043359464,0.0013695201,0.0031018725
t_10053,-100.46783,22.45445,0.0035304585,0.0010573522,0.0024416922
t_10054,-100.64749,22.45445,0.0046134135,0.0014650258,0.0033262477
t_10055,-100.73733,22.45445,0.0037025136,0.0010742527,0.0025667709
t_10056,-100.82716,22.53745,0.0034923756,0.00093821785,0.0023729508
t_10057,-100.55766,22.53745,0.005475037,0.0018013373,0.004036098
t_10058,-100.64749,22.53745,0.0044533527,0.0013421153,0.0031680542
t_10059,-100.46783,22.53745,0.0035615396,0.0010267989,0.002449056
t_1006,-97.09915,18.84058,0.016047651,0.018772323,0.01738473
t_10060,-100.73733,22.53745,0.003972869,0.0011333298,0.0027669906
t_10061,-103.16278,21.62178,0.002410094,0.000395044,0.0014381655
t_10062,-102.17463,21.62178,0.005108272,0.0015881388,0.003717333
t_10063,-102.62379,21.62178,0.0036564518,0.00085724884,0.0024410342
t_10064,-102.44412,21.62178,0.004295507,0.0011394745,0.0029832812
t_10065,-102.80345,21.62178,0.002728491,0.00054081203,0.0017084884
t_10066,-102.53396,21.62178,0.0044474513,0.0011541956,0.0030877318
t_10067,-102.26446,21.62178,0.004206629,0.0011839301,0.0029477568
t_10068,-102.71362,21.62178,0.0030438935,0.0006482105,0.001956162
t_10069,-102.35429,21.70527,0.0044428506,0.0011964208,0.0031065335
t_1007,-97.14406,18.84058,0.01798973,0.022064267,0.019675283
t_10070,-102.89328,21.70527,0.0032694347,0.00064427295,0.002091118
t_10071,-103.16278,21.70527,0.002171889,0.00033477525,0.0012660722
t_10072,-102.98311,21.70527,0.0032240117,0.000609555,0.0020438991
t_10073,-102.17463,21.70527,0.00379668,0.0010339828,0.0026174725
t_10074,-102.62379,21.70527,0.0034069216,0.00075752276,0.002236667
t_10075,-102.44412,21.70527,0.004055282,0.0010237853,0.002775969
t_10076,-102.80345,21.70527,0.0023924748,0.00044149774,0.0014553719
t_10077,-102.53396,21.70527,0.0038572678,0.00092551496,0.0026023334
t_10078,-102.26446,21.70527,0.003990906,0.0010703169,0.0027579723
t_10079,-102.71362,21.70527,0.0035769343,0.00078049797,0.0023530244
t_1008,-96.82965,18.84058,0.025230872,0.038917203,0.029670289
t_10080,-103.07294,21.70527,0.0026281725,0.00044754118,0.001596992
t_10081,-102.80345,21.78871,0.0036670503,0.0007561648,0.0023963593
t_10082,-103.07294,21.78871,0.0022369563,0.00035129208,0.0013142197
t_10083,-102.35429,21.78871,0.003851071,0.00095770386,0.0026160008
t_10084,-102.44412,21.78871,0.0034681617,0.00080570235,0.002300682
t_10085,-102.89328,21.78871,0.0022026491,0.00037063006,0.0013056941
t_10086,-103.16278,21.78871,0.0029317355,0.00048427752,0.0017969138
t_10087,-102.53396,21.78871,0.0032296428,0.00070850126,0.0021035187
t_10088,-102.98311,21.78871,0.002820903,0.0004957222,0.0017394453
t_10089,-102.62379,21.78871,0.002454618,0.0004758301,0.0015114881
t_1009,-96.9644,18.84058,0.02241988,0.03212893,0.025937954
t_10090,-102.71362,21.78871,0.0025281503,0.0004777323,0.001556793
t_10091,-102.26446,21.78871,0.0038223355,0.0009793856,0.002608649
t_10092,-102.17463,21.78871,0.004157027,0.0011311052,0.00289381
t_10093,-103.07294,21.8721,0.0025868448,0.00041347317,0.0015539392
t_10094,-102.80345,21.8721,0.0023491366,0.0004058737,0.0014119941
t_10095,-102.35429,21.8721,0.0036916304,0.00087706017,0.0024768477
t_10096,-102.44412,21.8721,0.0029572006,0.00063180085,0.0018980064
t_10097,-102.89328,21.8721,0.0021473535,0.00034778725,0.001261354
t_10098,-102.53396,21.8721,0.0028400533,0.00057908165,0.0017991476
t_10099,-103.16278,21.8721,0.0029230819,0.000468576,0.0017829298
t_101,-97.59322,20.44797,0.018800337,0.01927241,0.017287735
t_1010,-97.18898,18.84058,0.019016864,0.023990668,0.021402083
t_10100,-102.98311,21.8721,0.0028292302,0.00048314012,0.0017376448
t_10101,-102.17463,21.8721,0.0043360423,0.0011593918,0.00302289
