calc_id,description,cal_time,gmpe,imt,nominal_bias,abs_nominal_bias,max_gmv,Rupture,GMLT,Recording_Stations
605,"Median gmf - DRAFT_20021101_M5.72_Molise (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",37,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.634,0.634,0.27911544,USGS,GEM,seismic
603,"Median gmf - DRAFT_20021101_M5.72_Molise (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",36,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.653,0.653,0.08646242,EFEHR,GEM,seismic
604,"Median gmf - DRAFT_20021101_M5.72_Molise (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",36,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.668,0.668,0.14890574,GCMT,GEM,seismic
602,"Median gmf - DRAFT_20021101_M5.72_Molise (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",36,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.698,0.698,0.11256319,INGV,GEM,seismic
605,"Median gmf - DRAFT_20021101_M5.72_Molise (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",37,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.705,0.705,0.27911544,USGS,GEM,seismic
603,"Median gmf - DRAFT_20021101_M5.72_Molise (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",36,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.721,0.721,0.08646242,EFEHR,GEM,seismic
604,"Median gmf - DRAFT_20021101_M5.72_Molise (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",36,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.738,0.738,0.14890574,GCMT,GEM,seismic
599,"Median gmf - DRAFT_20021101_M5.72_Molise (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",26,CauzziEtAl2014,PGA,-0.764,0.764,0.047296185,EFEHR,USGS,seismic
602,"Median gmf - DRAFT_20021101_M5.72_Molise (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",36,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.767,0.767,0.11256319,INGV,GEM,seismic
600,"Median gmf - DRAFT_20021101_M5.72_Molise (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",27,CauzziEtAl2014,PGA,-0.774,0.774,0.06286442,GCMT,USGS,seismic
605,"Median gmf - DRAFT_20021101_M5.72_Molise (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",37,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.776,0.776,0.27911544,USGS,GEM,seismic
603,"Median gmf - DRAFT_20021101_M5.72_Molise (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",36,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.789,0.789,0.08646242,EFEHR,GEM,seismic
598,"Median gmf - DRAFT_20021101_M5.72_Molise (Rupture:INGV, GMPEs:USGS, Recording Stations:seismic)",22,CauzziEtAl2014,PGA,-0.795,0.795,0.049791712,INGV,USGS,seismic
601,"Median gmf - DRAFT_20021101_M5.72_Molise (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",27,CauzziEtAl2014,PGA,-0.9,0.9,0.09277602,USGS,USGS,seismic
604,"Median gmf - DRAFT_20021101_M5.72_Molise (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",36,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.029,1.029,0.14890574,GCMT,GEM,seismic
602,"Median gmf - DRAFT_20021101_M5.72_Molise (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",36,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.059,1.059,0.11256319,INGV,GEM,seismic
605,"Median gmf - DRAFT_20021101_M5.72_Molise (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",37,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.066,1.066,0.27911544,USGS,GEM,seismic
603,"Median gmf - DRAFT_20021101_M5.72_Molise (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",36,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.081,1.081,0.08646242,EFEHR,GEM,seismic
600,"Median gmf - DRAFT_20021101_M5.72_Molise (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",27,ZhaoEtAl2016Asc,PGA,-1.269,1.269,0.06827866,GCMT,USGS,seismic
598,"Median gmf - DRAFT_20021101_M5.72_Molise (Rupture:INGV, GMPEs:USGS, Recording Stations:seismic)",22,ZhaoEtAl2016Asc,PGA,-1.304,1.304,0.04830912,INGV,USGS,seismic
599,"Median gmf - DRAFT_20021101_M5.72_Molise (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",26,ZhaoEtAl2016Asc,PGA,-1.305,1.305,0.04417965,EFEHR,USGS,seismic
601,"Median gmf - DRAFT_20021101_M5.72_Molise (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",27,ZhaoEtAl2016Asc,PGA,-1.329,1.329,0.089779586,USGS,USGS,seismic
