# 2023_M6.9_Marrakesh median gmf, Stations:None, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AkkarEtAlRjb2014,ChiouYoungs2014
t_191,-8.65419,31.28858,0.11975762,0.12220986
t_192,-8.56436,31.28858,0.13551962,0.13050824
t_193,-8.83386,31.28858,0.0855725,0.105310805
t_194,-8.74403,31.28858,0.103423335,0.118298404
t_195,-8.56436,31.36532,0.10267069,0.11366402
t_196,-8.65419,31.36532,0.09653774,0.11451879
t_197,-8.74403,31.36532,0.084206745,0.101667725
t_198,-9.01352,31.28858,0.051159155,0.068608776
t_199,-9.37285,31.44199,0.033648495,0.05414736
t_20,-11.97796,27.93105,0.0054190145,0.0017284876
t_200,-9.01352,31.44199,0.052593306,0.078151
t_201,-9.19318,31.44199,0.03708408,0.055873755
t_202,-9.19318,31.59515,0.036550894,0.058263697
t_203,-9.01352,31.59515,0.04371349,0.068073034
t_204,-9.37285,31.59515,0.026736023,0.041648146
t_205,-9.01352,31.74805,0.03506172,0.055278137
t_206,-9.19318,31.74805,0.022289526,0.032936394
t_207,-9.37285,31.74805,0.025439247,0.040275395
t_208,-8.83386,31.36532,0.07461405,0.09663689
t_209,-8.74403,31.44199,0.07302611,0.09815053
t_210,-8.83386,31.44199,0.060282458,0.07923791
t_211,-8.65419,31.44199,0.07894058,0.10264272
t_212,-8.56436,31.44199,0.08384629,0.10676494
t_213,-8.83386,31.59515,0.04597482,0.06563067
t_214,-8.47453,31.59515,0.061163243,0.08515545
t_215,-8.65419,31.59515,0.055499196,0.07920015
t_216,-8.65419,31.74805,0.044420034,0.07101455
t_217,-8.83386,31.74805,0.037054345,0.05626068
t_218,-8.47453,31.74805,0.04652602,0.07084892
t_219,-8.83386,31.90071,0.030371306,0.047646217
t_22,-11.5288,27.93105,0.0040473216,0.0014122847
t_220,-8.47453,31.90071,0.036597826,0.05807329
t_221,-8.65419,31.90071,0.035538558,0.058003042
t_222,-8.65419,32.05311,0.030032698,0.05030836
t_223,-8.83386,32.05311,0.026057933,0.041634157
t_224,-8.47453,32.05311,0.029283978,0.04695176
t_225,-8.65419,32.20526,0.022684388,0.035865888
t_226,-8.83386,32.20526,0.018251816,0.027612107
t_227,-8.29487,31.59515,0.0654561,0.09037407
t_228,-8.29487,31.74805,0.047079504,0.07000686
t_229,-8.29487,31.90071,0.034071244,0.052073598
t_23,-11.07965,27.93105,0.006299237,0.0029107688
t_230,-8.29487,32.05311,0.031950265,0.0534729
t_231,-8.29487,32.20526,0.02242429,0.035000272
t_232,-8.47453,32.20526,0.022000533,0.03427581
t_233,-8.47453,32.35715,0.022686444,0.03708163
t_234,-8.29487,32.35715,0.020634996,0.032370284
t_235,-8.47453,32.50879,0.01934958,0.030275596
t_236,-8.29487,32.50879,0.017093536,0.025716072
t_237,-9.19318,31.90071,0.022763196,0.035146046
t_238,-9.01352,31.90071,0.026398715,0.041061807
t_239,-9.37285,31.90071,0.024368163,0.039317768
t_24,-11.07965,28.32716,0.00563821,0.0030124418
t_240,-9.01352,32.05311,0.021089774,0.032434296
t_241,-9.19318,32.05311,0.022338651,0.03533492
t_242,-9.37285,32.05311,0.016695403,0.02491467
t_243,-9.01352,32.20526,0.020832937,0.03270847
t_244,-9.37285,32.20526,0.0148644885,0.021669222
t_245,-9.19318,32.20526,0.018390428,0.028134383
t_246,-9.01352,32.35715,0.019776192,0.031092154
t_247,-9.19318,32.35715,0.017133541,0.025778105
t_248,-9.19318,32.50879,0.017014248,0.02546396
t_249,-9.01352,32.50879,0.018089699,0.027783848
t_25,-9.73217,27.13448,0.0052609034,0.0020568122
t_250,-8.83386,32.66017,0.016006082,0.023353761
t_251,-9.19318,32.66017,0.011344027,0.014907786
t_252,-9.01352,32.66017,0.016228128,0.023775626
t_253,-8.65419,32.35715,0.02144723,0.034347605
t_254,-8.83386,32.35715,0.021097247,0.033902243
t_255,-8.83386,32.50879,0.019007185,0.029816555
t_256,-8.65419,32.50879,0.019462243,0.030684948
t_257,-8.65419,32.66017,0.01816042,0.028380774
t_258,-8.65419,32.8113,0.015080079,0.021310475
t_259,-8.65419,32.96217,0.013946413,0.018734008
t_26,-9.73217,27.53349,0.0062331622,0.0032227265
t_260,-8.47453,32.66017,0.017321954,0.026119523
t_261,-8.29487,32.66017,0.018065043,0.027849304
t_262,-8.29487,32.8113,0.01659369,0.024731431
t_263,-8.47453,32.8113,0.015455658,0.022103382
t_264,-8.47453,32.96217,0.012616677,0.016449125
t_265,-8.29487,32.96217,0.014626249,0.020174045
t_266,-8.11521,32.96217,0.013181641,0.017413065
t_267,-8.3847,33.33822,0.008210753,0.008550975
t_268,-8.83386,32.8113,0.012959457,0.017383106
t_269,-9.01352,32.8113,0.010601198,0.01341219
t_27,-9.73217,27.93105,0.0052329022,0.0032043103
t_270,-8.83386,32.96217,0.009913752,0.012013852
t_271,-8.11521,29.11494,0.009742252,0.012854536
t_272,-8.47453,29.11494,0.009061676,0.011834487
t_273,-8.29487,29.11494,0.011671423,0.016157998
t_274,-8.29487,29.27178,0.016462414,0.02606024
t_275,-8.47453,29.27178,0.0101353405,0.014156759
t_276,-8.11521,29.27178,0.012033514,0.017396197
t_277,-7.93554,29.27178,0.011386512,0.016114397
t_278,-7.39655,29.42839,0.016628014,0.026505506
t_279,-7.39655,29.58475,0.013894358,0.021249589
t_28,-9.73217,28.32716,0.0052243783,0.003902604
t_280,-7.21689,29.58475,0.016829208,0.02694283
t_281,-7.03723,29.58475,0.015414878,0.023517486
t_282,-7.75588,29.27178,0.009410059,0.012590009
t_283,-7.57622,29.42839,0.016313266,0.025728825
t_284,-8.11521,29.42839,0.012888779,0.019547667
t_285,-7.75588,29.42839,0.01659438,0.02646734
t_286,-7.93554,29.42839,0.016577996,0.02656127
t_287,-8.11521,29.58475,0.012785146,0.019762678
t_288,-7.57622,29.58475,0.014738283,0.02311991
t_289,-7.93554,29.58475,0.017063364,0.02805702
t_29,-9.73217,28.72179,0.0068811765,0.006539836
t_290,-7.75588,29.58475,0.016098607,0.02597406
t_291,-7.57622,29.74087,0.012915992,0.020024752
t_292,-8.11521,29.74087,0.01492569,0.024097327
t_293,-7.93554,29.74087,0.017906342,0.030106803
t_294,-7.75588,29.74087,0.0136710005,0.021570038
t_295,-7.93554,29.89674,0.016567351,0.027293127
t_296,-7.75588,29.89674,0.01601243,0.026243003
t_297,-8.11521,29.89674,0.017542325,0.029160723
t_298,-7.57622,29.89674,0.017912434,0.030142661
t_299,-7.93554,30.05237,0.020341225,0.034401212
t_30,-10.0915,29.11494,0.0068178196,0.006950539
t_300,-7.75588,30.05237,0.01915258,0.03225074
t_301,-8.11521,30.05237,0.022307947,0.038134065
t_302,-7.39655,29.74087,0.016375879,0.026591126
t_303,-7.21689,29.74087,0.017073145,0.027729288
t_304,-7.21689,29.89674,0.012518385,0.019202659
t_305,-7.39655,29.89674,0.02020701,0.034896683
t_306,-7.57622,30.05237,0.017136693,0.02838751
t_307,-7.39655,30.05237,0.015817625,0.02586108
t_308,-7.21689,30.05237,0.016163949,0.026534678
t_309,-7.21689,30.20776,0.015538737,0.025294755
t_31,-9.91184,29.11494,0.010049862,0.011699748
t_310,-7.57622,30.20776,0.019913731,0.033484068
t_311,-7.39655,30.20776,0.01773937,0.029524237
t_312,-8.11521,30.20776,0.02858983,0.049188375
t_313,-7.75588,30.20776,0.02867445,0.05118762
t_314,-7.93554,30.20776,0.024666194,0.041794334
t_315,-8.11521,30.36291,0.03954144,0.06768292
t_316,-7.75588,30.36291,0.030896764,0.053452678
t_317,-7.93554,30.36291,0.032945335,0.055717234
t_318,-8.11521,30.5178,0.05168131,0.08367481
t_319,-7.93554,30.5178,0.045061145,0.07432911
t_32,-9.55251,29.11494,0.0078068012,0.009099143
t_320,-7.75588,30.5178,0.03673064,0.06181403
t_321,-7.75588,30.67245,0.04719199,0.07787506
t_322,-6.31857,29.74087,0.013020844,0.017369173
t_323,-6.13891,29.74087,0.01170173,0.014379378
t_324,-5.68975,29.89674,0.009661753,0.010098982
t_325,-5.95925,29.89674,0.006973031,0.0073285713
t_326,-6.31857,29.89674,0.013959208,0.019663125
t_327,-6.6779,29.74087,0.012379557,0.017300291
t_328,-6.49824,29.74087,0.011048852,0.014488138
t_329,-7.03723,29.74087,0.015717238,0.024583718
t_33,-9.73217,29.11494,0.0074805524,0.008384015
t_330,-6.85756,29.74087,0.014734286,0.022183336
t_331,-6.49824,29.89674,0.014207194,0.020576607
t_332,-6.6779,29.89674,0.011077068,0.015504986
t_333,-6.85756,29.89674,0.01051751,0.014956725
t_334,-7.03723,29.89674,0.017582027,0.028876316
t_335,-6.49824,30.05237,0.009867265,0.013307591
t_336,-6.6779,30.05237,0.010347448,0.014577808
t_337,-6.13891,29.89674,0.009183363,0.010869776
t_338,-5.95925,30.05237,0.0072255353,0.0078817345
t_339,-6.31857,30.05237,0.008559461,0.010729966
t_34,-9.73217,29.27178,0.008708157,0.010615393
t_340,-6.13891,30.05237,0.007847493,0.009200366
t_341,-6.13891,30.20776,0.013618912,0.018939042
t_342,-5.95925,30.20776,0.012164171,0.015555979
t_343,-6.31857,30.20776,0.009430177,0.0123601025
t_344,-5.68975,30.28536,0.010205775,0.011507155
t_345,-6.13891,30.36291,0.009690736,0.012449533
t_346,-5.95925,30.36291,0.007814409,0.009068927
t_347,-7.03723,30.05237,0.016509635,0.026995862
t_348,-6.85756,30.05237,0.015831029,0.02523038
t_349,-6.85756,30.20776,0.017786954,0.029509088
t_35,-10.27116,29.11494,0.0064518442,0.0062149265
t_350,-7.03723,30.20776,0.014088182,0.022392433
t_351,-6.49824,30.20776,0.00997622,0.013760393
t_352,-6.6779,30.20776,0.012706585,0.019102516
t_353,-6.6779,30.36291,0.011856445,0.017752064
t_354,-6.49824,30.36291,0.015826222,0.024766492
t_355,-6.85756,30.36291,0.013542199,0.021258121
t_356,-7.03723,30.36291,0.015488964,0.02520862
t_357,-5.2406,30.28536,0.008395809,0.0076145977
t_358,-5.2406,30.67245,0.0059269113,0.005109639
t_359,-4.79144,30.67245,0.008484308,0.006699281
t_36,-10.0915,29.27178,0.010011078,0.011767672
t_360,-7.39655,30.36291,0.025794152,0.045845278
t_361,-7.57622,30.36291,0.024984043,0.04280591
t_362,-7.21689,30.36291,0.019193305,0.03257183
t_363,-7.21689,30.5178,0.028714078,0.05285595
t_364,-7.57622,30.5178,0.02995915,0.051251817
t_365,-7.39655,30.5178,0.02460564,0.04228574
t_366,-7.57622,30.67245,0.032437336,0.054079726
t_367,-7.39655,30.67245,0.029890126,0.052348237
t_368,-7.21689,30.67245,0.022192366,0.038013842
t_369,-7.39655,30.82686,0.030011008,0.05164408
t_37,-9.55251,29.27178,0.010245531,0.01334854
t_370,-8.47453,30.74969,0.18100123,0.22807634
t_371,-8.3847,30.74969,0.17650115,0.22743821
t_372,-8.11521,30.74969,0.11925968,0.17071491
t_373,-8.29487,30.74969,0.14638072,0.19392754
t_374,-8.20504,30.74969,0.12299337,0.16734804
t_375,-8.29487,30.82686,0.24139008,0.2610937
t_376,-8.47453,30.82686,0.29167536,0.27095
t_377,-8.11521,30.82686,0.15946205,0.20116746
t_378,-8.20504,30.82686,0.22172487,0.26682225
t_379,-8.3847,30.82686,0.27904806,0.27222303
t_38,-9.91184,29.27178,0.007733168,0.008869658
t_380,-8.02537,30.67245,0.071216814,0.10885834
t_381,-7.93554,30.67245,0.05899768,0.091582984
t_382,-8.02537,30.74969,0.094277255,0.13880448
t_383,-7.93554,30.74969,0.07075264,0.10675051
t_384,-7.93554,30.82686,0.08356512,0.12239735
t_385,-8.02537,30.82686,0.11255125,0.15452616
t_386,-7.75588,30.82686,0.058435388,0.094793655
t_387,-7.93554,30.90397,0.10380997,0.15155278
t_388,-8.02537,30.90397,0.13807054,0.17920622
t_389,-7.93554,30.98102,0.09597788,0.13618332
t_39,-9.91184,29.42839,0.008403169,0.010265273
t_390,-8.3847,30.90397,0.49858484,0.32583663
t_391,-8.20504,30.90397,0.35437736,0.29132497
t_392,-8.11521,30.90397,0.22761239,0.24361365
t_393,-8.29487,30.90397,0.42639223,0.30704844
t_394,-8.47453,30.90397,0.46609545,0.30920798
t_395,-8.3847,30.98102,0.54057145,0.3142898
t_396,-8.11521,30.98102,0.24897774,0.2488476
t_397,-8.20504,30.98102,0.5227339,0.36532614
t_398,-8.47453,30.98102,0.49748805,0.26420155
t_399,-8.29487,30.98102,0.5507498,0.3452123
t_4,-11.07965,27.13448,0.0046807895,0.0013010997
t_40,-9.73217,29.42839,0.008916516,0.011400052
t_400,-7.57622,30.82686,0.044429064,0.07664263
t_401,-7.21689,30.82686,0.023644557,0.04070947
t_402,-7.39655,30.98102,0.033232365,0.058157515
t_403,-7.57622,30.98102,0.042994358,0.0728867
t_404,-7.21689,30.98102,0.02740904,0.048609443
t_405,-7.21689,31.13492,0.023142291,0.03969131
t_406,-7.39655,31.13492,0.027262527,0.046008594
t_407,-7.57622,31.13492,0.039956454,0.067469135
t_408,-7.39655,31.28858,0.025089176,0.04165475
t_409,-7.21689,31.28858,0.024076568,0.041785747
t_41,-9.91184,29.58475,0.00985673,0.012977876
t_410,-8.29487,31.058,0.52028716,0.24770476
t_411,-8.20504,31.058,0.39434507,0.24543844
t_412,-8.47453,31.058,0.53323716,0.21219847
t_413,-8.11521,31.058,0.20867898,0.21064207
t_414,-8.3847,31.058,0.49750906,0.21455707
t_415,-8.29487,31.13492,0.5047718,0.19570282
t_416,-8.47453,31.13492,0.32130387,0.14622211
t_417,-8.11521,31.13492,0.17744112,0.16309364
t_418,-8.20504,31.13492,0.3435455,0.19020657
t_419,-8.3847,31.13492,0.42445296,0.17578648
t_42,-9.73217,29.58475,0.01250777,0.017938713
t_420,-8.02537,30.98102,0.14854108,0.18978438
t_421,-7.75588,30.98102,0.057525784,0.090980284
t_422,-7.93554,31.058,0.08911216,0.1269451
t_423,-8.02537,31.058,0.12804416,0.16380604
t_424,-8.02537,31.13492,0.1137819,0.13712624
t_425,-7.75588,31.13492,0.052120678,0.082180046
t_426,-7.93554,31.13492,0.08139178,0.11263739
t_427,-8.02537,31.21178,0.1019652,0.11323837
t_428,-7.93554,31.21178,0.08193997,0.10826857
t_429,-7.93554,31.28858,0.07240615,0.092094354
t_43,-9.73217,29.74087,0.014581467,0.022301638
t_430,-8.11521,31.21178,0.14549361,0.12627952
t_431,-8.3847,31.21178,0.20693555,0.12197197
t_432,-8.47453,31.21178,0.17609383,0.113731764
t_433,-8.29487,31.21178,0.24470653,0.13112989
t_434,-8.20504,31.21178,0.24346992,0.16040884
t_435,-8.3847,31.28858,0.16495954,0.14080669
t_436,-8.11521,31.28858,0.13344553,0.13134871
t_437,-8.47453,31.28858,0.14636432,0.13075952
t_438,-8.20504,31.28858,0.17297292,0.1533878
t_439,-8.29487,31.28858,0.1833328,0.15258297
t_44,-9.28302,27.13448,0.0061225113,0.0026636038
t_440,-8.47453,31.36532,0.10759904,0.112069175
t_441,-8.29487,31.36532,0.12274383,0.11884334
t_442,-8.3847,31.36532,0.117528215,0.11793051
t_443,-8.20504,31.36532,0.122966565,0.12667568
t_444,-8.11521,31.36532,0.10066118,0.108346015
t_445,-8.20504,31.44199,0.09696216,0.11986715
t_446,-8.3847,31.44199,0.09434977,0.11085551
t_447,-8.47453,31.44199,0.08926329,0.11257762
t_448,-8.29487,31.44199,0.09096935,0.10022583
t_449,-8.11521,31.44199,0.088440925,0.10865032
t_45,-9.28302,27.53349,0.0069867615,0.0039889673
t_450,-7.75588,31.28858,0.0445954,0.065689944
t_451,-8.02537,31.28858,0.105067916,0.12170643
t_452,-7.93554,31.36532,0.072537765,0.095681794
t_453,-8.02537,31.36532,0.083420806,0.09899179
t_454,-7.93554,31.44199,0.06621645,0.09055733
t_455,-7.75588,31.44199,0.049621843,0.07554636
t_456,-8.02537,31.44199,0.075862944,0.09717477
t_457,-7.75588,31.59515,0.045150965,0.071587965
t_458,-8.11521,31.59515,0.06259651,0.089060396
t_459,-7.93554,31.59515,0.05464473,0.08220932
t_46,-9.28302,27.93105,0.0066622193,0.0046221176
t_460,-6.31857,30.36291,0.009485251,0.0126646655
t_461,-6.13891,30.5178,0.009893523,0.012951462
t_462,-6.31857,30.5178,0.009919427,0.013555252
t_463,-5.95925,30.5178,0.008126369,0.009660961
t_464,-6.31857,30.67245,0.010482089,0.014635804
t_465,-5.68975,30.67245,0.007046843,0.0075078504
t_466,-5.95925,30.67245,0.01151341,0.015040132
t_467,-6.13891,30.67245,0.011590913,0.015905874
t_468,-6.13891,30.82686,0.009419423,0.012377591
t_469,-6.31857,30.82686,0.010633401,0.014971276
t_47,-9.28302,28.32716,0.00882812,0.008063008
t_470,-6.85756,30.5178,0.014637903,0.023482047
t_471,-6.6779,30.5178,0.015489651,0.0248631
t_472,-6.49824,30.5178,0.011238451,0.0163559
t_473,-7.03723,30.5178,0.018616976,0.031527407
t_474,-7.03723,30.67245,0.018164085,0.030460227
t_475,-6.49824,30.67245,0.012756845,0.01925855
t_476,-6.85756,30.67245,0.02133866,0.037348654
t_477,-6.6779,30.67245,0.013473522,0.02104261
t_478,-6.85756,30.82686,0.016193535,0.026614144
t_479,-6.49824,30.82686,0.012011835,0.017949898
t_48,-9.28302,28.72179,0.0066695134,0.006727241
t_480,-7.03723,30.82686,0.020142734,0.03445927
t_481,-6.6779,30.82686,0.01415525,0.022413192
t_482,-7.03723,30.98102,0.023515103,0.0415606
t_483,-6.6779,30.98102,0.019210793,0.032672416
t_484,-6.85756,30.98102,0.019560527,0.033544466
t_485,-6.49824,30.98102,0.013212597,0.020211723
t_486,-7.03723,31.13492,0.023092724,0.040716905
t_487,-6.85756,31.13492,0.021904707,0.03856418
t_488,-6.49824,31.13492,0.013844701,0.021376051
t_489,-6.6779,31.13492,0.01643195,0.026914341
t_49,-9.19318,29.11494,0.008424011,0.010443947
t_490,-5.95925,30.82686,0.008512262,0.010402535
t_491,-5.95925,30.98102,0.00826417,0.0100495145
t_492,-6.13891,30.98102,0.009058173,0.011815422
t_493,-6.31857,30.98102,0.011411889,0.01636092
t_494,-5.68975,31.058,0.0076040383,0.008317859
t_495,-6.13891,31.13492,0.010839289,0.014719831
t_496,-5.95925,31.13492,0.008697811,0.01068143
t_497,-6.31857,31.13492,0.015700297,0.024348808
t_498,-6.31857,31.28858,0.011032691,0.015579181
t_499,-6.13891,31.28858,0.011740198,0.016151385
t_50,-9.37285,29.11494,0.008103677,0.009762635
t_500,-3.89312,31.058,0.005616229,0.0025531133
t_501,-4.34228,31.058,0.0062502944,0.0036670435
t_502,-5.2406,31.058,0.008153958,0.00767027
t_503,-4.79144,31.058,0.007752604,0.00596178
t_504,-4.79144,31.44199,0.005413186,0.0037256826
t_505,-3.89312,31.44199,0.0055752425,0.0024951154
t_506,-4.34228,31.44199,0.0068650385,0.0040851156
t_507,-5.2406,31.44199,0.008369504,0.007788293
t_508,-3.89312,31.82441,0.005440494,0.0023300496
t_509,-4.79144,31.82441,0.0074999137,0.005387789
t_51,-9.01352,29.11494,0.010924234,0.014619378
t_510,-6.6779,31.28858,0.014165783,0.022355597
t_511,-6.85756,31.28858,0.017057244,0.028317885
t_512,-7.03723,31.28858,0.017764272,0.029562792
t_513,-6.49824,31.28858,0.011486882,0.016906599
t_514,-6.49824,31.44199,0.01075099,0.015426404
t_515,-7.03723,31.44199,0.016475905,0.026551088
t_516,-6.85756,31.44199,0.013894695,0.021773335
t_517,-6.6779,31.44199,0.012140883,0.018306218
t_518,-6.6779,31.59515,0.0122177405,0.01801184
t_519,-7.03723,31.59515,0.018365031,0.029713364
t_52,-9.01352,29.27178,0.012055648,0.01723258
t_520,-5.95925,31.28858,0.0109767895,0.014164127
t_521,-5.68975,31.44199,0.00854505,0.009434328
t_522,-6.13891,31.44199,0.009339859,0.012042114
t_523,-6.31857,31.44199,0.0100189205,0.013686098
t_524,-5.95925,31.44199,0.00889696,0.010801143
t_525,-6.31857,31.59515,0.011137044,0.0152945975
t_526,-5.95925,31.59515,0.008099131,0.009455882
t_527,-6.13891,31.59515,0.008465929,0.010481489
t_528,-6.13891,31.74805,0.009337245,0.011509434
t_529,-6.31857,31.74805,0.00916549,0.011701417
t_53,-9.19318,29.27178,0.009327308,0.0123824
t_530,-6.85756,31.59515,0.016948504,0.027130188
t_531,-6.49824,31.59515,0.010413216,0.014505567
t_532,-6.49824,31.74805,0.011468606,0.015919227
t_533,-6.85756,31.74805,0.014417511,0.02177518
t_534,-6.6779,31.74805,0.012798891,0.018616447
t_535,-6.85756,31.90071,0.01487932,0.022192994
t_536,-6.49824,31.90071,0.012791998,0.017747043
t_537,-6.6779,31.90071,0.013681994,0.019738225
t_538,-6.85756,32.05311,0.012610888,0.017737461
t_539,-6.49824,32.05311,0.009892723,0.012565797
t_54,-8.83386,27.13448,0.0063573173,0.0028993976
t_540,-5.95925,31.74805,0.0081715,0.009310271
t_541,-5.95925,31.90071,0.008992511,0.010183933
t_542,-6.31857,31.90071,0.008943129,0.01103773
t_543,-6.13891,31.90071,0.008907706,0.010549248
t_544,-5.95925,32.05311,0.0070812954,0.0073432024
t_545,-6.31857,32.05311,0.009089911,0.010935598
t_546,-6.13891,32.05311,0.007663252,0.008495131
t_547,-6.13891,32.20526,0.009762678,0.011106557
t_548,-5.95925,32.20526,0.009433765,0.010147454
t_549,-6.31857,32.20526,0.007930538,0.008956192
t_55,-8.83386,27.53349,0.0071384194,0.0042478144
t_550,-4.34228,31.82441,0.006508683,0.0036603394
t_551,-5.2406,31.82441,0.005707989,0.0046048006
t_552,-5.68975,31.82441,0.0070864977,0.0070847566
t_553,-3.89312,32.20526,0.0037466947,0.0013716904
t_554,-5.68975,32.20526,0.007156264,0.006624581
t_555,-4.34228,32.20526,0.004723391,0.0022797636
t_556,-5.2406,32.20526,0.006379848,0.0048897373
t_557,-4.79144,32.20526,0.0065081017,0.0041745524
t_558,-5.68975,32.58451,0.007122195,0.005999538
t_559,-3.89312,32.58451,0.0041355197,0.00143052
t_56,-8.83386,27.93105,0.0083928825,0.0065170587
t_560,-7.57622,31.28858,0.032393117,0.05188714
t_561,-7.39655,31.44199,0.026965844,0.044537928
