calc_id,description,cal_time,gmpe,imt,nominal_bias,abs_nominal_bias,max_gmv,Rupture,GMLT,Recording_Stations
808,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",277,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.223,0.223,0.4841688,GCMT,GEM,seismic
807,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",275,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.227,0.227,0.5200028,EFEHR,GEM,all
806,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",273,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.256,0.256,0.521125,EFEHR,GEM,seismic
811,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",283,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.464,0.464,0.5741299,USGS,GEM,all
805,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:all)",278,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.469,0.469,0.53512686,INGV,GEM,all
810,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",291,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.495,0.495,0.57597846,USGS,GEM,seismic
804,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",282,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.501,0.501,0.5368702,INGV,GEM,seismic
809,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",286,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.508,0.508,0.4827953,GCMT,GEM,all
807,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",275,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.535,0.535,0.5200028,EFEHR,GEM,all
808,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",277,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.54,0.54,0.4841688,GCMT,GEM,seismic
806,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",273,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.566,0.566,0.521125,EFEHR,GEM,seismic
797,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:INGV, GMPEs:USGS, Recording Stations:all)",187,AkkarEtAlRjb2014,PGA,-0.692,0.692,0.47825274,INGV,USGS,all
803,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",181,AkkarEtAlRjb2014,PGA,-0.696,0.696,0.49813476,USGS,USGS,all
801,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",180,AkkarEtAlRjb2014,PGA,-0.71,0.71,0.46253642,GCMT,USGS,all
796,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:INGV, GMPEs:USGS, Recording Stations:seismic)",180,AkkarEtAlRjb2014,PGA,-0.727,0.727,0.47975302,INGV,USGS,seismic
802,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",182,AkkarEtAlRjb2014,PGA,-0.731,0.731,0.49969473,USGS,USGS,seismic
799,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:EFEHR, GMPEs:USGS, Recording Stations:all)",178,AkkarEtAlRjb2014,PGA,-0.736,0.736,0.4728371,EFEHR,USGS,all
800,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",182,AkkarEtAlRjb2014,PGA,-0.746,0.746,0.46381414,GCMT,USGS,seismic
798,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",183,AkkarEtAlRjb2014,PGA,-0.771,0.771,0.47394764,EFEHR,USGS,seismic
811,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",283,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.781,0.781,0.5741299,USGS,GEM,all
805,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:all)",278,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.785,0.785,0.53512686,INGV,GEM,all
810,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",291,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.814,0.814,0.57597846,USGS,GEM,seismic
804,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",282,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.818,0.818,0.5368702,INGV,GEM,seismic
809,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",286,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.823,0.823,0.4827953,GCMT,GEM,all
807,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",275,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.843,0.843,0.5200028,EFEHR,GEM,all
808,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",277,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.857,0.857,0.4841688,GCMT,GEM,seismic
806,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",273,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.876,0.876,0.521125,EFEHR,GEM,seismic
811,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:USGS, GMPEs:GEM, Recording Stations:all)",283,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.931,0.931,0.5741299,USGS,GEM,all
805,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:all)",278,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.936,0.936,0.53512686,INGV,GEM,all
810,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:USGS, GMPEs:GEM, Recording Stations:seismic)",291,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.962,0.962,0.57597846,USGS,GEM,seismic
804,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:INGV, GMPEs:GEM, Recording Stations:seismic)",282,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.967,0.967,0.5368702,INGV,GEM,seismic
809,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:GCMT, GMPEs:GEM, Recording Stations:all)",286,KothaEtAl2020ESHM20SlopeGeology,PGA,-0.975,0.975,0.4827953,GCMT,GEM,all
807,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:all)",275,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.002,1.002,0.5200028,EFEHR,GEM,all
808,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:GCMT, GMPEs:GEM, Recording Stations:seismic)",277,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.007,1.007,0.4841688,GCMT,GEM,seismic
806,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:EFEHR, GMPEs:GEM, Recording Stations:seismic)",273,KothaEtAl2020ESHM20SlopeGeology,PGA,-1.032,1.032,0.521125,EFEHR,GEM,seismic
803,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",181,CauzziEtAl2014,PGA,-1.113,1.113,0.47118738,USGS,USGS,all
797,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:INGV, GMPEs:USGS, Recording Stations:all)",187,CauzziEtAl2014,PGA,-1.114,1.114,0.46126613,INGV,USGS,all
801,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",180,CauzziEtAl2014,PGA,-1.12,1.12,0.48725918,GCMT,USGS,all
796,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:INGV, GMPEs:USGS, Recording Stations:seismic)",180,CauzziEtAl2014,PGA,-1.149,1.149,0.46277466,INGV,USGS,seismic
802,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",182,CauzziEtAl2014,PGA,-1.149,1.149,0.47272304,USGS,USGS,seismic
800,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",182,CauzziEtAl2014,PGA,-1.155,1.155,0.48879853,GCMT,USGS,seismic
799,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:EFEHR, GMPEs:USGS, Recording Stations:all)",178,CauzziEtAl2014,PGA,-1.162,1.162,0.55913854,EFEHR,USGS,all
798,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",183,CauzziEtAl2014,PGA,-1.197,1.197,0.5605228,EFEHR,USGS,seismic
797,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:INGV, GMPEs:USGS, Recording Stations:all)",187,ZhaoEtAl2016Asc,PGA,-1.505,1.505,0.50571007,INGV,USGS,all
803,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:USGS, GMPEs:USGS, Recording Stations:all)",181,ZhaoEtAl2016Asc,PGA,-1.524,1.524,0.5168948,USGS,USGS,all
796,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:INGV, GMPEs:USGS, Recording Stations:seismic)",180,ZhaoEtAl2016Asc,PGA,-1.535,1.535,0.5072242,INGV,USGS,seismic
802,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:USGS, GMPEs:USGS, Recording Stations:seismic)",182,ZhaoEtAl2016Asc,PGA,-1.554,1.554,0.5184373,USGS,USGS,seismic
799,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:EFEHR, GMPEs:USGS, Recording Stations:all)",178,ZhaoEtAl2016Asc,PGA,-1.555,1.555,0.61277914,EFEHR,USGS,all
801,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:GCMT, GMPEs:USGS, Recording Stations:all)",180,ZhaoEtAl2016Asc,PGA,-1.568,1.568,0.53502023,GCMT,USGS,all
798,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:EFEHR, GMPEs:USGS, Recording Stations:seismic)",183,ZhaoEtAl2016Asc,PGA,-1.585,1.585,0.6141526,EFEHR,USGS,seismic
800,"Median gmf - DRAFT_20161026_M6.09_CentralItaly (Rupture:GCMT, GMPEs:USGS, Recording Stations:seismic)",182,ZhaoEtAl2016Asc,PGA,-1.598,1.598,0.53656507,GCMT,USGS,seismic
