STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,PGA_VALUE,SA(0.3)_VALUE,SA(0.6)_VALUE,SA(1.0)_VALUE,PGA_LN_SIGMA,SA(0.3)_LN_SIGMA,SA(0.6)_LN_SIGMA,SA(1.0)_LN_SIGMA,PGA_VALUE_1,SA(0.3)_VALUE_1,SA(0.6)_VALUE_1,SA(1.0)_VALUE_1,PGA_VALUE_2,SA(0.3)_VALUE_2,SA(0.6)_VALUE_2,SA(1.0)_VALUE_2,PGA_VALUE_V,SA(0.3)_VALUE_V,SA(0.6)_VALUE_V,SA(1.0)_VALUE_V
1361,Gachsar,36.112,51.32,seismic,Stations_BHRC,0.07211826,0.084537295,0.084203873,0.095494093,0,0,0,0,0.07211826,0.083982164,0.047189308,0.06184042,0.03973727,0.038017575,0.029241564,0.028145076,0.1016543,0.084537295,0.084203873,0.095494093
1362/01,Ab-bar,36.925,48.954,seismic,Stations_BHRC,0.63531,0.699942287,0.556305447,0.393050509,0,0,0,0,0.63531,0.691794692,0.501508261,0.365366913,0.54614,0.551582081,0.27519769,0.393050509,0.54648,0.699942287,0.556305447,0.342224575
1363/01,Kahrizak,35.52,51.35,seismic,Stations_BHRC,0.04033514,0.03732728,0.032185393,0.024330296,0,0,0,0,0.04033514,0.03732728,0.032185393,0.024330296,0.02459151,0.021725154,0.013625254,0.015672004,0.03005872,0.025564443,0.021293518,0.018507316
1363/02,Kahrizak,35.52,51.35,seismic,Stations_BHRC,0.04768,0.099655731,0.06741857,0.049098959,0,0,0,0,0.04768,0.099655731,0.06741857,0.049098959,0.02946,0.065648462,0.054206704,0.019804314,0.03459,0.063061818,0.051662838,0.031224481
1364,Zanjan,36.66,48.5,seismic,Stations_BHRC,0.13249,0.190955322,0.140377627,0.087487966,0,0,0,0,0.13249,0.190955322,0.140377627,0.087487966,0.05512,0.041502769,0.04271118,0.027816207,0.0602,0.09125786,0.058117864,0.054017303
1365/01,Ardebil,38.26,48.28,seismic,Stations_BHRC,0.01749406,0.026475366,0.019081152,0.015878954,0,0,0,0,0.01227362,0.025574362,0.017780105,0.014815725,0.01749406,0.026475366,0.019081152,0.015878954,0.01536451,0.020699998,0.015819245,0.012892284
1365/02,Ardebil,38.26,48.28,seismic,Stations_BHRC,0.03015,0.044785043,0.037660461,0.034321399,0,0,0,0,0.03015,0.044785043,0.037660461,0.034321399,0.01613,0.021206284,0.017489082,0.013839713,0.02832,0.042220636,0.033484068,0.028843779
1366,TEHRAN 39,35.77,51.42,seismic,Stations_BHRC,0.02145333,0.029483666,0.017932817,0.013682254,0,0,0,0,0.01581898,0.02353434,0.014672931,0.011621324,0.02145333,0.029483666,0.017932817,0.010920887,0.0127068,0.027181918,0.015922117,0.013682254
1369,Roodshour,35.444,50.901,seismic,Stations_BHRC,0.03895,0.061022275,0.06938582,0.051408151,0,0,0,0,0.03895,0.061022275,0.068040984,0.027929714,0.03212,0.056492613,0.035509476,0.038230949,0.04486,0.058334366,0.06938582,0.051408151
1370/01,Robat Karim,35.47,51.08,seismic,Stations_BHRC,0.0228,0.028964966,0.022978295,0.014650432,0,0,0,0,0.0136,0.016461216,0.00969944,0.009041548,0.0228,0.028964966,0.022978295,0.014650432,0.0206,0.026497861,0.018357768,0.011513129
1371/02,Karaj,35.85,51,seismic,Stations_BHRC,0.04067,0.079286616,0.049647704,0.041217063,0,0,0,0,0.04067,0.079286616,0.049647704,0.041217063,0.01484,0.024854246,0.017867894,0.011355651,0.01457,0.025744613,0.017250243,0.019735351
1372,Eshtehard,35.72,50.37,seismic,Stations_BHRC,0.07059,0.114982758,0.081672756,0.061465382,0,0,0,0,0.07059,0.114982758,0.073334453,0.061465382,0.04596,0.055967022,0.029162389,0.022004754,0.07692,0.108582672,0.081672756,0.045047488
1406,Tafresh,34.68,50,seismic,Stations_BHRC,0.1737797,0.158591842,0.148661912,0.122287092,0,0,0,0,0.1737797,0.139288118,0.101057572,0.09645238,0.07944553,0.060349343,0.0700741,0.039494793,0.2161066,0.158591842,0.148661912,0.122287092
1407,TEHRAN 42,35.71,51.39,seismic,Stations_BHRC,0.05324453,0.108185533,0.120552775,0.133317835,0,0,0,0,0.05324453,0.101261897,0.120552775,0.133317835,0.02833523,0.047705148,0.025529008,0.032170208,0.06041199,0.108185533,0.116112014,0.069277266
1408,TEHRAN 46,35.71,51.39,seismic,Stations_BHRC,0.0539,0.081316198,0.085548071,0.051795364,0,0,0,0,0.0539,0.062197946,0.075776084,0.051795364,0.03079,0.053061158,0.030253716,0.034437772,0.05128,0.081316198,0.085548071,0.030864248
1409/01,Koosk-e-Nosrat,35.16,50.88,seismic,Stations_BHRC,0.01245482,0.02140754,0.019460504,0.009112198,0,0,0,0,0.01245482,0.02140754,0.019460504,0.009112198,0.01242854,0.017553439,0.01124513,0.00885655,0.01032127,0.014613749,0.011870591,0.008290336
1409/02,Koosk-e-Nosrat,35.16,50.88,seismic,Stations_BHRC,0.0259438,0.087483536,0.121805849,0.04864789,0,0,0,0,0.0259438,0.087483536,0.091616677,0.03849174,0.0240799,0.042633003,0.025527117,0.018763021,0.0279813,0.061121462,0.121805849,0.04864789
