# 19900530_Sequence_Vrancea/19900531_M6.31_Vrancea median gmf, Stations:Seismic, gmlt:USGS, Rupture:EFEHR
custom_site_id,lon,lat,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SSlab,ZhaoEtAl2016SSlab
t_104,26.517390000000006,44.05792,0.012948131,0.009472268,0.009807163
t_1040,25.229839999999996,44.6656,0.015193574,0.0115886675,0.011520969
t_1041,25.146989999999988,44.67162,0.014573309,0.011082625,0.011116305
t_1042,25.064120000000003,44.6776,0.01377332,0.010581631,0.010712692
t_1043,25.19263000000001,44.69818,0.015129258,0.011702943,0.01161195
t_1044,25.10974999999999,44.70418,0.014255977,0.011172651,0.011188513
t_1045,25.026849999999996,44.71014,0.013881233,0.010650141,0.010768067
t_1046,25.23830000000001,44.72472,0.01579266,0.012362458,0.012134286
t_1047,25.561170000000004,44.64119,0.01736621,0.013727097,0.013201399
t_1048,25.478350000000006,44.64734,0.017046798,0.013156591,0.012757404
t_1049,25.60691,44.66765,0.017737178,0.014508502,0.013804929
t_105,26.563119999999998,44.08428,0.013606224,0.009845074,0.010113227
t_1050,25.524069999999995,44.67383,0.01730725,0.013901405,0.013336477
t_1051,25.65267,44.69411,0.018018836,0.015339461,0.01444131
t_1052,25.569819999999993,44.7003,0.017891532,0.0146938255,0.013947328
t_1053,25.486950000000007,44.70645,0.0169158,0.014078602,0.013473527
t_1054,25.615589999999997,44.72675,0.018597366,0.015536877,0.014591725
t_1055,25.53271000000001,44.73292,0.017753301,0.014882075,0.014091692
t_1056,25.66138000000001,44.75319,0.01929717,0.016433978,0.015271698
t_1057,25.312690000000003,44.65955,0.015486185,0.012096578,0.01192426
t_1058,25.44122999999999,44.67997,0.016978957,0.013323619,0.012887698
t_1059,25.358370000000008,44.68607,0.016524468,0.012773459,0.012457543
t_106,26.48080999999999,44.09088,0.013883102,0.009833274,0.010136414
t_1060,25.275509999999997,44.69214,0.015099527,0.012237823,0.012035923
t_1061,25.404079999999993,44.71257,0.015874248,0.013493197,0.013019721
t_1062,25.321200000000005,44.71866,0.01646968,0.012927599,0.01257835
t_1063,25.449810000000014,44.73906,0.016772449,0.0142589025,0.013612703
t_1064,25.36690999999999,44.74517,0.015725926,0.013660718,0.01314989
t_1065,25.283999999999992,44.75124,0.014349037,0.0130637465,0.013857096
t_1066,25.412649999999985,44.77166,0.016758783,0.014439834,0.013752097
t_1067,24.98124999999999,44.68355,0.013525326,0.010088858,0.010312605
t_1068,24.94395,44.71608,0.013241095,0.010138529,0.010353079
t_1069,24.98956000000001,44.74267,0.013761547,0.010704179,0.010811704
t_107,26.608869999999996,44.11063,0.013661217,0.010227855,0.010425432
t_1070,24.906630000000007,44.74858,0.01231764,0.01017443,0.011341388
t_1071,24.952249999999992,44.77518,0.013850875,0.010743294,0.010843268
t_1072,24.869290000000007,44.78108,0.012725764,0.010196603,0.010400357
t_1073,24.914909999999992,44.80767,0.013436283,0.010767159,0.010862516
t_1074,24.831919999999997,44.81355,0.01122519,0.009094841,0.011368194
t_1075,24.960559999999987,44.83425,0.014333722,0.01137444,0.011350017
t_1076,24.877549999999985,44.84015,0.012077899,0.010775788,0.011873629
t_1077,25.155399999999986,44.73073,0.015007087,0.011801004,0.011689907
t_1078,25.072489999999988,44.73672,0.013733697,0.01124729,0.011248305
t_1079,25.20107999999999,44.75728,0.01618895,0.012469627,0.012218738
t_108,26.52654000000001,44.11724,0.012206234,0.010229265,0.0104267085
t_1080,25.11814000000001,44.76328,0.015289047,0.011882436,0.011754566
t_1081,25.035200000000003,44.76924,0.014386126,0.011305962,0.011295262
t_1082,25.163819999999987,44.78982,0.012886873,0.011192613,0.013424065
t_1083,25.08086,44.79581,0.0147773465,0.0119465105,0.011805392
t_1084,24.997890000000012,44.80176,0.012796783,0.011348543,0.012376029
t_1085,25.20953,44.81635,0.014177451,0.013277814,0.014039704
t_1086,25.12655000000001,44.82235,0.012323124,0.011254935,0.013484136
t_1087,25.578480000000013,44.75938,0.018559955,0.015736941,0.014743863
t_1088,25.495569999999987,44.76554,0.017449945,0.015073701,0.014238363
t_1089,25.62428,44.78582,0.019169295,0.016646504,0.015431969
t_109,26.572299999999984,44.14359,0.013300683,0.010636499,0.0107567385
t_1090,25.541349999999994,44.79199,0.019266427,0.015940355,0.014898254
t_1091,25.58715000000001,44.81843,0.018870357,0.016862493,0.015594542
t_1092,25.504189999999994,44.82459,0.018666063,0.016147269,0.015054998
t_1093,25.632980000000003,44.84486,0.01956485,0.017843664,0.016329294
t_1094,25.55000000000001,44.85104,0.01962115,0.01708249,0.015759818
t_1095,25.467009999999988,44.85718,0.018542299,0.016342832,0.01520287
t_1096,25.595830000000007,44.87746,0.020097684,0.018077018,0.016503166
t_1097,25.32972000000001,44.77775,0.014814028,0.013809575,0.014491356
t_1098,25.246769999999998,44.7838,0.014565048,0.013180679,0.013956901
t_1099,25.458410000000015,44.79813,0.017218642,0.015267666,0.014386538
t_11,26.8193,44.12359,0.014157266,0.010498501,0.010644194
t_110,26.407579999999996,44.15675,0.013499147,0.0105796335,0.010710957
t_1100,25.375460000000004,44.80424,0.0154212685,0.014602646,0.015160022
t_1101,25.29249999999999,44.81031,0.015108449,0.01393747,0.014599578
t_1102,25.421220000000005,44.83072,0.017352946,0.015446063,0.014522568
t_1103,25.338239999999985,44.83681,0.014485479,0.013139457,0.015277535
t_1104,25.255259999999993,44.84286,0.01419924,0.012516394,0.01468929
t_1105,25.38400999999999,44.86328,0.016557554,0.015599382,0.015992654
t_1106,25.30100999999999,44.86936,0.016539352,0.014858938,0.014073965
t_1107,25.043560000000014,44.82832,0.012498723,0.010688573,0.012936245
t_1108,25.172259999999994,44.84888,0.014714715,0.013354112,0.014104678
t_1109,25.089249999999993,44.85487,0.012212085,0.0112999175,0.013527462
t_111,26.45331999999999,44.18312,0.013428666,0.011025624,0.011070372
t_1110,25.006229999999988,44.86082,0.013255538,0.012020931,0.012960616
t_1111,25.217989999999986,44.87539,0.013046786,0.012590673,0.014759649
t_1112,25.134960000000007,44.8814,0.013062987,0.0119508775,0.0141514735
t_1113,25.05193,44.88737,0.013930558,0.012709333,0.013553731
t_1114,25.1807,44.90791,0.0156212365,0.014187055,0.014810336
t_1115,25.097649999999987,44.9139,0.012366317,0.011980584,0.014179821
t_1116,25.014579999999995,44.91985,0.013132956,0.011336521,0.013562697
t_1117,25.429810000000003,44.88975,0.01806184,0.016511155,0.0153299365
t_1118,25.346779999999995,44.89584,0.01621623,0.015726808,0.016098516
t_1119,25.263750000000016,44.90189,0.015283908,0.013324354,0.015451276
t_112,26.370929999999987,44.18967,0.013421707,0.0109637715,0.011020727
t_1120,25.39258000000001,44.9223,0.017288696,0.016650656,0.016862283
t_1121,25.309529999999995,44.92837,0.015309276,0.014105629,0.016181476
t_1122,25.438410000000005,44.94875,0.019115223,0.01763409,0.01617286
t_1123,25.35533000000001,44.95484,0.01607706,0.014937677,0.016952548
t_1124,25.272249999999985,44.9609,0.015073807,0.01416979,0.01624117
t_1125,25.401160000000004,44.98129,0.018587807,0.017754393,0.017766686
t_1126,25.318060000000003,44.98736,0.0152574275,0.015007848,0.017017284
t_1127,25.512830000000008,44.88362,0.019478062,0.01729609,0.01591999
t_1128,25.64169000000001,44.90388,0.018722374,0.017054157,0.01888673
t_1129,25.558660000000003,44.91005,0.020455144,0.018308997,0.016675694
t_113,26.416679999999985,44.21604,0.015277417,0.011436435,0.0113994
t_1130,25.475629999999995,44.91619,0.01934383,0.017480744,0.016058225
t_1131,25.604520000000008,44.93647,0.018480157,0.017276881,0.019088209
t_1132,25.521469999999994,44.94262,0.016564166,0.016498696,0.018382626
t_1133,25.650409999999994,44.96286,0.019240722,0.018294496,0.020004202
t_1134,25.56733,44.96904,0.017212108,0.017475508,0.019267581
t_1135,25.484250000000003,44.97518,0.016410308,0.01664876,0.01851905
t_1136,25.613220000000013,44.99544,0.019272538,0.018513083,0.020200023
t_1137,25.226460000000003,44.93441,0.016343985,0.015015785,0.015506149
t_1138,25.14339000000001,44.94042,0.014412366,0.012676622,0.014840983
t_1139,25.060300000000012,44.94639,0.012571172,0.011990608,0.014189384
t_114,26.46244999999999,44.24239,0.015093237,0.011924736,0.011787929
t_1140,25.189150000000012,44.96692,0.013886495,0.013418076,0.015539204
t_1141,25.10605000000001,44.97291,0.014042731,0.0126874,0.014851176
t_1142,25.022940000000006,44.97886,0.012583739,0.011981043,0.014180259
t_1143,25.234939999999995,44.9934,0.014453392,0.014208048,0.016276745
t_1144,25.151819999999987,44.99941,0.013968543,0.013429676,0.01555008
t_1145,25.068690000000004,45.00538,0.014083885,0.012676585,0.014840947
t_1146,25.19762,45.0259,0.015283136,0.01422067,0.01628848
t_1147,25.447010000000006,45.00773,0.015998282,0.016766734,0.01862618
t_1148,25.363889999999998,45.01382,0.016451288,0.015900632,0.017837143
t_1149,25.280759999999987,45.01987,0.016820824,0.016886175,0.017055983
t_115,26.38001,44.24894,0.015372233,0.011854403,0.011732195
t_1150,25.409750000000003,45.04025,0.016785001,0.01685113,0.018702753
t_1151,25.326599999999985,45.04633,0.017363539,0.015946561,0.017879136
t_1152,25.243439999999993,45.05237,0.016467169,0.015063315,0.017068423
t_1153,25.455629999999985,45.06667,0.01655538,0.017862875,0.019616578
t_1154,25.37245999999999,45.07277,0.015756914,0.016901474,0.018748403
t_1155,25.28927999999999,45.07882,0.015089446,0.015960861,0.017892206
t_1156,25.41834,45.09919,0.017837914,0.017917935,0.019666098
t_1157,25.11447000000001,45.03188,0.015389952,0.015054748,0.015538719
t_1158,25.03130999999999,45.03784,0.013908504,0.0126443915,0.014810493
t_1159,25.160269999999997,45.05837,0.015082609,0.014206979,0.016275752
t_116,26.425780000000003,44.2753,0.014775575,0.012372424,0.012141979
t_1160,25.07709,45.06434,0.012989907,0.013381859,0.0155052375
t_1161,24.993899999999996,45.07028,0.013832623,0.0125909075,0.014759871
t_1162,25.20608999999999,45.08485,0.013385832,0.015047982,0.013526306
t_1163,25.122890000000012,45.09084,0.014544315,0.014167477,0.01623902
t_1164,25.039680000000004,45.09679,0.0126193175,0.013322897,0.015449909
t_1165,25.168720000000008,45.11731,0.014867586,0.015004111,0.017013839
t_1166,25.085489999999993,45.12328,0.013030238,0.014102307,0.016178384
t_1167,25.33515,45.10526,0.016145721,0.01691692,0.018762404
t_1168,25.25193999999999,45.1113,0.0155996485,0.015943674,0.017876497
t_1169,25.464249999999993,45.1256,0.017967757,0.018999629,0.020634767
t_117,26.343320000000006,44.28183,0.01565798,0.0122786425,0.012068056
t_1170,25.381039999999985,45.13169,0.017292384,0.017934788,0.019681253
t_1171,25.29781,45.13775,0.016029917,0.016897656,0.018744942
t_1172,25.426950000000005,45.1581,0.016503831,0.01901771,0.020650893
t_1173,25.343700000000013,45.16417,0.01537764,0.017912887,0.01559542
t_1174,25.26044999999999,45.17021,0.015323135,0.016843611,0.018695934
t_1175,25.389620000000008,45.19058,0.015852584,0.018993154,0.016363297
t_1176,25.30635000000001,45.19664,0.016385471,0.017853066,0.019607756
t_1177,25.79011,44.77337,0.020950312,0.018153759,0.016560279
t_1178,25.7072,44.77961,0.020084532,0.017388448,0.015989158
t_1179,25.835970000000003,44.79975,0.01959376,0.019208621,0.018946066
t_118,26.47157999999999,44.30164,0.016456868,0.012907584,0.012562451
t_1180,25.75304,44.80602,0.02048258,0.018403875,0.016746167
t_1181,25.67009999999999,44.81224,0.019438421,0.017614067,0.016157899
t_1182,25.798900000000003,44.83241,0.021321723,0.019483306,0.017544352
t_1183,25.71593999999999,44.83865,0.017872818,0.01661588,0.018489173
t_1184,25.84478999999999,44.85878,0.022034429,0.020628715,0.018384516
t_1185,25.761809999999997,44.86504,0.020213686,0.019737773,0.019372022
t_1186,25.678830000000005,44.87127,0.017010687,0.016833149,0.01868644
t_1187,25.881849999999986,44.82613,0.021848472,0.02032702,0.018163875
t_1188,26.01070999999999,44.84615,0.023542376,0.022356085,0.019639473
t_1189,25.927760000000006,44.85248,0.02262726,0.021511067,0.01902729
t_119,26.389099999999985,44.30819,0.014970467,0.012827474,0.0124997655
t_1190,25.973690000000005,44.87883,0.023660617,0.022763766,0.019933682
t_1191,25.89070000000001,44.88514,0.023210865,0.021842953,0.01926811
t_1192,26.01964000000001,44.90515,0.024611857,0.024086384,0.020883346
t_1193,25.93664000000001,44.91148,0.023603592,0.023128586,0.020196347
t_1194,25.853620000000006,44.91778,0.022989191,0.022136813,0.019480916
t_1195,25.98259999999999,44.93781,0.024988389,0.024488041,0.021170333
t_1196,25.899560000000008,44.94412,0.023693794,0.023448156,0.02042597
t_1197,25.807709999999986,44.89142,0.022069788,0.020901242,0.018583443
t_1198,25.724699999999984,44.89766,0.02001476,0.019996371,0.019579606
t_1199,25.7706,44.92404,0.02227582,0.021175394,0.018783191
t_12,26.865129999999994,44.14988,0.0139116235,0.010861419,0.010936758
t_120,26.32521,44.16328,0.011666426,0.010507001,0.011636279
t_1200,25.687569999999994,44.93027,0.019980468,0.020259531,0.019790465
t_1201,25.816519999999997,44.95041,0.02315369,0.022427594,0.019691112
t_1202,25.73347000000001,44.95665,0.021447908,0.021454357,0.020743158
t_1203,25.77940000000001,44.98302,0.022971835,0.022723198,0.019904414
t_1204,25.69631000000001,44.98924,0.019245502,0.01937389,0.02096813
t_1205,25.825350000000014,45.00936,0.023805087,0.024068724,0.022803223
t_1206,25.742250000000013,45.01561,0.020129507,0.020519787,0.021983474
t_1207,26.102630000000005,44.89878,0.024844246,0.024988826,0.021527303
t_1208,26.148629999999997,44.92508,0.0265594,0.02640789,0.022533737
t_1209,26.065619999999996,44.93146,0.025831705,0.025481084,0.021877244
t_121,26.242819999999995,44.16977,0.011405526,0.009274303,0.011546839
t_1210,26.111619999999988,44.95775,0.026313582,0.026948256,0.022915078
t_1211,26.028580000000005,44.96412,0.0260709,0.025922824,0.022190506
t_1212,26.157640000000015,44.98403,0.024146209,0.025390064,0.026220702
t_1213,26.074579999999997,44.99042,0.025672244,0.027434286,0.025412392
t_1214,26.12061,45.0167,0.023129085,0.025866248,0.026628999
t_1215,26.037530000000004,45.02306,0.021988655,0.02482967,0.02573884
t_1216,26.16667000000001,45.04296,0.026452309,0.027349012,0.027894514
t_1217,25.94552999999999,44.97045,0.024658693,0.024838727,0.02142038
t_1218,25.862470000000002,44.97675,0.02396612,0.023755988,0.02064676
t_1219,25.99152000000001,44.99677,0.023568418,0.023448149,0.024545085
t_122,26.28853000000001,44.19618,0.014082138,0.010871139,0.0109462375
t_1220,25.908439999999985,45.00308,0.025038369,0.025164034,0.02165191
t_1221,25.954430000000002,45.0294,0.021914102,0.023755793,0.024811657
t_1222,25.871319999999997,45.0357,0.023884092,0.025494717,0.023914147
t_1223,26.00045,45.0557,0.027733577,0.02822917,0.023815041
t_1224,25.91731999999999,45.06201,0.02370765,0.024066499,0.025080433
t_1225,25.963339999999988,45.08831,0.025811637,0.02859602,0.026303088
t_1226,25.88019,45.09461,0.023390312,0.024382455,0.025353301
t_1227,25.53012000000001,45.0016,0.016459506,0.017640527,0.019416384
t_1228,25.659140000000008,45.02182,0.01773472,0.01961429,0.021181801
t_1229,25.57602,45.028,0.018257488,0.018694678,0.020362465
t_123,26.206109999999995,44.20265,0.014173378,0.010748962,0.010847802
t_1230,25.49288999999999,45.03414,0.016271004,0.017770078,0.01953307
t_1231,25.621929999999992,45.05439,0.01878061,0.01981419,0.021359205
t_1232,25.538790000000006,45.06055,0.019378135,0.018837305,0.020489896
t_1233,25.58471,45.08693,0.018732658,0.019971034,0.02149823
t_1234,25.501530000000002,45.09308,0.016173601,0.01893922,0.016325101
t_1235,25.630660000000006,45.11331,0.020964775,0.021174986,0.022560589
t_1236,25.54746,45.11947,0.01761863,0.020083394,0.021597734
t_1237,25.78819999999999,45.04196,0.023280684,0.02438674,0.023051705
t_1238,25.705070000000006,45.04819,0.019682592,0.020781765,0.02221452
t_1239,25.834180000000003,45.0683,0.023833707,0.02583079,0.024174761
t_124,26.33426,44.22257,0.01416202,0.011353972,0.011333569
t_1240,25.751030000000014,45.07454,0.01964972,0.022017915,0.023299573
t_1241,25.667879999999997,45.08076,0.018753497,0.021002112,0.02240855
t_1242,25.797020000000003,45.10088,0.022478903,0.023324905,0.02443812
t_1243,25.713840000000005,45.10711,0.019866899,0.022260575,0.023511617
t_1244,25.84303,45.1272,0.02291791,0.024703637,0.025630228
t_1245,25.759829999999994,45.13345,0.022458406,0.023592187,0.024669923
t_1246,25.67662999999999,45.13966,0.020678652,0.0224511,0.023677893
t_1247,26.009389999999996,45.1146,0.025425546,0.026982415,0.027582265
t_1248,25.926209999999998,45.12092,0.023556985,0.025818888,0.02658828
t_1249,25.972260000000006,45.1472,0.02337715,0.027331075,0.027879018
t_125,26.25182000000001,44.22906,0.014118388,0.011239361,0.0112419035
t_1250,25.88906,45.1535,0.023859233,0.026156543,0.026877293
t_1251,26.018339999999995,45.17347,0.025941847,0.028918978,0.029224789
t_1252,25.935120000000012,45.17979,0.025423449,0.02768562,0.028180318
t_1253,25.851879999999994,45.18608,0.023603646,0.026479037,0.027152905
t_1254,25.9812,45.20607,0.026859868,0.02928974,0.02953765
t_1255,25.897940000000006,45.21237,0.0252962,0.028034195,0.028476099
t_1256,25.944029999999998,45.23864,0.024880502,0.029661437,0.029850844
t_1257,25.805849999999992,45.15977,0.022442203,0.024998175,0.025883785
t_1258,25.722620000000006,45.166,0.022359893,0.023802038,0.024851684
t_1259,25.768640000000005,45.19233,0.02213402,0.025229579,0.026082726
t_126,26.297560000000004,44.25545,0.015139965,0.011749194,0.011648659
t_1260,25.685390000000012,45.19854,0.020335726,0.023952007,0.02498145
t_1261,25.81468000000001,45.21863,0.020627486,0.02673373,0.021716291
t_1262,25.73141000000001,45.22487,0.020726435,0.025394624,0.026224475
t_1263,25.77745999999999,45.25118,0.022301024,0.026915789,0.027525498
t_1264,25.69416000000001,45.25739,0.020897282,0.025491081,0.026307268
t_1265,25.823530000000005,45.27747,0.01992367,0.018410724,0.022918273
t_1266,25.74020999999999,45.2837,0.019531883,0.017446633,0.021911245
t_1267,26.110559999999992,45.22597,0.026369222,0.032310307,0.03206906
t_1268,26.027299999999997,45.23232,0.026659228,0.03096555,0.030945815
t_1269,26.156710000000004,45.25219,0.028337806,0.034102447,0.033557
t_127,26.215100000000007,44.26193,0.01477493,0.011610769,0.011538531
t_1270,26.073430000000002,45.25856,0.026779536,0.032708924,0.032400776
t_1271,26.119579999999985,45.28479,0.03010265,0.034511898,0.03389538
t_1272,26.036270000000002,45.29114,0.026796315,0.033113636,0.032737136
t_1273,26.165760000000006,45.311,0.030866235,0.036362886,0.035419613
t_1274,26.082429999999988,45.31737,0.028926305,0.034927372,0.03423835
t_1275,26.12861000000001,45.34358,0.02616722,0.03678504,0.028389828
t_1276,26.04525000000001,45.34994,0.028389137,0.03532464,0.034565933
t_1277,24.79453000000001,44.84602,0.01175002,0.010198642,0.011362915
t_1278,24.92320000000001,44.86673,0.010687442,0.0101456465,0.012406647
t_1279,24.84017,44.87262,0.011327116,0.009597997,0.0118677635
t_128,26.26084,44.28832,0.01554177,0.012148453,0.011965234
t_1280,24.757119999999986,44.87846,0.010324738,0.009071683,0.011345092
t_1281,24.968880000000013,44.8933,0.01314006,0.012030755,0.012969118
t_1282,24.885819999999995,44.8992,0.012674265,0.011376055,0.012400056
t_1283,24.802760000000006,44.90507,0.011117531,0.0095783435,0.011848332
t_1284,24.71968000000001,44.9109,0.010692829,0.009041517,0.011314985
t_1285,24.9315,44.92577,0.0117028,0.010714803,0.01296172
t_1286,24.848420000000004,44.93165,0.012039361,0.010117277,0.01237885
t_1287,24.765330000000006,44.9375,0.010478528,0.009545189,0.01181554
t_1288,24.977210000000014,44.95232,0.013291508,0.011327987,0.013554484
t_1289,24.894110000000012,44.95822,0.014231747,0.011995442,0.011844177
t_129,26.306600000000003,44.3147,0.015790587,0.012707752,0.012405893
t_1290,24.810990000000004,44.96409,0.011386297,0.01008089,0.0123431785
t_1291,24.727869999999996,44.96992,0.010679425,0.009498775,0.011769598
t_1292,24.939819999999997,44.98478,0.011756272,0.011301678,0.013529157
t_1293,24.85668000000001,44.99066,0.011477797,0.010650895,0.0128996335
t_1294,24.773539999999997,44.99651,0.010832129,0.010030028,0.012293283
t_1295,24.690390000000008,45.00232,0.010518129,0.0094394265,0.011710801
t_1296,24.98554999999999,45.01131,0.013093151,0.011951811,0.014152364
t_1297,24.68222,44.94331,0.010733661,0.008999122,0.011272646
t_1298,24.644740000000013,44.97572,0.011546459,0.010036437,0.011218527
t_1299,24.607230000000015,45.0081,0.0110124685,0.008879203,0.011152699
t_13,26.782790000000006,44.15659,0.013892712,0.010956264,0.011013708
t_130,26.132630000000006,44.26837,0.015208227,0.011440925,0.0114031
t_1300,24.652890000000014,45.03471,0.010342956,0.00936762,0.011639579
t_1301,24.56970000000001,45.04048,0.009904125,0.008802456,0.011075792
t_1302,24.61536000000001,45.06709,0.010880635,0.009283758,0.011556287
t_1303,24.53214,45.07283,0.010062894,0.00871499,0.010988006
t_1304,24.661040000000014,45.09368,0.0114438385,0.00979475,0.012061931
t_1305,24.57781,45.09945,0.010616698,0.009188407,0.011461433
t_1306,24.494560000000007,45.10518,0.009365783,0.00861758,0.010890067
t_1307,24.9024,45.01722,0.010667948,0.011257637,0.010695827
t_1308,24.819240000000008,45.02308,0.011995812,0.010595111,0.012845391
t_1309,24.736070000000012,45.02892,0.011338577,0.009965136,0.012229563
t_131,26.05014,44.27478,0.013216829,0.011242096,0.01124413
t_1310,24.948139999999995,45.04376,0.013443845,0.011903437,0.01410618
t_1311,24.864959999999996,45.04964,0.011068292,0.011196308,0.013427628
t_1312,24.781769999999995,45.05549,0.011095577,0.010523932,0.012776113
t_1313,24.69856999999999,45.06131,0.010570593,0.009886526,0.012152282
t_1314,24.91069999999999,45.07618,0.012138009,0.011835956,0.014041704
t_1315,24.82749000000001,45.08205,0.011033596,0.011118163,0.013352235
t_1316,24.74427,45.08788,0.011459696,0.010437806,0.012692186
t_1317,24.956459999999993,45.10271,0.012376483,0.012516689,0.014689569
t_1318,24.87324000000001,45.10859,0.01186093,0.01175019,0.013959674
t_1319,24.789999999999992,45.11445,0.012135153,0.011023885,0.013261163
t_132,26.178349999999995,44.29479,0.015325301,0.011984086,0.011835139
t_1320,24.70675,45.12026,0.010452744,0.010337511,0.012594311
t_1321,24.919010000000014,45.13512,0.012299183,0.0124224685,0.0146002285
t_1322,24.83574999999999,45.14099,0.011748622,0.011646717,0.013860585
t_1323,24.752489999999995,45.14682,0.011686749,0.010914033,0.013154893
t_1324,24.964799999999997,45.16163,0.014039464,0.013137497,0.015275692
t_1325,24.881529999999998,45.16752,0.012924382,0.0123089105,0.014492414
t_1326,24.798239999999993,45.17337,0.012062631,0.011526357,0.0137451505
t_1327,24.623500000000007,45.12604,0.010663532,0.009690654,0.011959284
t_1328,24.540230000000008,45.13179,0.00973638,0.009082111,0.011355496
t_1329,24.456950000000006,45.1375,0.010109301,0.008510592,0.010782281
t_133,26.095849999999984,44.30121,0.015045922,0.011787423,0.011679094
t_1330,24.669209999999993,45.15262,0.011909115,0.010223685,0.012483045
t_1331,24.585919999999987,45.15839,0.010311874,0.009574687,0.011844717
t_1332,24.50263000000001,45.16412,0.009781525,0.008965659,0.011239201
t_1333,24.419330000000002,45.16982,0.009334002,0.008394938,0.010665506
t_1334,24.631640000000004,45.18497,0.011245849,0.010097089,0.012359062
t_1335,24.548329999999993,45.19072,0.011171657,0.009447778,0.011719078
t_1336,24.465010000000007,45.19643,0.009837376,0.008839706,0.011113133
t_1337,24.714949999999988,45.17919,0.012027636,0.010789534,0.013034246
t_1338,24.927330000000012,45.19403,0.013467108,0.013012767,0.015158276
t_1339,24.84402,45.1999,0.013460268,0.012176846,0.014366835
t_134,26.14157,44.32762,0.015571343,0.0123576345,0.012130452
t_1340,24.76070999999999,45.20574,0.012203406,0.011390096,0.013614237
t_1341,24.973150000000004,45.22053,0.013621171,0.013760935,0.015860084
