# {20110222_M6.1_Christchurch} median gmf, Stations:Seismic, gmlt:USGS, Rupture:GFZ
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,Bradley2013,CampbellBozorgnia2014,ChiouYoungs2014
s_118,172.1803,-42.3364,0.0057,0.0057,0.0057,0.0057,0.0057
s_119,170.0983,-44.2561,0.0057,0.0057,0.0057,0.0057,0.0057
s_12,172.664,-43.376,0.22078,0.22078,0.22078,0.22078,0.22078
s_120,170.4706,-45.9067,0.0056,0.0056,0.0056,0.0056,0.0056
s_121,171.59969999999998,-41.7575,0.0056,0.0056,0.0056,0.0056,0.0056
s_122,168.94169999999997,-46.1042,0.0054,0.0054,0.0054,0.0054,0.0054
s_123,172.1164,-41.2511,0.0054,0.0054,0.0054,0.0054,0.0054
s_124,171.9525,-41.8589,0.0052,0.0052,0.0052,0.0052,0.0052
s_125,170.1956,-46.0733,0.0051,0.0051,0.0051,0.0051,0.0051
s_126,171.05376,-43.71627,0.00501,0.00501,0.00501,0.00501,0.00501
s_127,170.64440000000002,-45.0456,0.005,0.005,0.005,0.005,0.005
s_128,170.0197,-43.465,0.005,0.005,0.005,0.005,0.005
s_129,170.18420000000003,-43.3908,0.0041,0.0041,0.0041,0.0041,0.0041
s_13,172.495,-43.369,0.20796,0.20796,0.20796,0.20796,0.20796
s_130,170.50189999999998,-45.8758,0.0035,0.0035,0.0035,0.0035,0.0035
s_131,169.42309999999998,-43.7164,0.0032,0.0032,0.0032,0.0032,0.0032
s_132,167.7192,-45.4183,0.0031,0.0031,0.0031,0.0031,0.0031
s_133,169.0442,-43.8847,0.0029,0.0029,0.0029,0.0029,0.0029
s_134,173.2572,-42.0897,0.0028,0.0028,0.0028,0.0028,0.0028
s_135,173.68190000000004,-42.4275,0.0028,0.0028,0.0028,0.0028,0.0028
s_136,169.7192,-46.2506,0.0028,0.0028,0.0028,0.0028,0.0028
s_137,170.51390000000004,-45.8642,0.0027,0.0027,0.0027,0.0027,0.0027
s_138,171.8044,-41.7467,0.0027,0.0027,0.0027,0.0027,0.0027
s_139,170.18439999999998,-44.3872,0.0025,0.0025,0.0025,0.0025,0.0025
s_14,172.38099999999997,-43.593,0.19401,0.19401,0.19401,0.19401,0.19401
s_140,172.82079999999996,-40.8511,0.0022,0.0022,0.0022,0.0022,0.0022
s_141,173.2742,-41.2894,0.0021,0.0021,0.0021,0.0021,0.0021
s_142,169.6311,-45.9556,0.0021,0.0021,0.0021,0.0021,0.0021
s_143,173.3508,-41.6219,0.0021,0.0021,0.0021,0.0021,0.0021
s_144,169.30809999999997,-45.2328,0.002,0.002,0.002,0.002,0.002
s_145,173.5408,-42.4161,0.0018,0.0018,0.0018,0.0018,0.0018
s_146,169.01750000000004,-44.8286,0.0016,0.0016,0.0016,0.0016,0.0016
s_147,169.81529999999998,-43.5339,0.0015,0.0015,0.0015,0.0015,0.0015
s_148,172.90508,-41.76418,0.00145,0.00145,0.00145,0.00145,0.00145
s_149,174.87919999999997,-41.2261,0.0014,0.0014,0.0014,0.0014,0.0014
s_15,172.61400000000003,-43.468,0.18289,0.18289,0.18289,0.18289,0.18289
s_150,174.9031,-41.2133,0.0013,0.0013,0.0013,0.0013,0.0013
s_151,174.9158,-41.2061,0.0013,0.0013,0.0013,0.0013,0.0013
s_152,174.94389999999999,-41.2439,0.0012,0.0012,0.0012,0.0012,0.0012
s_153,174.7828,-41.2772,0.0011,0.0011,0.0011,0.0011,0.0011
s_154,169.13890000000004,-46.5386,0.0011,0.0011,0.0011,0.0011,0.0011
s_155,174.81830000000002,-41.3167,0.001,0.001,0.001,0.001,0.001
s_156,174.7681,-41.2858,0.0009,0.0009,0.0009,0.0009,0.0009
s_157,174.7794,-41.2764,0.0008,0.0008,0.0008,0.0008,0.0008
s_158,167.9264,-44.675,0.0007,0.0007,0.0007,0.0007,0.0007
s_159,174.78110000000004,-41.2939,0.0007,0.0007,0.0007,0.0007,0.0007
s_16,172.46799999999996,-43.623,0.1588,0.1588,0.1588,0.1588,0.1588
s_160,168.11834999999996,-45.36817,0.00068,0.00068,0.00068,0.00068,0.00068
s_161,167.94698,-45.89404,0.00067,0.00067,0.00067,0.00067,0.00067
s_162,172.52890000000002,-40.8272,0.0006,0.0006,0.0006,0.0006,0.0006
s_163,173.37940000000003,-41.2189,0.0006,0.0006,0.0006,0.0006,0.0006
s_164,166.68066,-46.16786,0.00044,0.00044,0.00044,0.00044,0.00044
s_165,174.7043,-41.3087,0.00043,0.00043,0.00043,0.00043,0.00043
s_166,167.15349000000003,-45.46634,0.00039,0.00039,0.00039,0.00039,0.00039
s_167,174.85550999999998,-38.5147,0.00014,0.00014,0.00014,0.00014,0.00014
s_168,176.24606,-40.68137,0.00014,0.00014,0.00014,0.00014,0.00014
s_169,176.49235,-39.16742,9e-05,9e-05,9e-05,9e-05,9e-05
s_17,172.654,-43.706,0.14851,0.14851,0.14851,0.14851,0.14851
s_170,177.11068999999998,-38.26102,3e-05,3e-05,3e-05,3e-05,3e-05
s_18,172.47199999999998,-43.55,0.12791,0.12791,0.12791,0.12791,0.12791
s_19,172.31799999999998,-43.675,0.10502,0.10502,0.10502,0.10502,0.10502
s_2,172.71799999999996,-43.495,0.85559,0.85559,0.85559,0.85559,0.85559
s_20,171.85500000000002,-43.321,0.08761,0.08761,0.08761,0.08761,0.08761
s_21,172.38099999999997,-43.312,0.08292,0.08292,0.08292,0.08292,0.08292
s_22,172.70500000000004,-42.963,0.08264,0.08264,0.08264,0.08264,0.08264
s_23,171.92899999999997,-43.338,0.08258,0.08258,0.08258,0.08258,0.08258
s_24,171.748,-43.902,0.07039,0.07039,0.07039,0.07039,0.07039
s_25,172.026,-43.391,0.06855,0.06855,0.06855,0.06855,0.06855
s_26,172.10199999999998,-43.49,0.06758,0.06758,0.06758,0.06758,0.06758
s_27,172.92200000000003,-42.939,0.05314,0.05314,0.05314,0.05314,0.05314
s_28,171.724,-43.227,0.04839,0.04839,0.04839,0.04839,0.04839
s_29,172.543,-42.87,0.03751,0.03751,0.03751,0.03751,0.03751
s_3,172.635,-43.522,0.71889,0.71889,0.71889,0.71889,0.71889
s_30,172.731,-43.155,0.03278,0.03278,0.03278,0.03278,0.03278
s_31,171.24400000000003,-44.403,0.02883,0.02883,0.02883,0.02883,0.02883
s_32,172.27099999999996,-42.782,0.02524,0.02524,0.02524,0.02524,0.02524
s_33,172.51099999999997,-42.594,0.02369,0.02369,0.02369,0.02369,0.02369
s_34,173.27499999999998,-42.813,0.0226,0.0226,0.0226,0.0226,0.0226
s_35,170.829,-44.099,0.01856,0.01856,0.01856,0.01856,0.01856
s_36,171.56799999999998,-42.949,0.01819,0.01819,0.01819,0.01819,0.01819
s_37,172.83000000000004,-42.523,0.01614,0.01614,0.01614,0.01614,0.01614
s_38,173.05399999999997,-42.619,0.01155,0.01155,0.01155,0.01155,0.01155
s_39,171.473,-42.727,0.01048,0.01048,0.01048,0.01048,0.01048
s_4,172.683,-43.526,0.64828,0.64828,0.64828,0.64828,0.64828
s_40,171.05399999999997,-43.715,0.00731,0.00731,0.00731,0.00731,0.00731
s_41,170.01999999999998,-43.463,0.00471,0.00471,0.00471,0.00471,0.00471
s_42,170.18399999999997,-44.386,0.00259,0.00259,0.00259,0.00259,0.00259
s_43,173.539,-42.416,0.00166,0.00166,0.00166,0.00166,0.00166
s_44,174.926,-41.191,0.00051,0.00051,0.00051,0.00051,0.00051
s_45,166.68100000000004,-46.166,0.00045,0.00045,0.00045,0.00045,0.00045
s_46,175.502,-37.731,4e-05,4e-05,4e-05,4e-05,4e-05
s_47,172.7092,-43.5811,1.4544,1.4544,1.4544,1.4544,1.4544
s_48,172.72469999999998,-43.6094,0.8789,0.8789,0.8789,0.8789,0.8789
s_49,172.635,-43.5236,0.7134,0.7134,0.7134,0.7134,0.7134
s_5,172.647,-43.538,0.48806,0.48806,0.48806,0.48806,0.48806
s_50,172.6828,-43.5275,0.6644,0.6644,0.6644,0.6644,0.6644
s_52,172.61969999999997,-43.5311,0.5291,0.5291,0.5291,0.5291,0.5291
s_54,172.6472,-43.5397,0.4831,0.4831,0.4831,0.4831,0.4831
s_56,172.62419999999997,-43.5672,0.3965,0.3965,0.3965,0.3965,0.3965
s_57,172.62720000000002,-43.5375,0.3607,0.3607,0.3607,0.3607,0.3607
s_58,172.6633,-43.5069,0.3416,0.3416,0.3416,0.3416,0.3416
s_59,172.56420000000003,-43.5378,0.2933,0.2933,0.2933,0.2933,0.2933
s_6,172.628,-43.536,0.38521,0.38521,0.38521,0.38521,0.38521
s_60,172.70190000000002,-43.5033,0.2372,0.2372,0.2372,0.2372,0.2372
s_61,172.52999999999997,-43.4847,0.2176,0.2176,0.2176,0.2176,0.2176
s_62,172.6067,-43.4944,0.2161,0.2161,0.2161,0.2161,0.2161
s_63,172.66359999999997,-43.3781,0.2123,0.2123,0.2123,0.2123,0.2123
s_64,172.4953,-43.3711,0.2008,0.2008,0.2008,0.2008,0.2008
s_65,172.38080000000002,-43.5944,0.1914,0.1914,0.1914,0.1914,0.1914
s_66,172.61360000000002,-43.4692,0.1802,0.1802,0.1802,0.1802,0.1802
s_67,172.4678,-43.6247,0.1597,0.1597,0.1597,0.1597,0.1597
s_68,172.65359999999998,-43.7078,0.1473,0.1473,0.1473,0.1473,0.1473
s_7,172.663,-43.505,0.37491,0.37491,0.37491,0.37491,0.37491
s_70,172.4719,-43.5517,0.1203,0.1203,0.1203,0.1203,0.1203
s_72,172.3175,-43.6767,0.102,0.102,0.102,0.102,0.102
s_74,172.5958,-43.2761,0.0887,0.0887,0.0887,0.0887,0.0887
s_75,171.85469999999998,-43.3231,0.0882,0.0882,0.0882,0.0882,0.0882
s_76,172.70500000000004,-42.9647,0.0834,0.0834,0.0834,0.0834,0.0834
s_77,171.9289,-43.3397,0.0817,0.0817,0.0817,0.0817,0.0817
s_78,172.3811,-43.3139,0.0788,0.0788,0.0788,0.0788,0.0788
s_79,172.27090999999996,-42.78335,0.07577,0.07577,0.07577,0.07577,0.07577
s_8,172.71500000000003,-43.608,0.34615,0.34615,0.34615,0.34615,0.34615
s_80,171.7475,-43.9042,0.0706,0.0706,0.0706,0.0706,0.0706
s_81,172.25220000000002,-43.8103,0.0701,0.0701,0.0701,0.0701,0.0701
s_82,172.0256,-43.3928,0.068,0.068,0.068,0.068,0.068
s_83,172.19780000000003,-43.6692,0.0676,0.0676,0.0676,0.0676,0.0676
s_84,172.1019,-43.4914,0.0643,0.0643,0.0643,0.0643,0.0643
s_85,171.9597,-43.5414,0.0635,0.0635,0.0635,0.0635,0.0635
s_86,172.0381,-43.3275,0.056,0.056,0.056,0.056,0.056
s_87,172.9214,-42.9403,0.0533,0.0533,0.0533,0.0533,0.0533
s_88,171.7233,-43.2283,0.048,0.048,0.048,0.048,0.048
s_89,172.09360000000004,-43.8983,0.0463,0.0463,0.0463,0.0463,0.0463
s_9,172.56399999999996,-43.536,0.29759,0.29759,0.29759,0.29759,0.29759
s_90,171.23670000000004,-43.9236,0.0371,0.0371,0.0371,0.0371,0.0371
s_91,172.54309999999998,-42.8711,0.0367,0.0367,0.0367,0.0367,0.0367
s_92,172.0231,-43.7531,0.0356,0.0356,0.0356,0.0356,0.0356
s_93,172.7308,-43.1564,0.0322,0.0322,0.0322,0.0322,0.0322
s_94,171.24440000000004,-44.4044,0.0284,0.0284,0.0284,0.0284,0.0284
s_95,172.2708,-42.7833,0.0247,0.0247,0.0247,0.0247,0.0247
s_96,172.51080000000002,-42.5958,0.0232,0.0232,0.0232,0.0232,0.0232
s_97,173.2747,-42.8153,0.0216,0.0216,0.0216,0.0216,0.0216
s_98,171.4217,-43.8247,0.0214,0.0214,0.0214,0.0214,0.0214
s_99,171.61080000000004,-43.8389,0.0203,0.0203,0.0203,0.0203,0.0203
t_0,169.36723,-46.58554,0.00056643574,0.00042312907,0.0005001416,0.0006419004,0.0005682135
t_1,169.2774,-46.58554,0.0006281228,0.00049691275,0.0005736365,0.00069630606,0.000628531
t_10,169.63673,-46.4,0.00085896824,0.00065642275,0.00079226523,0.00095188915,0.00086938124
t_100,168.91808000000003,-46.33802,0.0006589822,0.00048867345,0.00057213416,0.0007494261,0.0006598322
t_1000,169.5469,-45.33669,0.0013544791,0.0010322741,0.0013964667,0.0014276659,0.0014097048
t_1001,169.63673,-45.33669,0.0013880711,0.0010378759,0.0014373378,0.0014583148,0.0014523857
t_1002,169.81639,-45.3998,0.0014340344,0.0010504845,0.001492287,0.0015005826,0.0015091829
t_1003,169.77148,-45.36826,0.0014277251,0.0010484341,0.0014868141,0.001496846,0.0015007814
t_1004,169.81639,-45.36826,0.001465476,0.001075016,0.0015313607,0.0015315394,0.0015424292
t_1005,169.72656,-45.36826,0.0015101347,0.0011325598,0.0015284378,0.0015413981,0.0015943153
t_1006,169.68164000000002,-45.36826,0.0013709789,0.001013786,0.0014177037,0.0014424316,0.0014372291
t_1007,169.81639,-45.33669,0.0015002446,0.0011025384,0.0015739964,0.0015650713,0.0015792813
t_1008,169.77148,-45.33669,0.0014994877,0.0011101861,0.0015643951,0.0015546426,0.0015792423
t_1009,169.68164000000002,-45.33669,0.0014109627,0.001048109,0.0014652062,0.0014798536,0.0014793015
t_101,169.09774,-46.27596,0.000847349,0.0006463235,0.00076888624,0.0009462336,0.0008534838
t_1010,169.72656,-45.33669,0.0015056584,0.0011251377,0.0015618815,0.0015496033,0.0015864096
t_1011,169.81639,-45.30511,0.0015292531,0.0011247301,0.0016114315,0.0015950844,0.001609533
t_1012,169.45706,-45.3998,0.001233978,0.00093675306,0.0012497471,0.0013104582,0.001281384
t_1013,169.2774,-45.3998,0.0011387643,0.00087422016,0.0011341051,0.0012193506,0.0011751514
t_1014,169.2774,-45.33669,0.0012694662,0.0010270507,0.0012913586,0.0013526676,0.0012982026
t_1015,169.36723,-45.33669,0.0013226108,0.001065459,0.0013570733,0.0014029333,0.001356546
t_1016,169.18757,-45.33669,0.0012349373,0.0009850857,0.0012298033,0.0012988207,0.0012712834
t_1017,169.45706,-45.33669,0.0014390176,0.0011468156,0.0014441771,0.0014806783,0.001494895
t_1018,169.36723,-45.27351,0.0015014993,0.0012945106,0.0015803576,0.0015857349,0.0015206413
t_1019,169.18757,-45.27351,0.0013035955,0.0010746676,0.0013287535,0.0013888278,0.00132768
t_102,168.91808000000003,-46.27596,0.00082439685,0.0006242571,0.0007314356,0.0009297618,0.0008260008
t_1020,169.2774,-45.27351,0.0014793822,0.0013012895,0.0015487913,0.001565108,0.0014903392
t_1021,169.45706,-45.27351,0.0014520937,0.0011748762,0.0015168611,0.0015284109,0.0014927825
t_1022,169.59181,-45.33669,0.0013691342,0.001032423,0.0014143006,0.0014408027,0.0014290942
t_1023,169.63673,-45.30511,0.0014273593,0.001072555,0.0014847866,0.0014959296,0.0014931861
t_1024,169.59181,-45.30511,0.0014080203,0.0010682893,0.0014620101,0.0014790611,0.001468728
t_1025,169.5469,-45.30511,0.0013972588,0.0010740283,0.0014489496,0.0014699525,0.0014526214
t_1026,169.59181,-45.27351,0.0014458887,0.0011025032,0.0015085901,0.0015162113,0.001507559
t_1027,169.5469,-45.27351,0.0014384671,0.0011134415,0.0014996694,0.0015105549,0.0014942441
t_1028,169.63673,-45.27351,0.0014951527,0.001133326,0.0015592338,0.0015519896,0.0015661775
t_1029,169.5469,-45.24189,0.001477112,0.0011485331,0.0015469025,0.0015479763,0.0015340263
t_103,168.37909000000002,-46.4,0.00053317676,0.00040792805,0.00036318926,0.0005429239,0.0005555928
t_1030,169.59181,-45.24189,0.0014813185,0.0011331401,0.0015522259,0.0015508324,0.0015443222
t_1031,169.63673,-45.24189,0.0014704315,0.0011068675,0.0015453957,0.0015466225,0.0015358047
t_1032,169.72656,-45.30511,0.0020170058,0.0016331561,0.0019321234,0.0018874853,0.0021939552
t_1033,169.68164000000002,-45.30511,0.0014461523,0.0010778742,0.0015084476,0.0015142233,0.0015159702
t_1034,169.77148,-45.30511,0.0015217159,0.0011266997,0.0015953733,0.0015801615,0.001601772
t_1035,169.72656,-45.27351,0.0015068213,0.0011192148,0.0015829212,0.0015725777,0.0015824004
t_1036,169.68164000000002,-45.27351,0.0014812209,0.0011071215,0.0015516226,0.0015484192,0.0015526328
t_1037,169.81639,-45.27351,0.001569981,0.0011574128,0.0016603369,0.0016329809,0.0016529766
t_1038,169.77148,-45.27351,0.0015366036,0.0011362471,0.0016193973,0.0016009654,0.0016160215
t_1039,169.81639,-45.24189,0.001605902,0.0011854961,0.0017048098,0.0016678112,0.001690991
t_104,168.28926,-46.4,0.00062740827,0.00050368934,0.00041487487,0.0005942545,0.00066638517
t_1040,169.72656,-45.24189,0.0015414043,0.0011468546,0.0016256067,0.0016061765,0.0016188838
t_1041,169.77148,-45.24189,0.0015717243,0.0011639507,0.0016628113,0.001635049,0.0016531502
t_1042,169.68164000000002,-45.24189,0.0015245052,0.0011433576,0.001602514,0.0015877188,0.0015987883
t_1043,169.77148,-45.21026,0.0016067566,0.0011911968,0.0017061669,0.0016690051,0.0016902789
t_1044,169.81639,-45.21026,0.0016420179,0.0012134862,0.0017495868,0.0017028013,0.0017292561
t_1045,169.68164000000002,-45.21026,0.0032039506,0.0029044657,0.003015077,0.0025925704,0.0036318852
t_1046,169.72656,-45.21026,0.0015552646,0.001154902,0.0016482185,0.0016259211,0.0016322029
t_1047,169.77148,-45.17861,0.0016376487,0.0012142481,0.0017455021,0.001700163,0.0017228472
t_1048,169.68164000000002,-45.17861,0.0029760739,0.002646828,0.002829601,0.0024856194,0.0033448352
t_1049,169.81639,-45.17861,0.001678242,0.001241285,0.0017945546,0.0017378677,0.0017676874
t_105,168.01976000000002,-46.4,0.0006338239,0.0005277325,0.0003982637,0.00061533425,0.0006778351
t_1050,169.72656,-45.17861,0.0024244343,0.0020299102,0.002347017,0.0021838285,0.0026695896
t_1051,169.72656,-45.14694,0.0021685266,0.0017452677,0.0021186424,0.0020394141,0.0023488682
t_1052,169.5469,-45.21026,0.0015101695,0.0011756597,0.0015871848,0.001579659,0.0015689802
t_1053,169.59181,-45.21026,0.0015111704,0.0011568277,0.001589574,0.0015805417,0.0015757189
t_1054,169.63673,-45.21026,0.0026110495,0.0022973847,0.0024862133,0.0022625988,0.0028999029
t_1055,169.63673,-45.17861,0.0019687312,0.0015853478,0.0019095714,0.001887755,0.002109162
t_1056,169.59181,-45.17861,0.0015419825,0.0011796973,0.0016268026,0.0016096532,0.001609075
t_1057,169.5469,-45.17861,0.0015331239,0.001190424,0.0016160796,0.0016026576,0.0015940722
t_1058,169.59181,-45.14694,0.0015702385,0.0011987148,0.0016607385,0.0016361434,0.0016402752
t_1059,169.5469,-45.14694,0.0015549051,0.0012020444,0.0016425172,0.0016234433,0.0016188893
t_106,168.19942000000003,-46.4,0.0007049175,0.00059086655,0.00045458844,0.00067641004,0.00075931975
t_1060,169.63673,-45.14694,0.0016149877,0.001224951,0.0017090065,0.0016703252,0.0016933549
t_1061,169.5469,-45.11525,0.0015748873,0.0012108289,0.0016665448,0.0016424386,0.0016422059
t_1062,169.45706,-45.21026,0.0023358942,0.0021515612,0.002242855,0.0021146017,0.002518728
t_1063,169.36723,-45.21026,0.0024254392,0.0024022895,0.0023559371,0.0022114404,0.0025657245
t_1064,169.18757,-45.21026,0.0013901923,0.0011640844,0.0014328911,0.0014754905,0.0014136091
t_1065,169.2774,-45.21026,0.0016091261,0.0014625597,0.0017108883,0.0016948747,0.0016127296
t_1066,169.2774,-45.14694,0.0015119564,0.0012731937,0.001586149,0.0015926616,0.0015406115
t_1067,169.18757,-45.14694,0.0015608651,0.0013101036,0.0015091404,0.0015902366,0.0016091013
t_1068,169.45706,-45.14694,0.0015503261,0.0012412091,0.0016366327,0.0016224406,0.001600874
t_1069,169.36723,-45.14694,0.0022133733,0.0020367184,0.0021374065,0.0020535802,0.0023564803
t_107,168.10959000000003,-46.4,0.00034868566,0.00024398007,0.00023062449,0.0003932005,0.000348568
t_1070,169.45706,-45.08354,0.0019056993,0.00156729,0.0018479052,0.0018530347,0.0020155362
t_1071,169.18757,-45.08354,0.0015744533,0.0012934934,0.0015191766,0.0015994476,0.0016327368
t_1072,169.77148,-45.14694,0.0017946854,0.0013534173,0.0018849905,0.0018125706,0.0018981495
t_1073,169.68164000000002,-45.14694,0.0031392744,0.002808254,0.0029865692,0.0025873424,0.0035411199
t_1074,169.81639,-45.14694,0.0017145546,0.0012688846,0.0018396834,0.0017729967,0.0018062583
t_1075,169.81639,-45.11525,0.0017630333,0.0013073758,0.0018967967,0.0018160619,0.0018585986
t_1076,169.77148,-45.11525,0.0020312301,0.001572834,0.0020031868,0.001973041,0.0021688042
t_1077,169.68164000000002,-45.11525,0.0016834652,0.0012677788,0.0017900844,0.001731494,0.0017707376
t_1078,169.72656,-45.11525,0.0034109857,0.0030683735,0.0032536474,0.0027589253,0.003871526
t_1079,169.81639,-45.08354,0.0020050516,0.0015261407,0.0020158526,0.0019819841,0.0021313797
t_108,168.10959000000003,-46.33802,0.0007000234,0.0005878998,0.00045183583,0.00067157985,0.0007536435
t_1080,169.68164000000002,-45.08354,0.0016662923,0.0012447994,0.0017814741,0.0017299767,0.0017500825
t_1081,169.72656,-45.08354,0.001872664,0.0014249354,0.0019078196,0.0018728301,0.0019833876
t_1082,169.59181,-45.11525,0.0016412118,0.0012570367,0.0017352536,0.001690003,0.001719792
t_1083,169.63673,-45.11525,0.0015983479,0.0012020019,0.001700248,0.0016680929,0.0016738357
t_1084,169.63673,-45.08354,0.0021956526,0.0017902537,0.002143787,0.0020583898,0.0023770977
t_1085,169.59181,-45.08354,0.0027844803,0.0024585954,0.0026729102,0.0023978965,0.003096867
t_1086,169.5469,-45.08354,0.0016499686,0.0012715112,0.0017434699,0.0016975391,0.0017272609
t_1087,169.63673,-45.05182,0.0021364212,0.0017133316,0.0020937654,0.0020306339,0.0022996168
t_1088,169.59181,-45.05182,0.0030874128,0.0027605793,0.0029510588,0.0025757242,0.0034657842
t_1089,169.5469,-45.05182,0.0025944,0.0022565473,0.002500964,0.002291322,0.0028624798
t_109,168.01976000000002,-46.33802,0.0006638694,0.00055582664,0.00042308657,0.00064056396,0.00071212207
t_1090,169.5469,-45.02008,0.002736388,0.0023947516,0.0026359863,0.0023828845,0.003033977
t_1091,169.59181,-45.02008,0.0022311802,0.0018208429,0.0021819815,0.0020910506,0.0024150645
t_1092,169.77148,-45.08354,0.0023751655,0.0019214606,0.0023405943,0.0022017893,0.0025881666
t_1093,169.77148,-45.05182,0.0017699798,0.0013113853,0.0019114306,0.0018304068,0.0018635849
t_1094,169.68164000000002,-45.05182,0.0022569331,0.0018217958,0.002216995,0.0021161898,0.0024456128
t_1095,169.72656,-45.05182,0.0020655736,0.0016030858,0.0020422328,0.0020051303,0.0022045658
t_1096,169.81639,-45.05182,0.003831295,0.0034650422,0.0036942067,0.0030473208,0.0043708785
t_1097,169.81639,-45.02008,0.0018593386,0.0013770278,0.00202077,0.001913832,0.0019599036
t_1098,169.77148,-45.02008,0.0017918408,0.0013250312,0.0019420792,0.0018559312,0.0018859812
t_1099,169.68164000000002,-45.02008,0.0027003174,0.0022831624,0.0026392161,0.0023951163,0.00298629
t_11,169.5469,-46.4,0.0007821042,0.0005903444,0.00071451464,0.0008732548,0.00079088256
t_110,168.28926,-46.33802,0.0006561117,0.00052814564,0.00043985256,0.000619258,0.00069846923
t_1100,169.72656,-45.02008,0.0023838212,0.001924515,0.0023553858,0.0022178784,0.0025922186
t_1101,169.72656,-44.98832,0.002645965,0.0021905827,0.002611947,0.002389439,0.0029096608
t_1102,169.36723,-45.08354,0.0015278744,0.00121864,0.0016057545,0.0016022258,0.0015779105
t_1103,169.2774,-45.08354,0.0015270893,0.0012386729,0.0015881929,0.0015879547,0.0015755377
t_1104,169.2774,-45.02008,0.0014956364,0.0011814432,0.0015610927,0.0015719639,0.0015466744
t_1105,169.18757,-45.02008,0.0023532945,0.0021514576,0.0022109032,0.0020948858,0.0025645006
t_1106,169.45706,-45.02008,0.0015941996,0.0012258627,0.0016856545,0.0016631375,0.0016621993
t_1107,169.36723,-45.02008,0.0015475027,0.0012080248,0.0016263714,0.0016203232,0.0016064873
t_1108,169.18757,-44.95655,0.0015726158,0.0012783414,0.0016341902,0.0016286367,0.0016232859
t_1109,169.2774,-44.95655,0.0024188699,0.0021626195,0.0023079982,0.002179976,0.0026308892
t_111,168.19942000000003,-46.33802,0.00050765905,0.00038894953,0.00034042387,0.0005160105,0.00052834186
t_1110,169.36723,-44.95655,0.001611194,0.0012501356,0.0016990256,0.0016838528,0.0016757817
t_1111,169.45706,-44.95655,0.0016557763,0.0012648086,0.0017569751,0.001723987,0.0017298344
t_1112,169.63673,-45.02008,0.0022594966,0.0018309262,0.0022174837,0.0021180173,0.002447383
t_1113,169.5469,-44.98832,0.001664719,0.0012564304,0.001775244,0.0017317755,0.0017438146
t_1114,169.59181,-44.98832,0.0021472303,0.0017170187,0.0021079504,0.0020484703,0.0023064935
t_1115,169.63673,-44.98832,0.002245454,0.0018024802,0.0022107793,0.002120105,0.0024246627
t_1116,169.5469,-44.95655,0.0016828241,0.0012651265,0.001800008,0.0017545937,0.0017627238
