# 20191126_M6.4_Albania median gmf, Stations:None, gmlt:GEM_best, Rupture:ESM
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology
t_10,19.39583,42.07084,0.027444944
t_100,19.47917,41.32084,0.22932634
t_1000,20.19583,41.40417,0.035728093
t_1001,20.19583,41.47917,0.035679735
t_1002,20.09583,41.4875,0.043566972
t_1003,20.1125,41.4875,0.043304045
t_1004,20.10417,41.52083,0.042390708
t_1005,20.08666,41.50733,0.05144562
t_1006,20.10379,41.58727,0.039088983
t_1007,20.1471,41.71776,0.027276134
t_1008,20.12459,41.87095,0.023951635
t_1009,20.11596,41.96607,0.019137638
t_101,19.47083,41.32084,0.21242104
t_1010,20.12622,42.09241,0.016130697
t_1011,20.08135,42.31895,0.013995841
t_1012,20.07912,42.32916,0.0148659395
t_1013,20.09583,42.32917,0.014708489
t_1014,20.08891,42.35417,0.013796829
t_1015,20.07083,42.34583,0.011544288
t_1016,20.07917,42.34583,0.013905607
t_1017,20.07917,42.35417,0.012238231
t_1018,20.07083,42.35417,0.011523566
t_1019,20.10925,42.34671,0.014063497
t_102,19.47083,41.32917,0.22933735
t_1020,20.11204,42.36996,0.013427648
t_1021,20.07864,42.36937,0.0114976335
t_1022,20.15401,42.38667,0.012491248
t_1023,20.15974,42.41571,0.009615249
t_1024,20.09878,42.4426,0.009313139
t_1025,20.12939,42.47869,0.0088094855
t_1026,20.24229,39.74223,0.00495841
t_1027,20.29486,39.90142,0.005857848
t_1028,20.24933,39.98425,0.00755255
t_1029,20.27145,40.07554,0.0071850577
t_103,19.47917,41.32917,0.2337838
t_1030,20.27798,40.27728,0.01082381
t_1031,20.25824,40.40522,0.0116404565
t_1032,20.21666,40.475,0.0130839
t_1033,20.25,40.475,0.013001705
t_1034,20.2375,40.51242,0.01365326
t_1035,20.22769,40.50485,0.013062997
t_1036,20.3,40.49166,0.012494313
t_1037,20.3,40.55833,0.012730291
t_1038,20.23333,40.55833,0.013466749
t_1039,20.25417,40.62917,0.014420255
t_104,19.47917,41.3375,0.23804437
t_1040,20.2284,40.8171,0.021844538
t_1041,20.22624,40.91962,0.025680004
t_1042,20.21919,41.04337,0.026665527
t_1043,20.22929,41.1652,0.03479161
t_1044,20.29583,41.15417,0.02700684
t_1045,20.31667,41.14167,0.02493776
t_1046,20.30417,41.1625,0.027452033
t_1047,20.3125,41.1625,0.027274687
t_1048,20.3125,41.17083,0.027247358
t_1049,20.30417,41.17083,0.027523123
t_105,19.47083,41.3375,0.23379496
t_1050,20.32855,41.17083,0.028911784
t_1051,20.32156,41.18175,0.030172136
t_1052,20.31176,41.18317,0.02918663
t_1053,20.29583,41.1875,0.029469693
t_1054,20.30759,41.20618,0.031247836
t_1055,20.20417,41.2125,0.036963932
t_1056,20.27451,41.27058,0.030600578
t_1057,20.20416,41.42036,0.03551669
t_1058,20.3,41.425,0.029444905
t_1059,20.29844,41.51438,0.028914971
t_106,19.49062,41.33237,0.21897402
t_1060,20.21396,41.48729,0.032339867
t_1061,20.25,41.475,0.030109707
t_1062,20.24837,41.51347,0.035311565
t_1063,20.22126,41.49912,0.032727648
t_1064,20.27884,41.59461,0.02691145
t_1065,20.23024,41.70198,0.024725312
t_1066,20.32444,41.69709,0.02325538
t_1067,20.30789,41.74192,0.02231625
t_1068,20.24523,41.75794,0.022214731
t_1069,20.25722,41.87148,0.018180523
t_107,19.48879,41.3495,0.25366297
t_1070,20.26587,41.96822,0.016693015
t_1071,20.29253,42.0866,0.014768155
t_1072,20.24013,42.28355,0.01172619
t_1073,20.2125,42.37917,0.011311037
t_1074,20.37083,39.7875,0.0046338825
t_1075,20.34576,39.8917,0.006683799
t_1076,20.36499,40.02357,0.00638653
t_1077,20.35974,40.11571,0.0071864496
t_1078,20.35,40.20834,0.00759093
t_1079,20.38334,40.20864,0.008110793
t_108,19.47876,41.35058,0.21977913
t_1080,20.37083,40.22917,0.00958565
t_1081,20.35509,40.23313,0.009065366
t_1082,20.42083,40.2058,0.008360643
t_1083,20.43333,40.29167,0.008685459
t_1084,20.36667,40.29167,0.008999847
t_1085,20.42917,40.37083,0.011284169
t_1086,20.4,40.525,0.011567034
t_1087,20.39506,40.70417,0.017395273
t_1088,20.40747,40.79583,0.017402923
t_1089,20.4574,40.95393,0.01972404
t_109,19.51706,41.33904,0.23423147
t_1090,20.36667,41.025,0.02221074
t_1091,20.43333,41.025,0.020728335
t_1092,20.44797,41.09089,0.021922823
t_1093,20.37917,41.12083,0.022657847
t_1094,20.37585,41.14629,0.024865506
t_1095,20.39583,41.32084,0.027123226
t_1096,20.36667,41.425,0.025442822
t_1097,20.45495,41.42963,0.022335296
t_1098,20.42114,41.50897,0.024729935
t_1099,20.36873,41.50191,0.024698928
t_11,19.38145,42.22351,0.02538346
t_110,19.51666,41.37131,0.24422398
t_1100,20.35472,41.57398,0.022476932
t_1101,20.42442,41.53882,0.024250602
t_1102,20.44852,41.53912,0.025202801
t_1103,20.45742,41.57818,0.024017243
t_1104,20.42812,41.5662,0.022546832
t_1105,20.44309,41.632,0.022129793
t_1106,20.36808,41.63304,0.02381094
t_1107,20.34627,41.67453,0.024818843
t_1108,20.38282,41.67531,0.023372473
t_1109,20.38791,41.71606,0.020856965
t_111,19.48481,41.37228,0.23713315
t_1110,20.35493,41.70267,0.024657715
t_1111,20.41045,41.67042,0.02330475
t_1112,20.42083,41.66756,0.020745322
t_1113,20.42083,41.67916,0.02253074
t_1114,20.42917,41.67916,0.022559091
t_1115,20.42917,41.6875,0.01996781
t_1116,20.42083,41.6875,0.020771276
t_1117,20.41176,41.6875,0.021812301
t_1118,20.44395,41.68121,0.019682905
t_1119,20.44454,41.70528,0.018170424
t_112,19.42917,41.3342,0.17213286
t_1120,20.4117,41.70569,0.020032382
t_1121,20.43702,41.75584,0.017605813
t_1122,20.36348,41.7488,0.021519728
t_1123,20.35363,41.83331,0.018534014
t_1124,20.44721,41.82743,0.016297907
t_1125,20.42713,41.89738,0.015471652
t_1126,20.38082,41.90906,0.014985624
t_1127,20.38254,41.94595,0.01602389
t_1128,20.43951,41.97876,0.014427079
t_1129,20.41368,42.00026,0.015611573
t_113,19.42917,41.34974,0.17839961
t_1130,20.45963,41.99711,0.013841801
t_1131,20.44112,42.04652,0.01412627
t_1132,20.4125,42.02917,0.016557865
t_1133,20.42547,42.03722,0.015449091
t_1134,20.4227,42.05346,0.017139642
t_1135,20.40833,42.05,0.016161328
t_1136,20.3811,42.02058,0.0143957045
t_1137,20.37213,42.08099,0.01390709
t_1138,20.40621,42.07083,0.013405084
t_1139,20.42609,42.07028,0.015693491
t_114,19.4375,41.32917,0.17049132
t_1140,20.42392,42.08093,0.0152925225
t_1141,20.41177,42.07982,0.015396626
t_1142,20.45073,42.06702,0.014536688
t_1143,20.4375,42.10417,0.012534215
t_1144,20.41805,42.09881,0.013447571
t_1145,20.43333,42.15833,0.011410668
t_1146,20.36692,42.15662,0.01204955
t_1147,20.37767,42.23048,0.012198267
t_1148,20.41199,42.19826,0.01173591
t_1149,20.40796,42.2625,0.010440348
t_115,19.44583,41.32917,0.18993701
t_1150,20.38497,42.27385,0.011017085
t_1151,20.58975,40.15062,0.0071168286
t_1152,20.53333,40.25834,0.007917143
t_1153,20.53333,40.39166,0.009286857
t_1154,20.58749,40.52518,0.010642032
t_1155,20.58919,40.63282,0.012976008
t_1156,20.57202,40.7363,0.014509413
t_1157,20.5,40.89166,0.016052552
t_1158,20.5685,40.90037,0.014678613
t_1159,20.57083,40.97917,0.016215865
t_116,19.44583,41.3375,0.19218868
t_1160,20.50463,40.95912,0.016992288
t_1161,20.47862,41.03906,0.020807471
t_1162,20.55899,41.03896,0.018089669
t_1163,20.54908,41.07029,0.018283343
t_1164,20.58059,41.07429,0.019616552
t_1165,20.57762,41.10125,0.016030623
t_1166,20.55,41.10833,0.018180337
t_1167,20.48327,41.0661,0.021091953
t_1168,20.5149,41.17922,0.019256184
t_1169,20.49666,41.33404,0.021357128
t_117,19.4375,41.3375,0.17591819
t_1170,20.52043,41.431,0.021243917
t_1171,20.49203,41.58018,0.020432519
t_1172,20.54417,41.58417,0.0168777
t_1173,20.5375,41.60417,0.016808227
t_1174,20.48959,41.61222,0.018743873
t_1175,20.4943,41.73612,0.016275417
t_1176,20.50264,41.82069,0.015718678
t_1177,20.50532,41.96883,0.013380075
t_1178,20.58491,41.98418,0.013548445
t_1179,20.57095,42.02852,0.011375992
t_118,19.45417,41.32917,0.20371288
t_1180,20.49554,42.03075,0.012079891
t_1181,20.51169,42.07767,0.012053543
t_1182,20.47083,42.22917,0.011378374
t_1183,20.60417,40.15258,0.0066500944
t_1184,20.67748,40.30754,0.008197845
t_1185,20.63615,40.35309,0.0089811245
t_1186,20.68518,40.34445,0.0088907555
t_1187,20.69341,40.41,0.008704404
t_1188,20.6375,40.4336,0.010506761
t_1189,20.6125,40.47083,0.008761549
t_119,19.4625,41.32917,0.22474678
t_1190,20.71154,40.50649,0.00836739
t_1191,20.70288,40.55145,0.0105478475
t_1192,20.61405,40.52917,0.010977995
t_1193,20.65001,40.62703,0.01086356
t_1194,20.69273,40.60968,0.010200907
t_1195,20.70817,40.61312,0.011637373
t_1196,20.71289,40.63594,0.010817161
t_1197,20.69583,40.62917,0.010197318
t_1198,20.68333,40.675,0.010772573
t_1199,20.7259,40.68325,0.012039534
t_12,19.52917,40.1875,0.0107498355
t_120,19.4625,41.3375,0.22935529
t_1200,20.71305,40.7042,0.012167194
t_1201,20.69132,40.70939,0.01209385
t_1202,20.63333,40.69167,0.011385665
t_1203,20.6625,40.72917,0.0134341
t_1204,20.68333,40.74167,0.012444325
t_1205,20.72165,40.74228,0.013348657
t_1206,20.71541,40.78631,0.013003561
t_1207,20.68333,40.775,0.011936014
t_1208,20.69456,40.80325,0.013037785
t_1209,20.71854,40.80839,0.013072396
t_121,19.45417,41.3375,0.21200642
t_1210,20.71603,40.85086,0.013573634
t_1211,20.6808,40.85417,0.013497918
t_1212,20.65813,40.84178,0.01377304
t_1213,20.61667,40.875,0.014264623
t_1214,20.64167,40.86667,0.013732168
t_1215,20.65833,40.86667,0.012923576
t_1216,20.65417,40.87917,0.012589068
t_1217,20.6625,40.87917,0.012912563
t_1218,20.6625,40.8875,0.015417644
t_1219,20.65417,40.8875,0.013721392
t_122,19.45477,41.34624,0.22992265
t_1220,20.6375,40.87917,0.018751647
t_1221,20.64583,40.87917,0.013341316
t_1222,20.64583,40.8875,0.013131381
t_1223,20.6375,40.8875,0.013838865
t_1224,20.65697,40.90038,0.015481923
t_1225,20.61667,40.90833,0.01433311
t_1226,20.67488,40.87084,0.012603362
t_1227,20.69275,40.86986,0.013365749
t_1228,20.68762,40.8862,0.015871849
t_1229,20.67653,40.88583,0.015637454
t_123,19.44274,41.34833,0.2009304
t_1230,20.71324,40.8857,0.014601925
t_1231,20.71905,40.90387,0.014733579
t_1232,20.67581,40.89708,0.016308932
t_1233,20.69387,40.95548,0.023345677
t_1234,20.64012,40.94783,0.014453971
t_1235,20.62774,41.05118,0.018033046
t_1236,20.60454,41.97917,0.01274481
t_1237,20.74166,40.31667,0.007065923
t_1238,20.76404,40.40473,0.007029789
t_1239,20.76675,40.57359,0.009245846
t_124,19.44718,41.36743,0.22398657
t_1240,20.74565,40.60417,0.01144968
t_1241,20.75417,40.59583,0.0111495005
t_1242,20.7625,40.59583,0.010993856
t_1243,20.7625,40.60417,0.011130285
t_1244,20.75417,40.60417,0.011290567
t_1245,20.75417,40.6125,0.011426912
t_1246,20.7625,40.6125,0.011239323
t_1247,20.7625,40.62083,0.011410778
t_1248,20.75417,40.62083,0.01159385
t_1249,20.74257,40.62062,0.011938728
t_125,19.42732,41.36726,0.18746626
t_1250,20.77083,40.59583,0.010858622
t_1251,20.77917,40.59583,0.0107496055
t_1252,20.77917,40.60417,0.010849724
t_1253,20.77083,40.60417,0.010984131
t_1254,20.79053,40.60318,0.010411601
t_1255,20.78783,40.61549,0.009781508
t_1256,20.77083,40.6125,0.011074106
t_1257,20.77917,40.6125,0.0108496575
t_1258,20.77917,40.62083,0.010831347
t_1259,20.77083,40.62083,0.011221942
t_126,19.42597,41.38473,0.20831865
t_1260,20.78239,40.63216,0.010994613
t_1261,20.75452,40.64526,0.01185596
t_1262,20.80725,40.63155,0.008918242
t_1263,20.82341,40.66953,0.010686444
t_1264,20.84252,40.68081,0.008912663
t_1265,20.84063,40.71505,0.011859853
t_1266,20.81636,40.69879,0.01257584
t_1267,20.75597,40.68327,0.012420454
t_1268,20.77356,40.74717,0.013522048
t_1269,20.84252,40.73638,0.011180918
t_127,19.43979,41.39637,0.24177194
t_1270,20.80417,40.81867,0.009563845
t_1271,20.74113,40.80993,0.0137291
t_1272,20.7853,40.80373,0.012568278
t_1273,20.78031,40.84426,0.011591593
t_1274,20.75406,40.84865,0.013040676
t_1275,20.78212,40.86676,0.010958667
t_1276,20.92822,40.50697,0.008252282
t_1277,20.9375,40.48592,0.007264827
t_1278,20.9659,40.54334,0.008482294
t_1279,20.92194,40.55632,0.008342813
t_128,19.5134,41.41452,0.245069
t_1280,20.91767,40.62385,0.00913572
t_1281,20.95,40.60833,0.009455767
t_1282,20.97897,40.59618,0.008963688
t_1283,20.99583,40.59583,0.00895936
t_1284,20.98779,40.62082,0.008601672
t_1285,20.97917,40.61648,0.009317291
t_1286,20.98749,40.63211,0.008788919
t_1287,20.9625,40.65417,0.009796594
t_1288,20.96302,40.68409,0.007719475
t_1289,20.89949,40.69081,0.008780041
t_129,19.52228,41.48784,0.22686997
t_1290,20.89965,40.77365,0.009157431
t_1291,20.92506,40.88997,0.010452879
t_1292,21.01891,40.57084,0.00842364
t_1293,21.01053,40.6086,0.0076362775
t_13,19.48858,40.29301,0.0117859775
t_130,19.50938,41.54543,0.18251184
t_131,19.43382,41.87853,0.050472394
t_132,19.42857,41.97975,0.04305237
t_133,19.47761,41.94023,0.04254311
t_134,19.51864,41.95204,0.041118946
t_135,19.52082,41.97747,0.03839675
t_136,19.4869,41.97797,0.043515697
t_137,19.48549,42.01702,0.03573941
t_138,19.522,42.00916,0.03684788
t_139,19.50657,42.03136,0.035444327
t_14,19.4625,40.32917,0.019756634
t_140,19.52441,42.03543,0.037641004
t_141,19.52083,42.04583,0.0354081
t_142,19.52917,42.04583,0.036461048
t_143,19.52917,42.05416,0.03381588
t_144,19.52083,42.05416,0.034062143
t_145,19.50417,42.04583,0.033820353
t_146,19.5125,42.04583,0.034508906
t_147,19.5125,42.05416,0.033282325
t_148,19.50417,42.05416,0.033994574
t_149,19.47826,42.03444,0.028869258
t_15,19.4125,40.32917,0.011982025
t_150,19.49469,42.03543,0.035078596
t_151,19.4875,42.04583,0.028731681
t_152,19.49583,42.04583,0.03660656
t_153,19.49583,42.05416,0.033221256
t_154,19.4875,42.05416,0.033507075
t_155,19.47698,42.05382,0.028047556
t_156,19.41606,42.00521,0.03783598
t_157,19.44835,42.01308,0.03648714
t_158,19.45539,42.05371,0.025495743
t_159,19.41305,42.03224,0.033781134
t_16,19.48216,40.34152,0.015087761
t_160,19.43429,42.0657,0.02888133
t_161,19.475,42.06667,0.035541516
t_162,19.4875,42.0625,0.037501805
t_163,19.49583,42.0625,0.03398201
t_164,19.49583,42.07084,0.033319194
t_165,19.4875,42.07084,0.03380724
t_166,19.49339,42.07996,0.033163447
t_167,19.47917,42.07917,0.03768875
t_168,19.50417,42.0625,0.03297482
t_169,19.5125,42.0625,0.03416849
t_17,19.48708,40.41339,0.015270646
t_170,19.5125,42.07084,0.033644907
t_171,19.50417,42.07084,0.033368308
t_172,19.52083,42.0625,0.034452274
t_173,19.52917,42.0625,0.0334262
t_174,19.52917,42.07084,0.033113465
t_175,19.52083,42.07084,0.033597365
t_176,19.52536,42.08158,0.032547247
t_177,19.50839,42.08204,0.032500453
t_178,19.51488,42.10382,0.030668449
t_179,19.49583,42.11034,0.033381727
t_18,19.51667,40.40833,0.013956971
t_180,19.49085,42.14606,0.027435327
t_181,19.45455,42.17903,0.027618002
t_182,19.42333,42.21164,0.023910092
t_183,19.44233,42.21018,0.023834229
t_184,19.45067,42.24415,0.021944648
t_185,19.42603,42.24457,0.02227414
t_186,19.47786,42.2308,0.020366287
t_187,19.51416,42.28208,0.01927179
t_188,19.43517,42.28269,0.019919734
t_189,19.47791,42.38238,0.013934145
t_19,19.51191,40.44313,0.015091684
t_190,19.63366,40.15264,0.010214033
t_191,19.62759,40.28903,0.0117759835
t_192,19.59969,40.42131,0.015720747
t_193,19.56581,40.48026,0.019135615
t_194,19.64187,40.48934,0.01732659
t_195,19.61395,40.53519,0.01877629
t_196,19.63901,40.53326,0.019742714
t_197,19.64969,40.57889,0.022456
t_198,19.61455,40.57919,0.020764414
t_199,19.53795,40.54432,0.021733427
t_2,19.35813,40.38658,0.012706659
t_20,19.49583,40.43394,0.016044945
t_200,19.59385,40.54128,0.021076176
t_201,19.57603,40.57046,0.02328888
t_202,19.53854,40.57175,0.022193905
t_203,19.56143,40.61542,0.023588559
t_204,19.63093,40.61856,0.022217155
t_205,19.61026,40.66771,0.027331334
t_206,19.6264,40.66907,0.027337182
t_207,19.62396,40.6829,0.028333228
t_208,19.60967,40.68608,0.028937034
t_209,19.64672,40.6754,0.026942171
t_21,19.49583,40.44584,0.016592512
t_210,19.64992,40.70857,0.03062959
t_211,19.61819,40.7093,0.031533133
t_212,19.54935,40.6776,0.02628958
t_213,19.58073,40.67811,0.02761608
t_214,19.57722,40.71109,0.030459028
t_215,19.54408,40.70265,0.029439911
t_216,19.55624,40.70202,0.030068269
t_217,19.55417,40.7125,0.031735115
t_218,19.5625,40.7125,0.030968323
t_219,19.5625,40.72083,0.032048017
t_22,19.49583,40.45417,0.016913991
t_220,19.55417,40.72083,0.03279629
t_221,19.5375,40.7125,0.031307284
t_222,19.54583,40.7125,0.031786133
t_223,19.54583,40.72083,0.032620393
t_224,19.5375,40.72083,0.032467026
t_225,19.5375,40.72917,0.033801757
t_226,19.54583,40.72917,0.03349405
t_227,19.54583,40.7375,0.034623854
t_228,19.5375,40.7375,0.034603585
t_229,19.55417,40.72917,0.03343283
t_23,19.4875,40.45417,0.017825905
t_230,19.5625,40.72917,0.03319678
t_231,19.5625,40.7375,0.034249198
t_232,19.55417,40.7375,0.0340929
t_233,19.5604,40.75299,0.03662709
t_234,19.53985,40.75417,0.03617569
t_235,19.57614,40.73801,0.034079332
t_236,19.58094,40.77077,0.034569476
t_237,19.55278,40.77062,0.03732289
t_238,19.62677,40.74674,0.036577072
t_239,19.65205,40.74187,0.03410567
t_24,19.47917,40.45417,0.017839631
t_240,19.65343,40.77078,0.038275078
t_241,19.62315,40.78328,0.039010026
t_242,19.60796,40.80731,0.036877126
t_243,19.64996,40.81265,0.042649355
t_244,19.64383,40.84884,0.046745185
t_245,19.61352,40.83201,0.039932724
t_246,19.56223,40.80544,0.038246408
t_247,19.57438,40.80625,0.03768905
t_248,19.57475,40.85286,0.040971104
t_249,19.55565,40.83744,0.043608703
t_25,19.4625,40.4625,0.01777208
t_250,19.55077,40.88035,0.04587349
t_251,19.58383,40.88542,0.04744746
t_252,19.58432,40.91503,0.04887742
t_253,19.53886,40.91176,0.04723442
t_254,19.61843,40.8863,0.052569315
t_255,19.64691,40.87923,0.05019996
t_256,19.63862,40.90175,0.053719744
t_257,19.62024,40.89902,0.05287103
t_258,19.61667,40.94167,0.0595232
t_259,19.6625,40.94836,0.058608994
t_26,19.4625,40.47083,0.019251714
t_260,19.6625,40.98687,0.061989345
t_261,19.61354,40.9875,0.07131578
t_262,19.55863,40.95882,0.056200262
t_263,19.55967,41.02999,0.075476214
t_264,19.61476,40.99583,0.07324809
t_265,19.66205,41.01127,0.06632193
t_266,19.64895,41.0486,0.07574915
t_267,19.61188,41.03699,0.080906205
t_268,19.62101,41.03723,0.08091485
t_269,19.62489,41.0519,0.084627636
t_27,19.45417,40.47083,0.017935164
t_270,19.60984,41.05276,0.08559055
t_271,19.61602,41.07959,0.08824867
t_272,19.64018,41.06881,0.08344592
t_273,19.65892,41.06708,0.08173896
t_274,19.65992,41.0792,0.08148816
t_275,19.64323,41.08177,0.08401132
t_276,19.65,41.10833,0.08814938
t_277,19.61112,41.10627,0.09259389
t_278,19.55516,41.07486,0.083701506
t_279,19.59481,41.07,0.092741214
t_28,19.4596,40.48024,0.021148015
t_280,19.57845,41.11211,0.10595007
t_281,19.55082,41.11119,0.096735306
t_282,19.55912,41.14613,0.122735076
t_283,19.58112,41.13921,0.11579862
t_284,19.57355,41.17004,0.13154157
t_285,19.54377,41.16811,0.13559015
t_286,19.55417,41.1625,0.13230981
t_287,19.5625,41.1625,0.13086201
t_288,19.5625,41.17083,0.13399409
t_289,19.55417,41.17083,0.13715215
t_29,19.44149,40.48397,0.018314369
t_290,19.55839,41.18325,0.14340964
t_291,19.5375,41.17916,0.14143568
t_292,19.54583,41.17916,0.14216161
t_293,19.54583,41.1875,0.14592871
t_294,19.5375,41.1875,0.1461793
t_295,19.62371,41.14013,0.113184564
t_296,19.64796,41.25417,0.1539781
t_297,19.54688,41.20534,0.16593859
t_298,19.54254,41.2625,0.2023787
t_299,19.59422,41.28366,0.19878685
t_3,19.38688,40.55849,0.021914301
t_30,19.45635,40.49823,0.018713927
t_300,19.57966,41.30555,0.23856278
t_301,19.5583,41.31488,0.24359706
t_302,19.63652,41.2695,0.17707369
t_303,19.61202,41.33731,0.2182724
t_304,19.65,41.34167,0.19336602
t_305,19.65548,41.38634,0.1844451
t_306,19.61583,41.3766,0.21311496
t_307,19.54015,41.33604,0.24401017
t_308,19.55417,41.32917,0.24675244
t_309,19.5625,41.32917,0.2422396
t_31,19.4173,40.51122,0.020664819
t_310,19.5625,41.3375,0.23408663
t_311,19.55417,41.3375,0.24713734
t_312,19.55826,41.34807,0.2314647
t_313,19.54457,41.3494,0.24544218
t_314,19.57356,41.34496,0.22831942
t_315,19.58369,41.36906,0.2410608
t_316,19.54236,41.36775,0.24349795
t_317,19.55675,41.36635,0.23317425
t_318,19.55417,41.3828,0.24498194
t_319,19.54189,41.38256,0.24748862
t_32,19.47083,40.4625,0.018222678
t_320,19.54487,41.4035,0.24578527
t_321,19.5953,41.41336,0.21386269
t_322,19.58138,41.44082,0.20848615
t_323,19.54845,41.43439,0.23214057
t_324,19.64312,41.40145,0.19635835
t_325,19.6431,41.49383,0.14497738
t_326,19.55813,41.48111,0.20436208
t_327,19.58159,41.54366,0.15182231
t_328,19.61261,41.53102,0.14633319
t_329,19.64834,41.54981,0.13799769
t_33,19.47917,40.4625,0.019385388
t_330,19.65314,41.56925,0.12789564
t_331,19.61307,41.58699,0.1455589
t_332,19.61388,41.60363,0.13313061
t_333,19.65226,41.61299,0.12173428
t_334,19.64989,41.64218,0.111678295
t_335,19.61895,41.64294,0.1182718
t_336,19.58555,41.65417,0.10857978
t_337,19.59106,41.6049,0.122434646
t_338,19.59228,41.69335,0.0962422
t_339,19.62014,41.67849,0.104120344
t_34,19.47917,40.47083,0.020914905
t_340,19.65291,41.68015,0.09507781
t_341,19.65312,41.71097,0.08775106
t_342,19.61425,41.70724,0.09498451
t_343,19.62166,41.74545,0.0828922
t_344,19.64882,41.73957,0.08189597
t_345,19.6375,41.7625,0.077251896
t_346,19.64583,41.7625,0.07657549
t_347,19.64583,41.77083,0.06787801
t_348,19.6375,41.77083,0.07117559
t_349,19.65598,41.76951,0.06339272
t_35,19.47083,40.47083,0.021384213
t_350,19.65456,41.78038,0.050587516
t_351,19.64147,41.7824,0.063151784
t_352,19.6125,41.76942,0.07743668
t_353,19.62786,41.76807,0.07666596
t_354,19.62714,41.78285,0.0635534
t_355,19.6125,41.77917,0.07509151
t_356,19.60417,41.77917,0.06617216
t_357,19.59583,41.75417,0.082572736
t_358,19.58333,41.7625,0.07583396
t_359,19.58879,41.81607,0.049588617
t_36,19.4875,40.4625,0.018867053
t_360,19.60834,41.80199,0.05394886
