# 20191126_M6.4_Albania median gmf, Stations:Seismic, gmlt:GEM_best, Rupture:USGS
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology
t_1287,20.9625,40.65417,0.008662911
t_1288,20.96302,40.68409,0.006665191
t_1289,20.89949,40.69081,0.007792284
t_129,19.52228,41.48784,0.26993397
t_1290,20.89965,40.77365,0.007812963
t_1291,20.92506,40.88997,0.008763157
t_1292,21.01891,40.57084,0.0077770897
t_1293,21.01053,40.6086,0.0068916837
t_13,19.48858,40.29301,0.010896003
t_130,19.50938,41.54543,0.24644867
t_131,19.43382,41.87853,0.08122022
t_132,19.42857,41.97975,0.06534161
t_133,19.47761,41.94023,0.06651226
t_134,19.51864,41.95204,0.06410774
t_135,19.52082,41.97747,0.059030287
t_136,19.4869,41.97797,0.066707596
t_137,19.48549,42.01702,0.053760733
t_138,19.522,42.00916,0.05576328
t_139,19.50657,42.03136,0.053065382
t_14,19.4625,40.32917,0.018148985
t_140,19.52441,42.03543,0.056301244
t_141,19.52083,42.04583,0.052724194
t_142,19.52917,42.04583,0.054306168
t_143,19.52917,42.05416,0.05019609
t_144,19.52083,42.05416,0.050548885
t_145,19.50417,42.04583,0.050320536
t_146,19.5125,42.04583,0.051367395
t_147,19.5125,42.05416,0.04937497
t_148,19.50417,42.05416,0.050410338
t_149,19.47826,42.03444,0.043072063
t_15,19.4125,40.32917,0.011052473
t_150,19.49469,42.03543,0.052386194
t_151,19.4875,42.04583,0.042700812
t_152,19.49583,42.04583,0.054437563
t_153,19.49583,42.05416,0.049238663
t_154,19.4875,42.05416,0.049633063
t_155,19.47698,42.05382,0.0415158
t_156,19.41606,42.00521,0.05664185
t_157,19.44835,42.01308,0.054739155
t_158,19.45539,42.05371,0.037658434
t_159,19.41305,42.03224,0.050002914
t_16,19.48216,40.34152,0.013795267
t_160,19.43429,42.0657,0.042363446
t_161,19.475,42.06667,0.052342754
t_162,19.4875,42.0625,0.055371415
t_163,19.49583,42.0625,0.05020298
t_164,19.49583,42.07084,0.049068775
t_165,19.4875,42.07084,0.049760148
t_166,19.49339,42.07996,0.048669007
t_167,19.47917,42.07917,0.055271234
t_168,19.50417,42.0625,0.048738874
t_169,19.5125,42.0625,0.05052382
t_17,19.48708,40.41339,0.013626059
t_170,19.5125,42.07084,0.04959155
t_171,19.50417,42.07084,0.049164392
t_172,19.52083,42.0625,0.050960112
t_173,19.52917,42.0625,0.04945453
t_174,19.52917,42.07084,0.04883538
t_175,19.52083,42.07084,0.049537197
t_176,19.52536,42.08158,0.04780479
t_177,19.50839,42.08204,0.047698602
t_178,19.51488,42.10382,0.044680957
t_179,19.49583,42.11034,0.048487794
t_18,19.51667,40.40833,0.012438399
t_180,19.49085,42.14606,0.0394043
t_181,19.45455,42.17903,0.039224613
t_182,19.42333,42.21164,0.033613864
t_183,19.44233,42.21018,0.033566523
t_184,19.45067,42.24415,0.030690476
t_185,19.42603,42.24457,0.031098308
t_186,19.47786,42.2308,0.028607544
t_187,19.51416,42.28208,0.026813995
t_188,19.43517,42.28269,0.027618848
t_189,19.47791,42.38238,0.019033326
t_19,19.51191,40.44313,0.01324191
t_190,19.63366,40.15264,0.009609725
t_191,19.62759,40.28903,0.010829981
t_192,19.59969,40.42131,0.013826436
t_193,19.56581,40.48026,0.016303148
t_194,19.64187,40.48934,0.01456703
t_195,19.61395,40.53519,0.015189286
t_196,19.63901,40.53326,0.015978526
t_197,19.64969,40.57889,0.017275844
t_198,19.61455,40.57919,0.0159655
t_199,19.53795,40.54432,0.017619375
t_2,19.35813,40.38658,0.011629958
t_20,19.49583,40.43394,0.014172673
t_200,19.59385,40.54128,0.016975181
t_201,19.57603,40.57046,0.01818045
t_202,19.53854,40.57175,0.017446704
t_203,19.56143,40.61542,0.017289212
t_204,19.63093,40.61856,0.01615461
t_205,19.61026,40.66771,0.018104864
t_206,19.6264,40.66907,0.018237868
t_207,19.62396,40.6829,0.01843532
t_208,19.60967,40.68608,0.018483065
t_209,19.64672,40.6754,0.018058741
t_21,19.49583,40.44584,0.014571602
t_210,19.64992,40.70857,0.01991632
t_211,19.61819,40.7093,0.019703459
t_212,19.54935,40.6776,0.017011745
t_213,19.58073,40.67811,0.017657356
t_214,19.57722,40.71109,0.017794596
t_215,19.54408,40.70265,0.018053308
t_216,19.55624,40.70202,0.018104546
t_217,19.55417,40.7125,0.018704047
t_218,19.5625,40.7125,0.017934633
t_219,19.5625,40.72083,0.01845408
t_22,19.49583,40.45417,0.014789971
t_220,19.55417,40.72083,0.019255413
t_221,19.5375,40.7125,0.019190919
t_222,19.54583,40.7125,0.019108012
t_223,19.54583,40.72083,0.019548388
t_224,19.5375,40.72083,0.019846784
t_225,19.5375,40.72917,0.020770565
t_226,19.54583,40.72917,0.020232461
t_227,19.54583,40.7375,0.021209791
t_228,19.5375,40.7375,0.02149166
t_229,19.55417,40.72917,0.01988197
t_23,19.4875,40.45417,0.015607911
t_230,19.5625,40.72917,0.019520037
t_231,19.5625,40.7375,0.020577189
t_232,19.55417,40.7375,0.020643784
t_233,19.5604,40.75299,0.022852028
t_234,19.53985,40.75417,0.023039132
t_235,19.57614,40.73801,0.02046662
t_236,19.58094,40.77077,0.022259926
t_237,19.55278,40.77062,0.024235383
t_238,19.62677,40.74674,0.02330383
t_239,19.65205,40.74187,0.02219573
t_24,19.47917,40.45417,0.015641158
t_240,19.65343,40.77078,0.025414484
t_241,19.62315,40.78328,0.025856977
t_242,19.60796,40.80731,0.025098788
t_243,19.64996,40.81265,0.029340694
t_244,19.64383,40.84884,0.033050116
t_245,19.61352,40.83201,0.027889421
t_246,19.56223,40.80544,0.026135666
t_247,19.57438,40.80625,0.025691371
t_248,19.57475,40.85286,0.029327296
t_249,19.55565,40.83744,0.030983014
t_25,19.4625,40.4625,0.01556076
t_250,19.55077,40.88035,0.033701833
t_251,19.58383,40.88542,0.034598142
t_252,19.58432,40.91503,0.036047027
t_253,19.53886,40.91176,0.035321284
t_254,19.61843,40.8863,0.038062416
t_255,19.64691,40.87923,0.036086455
t_256,19.63862,40.90175,0.038989898
t_257,19.62024,40.89902,0.038464643
t_258,19.61667,40.94167,0.04374207
t_259,19.6625,40.94836,0.042648543
t_26,19.4625,40.47083,0.0167823
t_260,19.6625,40.98687,0.0449523
t_261,19.61354,40.9875,0.052369907
t_262,19.55863,40.95882,0.042061497
t_263,19.55967,41.02999,0.055926416
t_264,19.61476,40.99583,0.053695425
t_265,19.66205,41.01127,0.047834773
t_266,19.64895,41.0486,0.054138917
t_267,19.61188,41.03699,0.05870397
t_268,19.62101,41.03723,0.058539916
t_269,19.62489,41.0519,0.060814105
t_27,19.45417,40.47083,0.015660621
t_270,19.60984,41.05276,0.061773922
t_271,19.61602,41.07959,0.062801994
t_272,19.64018,41.06881,0.05926916
t_273,19.65892,41.06708,0.057822403
t_274,19.65992,41.0792,0.05731579
t_275,19.64323,41.08177,0.059259497
t_276,19.65,41.10833,0.061241023
t_277,19.61112,41.10627,0.06507037
t_278,19.55516,41.07486,0.061147995
t_279,19.59481,41.07,0.066783294
t_28,19.4596,40.48024,0.018350488
t_280,19.57845,41.11211,0.07515221
t_281,19.55082,41.11119,0.069616206
t_282,19.55912,41.14613,0.0862164
t_283,19.58112,41.13921,0.0807195
t_284,19.57355,41.17004,0.09029451
t_285,19.54377,41.16811,0.09511267
t_286,19.55417,41.1625,0.09236914
t_287,19.5625,41.1625,0.09084935
t_288,19.5625,41.17083,0.092570625
t_289,19.55417,41.17083,0.09530799
t_29,19.44149,40.48397,0.015922513
t_290,19.55839,41.18325,0.09868311
t_291,19.5375,41.17916,0.09922633
t_292,19.54583,41.17916,0.09901333
t_293,19.54583,41.1875,0.10124929
t_294,19.5375,41.1875,0.102206774
t_295,19.62371,41.14013,0.07765956
t_296,19.64796,41.25417,0.10224144
t_297,19.54688,41.20534,0.11425925
t_298,19.54254,41.2625,0.1426989
t_299,19.59422,41.28366,0.13687916
t_3,19.38688,40.55849,0.018557696
t_30,19.45635,40.49823,0.016077915
t_300,19.57966,41.30555,0.17710009
t_301,19.5583,41.31488,0.19359866
t_302,19.63652,41.2695,0.118697055
t_303,19.61202,41.33731,0.17643459
t_304,19.65,41.34167,0.15363471
t_305,19.65548,41.38634,0.19039884
t_306,19.61583,41.3766,0.20831403
t_307,19.54015,41.33604,0.21751095
t_308,19.55417,41.32917,0.21030366
t_309,19.5625,41.32917,0.20453927
t_31,19.4173,40.51122,0.017804356
t_310,19.5625,41.3375,0.20571521
t_311,19.55417,41.3375,0.2188966
t_312,19.55826,41.34807,0.21447146
t_313,19.54457,41.3494,0.23099715
t_314,19.57356,41.34496,0.20490539
t_315,19.58369,41.36906,0.2352772
t_316,19.54236,41.36775,0.24721985
t_317,19.55675,41.36635,0.23355143
t_318,19.55417,41.3828,0.2602387
t_319,19.54189,41.38256,0.2641442
t_32,19.47083,40.4625,0.015930992
t_320,19.54487,41.4035,0.27506098
t_321,19.5953,41.41336,0.24618033
t_322,19.58138,41.44082,0.2530455
t_323,19.54845,41.43439,0.26747334
t_324,19.64312,41.40145,0.22068441
t_325,19.6431,41.49383,0.21173985
t_326,19.55813,41.48111,0.25715938
t_327,19.58159,41.54366,0.23091035
t_328,19.61261,41.53102,0.22338271
t_329,19.64834,41.54981,0.21539484
t_33,19.47917,40.4625,0.016922293
t_330,19.65314,41.56925,0.20268615
t_331,19.61307,41.58699,0.2400695
t_332,19.61388,41.60363,0.22517425
t_333,19.65226,41.61299,0.20055158
t_334,19.64989,41.64218,0.19068062
t_335,19.61895,41.64294,0.21152371
t_336,19.58555,41.65417,0.20619476
t_337,19.59106,41.6049,0.21159977
t_338,19.59228,41.69335,0.18267769
t_339,19.62014,41.67849,0.19136901
t_34,19.47917,40.47083,0.018173793
t_340,19.65291,41.68015,0.16726317
t_341,19.65312,41.71097,0.15494788
t_342,19.61425,41.70724,0.17532006
t_343,19.62166,41.74545,0.14869617
t_344,19.64882,41.73957,0.14397144
t_345,19.6375,41.7625,0.13532084
t_346,19.64583,41.7625,0.13328841
t_347,19.64583,41.77083,0.11753452
t_348,19.6375,41.77083,0.12397674
t_349,19.65598,41.76951,0.10903082
t_35,19.47083,40.47083,0.018611036
t_350,19.65456,41.78038,0.0865324
t_351,19.64147,41.7824,0.108834766
t_352,19.6125,41.76942,0.1372442
t_353,19.62786,41.76807,0.1346927
t_354,19.62714,41.78285,0.11046893
t_355,19.6125,41.77917,0.13201024
t_356,19.60417,41.77917,0.11684272
t_357,19.59583,41.75417,0.14976753
t_358,19.58333,41.7625,0.1373801
t_359,19.58879,41.81607,0.08522401
t_36,19.4875,40.4625,0.016446058
t_360,19.60834,41.80199,0.093212485
t_361,19.64572,41.81274,0.09633485
t_362,19.647,41.83697,0.08826743
t_363,19.61167,41.83896,0.075855285
t_364,19.63111,41.88985,0.0770556
t_365,19.57178,41.89794,0.07463832
t_366,19.54915,41.93536,0.07322289
t_367,19.58092,41.94065,0.0734998
t_368,19.58611,41.98182,0.06233118
t_369,19.5446,41.97547,0.06061907
t_37,19.49583,40.4625,0.016126633
t_370,19.61731,41.94725,0.06653725
t_371,19.6456,41.93861,0.06176825
t_372,19.63903,41.97459,0.057089575
t_373,19.61768,41.98122,0.06258293
t_374,19.62925,42.00616,0.05273261
t_375,19.54997,42.00283,0.060806885
t_376,19.58242,42.01279,0.051865228
t_377,19.57464,42.04332,0.041181758
t_378,19.55161,42.03963,0.051639967
t_379,19.54434,42.08123,0.045892864
t_38,19.49583,40.47083,0.016077686
t_380,19.58794,42.06677,0.043224625
t_381,19.57629,42.11593,0.040174372
t_382,19.54012,42.09766,0.04516747
t_383,19.55847,42.10194,0.044299074
t_384,19.56121,42.11814,0.04120199
t_385,19.53752,42.11252,0.043466415
t_386,19.61306,42.09226,0.038890224
t_387,19.62506,42.14488,0.030738324
t_388,19.55922,42.13321,0.03476508
t_389,19.61966,42.28885,0.02215534
t_39,19.4875,40.47083,0.0164422
