# 20191126_M6.4_Albania median gmf, Stations:Seismic, gmlt:GEM_best, Rupture:ESM
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology
t_1239,20.76675,40.57359,0.009008435
t_124,19.44718,41.36743,0.2165803
t_1240,20.74565,40.60417,0.011121028
t_1241,20.75417,40.59583,0.01083419
t_1242,20.7625,40.59583,0.010670726
t_1243,20.7625,40.60417,0.010784829
t_1244,20.75417,40.60417,0.010953475
t_1245,20.75417,40.6125,0.011067424
t_1246,20.7625,40.6125,0.010871642
t_1247,20.7625,40.62083,0.011018032
t_1248,20.75417,40.62083,0.01121021
t_1249,20.74257,40.62062,0.011564989
t_125,19.42732,41.36726,0.18184628
t_1250,20.77083,40.59583,0.010526851
t_1251,20.77917,40.59583,0.010408123
t_1252,20.77917,40.60417,0.010485561
t_1253,20.77083,40.60417,0.010629638
t_1254,20.79053,40.60318,0.010045322
t_1255,20.78783,40.61549,0.009413887
t_1256,20.77083,40.6125,0.0106973
t_1257,20.77917,40.6125,0.010465601
t_1258,20.77917,40.62083,0.010427701
t_1259,20.77083,40.62083,0.010820079
t_126,19.42597,41.38473,0.20281029
t_1260,20.78239,40.63216,0.010549519
t_1261,20.75452,40.64526,0.011404819
t_1262,20.80725,40.63155,0.008512465
t_1263,20.82341,40.66953,0.010036348
t_1264,20.84252,40.68081,0.00828046
t_1265,20.84063,40.71505,0.0108868405
t_1266,20.81636,40.69879,0.0117282
t_1267,20.75597,40.68327,0.01184746
t_1268,20.77356,40.74717,0.012660284
t_1269,20.84252,40.73638,0.01017679
t_127,19.43979,41.39637,0.23545009
t_1270,20.80417,40.81867,0.008742426
t_1271,20.74113,40.80993,0.012895911
t_1272,20.7853,40.80373,0.011610751
t_1273,20.78031,40.84426,0.0107109565
t_1274,20.75406,40.84865,0.012177123
t_1275,20.78212,40.86676,0.010123966
t_1276,20.92822,40.50697,0.00801779
t_1277,20.9375,40.48592,0.0070921574
t_1278,20.9659,40.54334,0.008105169
t_1279,20.92194,40.55632,0.007982395
t_128,19.5134,41.41452,0.23731256
t_1280,20.91767,40.62385,0.008485808
t_1281,20.95,40.60833,0.0087771285
t_1282,20.97897,40.59618,0.008320592
t_1283,20.99583,40.59583,0.008286988
t_1284,20.98779,40.62082,0.0078349225
t_1285,20.97917,40.61648,0.008534556
t_1286,20.98749,40.63211,0.0079372665
t_1287,20.9625,40.65417,0.008777843
t_1288,20.96302,40.68409,0.0067446227
t_1289,20.89949,40.69081,0.007911441
t_129,19.52228,41.48784,0.22254995
t_1290,20.89965,40.77365,0.007894785
t_1291,20.92506,40.88997,0.008757245
t_1292,21.01891,40.57084,0.007880146
t_1293,21.01053,40.6086,0.0069767
t_13,19.48858,40.29301,0.011657775
t_130,19.50938,41.54543,0.18073629
t_131,19.43382,41.87853,0.050878927
t_132,19.42857,41.97975,0.043429185
t_133,19.47761,41.94023,0.04288376
t_134,19.51864,41.95204,0.041427232
t_135,19.52082,41.97747,0.038687922
t_136,19.4869,41.97797,0.043867182
t_137,19.48549,42.01702,0.036034185
t_138,19.522,42.00916,0.037131168
t_139,19.50657,42.03136,0.035727993
t_14,19.4625,40.32917,0.019435609
t_140,19.52441,42.03543,0.037932336
t_141,19.52083,42.04583,0.03568542
t_142,19.52917,42.04583,0.03674164
t_143,19.52917,42.05416,0.034077052
t_144,19.52083,42.05416,0.034329865
t_145,19.50417,42.04583,0.034093834
t_146,19.5125,42.04583,0.034783676
t_147,19.5125,42.05416,0.03354824
t_148,19.50417,42.05416,0.03427039
t_149,19.47826,42.03444,0.029111769
t_15,19.4125,40.32917,0.011820535
t_150,19.49469,42.03543,0.03536577
t_151,19.4875,42.04583,0.02897067
t_152,19.49583,42.04583,0.036906917
t_153,19.49583,42.05416,0.03349473
t_154,19.4875,42.05416,0.03378668
t_155,19.47698,42.05382,0.02828536
t_156,19.41606,42.00521,0.038175337
t_157,19.44835,42.01308,0.03680373
t_158,19.45539,42.05371,0.025718365
t_159,19.41305,42.03224,0.03408804
t_16,19.48216,40.34152,0.014786558
t_160,19.43429,42.0657,0.029140871
t_161,19.475,42.06667,0.035845153
t_162,19.4875,42.0625,0.037815735
t_163,19.49583,42.0625,0.034262657
t_164,19.49583,42.07084,0.033595257
t_165,19.4875,42.07084,0.034091134
t_166,19.49339,42.07996,0.033440292
t_167,19.47917,42.07917,0.03801024
t_168,19.50417,42.0625,0.033243258
t_169,19.5125,42.0625,0.034442417
t_17,19.48708,40.41339,0.014632376
t_170,19.5125,42.07084,0.033915564
t_171,19.50417,42.07084,0.03364085
t_172,19.52083,42.0625,0.034724012
t_173,19.52917,42.0625,0.03368529
t_174,19.52917,42.07084,0.033371065
t_175,19.52083,42.07084,0.033863295
t_176,19.52536,42.08158,0.032803677
t_177,19.50839,42.08204,0.032765098
t_178,19.51488,42.10382,0.03091748
t_179,19.49583,42.11034,0.0336626
t_18,19.51667,40.40833,0.013361786
t_180,19.49085,42.14606,0.027671324
t_181,19.45455,42.17903,0.027869783
t_182,19.42333,42.21164,0.024136892
t_183,19.44233,42.21018,0.024056533
t_184,19.45067,42.24415,0.022150226
t_185,19.42603,42.24457,0.02248711
t_186,19.47786,42.2308,0.020550992
t_187,19.51416,42.28208,0.019443734
t_188,19.43517,42.28269,0.020111257
t_189,19.47791,42.38238,0.014069233
t_19,19.51191,40.44313,0.014224576
t_190,19.63366,40.15264,0.010231595
t_191,19.62759,40.28903,0.011609877
t_192,19.59969,40.42131,0.014865284
t_193,19.56581,40.48026,0.017499836
t_194,19.64187,40.48934,0.015632546
t_195,19.61395,40.53519,0.0162344
t_196,19.63901,40.53326,0.017085113
t_197,19.64969,40.57889,0.018362693
t_198,19.61455,40.57919,0.016952682
t_199,19.53795,40.54432,0.018815758
t_2,19.35813,40.38658,0.0124439765
t_20,19.49583,40.43394,0.015222703
t_200,19.59385,40.54128,0.018128049
t_201,19.57603,40.57046,0.019329375
t_202,19.53854,40.57175,0.018556759
t_203,19.56143,40.61542,0.018195255
t_204,19.63093,40.61856,0.01702242
t_205,19.61026,40.66771,0.018760998
t_206,19.6264,40.66907,0.018956596
t_207,19.62396,40.6829,0.019086115
t_208,19.60967,40.68608,0.01903591
t_209,19.64672,40.6754,0.018837972
t_21,19.49583,40.44584,0.015650367
t_210,19.64992,40.70857,0.020774871
t_211,19.61819,40.7093,0.020294933
t_212,19.54935,40.6776,0.017489605
t_213,19.58073,40.67811,0.018127581
t_214,19.57722,40.71109,0.017937293
t_215,19.54408,40.70265,0.018376278
t_216,19.55624,40.70202,0.018342678
t_217,19.55417,40.7125,0.018880181
t_218,19.5625,40.7125,0.018020613
t_219,19.5625,40.72083,0.018553646
t_22,19.49583,40.45417,0.01588349
t_220,19.55417,40.72083,0.019458925
t_221,19.5375,40.7125,0.019572271
t_222,19.54583,40.7125,0.019388666
t_223,19.54583,40.72083,0.01986205
t_224,19.5375,40.72083,0.020270016
t_225,19.5375,40.72917,0.021295143
t_226,19.54583,40.72917,0.020653501
t_227,19.54583,40.7375,0.021792708
t_228,19.5375,40.7375,0.022156253
t_229,19.55417,40.72917,0.020215645
t_23,19.4875,40.45417,0.016760862
t_230,19.5625,40.72917,0.019794103
t_231,19.5625,40.7375,0.02105022
t_232,19.55417,40.7375,0.021153254
t_233,19.5604,40.75299,0.023745375
t_234,19.53985,40.75417,0.024050683
t_235,19.57614,40.73801,0.020958541
t_236,19.58094,40.77077,0.023514966
t_237,19.55278,40.77062,0.025604961
t_238,19.62677,40.74674,0.024416419
t_239,19.65205,40.74187,0.023385478
t_24,19.47917,40.45417,0.016795455
t_240,19.65343,40.77078,0.027184775
t_241,19.62315,40.78328,0.027732408
t_242,19.60796,40.80731,0.027339332
t_243,19.64996,40.81265,0.03217878
t_244,19.64383,40.84884,0.037052616
t_245,19.61352,40.83201,0.03090615
t_246,19.56223,40.80544,0.028383968
t_247,19.57438,40.80625,0.02791974
t_248,19.57475,40.85286,0.03290959
t_249,19.55565,40.83744,0.03441279
t_25,19.4625,40.4625,0.016705532
t_250,19.55077,40.88035,0.038436852
t_251,19.58383,40.88542,0.039614692
t_252,19.58432,40.91503,0.041987516
t_253,19.53886,40.91176,0.0409815
t_254,19.61843,40.8863,0.043625902
t_255,19.64691,40.87923,0.041188985
t_256,19.63862,40.90175,0.045083947
t_257,19.62024,40.89902,0.044414155
t_258,19.61667,40.94167,0.05174142
t_259,19.6625,40.94836,0.050545465
t_26,19.4625,40.47083,0.018014928
t_260,19.6625,40.98687,0.054394
t_261,19.61354,40.9875,0.06356156
t_262,19.55863,40.95882,0.050136182
t_263,19.55967,41.02999,0.06936307
t_264,19.61476,40.99583,0.06547929
t_265,19.66205,41.01127,0.0586639
t_266,19.64895,41.0486,0.06793933
t_267,19.61188,41.03699,0.07333931
t_268,19.62101,41.03723,0.07312824
t_269,19.62489,41.0519,0.07663762
t_27,19.45417,40.47083,0.01681013
t_270,19.60984,41.05276,0.07792684
t_271,19.61602,41.07959,0.08058081
t_272,19.64018,41.06881,0.07537794
t_273,19.65892,41.06708,0.07325359
t_274,19.65992,41.0792,0.073127925
t_275,19.64323,41.08177,0.07595005
t_276,19.65,41.10833,0.079733945
t_277,19.61112,41.10627,0.08501603
t_278,19.55516,41.07486,0.077835426
t_279,19.59481,41.07,0.08515027
t_28,19.4596,40.48024,0.019694628
t_280,19.57845,41.11211,0.09840596
t_281,19.55082,41.11119,0.09055992
t_282,19.55912,41.14613,0.11502875
t_283,19.58112,41.13921,0.10776163
t_284,19.57355,41.17004,0.12296139
t_285,19.54377,41.16811,0.12778696
t_286,19.55417,41.1625,0.1243112
t_287,19.5625,41.1625,0.12266591
t_288,19.5625,41.17083,0.12566143
t_289,19.55417,41.17083,0.12892039
t_29,19.44149,40.48397,0.017086877
t_290,19.55839,41.18325,0.13472536
t_291,19.5375,41.17916,0.13357799
t_292,19.54583,41.17916,0.13397849
t_293,19.54583,41.1875,0.13757361
t_294,19.5375,41.1875,0.13810062
t_295,19.62371,41.14013,0.10380005
t_296,19.64796,41.25417,0.14079392
t_297,19.54688,41.20534,0.1564781
t_298,19.54254,41.2625,0.19118096
t_299,19.59422,41.28366,0.18559292
t_3,19.38688,40.55849,0.01989005
t_30,19.45635,40.49823,0.017247261
t_300,19.57966,41.30555,0.22401121
t_301,19.5583,41.31488,0.23002155
t_302,19.63652,41.2695,0.16281456
t_303,19.61202,41.33731,0.20409115
t_304,19.65,41.34167,0.17864701
t_305,19.65548,41.38634,0.1722643
t_306,19.61583,41.3766,0.20079482
t_307,19.54015,41.33604,0.23173743
t_308,19.55417,41.32917,0.23358063
t_309,19.5625,41.32917,0.22895539
t_31,19.4173,40.51122,0.019096332
t_310,19.5625,41.3375,0.22152208
t_311,19.55417,41.3375,0.23422825
t_312,19.55826,41.34807,0.21959823
t_313,19.54457,41.3494,0.23345105
t_314,19.57356,41.34496,0.2158528
t_315,19.58369,41.36906,0.22848456
t_316,19.54236,41.36775,0.23249659
t_317,19.55675,41.36635,0.22204876
t_318,19.55417,41.3828,0.23420502
t_319,19.54189,41.38256,0.23705827
t_32,19.47083,40.4625,0.017103992
t_320,19.54487,41.4035,0.23639643
t_321,19.5953,41.41336,0.20437916
t_322,19.58138,41.44082,0.20109513
t_323,19.54845,41.43439,0.22467509
t_324,19.64312,41.40145,0.18496858
t_325,19.6431,41.49383,0.14047383
t_326,19.55813,41.48111,0.1994768
t_327,19.58159,41.54366,0.14954107
t_328,19.61261,41.53102,0.1434474
t_329,19.64834,41.54981,0.1353697
t_33,19.47917,40.4625,0.018169258
t_330,19.65314,41.56925,0.12587097
t_331,19.61307,41.58699,0.14400555
t_332,19.61388,41.60363,0.13199098
t_333,19.65226,41.61299,0.1206095
t_334,19.64989,41.64218,0.11103122
t_335,19.61895,41.64294,0.11773564
t_336,19.58555,41.65417,0.1083253
t_337,19.59106,41.6049,0.12154206
t_338,19.59228,41.69335,0.096258566
t_339,19.62014,41.67849,0.10395032
t_34,19.47917,40.47083,0.019510062
t_340,19.65291,41.68015,0.09483682
t_341,19.65312,41.71097,0.08770865
t_342,19.61425,41.70724,0.09501984
t_343,19.62166,41.74545,0.0830598
t_344,19.64882,41.73957,0.08198536
t_345,19.6375,41.7625,0.07742823
t_346,19.64583,41.7625,0.076734595
t_347,19.64583,41.77083,0.06803818
t_348,19.6375,41.77083,0.07135801
t_349,19.65598,41.76951,0.0635235
t_35,19.47083,40.47083,0.019978756
t_350,19.65456,41.78038,0.05071082
t_351,19.64147,41.7824,0.0633298
t_352,19.6125,41.76942,0.07767706
t_353,19.62786,41.76807,0.07687323
t_354,19.62714,41.78285,0.06375502
t_355,19.6125,41.77917,0.07534697
t_356,19.60417,41.77917,0.06640955
t_357,19.59583,41.75417,0.08281735
t_358,19.58333,41.7625,0.07610136
t_359,19.58879,41.81607,0.049826637
t_36,19.4875,40.4625,0.017658807
t_360,19.60834,41.80199,0.05416932
t_361,19.64572,41.81274,0.05743047
t_362,19.647,41.83697,0.05355798
t_363,19.61167,41.83896,0.045521565
t_364,19.63111,41.88985,0.04821728
t_365,19.57178,41.89794,0.04653688
t_366,19.54915,41.93536,0.046783373
t_367,19.58092,41.94065,0.047156177
t_368,19.58611,41.98182,0.040927958
t_369,19.5446,41.97547,0.03964738
t_37,19.49583,40.4625,0.017316638
t_370,19.61731,41.94725,0.043000296
t_371,19.6456,41.93861,0.03990466
t_372,19.63903,41.97459,0.037531484
t_373,19.61768,41.98122,0.04117533
t_374,19.62925,42.00616,0.035144452
t_375,19.54997,42.00283,0.040326748
t_376,19.58242,42.01279,0.03456865
t_377,19.57464,42.04332,0.027813703
t_378,19.55161,42.03963,0.034824092
t_379,19.54434,42.08123,0.031467356
t_38,19.49583,40.47083,0.017260887
t_380,19.58794,42.06677,0.029474732
t_381,19.57629,42.11593,0.02787184
t_382,19.54012,42.09766,0.031156588
t_383,19.55847,42.10194,0.030591752
t_384,19.56121,42.11814,0.028607007
t_385,19.53752,42.11252,0.030137697
t_386,19.61306,42.09226,0.026787138
t_387,19.62506,42.14488,0.021538416
t_388,19.55922,42.13321,0.024254546
t_389,19.61966,42.28885,0.01606613
t_39,19.4875,40.47083,0.01765171
