# 20191126_M6.4_Albania median gmf, Stations:Seismic, gmlt:GEM_best, Rupture:GCMT
custom_site_id,lon,lat,KothaEtAl2020ESHM20SlopeGeology
t_1020,20.11204,42.36996,0.012648728
t_1021,20.07864,42.36937,0.010869471
t_1022,20.15401,42.38667,0.01175621
t_1023,20.15974,42.41571,0.009098249
t_1024,20.09878,42.4426,0.008893088
t_1025,20.12939,42.47869,0.008435768
t_1026,20.24229,39.74223,0.004917091
t_1027,20.29486,39.90142,0.005809447
t_1028,20.24933,39.98425,0.0075109545
t_1029,20.27145,40.07554,0.00712795
t_103,19.47917,41.32917,0.21681388
t_1030,20.27798,40.27728,0.010601261
t_1031,20.25824,40.40522,0.011177539
t_1032,20.21666,40.475,0.012292818
t_1033,20.25,40.475,0.012262898
t_1034,20.2375,40.51242,0.012705544
t_1035,20.22769,40.50485,0.012167683
t_1036,20.3,40.49166,0.011804238
t_1037,20.3,40.55833,0.011840171
t_1038,20.23333,40.55833,0.012319317
t_1039,20.25417,40.62917,0.01296933
t_104,19.47917,41.3375,0.21876027
t_1040,20.2284,40.8171,0.018371819
t_1041,20.22624,40.91962,0.020404171
t_1042,20.21919,41.04337,0.018182058
t_1043,20.22929,41.1652,0.023291666
t_1044,20.29583,41.15417,0.019786542
t_1045,20.31667,41.14167,0.018697664
t_1046,20.30417,41.1625,0.020378515
t_1047,20.3125,41.1625,0.020446392
t_1048,20.3125,41.17083,0.020483335
t_1049,20.30417,41.17083,0.020494627
t_105,19.47083,41.3375,0.21739921
t_1050,20.32855,41.17083,0.022111557
t_1051,20.32156,41.18175,0.022997275
t_1052,20.31176,41.18317,0.022032546
t_1053,20.29583,41.1875,0.021906909
t_1054,20.30759,41.20618,0.023761025
t_1055,20.20417,41.2125,0.02515587
t_1056,20.27451,41.27058,0.02367606
t_1057,20.20416,41.42036,0.029486109
t_1058,20.3,41.425,0.024988642
t_1059,20.29844,41.51438,0.025112247
t_106,19.49062,41.33237,0.19988176
t_1060,20.21396,41.48729,0.027586102
t_1061,20.25,41.475,0.025721142
t_1062,20.24837,41.51347,0.030471912
t_1063,20.22126,41.49912,0.02804143
t_1064,20.27884,41.59461,0.023642015
t_1065,20.23024,41.70198,0.021884661
t_1066,20.32444,41.69709,0.020602478
t_1067,20.30789,41.74192,0.019723782
t_1068,20.24523,41.75794,0.019633722
t_1069,20.25722,41.87148,0.015654001
t_107,19.48879,41.3495,0.22880569
t_1070,20.26587,41.96822,0.013564684
t_1071,20.29253,42.0866,0.011038354
t_1072,20.24013,42.28355,0.010526408
t_1073,20.2125,42.37917,0.010565033
t_1074,20.37083,39.7875,0.0045542014
t_1075,20.34576,39.8917,0.006605194
t_1076,20.36499,40.02357,0.0063140444
t_1077,20.35974,40.11571,0.00709577
t_1078,20.35,40.20834,0.0074657025
t_1079,20.38334,40.20864,0.007969391
t_108,19.47876,41.35058,0.20031707
t_1080,20.37083,40.22917,0.009409562
t_1081,20.35509,40.23313,0.00889987
t_1082,20.42083,40.2058,0.0082073435
t_1083,20.43333,40.29167,0.008475407
t_1084,20.36667,40.29167,0.008791183
t_1085,20.42917,40.37083,0.0109408535
t_1086,20.4,40.525,0.010985283
t_1087,20.39506,40.70417,0.015913608
t_1088,20.40747,40.79583,0.015624443
t_1089,20.4574,40.95393,0.017171336
t_109,19.51706,41.33904,0.20929669
t_1090,20.36667,41.025,0.018045584
t_1091,20.43333,41.025,0.017532086
t_1092,20.44797,41.09089,0.018366992
t_1093,20.37917,41.12083,0.018157871
t_1094,20.37585,41.14629,0.019786788
t_1095,20.39583,41.32084,0.02287077
t_1096,20.36667,41.425,0.021900587
t_1097,20.45495,41.42963,0.019570785
t_1098,20.42114,41.50897,0.021796782
t_1099,20.36873,41.50191,0.021599764
t_11,19.38145,42.22351,0.025478208
t_110,19.51666,41.37131,0.2174132
t_1100,20.35472,41.57398,0.019819718
t_1101,20.42442,41.53882,0.02145386
t_1102,20.44852,41.53912,0.02235454
t_1103,20.45742,41.57818,0.021382907
t_1104,20.42812,41.5662,0.02000318
t_1105,20.44309,41.632,0.01972242
t_1106,20.36808,41.63304,0.021113917
t_1107,20.34627,41.67453,0.02200626
t_1108,20.38282,41.67531,0.020757707
t_1109,20.38791,41.71606,0.018495603
t_111,19.48481,41.37228,0.21367183
t_1110,20.35493,41.70267,0.021859424
t_1111,20.41045,41.67042,0.020728903
t_1112,20.42083,41.66756,0.018464107
t_1113,20.42083,41.67916,0.020048345
t_1114,20.42917,41.67916,0.020083051
t_1115,20.42917,41.6875,0.01777082
t_1116,20.42083,41.6875,0.018477468
t_1117,20.41176,41.6875,0.019394284
t_1118,20.44395,41.68121,0.01753656
t_1119,20.44454,41.70528,0.016168803
t_112,19.42917,41.3342,0.17484279
t_1120,20.4117,41.70569,0.017795026
t_1121,20.43702,41.75584,0.0155685395
t_1122,20.36348,41.7488,0.019006923
t_1123,20.35363,41.83331,0.016035076
t_1124,20.44721,41.82743,0.01415038
t_1125,20.42713,41.89738,0.012902781
t_1126,20.38082,41.90906,0.012369835
t_1127,20.38254,41.94595,0.012735902
t_1128,20.43951,41.97876,0.011015198
t_1129,20.41368,42.00026,0.011402854
t_113,19.42917,41.34974,0.17980383
t_1130,20.45963,41.99711,0.010383535
t_1131,20.44112,42.04652,0.009563485
t_1132,20.4125,42.02917,0.011345781
t_1133,20.42547,42.03722,0.010463962
t_1134,20.4227,42.05346,0.011138907
t_1135,20.40833,42.05,0.010453331
t_1136,20.3811,42.02058,0.01010329
t_1137,20.37213,42.08099,0.009005107
t_1138,20.40621,42.07083,0.0081370305
t_1139,20.42609,42.07028,0.009998643
t_114,19.4375,41.32917,0.17028657
t_1140,20.42392,42.08093,0.009747791
t_1141,20.41177,42.07982,0.00955051
t_1142,20.45073,42.06702,0.009784712
t_1143,20.4375,42.10417,0.008547409
t_1144,20.41805,42.09881,0.008853351
t_1145,20.43333,42.15833,0.008666898
t_1146,20.36692,42.15662,0.009137084
t_1147,20.37767,42.23048,0.010243933
t_1148,20.41199,42.19826,0.009463801
t_1149,20.40796,42.2625,0.009028873
t_115,19.44583,41.32917,0.18584532
t_1150,20.38497,42.27385,0.009619788
t_1151,20.58975,40.15062,0.006962269
t_1152,20.53333,40.25834,0.0077347374
t_1153,20.53333,40.39166,0.0090016015
t_1154,20.58749,40.52518,0.010141826
t_1155,20.58919,40.63282,0.012160398
t_1156,20.57202,40.7363,0.013367787
t_1157,20.5,40.89166,0.014265186
t_1158,20.5685,40.90037,0.013119972
t_1159,20.57083,40.97917,0.014343309
t_116,19.44583,41.3375,0.1875473
t_1160,20.50463,40.95912,0.014900946
t_1161,20.47862,41.03906,0.017820787
t_1162,20.55899,41.03896,0.015865413
t_1163,20.54908,41.07029,0.015955403
t_1164,20.58059,41.07429,0.017237041
t_1165,20.57762,41.10125,0.01406166
t_1166,20.55,41.10833,0.01583522
t_1167,20.48327,41.0661,0.018022077
t_1168,20.5149,41.17922,0.016586823
t_1169,20.49666,41.33404,0.018607078
t_117,19.4375,41.3375,0.17499788
t_1170,20.52043,41.431,0.018815208
t_1171,20.49203,41.58018,0.01824922
t_1172,20.54417,41.58417,0.015144379
t_1173,20.5375,41.60417,0.015081366
t_1174,20.48959,41.61222,0.016756592
t_1175,20.4943,41.73612,0.014483821
t_1176,20.50264,41.82069,0.013746503
t_1177,20.50532,41.96883,0.010685727
t_1178,20.58491,41.98418,0.011244683
t_1179,20.57095,42.02852,0.009172396
t_118,19.45417,41.32917,0.19552603
t_1180,20.49554,42.03075,0.008989839
t_1181,20.51169,42.07767,0.009002313
t_1182,20.47083,42.22917,0.009604041
t_1183,20.60417,40.15258,0.0065037967
t_1184,20.67748,40.30754,0.007973704
t_1185,20.63615,40.35309,0.008693586
t_1186,20.68518,40.34445,0.008599318
t_1187,20.69341,40.41,0.00836313
t_1188,20.6375,40.4336,0.010088252
t_1189,20.6125,40.47083,0.008381322
t_119,19.4625,41.32917,0.21261805
t_1190,20.71154,40.50649,0.007927326
t_1191,20.70288,40.55145,0.009922216
t_1192,20.61405,40.52917,0.010417011
t_1193,20.65001,40.62703,0.0101225525
t_1194,20.69273,40.60968,0.0094987415
t_1195,20.70817,40.61312,0.010810223
t_1196,20.71289,40.63594,0.009993518
t_1197,20.69583,40.62917,0.009454902
t_1198,20.68333,40.675,0.009911036
t_1199,20.7259,40.68325,0.0109818
t_12,19.52917,40.1875,0.0109948795
t_120,19.4625,41.3375,0.21629055
t_1200,20.71305,40.7042,0.011073618
t_1201,20.69132,40.70939,0.011037069
t_1202,20.63333,40.69167,0.010499379
t_1203,20.6625,40.72917,0.012266113
t_1204,20.68333,40.74167,0.011301779
t_1205,20.72165,40.74228,0.012030769
t_1206,20.71541,40.78631,0.011643499
t_1207,20.68333,40.775,0.010777704
t_1208,20.69456,40.80325,0.011697448
t_1209,20.71854,40.80839,0.011658052
t_121,19.45417,41.3375,0.20316647
t_1210,20.71603,40.85086,0.012055666
t_1211,20.6808,40.85417,0.012066992
t_1212,20.65813,40.84178,0.012368487
t_1213,20.61667,40.875,0.012801076
t_1214,20.64167,40.86667,0.01231749
t_1215,20.65833,40.86667,0.011573901
t_1216,20.65417,40.87917,0.01126539
t_1217,20.6625,40.87917,0.0115450965
t_1218,20.6625,40.8875,0.013775017
t_1219,20.65417,40.8875,0.012269277
t_122,19.45477,41.34624,0.2192477
t_1220,20.6375,40.87917,0.016802339
t_1221,20.64583,40.87917,0.0119472025
t_1222,20.64583,40.8875,0.01174966
t_1223,20.6375,40.8875,0.012389601
t_1224,20.65697,40.90038,0.013825231
t_1225,20.61667,40.90833,0.012813791
t_1226,20.67488,40.87084,0.011259734
t_1227,20.69275,40.86986,0.011908842
t_1228,20.68762,40.8862,0.014137067
t_1229,20.67653,40.88583,0.013950393
t_123,19.44274,41.34833,0.19655265
t_1230,20.71324,40.8857,0.012947421
t_1231,20.71905,40.90387,0.013040722
t_1232,20.67581,40.89708,0.014539294
t_1233,20.69387,40.95548,0.020727213
t_1234,20.64012,40.94783,0.012874082
t_1235,20.62774,41.05118,0.015973592
t_1236,20.60454,41.97917,0.010720962
t_1237,20.74166,40.31667,0.0068369424
t_1238,20.76404,40.40473,0.006738486
t_1239,20.76675,40.57359,0.008601943
t_124,19.44718,41.36743,0.21388629
t_1240,20.74565,40.60417,0.010605716
t_1241,20.75417,40.59583,0.0103357965
t_1242,20.7625,40.59583,0.010179636
t_1243,20.7625,40.60417,0.010284771
t_1244,20.75417,40.60417,0.01044572
t_1245,20.75417,40.6125,0.010550467
t_1246,20.7625,40.6125,0.0103638135
t_1247,20.7625,40.62083,0.010499562
t_1248,20.75417,40.62083,0.010682604
t_1249,20.74257,40.62062,0.011020816
t_125,19.42732,41.36726,0.18751833
t_1250,20.77083,40.59583,0.010042243
t_1251,20.77917,40.59583,0.009928914
t_1252,20.77917,40.60417,0.009999377
t_1253,20.77083,40.60417,0.010136737
t_1254,20.79053,40.60318,0.009580085
t_1255,20.78783,40.61549,0.008973491
t_1256,20.77083,40.6125,0.0101976795
t_1257,20.77917,40.6125,0.009976948
t_1258,20.77917,40.62083,0.009937435
t_1259,20.77083,40.62083,0.010311101
t_126,19.42597,41.38473,0.20547985
t_1260,20.78239,40.63216,0.0100490535
t_1261,20.75452,40.64526,0.010856111
t_1262,20.80725,40.63155,0.00811033
t_1263,20.82341,40.66953,0.009552089
t_1264,20.84252,40.68081,0.007881716
t_1265,20.84063,40.71505,0.010351867
t_1266,20.81636,40.69879,0.011149541
t_1267,20.75597,40.68327,0.011257866
t_1268,20.77356,40.74717,0.011997262
t_1269,20.84252,40.73638,0.009670995
t_127,19.43979,41.39637,0.2292281
t_1270,20.80417,40.81867,0.00826193
t_1271,20.74113,40.80993,0.012166081
t_1272,20.7853,40.80373,0.010973483
t_1273,20.78031,40.84426,0.010095267
t_1274,20.75406,40.84865,0.011462659
t_1275,20.78212,40.86676,0.009527757
t_1276,20.92822,40.50697,0.0076689324
t_1277,20.9375,40.48592,0.0067870533
t_1278,20.9659,40.54334,0.0077463896
t_1279,20.92194,40.55632,0.007626501
t_128,19.5134,41.41452,0.21549524
t_1280,20.91767,40.62385,0.008099244
t_1281,20.95,40.60833,0.008382703
t_1282,20.97897,40.59618,0.007949983
t_1283,20.99583,40.59583,0.007919505
t_1284,20.98779,40.62082,0.00748822
t_1285,20.97917,40.61648,0.008155217
t_1286,20.98749,40.63211,0.0075872056
t_1287,20.9625,40.65417,0.0083877705
t_1288,20.96302,40.68409,0.0064484645
t_1289,20.89949,40.69081,0.0075432914
t_129,19.52228,41.48784,0.18261644
t_1290,20.89965,40.77365,0.0075197
t_1291,20.92506,40.88997,0.008306736
t_1292,21.01891,40.57084,0.0075314916
t_1293,21.01053,40.6086,0.006669476
t_13,19.48858,40.29301,0.011960565
t_130,19.50938,41.54543,0.15076317
t_131,19.43382,41.87853,0.04992896
t_132,19.42857,41.97975,0.0428037
t_133,19.47761,41.94023,0.04180973
t_134,19.51864,41.95204,0.04011546
t_135,19.52082,41.97747,0.037524994
t_136,19.4869,41.97797,0.042792886
t_137,19.48549,42.01702,0.0352322
t_138,19.522,42.00916,0.036089312
t_139,19.50657,42.03136,0.03485013
t_14,19.4625,40.32917,0.019983575
t_140,19.52441,42.03543,0.036916435
t_141,19.52083,42.04583,0.034767684
t_142,19.52917,42.04583,0.03575678
t_143,19.52917,42.05416,0.03317974
t_144,19.52083,42.05416,0.033462416
t_145,19.50417,42.04583,0.033292353
t_146,19.5125,42.04583,0.033927344
t_147,19.5125,42.05416,0.03273659
t_148,19.50417,42.05416,0.033478476
t_149,19.47826,42.03444,0.028516734
t_15,19.4125,40.32917,0.012195244
t_150,19.49469,42.03543,0.034562536
t_151,19.4875,42.04583,0.028354974
t_152,19.49583,42.04583,0.03608076
t_153,19.49583,42.05416,0.032757513
t_154,19.4875,42.05416,0.033080433
t_155,19.47698,42.05382,0.027733674
t_156,19.41606,42.00521,0.037725158
t_157,19.44835,42.01308,0.03618716
t_158,19.45539,42.05371,0.025292335
t_159,19.41305,42.03224,0.03371521
t_16,19.48216,40.34152,0.015184867
t_160,19.43429,42.0657,0.028750483
t_161,19.475,42.06667,0.035172086
t_162,19.4875,42.0625,0.037038073
t_163,19.49583,42.0625,0.03352099
t_164,19.49583,42.07084,0.03287985
t_165,19.4875,42.07084,0.03340124
t_166,19.49339,42.07996,0.03275071
t_167,19.47917,42.07917,0.037292752
t_168,19.50417,42.0625,0.03248797
t_169,19.5125,42.0625,0.03362331
t_17,19.48708,40.41339,0.015029974
t_170,19.5125,42.07084,0.0331225
t_171,19.50417,42.07084,0.032889154
t_172,19.52083,42.0625,0.033861715
t_173,19.52917,42.0625,0.03281373
t_174,19.52917,42.07084,0.03252243
t_175,19.52083,42.07084,0.03303663
t_176,19.52536,42.08158,0.03200232
t_177,19.50839,42.08204,0.032032087
t_178,19.51488,42.10382,0.030231161
t_179,19.49583,42.11034,0.032997027
t_18,19.51667,40.40833,0.013692617
t_180,19.49085,42.14606,0.0271719
t_181,19.45455,42.17903,0.027493086
t_182,19.42333,42.21164,0.023895426
t_183,19.44233,42.21018,0.023772422
t_184,19.45067,42.24415,0.021883128
t_185,19.42603,42.24457,0.022264455
t_186,19.47786,42.2308,0.020249458
t_187,19.51416,42.28208,0.019122252
t_188,19.43517,42.28269,0.019904856
t_189,19.47791,42.38238,0.013898499
t_19,19.51191,40.44313,0.014582661
t_190,19.63366,40.15264,0.010398867
t_191,19.62759,40.28903,0.0118035395
t_192,19.59969,40.42131,0.015134417
t_193,19.56581,40.48026,0.017853023
t_194,19.64187,40.48934,0.01584567
t_195,19.61395,40.53519,0.016470175
t_196,19.63901,40.53326,0.01729916
t_197,19.64969,40.57889,0.018539391
t_198,19.61455,40.57919,0.017162465
t_199,19.53795,40.54432,0.019216651
t_2,19.35813,40.38658,0.012903263
t_20,19.49583,40.43394,0.015626626
t_200,19.59385,40.54128,0.018418852
t_201,19.57603,40.57046,0.019645857
t_202,19.53854,40.57175,0.018931542
t_203,19.56143,40.61542,0.018466974
t_204,19.63093,40.61856,0.017164962
t_205,19.61026,40.66771,0.018854892
t_206,19.6264,40.66907,0.019033791
t_207,19.62396,40.6829,0.019140437
t_208,19.60967,40.68608,0.019092467
t_209,19.64672,40.6754,0.018890325
t_21,19.49583,40.44584,0.01606598
t_210,19.64992,40.70857,0.02079205
t_211,19.61819,40.7093,0.020317068
t_212,19.54935,40.6776,0.017661303
t_213,19.58073,40.67811,0.018230833
t_214,19.57722,40.71109,0.017951017
t_215,19.54408,40.70265,0.018517038
t_216,19.55624,40.70202,0.018433299
t_217,19.55417,40.7125,0.018957308
t_218,19.5625,40.7125,0.018054288
t_219,19.5625,40.72083,0.018586695
t_22,19.49583,40.45417,0.016305365
t_220,19.55417,40.72083,0.019539814
t_221,19.5375,40.7125,0.01974564
t_222,19.54583,40.7125,0.019514201
t_223,19.54583,40.72083,0.0199936
t_224,19.5375,40.72083,0.020453606
t_225,19.5375,40.72917,0.021504503
t_226,19.54583,40.72917,0.020809771
t_227,19.54583,40.7375,0.021987604
t_228,19.5375,40.7375,0.022400001
t_229,19.55417,40.72917,0.020325137
t_23,19.4875,40.45417,0.017218336
t_230,19.5625,40.72917,0.019865189
t_231,19.5625,40.7375,0.021164829
t_232,19.55417,40.7375,0.021302426
t_233,19.5604,40.75299,0.023959279
t_234,19.53985,40.75417,0.024370609
t_235,19.57614,40.73801,0.021036873
t_236,19.58094,40.77077,0.02372848
t_237,19.55278,40.77062,0.025954327
t_238,19.62677,40.74674,0.024467207
t_239,19.65205,40.74187,0.02340449
t_24,19.47917,40.45417,0.017266233
t_240,19.65343,40.77078,0.027236754
t_241,19.62315,40.78328,0.027886806
t_242,19.60796,40.80731,0.027607404
t_243,19.64996,40.81265,0.032316282
t_244,19.64383,40.84884,0.037292346
t_245,19.61352,40.83201,0.031243436
t_246,19.56223,40.80544,0.028874962
t_247,19.57438,40.80625,0.028343778
t_248,19.57475,40.85286,0.033570018
t_249,19.55565,40.83744,0.035189386
t_25,19.4625,40.4625,0.017199272
t_250,19.55077,40.88035,0.03951386
t_251,19.58383,40.88542,0.040422224
t_252,19.58432,40.91503,0.04289777
t_253,19.53886,40.91176,0.042372268
t_254,19.61843,40.8863,0.04416839
t_255,19.64691,40.87923,0.041449096
t_256,19.63862,40.90175,0.045445368
t_257,19.62024,40.89902,0.044958215
t_258,19.61667,40.94167,0.05241768
t_259,19.6625,40.94836,0.050567385
t_26,19.4625,40.47083,0.01854809
t_260,19.6625,40.98687,0.054221373
t_261,19.61354,40.9875,0.06434588
t_262,19.55863,40.95882,0.051696233
t_263,19.55967,41.02999,0.07160071
t_264,19.61476,40.99583,0.066224284
t_265,19.66205,41.01127,0.0582919
t_266,19.64895,41.0486,0.067356594
t_267,19.61188,41.03699,0.07396071
t_268,19.62101,41.03723,0.07346605
t_269,19.62489,41.0519,0.07668156
t_27,19.45417,40.47083,0.017320553
t_270,19.60984,41.05276,0.07848287
t_271,19.61602,41.07959,0.08049313
t_272,19.64018,41.06881,0.07464504
t_273,19.65892,41.06708,0.07201489
t_274,19.65992,41.0792,0.07160376
t_275,19.64323,41.08177,0.07483952
t_276,19.65,41.10833,0.077582605
t_277,19.61112,41.10627,0.08452261
t_278,19.55516,41.07486,0.080440976
t_279,19.59481,41.07,0.086153574
t_28,19.4596,40.48024,0.020283574
t_280,19.57845,41.11211,0.099743985
t_281,19.55082,41.11119,0.09361508
t_282,19.55912,41.14613,0.11741714
t_283,19.58112,41.13921,0.10816955
t_284,19.57355,41.17004,0.12268045
t_285,19.54377,41.16811,0.13171647
t_286,19.55417,41.1625,0.12692076
t_287,19.5625,41.1625,0.12417886
t_288,19.5625,41.17083,0.1267985
t_289,19.55417,41.17083,0.1312722
t_29,19.44149,40.48397,0.017627573
t_290,19.55839,41.18325,0.1358337
t_291,19.5375,41.17916,0.13830289
t_292,19.54583,41.17916,0.13734582
t_293,19.54583,41.1875,0.14062244
t_294,19.5375,41.1875,0.14266905
t_295,19.62371,41.14013,0.10094414
t_296,19.64796,41.25417,0.12823153
t_297,19.54688,41.20534,0.15844901
t_298,19.54254,41.2625,0.18652561
t_299,19.59422,41.28366,0.16890202
t_3,19.38688,40.55849,0.020652927
t_30,19.45635,40.49823,0.017769339
t_300,19.57966,41.30555,0.20673616
t_301,19.5583,41.31488,0.21683387
t_302,19.63652,41.2695,0.14733897
t_303,19.61202,41.33731,0.18064405
t_304,19.65,41.34167,0.15017891
t_305,19.65548,41.38634,0.14274824
t_306,19.61583,41.3766,0.16940238
t_307,19.54015,41.33604,0.21811116
t_308,19.55417,41.32917,0.22079946
t_309,19.5625,41.32917,0.21597826
t_31,19.4173,40.51122,0.019751212
t_310,19.5625,41.3375,0.20837831
t_311,19.55417,41.3375,0.22047707
t_312,19.55826,41.34807,0.20487867
t_313,19.54457,41.3494,0.21808097
t_314,19.57356,41.34496,0.20047268
t_315,19.58369,41.36906,0.20161618
t_316,19.54236,41.36775,0.21463913
t_317,19.55675,41.36635,0.20321189
t_318,19.55417,41.3828,0.21012229
t_319,19.54189,41.38256,0.21574779
t_32,19.47083,40.4625,0.017596636
t_320,19.54487,41.4035,0.20807703
t_321,19.5953,41.41336,0.16797374
t_322,19.58138,41.44082,0.16319516
t_323,19.54845,41.43439,0.18833253
t_324,19.64312,41.40145,0.15175858
t_325,19.6431,41.49383,0.1141477
t_326,19.55813,41.48111,0.16058017
t_327,19.58159,41.54366,0.12063074
t_328,19.61261,41.53102,0.11626393
t_329,19.64834,41.54981,0.1116706
t_33,19.47917,40.4625,0.01867892
t_330,19.65314,41.56925,0.104581125
t_331,19.61307,41.58699,0.119498536
t_332,19.61388,41.60363,0.11088031
t_333,19.65226,41.61299,0.10204216
t_334,19.64989,41.64218,0.095540054
t_335,19.61895,41.64294,0.10159274
t_336,19.58555,41.65417,0.09482951
t_337,19.59106,41.6049,0.102455296
t_338,19.59228,41.69335,0.08604981
t_339,19.62014,41.67849,0.09160347
t_34,19.47917,40.47083,0.02005756
t_340,19.65291,41.68015,0.08327306
t_341,19.65312,41.71097,0.07813625
t_342,19.61425,41.70724,0.08506977
t_343,19.62166,41.74545,0.075457014
t_344,19.64882,41.73957,0.073950194
t_345,19.6375,41.7625,0.070561886
t_346,19.64583,41.7625,0.0698293
t_347,19.64583,41.77083,0.062089633
t_348,19.6375,41.77083,0.06521316
t_349,19.65598,41.76951,0.05785031
t_35,19.47083,40.47083,0.020554712
t_350,19.65456,41.78038,0.04635425
t_351,19.64147,41.7824,0.05805073
t_352,19.6125,41.76942,0.07130589
t_353,19.62786,41.76807,0.07031497
t_354,19.62714,41.78285,0.058601793
t_355,19.6125,41.77917,0.06938314
t_356,19.60417,41.77917,0.061264757
t_357,19.59583,41.75417,0.07592272
t_358,19.58333,41.7625,0.070190325
t_359,19.58879,41.81607,0.046594188
t_36,19.4875,40.4625,0.018140927
t_360,19.60834,41.80199,0.05025847
t_361,19.64572,41.81274,0.05306723
t_362,19.647,41.83697,0.04978087
t_363,19.61167,41.83896,0.04259326
t_364,19.63111,41.88985,0.045423705
t_365,19.57178,41.89794,0.04435151
t_366,19.54915,41.93536,0.044984046
t_367,19.58092,41.94065,0.045126084
t_368,19.58611,41.98182,0.03931582
t_369,19.5446,41.97547,0.038301967
t_37,19.49583,40.4625,0.017776487
t_370,19.61731,41.94725,0.040954858
t_371,19.6456,41.93861,0.037811372
t_372,19.63903,41.97459,0.035766434
t_373,19.61768,41.98122,0.03937887
t_374,19.62925,42.00616,0.033653878
t_375,19.54997,42.00283,0.039015993
t_376,19.58242,42.01279,0.033322286
t_377,19.57464,42.04332,0.026904948
t_378,19.55161,42.03963,0.033776786
t_379,19.54434,42.08123,0.030628
t_38,19.49583,40.47083,0.017718986
t_380,19.58794,42.06677,0.02851565
t_381,19.57629,42.11593,0.027085138
t_382,19.54012,42.09766,0.030367307
t_383,19.55847,42.10194,0.029761901
t_384,19.56121,42.11814,0.027847217
t_385,19.53752,42.11252,0.029404568
t_386,19.61306,42.09226,0.025891954
t_387,19.62506,42.14488,0.020866973
t_388,19.55922,42.13321,0.023633555
t_389,19.61966,42.28885,0.015679875
