# {20110311_M9.1_Tohoku} median gmf, Stations:Seismic, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,ZhaoEtAl2016SInter
m_1458,139.4529,35.2963,0.03106,0.03106,0.03106
m_1461,139.36760000000004,35.7497,0.03026,0.03026,0.03026
m_1464,140.0716,39.684,0.02947,0.02947,0.02947
m_1474,140.75009999999997,40.8226,0.02683,0.02683,0.02683
m_1476,139.03840000000002,37.9233,0.02676,0.02676,0.02676
m_1480,139.67219999999998,35.2879,0.02564,0.02564,0.02564
m_1481,143.14710000000002,42.9268,0.02512,0.02512,0.02512
m_1500,140.38869999999997,40.75,0.02078,0.02078,0.02078
m_1502,139.2572,35.7537,0.02022,0.02022,0.02022
m_1509,138.591,35.6853,0.01953,0.01953,0.01953
m_1512,139.4728,35.6558,0.01879,0.01879,0.01879
m_1514,139.36270000000002,35.6599,0.01825,0.01825,0.01825
m_1515,136.9178,35.0025,0.01823,0.01823,0.01823
m_1548,135.60090000000002,34.7456,0.01309,0.01309,0.01309
m_1551,138.4808,35.6886,0.01287,0.01287,0.01287
s_0,141.0217,38.7292,2.75312,2.75312,2.75312
s_1,141.0193,38.3175,2.008,2.008,2.008
s_10,141.0018,37.2338,1.1379,1.1379,1.1379
s_100,140.7822,37.976,0.35615,0.35615,0.35615
s_1000,136.71680000000003,36.2667,0.00298,0.00298,0.00298
s_1001,135.1959,35.5356,0.00293,0.00293,0.00293
s_1002,136.01350000000002,36.0391,0.00292,0.00292,0.00292
s_1003,135.85410000000002,34.5843,0.00285,0.00285,0.00285
s_1004,142.1485,44.007,0.00284,0.00284,0.00284
s_1005,143.53359999999998,44.0921,0.00282,0.00282,0.00282
s_1006,143.7747,44.0187,0.00281,0.00281,0.00281
s_1007,142.64210000000003,44.3114,0.0028,0.0028,0.0028
s_1008,136.26099999999997,34.9638,0.00279,0.00279,0.00279
s_1009,142.30359999999996,44.5973,0.00276,0.00276,0.00276
s_101,140.0901,36.1256,0.34966,0.34966,0.34966
s_1010,142.0795,45.0167,0.00271,0.00271,0.00271
s_1011,136.473,35.2836,0.00266,0.00266,0.00266
s_1012,139.5519,42.2402,0.00265,0.00265,0.00265
s_1013,135.43060000000003,34.2755,0.00265,0.00265,0.00265
s_1014,135.8046,34.8784,0.00259,0.00259,0.00259
s_1015,136.0512,34.6413,0.00258,0.00258,0.00258
s_1016,136.4993,34.2778,0.00257,0.00257,0.00257
s_1017,134.99040000000002,34.533,0.00249,0.00249,0.00249
s_1018,136.52959999999996,34.5752,0.00248,0.00248,0.00248
s_1019,136.68960000000004,37.1603,0.00247,0.00247,0.00247
s_102,139.8637,36.5595,0.34923,0.34923,0.34923
s_1020,136.48789999999997,35.6364,0.00247,0.00247,0.00247
s_1021,135.9511,34.5277,0.00245,0.00245,0.00245
s_1022,135.2496,35.7101,0.0024,0.0024,0.0024
s_1023,140.15570000000002,42.7797,0.0024,0.0024,0.0024
s_1024,136.1748,35.9068,0.00237,0.00237,0.00237
s_1025,134.28539999999998,34.0903,0.00237,0.00237,0.00237
s_1026,135.9187,35.3474,0.00237,0.00237,0.00237
s_1027,136.3399,34.6398,0.00235,0.00235,0.00235
s_1028,141.88059999999996,45.2303,0.00234,0.00234,0.00234
s_1029,135.64890000000003,33.9666,0.00234,0.00234,0.00234
s_103,141.15269999999998,39.1453,0.34871,0.34871,0.34871
s_1030,136.35990000000004,35.2383,0.00233,0.00233,0.00233
s_1031,142.59519999999998,44.1185,0.00232,0.00232,0.00232
s_1032,135.1243,35.5243,0.00226,0.00226,0.00226
s_1033,142.27250000000004,44.4732,0.00225,0.00225,0.00225
s_1034,136.50329999999997,34.5424,0.00218,0.00218,0.00218
s_1035,140.2305,42.7905,0.00217,0.00217,0.00217
s_1036,134.6096,34.2034,0.00216,0.00216,0.00216
s_1038,135.8177,34.9977,0.0021,0.0021,0.0021
s_1039,141.885,45.4883,0.0021,0.0021,0.0021
s_104,141.6775,39.463,0.33917,0.33917,0.33917
s_1040,140.50170000000003,43.0527,0.00209,0.00209,0.00209
s_1041,134.8078,34.8164,0.00209,0.00209,0.00209
s_1042,140.3791,43.3236,0.00209,0.00209,0.00209
s_1043,142.14139999999998,44.116,0.00207,0.00207,0.00207
s_1044,140.4841,42.6104,0.00207,0.00207,0.00207
s_1045,134.8945,35.6038,0.00206,0.00206,0.00206
s_1046,135.4846,35.0469,0.00204,0.00204,0.00204
s_1047,136.20010000000002,35.7731,0.00201,0.00201,0.00201
s_1048,134.2201,35.4859,0.00198,0.00198,0.00198
s_1049,133.9071,33.5014,0.00191,0.00191,0.00191
s_105,140.13260000000002,37.3963,0.33608,0.33608,0.33608
s_1050,135.68439999999998,34.3414,0.0019,0.0019,0.0019
s_1051,135.4841,35.4907,0.00189,0.00189,0.00189
s_1052,141.16560000000004,42.9724,0.00189,0.00189,0.00189
s_1053,135.08439999999996,34.9082,0.00187,0.00187,0.00187
s_1054,139.8286,42.595,0.00185,0.00185,0.00185
s_1055,136.36919999999998,34.547,0.00185,0.00185,0.00185
s_1056,142.07119999999998,44.8116,0.00181,0.00181,0.00181
s_1057,136.43470000000002,35.4179,0.00178,0.00178,0.00178
s_1058,135.7052,34.763,0.00176,0.00176,0.00176
s_1059,142.25419999999997,44.7745,0.00174,0.00174,0.00174
s_106,141.4379,39.6339,0.33598,0.33598,0.33598
s_1060,142.6039,44.7433,0.00174,0.00174,0.00174
s_1061,135.10249999999996,35.1699,0.00169,0.00169,0.00169
s_1062,134.41909999999996,33.6689,0.00168,0.00168,0.00168
s_1064,135.1694,34.2293,0.00168,0.00168,0.00168
s_1065,143.02639999999997,44.4234,0.00167,0.00167,0.00167
s_1066,135.58050000000003,34.4364,0.00165,0.00165,0.00165
s_1067,143.2407,44.3843,0.00165,0.00165,0.00165
s_1068,135.15909999999997,34.6904,0.00161,0.00161,0.00161
s_1069,134.7292,34.2496,0.00158,0.00158,0.00158
s_107,141.0822,39.9203,0.33476,0.33476,0.33476
s_1070,143.17470000000003,43.8785,0.00156,0.00156,0.00156
s_1071,139.8186,42.2286,0.00152,0.00152,0.00152
s_1072,135.1019,35.7404,0.00149,0.00149,0.00149
s_1073,136.3358,34.3628,0.00142,0.00142,0.00142
s_1074,142.22469999999998,44.9387,0.00132,0.00132,0.00132
s_1075,136.58659999999998,34.3532,0.00126,0.00126,0.00126
s_1076,140.60130000000004,43.2923,0.00112,0.00112,0.00112
s_1077,142.48109999999997,44.8417,1.62909,1.62909,1.62909
s_1078,134.0548,35.4606,1.54571,1.54571,1.54571
s_1079,142.48680000000002,44.857,1.32047,1.32047,1.32047
s_108,140.47810000000004,37.7624,0.33399,0.33399,0.33399
s_1080,142.5736,44.5509,1.22873,1.22873,1.22873
s_1081,142.9033,43.7704,1.20878,1.20878,1.20878
s_1082,135.15250000000003,33.8909,1.08986,1.08986,1.08986
s_1083,136.3293,34.358,1.05606,1.05606,1.05606
s_1084,135.27139999999997,34.9499,1.03107,1.03107,1.03107
s_1085,134.39,34.7553,0.9862,0.9862,0.9862
s_1086,133.4918,35.3553,0.93886,0.93886,0.93886
s_1087,134.628,35.6394,0.80896,0.80896,0.80896
s_1088,143.0111,44.1146,0.79705,0.79705,0.79705
s_1089,135.753,33.9396,0.74898,0.74898,0.74898
s_109,140.3766,37.7643,0.33203,0.33203,0.33203
s_1090,142.28999999999996,44.9702,0.713,0.713,0.713
s_1091,135.76670000000001,35.2496,0.71085,0.71085,0.71085
s_1092,143.07669999999996,44.192,0.707,0.707,0.707
s_1093,136.1571,36.2161,0.68574,0.68574,0.68574
s_1094,135.39,34.9707,0.67153,0.67153,0.67153
s_1095,136.33280000000002,34.4284,0.42692155,0.46687353,0.5222713
s_1096,134.03750000000002,34.3473,0.66327,0.66327,0.66327
s_1097,135.9545,34.3384,0.66274,0.66274,0.66274
s_1098,135.55079999999998,35.2685,0.63914,0.63914,0.63914
s_1099,142.9644,44.582,0.6369,0.6369,0.6369
s_11,140.3619,37.3959,1.09042,1.09042,1.09042
s_110,141.30150000000003,39.334,0.33134,0.33134,0.33134
s_1100,135.29269999999997,35.6762,1.4775076,1.4500667,1.4977599
s_1101,140.4355,43.1449,0.63143,0.63143,0.63143
s_1102,135.1334,35.313,0.30617547,0.26659974,0.3177131
s_1103,135.73680000000002,34.2214,0.6019,0.6019,0.6019
s_1104,140.62279999999998,43.2341,0.59935,0.59935,0.59935
s_1105,142.56920000000002,44.5449,0.58,0.58,0.58
s_1106,135.85739999999998,33.9692,0.568,0.568,0.568
s_1107,135.8369,34.3061,0.7062325,0.80719334,0.61257565
s_1108,136.36170000000004,36.0955,0.55796,0.55796,0.55796
s_1109,133.8243,33.6748,0.55468,0.55468,0.55468
s_111,141.70929999999998,39.0815,0.33004,0.33004,0.33004
s_1110,135.9814,33.7208,0.34202024,0.32643452,0.42915693
s_1111,135.17759999999998,35.0592,0.52659,0.52659,0.52659
s_1112,135.91909999999996,33.8764,0.28394726,0.3058587,0.48428512
s_1113,136.00220000000002,34.2925,0.50676,0.50676,0.50676
s_1114,134.9071,35.2925,0.50502,0.50502,0.50502
s_1115,135.43960000000004,33.6894,0.79918164,0.815582,0.8567884
s_1116,142.8444,44.5276,0.52019596,0.5555132,0.5885938
s_1117,134.42340000000002,35.0671,0.48231,0.48231,0.48231
s_1118,142.11850000000004,45.3346,0.48197,0.48197,0.48197
s_1119,135.99689999999998,33.7644,0.3401123,0.35120717,0.27595317
s_112,140.60270000000003,38.0091,0.32968,0.32968,0.32968
s_1121,135.3893,35.4756,0.46042,0.46042,0.46042
s_1122,135.54539999999997,33.5559,0.45966,0.45966,0.45966
s_1123,134.8621,35.4574,0.5935598,0.63548845,0.8749117
s_1124,136.1689,34.0637,0.4333,0.4333,0.4333
s_1125,133.54899999999998,33.981,0.96200573,0.9834937,0.9922218
s_1126,134.52369999999996,35.2193,0.43014,0.43014,0.43014
s_1128,136.6246,36.1804,0.4276,0.4276,0.4276
s_1129,134.90359999999998,35.101,0.4248,0.4248,0.4248
s_113,139.90819999999997,36.0698,0.32738,0.32738,0.32738
s_1131,136.0063,34.1369,0.41978,0.41978,0.41978
s_1132,133.34929999999997,34.3785,0.41862,0.41862,0.41862
s_1133,134.1988,35.3946,0.41606,0.41606,0.41606
s_1134,134.6701,35.0322,0.7639107,0.8174182,0.78992003
s_1135,134.31899999999996,35.0999,0.41382,0.41382,0.41382
s_1137,142.7656,44.3207,0.41161,0.41161,0.41161
s_1139,133.89049999999997,34.507,0.407,0.407,0.407
s_114,141.8034,39.8491,0.32243,0.32243,0.32243
s_1140,133.9493,34.2186,0.40697,0.40697,0.40697
s_1141,134.5337,33.9902,0.40662,0.40662,0.40662
s_1142,133.8933,33.9997,1.4465393,1.371162,1.6198901
s_1144,133.7486,35.3649,0.38464,0.38464,0.38464
s_1145,142.4307,45.1001,0.38118,0.38118,0.38118
s_1146,134.3043,34.2264,0.38058,0.38058,0.38058
s_1148,134.1162,35.0732,0.36057,0.36057,0.36057
s_1149,133.6861,34.6429,0.35997,0.35997,0.35997
s_115,141.34230000000002,40.2383,0.32121,0.32121,0.32121
s_1151,133.85270000000003,34.8684,0.35967,0.35967,0.35967
s_1152,134.3426,35.5729,0.73566204,0.7151535,0.7627919
s_1155,133.3909,35.2313,0.35651,0.35651,0.35651
s_1157,132.89890000000003,35.3422,0.34936,0.34936,0.34936
s_116,139.76760000000002,36.56,0.31681,0.31681,0.31681
s_1160,133.6205,34.9363,0.34868,0.34868,0.34868
s_1164,133.31690000000003,35.0493,0.34374,0.34374,0.34374
s_1165,132.80079999999998,35.4259,0.32872915,0.32355753,0.35611823
s_1169,133.40549999999996,34.9103,0.34069,0.34069,0.34069
s_117,140.2144,37.2822,0.31509,0.31509,0.31509
s_118,139.4221,36.8065,0.31171,0.31171,0.31171
s_1185,133.2604,35.2963,0.33593,0.33593,0.33593
s_1187,133.0856,35.2235,0.33443,0.33443,0.33443
s_119,140.2869,36.1901,0.30833,0.30833,0.30833
s_1194,133.1674,34.8225,0.334,0.334,0.334
s_1196,132.8558,35.1634,0.33191,0.33191,0.33191
s_1197,133.67650000000003,35.1809,0.32749,0.32749,0.32749
s_12,140.09299999999996,37.1616,1.08335,1.08335,1.08335
s_120,140.4903,35.8889,0.30666,0.30666,0.30666
s_1200,133.5283,34.6756,0.3165,0.3165,0.3165
s_1206,133.789,34.7783,0.31163,0.31163,0.31163
s_121,139.9889,36.1112,0.30126,0.30126,0.30126
s_1213,133.0226,35.5232,0.30668,0.30668,0.30668
s_122,141.9087,39.7435,0.29732,0.29732,0.29732
s_1223,140.64530000000002,36.5915,0.29578,0.29578,0.29578
s_1224,140.9293,38.2663,0.3148641,0.38985842,0.35026917
s_1225,140.1914,37.1228,0.28933,0.28933,0.28933
s_1226,140.17420000000004,36.545,0.28112,0.28112,0.28112
s_1227,139.71550000000002,36.7258,0.2803,0.2803,0.2803
s_1228,140.36220000000003,37.3961,0.43054193,0.38649598,0.3542962
s_1229,140.2267,35.7234,0.25917,0.25917,0.25917
s_123,139.9264,36.8061,0.29612,0.29612,0.29612
s_1230,140.5668,37.4363,0.25678,0.25678,0.25678
s_1231,140.23720000000003,36.3851,0.25519,0.25519,0.25519
s_1232,141.50440000000003,38.3052,0.25353,0.25353,0.25353
s_1233,140.63490000000002,37.2778,0.25347,0.25347,0.25347
s_1234,141.31060000000002,38.7348,0.25332,0.25332,0.25332
s_1235,140.98490000000004,37.6385,0.3068407,0.30809197,0.2940265
s_1236,141.034,37.4215,0.24898,0.24898,0.24898
s_1237,141.85609999999997,39.2701,0.24685,0.24685,0.24685
s_1238,141.50099999999998,38.3998,0.24651,0.24651,0.24651
s_1239,140.3689,37.2842,0.24386,0.24386,0.24386
s_124,139.9826,36.3061,0.29607,0.29607,0.29607
s_1240,141.5109,38.7262,0.2438,0.2438,0.2438
s_1242,140.6322,35.977,0.23537,0.23537,0.23537
s_1243,141.25099999999998,38.5876,0.22331,0.22331,0.22331
s_1244,141.4031,39.0187,0.21899,0.21899,0.21899
s_1245,140.7346,37.6799,0.7098396,0.7040291,0.60873646
s_1247,140.9196,37.7949,0.21463,0.21463,0.21463
s_1249,141.13779999999997,39.3209,0.2063,0.2063,0.2063
s_125,140.86400000000003,39.0094,0.29497,0.29497,0.29497
s_1250,140.7068,36.7061,0.20452,0.20452,0.20452
s_1251,140.60699999999997,36.4654,0.20372,0.20372,0.20372
s_1252,140.60130000000004,37.8449,0.20297,0.20297,0.20297
s_1254,140.8874,38.4466,0.07897405,0.08601476,0.1323283
s_1255,140.59550000000002,36.3523,0.19885,0.19885,0.19885
s_1257,140.0494,35.9112,0.19595,0.19595,0.19595
s_1259,140.1947,36.0729,0.18956,0.18956,0.18956
s_126,140.5974,37.6636,0.29442,0.29442,0.29442
s_1260,140.63570000000004,38.3177,0.18745,0.18745,0.18745
s_1263,140.58529999999996,36.9951,0.18229,0.18229,0.18229
s_1264,140.0564,35.7943,0.1814,0.1814,0.1814
s_1266,140.8132,37.3364,0.18051,0.18051,0.18051
s_1267,139.9294,37.4774,0.21026193,0.20480089,0.22310951
s_1269,141.5684,38.9015,0.17871,0.17871,0.17871
s_127,139.9024,35.7871,0.2896,0.2896,0.2896
s_1271,140.02250000000004,36.4368,0.2212217,0.21313427,0.22577769
s_1272,139.80470000000003,36.2859,0.17471,0.17471,0.17471
s_1273,140.31939999999997,35.9537,0.17369,0.17369,0.17369
s_1274,140.08280000000002,36.9417,0.17087,0.17087,0.17087
s_1275,140.86990000000003,38.1049,0.16924,0.16924,0.16924
s_1276,139.9653,36.1843,0.16909,0.16909,0.16909
s_1278,140.62099999999998,38.0085,0.16753,0.16753,0.16753
s_1279,140.4368,37.603,0.16725,0.16725,0.16725
s_128,141.42449999999997,40.1533,0.2895,0.2895,0.2895
s_1280,141.02499999999998,37.3163,0.16667,0.16667,0.16667
s_1281,140.3569,36.7761,0.1665,0.1665,0.1665
s_1282,140.15570000000002,36.5287,0.16555,0.16555,0.16555
s_1284,140.1297,36.7639,0.16226,0.16226,0.16226
s_1285,139.87329999999997,35.9595,0.16213,0.16213,0.16213
s_1286,140.9035,37.0911,0.16186,0.16186,0.16186
s_1287,139.32510000000002,36.4106,0.17212945,0.15795049,0.18250349
s_1288,140.55629999999996,37.09,0.16095,0.16095,0.16095
s_1289,140.79290000000003,36.9069,0.16052,0.16052,0.16052
s_129,140.84410000000003,38.1133,0.28844,0.28844,0.28844
s_1291,140.78179999999998,37.9763,0.15453,0.15453,0.15453
s_1292,140.0903,36.1251,0.1531,0.1531,0.1531
s_1293,141.152,39.1454,0.15174,0.15174,0.15174
s_1294,140.10500000000002,35.9814,0.14977,0.14977,0.14977
s_1296,141.0036,39.4531,0.14643,0.14643,0.14643
s_1297,140.1325,37.3957,0.14614,0.14614,0.14614
s_1298,141.082,39.9203,0.1452,0.1452,0.1452
s_1299,140.4799,37.7613,0.14518,0.14518,0.14518
s_13,140.2246,35.7237,1.05665,1.05665,1.05665
s_130,139.5195,35.4991,0.28241,0.28241,0.28241
s_1300,140.563,37.055,0.14373,0.14373,0.14373
s_1301,139.90800000000002,36.0693,0.14373,0.14373,0.14373
s_1302,139.76750000000004,36.56,0.011767758,0.011555364,0.01428346
s_1303,139.42039999999997,36.8061,0.1411,0.1411,0.1411
s_1304,140.4905,35.9007,0.14033,0.14033,0.14033
s_1305,139.9828,36.3062,0.24455965,0.2424145,0.26374602
s_1307,139.9031,35.7868,0.13611,0.13611,0.13611
s_1308,140.1078,37.5474,0.13589,0.13589,0.13589
s_1309,140.3775,37.0217,0.13465,0.13465,0.13465
s_131,140.10749999999996,37.5472,0.281,0.281,0.281
s_1311,140.65070000000003,38.7992,0.13342,0.13342,0.13342
s_1312,141.6789,39.5997,0.12169891,0.115990885,0.10889944
s_1313,139.81150000000002,35.6551,0.13232,0.13232,0.13232
s_1314,141.14779999999996,39.6953,0.12878,0.12878,0.12878
s_1315,139.7153,36.8144,0.12852,0.12852,0.12852
s_1316,141.3295,39.7841,0.12821,0.12821,0.12821
s_1318,139.9665,35.766,0.1268,0.1268,0.1268
s_1319,141.71910000000003,40.4099,0.18676701,0.18717736,0.1884871
s_132,140.37630000000001,37.0237,0.28067,0.28067,0.28067
s_1320,140.30669999999998,35.7801,0.1224,0.1224,0.1224
s_1321,141.147,39.4844,0.11764,0.11764,0.11764
s_1322,140.4054,38.6001,0.11696,0.11696,0.11696
s_1323,140.0784,35.6335,0.11512,0.11512,0.11512
s_1324,139.10450000000003,36.1179,0.11443,0.11443,0.11443
s_1325,139.8093,35.6474,0.11352,0.11352,0.11352
s_1326,140.3333,35.5727,0.11304,0.11304,0.11304
s_1328,139.89120000000003,35.6926,0.11101,0.11101,0.11101
s_1329,139.36090000000002,36.2914,0.11069,0.11069,0.11069
s_133,141.07100000000003,38.5907,0.26859,0.26859,0.26859
s_1330,139.4826,35.9034,0.11069,0.11069,0.11069
s_1331,139.6968,36.072,0.11058,0.11058,0.11058
s_1332,140.39070000000004,38.4306,0.10962,0.10962,0.10962
s_1333,139.70370000000003,36.1848,0.10884,0.10884,0.10884
s_1334,141.94640000000004,39.6472,0.14143582,0.13944308,0.13063884
s_1335,140.0996,37.9043,0.10516,0.10516,0.10516
s_1337,139.78930000000003,35.6685,0.1023,0.1023,0.1023
s_1338,141.4805,40.5138,0.10036,0.10036,0.10036
s_1339,139.6859,35.7107,0.10008,0.10008,0.10008
s_134,141.3958,41.2256,0.26077,0.26077,0.26077
s_1340,140.56799999999998,35.7077,0.10002,0.10002,0.10002
s_1341,139.01760000000002,36.3181,0.09986,0.09986,0.09986
s_1342,139.7962,35.6874,0.09916,0.09916,0.09916
s_1343,139.7144,36.7489,0.14912447,0.14957395,0.12531821
s_1344,139.7212,35.8098,0.09778,0.09778,0.09778
s_1345,140.10220000000004,35.6082,0.150973,0.15059501,0.13512538
s_1346,139.5331,36.2343,0.01577094,0.013079306,0.014778209
s_1348,139.68079999999998,37.07,0.09566,0.09566,0.09566
s_135,140.65120000000002,38.7989,0.25927,0.25927,0.25927
s_1350,140.83000000000004,35.7358,0.0933,0.0933,0.0933
s_1351,139.0709,35.9954,0.09328,0.09328,0.09328
s_1352,139.19240000000002,36.3147,0.11478465,0.12114402,0.1315001
s_1354,139.2912,35.7968,0.08789,0.08789,0.08789
s_1355,139.6481,35.9065,0.08771,0.08771,0.08771
s_1356,139.0784,36.6578,0.08416,0.08416,0.08416
s_1357,139.8861,36.5692,0.08412,0.08412,0.08412
s_1358,139.43759999999997,36.6347,0.08251,0.08251,0.08251
s_1359,139.63400000000001,35.4371,0.08201,0.08201,0.08201
s_136,139.2894,36.1131,0.25902,0.25902,0.25902
s_1360,139.8193,35.6876,0.14697869,0.14387245,0.12098442
s_1361,140.83010000000002,39.5169,0.08102,0.08102,0.08102
s_1362,139.152,35.2641,0.13668327,0.13989949,0.092395514
s_1363,138.7523,36.5103,0.07915,0.07915,0.07915
s_1364,139.8635,35.6704,0.07858,0.07858,0.07858
s_1365,139.79899999999998,35.6485,0.17044745,0.17512459,0.12666082
s_1366,139.89710000000002,35.7138,0.07604,0.07604,0.07604
s_1367,139.61450000000002,36.3867,0.07581,0.07581,0.07581
s_1368,139.9176,35.6947,0.07567,0.07567,0.07567
s_137,139.8114,35.6553,0.25506,0.25506,0.25506
s_1370,139.46590000000003,35.7965,0.12631999,0.12599011,0.12254325
s_1371,139.90229999999997,35.6537,0.07323,0.07323,0.07323
s_1373,139.36180000000002,35.4424,0.0716,0.0716,0.0716
s_1374,139.80330000000004,36.99,0.07125,0.07125,0.07125
s_1375,139.70619999999997,35.5291,0.12275439,0.11226459,0.1415025
s_1376,139.89999999999998,37.3077,0.061646923,0.066002876,0.10482118
s_1378,139.8087,35.6657,0.06861,0.06861,0.06861
s_1379,139.8121,35.7313,0.12738992,0.13202302,0.14299735
s_138,141.1477,39.6954,0.25358,0.25358,0.25358
s_1380,139.91589999999997,35.3738,0.06812,0.06812,0.06812
s_1381,141.4502,40.0366,0.06529,0.06529,0.06529
s_1382,139.8249,35.7254,0.038464572,0.036214244,0.037815142
s_1383,139.83429999999998,35.6596,0.0647,0.0647,0.0647
s_1385,138.96950000000004,36.7819,0.06359,0.06359,0.06359
s_1386,139.6467,37.6002,0.0631,0.0631,0.0631
s_1389,140.2674,38.1502,0.06144,0.06144,0.06144
s_139,141.32960000000003,39.7844,0.25349,0.25349,0.25349
s_1390,139.86239999999998,35.7401,0.0591,0.0591,0.0591
s_1391,139.39120000000003,36.054,0.05886,0.05886,0.05886
s_1392,139.22479999999996,36.7722,0.038910896,0.043415755,0.057911627
s_1393,139.8354,35.689,0.0577,0.0577,0.0577
s_1395,140.0489,35.4769,0.05614,0.05614,0.05614
s_1396,139.5029,35.699,0.05607,0.05607,0.05607
s_1397,141.14160000000004,40.8721,0.05589,0.05589,0.05589
s_1398,141.76409999999998,40.1819,0.052785445,0.05410848,0.037976228
s_1399,141.777,40.291,0.030574668,0.031367376,0.034934025
s_14,140.567,37.4343,1.03174,1.03174,1.03174
s_140,139.71839999999997,36.8153,0.25329,0.25329,0.25329
s_1400,139.40340000000003,35.6282,0.05517,0.05517,0.05517
s_1402,139.1368,36.3478,0.05458,0.05458,0.05458
s_1403,139.3265,35.5751,0.05413,0.05413,0.05413
s_1404,138.46270000000004,35.4965,0.0538,0.0538,0.0538
s_1405,140.1621,38.607,0.05337,0.05337,0.05337
s_1406,139.091,35.3583,0.05284,0.05284,0.05284
s_1407,141.0523,40.1011,0.05208,0.05208,0.05208
s_1408,138.9251,36.1162,0.05111,0.05111,0.05111
s_1409,140.58029999999997,39.8128,0.05077,0.05077,0.05077
s_141,140.298,35.8307,0.2493,0.2493,0.2493
s_1410,139.38009999999997,37.0159,0.05012,0.05012,0.05012
s_1411,140.476,39.4544,0.04999,0.04999,0.04999
s_1412,140.1735,37.6461,0.0498,0.0498,0.0498
s_1413,140.07550000000003,35.2988,0.04925,0.04925,0.04925
s_1414,140.27430000000004,38.3898,0.04844,0.04844,0.04844
s_1415,139.3884,36.1476,0.04761,0.04761,0.04761
s_1417,139.19370000000004,36.2428,0.04711,0.04711,0.04711
s_1418,140.34879999999998,38.2604,0.034556635,0.034482595,0.034212116
s_1419,139.5387,35.4544,0.04697,0.04697,0.04697
s_142,139.96550000000002,35.7664,0.24922,0.24922,0.24922
s_1420,139.6218,35.1441,0.13712406,0.14385305,0.14665881
s_1421,141.27999999999997,40.4124,0.04618,0.04618,0.04618
s_1422,140.38670000000002,35.2999,0.04616,0.04616,0.04616
s_1423,139.26260000000002,36.0562,0.04514,0.04514,0.04514
s_1424,141.20799999999997,40.6152,0.04446,0.04446,0.04446
s_1426,139.8598,35.3083,0.04329,0.04329,0.04329
s_1429,140.7792,39.318,0.0419,0.0419,0.0419
s_143,141.71929999999998,40.4101,0.24708,0.24708,0.24708
s_1430,139.9921,38.3856,0.10152218,0.0998857,0.074037075
s_1431,138.476,35.041,0.0412,0.0412,0.0412
