# {20110311_M9.1_Tohoku} median gmf, Stations:None, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,ZhaoEtAl2016SInter
t_1074,138.42867,35.42937,0.07348576,0.084420495,0.021854287
t_1075,138.33883000000003,35.42937,0.07744691,0.0809716,0.02738108
t_1076,138.42867,35.46596,0.07295035,0.08382542,0.021530557
t_1077,138.38374999999996,35.46596,0.071417876,0.08210751,0.0206158
t_1078,138.33883000000003,35.46596,0.069929816,0.08041863,0.019744433
t_1079,138.33883000000003,35.50253,0.06942675,0.079843044,0.01945363
t_108,140.62954000000002,36.87994,0.16404189,0.101389155,0.116379134
t_1080,138.11426,35.46596,0.05878547,0.046751574,0.015963307
t_1081,138.02441999999996,35.46596,0.056463186,0.044812284,0.014683675
t_1082,138.15917000000002,35.50253,0.059605062,0.047427215,0.016426126
t_1083,138.02441999999996,35.50253,0.05612184,0.04452416,0.014499574
t_1084,138.11426,35.50253,0.058411483,0.04644174,0.015754052
t_1085,138.06934,35.50253,0.057250705,0.045474023,0.015112328
t_1086,138.06934,35.53909,0.056880396,0.04516338,0.014910089
t_1087,138.15917000000002,35.53909,0.059199363,0.04709335,0.016196303
t_1088,138.11426,35.53909,0.058023967,0.0461197,0.015538512
t_1089,138.02441999999996,35.53909,0.055767823,0.044224508,0.014309725
t_109,140.58461999999997,36.91586,0.15684572,0.09921195,0.10712607
t_1090,138.38374999999996,35.50253,0.07088987,0.08151059,0.020304704
t_1091,138.42867,35.50253,0.08093262,0.08320638,0.028981527
t_1092,138.42867,35.53909,0.071827166,0.082568444,0.02085839
t_1093,138.38374999999996,35.53909,0.07034482,0.0808917,0.019985769
t_1094,138.33883000000003,35.53909,0.06890677,0.07924565,0.019155066
t_1095,138.33883000000003,35.57563,0.06837836,0.07863602,0.018853765
t_1096,138.42867,35.57563,0.07126315,0.08193286,0.020524422
t_1097,138.38374999999996,35.57563,0.069798805,0.08026896,0.019668516
t_1098,138.42867,35.61216,0.07070606,0.08130219,0.020196902
t_1099,138.38374999999996,35.61216,0.06925941,0.07965106,0.019357322
t_11,140.71937000000003,35.86736,0.2999473,0.20454215,0.2803298
t_110,140.67444999999998,36.91586,0.16723919,0.10230778,0.120595425
t_1100,138.24900000000002,35.50253,0.062096503,0.04945269,0.017868506
t_1101,138.20409,35.50253,0.060833167,0.048430987,0.017130475
t_1102,138.24900000000002,35.53909,0.061651226,0.04909384,0.017606825
t_1103,138.20409,35.53909,0.06040824,0.04808485,0.016885301
t_1104,138.29392,35.53909,0.06750942,0.07762792,0.01836292
t_1105,138.20409,35.57563,0.059969816,0.047726426,0.016633967
t_1106,138.24900000000002,35.57563,0.061192125,0.04872241,0.01733879
t_1107,138.29392,35.57563,0.06700033,0.07703408,0.018078027
t_1108,138.29392,35.61216,0.061974622,0.0493546,0.017796712
t_1109,138.24900000000002,35.61216,0.0607306,0.04834755,0.017071152
t_111,140.62954000000002,36.91586,0.16191985,0.10076323,0.11361642
t_1110,138.02441999999996,35.57563,0.055401858,0.043913864,0.014114632
t_1111,138.11426,35.57563,0.05762375,0.045786027,0.01531728
t_1112,138.15917000000002,35.57563,0.058780573,0.046747524,0.01596056
t_1113,138.06934,35.57563,0.056497768,0.04484143,0.014702384
t_1114,138.15917000000002,35.61216,0.05835042,0.046391066,0.015720002
t_1115,138.02441999999996,35.61216,0.05502447,0.04359259,0.013914699
t_1116,138.06934,35.61216,0.05610339,0.04450856,0.014489652
t_1117,138.11426,35.61216,0.05721144,0.045441132,0.015090829
t_1118,138.11426,35.64866,0.05679582,0.045092303,0.014864068
t_1119,138.02441999999996,35.64866,0.05463704,0.04326178,0.0137107605
t_112,140.58461999999997,36.95176,0.15486707,0.09858545,0.10463953
t_1120,138.20409,35.61216,0.05952319,0.047359932,0.016379632
t_1121,138.29392,35.64866,0.061504196,0.048975043,0.017520789
t_1122,138.24900000000002,35.64866,0.06027474,0.047975853,0.016808596
t_1123,138.20409,35.64866,0.0590813,0.04699598,0.016129691
t_1124,138.29392,35.68515,0.061039336,0.048598476,0.017249987
t_1125,138.20409,35.68515,0.058644515,0.046634912,0.015884295
t_1126,138.24900000000002,35.68515,0.05982421,0.047607094,0.016550863
t_1127,138.20409,35.72163,0.058212742,0.04627671,0.015643347
t_1128,138.29392,35.72163,0.0650116,0.07469149,0.01698419
t_1129,138.24900000000002,35.72163,0.059378922,0.047241256,0.016297845
t_113,140.71937000000003,36.844,0.19843012,0.16221383,0.18331869
t_1130,138.33883000000003,35.61216,0.06785591,0.078030735,0.018557955
t_1131,138.33883000000003,35.64866,0.067339964,0.07743052,0.01826787
t_1132,138.42867,35.64866,0.082505904,0.08067676,0.027174823
t_1133,138.38374999999996,35.64866,0.06872681,0.079038315,0.019052215
t_1134,138.38374999999996,35.68515,0.0682006,0.07843036,0.018752888
t_1135,138.42867,35.68515,0.06961279,0.080056176,0.019560952
t_1136,138.33883000000003,35.68515,0.06683013,0.07683501,0.017983222
t_1137,138.42867,35.72163,0.08713147,0.089133635,0.0263221
t_1138,138.38374999999996,35.72163,0.06768068,0.07782716,0.018459206
t_1139,138.33883000000003,35.72163,0.066326305,0.07624418,0.01770389
t_114,140.80920000000003,36.844,0.20359252,0.16632646,0.20747627
t_1140,138.06934,35.64866,0.055701178,0.044168003,0.014274107
t_1141,138.15917000000002,35.64866,0.05792194,0.04603474,0.015481979
t_1142,138.15917000000002,35.68515,0.05749834,0.045681242,0.015248243
t_1143,138.06934,35.68515,0.055302396,0.043829285,0.014061817
t_1144,138.11426,35.68515,0.05638488,0.044746257,0.014641352
t_1145,138.02441999999996,35.68515,0.05424995,0.042930264,0.013508336
t_1146,138.15917000000002,35.72163,0.057079546,0.04533056,0.015018703
t_1147,138.06934,35.72163,0.054908033,0.043493275,0.013853267
t_1148,138.11426,35.72163,0.07094901,0.06877206,0.019719861
t_1149,138.02441999999996,35.72163,0.05386709,0.042601407,0.013309445
t_115,140.76428999999996,36.844,0.21497735,0.16428556,0.19494952
t_1150,138.69816000000003,35.39276,0.09139442,0.096186064,0.03971876
t_1151,138.60833000000002,35.39276,0.102448754,0.103600755,0.026400886
t_1152,138.65323999999998,35.39276,0.08936735,0.0942452,0.03794187
t_1153,138.69816000000003,35.42937,0.09064756,0.09547461,0.039059784
t_1154,138.60833000000002,35.42937,0.10206605,0.102859214,0.025986271
t_1155,138.65323999999998,35.42937,0.08865887,0.093559474,0.03732956
t_1156,138.69816000000003,35.46596,0.10627691,0.106304005,0.02795692
t_1157,138.65323999999998,35.46596,0.10284742,0.10417653,0.036702093
t_1158,138.60833000000002,35.46596,0.07955767,0.09098437,0.025673745
t_1159,138.60833000000002,35.50253,0.078895785,0.09028528,0.02524428
t_116,140.71937000000003,36.87994,0.17516625,0.10446444,0.13132606
t_1160,138.56340999999998,35.39276,0.1016082,0.10148967,0.025233943
t_1161,138.51850000000002,35.39276,0.07731721,0.0886018,0.024232902
t_1162,138.47357999999997,35.39276,0.075633265,0.08678075,0.023174144
t_1163,138.47357999999997,35.42937,0.08429152,0.08618921,0.031223655
t_1164,138.56340999999998,35.42937,0.07845343,0.089815825,0.024959033
t_1165,138.51850000000002,35.42937,0.076746896,0.08798797,0.023871992
t_1166,138.56340999999998,35.46596,0.077830374,0.08915157,0.024559686
t_1167,138.51850000000002,35.46596,0.076154865,0.087347604,0.023499863
t_1168,138.47357999999997,35.46596,0.07452854,0.08557189,0.022490913
t_1169,138.56340999999998,35.50253,0.07719253,0.088467866,0.0241538
t_117,140.76428999999996,36.87994,0.2195044,0.20529994,0.17357405
t_1170,138.74307999999996,35.50253,0.1077383,0.10763758,0.028751118
t_1171,138.83290999999997,35.50253,0.109763525,0.112044305,0.043267746
t_1172,138.83290999999997,35.53909,0.08753325,0.09909702,0.03109658
t_1173,138.74307999999996,35.53909,0.08362918,0.0951972,0.028385226
t_1174,138.78799000000004,35.53909,0.08554773,0.097130604,0.029704113
t_1175,138.74307999999996,35.57563,0.082913846,0.094467886,0.027900202
t_1176,138.83290999999997,35.57563,0.08676479,0.098340094,0.030554341
t_1177,138.78799000000004,35.57563,0.08480647,0.09638751,0.029191434
t_1178,138.78799000000004,35.61216,0.08407539,0.0956498,0.028689623
t_1179,138.74307999999996,35.61216,0.08220819,0.09374392,0.027425334
t_118,140.80920000000003,36.87994,0.20084772,0.16549727,0.20224957
t_1180,138.65323999999998,35.50253,0.08065513,0.0921347,0.026392836
t_1181,138.69816000000003,35.50253,0.09386163,0.09401708,0.03773729
t_1182,138.69816000000003,35.53909,0.08177374,0.09329596,0.027134756
t_1183,138.60833000000002,35.53909,0.07824258,0.08959143,0.02482357
t_1184,138.65323999999998,35.53909,0.07997897,0.09142727,0.025948767
t_1185,138.65323999999998,35.57563,0.079311945,0.090725295,0.025513934
t_1186,138.60833000000002,35.57563,0.07759806,0.08890299,0.024411509
t_1187,138.69816000000003,35.57563,0.08108313,0.092580356,0.02667564
t_1188,138.69816000000003,35.61216,0.08761574,0.091870055,0.035854433
t_1189,138.60833000000002,35.61216,0.0885633,0.088219725,0.03282267
t_119,140.76428999999996,36.91586,0.21739857,0.20431188,0.16934836
t_1190,138.51850000000002,35.50253,0.07554366,0.08668312,0.02311839
t_1191,138.47357999999997,35.50253,0.07394602,0.084929936,0.022134284
t_1192,138.56340999999998,35.53909,0.076561235,0.0877875,0.023755016
t_1193,138.51850000000002,35.53909,0.07493329,0.0860161,0.022740189
t_1194,138.47357999999997,35.53909,0.1041343,0.0945595,0.027354803
t_1195,138.51850000000002,35.57563,0.106042996,0.09576917,0.028100708
t_1196,138.47357999999997,35.57563,0.10415259,0.09383176,0.026913198
t_1197,138.56340999999998,35.57563,0.086775966,0.08711247,0.031943217
t_1198,138.47357999999997,35.61216,0.08619164,0.08298405,0.028819324
t_1199,138.51850000000002,35.61216,0.08867095,0.08469768,0.030086987
t_12,140.58461999999997,35.75808,0.28518012,0.20146127,0.24801359
t_120,140.71937000000003,36.91586,0.17282078,0.1038437,0.12811002
t_1200,138.56340999999998,35.61216,0.10744674,0.09699015,0.028868876
t_1201,138.47357999999997,35.64866,0.085193805,0.08234576,0.028357346
t_1202,138.51850000000002,35.64866,0.08777988,0.084046386,0.02960044
t_1203,138.56340999999998,35.64866,0.08972146,0.085778125,0.030907227
t_1204,138.47357999999997,35.68515,0.08455334,0.08171241,0.0279043
t_1205,138.51850000000002,35.68515,0.09277155,0.093576446,0.021207549
t_1206,138.56340999999998,35.68515,0.08712382,0.08511876,0.030404704
t_1207,138.47357999999997,35.72163,0.08965317,0.090977706,0.02745998
t_1208,138.56340999999998,35.72163,0.07352539,0.08446444,0.021878336
t_1209,138.51850000000002,35.72163,0.07798246,0.082758784,0.02865566
t_121,140.80920000000003,36.91586,0.21715155,0.16466442,0.19719048
t_1210,138.83290999999997,35.61216,0.08600703,0.0975886,0.030023742
t_1211,138.78799000000004,35.64866,0.083354674,0.09491787,0.028198663
t_1212,138.83290999999997,35.64866,0.08526017,0.096842915,0.029504761
t_1213,138.74307999999996,35.64866,0.0815124,0.09302567,0.026960611
t_1214,138.78799000000004,35.68515,0.082643725,0.09419129,0.027718004
t_1215,138.74307999999996,35.68515,0.0808259,0.09231272,0.02650552
t_1216,138.83290999999997,35.68515,0.08452358,0.09610262,0.028996803
t_1217,138.78799000000004,35.72163,0.08194237,0.09347004,0.02724738
t_1218,138.74307999999996,35.72163,0.08423766,0.09160507,0.03562729
t_1219,138.83290999999997,35.72163,0.08379707,0.0953677,0.028499585
t_122,140.71937000000003,36.95176,0.17052533,0.10322222,0.124995925
t_1220,138.65323999999998,35.61216,0.092813954,0.09002857,0.034299072
t_1221,138.65323999999998,35.64866,0.09340486,0.089337446,0.03372906
t_1222,138.69816000000003,35.64866,0.08855521,0.091165416,0.035252914
t_1223,138.60833000000002,35.64866,0.09120317,0.087542005,0.032282226
t_1224,138.69816000000003,35.68515,0.08717722,0.09046603,0.034663707
t_1225,138.65323999999998,35.68515,0.09064672,0.088651516,0.033170577
t_1226,138.60833000000002,35.68515,0.07571471,0.08686942,0.02322487
t_1227,138.65323999999998,35.72163,0.07673095,0.08797076,0.023861935
t_1228,138.69816000000003,35.72163,0.07841211,0.08977188,0.024932459
t_1229,138.60833000000002,35.72163,0.07510304,0.08620195,0.022845093
t_123,140.85411999999997,36.91586,0.21880093,0.16669607,0.20987001
t_1230,138.69816000000003,35.75808,0.08096641,0.089083314,0.03352131
t_1231,138.65323999999998,35.75808,0.076106854,0.08729553,0.023469798
t_1232,138.60833000000002,35.75808,0.07449946,0.08553992,0.02247305
t_1233,138.60833000000002,35.79453,0.07390334,0.08488277,0.022108251
t_1234,138.65323999999998,35.79453,0.075490564,0.08662523,0.023085384
t_1235,138.69816000000003,35.79453,0.07712916,0.08839974,0.02411364
t_1236,138.65323999999998,35.83095,0.074882455,0.085960396,0.022708816
t_1237,138.69816000000003,35.83095,0.076500356,0.0877217,0.023716714
t_1238,138.60833000000002,35.83095,0.07331502,0.08423101,0.021750819
t_1239,138.60833000000002,35.86736,0.07273404,0.08358426,0.021400377
t_124,140.85411999999997,36.95176,0.22429816,0.20813787,0.18659629
t_1240,138.51850000000002,35.75808,0.077379696,0.08212277,0.02819723
t_1241,138.47357999999997,35.75808,0.0758169,0.080460735,0.02702442
t_1242,138.56340999999998,35.75808,0.07294144,0.08381549,0.02152519
t_1243,138.47357999999997,35.79453,0.08636672,0.0895844,0.026597062
t_1244,138.51850000000002,35.79453,0.07678404,0.08149151,0.027747527
t_1245,138.56340999999998,35.79453,0.0783749,0.08317136,0.028955936
t_1246,138.56340999999998,35.83095,0.071795225,0.08253254,0.020839417
t_1247,138.47357999999997,35.83095,0.06423176,0.051154397,0.019146685
t_1248,138.51850000000002,35.83095,0.070321776,0.08086547,0.019972336
t_1249,138.56340999999998,35.86736,0.07123287,0.08189865,0.020506557
t_125,140.85411999999997,36.98765,0.21914355,0.16504218,0.19946215
t_1250,138.92273999999998,35.72163,0.08769892,0.099259526,0.031214027
t_1251,138.87782000000004,35.72163,0.08571463,0.097297244,0.029820086
t_1252,138.92273999999998,35.75808,0.081257865,0.06359886,0.030670349
t_1253,138.96765,35.75808,0.08317444,0.06487746,0.032110438
t_1254,138.87782000000004,35.75808,0.08497254,0.096554406,0.029305948
t_1255,138.87782000000004,35.79453,0.07871403,0.061864484,0.028802563
t_1256,138.96765,35.79453,0.08242972,0.064383484,0.03154753
t_1257,138.92273999999998,35.79453,0.08053998,0.06311374,0.030138187
t_1258,138.87782000000004,35.83095,0.078031644,0.061391927,0.028310059
t_1259,138.92273999999998,35.83095,0.07983256,0.06263237,0.02961767
t_126,140.62954000000002,36.95176,0.15984187,0.1001374,0.110938706
t_1260,139.01256999999998,35.75808,0.08516015,0.06617706,0.033632003
t_1261,139.05749000000003,35.75808,0.08721802,0.06749728,0.035240285
t_1262,139.1024,35.79453,0.088517435,0.068317145,0.036272172
t_1263,139.05749000000003,35.79453,0.08641545,0.06698559,0.034609266
t_1264,139.14732000000004,35.79453,0.09069791,0.06966927,0.03803197
t_1265,139.01256999999998,35.79453,0.084387235,0.06567423,0.0330362
t_1266,139.14732000000004,35.83095,0.08984487,0.069143794,0.037339304
t_1267,139.01256999999998,35.83095,0.08362592,0.065175176,0.03245376
t_1268,139.1024,35.83095,0.087696545,0.06780044,0.035618823
t_1269,139.05749000000003,35.83095,0.0856251,0.06647771,0.033992585
t_127,140.67444999999998,36.95176,0.16505575,0.1016836,0.11770912
t_1270,139.19223,35.75808,0.093861185,0.07157911,0.04064734
t_1271,139.23715000000004,35.75808,0.096246555,0.07297964,0.04266793
t_1272,139.28206,35.75808,0.1192904,0.11523057,0.061242364
t_1273,139.23715000000004,35.79453,0.095308766,0.07243305,0.041868616
t_1274,139.28206,35.79453,0.12133283,0.11437085,0.060082443
t_1275,139.19223,35.79453,0.092959926,0.07104114,0.0398947
t_1276,139.28206,35.83095,0.11914963,0.11351695,0.058950678
t_1277,139.19223,35.83095,0.092073016,0.07050695,0.03915986
t_1278,139.23715000000004,35.83095,0.09438615,0.071890235,0.041088473
t_1279,139.23715000000004,35.86736,0.093477875,0.07135091,0.04032651
t_128,140.67444999999998,36.98765,0.16291733,0.101059094,0.114911504
t_1280,138.96765,35.83095,0.08169602,0.06389328,0.030997094
t_1281,138.87782000000004,35.86736,0.07735864,0.06092282,0.027827885
t_1282,138.92273999999998,35.86736,0.07913501,0.06215447,0.029108208
t_1283,138.96765,35.86736,0.08097271,0.063406564,0.030458491
t_1284,138.87782000000004,35.90375,0.07669502,0.06045727,0.027355902
t_1285,138.96765,35.90375,0.08025978,0.06292347,0.029931553
t_1286,138.92273999999998,35.90375,0.07844733,0.06168016,0.02860964
t_1287,138.92273999999998,35.94012,0.0777693,0.061209433,0.028121687
t_1288,138.96765,35.94012,0.07955701,0.06244397,0.029415969
t_1289,138.87782000000004,35.94012,0.076040596,0.05999527,0.026893845
t_129,140.62954000000002,36.98765,0.179701,0.15412524,0.14772762
t_1290,139.1024,35.86736,0.08688782,0.06728725,0.03498008
t_1291,139.05749000000003,35.86736,0.08484628,0.065973334,0.03338951
t_1292,139.01256999999998,35.86736,0.08287554,0.06467964,0.031884007
t_1293,139.14732000000004,35.86736,0.08900466,0.06862183,0.036662336
t_1294,139.05749000000003,35.90375,0.08407897,0.0654726,0.03279983
t_1295,139.01256999999998,35.90375,0.082136095,0.06418772,0.031326752
t_1296,139.1024,35.90375,0.08609122,0.06677772,0.034355715
t_1297,139.14732000000004,35.90375,0.08817724,0.06810352,0.036000803
t_1298,139.05749000000003,35.94012,0.08332292,0.064975515,0.03222318
t_1299,139.01256999999998,35.94012,0.08140734,0.06369944,0.030781649
t_13,140.62954000000002,35.75808,0.26581576,0.22693342,0.32776704
t_130,140.58461999999997,36.98765,0.15292805,0.09795936,0.10222706
t_1300,139.28206,35.86736,0.09584259,0.072744824,0.042322833
t_1301,139.19223,35.86736,0.091199666,0.06997627,0.038441904
t_1302,139.23715000000004,35.90375,0.09258385,0.070815206,0.0395824
t_1303,139.19223,35.90375,0.09033982,0.06944923,0.037740543
t_1304,139.28206,35.90375,0.09491255,0.07220055,0.041532822
t_1305,139.23715000000004,35.94012,0.091703765,0.070283145,0.038855623
t_1306,139.19223,35.94012,0.08949317,0.06892584,0.0370553
t_1307,139.28206,35.94012,0.09399724,0.07165991,0.04076147
t_1308,139.19223,35.97648,0.08865922,0.068405956,0.036385525
t_1309,139.28206,35.97648,0.093096085,0.07112273,0.040008027
t_131,140.62954000000002,37.02352,0.15581205,0.09888621,0.10582397
t_1310,139.14732000000004,35.94012,0.08736234,0.067588866,0.03535427
t_1311,139.1024,35.94012,0.08530649,0.06627184,0.03374532
t_1312,139.14732000000004,35.97648,0.086559474,0.06707772,0.03472215
t_1313,139.05749000000003,35.97648,0.09392001,0.099870674,0.043278832
t_1314,139.1024,35.97648,0.09746081,0.10186484,0.045313705
t_1315,139.01256999999998,35.97648,0.086328335,0.09790787,0.03024823
t_1316,139.1024,36.01282,0.09753558,0.101092376,0.04451612
t_1317,139.05749000000003,36.01282,0.0986085,0.099111795,0.042524856
t_1318,139.01256999999998,36.01282,0.08557972,0.09716257,0.02972633
t_1319,139.14732000000004,36.01282,0.08576859,0.066570215,0.0341042
t_132,140.58461999999997,37.02352,0.15102814,0.09733399,0.09988657
t_1320,139.23715000000004,35.97648,0.090837084,0.06975458,0.038145486
t_1321,139.19223,36.01282,0.087837905,0.06788972,0.035730977
t_1322,139.23715000000004,36.01282,0.08998374,0.06922965,0.0374517
t_1323,139.28206,36.01282,0.09220902,0.07058918,0.039272167
t_1324,139.23715000000004,36.04914,0.089143455,0.06870835,0.0367738
t_1325,139.19223,36.04914,0.10579408,0.1043548,0.047968075
t_1326,139.28206,36.04914,0.11331902,0.10850893,0.052697487
t_1327,139.19223,36.08545,0.08623193,0.066868015,0.034465652
t_1328,139.23715000000004,36.08545,0.110997595,0.10561467,0.049361423
t_1329,139.28206,36.08545,0.11537599,0.12083417,0.051738076
t_133,140.67444999999998,37.02352,0.16082326,0.10043458,0.11219993
t_1330,138.92273999999998,35.97648,0.07710058,0.060742136,0.027643938
t_1331,138.96765,35.97648,0.078864016,0.061967935,0.028911298
t_1332,138.87782000000004,35.97648,0.07539502,0.059536677,0.026441336
t_1333,138.92273999999998,36.01282,0.07644115,0.06027839,0.027176257
t_1334,138.96765,36.01282,0.083676435,0.09524522,0.028417392
t_1335,138.87782000000004,36.01282,0.074758284,0.059081603,0.025998252
t_1336,138.92273999999998,36.04914,0.07579083,0.059818182,0.026718386
t_1337,138.87782000000004,36.04914,0.07413024,0.05863003,0.025564354
t_1338,138.96765,36.04914,0.07750713,0.061026584,0.027933968
t_1339,138.87782000000004,36.08545,0.07351052,0.05818182,0.02513929
t_134,140.62954000000002,37.05937,0.15385845,0.0982613,0.10338164
t_1340,139.14732000000004,36.04914,0.08498945,0.06606634,0.03350003
t_1341,139.1024,36.04914,0.083020434,0.0647756,0.031993687
t_1342,139.05749000000003,36.04914,0.093288444,0.09835851,0.04178726
t_1343,139.01256999999998,36.04914,0.0848416,0.096422836,0.02921564
t_1344,139.14732000000004,36.08545,0.084221594,0.065565966,0.032909103
t_1345,139.1024,36.08545,0.08228035,0.064283974,0.03143514
t_1346,139.01256999999998,36.08545,0.07859407,0.061781645,0.028715728
t_1347,139.05749000000003,36.08545,0.08040582,0.063022695,0.030039173
t_1348,139.14732000000004,36.12174,0.0970663,0.10078028,0.044197254
t_1349,139.05749000000003,36.12174,0.07970233,0.06254339,0.029522274
t_135,140.58461999999997,37.05937,0.17183432,0.14978522,0.13317153
t_1350,138.02441999999996,35.75808,0.053488612,0.042275365,0.013114121
