# {20110311_M9.1_Tohoku} median gmf, Stations:None, gmlt:USGS, Rupture:JMA
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,ZhaoEtAl2016SInter
t_1023,139.23715000000004,35.64866,0.09628683,0.081138045,0.04896706
t_1024,139.23715000000004,35.68515,0.0968454,0.08148006,0.049506858
t_1025,139.19223,35.68515,0.09421637,0.07985231,0.04698754
t_1026,139.28206,35.68515,0.12840341,0.14446056,0.07131559
t_1027,139.23715000000004,35.72163,0.1119082,0.12666911,0.0683161
t_1028,139.28206,35.72163,0.12095808,0.12923865,0.07203717
t_1029,139.19223,35.72163,0.0946858,0.08014632,0.047433402
t_103,140.58461999999997,36.844,0.23946863,0.12674272,0.25888464
t_1030,138.92273999999998,35.61216,0.08528337,0.10841402,0.0340756
t_1031,138.87782000000004,35.61216,0.08321603,0.10617489,0.032469634
t_1032,138.96765,35.61216,0.09320929,0.11068929,0.048903137
t_1033,138.87782000000004,35.64866,0.08362259,0.10661875,0.032782838
t_1034,138.96765,35.64866,0.09255046,0.11116513,0.049401164
t_1035,138.92273999999998,35.64866,0.08571277,0.108873576,0.034413327
t_1036,138.87782000000004,35.68515,0.08399135,0.10701983,0.033068027
t_1037,138.92273999999998,35.68515,0.08610228,0.1092888,0.034720913
t_1038,138.96765,35.68515,0.08829263,0.11159501,0.036472343
t_1039,138.96765,35.72163,0.08289642,0.07229906,0.036770422
t_104,140.62954000000002,36.844,0.24966851,0.12815765,0.2789478
t_1040,139.1024,35.68515,0.08926969,0.07666295,0.04239559
t_1041,139.05749000000003,35.68515,0.08694118,0.075102575,0.040302012
t_1042,139.01256999999998,35.68515,0.09056751,0.113939114,0.038330246
t_1043,139.14732000000004,35.68515,0.091693364,0.07824662,0.044621103
t_1044,139.01256999999998,35.72163,0.0850711,0.07382124,0.03865251
t_1045,139.1024,35.72163,0.08968507,0.07693727,0.04277366
t_1046,139.14732000000004,35.72163,0.09213469,0.07853062,0.045031395
t_1047,139.05749000000003,35.72163,0.08733258,0.075367555,0.040650845
t_1048,139.14732000000004,35.75808,0.09252205,0.07877879,0.04539279
t_1049,139.1024,35.75808,0.09004964,0.07717705,0.043106638
t_105,140.67444999999998,36.844,0.26039538,0.12951332,0.30075124
t_1050,138.02441999999996,35.39276,0.04967316,0.04439195,0.013179617
t_1051,138.06934,35.39276,0.050667558,0.0453579,0.013734604
t_1052,138.15917000000002,35.39276,0.052743077,0.04734872,0.014925189
t_1053,138.11426,35.39276,0.05169058,0.046343483,0.014316027
t_1054,138.15917000000002,35.42937,0.05301073,0.047602925,0.015081865
t_1055,138.02441999999996,35.42937,0.049909294,0.04462203,0.013310495
t_1056,138.11426,35.42937,0.05194715,0.046589356,0.014463501
t_1057,138.06934,35.42937,0.050913636,0.045595735,0.013873494
t_1058,138.15917000000002,35.46596,0.053264376,0.0478433,0.015231004
t_1059,138.06934,35.46596,0.05114678,0.045820624,0.01400565
t_106,140.67444999999998,36.87994,0.25782675,0.12920028,0.29546472
t_1060,138.20409,35.39276,0.05382668,0.04837431,0.015563897
t_1061,138.24900000000002,35.39276,0.0549421,0.049420025,0.016233495
t_1062,138.29392,35.39276,0.056091115,0.05048656,0.016936015
t_1063,138.20409,35.42937,0.054106034,0.048637163,0.015730446
t_1064,138.24900000000002,35.42937,0.055233836,0.04969185,0.016410643
t_1065,138.29392,35.42937,0.056395948,0.05076769,0.017124554
t_1066,138.29392,35.46596,0.056684982,0.051033534,0.017304154
t_1067,138.20409,35.46596,0.05437082,0.048885718,0.01588902
t_1068,138.24900000000002,35.46596,0.0555104,0.04994889,0.016579349
t_1069,138.29392,35.50253,0.05695765,0.0512837,0.017474325
t_107,140.58461999999997,36.87994,0.23718643,0.12640792,0.25448507
t_1070,138.42867,35.39276,0.06413066,0.08334402,0.019259106
t_1071,138.38374999999996,35.39276,0.062793374,0.08159468,0.01844671
t_1072,138.33883000000003,35.39276,0.06149551,0.07987812,0.01767299
t_1073,138.38374999999996,35.42937,0.063148044,0.08206055,0.018660674
t_1074,138.42867,35.42937,0.064501755,0.083825976,0.019487264
t_1075,138.33883000000003,35.42937,0.06816393,0.08032848,0.024437966
t_1076,138.42867,35.46596,0.06485381,0.08428178,0.019704795
t_1077,138.38374999999996,35.46596,0.06348443,0.08250113,0.018864607
t_1078,138.33883000000003,35.46596,0.062156282,0.08075438,0.01806509
t_1079,138.33883000000003,35.50253,0.062459707,0.08115514,0.018246407
t_108,140.62954000000002,36.87994,0.24724558,0.12783316,0.27412271
t_1080,138.11426,35.46596,0.052190267,0.046821844,0.014603852
t_1081,138.02441999999996,35.46596,0.05013299,0.04483959,0.013435003
t_1082,138.15917000000002,35.50253,0.05350357,0.048069496,0.015372228
t_1083,138.02441999999996,35.50253,0.050343875,0.045044333,0.013552848
t_1084,138.11426,35.50253,0.052419502,0.047040626,0.014736732
t_1085,138.06934,35.50253,0.05136659,0.046032254,0.01413075
t_1086,138.06934,35.53909,0.051572744,0.046230387,0.014248519
t_1087,138.15917000000002,35.53909,0.05372793,0.048281245,0.01550521
t_1088,138.11426,35.53909,0.052634507,0.04724544,0.014861839
t_1089,138.02441999999996,35.53909,0.050541647,0.04523602,0.013663775
t_109,140.58461999999997,36.91586,0.23494165,0.12607177,0.25018972
t_1090,138.38374999999996,35.50253,0.06380185,0.082915716,0.019057931
t_1091,138.42867,35.50253,0.07304142,0.08471071,0.027222954
t_1092,138.42867,35.53909,0.06549791,0.08511218,0.020105513
t_1093,138.38374999999996,35.53909,0.064099714,0.083303764,0.019240135
t_1094,138.33883000000003,35.53909,0.06274441,0.081530266,0.018417258
t_1095,138.33883000000003,35.57563,0.063009724,0.081879035,0.0185771
t_1096,138.42867,35.57563,0.06578857,0.0854854,0.020287495
t_1097,138.38374999999996,35.57563,0.06437732,0.08366454,0.019410627
t_1098,138.42867,35.61216,0.06605747,0.08582986,0.020456495
t_1099,138.38374999999996,35.61216,0.06463414,0.08399753,0.019568939
t_11,140.71937000000003,35.86736,0.35687456,0.22656529,0.46369565
t_110,140.67444999999998,36.91586,0.25530043,0.12888542,0.29030553
t_1100,138.24900000000002,35.50253,0.05577127,0.050190765,0.016739164
t_1101,138.20409,35.50253,0.054620545,0.04911961,0.016039206
t_1102,138.24900000000002,35.53909,0.056016,0.050417174,0.016889697
t_1103,138.20409,35.53909,0.054854807,0.049338553,0.016180648
t_1104,138.29392,35.53909,0.061430544,0.07979171,0.017634643
t_1105,138.20409,35.57563,0.055073082,0.04954215,0.016312925
t_1106,138.24900000000002,35.57563,0.056244053,0.0506277,0.017030494
t_1107,138.29392,35.57563,0.061684266,0.080128916,0.01778461
t_1108,138.29392,35.61216,0.05767245,0.051936574,0.017923838
t_1109,138.24900000000002,35.61216,0.056455024,0.050822083,0.017161198
t_111,140.62954000000002,36.91586,0.24486259,0.12750709,0.2694131
t_1110,138.02441999999996,35.57563,0.050725907,0.04541434,0.013767483
t_1111,138.11426,35.57563,0.05283483,0.047435928,0.014978819
t_1112,138.15917000000002,35.57563,0.053936977,0.048478168,0.015629563
t_1113,138.06934,35.57563,0.051764816,0.046414677,0.0143586295
t_1114,138.15917000000002,35.61216,0.054130368,0.04866003,0.01574499
t_1115,138.02441999999996,35.61216,0.05089639,0.045579083,0.0138637405
t_1116,138.06934,35.61216,0.051942516,0.04658492,0.014460832
t_1117,138.11426,35.61216,0.053020157,0.047611874,0.015087399
t_1118,138.11426,35.64866,0.053190053,0.04777292,0.0151872365
t_1119,138.02441999999996,35.64866,0.051052704,0.04572993,0.013952257
t_112,140.58461999999997,36.95176,0.23273347,0.12573431,0.24599539
t_1120,138.20409,35.61216,0.055275016,0.04973016,0.016435714
t_1121,138.29392,35.64866,0.057874586,0.052120436,0.018051848
t_1122,138.24900000000002,35.64866,0.05664839,0.050999917,0.01728137
t_1123,138.20409,35.64866,0.055460103,0.049902186,0.01654861
t_1124,138.29392,35.68515,0.058057997,0.052286968,0.018168338
t_1125,138.20409,35.68515,0.055628087,0.050058078,0.016651364
t_1126,138.24900000000002,35.68515,0.05682386,0.05116103,0.017390737
t_1127,138.20409,35.72163,0.05577863,0.050197583,0.016743684
t_1128,138.29392,35.72163,0.06250403,0.08121361,0.01827296
t_1129,138.24900000000002,35.72163,0.05698108,0.051305164,0.01748898
t_113,140.71937000000003,36.844,0.29461128,0.196424,0.43290108
t_1130,138.33883000000003,35.61216,0.06325516,0.08220098,0.018725507
t_1131,138.33883000000003,35.64866,0.06348007,0.082495436,0.01886196
t_1132,138.42867,35.64866,0.07813072,0.086144805,0.028180959
t_1133,138.38374999999996,35.64866,0.06486948,0.08430204,0.019714503
t_1134,138.38374999999996,35.68515,0.06508296,0.08457773,0.019846953
t_1135,138.42867,35.68515,0.06652739,0.086429894,0.020753294
t_1136,138.33883000000003,35.68515,0.06368412,0.08276208,0.018986128
t_1137,138.42867,35.72163,0.08434052,0.09726176,0.02854775
t_1138,138.38374999999996,35.72163,0.0652741,0.08482415,0.019965872
t_1139,138.33883000000003,35.72163,0.063866846,0.08300048,0.019097626
t_114,140.80920000000003,36.844,0.3108292,0.19947886,0.49957812
t_1140,138.06934,35.64866,0.05210543,0.04674077,0.014554809
t_1141,138.15917000000002,35.64866,0.054307643,0.048826464,0.015851121
t_1142,138.15917000000002,35.68515,0.05446856,0.048977323,0.015947727
t_1143,138.06934,35.68515,0.05225336,0.046882104,0.014640374
t_1144,138.11426,35.68515,0.053344294,0.047918927,0.015278125
t_1145,138.02441999999996,35.68515,0.051194668,0.04586676,0.014032861
t_1146,138.15917000000002,35.72163,0.054612804,0.04911237,0.016034542
t_1147,138.06934,35.72163,0.052386038,0.04700871,0.0147172995
t_1148,138.11426,35.72163,0.06790454,0.07442014,0.021001175
t_1149,138.02441999999996,35.72163,0.05132202,0.045989376,0.014105344
t_115,140.76428999999996,36.844,0.31374678,0.19800106,0.4652297
t_1150,138.69816000000003,35.39276,0.079132274,0.094537236,0.03428891
t_1151,138.60833000000002,35.39276,0.08951297,0.101736024,0.022840407
t_1152,138.65323999999998,35.39276,0.07741588,0.09258779,0.032789964
t_1153,138.69816000000003,35.42937,0.07965807,0.09512901,0.03475408
t_1154,138.60833000000002,35.42937,0.09038607,0.10235592,0.02313603
t_1155,138.65323999999998,35.42937,0.07791684,0.093159564,0.03322436
t_1156,138.69816000000003,35.46596,0.0954787,0.10736472,0.025631562
t_1157,138.65323999999998,35.46596,0.09229218,0.10513368,0.033639304
t_1158,138.60833000000002,35.46596,0.07077857,0.09174744,0.023522425
t_1159,138.60833000000002,35.50253,0.07118004,0.09223933,0.02379169
t_116,140.71937000000003,36.87994,0.26893413,0.13050495,0.31862092
t_1160,138.56340999999998,35.39276,0.088889934,0.09962398,0.021854134
t_1161,138.51850000000002,35.39276,0.066929564,0.08694149,0.021008784
t_1162,138.47357999999997,35.39276,0.065508634,0.08512596,0.020112215
t_1163,138.47357999999997,35.42937,0.074201174,0.08562459,0.027830705
t_1164,138.56340999999998,35.42937,0.0688212,0.08932384,0.022228708
t_1165,138.51850000000002,35.42937,0.067336574,0.087457426,0.021268735
t_1166,138.56340999999998,35.46596,0.06922625,0.08982884,0.022493817
t_1167,138.51850000000002,35.46596,0.06772289,0.087945424,0.02151675
t_1168,138.47357999999997,35.46596,0.066265814,0.0860962,0.020587854
t_1169,138.56340999999998,35.50253,0.069608785,0.0903041,0.02274544
t_117,140.76428999999996,36.87994,0.28726205,0.2446572,0.4045444
t_1170,138.74307999999996,35.50253,0.098156765,0.11024708,0.027158136
t_1171,138.83290999999997,35.50253,0.09998105,0.11494821,0.04092374
t_1172,138.83290999999997,35.53909,0.080348276,0.102995075,0.03029719
t_1173,138.74307999999996,35.53909,0.0766524,0.09876848,0.02759332
t_1174,138.78799000000004,35.53909,0.0784684,0.100863494,0.0289083
t_1175,138.74307999999996,35.57563,0.07706118,0.09924314,0.027887013
t_1176,138.83290999999997,35.57563,0.08080195,0.103503875,0.03063656
t_1177,138.78799000000004,35.57563,0.078898855,0.10135491,0.029223856
t_1178,138.78799000000004,35.61216,0.07929749,0.101808235,0.029517397
t_1179,138.74307999999996,35.61216,0.07743965,0.09968103,0.028160136
t_118,140.80920000000003,36.87994,0.3078198,0.19912954,0.49106207
t_1180,138.65323999999998,35.50253,0.072802864,0.09420961,0.024893627
t_1181,138.69816000000003,35.50253,0.085033976,0.09621591,0.035621043
t_1182,138.69816000000003,35.53909,0.07489667,0.0967092,0.026347144
t_1183,138.60833000000002,35.53909,0.07155711,0.092699714,0.024045808
t_1184,138.65323999999998,35.53909,0.07319897,0.09468614,0.025165863
t_1185,138.65323999999998,35.57563,0.07356843,0.09512909,0.025420949
t_1186,138.60833000000002,35.57563,0.07190877,0.09312766,0.024283849
t_1187,138.69816000000003,35.57563,0.07528515,0.09716771,0.026620733
t_1188,138.69816000000003,35.61216,0.082525656,0.097590715,0.036741495
t_1189,138.60833000000002,35.61216,0.08329395,0.09352252,0.033502348
t_119,140.76428999999996,36.91586,0.2851528,0.24423589,0.39818636
t_1190,138.51850000000002,35.50253,0.06808763,0.08840466,0.02175207
t_1191,138.47357999999997,35.50253,0.06661382,0.08654,0.02080809
t_1192,138.56340999999998,35.53909,0.06996801,0.09074893,0.022982832
t_1193,138.51850000000002,35.53909,0.06843008,0.0888345,0.02197402
t_1194,138.47357999999997,35.53909,0.09623372,0.09756555,0.026400913
t_1195,138.51850000000002,35.57563,0.09921494,0.10012227,0.027864974
t_1196,138.47357999999997,35.57563,0.09734808,0.09799881,0.026644986
t_1197,138.56340999999998,35.57563,0.080520324,0.09116242,0.03172564
t_1198,138.47357999999997,35.61216,0.08083716,0.0876979,0.029245513
t_1199,138.51850000000002,35.61216,0.083273426,0.08960279,0.030590761
t_12,140.58461999999997,35.75808,0.3135841,0.22048183,0.34205642
t_120,140.71937000000003,36.91586,0.2662612,0.13020241,0.3129782
t_1200,138.56340999999998,35.61216,0.10172096,0.10271402,0.029409014
t_1201,138.47357999999997,35.64866,0.080797926,0.088023685,0.02947246
t_1202,138.51850000000002,35.64866,0.08337552,0.089939825,0.030833423
t_1203,138.56340999999998,35.64866,0.08533694,0.091892675,0.032267638
t_1204,138.47357999999997,35.68515,0.08106622,0.08831852,0.02967895
t_1205,138.51850000000002,35.68515,0.08918456,0.10125632,0.02261357
t_1206,138.56340999999998,35.68515,0.08377035,0.09220815,0.032503907
t_1207,138.47357999999997,35.72163,0.08693044,0.09939052,0.029864296
t_1208,138.56340999999998,35.72163,0.07138502,0.09248979,0.023929685
t_1209,138.51850000000002,35.72163,0.07561834,0.090517126,0.03125237
t_121,140.80920000000003,36.91586,0.32006136,0.19877674,0.482719
t_1210,138.83290999999997,35.61216,0.08122216,0.103973225,0.030952353
t_1211,138.78799000000004,35.64866,0.07966295,0.102222346,0.029787613
t_1212,138.83290999999997,35.64866,0.08160746,0.10440193,0.031243127
t_1213,138.74307999999996,35.64866,0.07778659,0.10008107,0.028411504
t_1214,138.78799000000004,35.68515,0.07999437,0.102596655,0.03003358
t_1215,138.74307999999996,35.68515,0.0781012,0.10044273,0.028640283
t_1216,138.83290999999997,35.68515,0.0819569,0.10478938,0.031507842
t_1217,138.78799000000004,35.72163,0.08029076,0.10293042,0.030254282
t_1218,138.74307999999996,35.72163,0.08240026,0.10076528,0.03943433
t_1219,138.83290999999997,35.72163,0.082269385,0.10513478,0.031745378
t_122,140.71937000000003,36.95176,0.26363176,0.12989788,0.3074707
t_1220,138.65323999999998,35.61216,0.087442756,0.09553776,0.035078187
t_1221,138.65323999999998,35.64866,0.08908422,0.095911175,0.03537631
t_1222,138.69816000000003,35.64866,0.08448026,0.0979772,0.037061363
t_1223,138.60833000000002,35.64866,0.086858444,0.09388336,0.033780463
t_1224,138.69816000000003,35.68515,0.084162496,0.09832665,0.037352454
t_1225,138.65323999999998,35.68515,0.08742845,0.09624888,0.035647597
t_1226,138.60833000000002,35.68515,0.07280296,0.09420973,0.024893697
t_1227,138.65323999999998,35.72163,0.0747623,0.09655021,0.026252793
t_1228,138.69816000000003,35.72163,0.07654066,0.0986384,0.027513264
t_1229,138.60833000000002,35.72163,0.07304493,0.09450104,0.025059849
t_123,140.85411999999997,36.91586,0.3290784,0.20019291,0.5178276
t_1230,138.69816000000003,35.75808,0.07994272,0.09891169,0.03784379
t_1231,138.65323999999998,35.75808,0.07498574,0.09681447,0.026409766
t_1232,138.60833000000002,35.75808,0.07325765,0.094756596,0.025206307
t_1233,138.60833000000002,35.79453,0.07344073,0.09497616,0.025332656
t_1234,138.65323999999998,35.79453,0.075177975,0.097041376,0.026545133
t_1235,138.69816000000003,35.79453,0.07697758,0.099146225,0.027826846
t_1236,138.65323999999998,35.83095,0.07533832,0.09723034,0.026658272
t_1237,138.69816000000003,35.83095,0.077145964,0.09934138,0.027948102
t_1238,138.60833000000002,35.83095,0.07359355,0.09515914,0.02543833
t_1239,138.60833000000002,35.86736,0.073715806,0.09530535,0.025523005
t_124,140.85411999999997,36.95176,0.2947563,0.24717076,0.44622135
t_1240,138.51850000000002,35.75808,0.075824596,0.09075623,0.031427115
t_1241,138.47357999999997,35.75808,0.0741582,0.088813215,0.030027786
t_1242,138.56340999999998,35.75808,0.07158768,0.09273697,0.02406646
t_1243,138.47357999999997,35.79453,0.08536178,0.09987343,0.030169005
t_1244,138.51850000000002,35.79453,0.07600226,0.09096188,0.031577993
t_1245,138.56340999999998,35.79453,0.0777325,0.09294944,0.033064224
t_1246,138.56340999999998,35.83095,0.07190796,0.09312667,0.024283295
t_1247,138.47357999999997,35.83095,0.06405556,0.057578553,0.022152897
t_1248,138.51850000000002,35.83095,0.070279546,0.09113356,0.023189582
t_1249,138.56340999999998,35.86736,0.07202472,0.093268454,0.024362551
t_125,140.85411999999997,36.98765,0.3261731,0.19951816,0.50055236
t_1250,138.92273999999998,35.72163,0.086450584,0.10965879,0.034996953
t_1251,138.87782000000004,35.72163,0.084321104,0.10737729,0.03332395
t_1252,138.92273999999998,35.75808,0.08109385,0.071010716,0.03524006
t_1253,138.96765,35.75808,0.08320247,0.07251539,0.03703293
t_1254,138.87782000000004,35.75808,0.084610626,0.10769023,0.03354935
t_1255,138.87782000000004,35.79453,0.079299204,0.06970369,0.03374341
t_1256,138.96765,35.79453,0.0834651,0.072700486,0.037258822
t_1257,138.92273999999998,35.79453,0.08134221,0.07118968,0.03544931
t_1258,138.87782000000004,35.83095,0.07949466,0.06984723,0.0339051
t_1259,138.92273999999998,35.83095,0.081548564,0.07133801,0.035623558
t_126,140.62954000000002,36.95176,0.24251866,0.1271795,0.2648155
t_1260,139.01256999999998,35.75808,0.08539518,0.07404511,0.038936313
t_1261,139.05749000000003,35.75808,0.08767612,0.07559924,0.040958058
t_1262,139.1024,35.79453,0.09036228,0.077381924,0.043393023
t_1263,139.05749000000003,35.79453,0.087970786,0.07579728,0.041222323
t_1264,139.14732000000004,35.79453,0.09285415,0.078990735,0.045703582
t_1265,139.01256999999998,35.79453,0.08567322,0.07423656,0.039180484
t_1266,139.14732000000004,35.83095,0.093129344,0.0791658,0.045961782
t_1267,139.01256999999998,35.83095,0.085903965,0.07439502,0.039383605
t_1268,139.1024,35.83095,0.09062147,0.07755126,0.043631043
t_1269,139.05749000000003,35.83095,0.088215195,0.07596109,0.041442055
t_127,140.67444999999998,36.95176,0.25281554,0.12856878,0.28526983
t_1270,139.19223,35.75808,0.09509784,0.08040318,0.047826175
t_1271,139.23715000000004,35.75808,0.09778418,0.082050286,0.050419558
t_1272,139.28206,35.75808,0.12141163,0.1296648,0.07267305
t_1273,139.23715000000004,35.79453,0.098160304,0.08227715,0.050787162
t_1274,139.28206,35.79453,0.1250717,0.1300283,0.073219836
t_1275,139.19223,35.79453,0.09545104,0.08062245,0.04816393
t_1276,139.28206,35.83095,0.124360725,0.13032797,0.073673606
t_1277,139.19223,35.83095,0.09574359,0.08080345,0.048444424
t_1278,139.23715000000004,35.83095,0.0984717,0.08246428,0.05109234
t_1279,139.23715000000004,35.86736,0.09871716,0.082611345,0.051333424
t_128,140.67444999999998,36.98765,0.25037047,0.12825035,0.2803526
t_1280,138.96765,35.83095,0.08368319,0.072853796,0.037446834
t_1281,138.87782000000004,35.86736,0.07964996,0.06996107,0.034033798
t_1282,138.92273999999998,35.86736,0.08171234,0.07145552,0.03576211
t_1283,138.96765,35.86736,0.0838561,0.07297509,0.037596174
t_1284,138.87782000000004,35.90375,0.07976456,0.07004496,0.034128893
t_1285,138.96765,35.90375,0.083983175,0.073064096,0.03770609
t_1286,138.92273999999998,35.90375,0.08183295,0.07154192,0.035864282
t_1287,138.92273999999998,35.94012,0.081910014,0.07159707,0.035929628
t_1288,138.96765,35.94012,0.08406401,0.07312065,0.03777607
t_1289,138.87782000000004,35.94012,0.079838105,0.07009874,0.034189984
t_129,140.62954000000002,36.98765,0.26520061,0.1912946,0.35035005
t_1290,139.1024,35.86736,0.09082634,0.07768478,0.043819565
t_1291,139.05749000000003,35.86736,0.08840858,0.07609039,0.04161625
t_1292,139.01256999999998,35.86736,0.08608672,0.07452025,0.039544787
t_1293,139.14732000000004,35.86736,0.093346655,0.07930368,0.0461661
t_1294,139.05749000000003,35.90375,0.08855014,0.076184876,0.041743964
t_1295,139.01256999999998,35.90375,0.08622076,0.074611954,0.039663184
t_1296,139.1024,35.90375,0.09097603,0.07778215,0.043957517
t_1297,139.14732000000004,35.90375,0.09350513,0.07940403,0.046315335
t_1298,139.05749000000003,35.94012,0.088639386,0.07624437,0.041824557
t_1299,139.01256999999998,35.94012,0.08630565,0.07466996,0.039738234
t_13,140.62954000000002,35.75808,0.28471664,0.24690112,0.44141826
t_130,140.58461999999997,36.98765,0.23056047,0.1253955,0.24189794
t_1300,139.28206,35.86736,0.10158066,0.08429869,0.054180313
t_1301,139.19223,35.86736,0.09597439,0.08094584,0.04866619
t_1302,139.23715000000004,35.90375,0.0988955,0.08271795,0.051508877
t_1303,139.19223,35.90375,0.09614239,0.08104927,0.048827875
t_1304,139.28206,35.90375,0.10177024,0.08440859,0.054371018
t_1305,139.23715000000004,35.94012,0.09900595,0.08278388,0.05161767
t_1306,139.19223,35.94012,0.0962469,0.08111352,0.048928566
t_1307,139.28206,35.94012,0.101887144,0.08447624,0.054488756
t_1308,139.19223,35.97648,0.09628753,0.08113848,0.04896774
t_1309,139.28206,35.97648,0.1019309,0.08450154,0.054532852
t_131,140.62954000000002,37.02352,0.23794329,0.12651972,0.2559405
t_1310,139.14732000000004,35.94012,0.093604155,0.07946665,0.046408683
t_1311,139.1024,35.94012,0.091069974,0.07784318,0.044044185
t_1312,139.14732000000004,35.97648,0.093643375,0.07949143,0.046445675
t_1313,139.05749000000003,35.97648,0.10065795,0.118126355,0.05721037
t_1314,139.1024,35.97648,0.10478704,0.12060291,0.060243923
t_1315,139.01256999999998,35.97648,0.09229767,0.11568758,0.03976961
t_1316,139.1024,36.01282,0.10574553,0.12058454,0.060220897
t_1317,139.05749000000003,36.01282,0.106437765,0.11810979,0.057190552
t_1318,139.01256999999998,36.01282,0.09228285,0.11567273,0.03975718
t_1319,139.14732000000004,36.01282,0.09362268,0.07947835,0.046426155
t_132,140.58461999999997,37.02352,0.22842246,0.12505548,0.23789561
t_1320,139.23715000000004,35.97648,0.0990481,0.08280901,0.051659204
t_1321,139.19223,36.01282,0.09626417,0.08112413,0.048945215
t_1322,139.23715000000004,36.01282,0.09902179,0.082793325,0.051633283
t_1323,139.28206,36.01282,0.10190136,0.084484465,0.054503083
t_1324,139.23715000000004,36.04914,0.09892729,0.08273693,0.05154018
t_1325,139.19223,36.04914,0.1163041,0.12556344,0.06677257
t_1326,139.28206,36.04914,0.12541303,0.13075903,0.07433124
t_1327,139.19223,36.08545,0.09602656,0.08097798,0.04871637
t_1328,139.23715000000004,36.08545,0.12318609,0.12799424,0.070211194
t_1329,139.28206,36.08545,0.12842013,0.14653784,0.07409097
t_133,140.67444999999998,37.02352,0.24796508,0.12793025,0.2755517
t_1330,138.92273999999998,35.97648,0.08194332,0.07162089,0.035957884
t_1331,138.96765,35.97648,0.08409836,0.073144674,0.03780583
t_1332,138.87782000000004,35.97648,0.07987042,0.07012236,0.03421684
t_1333,138.92273999999998,36.01282,0.08193279,0.071613364,0.03594895
t_1334,138.96765,36.01282,0.08991738,0.11327447,0.037795257
t_1335,138.87782000000004,36.01282,0.079861425,0.07011579,0.034209363
t_1336,138.92273999999998,36.04914,0.081878535,0.07157455,0.03590293
t_1337,138.87782000000004,36.04914,0.079811215,0.07007909,0.034167647
t_1338,138.96765,36.04914,0.084027514,0.07309512,0.037744466
t_1339,138.87782000000004,36.08545,0.07972002,0.07001237,0.03409192
t_134,140.62954000000002,37.05937,0.23571086,0.12618773,0.251658
t_1340,139.14732000000004,36.04914,0.093542255,0.07942752,0.046350323
t_1341,139.1024,36.04914,0.09101534,0.077807695,0.043993775
t_1342,139.05749000000003,36.04914,0.10160996,0.11803898,0.057105917
t_1343,139.01256999999998,36.04914,0.092215925,0.11560564,0.039701097
t_1344,139.14732000000004,36.08545,0.09340253,0.07933909,0.046218693
t_1345,139.1024,36.08545,0.09088547,0.07772326,0.043874033
t_1346,139.01256999999998,36.08545,0.08615116,0.07456436,0.03960169
t_1347,139.05749000000003,36.08545,0.08847055,0.07613177,0.041672133
t_1348,139.14732000000004,36.12174,0.10797518,0.12268696,0.06291046
t_1349,139.05749000000003,36.12174,0.088298105,0.07601656,0.041516703
t_135,140.58461999999997,37.05937,0.25250867,0.18850476,0.31584617
t_1350,138.02441999999996,35.75808,0.051434476,0.046097536,0.014169484
