STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,SOIL_TYPE,PGA_VALUE,PGA_LN_SIGMA,SA(0.3)_VALUE,SA(0.3)_LN_SIGMA,SA(0.6)_VALUE,SA(0.6)_LN_SIGMA,SA(1.0)_VALUE,SA(1.0)_LN_SIGMA,VS30,VS30_TYPE
MPRI,Monte Prat  Italy,46.240800,12.987700,seismic,ESM,B (inferred from geology),0.002476609,0,0.007885808184623819,0,0.006560975537808575,0,0.005047172880036252,0,,B (inferred from geology)
PRED,Cave del Predil  Italy,46.442800,13.565000,seismic,ESM,A (inferred from geology),0.001208557,0,0.0037211705719687373,0,0.003821798165039373,0,0.0019452918553832053,0,,A (inferred from geology)
SABO,Monte Sabotino  Italy,45.987500,13.633600,seismic,ESM,B (inferred from geology),0.018558874,0,0.04636872605198582,0,0.041354555112922506,0,0.0283357721458665,0,,B (inferred from geology)
BANR,Banloc,45.382800,21.137000,seismic,ESM,C (inferred from topography),0.001121028,0,0.0016838248289031761,0,0.0028547490454330373,0,0.0029781193719976887,0,,C (inferred from topography)
BZS,Buzias,45.618800,21.640100,seismic,ESM,A (inferred from topography),0.000338597,0,0.000534621635053937,0,0.0007969093463367019,0,0.0005992535557833501,0,,A (inferred from topography)
MDVR,Moldovita,44.781500,21.712800,seismic,ESM,B (inferred from topography),0.00029214000000000003,0,0.0006565347463612578,0,0.0006235199277687014,0,0.0006824561686618533,0,,B (inferred from topography)
SIRR,Siria,46.265300,21.663000,seismic,ESM,B (inferred from topography),0.00027932200000000003,0,0.0006421531183362324,0,0.0004832565832536864,0,0.000558294316119078,0,,B (inferred from topography)
BOJS,Bojanci  SL,45.504300,15.251800,seismic,ESM,B (inferred from topography),0.009616958,0,0.027098448725143637,0,0.010573143675646103,0,0.005776025391409434,0,,B (inferred from topography)
CADS,Cadrg  SL,46.228100,13.736800,seismic,ESM,A (inferred from topography),0.004847258,0,0.017090548988297947,0,0.007926971830542943,0,0.003960721857673792,0,,A (inferred from topography)
CEY,Cerknica  SL,45.738100,14.422100,seismic,ESM,B (inferred from topography),0.00744574,0,0.02248304484106932,0,0.01067255507816435,0,0.0054648729143706295,0,,B (inferred from topography)
CRES,Cresnjevec  SL,45.826000,15.456900,seismic,ESM,A (inferred from topography),0.02468932,0,0.07601405339123117,0,0.035266063164538196,0,0.012660565530152934,0,,A (inferred from topography)
CRNS,Crni vrh  SL,46.080700,14.261300,seismic,ESM,A (inferred from topography),0.010605062,0,0.04439088770797248,0,0.023135639226761096,0,0.008715587511953286,0,,A (inferred from topography)
GORS,Gorjuse  SL,46.317400,13.999900,seismic,ESM,A (inferred from topography),0.003673613,0,0.010872776558104145,0,0.005567504750447336,0,0.002890684918583472,0,,A (inferred from topography)
KOGS,Kog  SL,46.448100,16.250400,seismic,ESM,B (inferred from topography),0.02253764,0,0.04193064904129461,0,0.016373548010626772,0,0.011029747052678562,0,,B (inferred from topography)
LJU,Ljubljana  SL,46.043800,14.527800,seismic,ESM,B (inferred from topography),0.013620621,0,0.03405584300276105,0,0.016478962989043024,0,0.010404073656643862,0,,B (inferred from topography)
MOZS,Mozjanca  SL,46.294100,14.443300,seismic,ESM,B (inferred from topography),0.0072238400000000005,0,0.019164613547218032,0,0.013110947372621445,0,0.009090176932542635,0,,B (inferred from topography)
PERS,Pernice  SL,46.636500,15.113900,seismic,ESM,B (inferred from topography),0.006793067,0,0.02753530395043857,0,0.013232745364604868,0,0.004229180148931451,0,,B (inferred from topography)
SKDS,Skadanscina  SL,45.546400,14.014300,seismic,ESM,B (inferred from topography),0.002733275,0,0.00907532592056151,0,0.005398019105222733,0,0.005205667373325366,0,,B (inferred from topography)
VISS,Visnje  SL,45.803300,14.839300,seismic,ESM,B (inferred from topography),0.012597989,0,0.0239418415848855,0,0.019051641372359613,0,0.008950846250575099,0,,B (inferred from topography)
VNDS,Vrh nad Dolskim  SL,46.101600,14.701400,seismic,ESM,B (inferred from topography),0.010818329,0,0.029140425282521677,0,0.022282136002588493,0,0.010552268506037228,0,,B (inferred from topography)
VOJS,Vojsko  SL,46.032200,13.887700,seismic,ESM,A (inferred from topography),0.003483724,0,0.010563612822503272,0,0.006380709057616356,0,0.00570312788625654,0,,A (inferred from topography)
