STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,PGA_VALUE,SA(0.3)_VALUE,SA(0.6)_VALUE,SA(1.0)_VALUE,PGA_LN_SIGMA,SA(0.3)_LN_SIGMA,SA(0.6)_LN_SIGMA,SA(1.0)_LN_SIGMA,PGA_VALUE_1,SA(0.3)_VALUE_1,SA(0.6)_VALUE_1,SA(1.0)_VALUE_1,PGA_VALUE_2,SA(0.3)_VALUE_2,SA(0.6)_VALUE_2,SA(1.0)_VALUE_2,PGA_VALUE_V,SA(0.3)_VALUE_V,SA(0.6)_VALUE_V,SA(1.0)_VALUE_V,VS30,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE
5533/01,Douzal,38.86,46.229,seismic,BHRC,0.1128277268,0.0818525975,0.0223397857,0.0155136916,0.0,0.0,0.0,0.0,0.1128277268,0.0818525975,0.0223397857,0.0155136916,0.0397749235,0.0356289488,0.0153696974,0.0081382929,0.0809836901,0.0868984578,0.0134681725,0.0102949585,,,,,,,,
5545/01,Kaleibar,38.87,47.039,seismic,BHRC,0.1056136595,0.131601906,0.0325909202,0.0147544577,0.0,0.0,0.0,0.0,0.1056136595,0.131601906,0.0325909202,0.0147544577,0.0697074414,0.0647613473,0.013850484,0.0088189745,0.0611601427,0.0797855656,0.0267958642,0.0171093848,,,,,,,,
5532/01,Damirchi,38.123,47.373,seismic,BHRC,0.0937278287,0.0488968515,0.0156349628,0.0079824243,0.0,0.0,0.0,0.0,0.0937278287,0.0488968515,0.0156349628,0.0079824243,0.0478504587,0.0210579504,0.0096241565,0.0072562954,0.0870453619,0.0846556319,0.0208861447,0.0089499599,,,,,,,,
5546/01,Kharvanagh,38.688,46.166,seismic,BHRC,0.0733347604,0.2008064091,0.1187789201,0.0617412993,0.0,0.0,0.0,0.0,0.0733347604,0.2008064091,0.1187789201,0.0538704681,0.0529811417,0.1856460959,0.0692824542,0.0617412993,0.0853121305,0.3044457578,0.2163580431,0.0688088008,,,,,,,,
5544/01,Hoorand,38.858,47.369,seismic,BHRC,0.0673326198,0.0840546678,0.0283766933,0.0100224339,0.0,0.0,0.0,0.0,0.0673326198,0.0840546678,0.0283766933,0.0100224339,0.0440989806,0.0669981448,0.0179823814,0.0089291537,0.0553817533,0.0588226922,0.0244302671,0.0102817378,,,,,,,,
5540/01,Haris,38.247,47.119,seismic,BHRC,0.059549949,0.1667053376,0.1116425405,0.0804725634,0.0,0.0,0.0,0.0,0.059549949,0.1667053376,0.1116425405,0.0804725634,0.046412946,0.0703865615,0.0617868606,0.0368531972,0.1003282365,0.2390017494,0.1575513969,0.0709436597,,,,,,,,
5602/01,Meshkin Shahr,38.394,47.667,seismic,BHRC,0.0589455657,0.0861304754,0.0862020687,0.0286235213,0.0,0.0,0.0,0.0,0.0589455657,0.0861304754,0.0862020687,0.0286235213,0.0309349643,0.0791808761,0.0378304241,0.0067215976,0.0482077472,0.0953753282,0.08919844,0.0205092653,,,,,,,,
5573/01,Tabriz 5,38.102,46.327,seismic,BHRC,0.0493915392,0.1080226498,0.0922528939,0.0532032446,0.0,0.0,0.0,0.0,0.0493915392,0.1080226498,0.0922528939,0.0532032446,0.0194588175,0.0423111475,0.0575287906,0.0314556676,0.0401414883,0.1199573223,0.1341405668,0.0354115728,,,,,,,,
5528/01,Basmanj,37.996,46.471,seismic,BHRC,0.0488675841,0.0596480306,0.0771275361,0.121362959,0.0,0.0,0.0,0.0,0.0488675841,0.0596480306,0.0771275361,0.121362959,0.0297561672,0.0530171605,0.0628461872,0.0732479407,0.0389428135,0.0653661555,0.0821791331,0.1225633766,,,,,,,,
5572/01,Tabriz 4,38.078,46.298,seismic,BHRC,0.0460311927,0.1027817722,0.0682139066,0.0640551692,0.0,0.0,0.0,0.0,0.0460311927,0.1027817722,0.0682139066,0.0640551692,0.0208433231,0.0398377255,0.0317041475,0.0360822805,0.0289205912,0.0650249289,0.0466428703,0.0631245287,,,,,,,,
5538/01,Hadi Shahr,38.839,45.662,seismic,BHRC,0.0456972477,0.108127288,0.1614717195,0.0827290839,0.0,0.0,0.0,0.0,0.0456972477,0.108127288,0.1614717195,0.0827290839,0.0179082569,0.0385871665,0.0395934139,0.0428226519,0.0511057085,0.1504174548,0.1455348984,0.100696603,,,,,,,,
5550/01,Liqvan,37.833,46.432,seismic,BHRC,0.0350611621,0.0661726419,0.068858942,0.0361001657,0.0,0.0,0.0,0.0,0.0350611621,0.0661726419,0.068858942,0.0361001657,0.0232456677,0.0654450361,0.0256776263,0.0211127079,0.0368449541,0.1119261968,0.044863261,0.03371493,,,,,,,,
5570/01,Soofiyan,38.284,45.98,seismic,BHRC,0.030545158,0.1031435498,0.0416503106,0.0346314482,0.0,0.0,0.0,0.0,0.030545158,0.1031435498,0.0416503106,0.0346314482,0.0131251784,0.0333446724,0.0270421389,0.0195202528,0.0355422018,0.1419131886,0.0486821594,0.0437928597,,,,,,,,
5571/01,Seyedtajedin,38.361,45.039,seismic,BHRC,0.0304627931,0.0769048824,0.0495764485,0.0140613354,0.0,0.0,0.0,0.0,0.0304627931,0.0769048824,0.0495764485,0.0140613354,0.0128986748,0.0524479531,0.0124117785,0.0093450739,0.0185013252,0.0692398676,0.0435268176,0.0200297944,,,,,,,,
5581/01,Zanjireh,38.456,45.366,seismic,BHRC,0.0292659531,0.0622359559,0.1098638733,0.0296114182,0.0,0.0,0.0,0.0,0.0292659531,0.0622359559,0.1098638733,0.0296114182,0.0124858308,0.044806818,0.0298211085,0.0231592525,0.01590316,0.0361146312,0.0404089408,0.0170976128,,,,,,,,
5601/01,Khomarloo,39.153,47.031,seismic,BHRC,0.0292433231,0.0445952466,0.0175848696,0.0180206221,0.0,0.0,0.0,0.0,0.0292433231,0.0445952466,0.0175848696,0.0180206221,0.0134302752,0.0198319995,0.00869711,0.0084141223,0.0317140673,0.0605186508,0.0118778353,0.0148544969,,,,,,,,
5567/01,Shabestar,38.176,45.708,seismic,BHRC,0.0290726809,0.0567091318,0.0528089579,0.0341341297,0.0,0.0,0.0,0.0,0.0290726809,0.0567091318,0.0528089579,0.0341341297,0.0112752294,0.0235735379,0.0220728569,0.0156908402,0.0205434251,0.0955789111,0.0299067883,0.0221410042,,,,,,,,
5574/01,Tabriz 6,38.017,46.388,seismic,BHRC,0.0260443425,0.0471964661,0.0762223499,0.0376857858,0.0,0.0,0.0,0.0,0.0260443425,0.0471964661,0.0762223499,0.0376857858,0.0228437309,0.0425861827,0.0440162528,0.0363743271,0.0328453619,0.0622718824,0.0811131484,0.0729022772,,,,,,,,
5588/02,Satarkhan Dam 3,38.456,46.899,seismic,BHRC,0.0259845056,0.0250258207,0.0146499691,0.0038235274,0.0,0.0,0.0,0.0,0.0259845056,0.0201827474,0.0146499691,0.0038235274,0.017241998,0.0250258207,0.0026139211,0.0028977356,0.0236463812,0.0202243092,0.0086736976,0.0034883786,,,,,,,,
5604/01,Ziveh,39.114,47.648,seismic,BHRC,0.0250247706,0.0721499259,0.0375291073,0.0200537414,0.0,0.0,0.0,0.0,0.0250247706,0.0721499259,0.0375291073,0.0200537414,0.0101333435,0.0273777466,0.0096946496,0.0068861063,0.0207239551,0.0673180393,0.0353480938,0.0159686286,,,,,,,,
5523/01,Amand,38.231,46.156,seismic,BHRC,0.0233585117,0.0370744867,0.0476089172,0.0257175029,0.0,0.0,0.0,0.0,0.0233585117,0.0370744867,0.0476089172,0.0257175029,0.0091016412,0.0217631039,0.0274467092,0.0189556938,0.0150971458,0.0326721733,0.068650522,0.0214677001,,,,,,,,
5565/01,Sharabiyan,37.887,47.101,seismic,BHRC,0.0220763507,0.0547845376,0.0338785448,0.0235720383,0.0,0.0,0.0,0.0,0.0220763507,0.0547845376,0.0338785448,0.0235720383,0.0151015291,0.0205548567,0.012208921,0.0131317304,0.0137627931,0.0377843489,0.0301349258,0.0270461269,,,,,,,,
5639/01,Tazeh Kandi,39.046,47.744,seismic,BHRC,0.0200679918,0.0548732723,0.0365591466,0.0129057493,0.0,0.0,0.0,0.0,0.0200679918,0.0548732723,0.0365591466,0.0129057493,0.0096620285,0.0288629762,0.0146201939,0.0101466503,0.0230291539,0.0593451502,0.0677783931,0.0155192696,,,,,,,,
5575/01,Tasooj,38.314,45.361,seismic,BHRC,0.0185690112,0.0279707852,0.0323692937,0.0215672581,0.0,0.0,0.0,0.0,0.0185690112,0.0279707852,0.0323692937,0.0215672581,0.0068463812,0.0221609082,0.0179740938,0.0149389442,0.0133462793,0.0232178853,0.0216273335,0.029401561,,,,,,,,
5582/01,Zenooz,38.585,45.834,seismic,BHRC,0.0182981651,0.0275703581,0.0376618636,0.0336053763,0.0,0.0,0.0,0.0,0.0182981651,0.0275703581,0.0376618636,0.0336053763,0.0135090724,0.0270302453,0.0231725666,0.0142367266,0.0204199796,0.0511604973,0.0529891449,0.0216305844,,,,,,,,
5554/01,Marand,38.445,45.774,seismic,BHRC,0.0168944954,0.027811147,0.0429747139,0.0382544674,0.0,0.0,0.0,0.0,0.0168944954,0.027811147,0.0429747139,0.0350308632,0.0124479103,0.0234191528,0.0297868303,0.0382544674,0.0174293578,0.0327139943,0.0441742713,0.036746219,,,,,,,,
5522/01,Ajab Shir,37.485,45.891,seismic,BHRC,0.0162601427,0.0388721868,0.0280543177,0.0088677813,0.0,0.0,0.0,0.0,0.0162601427,0.0388721868,0.0280543177,0.0088677813,0.0077996636,0.0268364659,0.0092374211,0.0041480371,0.0126092762,0.0298993064,0.0338437098,0.009155433,,,,,,,,
5561/01,Orumiyeh 1,37.544,45.063,seismic,BHRC,0.0161716616,0.0644506405,0.0301357162,0.0269355682,0.0,0.0,0.0,0.0,0.0161716616,0.0644506405,0.0301357162,0.0269355682,0.0061407951,0.0095277477,0.0105506359,0.0085893453,0.0099465036,0.0235912467,0.0186054852,0.0231856313,,,,,,,,
5551/01,Lahrood,38.507,47.826,seismic,BHRC,0.0155415902,0.0485309681,0.0241594554,0.0245780768,0.0,0.0,0.0,0.0,0.0155415902,0.0485309681,0.0241594554,0.0156244382,0.0114813456,0.0273232698,0.0225399459,0.0245780768,0.0192848114,0.0450160011,0.0254787454,0.0141668348,,,,,,,,
5569/01,Salmas1,38.201,44.848,seismic,BHRC,0.0153913354,0.02612458,0.0478733019,0.0351611319,0.0,0.0,0.0,0.0,0.0153913354,0.02612458,0.0478733019,0.0351611319,0.0048688991,0.0067827674,0.0120546677,0.0155611529,0.0128747197,0.0200258756,0.0305469143,0.0298475011,,,,,,,,
5577/01,Tikmedash,37.731,46.953,seismic,BHRC,0.0149391437,0.0450005047,0.0440517295,0.0157459575,0.0,0.0,0.0,0.0,0.0149391437,0.0450005047,0.0440517295,0.0157459575,0.0072834149,0.0249778039,0.0098965398,0.0067865541,0.0159883792,0.0367382782,0.0326923289,0.0145500722,,,,,,,,
5531/01,Bostan Abad,37.846,46.837,seismic,BHRC,0.014453211,0.0346236178,0.0319792703,0.0292512542,0.0,0.0,0.0,0.0,0.014453211,0.0346236178,0.0319792703,0.0292512542,0.0076266871,0.0221373625,0.0235709632,0.0176152264,0.012238736,0.0262830178,0.0252333942,0.0205849403,,,,,,,,
5556/01,Nazarkahrizi,37.35,46.75,seismic,BHRC,0.0144137615,0.0324928158,0.025537761,0.0287596475,0.0,0.0,0.0,0.0,0.0144137615,0.0324928158,0.025537761,0.0287596475,0.0052019368,0.0103671251,0.0120334371,0.0114428412,0.0123360856,0.0247662986,0.0255202945,0.0237372407,,,,,,,,
5576/01,Torkmanchay,37.579,47.391,seismic,BHRC,0.0132496432,0.0231779456,0.0098818316,0.0032820972,0.0,0.0,0.0,0.0,0.0132496432,0.0231779456,0.0098818316,0.0032820972,0.00692316,0.0098944323,0.0040957838,0.0017847536,0.0138211009,0.019911068,0.0128222863,0.0072718321,,,,,,,,
5599/01,Aras Dam3,39.088,45.398,seismic,BHRC,0.0127271152,0.0539804956,0.0135386408,0.0079216828,0.0,0.0,0.0,0.0,0.0127271152,0.0539804956,0.0135386408,0.0079216828,0.0121976555,0.0276903554,0.0100865786,0.0067528918,0.0220512742,0.0709425892,0.0168241898,0.0055920199,,,,,,,,
5535/01,Qareh Qeshlaq,38.207,44.954,seismic,BHRC,0.0125717635,0.0230103784,0.0268748701,0.0272525728,0.0,0.0,0.0,0.0,0.0125717635,0.0230103784,0.0268748701,0.0272525728,0.0073024669,0.0090211293,0.0115714307,0.0183494379,0.0122751274,0.0207263571,0.0312931575,0.0246042223,,,,,,,,
5541,Qareziaoddin,38.888,45.02,seismic,BHRC,0.0125341488,0.0363023692,0.0490982804,0.0265591744,0.0,0.0,0.0,0.0,0.0125341488,0.0363023692,0.0490982804,0.0265591744,0.0042919368,0.0149073723,0.0136970684,0.0097601481,0.0188715596,0.0462486824,0.0454856327,0.0271846175,,,,,,,,
5564/01,Sarab,37.935,47.541,seismic,BHRC,0.0117984709,0.0308844991,0.018542426,0.0209210843,0.0,0.0,0.0,0.0,0.0117984709,0.0308844991,0.018542426,0.0209210843,0.0111749235,0.0173043732,0.0113254112,0.0129447814,0.0172337411,0.0354441807,0.0186281098,0.0246502817,,,,,,,,
5530/01,Boran-e-olya,39.317,47.522,seismic,BHRC,0.0111707441,0.0229906279,0.0252920206,0.0207956888,0.0,0.0,0.0,0.0,0.0111707441,0.0229906279,0.0252920206,0.0207956888,0.0045710296,0.0100384664,0.0100864638,0.0110854784,0.0079424261,0.0314057498,0.0219717124,0.0130330592,,,,,,,,
5557/01,Naqadeh,36.962,45.373,seismic,BHRC,0.0110066259,0.0259447879,0.0255623041,0.0442698528,0.0,0.0,0.0,0.0,0.0110066259,0.0259447879,0.0255623041,0.0442698528,0.003837421,0.0074573969,0.0076737522,0.0113612842,0.0150610601,0.0228619304,0.0287400181,0.0485207538,,,,,,,,
5580/01,Yekan Kahriz,38.672,45.403,seismic,BHRC,0.0109298675,0.0408229815,0.0354762096,0.0139832858,0.0,0.0,0.0,0.0,0.0109298675,0.0408229815,0.0289806634,0.0139832858,0.0103604485,0.0280147486,0.0354762096,0.009861192,0.0126559633,0.0431702756,0.0288010901,0.0130843263,,,,,,,,
5562/01,Parsabad,39.655,47.924,seismic,BHRC,0.0108853211,0.0395837859,0.0074210398,0.0051024002,0.0,0.0,0.0,0.0,0.0108853211,0.0395837859,0.0074210398,0.0051024002,0.0051738634,0.0066757764,0.0025192406,0.0021485099,0.0144003058,0.0417546097,0.0084348386,0.0056302222,,,,,,,,
5529/01,Band,37.498,44.999,seismic,BHRC,0.0104428135,0.0342768232,0.015675322,0.0094851056,0.0,0.0,0.0,0.0,0.0104428135,0.0342768232,0.015675322,0.0094851056,0.0029333537,0.00793241,0.00405796,0.004989733,0.0096899185,0.0437019319,0.0132126041,0.0121514104,,,,,,,,
5566/01,Sharafkhaneh,38.174,45.487,seismic,BHRC,0.0103076453,0.0122722188,0.0059907027,0.0041591377,0.0,0.0,0.0,0.0,0.0038522426,0.0067730197,0.0059907027,0.0024987342,0.0103076453,0.0122722188,0.0057082017,0.0041591377,0.0055817227,0.0091689198,0.0106342344,0.0090651078,,,,,,,,
5539/01,Hashtrood,37.475,47.05,seismic,BHRC,0.0092117635,0.0211827665,0.0200053536,0.0251122538,0.0,0.0,0.0,0.0,0.0092117635,0.0211827665,0.0200053536,0.0251122538,0.0036920387,0.0150480078,0.0093971234,0.0047612985,0.0109066259,0.0260212564,0.0293248361,0.0188020953,,,,,,,,
5590,Shoot,39.221,44.771,seismic,BHRC,0.0082031498,0.0338200379,0.0135666067,0.0106384837,0.0,0.0,0.0,0.0,0.0082031498,0.0338200379,0.0135666067,0.0106384837,0.0050026606,0.0096013546,0.0070851087,0.0058509358,0.0128713558,0.0538956826,0.0124755001,0.0107435167,,,,,,,,
5536/01,Qooshchi,37.989,45.036,seismic,BHRC,0.007946208,0.0209671302,0.0174992233,0.0095172821,0.0,0.0,0.0,0.0,0.007946208,0.0209671302,0.0174992233,0.0081975353,0.0065713761,0.015261197,0.0154520547,0.0095172821,0.0119166157,0.0390667698,0.0140662379,0.019437754,,,,,,,,
5568/01,Seylab,38.313,44.764,seismic,BHRC,0.0076169419,0.0104596682,0.0181361285,0.016046643,0.0,0.0,0.0,0.0,0.0076169419,0.0104596682,0.0181361285,0.016046643,0.0063101937,0.0070606731,0.0126815704,0.0116443272,0.0117707441,0.0121522835,0.03524988,0.0302543948,,,,,,,,
5526/01,Avin,37.734,47.801,seismic,BHRC,0.0066265647,0.0136089062,0.0152620404,0.0101744904,0.0,0.0,0.0,0.0,0.006029949,0.0136089062,0.0152620404,0.0101744904,0.0066265647,0.0105594619,0.0058845578,0.0066248707,0.0134528033,0.0263124551,0.0550119794,0.0218364289,,,,,,,,
UTM:(38S 108 396 10000),UTM:(38S 108 396 10000),35.6555,51.4584,macroseismic,Stations_USGS,0.288432,0.68823,,0.941403,0.8059,1.0131,,1.0822,,,,,,,,,,,,,760.0,,,0.875,49.7549,1.4737,0.193223,inferred
UTM:(38S 045 444 10000),UTM:(38S 045 444 10000),40.1541,44.4716,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,316.87,3.2,0.3,,,,,inferred
UTM:(38S 048 461 10000),UTM:(38S 048 461 10000),41.6866,44.8198,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,760.0,2.0,0.3,,,,,inferred
UTM:(38S 056 425 10000),UTM:(38S 056 425 10000),38.4409,45.7448,macroseismic,Stations_USGS,,,,,,,,,,,,,,,,,,,,,419.88,3.1,0.3,,,,,inferred
