# 20060527_M6.4_Yogyakarta median gmf, Stations:All, gmlt:USGS, Rupture:SCARDEC
custom_site_id,lon,lat,AbrahamsonEtAl2014,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014,ZhaoEtAl2016SInter
m_27,110.36529999999999,-7.6893,0.17069586,0.1708345,0.14973776,0.16733672,0.1665358,0.16406757,0.20758414
m_28,110.54660000000001,-7.6895,0.24320452,0.25639784,0.20527071,0.23348518,0.23230618,0.23568106,0.30301017
m_29,110.72800000000001,-7.6897,0.10014078,0.09025546,0.093384475,0.10149356,0.09844826,0.09731728,0.091877714
m_3,110.69799999999998,-7.76,0.14468941,0.13845758,0.13303664,0.14947662,0.13834105,0.14296985,0.13701385
m_30,112.5426,-8.0487,0.011897799,0.015490465,0.009568611,0.011808792,0.01128506,0.012344987,0.010797481
m_4,110.32900000000001,-7.89,0.29047617,0.300335,0.25930974,0.3009594,0.27116963,0.28946808,0.31103912
m_5,110.68,-7.62,0.1042851,0.09614966,0.09625148,0.102418356,0.10094457,0.099676885,0.09324007
m_6,110.49400000000003,-7.75,0.3028717,0.30808845,0.27162692,0.30953756,0.28961644,0.30840164,0.3822184
m_7,110.22000000000003,-7.59,0.07452975,0.06638531,0.06533044,0.077774376,0.071460225,0.0715797,0.058326483
m_8,110.36099999999999,-7.78,0.215076,0.21049847,0.1985935,0.2190406,0.20642957,0.2129907,0.20397505
m_9,110.73000000000002,-7.87,0.1295124,0.116438076,0.120022275,0.12547128,0.1271984,0.12654552,0.12129639
t_0,108.20438000000001,-6.60444,0.0045885914,0.007311853,0.0037900317,0.004214905,0.0042998367,0.005221867,0.0020529232
t_1,108.02472,-6.60444,0.004196162,0.007092104,0.0032980172,0.0039008374,0.0038690667,0.004819341,0.00172288
t_10,107.75522000000001,-6.5152,0.0029393528,0.0056883823,0.0025773575,0.002646526,0.0028283522,0.0033591422,0.0012634681
t_100,108.92302999999998,-7.05041,0.011659682,0.013286602,0.008953224,0.010968453,0.010744504,0.012594324,0.008390192
t_1000,113.77393999999998,-8.29676,0.0014109096,0.0032083408,0.0012113219,0.0010874297,0.0016373795,0.00151715,0.0009838578
t_1001,113.59427,-8.29676,0.0024617456,0.0049608196,0.0024524392,0.0021412275,0.0024796082,0.0027789879,0.0016298397
t_1002,113.50443999999999,-8.29676,0.0033804008,0.006361957,0.0026504705,0.003137564,0.0031253677,0.0038995142,0.001308538
t_1003,113.41460999999998,-8.20786,0.0036822858,0.0066313134,0.0028959338,0.0034178586,0.003402463,0.004239483,0.0014627631
t_1004,113.6841,-8.20786,0.0025338084,0.005232801,0.0022910673,0.002260507,0.0024713066,0.0028889694,0.0010895557
t_1005,113.32478000000003,-8.20786,0.0042518633,0.0073074694,0.0031378453,0.0040174397,0.0038365386,0.004914464,0.0016182242
t_1006,113.23495000000003,-8.20786,0.0041048937,0.0068825986,0.003404748,0.003762174,0.0038558329,0.0046826494,0.001793548
t_1007,113.50443999999999,-8.20786,0.00313634,0.005933974,0.0026757652,0.0028463732,0.0029867168,0.0035891791,0.0013242621
t_1008,113.77393999999998,-8.20786,0.0017818239,0.0039520324,0.0018918759,0.0014710367,0.0019145918,0.0019737438,0.0013594901
t_1009,113.14510999999999,-8.20786,0.0040634824,0.006630082,0.0037012238,0.0036351345,0.003941034,0.0045813886,0.0027366038
t_101,109.01285999999999,-7.05041,0.014151221,0.015547872,0.0097298585,0.013713316,0.012562846,0.01529037,0.0067952
t_1010,113.59427,-8.20786,0.002885466,0.005686367,0.0024748284,0.0026129435,0.002757517,0.003304013,0.0012004704
t_1011,113.32478000000003,-8.11894,0.0036641222,0.0063915597,0.0031627922,0.0033203538,0.0034937558,0.004173598,0.001634448
t_1012,113.6841,-8.11894,0.00199942,0.00422683,0.0020553663,0.0016672281,0.0021201763,0.0022218216,0.0015086387
t_1013,113.77393999999998,-8.11894,0.0021118212,0.004588468,0.0021361324,0.001826831,0.0021460345,0.002382769,0.001370285
t_1014,113.14510999999999,-8.11894,0.0036810765,0.00605103,0.003328799,0.0031942718,0.0037043106,0.0041004084,0.0027681806
t_1015,113.50443999999999,-8.11894,0.0023551655,0.0045843846,0.0024019342,0.0019691708,0.0024811614,0.0026122401,0.0018350292
t_1016,113.23495000000003,-8.11894,0.0043313936,0.0071957572,0.0034335025,0.004018286,0.004003719,0.0049601644,0.0018126752
t_1017,113.41460999999998,-8.11894,0.003003364,0.0055239704,0.0026004794,0.0026341279,0.0029882456,0.003388906,0.0020278546
t_1018,113.59427,-8.11894,0.0020433692,0.004165621,0.0022208623,0.0016747996,0.0022036792,0.002250567,0.0016628247
t_1019,113.41460999999998,-8.03,0.0024292076,0.004549714,0.0026136176,0.0019965512,0.0026014626,0.0026675425,0.0020407557
t_102,108.74337000000003,-7.05041,0.009565623,0.011531007,0.007586067,0.008917938,0.008878971,0.010463886,0.006791736
t_1020,113.14510999999999,-8.03,0.0031556846,0.005243421,0.0033486406,0.0026037612,0.0033510847,0.0034370837,0.0020397194
t_1021,113.6841,-8.03,0.0016274469,0.0034955442,0.0020644192,0.0012712567,0.0018527035,0.0017571381,0.0011094329
t_1022,113.50443999999999,-8.03,0.001985566,0.0039132372,0.002413507,0.0015712016,0.0022194395,0.0021489048,0.001350163
t_1023,113.59427,-8.03,0.0016418038,0.003417167,0.0014405097,0.0012623374,0.0019142146,0.0017619722,0.0012231267
t_1024,113.32478000000003,-8.03,0.0029362426,0.005235937,0.002833813,0.0024971154,0.0030266435,0.003264673,0.0022595515
t_1025,113.77393999999998,-8.03,0.0019041267,0.004176236,0.0019118637,0.001598231,0.0020074684,0.0021234876,0.0013775496
t_1026,113.23495000000003,-8.03,0.0034917353,0.005933539,0.0030772672,0.0030506956,0.003486344,0.0039130147,0.0025068852
t_1027,113.6841,-7.94104,0.0014957903,0.0032455209,0.001335847,0.0011437497,0.0017577504,0.0016035772,0.0011125141
t_1028,113.14510999999999,-7.94104,0.00288737,0.0048363754,0.0021679942,0.0023201033,0.0031660087,0.0031109261,0.0020467474
t_1029,113.59427,-7.94104,0.0016464925,0.0034225918,0.0014438462,0.0012661521,0.0019192275,0.0017670519,0.0012266882
t_103,108.47387000000003,-7.05041,0.0055754967,0.00754646,0.005290962,0.0047609075,0.005704673,0.0060078376,0.0036370358
t_1030,113.77393999999998,-7.94104,0.0016685426,0.0036995762,0.0019158984,0.0013440528,0.0018403396,0.0018279392,0.0013812011
t_1031,113.50443999999999,-7.94104,0.0019864053,0.003911002,0.002419365,0.0015710711,0.0022218965,0.0021493174,0.0013542848
t_1032,113.32478000000003,-7.94104,0.0026632196,0.004782544,0.0028413204,0.002194204,0.0028397525,0.0029195107,0.0016580058
t_1033,113.05527999999998,-7.94104,0.0036055592,0.005738742,0.0036647767,0.0030180635,0.0037712492,0.0039340174,0.0022860463
t_1034,113.41460999999998,-7.94104,0.0027214065,0.005042033,0.0026202581,0.0023155778,0.0028069948,0.0030338918,0.00204728
t_1035,113.23495000000003,-7.94104,0.0036196532,0.0061210673,0.0030856775,0.0031923496,0.0035730482,0.0040707127,0.002515506
t_1036,113.59427,-7.85206,0.0016465458,0.0034226382,0.0014438825,0.0012661929,0.0019192842,0.0017671112,0.0012267262
t_1037,111.52814999999998,-8.29676,0.019543584,0.019050844,0.0122707235,0.016346755,0.021412756,0.018119955,0.018753007
t_1038,111.07898999999998,-8.20786,0.04857716,0.043667775,0.040460568,0.041826822,0.051478498,0.04122374,0.049153026
t_1039,111.25864999999999,-8.20786,0.04029985,0.036489204,0.030039929,0.0361934,0.04161424,0.036058374,0.046259232
t_104,108.83320000000003,-7.05041,0.010132662,0.01192146,0.0073439237,0.0093825795,0.009507594,0.010976042,0.00754664
t_1040,111.43831999999998,-8.20786,0.025788613,0.024255052,0.02271453,0.022043897,0.027602492,0.02346639,0.023618806
t_1041,111.16881999999998,-8.20786,0.036385242,0.033567958,0.02247064,0.030266289,0.0420319,0.031035839,0.040772084
t_1042,111.52814999999998,-8.20786,0.020317523,0.019704526,0.012856153,0.016951691,0.02241236,0.018700976,0.019918755
t_1043,111.34848,-8.20786,0.026869247,0.025294386,0.01682083,0.022377962,0.030276496,0.023801096,0.028189788
t_1044,110.80948999999998,-8.11894,0.096821845,0.08574655,0.0720877,0.08887418,0.09125598,0.08396182,0.1261951
t_1045,110.98915999999997,-8.11894,0.08036116,0.07080265,0.057722073,0.076106034,0.07338765,0.06964831,0.08839406
t_1046,111.25864999999999,-8.11894,0.054544993,0.048362214,0.03568025,0.052676044,0.051293597,0.049497228,0.036198754
t_1047,111.52814999999998,-8.11894,0.026179839,0.024662497,0.020658776,0.023223715,0.02669961,0.024535138,0.028562864
t_1048,110.89933000000002,-8.11894,0.08314437,0.073567554,0.060582288,0.07633396,0.07870912,0.071474135,0.10501876
t_1049,111.16881999999998,-8.11894,0.04760529,0.04275379,0.037196133,0.042013455,0.050004736,0.04122894,0.060474798
t_105,108.56371000000001,-7.05041,0.0062950826,0.008237729,0.0057384134,0.0054441877,0.0063607106,0.0067796004,0.0055129784
t_1050,111.07898999999998,-8.11894,0.076666474,0.06747131,0.049040597,0.075227104,0.06831654,0.06749891,0.05350013
t_1051,111.43831999999998,-8.11894,0.029267645,0.027186526,0.023694506,0.025663929,0.030473873,0.026761597,0.024941886
t_1052,111.34848,-8.11894,0.034530725,0.031609703,0.027357256,0.03042544,0.036152598,0.031023877,0.04103176
t_1053,111.34848,-8.03,0.036633115,0.033391267,0.02832575,0.032537207,0.038140584,0.032881346,0.04289678
t_1054,111.25864999999999,-8.03,0.041874707,0.03784375,0.03312644,0.03682888,0.044695567,0.036690626,0.05232489
t_1055,111.16881999999998,-8.03,0.044759925,0.04049427,0.03902809,0.038102496,0.048629273,0.037980195,0.04688874
t_1056,110.98915999999997,-8.03,0.07692534,0.06799485,0.054675598,0.07120527,0.07283878,0.06642933,0.093176305
t_1057,111.43831999999998,-8.03,0.025122972,0.023794256,0.015761975,0.020937897,0.028148223,0.02246291,0.025920048
t_1058,110.89933000000002,-8.03,0.07379406,0.06558887,0.06406615,0.0651459,0.074623056,0.06313433,0.10593462
t_1059,111.52814999999998,-8.03,0.02765539,0.025915442,0.021200022,0.02475963,0.027968196,0.02592709,0.029534025
t_106,108.65354000000002,-7.05041,0.008931928,0.011056667,0.0069870343,0.008356285,0.008236934,0.009850491,0.0061166175
t_1060,111.07898999999998,-8.03,0.05661682,0.05063671,0.046213005,0.049402375,0.058201864,0.0479292,0.07814122
t_1061,110.80948999999998,-8.03,0.09002139,0.07944778,0.076445535,0.08188961,0.08948923,0.079944134,0.12247187
t_1062,110.89933000000002,-7.94104,0.104015194,0.09286231,0.074828826,0.10889999,0.090539575,0.09453689,0.07859161
t_1063,110.98915999999997,-7.94104,0.07647896,0.06780939,0.056809664,0.07021211,0.07346249,0.066060014,0.096646845
t_1064,112.24680000000001,-8.29676,0.00932179,0.010898974,0.008082177,0.0081743235,0.009316591,0.009774536,0.008535405
t_1065,112.06714,-8.29676,0.012941115,0.014096037,0.009741424,0.0117996,0.012410157,0.013533738,0.0108331675
t_1066,111.70781,-8.29676,0.018107174,0.017997453,0.014974843,0.01591014,0.018348014,0.017674379,0.018838417
t_1067,111.88747000000001,-8.29676,0.0142002385,0.014810613,0.011983127,0.0124451155,0.014306438,0.014254213,0.014133115
t_1068,111.97730000000001,-8.29676,0.012634018,0.013533098,0.010781465,0.011053221,0.012711315,0.012836488,0.012338104
t_1069,111.61797999999999,-8.29676,0.018910326,0.018534971,0.016836524,0.016196953,0.019829333,0.0179636,0.016031303
t_107,109.10270000000003,-7.05041,0.013157676,0.014359891,0.009433818,0.0122172255,0.012395517,0.013904587,0.010394211
t_1070,111.79764,-8.29676,0.016011368,0.016287524,0.013370408,0.014053155,0.01616868,0.015858816,0.016275015
t_1071,112.15697,-8.29676,0.012152837,0.013573691,0.0088459905,0.011208573,0.011473286,0.012892287,0.009576473
t_1072,111.88747000000001,-8.20786,0.018406482,0.01868833,0.012351289,0.01728799,0.01713124,0.018904684,0.014694767
t_1073,111.61797999999999,-8.20786,0.026560292,0.02521948,0.017545888,0.024941396,0.025087677,0.026018467,0.02312152
t_1074,111.70781,-8.20786,0.02005142,0.019701606,0.0155369975,0.017990666,0.019903764,0.019653587,0.019757114
t_1075,112.15697,-8.20786,0.01245926,0.013832501,0.009091633,0.011489747,0.011779646,0.013175134,0.009919908
t_1076,111.79764,-8.20786,0.025582533,0.024843397,0.01550839,0.025467886,0.022091316,0.026301427,0.012370085
t_1077,111.97730000000001,-8.20786,0.015114293,0.015879694,0.011088203,0.013861462,0.014444876,0.015605248,0.012791327
t_1078,112.06714,-8.20786,0.014803976,0.01584865,0.011227521,0.013916728,0.01367861,0.015595577,0.011213502
t_1079,112.06714,-8.11894,0.018040663,0.018866593,0.011461773,0.017775059,0.015635852,0.019220361,0.008385244
t_108,109.01285999999999,-6.96125,0.014430646,0.015998282,0.009159405,0.014293464,0.012420532,0.015790936,0.0062900037
t_1080,112.15697,-8.11894,0.014625182,0.015925353,0.010419603,0.014018737,0.01316225,0.015617246,0.0074234568
t_1081,111.61797999999999,-8.11894,0.021317799,0.020555666,0.018123815,0.0184826,0.022094663,0.020140091,0.017634548
t_1082,111.79764,-8.11894,0.02659488,0.025673658,0.015913991,0.026570197,0.022881184,0.027273016,0.012789189
t_1083,111.70781,-8.11894,0.025156418,0.024156788,0.017941901,0.023904555,0.023284687,0.02504887,0.020506032
t_1084,111.88747000000001,-8.11894,0.023175376,0.022938412,0.01418683,0.023026098,0.019999512,0.02409906,0.011028486
t_1085,111.97730000000001,-8.11894,0.021792233,0.02201587,0.012713164,0.021982817,0.018379321,0.023083495,0.012086244
t_1086,112.33663000000001,-8.29676,0.0090863155,0.010911153,0.0074347965,0.008147317,0.00887193,0.009684581,0.007677181
t_1087,112.42646000000002,-8.29676,0.008584017,0.010626826,0.006871145,0.0077820797,0.008296181,0.009238918,0.0069485274
t_1088,112.60613000000001,-8.29676,0.0073952307,0.009756885,0.005760464,0.0067811958,0.0070577273,0.008096656,0.005555513
t_1089,112.69596000000001,-8.29676,0.0063871406,0.008753156,0.0051938435,0.005769768,0.006185303,0.007015507,0.004868272
t_109,108.65354000000002,-6.96125,0.0077210967,0.009827163,0.0059301285,0.007032314,0.0073604453,0.008470557,0.005748049
t_1090,112.78579000000002,-8.29676,0.005297314,0.007574726,0.004684095,0.004652911,0.0052788565,0.0058039445,0.0042676823
t_1091,112.87562000000003,-8.29676,0.0041398364,0.0062073898,0.004247312,0.0034588804,0.004339397,0.004469786,0.0027558352
t_1092,112.51629000000003,-8.29676,0.008267238,0.010531721,0.0063292827,0.0076170303,0.007851497,0.009001229,0.006262307
t_1093,112.96545000000003,-8.29676,0.0049882177,0.0075582513,0.004345866,0.004526882,0.004758213,0.005608011,0.0033524318
t_1094,113.05527999999998,-8.29676,0.0034892522,0.005630415,0.003547594,0.0029194572,0.0036510979,0.0038139045,0.002999861
t_1095,112.33663000000001,-8.20786,0.011877816,0.013862322,0.008698728,0.011400159,0.010709135,0.012891611,0.008106253
t_1096,112.69596000000001,-8.20786,0.008066842,0.010788471,0.0061182342,0.0077175503,0.0073115975,0.00897737,0.0037771973
t_1097,112.78579000000002,-8.20786,0.006105555,0.008591659,0.004828701,0.005562738,0.0058534127,0.006757925,0.0044390033
t_1098,112.60613000000001,-8.20786,0.009629879,0.01240198,0.006953243,0.009363156,0.00857007,0.010651634,0.004451265
t_1099,112.87562000000003,-8.20786,0.004741296,0.007008278,0.004336011,0.0041192533,0.0047799274,0.0051978864,0.0038695426
t_11,107.93489,-6.5152,0.0037294016,0.0066585955,0.0029501575,0.0034567546,0.0034520617,0.004292867,0.0014973239
t_110,108.74337000000003,-6.96125,0.008592365,0.0106044235,0.0064199213,0.00788796,0.008124219,0.009391856,0.006358458
t_1100,112.42646000000002,-8.20786,0.009347863,0.011499572,0.007308136,0.008609025,0.008947189,0.010026037,0.0075310133
t_1101,112.24680000000001,-8.20786,0.011170675,0.012811521,0.00833957,0.010271398,0.010604385,0.011894194,0.008887981
t_1102,112.51629000000003,-8.20786,0.0076083965,0.009808675,0.006860678,0.006760975,0.00762302,0.008051651,0.006959344
t_1103,114.13326,-8.56335,0.0015688024,0.0041161864,0.0015152415,0.001367999,0.0015866206,0.0017737843,0.0006485268
t_1104,113.9536,-8.47451,0.0012200539,0.0030423468,0.0015814943,0.00094515213,0.0014099404,0.0013149526,0.0007939966
t_1105,114.04343,-8.47451,0.0011855672,0.0030746015,0.0014700998,0.0009319663,0.0013540275,0.001286668,0.000990629
t_1106,113.86376999999999,-8.47451,0.0011737846,0.002847399,0.0010991684,0.00088426383,0.0014097594,0.0012528053,0.00087089615
t_1107,114.13326,-8.47451,0.0013222923,0.003518349,0.0013673803,0.0010975313,0.0014246234,0.0014682603,0.0009046113
t_1108,114.04343,-8.38564,0.0010187841,0.0026691756,0.00095977803,0.00076430955,0.0012308419,0.0010848148,0.0007346481
t_1109,113.9536,-8.38564,0.0015658049,0.0037993821,0.0015998099,0.0013059934,0.001670204,0.0017431896,0.0011014745
t_111,108.47387000000003,-6.96125,0.005693221,0.007798099,0.005064275,0.004964999,0.005696489,0.0062126257,0.00470446
t_1110,113.86376999999999,-8.38564,0.0012589294,0.0030104022,0.0011123805,0.0009620216,0.0014795237,0.0013498942,0.0008840539
t_1111,114.13326,-8.38564,0.001511859,0.0039414237,0.0015507693,0.0012977957,0.0015601491,0.0017001398,0.00066764985
t_1112,114.04343,-8.29676,0.0013921299,0.0035240017,0.0015004016,0.0011428845,0.0015155792,0.0015398528,0.0010163061
t_1113,113.86376999999999,-8.29676,0.0013768623,0.003244607,0.0017402058,0.0010752033,0.0015725013,0.0014885447,0.0008952303
t_1114,113.9536,-8.29676,0.0017137574,0.0040993392,0.0018124052,0.0014620263,0.001777571,0.0019245815,0.0011148786
t_1115,114.13326,-8.29676,0.001362151,0.0035788342,0.001394578,0.0011340268,0.0014614282,0.0015145413,0.0009272301
t_112,108.56371000000001,-6.96125,0.006739489,0.008882094,0.005479189,0.006038552,0.006544802,0.0073934356,0.0051986948
t_113,108.92302999999998,-6.96125,0.013019639,0.014827306,0.008446426,0.012816597,0.01127143,0.014337344,0.0056716288
t_114,108.83320000000003,-6.96125,0.012527987,0.014569389,0.007799513,0.012475349,0.010665492,0.013949733,0.0051236507
t_115,109.10270000000003,-6.96125,0.014731696,0.016052783,0.009950592,0.014345147,0.013003317,0.015901417,0.0069930656
t_116,108.47387000000003,-6.87207,0.0053142277,0.0074275113,0.0048357984,0.004602049,0.0053569362,0.005800063,0.004437098
t_117,108.65354000000002,-6.87207,0.009205704,0.011637066,0.006321146,0.008916414,0.008090203,0.010345192,0.0039217225
t_118,109.01285999999999,-6.87207,0.014764453,0.016524283,0.0086306175,0.014975663,0.012390729,0.01637585,0.0073572863
t_119,108.74337000000003,-6.87207,0.010377363,0.012701691,0.0068235537,0.010173759,0.00898876,0.011634793,0.004321968
t_12,108.11455000000001,-6.42594,0.004373837,0.0074163885,0.0032233975,0.004135896,0.0039432626,0.0050563943,0.0016739185
t_120,108.83320000000003,-6.87207,0.011448148,0.013615043,0.0073685427,0.01129117,0.009853224,0.012775353,0.0047658193
t_121,109.10270000000003,-6.87207,0.01485059,0.01634638,0.009363952,0.014736873,0.012759229,0.016221976,0.006470095
t_122,108.56371000000001,-6.87207,0.007393658,0.009774777,0.005856012,0.0068891626,0.006831172,0.008253441,0.0048876805
t_123,108.92302999999998,-6.87207,0.01286341,0.014848401,0.007968359,0.012826751,0.010936161,0.014300858,0.0052654347
t_124,108.47387000000003,-6.78288,0.0049494887,0.007067529,0.0046077496,0.0042558303,0.005026778,0.0054025073,0.004173755
t_125,108.65354000000002,-6.78288,0.009007587,0.011572094,0.0059925774,0.00879672,0.00782184,0.010189959,0.0036647988
t_126,108.56371000000001,-6.78288,0.006977898,0.009414777,0.005566219,0.0064876606,0.006460225,0.007810776,0.0045830575
t_127,108.56371000000001,-6.69367,0.0048886095,0.006938153,0.004707087,0.0041564414,0.0050220154,0.005301788,0.004288027
t_128,108.47387000000003,-6.60444,0.0072692097,0.010269021,0.0046695923,0.0071591837,0.006255251,0.008382593,0.0033720161
t_129,108.47387000000003,-6.5152,0.006201495,0.009064354,0.00443652,0.0059268237,0.0055191685,0.0070995283,0.0025045297
t_13,108.20438000000001,-6.42594,0.005121615,0.008325989,0.0034434819,0.0049683303,0.0045237276,0.005960649,0.0022957448
t_130,108.47387000000003,-6.42594,0.0037415093,0.0058636093,0.0037585478,0.0031403839,0.003898625,0.0040890398,0.0032259657
t_131,110.71965999999998,-7.13955,0.047798514,0.04277877,0.031631198,0.045450285,0.04734009,0.043519072,0.04853872
t_132,110.00101000000001,-7.05041,0.03003638,0.027913962,0.022688212,0.027383065,0.030360809,0.028095841,0.032078154
t_133,110.62982999999997,-7.05041,0.05645247,0.050228864,0.03145055,0.058872517,0.04965277,0.053411912,0.03841987
t_134,110.27051,-7.05041,0.036295526,0.033151515,0.027072512,0.03328661,0.037045322,0.033242825,0.04000889
t_135,110.45017000000001,-7.05041,0.038033023,0.03459871,0.028460287,0.034891404,0.03906061,0.03461938,0.042524893
t_136,110.54000000000002,-7.05041,0.0531162,0.04722891,0.031943165,0.053855263,0.047709197,0.049683925,0.030995417
t_137,110.36034000000001,-7.05041,0.03885554,0.03529872,0.027981604,0.036060162,0.0392556,0.03560162,0.04165607
t_138,110.18067000000002,-7.05041,0.037900068,0.034504175,0.025816977,0.035699844,0.037238933,0.035260238,0.037727833
t_139,110.71965999999998,-7.05041,0.050758287,0.04524231,0.030507835,0.05126163,0.04549983,0.0476962,0.02937457
t_14,108.38404000000003,-6.42594,0.005627006,0.008642253,0.003938352,0.0054046903,0.004971305,0.006490168,0.002154794
t_140,110.09084000000001,-7.05041,0.033144675,0.03052064,0.024321133,0.030510174,0.033329394,0.030831216,0.03501628
t_141,110.18067000000002,-6.96125,0.04257598,0.038504537,0.025273003,0.043054137,0.03746951,0.041057922,0.023146126
t_142,110.54000000000002,-6.96125,0.04663543,0.041841935,0.02750486,0.047341295,0.04116624,0.044491734,0.025763694
t_143,110.36034000000001,-6.96125,0.048135407,0.043197855,0.027088359,0.049668636,0.041598406,0.04626061,0.0318796
t_144,110.45017000000001,-6.96125,0.04480755,0.040280614,0.02749063,0.044907864,0.040188838,0.042611048,0.025739666
t_145,110.71965999999998,-6.96125,0.046034668,0.04139684,0.026420882,0.047089417,0.040109266,0.044261746,0.024516426
t_146,110.62982999999997,-6.96125,0.04830674,0.043332703,0.027133945,0.049880534,0.041760903,0.04641921,0.03197391
t_147,110.27051,-6.96125,0.039987136,0.03626019,0.026329387,0.039218083,0.036794517,0.038065556,0.024376787
t_148,110.00101000000001,-6.96125,0.03154653,0.02930196,0.022573434,0.030216621,0.029672528,0.030507432,0.027524162
t_149,110.09084000000001,-6.96125,0.04037551,0.03670569,0.023995023,0.0407874,0.035441164,0.039210707,0.021668516
t_15,108.29421000000002,-6.42594,0.0051441775,0.008167335,0.0036811205,0.0049082157,0.004582914,0.0059370734,0.0019787995
t_150,110.00101000000001,-6.87207,0.021883223,0.021089142,0.017884571,0.019440323,0.022346018,0.020924551,0.02366565
t_151,110.09084000000001,-6.87207,0.02316817,0.02214571,0.018878238,0.020595696,0.023726132,0.021991523,0.025368242
t_152,110.27051,-6.87207,0.025224961,0.023841426,0.020476611,0.02244522,0.025957344,0.023680197,0.028152568
t_153,110.71965999999998,-6.87207,0.042076446,0.03827932,0.02304125,0.04370114,0.03613424,0.041454323,0.025980124
t_154,110.62982999999997,-6.87207,0.040584434,0.036907177,0.023588873,0.041282564,0.0352912,0.03958038,0.02121161
t_155,110.36034000000001,-6.87207,0.025880646,0.024382582,0.020988781,0.023035014,0.026674924,0.02421394,0.029055787
t_156,110.18067000000002,-6.87207,0.037372086,0.034270406,0.022169037,0.037747353,0.032627545,0.036702454,0.019584473
t_157,110.71965999999998,-6.78288,0.034429897,0.03192294,0.020221768,0.03486352,0.02979969,0.034282483,0.017409714
t_158,110.62982999999997,-6.78288,0.0367904,0.03393154,0.020644158,0.037823386,0.03130249,0.036692064,0.022559017
t_159,110.71965999999998,-6.69367,0.025871802,0.024783418,0.01784494,0.025026305,0.023645744,0.025919585,0.020350162
t_16,107.75522000000001,-6.42594,0.0030081067,0.005899919,0.0024749474,0.0027533353,0.0028329303,0.0034598913,0.0012007068
t_160,110.71965999999998,-6.60444,0.023202902,0.022687003,0.015824268,0.022518357,0.020971373,0.023648944,0.0126919625
t_161,111.70781,-7.22868,0.02489315,0.024379682,0.014649134,0.025016198,0.021200243,0.025857337,0.01149277
t_162,111.97730000000001,-7.22868,0.0174061,0.018370232,0.01086345,0.017236017,0.01496958,0.018686203,0.00782535
t_163,112.06714,-7.22868,0.0141870435,0.015545741,0.009866782,0.0136449635,0.012652667,0.015266627,0.0069178957
t_164,112.24680000000001,-7.22868,0.011677862,0.013548845,0.00818032,0.011218605,0.010386199,0.012800403,0.005444773
