# 20060527_M6.4_Yogyakarta median gmf, Stations:None, gmlt:USGS, Rupture:IPGP
custom_site_id,lon,lat,AbrahamsonEtAl2014,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014,ZhaoEtAl2016SInter
t_1028,113.14510999999999,-7.94104,0.0020312278,0.0029269268,0.0014048213,0.0013025699,0.0020689138,0.0019350355,0.0017364068
t_1029,113.59427,-7.94104,0.001177235,0.002110897,0.00095487485,0.0007212421,0.0012775596,0.001115209,0.001060804
t_103,108.47387000000003,-7.05041,0.005610358,0.0057278597,0.0045987256,0.0039293254,0.005231368,0.0052677393,0.004546874
t_1030,113.77393999999998,-7.94104,0.0011983044,0.0022934743,0.0012745985,0.0007683309,0.0012316032,0.001158732,0.001200331
t_1031,113.50443999999999,-7.94104,0.0014168348,0.0024052234,0.0015948749,0.00089317665,0.0014748976,0.0013534221,0.001167913
t_1032,113.32478000000003,-7.94104,0.0018889823,0.002921744,0.0018594029,0.0012415355,0.0018729601,0.0018292678,0.0014204885
t_1033,113.05527999999998,-7.94104,0.002519791,0.00344725,0.0023572482,0.0016826442,0.0024476843,0.002433233,0.0019238254
t_1034,113.41460999999998,-7.94104,0.0019361904,0.0030909898,0.0017213217,0.0013136558,0.0018580566,0.0019064714,0.0017601511
t_1035,113.23495000000003,-7.94104,0.0025588332,0.0037237732,0.0020104055,0.0018007375,0.002348115,0.0025442946,0.00214602
t_1036,113.59427,-7.85206,0.0011743462,0.0021080882,0.0009530035,0.00071935763,0.0012747045,0.001112443,0.0010581561
t_1037,111.52814999999998,-8.29676,0.013168573,0.010644258,0.007344315,0.008970845,0.013093015,0.011027847,0.014868908
t_1038,111.07898999999998,-8.20786,0.031888638,0.023346566,0.022783736,0.022591656,0.031558584,0.024471533,0.03751013
t_1039,111.25864999999999,-8.20786,0.026291449,0.019516807,0.017106941,0.0193498,0.024407638,0.021406643,0.03495793
t_104,108.83320000000003,-7.05041,0.009964923,0.008970721,0.0062578665,0.0075731394,0.008558955,0.009382302,0.009276801
t_1040,111.43831999999998,-8.20786,0.016948689,0.0131900795,0.013204312,0.011829447,0.016397355,0.013998831,0.018116822
t_1041,111.16881999999998,-8.20786,0.023705168,0.017870247,0.012696907,0.016198201,0.024464533,0.018340386,0.030801864
t_1042,111.52814999999998,-8.20786,0.013437948,0.010822485,0.0075529157,0.009135776,0.013428836,0.011202281,0.015430179
t_1043,111.34848,-8.20786,0.01756093,0.013622334,0.009674639,0.011966934,0.017800549,0.014130639,0.021432143
t_1044,110.80948999999998,-8.11894,0.07018952,0.050363332,0.040614102,0.05254734,0.060519688,0.052426655,0.11127265
t_1045,110.98915999999997,-8.11894,0.0533699,0.037872396,0.03141247,0.041370533,0.046588425,0.041620787,0.06757385
t_1046,111.25864999999999,-8.11894,0.03500959,0.025304684,0.019765688,0.027657934,0.029619116,0.029191772,0.026472222
t_1047,111.52814999999998,-8.11894,0.01702986,0.0133376485,0.011930117,0.012312605,0.015741572,0.014505164,0.021653017
t_1048,110.89933000000002,-8.11894,0.057320945,0.04101612,0.033457503,0.042999573,0.050758116,0.04334926,0.08581203
t_1049,111.16881999999998,-8.11894,0.030214632,0.022171956,0.020353692,0.02190954,0.028910473,0.023823485,0.04409009
t_105,108.56371000000001,-7.05041,0.0063048913,0.0062447446,0.004967454,0.004473423,0.005811682,0.0059109484,0.006870674
t_1050,111.07898999999998,-8.11894,0.050004873,0.03536603,0.02663518,0.03995654,0.04247527,0.0402583,0.039447203
t_1051,111.43831999999998,-8.11894,0.018866684,0.014516609,0.013500767,0.013514533,0.017738461,0.015710896,0.018658726
t_1052,111.34848,-8.11894,0.022081383,0.016669607,0.015369181,0.015927628,0.0207922,0.018096097,0.030308139
t_1053,111.34848,-8.03,0.022973264,0.0172811,0.015586265,0.01670888,0.021464884,0.01886161,0.03087937
t_1054,111.25864999999999,-8.03,0.02601995,0.019316783,0.01790578,0.018783191,0.024758061,0.020853637,0.037152775
t_1055,111.16881999999998,-8.03,0.027684689,0.020482522,0.020749368,0.01937944,0.027604163,0.02141321,0.033094496
t_1056,110.98915999999997,-8.03,0.05020404,0.03587998,0.02880624,0.03796973,0.045205157,0.038633656,0.0702074
t_1057,111.43831999999998,-8.03,0.01590795,0.012494815,0.008824038,0.010833999,0.016028991,0.012973219,0.018964088
t_1058,110.89933000000002,-8.03,0.051613312,0.03734914,0.034687445,0.03694573,0.04804073,0.03804121,0.090067826
t_1059,111.52814999999998,-8.03,0.017723247,0.013823836,0.012059346,0.012933974,0.016229276,0.015136948,0.02196411
t_106,108.65354000000002,-7.05041,0.008893681,0.008358902,0.006020626,0.0068233255,0.007493571,0.008540175,0.0075943694
t_1060,111.07898999999998,-8.03,0.03537312,0.025754092,0.024294969,0.025372647,0.034775253,0.027086068,0.05587779
t_1061,110.80948999999998,-8.03,0.06847744,0.049475532,0.042582233,0.050067443,0.060512234,0.05047944,0.11855565
t_1062,110.89933000000002,-7.94104,0.0764639,0.054122455,0.039151493,0.06175116,0.06066563,0.059855532,0.06611357
t_1063,110.98915999999997,-7.94104,0.048926905,0.035055824,0.028939707,0.03668048,0.044546366,0.03748813,0.07064389
t_1064,112.24680000000001,-8.29676,0.0063593537,0.0062820623,0.0050042686,0.004472937,0.005860562,0.005954244,0.00693679
t_1065,112.06714,-8.29676,0.008901025,0.0081619825,0.0060475874,0.0065428843,0.007846591,0.008331956,0.008872693
t_1066,111.70781,-8.29676,0.0123086255,0.010207335,0.009098722,0.0087777525,0.01138339,0.010819739,0.015144138
t_1067,111.88747000000001,-8.29676,0.009726693,0.008508804,0.007376763,0.006896916,0.008975449,0.008759916,0.011500179
t_1068,111.97730000000001,-8.29676,0.008676393,0.007812684,0.006670776,0.0061317435,0.008008384,0.007895939,0.010083221
t_1069,111.61797999999999,-8.29676,0.012796144,0.010434883,0.010154529,0.008910857,0.012214428,0.010963731,0.012799039
t_107,109.10270000000003,-7.05041,0.012623917,0.010670722,0.007860061,0.009629858,0.010916431,0.011584055,0.012496792
t_1070,111.79764,-8.29676,0.010928401,0.0093008345,0.00818014,0.0077724983,0.0100906575,0.009729291,0.013168289
t_1071,112.15697,-8.29676,0.008345495,0.007859138,0.005495401,0.006191216,0.007255307,0.007918366,0.007833406
t_1072,111.88747000000001,-8.20786,0.01247739,0.010629765,0.0075168237,0.009477855,0.010642683,0.0115391435,0.011786822
t_1073,111.61797999999999,-8.20786,0.017726777,0.013997403,0.010412567,0.013528784,0.015257081,0.015744112,0.018089203
t_1074,111.70781,-8.20786,0.013439351,0.011032317,0.009307164,0.00978718,0.012169205,0.01189166,0.01560224
t_1075,112.15697,-8.20786,0.008440784,0.00791429,0.005577261,0.0062557044,0.007350206,0.007993829,0.007985432
t_1076,111.79764,-8.20786,0.017326636,0.014036343,0.009369114,0.013961007,0.013707512,0.0161476,0.009851551
t_1077,111.97730000000001,-8.20786,0.010270174,0.009080591,0.00678705,0.0076058004,0.009007096,0.009519738,0.0103133265
t_1078,112.06714,-8.20786,0.010071909,0.009087189,0.0068946057,0.0076293964,0.008557737,0.009520537,0.009059
t_1079,112.06714,-8.11894,0.01217252,0.010726411,0.006970958,0.009668342,0.009708771,0.011683928,0.006692059
t_108,109.01285999999999,-6.96125,0.013797925,0.011807246,0.007618818,0.011197302,0.010898141,0.013172139,0.007514757
t_1080,112.15697,-8.11894,0.009801087,0.009018952,0.0063218935,0.0075430837,0.008129865,0.009400582,0.0058925077
t_1081,111.61797999999999,-8.11894,0.013977059,0.011249572,0.010596756,0.009859462,0.013162752,0.011968623,0.013539659
t_1082,111.79764,-8.11894,0.017809073,0.014359853,0.0095040435,0.014401038,0.01403188,0.016588915,0.010038227
t_1083,111.70781,-8.11894,0.016675761,0.013374837,0.010608893,0.012857156,0.014087964,0.015060209,0.015929686
t_1084,111.88747000000001,-8.11894,0.015589715,0.012932985,0.0085446965,0.0125214895,0.012340204,0.0146778505,0.0087308725
t_1085,111.97730000000001,-8.11894,0.014723737,0.012487895,0.0077067707,0.011985998,0.011412962,0.014101436,0.009626613
t_1086,112.33663000000001,-8.29676,0.006132165,0.0062268744,0.004565961,0.0043915072,0.005533104,0.0058373204,0.006159881
t_1087,112.42646000000002,-8.29676,0.005713541,0.005985568,0.0041735796,0.004116108,0.0051141903,0.0054946723,0.0054839887
t_1088,112.60613000000001,-8.29676,0.004912275,0.005496456,0.0035041599,0.0035624995,0.0043522893,0.0048001935,0.004376611
t_1089,112.69596000000001,-8.29676,0.004319586,0.00502992,0.003218008,0.0030936403,0.0038822717,0.004224424,0.003922067
t_109,108.65354000000002,-6.96125,0.007617665,0.007375269,0.005068594,0.005687544,0.0066313352,0.0072826203,0.0070526847
t_1090,112.78579000000002,-8.29676,0.0036520148,0.0044456483,0.0029592,0.0025512357,0.0033759142,0.0035536594,0.0035213511
t_1091,112.87562000000003,-8.29676,0.0028965676,0.0037036873,0.0027246263,0.0019294361,0.0028156443,0.002772012,0.002316238
t_1092,112.51629000000003,-8.29676,0.0054572974,0.0058874525,0.0038213031,0.0039792783,0.004808778,0.0053104227,0.0048937947
t_1093,112.96545000000003,-8.29676,0.0035273787,0.004560885,0.0028180596,0.0025551005,0.0031218072,0.0035134896,0.0028531859
t_1094,113.05527999999998,-8.29676,0.0024830746,0.003424266,0.0023177802,0.0016594372,0.0024107022,0.0024006527,0.0025743004
t_1095,112.33663000000001,-8.20786,0.00777705,0.007673043,0.0051893434,0.005930734,0.0064944173,0.007574795,0.0062632193
t_1096,112.69596000000001,-8.20786,0.005235295,0.0059464085,0.0036471707,0.003941105,0.004416919,0.005212636,0.0028932202
t_1097,112.78579000000002,-8.20786,0.0041154358,0.004933544,0.00298751,0.002968404,0.0036654307,0.0040547373,0.003564688
t_1098,112.60613000000001,-8.20786,0.0059843566,0.006525379,0.0039738403,0.0045649856,0.004967654,0.0059523527,0.0032310556
t_1099,112.87562000000003,-8.20786,0.0032755975,0.0041335872,0.0027493425,0.002263753,0.0030649246,0.0031863577,0.00320403
t_11,107.93489,-6.5152,0.0036855547,0.004922723,0.002530402,0.0027878701,0.0030953747,0.0037427174,0.001810077
t_110,108.74337000000003,-6.96125,0.008423153,0.007936798,0.0054563596,0.006339972,0.007279918,0.008018519,0.0077611553
t_1100,112.42646000000002,-8.20786,0.005897427,0.0061382987,0.0042241192,0.0042729108,0.005244764,0.0056790174,0.005569971
t_1101,112.24680000000001,-8.20786,0.007481393,0.0072555277,0.005073601,0.00550506,0.0065557812,0.007131428,0.007061725
t_1102,112.51629000000003,-8.20786,0.004657612,0.0050826482,0.0038647621,0.0032261324,0.0043484615,0.004430466,0.0049657268
t_1103,114.13326,-8.56335,0.0011567345,0.0025998107,0.0010341257,0.00080230983,0.0010899372,0.0011560938,0.00057884736
t_1104,113.9536,-8.47451,0.0008944174,0.0019122303,0.0010723539,0.0005515425,0.00096245273,0.000851305,0.0007046805
t_1105,114.04343,-8.47451,0.0008702736,0.0019357955,0.0009988312,0.0005443339,0.00092581456,0.00083424425,0.0008803898
t_1106,113.86376999999999,-8.47451,0.000859349,0.0017865438,0.00074375834,0.0005155386,0.0009606663,0.0008098522,0.0007718323
t_1107,114.13326,-8.47451,0.0009719265,0.002218703,0.00093085726,0.0006416138,0.0009757463,0.0009535866,0.0008049921
t_1108,114.04343,-8.38564,0.00074558397,0.0016777597,0.00065046304,0.0004450008,0.0008391904,0.0007011322,0.00065092795
t_1109,113.9536,-8.38564,0.0011443914,0.0023836507,0.0010819294,0.00075965904,0.0011370328,0.0011251947,0.0009744997
t_111,108.47387000000003,-6.96125,0.005679052,0.0058771046,0.004369704,0.004059175,0.0051780986,0.0054072747,0.005819443
t_1110,113.86376999999999,-8.38564,0.00091868895,0.0018852722,0.0007506387,0.0005589717,0.0010051895,0.00086971273,0.0007809235
t_1111,114.13326,-8.38564,0.0011081139,0.0024813742,0.0010531511,0.00075641595,0.001065866,0.0011011212,0.00059240655
t_1112,114.04343,-8.29676,0.001015935,0.002211372,0.001014424,0.00066342927,0.0010307792,0.0009924646,0.00089788943
t_1113,113.86376999999999,-8.29676,0.0010016252,0.0020283111,0.001171245,0.00062270643,0.0010653372,0.0009560158,0.00078831427
t_1114,113.9536,-8.29676,0.0012488385,0.0025674296,0.0012226508,0.0008477837,0.0012069063,0.0012386681,0.0009833922
t_1115,114.13326,-8.29676,0.0009955446,0.0022497962,0.0009449024,0.0006590062,0.000995765,0.0009778588,0.00082045066
t_112,108.56371000000001,-6.96125,0.006687742,0.0066813366,0.004706677,0.004911612,0.0059245066,0.0063972496,0.006406839
t_113,108.92302999999998,-6.96125,0.012558367,0.010996575,0.0070813857,0.010127777,0.009966584,0.0120623335,0.0068305833
t_114,108.83320000000003,-6.96125,0.012178586,0.010845272,0.006586772,0.009930347,0.009498302,0.011837334,0.006215731
t_115,109.10270000000003,-6.96125,0.013967234,0.0117966,0.008210001,0.01115139,0.011318423,0.013140643,0.008285938
t_116,108.47387000000003,-6.87207,0.005257225,0.0055613127,0.0041435477,0.003728897,0.004828523,0.0050120754,0.0054330495
t_117,108.65354000000002,-6.87207,0.008994222,0.0086584175,0.0053615677,0.0071294364,0.0072215027,0.0088334195,0.0047578635
t_118,109.01285999999999,-6.87207,0.013961715,0.012075999,0.0071131964,0.011587064,0.010753654,0.013547571,0.008670512
t_119,108.74337000000003,-6.87207,0.01006922,0.009418558,0.0057532066,0.008078425,0.007977193,0.009865309,0.005213363
t_12,108.11455000000001,-6.42594,0.0042613675,0.0054436675,0.0027322308,0.0032866516,0.0034917262,0.004342849,0.001996945
t_120,108.83320000000003,-6.87207,0.011020328,0.010054131,0.0061691804,0.008895258,0.008683978,0.0107457945,0.0057081236
t_121,109.10270000000003,-6.87207,0.013924979,0.011894905,0.007654173,0.01131479,0.010982555,0.013292347,0.0075603365
t_122,108.56371000000001,-6.87207,0.007271163,0.007297294,0.0049936897,0.0055469335,0.0061291307,0.0070909597,0.0059592533
t_123,108.92302999999998,-6.87207,0.012274894,0.0109109385,0.0066200136,0.010016469,0.009565231,0.011928148,0.0062565967
t_124,108.47387000000003,-6.78288,0.0048575695,0.005258907,0.003922025,0.0034187194,0.0044944854,0.0046364903,0.0050608884
t_125,108.65354000000002,-6.78288,0.008724927,0.008549152,0.005046418,0.00696855,0.0069213533,0.0086390395,0.0043988717
t_126,108.56371000000001,-6.78288,0.0068060164,0.00698269,0.0047138496,0.0051773028,0.0057478175,0.0066631692,0.0055309776
t_127,108.56371000000001,-6.69367,0.004732187,0.005118406,0.0039598644,0.003292006,0.004431885,0.0044891764,0.005124008
t_128,108.47387000000003,-6.60444,0.0070183263,0.0075354376,0.003924844,0.0056444015,0.0055078343,0.007108623,0.004012894
t_129,108.47387000000003,-6.5152,0.005934366,0.0066114366,0.0037006347,0.0046284026,0.0048151715,0.0059684296,0.0029479042
t_13,108.20438000000001,-6.42594,0.004964025,0.0060962904,0.002906196,0.003928265,0.0039888946,0.005091463,0.0027275607
t_130,108.47387000000003,-6.42594,0.0035488082,0.0042544315,0.0031112316,0.0024307792,0.0033695735,0.00340515,0.003755519
t_131,110.71965999999998,-7.13955,0.031783767,0.023188913,0.018011011,0.024505135,0.02820001,0.026144726,0.037444502
t_132,110.00101000000001,-7.05041,0.024814578,0.01852663,0.016274763,0.018591717,0.022995437,0.020378606,0.03270946
t_133,110.62982999999997,-7.05041,0.039188873,0.028137783,0.018632421,0.032949653,0.031273898,0.03377119,0.03087134
t_134,110.27051,-7.05041,0.027547168,0.020361535,0.017765159,0.020664718,0.025585145,0.022368984,0.03676387
t_135,110.45017000000001,-7.05041,0.027286856,0.020186245,0.01763456,0.020389985,0.025348043,0.02217157,0.036403652
t_136,110.54000000000002,-7.05041,0.037517827,0.026971322,0.019319395,0.030761944,0.030576939,0.03176107,0.025677804
t_137,110.36034000000001,-7.05041,0.028663294,0.021113398,0.017821709,0.021708079,0.026284404,0.023376431,0.036920138
t_138,110.18067000000002,-7.05041,0.029643599,0.021766322,0.017469864,0.022867493,0.02660301,0.024407974,0.03595072
t_139,110.71965999999998,-7.05041,0.034341134,0.02489149,0.017774593,0.028041447,0.027858518,0.02940139,0.02297817
t_14,108.38404000000003,-6.42594,0.005377265,0.006286736,0.0032830506,0.0042117327,0.004328695,0.005457484,0.0025273531
t_140,110.09084000000001,-7.05041,0.026659308,0.019768741,0.016960187,0.020140227,0.024528397,0.021846408,0.034558564
t_141,110.18067000000002,-6.96125,0.033201087,0.024154643,0.017108608,0.027401125,0.02680303,0.02861546,0.021839086
t_142,110.54000000000002,-6.96125,0.033070255,0.02407739,0.016891155,0.027227348,0.026586028,0.028579328,0.021470485
t_143,110.36034000000001,-6.96125,0.03577986,0.025883554,0.017402574,0.03000015,0.028290773,0.031011797,0.028187944
t_144,110.45017000000001,-6.96125,0.032422725,0.023628151,0.017243762,0.02642017,0.026512474,0.027804025,0.02206901
t_145,110.71965999999998,-6.96125,0.031518325,0.023103805,0.015706291,0.026084013,0.024969244,0.027614228,0.019491551
t_146,110.62982999999997,-6.96125,0.033685002,0.0245293,0.016367918,0.028139915,0.026509307,0.029449955,0.02598101
t_147,110.27051,-6.96125,0.030332217,0.022234285,0.017356409,0.024299582,0.025512958,0.025797945,0.022261133
t_148,110.00101000000001,-6.96125,0.02579459,0.019244462,0.01608853,0.02027037,0.022270694,0.02201446,0.02763603
t_149,110.09084000000001,-6.96125,0.032279316,0.023556279,0.016676575,0.026647143,0.026034148,0.027917966,0.02110838
t_15,108.29421000000002,-6.42594,0.004954774,0.0059647933,0.003089493,0.0038566312,0.0040183477,0.005034436,0.0023376932
t_150,110.00101000000001,-6.87207,0.01774455,0.0137796,0.01269602,0.012943005,0.016600773,0.014943715,0.02351357
t_151,110.09084000000001,-6.87207,0.01836115,0.014186989,0.013103322,0.013392251,0.017205274,0.015393451,0.024519179
t_152,110.27051,-6.87207,0.019064907,0.014652782,0.013568204,0.013889964,0.017898347,0.015902504,0.025680333
t_153,110.71965999999998,-6.87207,0.029162351,0.02166352,0.013939102,0.024502728,0.022850469,0.026154688,0.020993154
t_154,110.62982999999997,-6.87207,0.028468736,0.02113155,0.01445705,0.02348703,0.02258241,0.025184965,0.01746097
t_155,110.36034000000001,-6.87207,0.01911112,0.014683401,0.013598733,0.013909217,0.01794415,0.015934963,0.025757078
t_156,110.18067000000002,-6.87207,0.029042197,0.02147428,0.015034672,0.023951897,0.023264598,0.025494838,0.018392561
t_157,110.71965999999998,-6.78288,0.024020104,0.01829207,0.012420776,0.019719293,0.018992998,0.021670148,0.014281785
t_158,110.62982999999997,-6.78288,0.026059331,0.01965281,0.012832188,0.021731438,0.02027629,0.02354559,0.018815454
t_159,110.71965999999998,-6.69367,0.018159479,0.014366178,0.011109334,0.014264093,0.015168236,0.016372206,0.016926877
t_16,107.75522000000001,-6.42594,0.0029767656,0.004352766,0.0021261412,0.0022221294,0.0025405495,0.0030280666,0.0014489724
t_160,110.71965999999998,-6.60444,0.016438963,0.013293331,0.009970541,0.012951425,0.013603062,0.015049086,0.010690492
t_161,111.70781,-7.22868,0.016106045,0.013325254,0.008500917,0.01307352,0.012573327,0.01523215,0.008672338
t_162,111.97730000000001,-7.22868,0.011462275,0.010310377,0.0064771487,0.0091384705,0.009076132,0.011102331,0.006081441
t_163,112.06714,-7.22868,0.009383609,0.008792447,0.005930238,0.007260839,0.0077123838,0.009074028,0.0054225703
t_164,112.24680000000001,-7.22868,0.0078083603,0.007772851,0.0049889474,0.0060229534,0.006415721,0.0076615424,0.004334152
t_165,112.15697,-7.22868,0.007836063,0.007641829,0.00543608,0.0059148152,0.0066414336,0.0075734304,0.006651724
t_166,111.61797999999999,-7.22868,0.016154947,0.013192853,0.009329125,0.012787695,0.013086369,0.014969491,0.009796399
t_167,111.79764,-7.22868,0.012799919,0.011013779,0.007755034,0.010011989,0.010460369,0.012077134,0.0076907496
t_168,111.88747000000001,-7.22868,0.011687998,0.01031756,0.0070830393,0.009143802,0.009518651,0.011140628,0.0068326634
t_169,111.97730000000001,-7.13955,0.011723122,0.01060794,0.0062086703,0.009517907,0.00905841,0.011480301,0.007263507
t_17,107.93489,-6.42594,0.003701045,0.0050270455,0.0024117264,0.0028370023,0.0030532638,0.0037839531,0.0017021964
t_170,112.15697,-7.13955,0.0072667757,0.0072103264,0.0052372594,0.0054287435,0.006236548,0.0070204204,0.0063382187
t_171,111.79764,-7.13955,0.013248487,0.0114473,0.007386947,0.010597814,0.010488286,0.012667808,0.0072175628
t_172,111.61797999999999,-7.13955,0.01577814,0.013014867,0.00881649,0.012604331,0.012595071,0.014770415,0.009096501
t_173,112.24680000000001,-7.13955,0.007598824,0.007653989,0.004816926,0.00587312,0.006221929,0.0074831136,0.004141834
t_174,111.70781,-7.13955,0.015989771,0.013346705,0.008067378,0.013155012,0.0122921895,0.015295857,0.010219552
t_175,112.06714,-7.13955,0.010534301,0.009823138,0.005699626,0.008501803,0.008183113,0.010379415,0.0064997524
t_176,111.88747000000001,-7.13955,0.012298536,0.010883411,0.0067692893,0.009875369,0.009660918,0.01188792,0.0064409277
t_177,112.24680000000001,-7.05041,0.008315226,0.008366959,0.004636982,0.0066533987,0.0065015336,0.008316278,0.0049759317
t_178,111.79764,-7.05041,0.012278278,0.010797447,0.007012671,0.009759269,0.009785772,0.011780789,0.0067443014
t_179,111.61797999999999,-7.05041,0.012718692,0.0108373705,0.00830399,0.009751955,0.010707913,0.011823544,0.011549528
t_18,107.66539,-6.42594,0.0025855356,0.003942097,0.0019956764,0.0018886748,0.002269943,0.0026145421,0.0013364442
t_180,112.15697,-7.05041,0.0091412645,0.008915886,0.0050302073,0.0073424797,0.007123932,0.00909331,0.005528228
t_181,111.97730000000001,-7.05041,0.006747109,0.006539962,0.0052869148,0.0047499635,0.0062180967,0.006285694,0.0074495147
t_182,112.06714,-7.05041,0.008762979,0.008426487,0.0054606614,0.006805525,0.0071508265,0.008550549,0.0048721475
t_183,111.88747000000001,-7.05041,0.008267791,0.0077189826,0.0057467907,0.006038426,0.0073326947,0.0077606984,0.008302559
t_184,111.70781,-7.05041,0.010673088,0.009396074,0.0068002804,0.007986261,0.009243392,0.009930829,0.010339593
t_185,112.15697,-6.96125,0.0071523464,0.007255548,0.004817778,0.005439638,0.0059836237,0.0070037087,0.0041427813
t_186,111.79764,-6.96125,0.008448142,0.007822126,0.0059159985,0.0061556967,0.0075186878,0.007898168,0.008622117
t_187,111.88747000000001,-6.96125,0.008446214,0.007955682,0.0054580024,0.0062993006,0.0072937543,0.0080358265,0.0077641923
t_188,112.24680000000001,-6.96125,0.006517767,0.0068211206,0.004451511,0.0049374723,0.0054721464,0.0064136614,0.0037404501
t_189,111.61797999999999,-6.96125,0.010275344,0.009046093,0.0069511016,0.0075570554,0.0090932455,0.009471774,0.010640197
t_19,107.84505000000001,-6.42594,0.003352222,0.0047168406,0.0022647064,0.0025423798,0.0028029787,0.0034222172,0.0015706829
t_190,111.70781,-6.96125,0.011878752,0.010437741,0.0071955225,0.009293791,0.009678181,0.011303332,0.006974505
