# 20060527_M6.4_Yogyakarta median gmf, Stations:None, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2014,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014,ZhaoEtAl2016SInter
t_1067,111.88747000000001,-8.29676,0.005628446,0.006295375,0.004071597,0.008266204,0.009406183,0.0067849923,0.008487499
t_1068,111.97730000000001,-8.29676,0.004986152,0.0057399133,0.0036404077,0.0073146485,0.008327362,0.0060783844,0.007395007
t_1069,111.61797999999999,-8.29676,0.007572637,0.007903263,0.0058229924,0.010846382,0.013141649,0.008657787,0.00965216
t_107,109.10270000000003,-7.05041,0.0057765883,0.006604007,0.0034947023,0.008952068,0.009023092,0.0072411913,0.0070326636
t_1070,111.79764,-8.29676,0.006369866,0.0069329827,0.0045695687,0.009361334,0.010662626,0.007583569,0.009784427
t_1071,112.15697,-8.29676,0.004741074,0.005705731,0.0029370552,0.0073161977,0.007435931,0.006029073,0.0056802477
t_1072,111.88747000000001,-8.20786,0.0073169293,0.007945131,0.0041952645,0.0114636365,0.011275253,0.009039229,0.00880617
t_1073,111.61797999999999,-8.20786,0.010691296,0.010765085,0.0060686385,0.016672097,0.016669733,0.01262695,0.013889229
t_1074,111.70781,-8.20786,0.008006927,0.008388035,0.005340901,0.012000023,0.013156089,0.009445591,0.011861226
t_1075,112.15697,-8.20786,0.0048345756,0.005781347,0.0030051328,0.0074520847,0.007595433,0.0061329356,0.005842297
t_1076,111.79764,-8.20786,0.010301988,0.010609553,0.005299596,0.016928343,0.014650042,0.012783507,0.00742167
t_1077,111.97730000000001,-8.20786,0.0059679393,0.006728711,0.0037408944,0.009154538,0.0094591025,0.0073998477,0.007646951
t_1078,112.06714,-8.20786,0.0058144196,0.006687434,0.003755962,0.009129184,0.008911763,0.007355975,0.0066702776
t_1079,112.06714,-8.11894,0.007106387,0.007956566,0.0038282573,0.011640335,0.010190897,0.009113859,0.004972423
t_108,109.01285999999999,-6.96125,0.006318405,0.0073267557,0.003356667,0.010405418,0.008988937,0.008217582,0.0042308653
t_1080,112.15697,-8.11894,0.0056650504,0.006631918,0.0034313218,0.009043389,0.008463234,0.007270936,0.00434669
t_1081,111.61797999999999,-8.11894,0.008521096,0.008742569,0.0062672165,0.012346038,0.014611158,0.00970096,0.010570533
t_1082,111.79764,-8.11894,0.0107118515,0.010955195,0.005436703,0.017640688,0.015165763,0.013264758,0.0076592574
t_1083,111.70781,-8.11894,0.010090637,0.010292436,0.006166173,0.015918862,0.01541911,0.012116574,0.012287015
t_1084,111.88747000000001,-8.11894,0.009274985,0.009765773,0.0048167845,0.015246079,0.013198406,0.011633357,0.006597094
t_1085,111.97730000000001,-8.11894,0.008691242,0.009351189,0.0042859484,0.014494312,0.012085647,0.0110970605,0.007210241
t_1086,112.33663000000001,-8.29676,0.0034408895,0.004467833,0.0023951412,0.0051501654,0.0055988748,0.004392172,0.0044233333
t_1087,112.42646000000002,-8.29676,0.0031893242,0.004273257,0.0021704568,0.0048087602,0.0051444136,0.0041121435,0.0039207363
t_1088,112.60613000000001,-8.29676,0.002715265,0.003888045,0.0017932345,0.0041324645,0.0043302076,0.0035545283,0.003104321
t_1089,112.69596000000001,-8.29676,0.0023760635,0.0035422153,0.0016344952,0.0035771055,0.0038429296,0.0031112467,0.0027719818
t_109,108.65354000000002,-6.96125,0.0033102485,0.0044407872,0.0021254378,0.005072434,0.0052322163,0.0043020323,0.0038214452
t_1090,112.78579000000002,-8.29676,0.0019993305,0.0031172496,0.0014923287,0.0029409905,0.0033255308,0.0026030736,0.0024805057
t_1091,112.87562000000003,-8.29676,0.0015784393,0.0025860902,0.0013646493,0.002217702,0.0027607635,0.0020196412,0.0016265161
t_1092,112.51629000000003,-8.29676,0.0030315795,0.0041838833,0.0019709554,0.004631624,0.0048100566,0.0039536664,0.0034844761
t_1093,112.96545000000003,-8.29676,0.0019160878,0.0031757806,0.0014021972,0.0029272735,0.0030475776,0.002548648,0.0019977076
t_1094,113.05527999999998,-8.29676,0.0013424143,0.0023741685,0.00114601,0.001896408,0.0023432998,0.0017314911,0.0017974745
t_1095,112.33663000000001,-8.20786,0.0044024233,0.005540193,0.002740668,0.0069963792,0.0066166106,0.005745303,0.0045310003
t_1096,112.69596000000001,-8.20786,0.00289825,0.0042061866,0.0018617109,0.004578612,0.004394549,0.0038627093,0.0020559386
t_1097,112.78579000000002,-8.20786,0.0022652214,0.0034720425,0.0015136175,0.003438278,0.0036280272,0.0029859105,0.0025237666
t_1098,112.60613000000001,-8.20786,0.0033311907,0.004638434,0.002044495,0.005321418,0.0049695424,0.0044370447,0.0023051824
t_1099,112.87562000000003,-8.20786,0.0017938365,0.0028958428,0.0013830296,0.0026140083,0.0030187056,0.002332884,0.002260628
t_11,107.93489,-6.5152,0.0015565212,0.0029541876,0.0010137624,0.0024476051,0.002388404,0.0021035147,0.0009796871
t_110,108.74337000000003,-6.96125,0.0036998345,0.004806649,0.0023140055,0.0057064774,0.005799611,0.004793187,0.004240513
t_1100,112.42646000000002,-8.20786,0.0033136802,0.004402845,0.0022104904,0.0050237277,0.005309404,0.0042769173,0.004009436
t_1101,112.24680000000001,-8.20786,0.004256107,0.0052656904,0.0027057095,0.006527762,0.006725376,0.005436577,0.005136304
t_1102,112.51629000000003,-8.20786,0.0026008473,0.0036248108,0.002004897,0.0037789075,0.004375338,0.0033159312,0.0035580054
t_1103,114.13326,-8.56335,0.0005977586,0.001740493,0.00047787823,0.00088463933,0.0010106707,0.00078002317,0.0003919626
t_1104,113.9536,-8.47451,0.00046552232,0.0012860444,0.0005008501,0.0006121183,0.0008992686,0.0005811907,0.00047959958
t_1105,114.04343,-8.47451,0.0004518696,0.001299418,0.00046461076,0.00060306326,0.0008628219,0.00056701316,0.000598443
t_1106,113.86376999999999,-8.47451,0.00044839052,0.0012038472,0.00034883857,0.00057318405,0.00089997024,0.0005553624,0.00052598707
t_1107,114.13326,-8.47451,0.0005035557,0.0014869658,0.00043128163,0.00070960197,0.00090713165,0.0006453491,0.00054655276
t_1108,114.04343,-8.38564,0.00038822697,0.0011277756,0.0003033446,0.00049447233,0.0007841352,0.00047806933,0.0004436557
t_1109,113.9536,-8.38564,0.00059753406,0.001606326,0.00050668104,0.0008456256,0.0010653416,0.00077089237,0.0006650962
t_111,108.47387000000003,-6.96125,0.0024199781,0.0035034718,0.0017959304,0.0035618283,0.0040167184,0.003123596,0.0031100253
t_1110,113.86376999999999,-8.38564,0.00048084118,0.0012726169,0.00035305432,0.0006234469,0.0009443785,0.00059848675,0.00053373986
t_1111,114.13326,-8.38564,0.00057580805,0.0016659567,0.000489148,0.0008389084,0.0009934461,0.00074767263,0.00040325543
t_1112,114.04343,-8.29676,0.00053052726,0.0014892331,0.0004742212,0.0007392341,0.0009655981,0.00067887927,0.0006135583
t_1113,113.86376999999999,-8.29676,0.0005257974,0.0013715274,0.00055233104,0.00069663726,0.0010036131,0.000660034,0.00054030336
t_1114,113.9536,-8.29676,0.00065400155,0.0017331751,0.0005740257,0.0009464464,0.0011337729,0.00085141225,0.0006729715
t_1115,114.13326,-8.29676,0.00051858835,0.0015121935,0.00043988833,0.00073290145,0.00093031186,0.0006658336,0.00055987225
t_112,108.56371000000001,-6.96125,0.002876889,0.0040018666,0.0019532049,0.0043435134,0.004633293,0.0037360738,0.0034461387
t_113,108.92302999999998,-6.96125,0.0056795804,0.006773921,0.003080762,0.00931876,0.008130827,0.0074304193,0.0038081883
t_114,108.83320000000003,-6.96125,0.0054461733,0.0066367565,0.00282783,0.009039743,0.0076624947,0.0072039557,0.0034284825
t_115,109.10270000000003,-6.96125,0.006445001,0.007352648,0.003656896,0.01043887,0.009412969,0.00826755,0.004700283
t_116,108.47387000000003,-6.87207,0.0022579788,0.003335862,0.0017125276,0.0033024673,0.0037756783,0.0029136227,0.0029344717
t_117,108.65354000000002,-6.87207,0.0039553167,0.005261748,0.002261429,0.0064267046,0.0057536936,0.005270805,0.0026076834
t_118,109.01285999999999,-6.87207,0.0064345347,0.0075340355,0.0031374334,0.010828404,0.008911567,0.008485842,0.0049145436
t_119,108.74337000000003,-6.87207,0.0044805696,0.0057610413,0.002454305,0.0073521216,0.006420206,0.005961279,0.0028823558
t_12,108.11455000000001,-6.42594,0.0018353028,0.0033011546,0.0011141351,0.0029398696,0.0027413976,0.002495094,0.0010991105
t_120,108.83320000000003,-6.87207,0.0049638296,0.006192616,0.0026639362,0.008179176,0.007064745,0.0065771244,0.0031866338
t_121,109.10270000000003,-6.87207,0.0064402674,0.007433619,0.0034028783,0.010617365,0.009146101,0.008369294,0.004302489
t_122,108.56371000000001,-6.87207,0.0031584639,0.0044046408,0.0020842042,0.004954549,0.004836099,0.0041748723,0.0032409362
t_123,108.92302999999998,-6.87207,0.0055947187,0.006765825,0.002891353,0.009294172,0.00785996,0.007390197,0.0035231195
t_124,108.47387000000003,-6.78288,0.0021018223,0.0031727501,0.0016291899,0.0030544316,0.0035408726,0.0027110255,0.0027609975
t_125,108.65354000000002,-6.78288,0.0038687882,0.0052298764,0.0021394815,0.006340089,0.0055588,0.0051882733,0.002436769
t_126,108.56371000000001,-6.78288,0.0029786327,0.0042400355,0.0019774975,0.0046660146,0.004570016,0.003946045,0.003039316
t_127,108.56371000000001,-6.69367,0.002080806,0.003119543,0.0016687333,0.0029905643,0.0035457357,0.0026670825,0.0028430643
t_128,108.47387000000003,-6.60444,0.0030947896,0.0046124896,0.001644381,0.005129943,0.004405813,0.00422011,0.002229698
t_129,108.47387000000003,-6.5152,0.0026261425,0.004058959,0.0015555648,0.004235135,0.0038710427,0.0035519747,0.0016510659
t_13,108.20438000000001,-6.42594,0.0021566201,0.0037136562,0.0011943236,0.0035382467,0.0031537784,0.0029552134,0.0015096612
t_130,108.47387000000003,-6.42594,0.0015703378,0.0026119808,0.0013095854,0.002233097,0.0027150766,0.0020235842,0.0021150475
t_131,110.71965999999998,-7.13955,0.020440683,0.019046813,0.011541013,0.031300325,0.03302903,0.022132857,0.03077085
t_132,110.00101000000001,-7.05041,0.012508813,0.012235506,0.0081610195,0.01869531,0.020880546,0.01397665,0.020038448
t_133,110.62982999999997,-7.05041,0.02457678,0.022340912,0.011374275,0.039946277,0.034808543,0.027759608,0.02408288
t_134,110.27051,-7.05041,0.015228462,0.0145839155,0.009800297,0.02273614,0.025604252,0.016623102,0.025135262
t_135,110.45017000000001,-7.05041,0.016004756,0.015257905,0.010319796,0.02384717,0.027029444,0.01734547,0.026794665
t_136,110.54000000000002,-7.05041,0.022908045,0.020985126,0.011577653,0.03662385,0.033377722,0.025595326,0.019508941
t_137,110.36034000000001,-7.05041,0.016356198,0.0155578125,0.010140811,0.024634946,0.027181108,0.017851243,0.026220692
t_138,110.18067000000002,-7.05041,0.015923964,0.015178134,0.009330808,0.024369596,0.025750143,0.017679244,0.02365321
t_139,110.71965999999998,-7.05041,0.021690534,0.019969432,0.010990053,0.034759723,0.031567786,0.024404269,0.018290889
t_14,108.38404000000003,-6.42594,0.002372093,0.0038583677,0.0013716996,0.0038489366,0.0034709566,0.0032276358,0.001416226
t_140,110.09084000000001,-7.05041,0.013850445,0.013396539,0.008771574,0.020831976,0.02297261,0.015379825,0.021910766
t_141,110.18067000000002,-6.96125,0.0179806,0.016894246,0.009035476,0.02913243,0.025854897,0.020806432,0.014352872
t_142,110.54000000000002,-6.96125,0.019773182,0.01837408,0.009844506,0.031961273,0.028422324,0.022623487,0.015960593
t_143,110.36034000000001,-6.96125,0.020539118,0.019007197,0.009700924,0.033550326,0.028831804,0.023660889,0.019777322
t_144,110.45017000000001,-6.96125,0.018925352,0.017674271,0.009845474,0.030355426,0.027722849,0.021578813,0.015962536
t_145,110.71965999999998,-6.96125,0.019480813,0.018134298,0.009419008,0.03172735,0.027598293,0.022484727,0.015110925
t_146,110.62982999999997,-6.96125,0.020578805,0.019040056,0.009698107,0.033630155,0.028858762,0.023712823,0.019770212
t_147,110.27051,-6.96125,0.016761221,0.015874764,0.009423437,0.026563771,0.025306398,0.019120704,0.015119721
t_148,110.00101000000001,-6.96125,0.013099102,0.012796957,0.008041722,0.020508612,0.020311473,0.015174379,0.017063044
t_149,110.09084000000001,-6.96125,0.017011039,0.016096305,0.008565284,0.027615964,0.024426056,0.019829862,0.013434057
t_15,108.29421000000002,-6.42594,0.0021676156,0.0036451677,0.0012800874,0.0034981016,0.0031986525,0.0029482432,0.001301767
t_150,110.00101000000001,-6.87207,0.008959122,0.009150044,0.0063174567,0.013155323,0.015144908,0.010254709,0.014596719
t_151,110.09084000000001,-6.87207,0.009491044,0.00960595,0.006678993,0.013928611,0.016083706,0.010784879,0.015636807
t_152,110.27051,-6.87207,0.010340749,0.010335544,0.00725858,0.015159516,0.017595802,0.011621162,0.017332705
t_153,110.71965999999998,-6.87207,0.017701935,0.016696565,0.008140958,0.029325662,0.024725584,0.020955417,0.015919413
t_154,110.62982999999997,-6.87207,0.016986718,0.016084023,0.008348605,0.027734205,0.024119,0.019912682,0.013014674
t_155,110.36034000000001,-6.87207,0.010609668,0.010566854,0.0074425586,0.015547963,0.018077506,0.011883341,0.017878061
t_156,110.18067000000002,-6.87207,0.015616167,0.014953294,0.0078525245,0.02544895,0.022330265,0.018428462,0.012064475
t_157,110.71965999999998,-6.78288,0.014243389,0.013838841,0.007087838,0.023351524,0.020198317,0.0170624,0.010628371
t_158,110.62982999999997,-6.78288,0.015308928,0.014737297,0.0072455923,0.02533672,0.021283517,0.018364811,0.013782489
t_159,110.71965999999998,-6.69367,0.010533377,0.010684511,0.0062101004,0.016745342,0.015882686,0.012673371,0.012395234
t_16,107.75522000000001,-6.42594,0.0012479307,0.0026073128,0.0008434181,0.00194138,0.0019489359,0.0016797814,0.00078302255
t_160,110.71965999999998,-6.60444,0.009405593,0.009764619,0.005471304,0.015039024,0.014037651,0.011511724,0.007719449
t_161,111.70781,-7.22868,0.010002315,0.0103996,0.004983394,0.016578794,0.014021148,0.012538769,0.0068794694
t_162,111.97730000000001,-7.22868,0.0069067837,0.007816426,0.0036484061,0.0113740945,0.009821382,0.008915588,0.004686878
t_163,112.06714,-7.22868,0.0055958433,0.0066041932,0.0033006195,0.008993484,0.008272238,0.0072242166,0.0041443105
t_164,112.24680000000001,-7.22868,0.0045843367,0.005751674,0.0027161567,0.0073741805,0.0067666722,0.006012953,0.003263324
t_165,112.15697,-7.22868,0.0046310816,0.0056923684,0.002991535,0.0072882185,0.007063221,0.0059818258,0.0050444985
t_166,111.61797999999999,-7.22868,0.010111658,0.010394464,0.005549918,0.016367102,0.014768041,0.012411093,0.007856548
t_167,111.79764,-7.22868,0.007844184,0.008496919,0.004482916,0.0126417605,0.011550014,0.009843029,0.006038407
t_168,111.88747000000001,-7.22868,0.007096159,0.007885518,0.00404035,0.011466534,0.010403067,0.009008282,0.00531331
t_169,111.97730000000001,-7.13955,0.007047166,0.008017185,0.0034776528,0.011802919,0.009758677,0.009194863,0.005576538
t_17,107.93489,-6.42594,0.0015720123,0.0030291404,0.0009693394,0.0025064594,0.0023681964,0.0021356738,0.0009276443
t_170,112.15697,-7.13955,0.004281888,0.0053552645,0.0028702654,0.0066785607,0.006613308,0.0055301995,0.004794952
t_171,111.79764,-7.13955,0.008088298,0.008790759,0.0042375615,0.013307261,0.011506786,0.010286169,0.005634171
t_172,111.61797999999999,-7.13955,0.009805568,0.010178256,0.0051897466,0.01602275,0.014088861,0.012170751,0.0072323903
t_173,112.24680000000001,-7.13955,0.004451986,0.0056511494,0.002613202,0.0071798544,0.006546057,0.0058610607,0.003112462
t_174,111.70781,-7.13955,0.009878433,0.010355279,0.0046869162,0.016584042,0.013605784,0.012529344,0.0080496445
t_175,112.06714,-7.13955,0.0062794494,0.0073656705,0.0031570918,0.010487799,0.008742665,0.008252984,0.0049523492
t_176,111.88747000000001,-7.13955,0.0074469605,0.008288169,0.003836209,0.01232389,0.010501433,0.009584924,0.0049851234
t_177,112.24680000000001,-7.05041,0.004867579,0.0061677448,0.0025050675,0.008108678,0.0068180677,0.006503625,0.0037298016
t_178,111.79764,-7.05041,0.0074448017,0.008239802,0.0039891074,0.012200649,0.010665284,0.00951151,0.0052305465
t_179,111.61797999999999,-7.05041,0.0078116907,0.00839279,0.004833252,0.01234725,0.011877239,0.009654622,0.009097728
t_18,107.66539,-6.42594,0.0010772668,0.0023547886,0.00078684074,0.0016415084,0.0017324929,0.001438255,0.0007195276
t_180,112.15697,-7.05041,0.005388348,0.0066150413,0.0027436044,0.00899003,0.0075239358,0.0071574687,0.0041693123
t_181,111.97730000000001,-7.05041,0.0040122843,0.004903759,0.0029426427,0.00589605,0.006672958,0.0049950797,0.005693515
t_182,112.06714,-7.05041,0.005190068,0.0062862197,0.0030081356,0.008384785,0.0076106335,0.0067650406,0.0036983786
t_183,111.88747000000001,-7.05041,0.004955564,0.0058328826,0.0032330644,0.0075328485,0.007932149,0.0062094443,0.006391156
t_184,111.70781,-7.05041,0.0064981943,0.007213842,0.0039124745,0.010067374,0.010167762,0.008052168,0.00808091
t_185,112.15697,-6.96125,0.004187565,0.0053547285,0.002613686,0.0066529675,0.006295837,0.005483008,0.0031131683
t_186,111.79764,-6.96125,0.0050666877,0.005917709,0.0033351711,0.007679547,0.008141612,0.006322365,0.0066400846
t_187,111.88747000000001,-6.96125,0.0050361427,0.005980926,0.00304648,0.007817407,0.007838964,0.0063987016,0.0059411465
t_188,112.24680000000001,-6.96125,0.0037925465,0.005004407,0.0023935088,0.00601221,0.005719694,0.0049912706,0.0027952162
t_189,111.61797999999999,-6.96125,0.0062436583,0.006939332,0.003998771,0.009512796,0.009992907,0.0076665906,0.008300928
