# 20060527_M6.4_Yogyakarta median gmf, Stations:None, gmlt:USGS, Rupture:SCARDEC
custom_site_id,lon,lat,AbrahamsonEtAl2014,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014,ZhaoEtAl2016SInter
t_1018,113.59427,-8.11894,0.0010810667,0.0024510035,0.0011731185,0.0010714125,0.0012635819,0.0015150749,0.001370688
t_1019,113.41460999999998,-8.03,0.0012847544,0.0026760949,0.0013801665,0.0012767178,0.0014912174,0.0017952377,0.001681553
t_102,108.74337000000003,-7.05041,0.005069986,0.006785402,0.0040075225,0.0057057436,0.00510277,0.007059509,0.0055991886
t_1020,113.14510999999999,-8.03,0.0016633441,0.0030734667,0.0017628566,0.0016579726,0.0019149379,0.0023060865,0.0016738666
t_1021,113.6841,-8.03,0.0008609862,0.002056843,0.0010905308,0.0008133064,0.0010621846,0.0011828224,0.0009145748
t_1022,113.50443999999999,-8.03,0.0010502819,0.0023022478,0.0012747523,0.0010050017,0.0012722792,0.0014463492,0.0011128114
t_1023,113.59427,-8.03,0.00086853746,0.0020106183,0.0007609144,0.0008075481,0.0010973319,0.0011859969,0.0010082371
t_1024,113.32478000000003,-8.03,0.0015524782,0.0030782775,0.0014958176,0.0015958924,0.0017345926,0.002196601,0.0018608085
t_1025,113.77393999999998,-8.03,0.0010076036,0.0024574373,0.0010099661,0.0010225252,0.0011513123,0.001429821,0.0011356343
t_1026,113.23495000000003,-8.03,0.0018448485,0.0034850114,0.0016229138,0.0019473623,0.0019968194,0.0026312722,0.002062131
t_1027,113.6841,-7.94104,0.00079133594,0.0019097285,0.0007056633,0.0007317336,0.0010076876,0.0010794309,0.00091711705
t_1028,113.14510999999999,-7.94104,0.0015223114,0.0028356947,0.0011416123,0.0014778733,0.0018093432,0.0020876161,0.0016802062
t_1029,113.59427,-7.94104,0.0008710216,0.0020138193,0.0007626798,0.0008099929,0.00110021,0.0011894208,0.0010111782
t_103,108.47387000000003,-7.05041,0.0029501282,0.004440693,0.002795075,0.0030460465,0.0032721392,0.0040453225,0.0029984077
t_1030,113.77393999999998,-7.94104,0.0008827956,0.0021769567,0.0010120984,0.00085990666,0.0010552503,0.0012305937,0.0011386456
t_1031,113.50443999999999,-7.94104,0.0010507362,0.0023009563,0.0012778578,0.0010049306,0.0012736956,0.0014466383,0.0011162219
t_1032,113.32478000000003,-7.94104,0.0014079416,0.00281187,0.0014998508,0.0014023938,0.0016272094,0.001964093,0.0013655021
t_1033,113.05527999999998,-7.94104,0.0018942059,0.003352099,0.0019232961,0.0019136133,0.0021484853,0.0026315767,0.0018683352
t_1034,113.41460999999998,-7.94104,0.001439594,0.0029657402,0.0013837015,0.0014807647,0.0016094301,0.0020422377,0.0016869744
t_1035,113.23495000000003,-7.94104,0.0019128522,0.0035955952,0.0016275272,0.0020380905,0.0020469308,0.0027379638,0.0020695208
t_1036,113.59427,-7.85206,0.00087105803,0.0020138663,0.0007627057,0.0008100287,0.0011002521,0.0011894711,0.0010112213
t_1037,111.52814999999998,-8.29676,0.010350371,0.011222507,0.006485917,0.010467739,0.012286454,0.0122093465,0.01548186
t_1038,111.07898999999998,-8.20786,0.02661325,0.026666883,0.021827659,0.027561188,0.030504066,0.028613107,0.042559844
t_1039,111.25864999999999,-8.20786,0.02160792,0.021715784,0.01596954,0.02336707,0.024211923,0.024557512,0.03870256
t_104,108.83320000000003,-7.05041,0.005369551,0.007015175,0.0038796067,0.006003034,0.0054633426,0.0074032084,0.0062215556
t_1040,111.43831999999998,-8.20786,0.013683189,0.014316237,0.012019273,0.014138253,0.015879808,0.01584149,0.019547865
t_1041,111.16881999999998,-8.20786,0.01963104,0.02016951,0.0120107485,0.019689567,0.024501132,0.021244595,0.034547612
t_1042,111.52814999999998,-8.20786,0.010764244,0.01161205,0.006796691,0.010858514,0.012863904,0.012604504,0.016452113
t_1043,111.34848,-8.20786,0.014295611,0.014973095,0.008915186,0.014386032,0.017439842,0.016099546,0.023419458
t_1044,110.80948999999998,-8.11894,0.0646453,0.06385953,0.043558195,0.06849905,0.06423218,0.06889158,0.1423711
t_1045,110.98915999999997,-8.11894,0.047653668,0.046109702,0.03229789,0.052774593,0.046678517,0.051568314,0.083365746
t_1046,111.25864999999999,-8.11894,0.029734595,0.028901462,0.0190099,0.034109667,0.030341195,0.03420377,0.030443175
t_1047,111.52814999999998,-8.11894,0.0138893435,0.014539653,0.010923872,0.014881048,0.01537294,0.016562326,0.023603061
t_1048,110.89933000000002,-8.11894,0.05200153,0.051171593,0.03520721,0.055745833,0.05238261,0.05540258,0.10820662
t_1049,111.16881999999998,-8.11894,0.025955707,0.025919931,0.019978618,0.027531497,0.02951584,0.028478656,0.051831204
t_105,108.56371000000001,-7.05041,0.0033312389,0.004847471,0.0030314531,0.0034832142,0.0036490278,0.0045654774,0.004544956
t_1050,111.07898999999998,-8.11894,0.04395151,0.041998845,0.026738593,0.050100897,0.04222168,0.048577655,0.04749081
t_1051,111.43831999999998,-8.11894,0.015551573,0.016060691,0.01254346,0.016472204,0.017571094,0.018090695,0.020664942
t_1052,111.34848,-8.11894,0.018425325,0.0187474,0.014514065,0.019590663,0.02092965,0.021045368,0.034168694
t_1053,111.34848,-8.03,0.019592373,0.019838305,0.015040345,0.020981632,0.022128098,0.02234567,0.035792608
t_1054,111.25864999999999,-8.03,0.022595664,0.022702144,0.017682562,0.023936406,0.02613298,0.025122305,0.044203043
t_1055,111.16881999999998,-8.03,0.024560373,0.024760123,0.02105387,0.025148,0.028802708,0.02637555,0.040602893
t_1056,110.98915999999997,-8.03,0.047273796,0.04632122,0.031357974,0.05121281,0.04769722,0.050654866,0.0931517
t_1057,111.43831999999998,-8.03,0.013351935,0.0140677355,0.008347181,0.013448018,0.016197536,0.015179473,0.021494346
t_1058,110.89933000000002,-8.03,0.050512582,0.05066535,0.039501105,0.05171995,0.05355429,0.052847944,0.12553144
t_1059,111.52814999999998,-8.03,0.014685074,0.015283782,0.011211892,0.015870098,0.016118385,0.017514164,0.024415215
t_106,108.65354000000002,-7.05041,0.0047344435,0.006506272,0.003691068,0.00534639,0.004733866,0.0066463896,0.0050426065
t_1060,111.07898999999998,-8.03,0.03222168,0.032135043,0.025455784,0.033590242,0.035622925,0.03432124,0.07106019
t_1061,110.80948999999998,-8.03,0.07031595,0.070405066,0.05100731,0.07243362,0.07191953,0.07494687,0.17438197
t_1062,110.89933000000002,-7.94104,0.079421744,0.07611313,0.04752898,0.08759691,0.07081536,0.08540317,0.10003064
t_1063,110.98915999999997,-7.94104,0.04813909,0.04738595,0.032963865,0.051654212,0.048974782,0.051346466,0.09937487
t_1064,112.24680000000001,-8.29676,0.0048283674,0.0062715923,0.004185261,0.0050973566,0.005240013,0.00645534,0.0068538995
t_1065,112.06714,-8.29676,0.006812657,0.008240066,0.00511582,0.0074934363,0.0070887785,0.009072424,0.008861725
t_1066,111.70781,-8.29676,0.00958267,0.010589233,0.007909068,0.010177319,0.010534819,0.011905456,0.015528785
t_1067,111.88747000000001,-8.29676,0.0075032082,0.008700694,0.006320749,0.007947675,0.008200109,0.009587409,0.0116286455
t_1068,111.97730000000001,-8.29676,0.0066643073,0.0079364665,0.0056782262,0.0070451368,0.0072735106,0.008620258,0.010131055
t_1069,111.61797999999999,-8.29676,0.010008545,0.010911186,0.00889556,0.0103658335,0.011381083,0.012100339,0.0132234
t_107,109.10270000000003,-7.05041,0.0069746417,0.008450237,0.0049836775,0.007816826,0.0071263686,0.009381044,0.0085693905
t_1070,111.79764,-8.29676,0.008468271,0.009577429,0.007058287,0.008983913,0.009276885,0.010676226,0.013406083
t_1071,112.15697,-8.29676,0.006363811,0.007888624,0.004621516,0.0070705726,0.0065209516,0.008601526,0.0077802083
t_1072,111.88747000000001,-8.20786,0.009749767,0.0109742535,0.0065125343,0.011035547,0.0098462105,0.012748276,0.012084997
t_1073,111.61797999999999,-8.20786,0.014121359,0.014848499,0.009270958,0.01596411,0.014478522,0.017603002,0.019075356
t_1074,111.70781,-8.20786,0.010619936,0.011591984,0.008205739,0.011508069,0.011438894,0.013247137,0.016286246
t_1075,112.15697,-8.20786,0.0064924965,0.007998444,0.0047284514,0.007206702,0.006664792,0.008751135,0.008011369
t_1076,111.79764,-8.20786,0.013656146,0.014606342,0.008185737,0.016280584,0.012790402,0.017875185,0.010187768
t_1077,111.97730000000001,-8.20786,0.007976772,0.009303688,0.0058347546,0.008825752,0.008271841,0.010485582,0.010491348
t_1078,112.06714,-8.20786,0.00778718,0.009244121,0.0058846357,0.008816219,0.007808771,0.010450566,0.009149013
t_1079,112.06714,-8.11894,0.00950913,0.010986251,0.00599856,0.011253544,0.008943188,0.012912662,0.006828176
t_108,109.01285999999999,-6.96125,0.0076770848,0.00941423,0.0048386874,0.009145082,0.007163709,0.010697431,0.00518561
t_1080,112.15697,-8.11894,0.007605918,0.009171362,0.0053995587,0.008753042,0.0074341586,0.010359936,0.005966706
t_1081,111.61797999999999,-8.11894,0.011286336,0.012104597,0.00957702,0.011831708,0.012691878,0.013573127,0.0145514235
t_1082,111.79764,-8.11894,0.014206529,0.0150932,0.008399046,0.016983885,0.013256464,0.018546967,0.010531869
t_1083,111.70781,-8.11894,0.013376036,0.014213792,0.009475813,0.015291327,0.013437336,0.016952284,0.01690424
t_1084,111.88747000000001,-8.11894,0.012340686,0.013466316,0.0074784826,0.014698829,0.0115511,0.01634203,0.009066912
t_1085,111.97730000000001,-8.11894,0.0115868775,0.012889993,0.0066857385,0.013996478,0.010596921,0.01563139,0.0099050915
t_1086,112.33663000000001,-8.29676,0.0046405788,0.0061849924,0.003798796,0.0049916,0.004924874,0.006314401,0.0060567614
t_1087,112.42646000000002,-8.29676,0.004309876,0.005917041,0.003455249,0.0046672933,0.004532416,0.005931008,0.005367762
t_1088,112.60613000000001,-8.29676,0.0036832625,0.005386539,0.0028747898,0.0040215845,0.0038267213,0.005160064,0.0042488254
t_1089,112.69596000000001,-8.29676,0.0032293478,0.004909748,0.0026289793,0.0034854366,0.0034007863,0.00453236,0.0037934326
t_109,108.65354000000002,-6.96125,0.0040894058,0.0057827714,0.0031327317,0.0044993055,0.0042266594,0.005709735,0.0047387527
t_1090,112.78579000000002,-8.29676,0.0027224554,0.0043231095,0.0024079273,0.0028690381,0.002946714,0.0038055405,0.0033940163
t_1091,112.87562000000003,-8.29676,0.002153323,0.0035887414,0.0022086618,0.0021659492,0.0024493085,0.0029629902,0.0022251934
t_1092,112.51629000000003,-8.29676,0.004104331,0.0057940977,0.0031488691,0.004501542,0.0042446074,0.005719949,0.0047697993
t_1093,112.96545000000003,-8.29676,0.0026172078,0.004404984,0.002276164,0.0028624004,0.002707948,0.003747839,0.0027326257
t_1094,113.05527999999998,-8.29676,0.0018372065,0.003296444,0.0018656446,0.0018563365,0.0020843705,0.0025564283,0.002458405
t_1095,112.33663000000001,-8.20786,0.0059348377,0.007663993,0.0043466766,0.0067861145,0.0058259005,0.0082449205,0.0062100473
t_1096,112.69596000000001,-8.20786,0.003938273,0.0058272504,0.0029943837,0.0044635828,0.003891386,0.005620479,0.0028154256
t_1097,112.78579000000002,-8.20786,0.003084794,0.004814922,0.002442236,0.0033555953,0.003216155,0.0043633753,0.0034553588
t_1098,112.60613000000001,-8.20786,0.0045173685,0.0064222715,0.0032775071,0.0051816152,0.0043948875,0.006431944,0.0031573407
t_1099,112.87562000000003,-8.20786,0.002447535,0.0040187165,0.0022383775,0.0025539931,0.0026791543,0.0034218947,0.0030944922
t_11,107.93489,-6.5152,0.001975346,0.0039175944,0.0015582796,0.002211211,0.0019818689,0.0028940637,0.0012341611
t_110,108.74337000000003,-6.96125,0.004551861,0.0062401528,0.0033914775,0.0050467565,0.0046665054,0.006332396,0.0052419864
t_1100,112.42646000000002,-8.20786,0.0044793654,0.0060987594,0.0035188724,0.00487852,0.0046800002,0.006168431,0.005493918
t_1101,112.24680000000001,-8.20786,0.005728764,0.0072881207,0.004274634,0.0063218544,0.005910469,0.0077857096,0.007041433
t_1102,112.51629000000003,-8.20786,0.0035236715,0.0050250078,0.0032030041,0.0036742843,0.0038616478,0.004801245,0.004874283
t_1103,114.13326,-8.56335,0.00083040353,0.002422158,0.000800462,0.00087525084,0.0009102071,0.0011947752,0.0005346517
t_1104,113.9536,-8.47451,0.00064548705,0.0017902553,0.0008354596,0.00060470984,0.0008083894,0.0008852046,0.00065457635
t_1105,114.04343,-8.47451,0.00062726106,0.0018092386,0.0007766141,0.00059627474,0.0007763694,0.0008661885,0.000816683
t_1106,113.86376999999999,-8.47451,0.00062100566,0.0016755337,0.0005806585,0.0005657511,0.00080822,0.00084334094,0.0007179701
t_1107,114.13326,-8.47451,0.0006997197,0.002070362,0.00072235067,0.0007022045,0.0008170174,0.0009886291,0.00074577006
t_1108,114.04343,-8.38564,0.00053900306,0.0015706666,0.0005070247,0.0004890073,0.00070565246,0.0007302606,0.00060564996
t_1109,113.9536,-8.38564,0.00082858186,0.0022357279,0.0008451346,0.000835576,0.0009578737,0.0011737549,0.00090806256
t_111,108.47387000000003,-6.96125,0.0030131375,0.0045887684,0.0026753221,0.0031766237,0.0032683038,0.004184126,0.0038784011
t_1110,113.86376999999999,-8.38564,0.00066605164,0.0017714492,0.0005876373,0.00061549933,0.00084823597,0.00090870465,0.000728816
t_1111,114.13326,-8.38564,0.00080017257,0.0023193187,0.0008192301,0.00083033415,0.00089491706,0.0011450176,0.00055041665
t_1112,114.04343,-8.29676,0.00073663634,0.0020736854,0.0007926213,0.00073122024,0.00086913153,0.0010367663,0.00083785085
t_1113,113.86376999999999,-8.29676,0.0007284445,0.0019092627,0.0009192974,0.0006879116,0.00090159784,0.0010020639,0.00073802867
t_1114,113.9536,-8.29676,0.0009069813,0.0024122347,0.0009574423,0.0009354052,0.001019588,0.0012960914,0.00091911224
t_1115,114.13326,-8.29676,0.0007208195,0.0021059536,0.0007367183,0.0007255541,0.00083813665,0.0010198059,0.00076441694
t_112,108.56371000000001,-6.96125,0.0035682765,0.005226645,0.0028945112,0.00386349,0.003756772,0.0049816165,0.0042858566
t_113,108.92302999999998,-6.96125,0.0069213826,0.00872513,0.0044620326,0.008200148,0.0064962166,0.009705504,0.00467578
t_114,108.83320000000003,-6.96125,0.006664089,0.00857334,0.004120282,0.007981799,0.0061496277,0.009448289,0.004224004
t_115,109.10270000000003,-6.96125,0.007828951,0.009446372,0.005256666,0.009178237,0.0074936366,0.010760454,0.0057652965
t_116,108.47387000000003,-6.87207,0.0028123588,0.004370696,0.0025546232,0.0029444061,0.0030731894,0.0039059692,0.0036579838
t_117,108.65354000000002,-6.87207,0.0048861504,0.006847803,0.0033392957,0.0057047596,0.004655059,0.006991208,0.0032331091
t_118,109.01285999999999,-6.87207,0.007869531,0.009723731,0.0045593386,0.009581546,0.0071571446,0.011111644,0.006065477
t_119,108.74337000000003,-6.87207,0.0055123884,0.0074742837,0.0036047057,0.006509219,0.00517598,0.007869292,0.0035630788
t_12,108.11455000000001,-6.42594,0.0023181099,0.004363974,0.0017027778,0.0026460346,0.0022651989,0.0034110453,0.001379925
t_120,108.83320000000003,-6.87207,0.0060845823,0.008011751,0.00389261,0.007224149,0.0056769024,0.008645766,0.0039289994
t_121,109.10270000000003,-6.87207,0.00790236,0.009619093,0.0049467487,0.009428812,0.0073607634,0.010992018,0.0053341025
t_122,108.56371000000001,-6.87207,0.0039181886,0.0057519414,0.0030935765,0.0044077127,0.0039247074,0.0055674394,0.0040294523
t_123,108.92302999999998,-6.87207,0.0068437667,0.0087375315,0.00420948,0.008206634,0.0063068215,0.0096878745,0.0043408987
t_124,108.47387000000003,-6.78288,0.0026191757,0.0041588643,0.0024341505,0.0027228934,0.0028835316,0.0036380014,0.0034408807
t_125,108.65354000000002,-6.78288,0.0047826516,0.0068095694,0.0031657212,0.0056281774,0.0045018303,0.0068886196,0.0030212975
t_126,108.56371000000001,-6.78288,0.0036975495,0.005540099,0.0029404862,0.0041508293,0.003711191,0.005268316,0.0037783168
t_127,108.56371000000001,-6.69367,0.0025866856,0.0040827356,0.0024866292,0.002659306,0.0028804569,0.0035698444,0.0035350902
t_128,108.47387000000003,-6.60444,0.0038597856,0.006042768,0.0024668195,0.0045804656,0.003599666,0.0056658965,0.002779918
t_129,108.47387000000003,-6.5152,0.0032885687,0.005333885,0.0023436933,0.0037919972,0.0031724353,0.0047926432,0.0020647545
t_13,108.20438000000001,-6.42594,0.0027167506,0.0048993095,0.001819071,0.0031786838,0.0026006405,0.004024329,0.0018925888
t_130,108.47387000000003,-6.42594,0.001979671,0.0034504184,0.0019855388,0.0020092248,0.0022358892,0.002753108,0.0026595118
t_131,110.71965999999998,-7.13955,0.026173793,0.025830172,0.016846206,0.029724136,0.028051967,0.030077094,0.041496158
t_132,110.00101000000001,-7.05041,0.016011104,0.016506564,0.012000555,0.017601827,0.017557792,0.019023683,0.026672324
t_133,110.62982999999997,-7.05041,0.031278677,0.030024251,0.016694209,0.03809566,0.029756753,0.037306163,0.032425124
t_134,110.27051,-7.05041,0.019488866,0.019725846,0.014338897,0.021506447,0.021572035,0.022619264,0.03363218
t_135,110.45017000000001,-7.05041,0.020512583,0.020683255,0.015098858,0.02262228,0.022835992,0.023634328,0.035974257
t_136,110.54000000000002,-7.05041,0.029200094,0.028258247,0.016956499,0.034871746,0.028412394,0.034505576,0.026227236
t_137,110.36034000000001,-7.05041,0.020937253,0.021056267,0.014831923,0.023342319,0.022938395,0.024289273,0.035147354
t_138,110.18067000000002,-7.05041,0.02035381,0.020482711,0.0136662,0.023023862,0.02169731,0.024009204,0.031590838
t_139,110.71965999999998,-7.05041,0.027771369,0.026979843,0.016183855,0.03311778,0.026970267,0.03302232,0.024680218
t_14,108.38404000000003,-6.42594,0.0029841664,0.0050854883,0.0020805204,0.0034579246,0.0028575696,0.004381403,0.0017764239
t_140,110.09084000000001,-7.05041,0.017717808,0.018080512,0.012868934,0.019643229,0.019328125,0.020917201,0.029211732
t_141,110.18067000000002,-6.96125,0.023027282,0.022762712,0.01336576,0.02764472,0.021978926,0.028185401,0.019236896
t_142,110.54000000000002,-6.96125,0.025365327,0.024824154,0.014564627,0.030468661,0.024274128,0.030672329,0.021512855
t_143,110.36034000000001,-6.96125,0.02626597,0.025596736,0.014335523,0.031941067,0.024594583,0.03196461,0.026590087
t_144,110.45017000000001,-6.96125,0.02428545,0.023889858,0.0145537695,0.02890215,0.023626179,0.02928969,0.021491973
t_145,110.71965999999998,-6.96125,0.025040029,0.024524948,0.013986787,0.03027673,0.023643512,0.030522423,0.02040825
t_146,110.62982999999997,-6.96125,0.026381845,0.025698023,0.014367934,0.032093737,0.024705589,0.032100495,0.02666837
t_147,110.27051,-6.96125,0.0215199,0.021460917,0.01392869,0.025216226,0.02148986,0.026008174,0.020297969
t_148,110.00101000000001,-6.96125,0.016841205,0.017288087,0.011932837,0.01938115,0.0171933,0.020705063,0.022795638
t_149,110.09084000000001,-6.96125,0.021790946,0.021676274,0.012686841,0.026169643,0.020746008,0.026876776,0.017975712
t_15,108.29421000000002,-6.42594,0.0027273807,0.004806001,0.001944624,0.0031402612,0.0026336256,0.004006837,0.001631323
t_150,110.00101000000001,-6.87207,0.011601723,0.012427207,0.009451253,0.012454637,0.012853492,0.014113406,0.019557767
t_151,110.09084000000001,-6.87207,0.012289536,0.013055903,0.0099774245,0.013200107,0.013654897,0.014838666,0.02098201
t_152,110.27051,-6.87207,0.013396165,0.014070957,0.01082526,0.01439796,0.014956389,0.015991388,0.023326524
t_153,110.71965999999998,-6.87207,0.02283845,0.02260166,0.012184801,0.028029691,0.021246899,0.02854128,0.021523008
t_154,110.62982999999997,-6.87207,0.02193296,0.02180125,0.012475752,0.026486404,0.020680245,0.027164346,0.017587824
t_155,110.36034000000001,-6.87207,0.013751592,0.014397977,0.0110979425,0.014782204,0.0153775355,0.016358253,0.024093112
t_156,110.18067000000002,-6.87207,0.020120105,0.020214662,0.011718168,0.024195945,0.019052876,0.025113456,0.016212776
t_157,110.71965999999998,-6.78288,0.018507322,0.01881654,0.010688136,0.022333952,0.017371712,0.02343376,0.014387733
t_158,110.62982999999997,-6.78288,0.019850282,0.020004455,0.010911904,0.024233425,0.01830656,0.025153508,0.018650433
t_159,110.71965999999998,-6.69367,0.013782261,0.014595834,0.009429401,0.016023695,0.013669308,0.01757242,0.016797148
t_16,107.75522000000001,-6.42594,0.0015918824,0.0034691566,0.0013066242,0.0017599814,0.0016250436,0.0023303588,0.0009889492
t_160,110.71965999999998,-6.60444,0.012352547,0.01335555,0.0083605815,0.014412599,0.012113498,0.016026616,0.010469618
t_161,111.70781,-7.22868,0.013312635,0.014348458,0.007739063,0.01600758,0.012292551,0.01760198,0.009476231
t_162,111.97730000000001,-7.22868,0.009269065,0.010808575,0.005738162,0.011026297,0.0086432,0.01267116,0.0064503294
t_163,112.06714,-7.22868,0.007533579,0.009145936,0.005211353,0.008728072,0.0072862296,0.010322299,0.0057017663
t_164,112.24680000000001,-7.22868,0.006196868,0.007969521,0.0043198643,0.0071744556,0.0059761023,0.00864886,0.0044865627
t_165,112.15697,-7.22868,0.0062507708,0.007890613,0.00474088,0.007081336,0.006227987,0.008585303,0.006937797
t_166,111.61797999999999,-7.22868,0.013440386,0.01435613,0.008578967,0.015773127,0.012917313,0.01740123,0.010824229
t_167,111.79764,-7.22868,0.010485912,0.01175228,0.006992656,0.012219019,0.010130808,0.013913007,0.00831552
t_168,111.88747000000001,-7.22868,0.009508349,0.010910003,0.0063289725,0.011099024,0.009138423,0.012776626,0.007314791
t_169,111.97730000000001,-7.13955,0.009454985,0.011073488,0.005477164,0.011444525,0.0085925115,0.013066087,0.0076687196
t_17,107.93489,-6.42594,0.001995536,0.004017291,0.001491803,0.00226439,0.0019660813,0.0029408673,0.0011682857
t_170,112.15697,-7.13955,0.0057830503,0.007423735,0.004554178,0.0064896923,0.005831933,0.007948273,0.0065908036
t_171,111.79764,-7.13955,0.010807659,0.0121403225,0.0066204015,0.012864947,0.010098279,0.0145304,0.007750465
t_172,111.61797999999999,-7.13955,0.013034259,0.01404129,0.00803691,0.015440535,0.012323971,0.017070616,0.009949323
t_173,112.24680000000001,-7.13955,0.0060204132,0.007828681,0.004160835,0.006986606,0.0057827304,0.008438037,0.0042770584
t_174,111.70781,-7.13955,0.0131446095,0.014268362,0.0072910124,0.016013652,0.0119320145,0.017590074,0.011073832
t_175,112.06714,-7.13955,0.008445934,0.010180666,0.0049911435,0.010182282,0.0077076014,0.01177357,0.0068088593
t_176,111.88747000000001,-7.13955,0.009973165,0.011449333,0.0060180756,0.011932083,0.009230764,0.013583656,0.0068566957
t_177,112.24680000000001,-7.05041,0.0065791816,0.008532517,0.003993472,0.007892868,0.0060272464,0.009356541,0.005122501
t_178,111.79764,-7.05041,0.009956223,0.011378408,0.006242733,0.011794033,0.009358413,0.013460675,0.0071870205
t_179,111.61797999999999,-7.05041,0.010407066,0.011593768,0.0074994657,0.0118912,0.010377221,0.013604812,0.012496291
t_18,107.66539,-6.42594,0.0013774136,0.0031381946,0.0012228555,0.0014905928,0.0014475348,0.0020027703,0.0009099494
t_180,112.15697,-7.05041,0.0072676283,0.009146652,0.0043587876,0.008740004,0.006642689,0.010260823,0.0057271076
t_181,111.97730000000001,-7.05041,0.0054032262,0.006799199,0.0046413545,0.005713423,0.0058656335,0.007151801,0.007822974
t_182,112.06714,-7.05041,0.0069932695,0.008700272,0.0047621396,0.008139303,0.0067061572,0.009685395,0.0050810147
t_183,111.88747000000001,-7.05041,0.0066567147,0.008080185,0.0050798566,0.0072891843,0.006962856,0.008856116,0.008781936
t_184,111.70781,-7.05041,0.0086847255,0.0099789435,0.006097303,0.009711108,0.008896678,0.011400059,0.0111022955
t_185,112.15697,-6.96125,0.005659178,0.007416364,0.0041580093,0.0064669186,0.005555338,0.007892376,0.004273357
t_186,111.79764,-6.96125,0.0067941635,0.008190659,0.005228646,0.0074194544,0.0071352394,0.008999757,0.009113135
t_187,111.88747000000001,-6.96125,0.006766262,0.008278119,0.004794635,0.007565487,0.0068834857,0.009131061,0.008155224
t_188,112.24680000000001,-6.96125,0.0051354854,0.006934119,0.0038204966,0.0058516054,0.005053965,0.0072081448,0.0038365854
t_189,111.61797999999999,-6.96125,0.008330289,0.009591297,0.0062174853,0.00915816,0.008725237,0.010838942,0.011384676
