# 20060527_M6.4_Yogyakarta median gmf, Stations:None, gmlt:USGS, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2014,AbrahamsonEtAl2015SInter,AtkinsonBoore2003SInter,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014,ZhaoEtAl2016SInter
t_1023,113.59427,-8.03,0.0021850292,0.0018373322,0.0008114693,0.0010571022,0.0021165272,0.0020461294,0.0013700541
t_1024,113.32478000000003,-8.03,0.003923336,0.0028291466,0.0016074654,0.0020985962,0.003362894,0.0038087755,0.0025410336
t_1025,113.77393999999998,-8.03,0.0025259724,0.0022385623,0.001072155,0.0013345307,0.0022115074,0.0024567547,0.0015388767
t_1026,113.23495000000003,-8.03,0.004668538,0.003209844,0.0017489452,0.0025647902,0.0038780696,0.004569099,0.0028212282
t_1027,113.6841,-7.94104,0.0019830365,0.0017399422,0.0007493577,0.0009540845,0.001935956,0.00185446,0.0012414515
t_1028,113.14510999999999,-7.94104,0.00385256,0.0026125025,0.0012308416,0.0019447184,0.0035161655,0.0036251456,0.0022961174
t_1029,113.59427,-7.94104,0.002185897,0.0018377447,0.0008117344,0.0010575458,0.0021173013,0.0020469516,0.0013706082
t_103,108.47387000000003,-7.05041,0.0059088143,0.0035293684,0.0024818217,0.003152726,0.0050923973,0.0056033405,0.0031868243
t_1030,113.77393999999998,-7.94104,0.0022088848,0.0019804826,0.0010724418,0.0011197099,0.0020234382,0.0021102158,0.001539386
t_1031,113.50443999999999,-7.94104,0.0026409165,0.0021033932,0.0013632544,0.001313909,0.0024552236,0.0024938441,0.0015151466
t_1032,113.32478000000003,-7.94104,0.0035497975,0.0025800292,0.0016081593,0.0018390411,0.0031478042,0.003397431,0.0018593497
t_1033,113.05527999999998,-7.94104,0.0048022764,0.003095373,0.0020798107,0.0025225119,0.004183107,0.0045773624,0.0025583187
t_1034,113.41460999999998,-7.94104,0.0036218513,0.0027162388,0.0014798077,0.0019385049,0.003106147,0.003524949,0.00229336
t_1035,113.23495000000003,-7.94104,0.0048255897,0.0033061814,0.001749771,0.0026759296,0.0039640586,0.0047397423,0.0028228804
t_1036,113.59427,-7.85206,0.0021802988,0.001835082,0.00081002386,0.0010546849,0.002112307,0.0020416477,0.0013670335
t_1037,111.52814999999998,-8.29676,0.028884362,0.011514637,0.007940022,0.015223346,0.026780944,0.022969846,0.023835072
t_1038,111.07898999999998,-8.20786,0.079779364,0.029863952,0.029442403,0.043894544,0.06774057,0.05785236,0.072106004
t_1039,111.25864999999999,-8.20786,0.06204391,0.0233129,0.02056352,0.035385642,0.05345279,0.04752493,0.06258496
t_104,108.83320000000003,-7.05041,0.010677023,0.005525031,0.0034336834,0.0061859377,0.008424347,0.010238034,0.00653084
t_1040,111.43831999999998,-8.20786,0.038517702,0.014872319,0.014919174,0.020777578,0.034948513,0.030004345,0.030466635
t_1041,111.16881999999998,-8.20786,0.057791837,0.022108177,0.015811106,0.030581431,0.0534803,0.042112272,0.057139
t_1042,111.52814999999998,-8.20786,0.029959043,0.01190013,0.008310274,0.015755521,0.02797769,0.023656681,0.025255315
t_1043,111.34848,-8.20786,0.040767796,0.015800724,0.011257733,0.02146819,0.039102446,0.030880947,0.037140504
t_1044,110.80948999999998,-8.11894,0.19544244,0.075990655,0.063674055,0.12559025,0.1494194,0.14952143,0.25544262
t_1045,110.98915999999997,-8.11894,0.1374215,0.05285061,0.04503387,0.085461035,0.10243711,0.104018524,0.14503156
t_1046,111.25864999999999,-8.11894,0.08195571,0.030890029,0.024412872,0.050625384,0.06386898,0.06433421,0.048954364
t_1047,111.52814999999998,-8.11894,0.038343925,0.014840404,0.0133009525,0.021455884,0.033063505,0.030859444,0.03599853
t_1048,110.89933000000002,-8.11894,0.15721413,0.060283575,0.050620478,0.09643002,0.120562814,0.117890276,0.19312398
t_1049,111.16881999999998,-8.11894,0.07572203,0.028344002,0.026276097,0.042630795,0.06374795,0.056141883,0.0853293
t_105,108.56371000000001,-7.05041,0.0066633387,0.00384416,0.002689775,0.0036015995,0.005668223,0.0063235583,0.0048165363
t_1050,111.07898999999998,-8.11894,0.12104897,0.04683457,0.036150694,0.077083305,0.08865587,0.09337557,0.08029984
t_1051,111.43831999999998,-8.11894,0.04347058,0.016618008,0.015507299,0.024070196,0.038342632,0.034061324,0.03200077
t_1052,111.34848,-8.11894,0.05211703,0.019705633,0.01826192,0.029068088,0.046336565,0.040086586,0.053838357
t_1053,111.34848,-8.03,0.0547809,0.020672858,0.018757466,0.03083028,0.048402812,0.042175118,0.055698752
t_1054,111.25864999999999,-8.03,0.0641561,0.024070583,0.022489658,0.035853874,0.055573292,0.048157576,0.07009978
t_1055,111.16881999999998,-8.03,0.07123187,0.026799364,0.027402837,0.038662586,0.06216383,0.05169585,0.06586435
t_1056,110.98915999999997,-8.03,0.13788013,0.05255836,0.043262318,0.08369033,0.105546415,0.103087194,0.15915388
t_1057,111.43831999999998,-8.03,0.037046816,0.0144465035,0.010236797,0.01950172,0.03520873,0.028420383,0.032915007
t_1058,110.89933000000002,-8.03,0.15592231,0.059182297,0.05628701,0.09171199,0.12552246,0.11394526,0.21988451
t_1059,111.52814999999998,-8.03,0.040151954,0.015493606,0.0135520995,0.022688475,0.034328762,0.03237454,0.036863886
t_106,108.65354000000002,-7.05041,0.009434255,0.005151508,0.0032724917,0.005521428,0.007326972,0.0091886865,0.0053276955
t_1060,111.07898999999998,-8.03,0.09498167,0.03559934,0.034043387,0.053246267,0.07847956,0.06886251,0.118133254
t_1061,110.80948999999998,-8.03,0.2157844,0.083254695,0.07422517,0.14181218,0.16961186,0.16505975,0.3074
t_1062,110.89933000000002,-7.94104,0.19643416,0.08384287,0.064651705,0.13722862,0.14144742,0.15848032,0.1648013
t_1063,110.98915999999997,-7.94104,0.13673285,0.051992532,0.043960627,0.082230456,0.105692625,0.10174806,0.1623356
t_1064,112.24680000000001,-8.29676,0.012745327,0.0060294047,0.0047595785,0.00699749,0.010664592,0.011631462,0.009827769
t_1065,112.06714,-8.29676,0.018113293,0.008015019,0.005897421,0.0103789605,0.014563738,0.016434956,0.012865399
t_1066,111.70781,-8.29676,0.0262311,0.010629777,0.009450508,0.014503608,0.022378879,0.022043834,0.023335064
t_1067,111.88747000000001,-8.29676,0.02024536,0.008582999,0.00740554,0.011155312,0.0171241,0.017559944,0.017142944
t_1068,111.97730000000001,-8.29676,0.017870948,0.0077711823,0.0065965666,0.009825397,0.015078476,0.015716102,0.014815119
t_1069,111.61797999999999,-8.29676,0.027664136,0.011066374,0.010751818,0.01491658,0.024472743,0.022576408,0.020099077
t_107,109.10270000000003,-7.05041,0.013790763,0.006592789,0.0043931236,0.008017123,0.0109001985,0.012952695,0.008888545
t_1070,111.79764,-8.29676,0.023005856,0.009526124,0.008347254,0.012700327,0.019530151,0.019654423,0.019942436
t_1071,112.15697,-8.29676,0.016819783,0.0076268925,0.005290013,0.009738776,0.013308726,0.015509826,0.01122187
t_1072,111.88747000000001,-8.20786,0.026021983,0.010804695,0.00761206,0.01538832,0.020374786,0.02313553,0.017748874
t_1073,111.61797999999999,-8.20786,0.03844921,0.015033559,0.011185785,0.02278909,0.03071089,0.032458354,0.028894333
t_1074,111.70781,-8.20786,0.028915238,0.011614654,0.009784482,0.01633647,0.02418209,0.024420371,0.02438458
t_1075,112.15697,-8.20786,0.01710594,0.0077179805,0.005399456,0.009893884,0.013561824,0.015732106,0.011514383
t_1076,111.79764,-8.20786,0.036067497,0.014500951,0.009658495,0.02269355,0.026366157,0.032160975,0.0150984265
t_1077,111.97730000000001,-8.20786,0.021238996,0.009091998,0.006761994,0.012249097,0.017041849,0.019001832,0.015285052
t_1078,112.06714,-8.20786,0.020565905,0.008974354,0.006767272,0.012151415,0.015952429,0.018814193,0.013234183
t_1079,112.06714,-8.11894,0.024779042,0.010637353,0.0068746866,0.015383748,0.01808296,0.022974543,0.009830023
t_108,109.01285999999999,-6.96125,0.015111408,0.007387385,0.0042680386,0.009384764,0.010951493,0.014697138,0.005404874
t_1080,112.15697,-8.11894,0.019864585,0.008827214,0.0061457134,0.011941974,0.015017681,0.018473694,0.008537059
t_1081,111.61797999999999,-8.11894,0.030936992,0.012209956,0.011507064,0.016887134,0.027045801,0.025121726,0.021907026
t_1082,111.79764,-8.11894,0.037270106,0.01493351,0.009871342,0.02354481,0.02716328,0.033181723,0.015520656
t_1083,111.70781,-8.11894,0.035862062,0.014189875,0.0112530505,0.021499317,0.028038077,0.030852053,0.025160255
t_1084,111.88747000000001,-8.11894,0.03231876,0.013217596,0.008708244,0.020275991,0.023564707,0.029188737,0.013245399
t_1085,111.97730000000001,-8.11894,0.03008466,0.012562745,0.007720405,0.019173956,0.021438476,0.027745595,0.0143579
t_1086,112.33663000000001,-8.29676,0.012184893,0.005916338,0.0042942157,0.0068203337,0.009964714,0.011331371,0.0086385505
t_1087,112.42646000000002,-8.29676,0.011267089,0.0056339186,0.0038842028,0.006350949,0.009125276,0.010606421,0.0076188175
t_1088,112.60613000000001,-8.29676,0.009556166,0.0050870045,0.0031995706,0.0054328777,0.007638293,0.009170368,0.0059797945
t_1089,112.69596000000001,-8.29676,0.008356237,0.0046197088,0.0029128394,0.004694925,0.0067658047,0.008037263,0.0053191097
t_109,108.65354000000002,-6.96125,0.0081568835,0.004580646,0.0027764386,0.004645582,0.006548296,0.007893756,0.0050105685
t_1090,112.78579000000002,-8.29676,0.0070292074,0.0040537515,0.0026566759,0.0038546154,0.0058459034,0.006735949,0.0047428487
t_1091,112.87562000000003,-8.29676,0.0055492767,0.003354287,0.0024271703,0.0029029397,0.004847193,0.005235191,0.0030997598
t_1092,112.51629000000003,-8.29676,0.010682399,0.00549356,0.0035215407,0.006101152,0.008504483,0.010191647,0.0067402194
t_1093,112.96545000000003,-8.29676,0.0067112693,0.0041058655,0.0024920106,0.003823247,0.005332914,0.0065924637,0.003795579
t_1094,113.05527999999998,-8.29676,0.0047092265,0.003063616,0.0020353578,0.0024755548,0.004099871,0.004494973,0.0034055132
t_1095,112.33663000000001,-8.20786,0.015455771,0.007319197,0.0049022622,0.009222154,0.0117098,0.014681625,0.008827801
t_1096,112.69596000000001,-8.20786,0.010132799,0.005475542,0.0033109204,0.005987866,0.0077060205,0.00991171,0.0039364547
t_1097,112.78579000000002,-8.20786,0.007934865,0.004508627,0.002689197,0.0044938824,0.0063594575,0.007695374,0.0048152474
t_1098,112.60613000000001,-8.20786,0.011643575,0.006056598,0.0036400966,0.0069684037,0.008726642,0.011358636,0.004430431
t_1099,112.87562000000003,-8.20786,0.006287152,0.0037510868,0.002455112,0.0034132064,0.0052866004,0.006028077,0.0042992514
t_11,107.93489,-6.5152,0.003961161,0.0031558732,0.0013835306,0.0022912319,0.003103331,0.003974736,0.0013323276
t_110,108.74337000000003,-6.96125,0.009066182,0.0049319263,0.0030035947,0.0052058063,0.0072153457,0.008753162,0.0055264845
t_1100,112.42646000000002,-8.20786,0.011671984,0.005796861,0.003946878,0.006617125,0.009394181,0.010996438,0.007772923
t_1101,112.24680000000001,-8.20786,0.015034228,0.006994096,0.0048497873,0.008641161,0.011968113,0.013955338,0.01006203
t_1102,112.51629000000003,-8.20786,0.009165166,0.004755806,0.0035742999,0.004969342,0.0077301413,0.008547199,0.0068666153
t_1103,114.13326,-8.56335,0.0020897507,0.00220438,0.00084902224,0.0011484773,0.0017520231,0.0020577554,0.00072824355
t_1104,113.9536,-8.47451,0.0016289348,0.001632898,0.00088909257,0.00079486985,0.0015609032,0.0015299876,0.0008927754
t_1105,114.04343,-8.47451,0.0015804304,0.0016477082,0.0008246837,0.000782648,0.0014964086,0.001494178,0.0011123366
t_1106,113.86376999999999,-8.47451,0.001569634,0.0015306845,0.00061932585,0.0007447778,0.0015635614,0.0014605507,0.0009806694
t_1107,114.13326,-8.47451,0.0017597171,0.0018829061,0.00076546596,0.0009203001,0.001571648,0.001701568,0.0010144279
t_1108,114.04343,-8.38564,0.0013561349,0.0014294122,0.00053783867,0.0006408408,0.0013586154,0.0012579613,0.0008236665
t_1109,113.9536,-8.38564,0.002086793,0.0020380009,0.000898421,0.0010963574,0.0018462487,0.0020248103,0.0012366025
t_111,108.47387000000003,-6.96125,0.0060299374,0.0036493796,0.0023741857,0.0032860464,0.0050844965,0.0057880995,0.0041237012
t_1110,113.86376999999999,-8.38564,0.0016808903,0.0016171748,0.00062608294,0.0008089159,0.0016386921,0.0015713082,0.000993921
t_1111,114.13326,-8.38564,0.0020085797,0.0021080992,0.00086722686,0.0010863385,0.0017187552,0.001967073,0.00074759923
t_1112,114.04343,-8.29676,0.001849747,0.0018859516,0.0008398002,0.00095648185,0.0016702426,0.0017824764,0.001137604
t_1113,113.86376999999999,-8.29676,0.0018352531,0.0017416168,0.000978232,0.00090243353,0.0017390061,0.0017297417,0.0010047653
t_1114,113.9536,-8.29676,0.0022798425,0.0021972838,0.0010165812,0.001225037,0.0019619071,0.0022315392,0.0012495664
t_1115,114.13326,-8.29676,0.0018072443,0.0019126283,0.0007789814,0.00094778265,0.0016079679,0.0017498631,0.0010366205
t_112,108.56371000000001,-6.96125,0.0071289763,0.004148684,0.0025670608,0.0039928914,0.005832341,0.0068891756,0.0045445254
t_113,108.92302999999998,-6.96125,0.013678691,0.006871466,0.003945227,0.008439382,0.009974023,0.013364773,0.004898858
t_114,108.83320000000003,-6.96125,0.013174097,0.0067712306,0.0036463118,0.008222507,0.009456268,0.013004188,0.0044398736
t_115,109.10270000000003,-6.96125,0.0153547255,0.007366946,0.0046156985,0.009370243,0.011396238,0.0147445435,0.00596125
t_116,108.47387000000003,-6.87207,0.005627237,0.0034780947,0.0022661902,0.0030447473,0.0047818106,0.0053986716,0.0038917894
t_117,108.65354000000002,-6.87207,0.009713176,0.005434892,0.00295892,0.0058883196,0.0072003524,0.009634115,0.003422117
t_118,109.01285999999999,-6.87207,0.015372278,0.007620903,0.004003973,0.0097828265,0.010881651,0.015162392,0.0062974794
t_119,108.74337000000003,-6.87207,0.010934166,0.005921314,0.0031921987,0.00671293,0.007987899,0.01083742,0.0037613276
t_12,108.11455000000001,-6.42594,0.0046399334,0.0035100367,0.0015110295,0.0027392164,0.0035401713,0.0046834564,0.001485983
t_120,108.83320000000003,-6.87207,0.012041376,0.006332332,0.0034435864,0.0074411687,0.008738386,0.011897036,0.004134076
t_121,109.10270000000003,-6.87207,0.015353456,0.007477198,0.004314098,0.009550949,0.0111087235,0.014926117,0.0054779183
t_122,108.56371000000001,-6.87207,0.007815627,0.0045713964,0.0027427743,0.004553781,0.006088871,0.0076842047,0.0042761466
t_123,108.92302999999998,-6.87207,0.0134784635,0.0068816664,0.0037139498,0.008425474,0.009661671,0.013292095,0.0045429007
t_124,108.47387000000003,-6.78288,0.0052406928,0.0033120173,0.00215878,0.0028151164,0.004488236,0.0050245975,0.0036638852
t_125,108.65354000000002,-6.78288,0.009503493,0.0054113525,0.0028049434,0.005810249,0.0069652577,0.009483673,0.0032019082
t_126,108.56371000000001,-6.78288,0.007376579,0.0044070105,0.0026066266,0.004288033,0.005760472,0.0072667706,0.0040137833
t_127,108.56371000000001,-6.69367,0.0051721814,0.0032482462,0.0022039032,0.0027477492,0.004479726,0.0049284687,0.003759288
t_128,108.47387000000003,-6.60444,0.007680257,0.004828056,0.0021865193,0.004732615,0.0055877175,0.0077842018,0.0029650547
t_129,108.47387000000003,-6.5152,0.00654112,0.0042565125,0.0020727355,0.003907733,0.004920619,0.006571671,0.002198727
t_13,108.20438000000001,-6.42594,0.0054271,0.0039370703,0.0016137605,0.0032897177,0.004057399,0.00552318,0.0020344767
t_130,108.47387000000003,-6.42594,0.0039332504,0.0027448602,0.001748929,0.0020606045,0.0034620438,0.003764412,0.0028211959
t_131,110.71965999999998,-7.13955,0.052035697,0.019781047,0.015120956,0.031145707,0.04242627,0.0421894,0.04236626
t_132,110.00101000000001,-7.05041,0.028567504,0.011503505,0.009602435,0.016327525,0.023805723,0.02423302,0.023811238
t_133,110.62982999999997,-7.05041,0.058850177,0.022793714,0.014647783,0.03886202,0.04331817,0.050469927,0.03229918
t_134,110.27051,-7.05041,0.035410177,0.013868096,0.011677262,0.020360928,0.029686961,0.02929297,0.03051454
t_135,110.45017000000001,-7.05041,0.038451754,0.014920973,0.012677339,0.022101112,0.03242642,0.03143955,0.033869203
t_136,110.54000000000002,-7.05041,0.05444929,0.020938389,0.014537785,0.034797903,0.040645402,0.04606512,0.025355848
t_137,110.36034000000001,-7.05041,0.0385064,0.014970977,0.012239741,0.022408579,0.031964656,0.031801764,0.032392006
t_138,110.18067000000002,-7.05041,0.036508154,0.014328165,0.011027037,0.021590333,0.029537614,0.030783312,0.028375152
t_139,110.71965999999998,-7.05041,0.05429938,0.02087617,0.0145445755,0.03461817,0.04058557,0.045910984,0.025370888
t_14,108.38404000000003,-6.42594,0.0059347674,0.004066307,0.0018391737,0.00356193,0.0044354335,0.005996857,0.0018957064
t_140,110.09084000000001,-7.05041,0.031682026,0.012599213,0.0103251105,0.018291742,0.026230317,0.026715575,0.026104582
t_141,110.18067000000002,-6.96125,0.041197732,0.016281664,0.010923132,0.026273763,0.03019121,0.03621301,0.017643608
t_142,110.54000000000002,-6.96125,0.047769904,0.018593155,0.012574654,0.030589854,0.035175826,0.041260194,0.021091787
t_143,110.36034000000001,-6.96125,0.0475937,0.018655313,0.011970001,0.031045062,0.03435718,0.04168657,0.025001416
t_144,110.45017000000001,-6.96125,0.04513874,0.01758798,0.012340259,0.02850794,0.033685476,0.038891543,0.020594312
t_145,110.71965999999998,-6.96125,0.048964813,0.01908028,0.012579713,0.03163475,0.035725016,0.042453427,0.021102551
t_146,110.62982999999997,-6.96125,0.05032585,0.019631686,0.012656495,0.032846797,0.036434446,0.04377753,0.026833361
t_147,110.27051,-6.96125,0.03917514,0.015409917,0.011488245,0.024178948,0.029898746,0.03383765,0.018808281
t_148,110.00101000000001,-6.96125,0.030221894,0.012253243,0.009654135,0.018176133,0.023579678,0.026523594,0.020722225
t_149,110.09084000000001,-6.96125,0.038781084,0.015444922,0.010303181,0.024697538,0.028356949,0.034343865,0.016385052
t_15,108.29421000000002,-6.42594,0.00544305,0.003853372,0.001723057,0.0032446356,0.0041022925,0.005497018,0.0017484869
t_150,110.00101000000001,-6.87207,0.021170193,0.008898941,0.0077208374,0.011775123,0.01792686,0.018279199,0.018069869
t_151,110.09084000000001,-6.87207,0.022537192,0.009365962,0.008187236,0.012547114,0.01911956,0.019315358,0.019460255
t_152,110.27051,-6.87207,0.024978861,0.010200899,0.0090216985,0.013922709,0.021268047,0.021137878,0.02200259
t_153,110.71965999999998,-6.87207,0.04460884,0.017669491,0.010962976,0.029280731,0.032195095,0.039677694,0.02236656
t_154,110.62982999999997,-6.87207,0.0423844,0.016736414,0.011021314,0.027185794,0.030849805,0.03730852,0.017844783
t_155,110.36034000000001,-6.87207,0.025951244,0.01053388,0.009354621,0.014468261,0.022130102,0.02185439,0.02303562
t_156,110.18067000000002,-6.87207,0.03646833,0.014655371,0.009679126,0.02321002,0.02657403,0.03256515,0.015139239
t_157,110.71965999999998,-6.78288,0.03662484,0.014731,0.009616739,0.023350574,0.026573941,0.032773685,0.015015896
t_158,110.62982999999997,-6.78288,0.03843809,0.015453806,0.009661872,0.024924919,0.027450986,0.034590617,0.019060975
t_159,110.71965999999998,-6.69367,0.027640514,0.0114361225,0.008483846,0.01677144,0.021114342,0.024758033,0.017599327
t_16,107.75522000000001,-6.42594,0.0031960262,0.0028016253,0.0011599857,0.0018244822,0.0025492788,0.0031956825,0.0010712618
t_160,110.71965999999998,-6.60444,0.024790797,0.010498447,0.0075217523,0.0150865065,0.01875588,0.022566002,0.011009763
t_161,111.70781,-7.22868,0.031543534,0.013021788,0.008220883,0.020005433,0.0226633,0.0288089,0.012316191
t_162,111.97730000000001,-7.22868,0.02234504,0.009851799,0.006113247,0.01392603,0.016158042,0.021027276,0.008480406
t_163,112.06714,-7.22868,0.01830305,0.008336903,0.005551219,0.0110628605,0.013693737,0.017238788,0.0075128973
t_164,112.24680000000001,-7.22868,0.01510354,0.0072638527,0.0045958282,0.009115781,0.011257513,0.014486834,0.0059291427
t_165,112.15697,-7.22868,0.01525618,0.0071917255,0.0050475765,0.00899713,0.011742591,0.014397126,0.009156953
t_166,111.61797999999999,-7.22868,0.031900104,0.0129792215,0.009088588,0.019666806,0.02378971,0.028491028,0.013980685
t_167,111.79764,-7.22868,0.025217868,0.010682818,0.0074405666,0.015374462,0.018877666,0.023029214,0.010860157
t_168,111.88747000000001,-7.22868,0.02294662,0.009932418,0.006740535,0.014004304,0.017083043,0.021212418,0.009589137
t_169,111.97730000000001,-7.13955,0.022504086,0.010024672,0.0057826447,0.014307278,0.015883848,0.021454915,0.009979881
t_17,107.93489,-6.42594,0.0039993394,0.0032383217,0.0013241326,0.0023457084,0.0030781282,0.004034827,0.0012618898
t_170,112.15697,-7.13955,0.0140178315,0.006724774,0.004811228,0.008181453,0.010916924,0.013244438,0.008622919
t_171,111.79764,-7.13955,0.025607355,0.010947293,0.006970671,0.01599297,0.018568635,0.023748472,0.01000317
t_172,111.61797999999999,-7.13955,0.030528162,0.012573611,0.008411404,0.019016411,0.022407306,0.027636519,0.012677674
t_173,112.24680000000001,-7.13955,0.014563686,0.00709598,0.004394766,0.008809438,0.010812646,0.014035827,0.005606342
t_174,111.70781,-7.13955,0.030705793,0.012836344,0.0076576164,0.019774629,0.021716664,0.02845986,0.014210797
t_175,112.06714,-7.13955,0.020194951,0.009224686,0.0052722613,0.01276571,0.014298252,0.019403996,0.0088871205
t_176,111.88747000000001,-7.13955,0.023713289,0.010347237,0.006347152,0.014882942,0.017033907,0.022271547,0.008890371
t_177,112.24680000000001,-7.05041,0.015722148,0.007695659,0.004188182,0.009864161,0.011155879,0.015402579,0.0066616363
t_178,111.79764,-7.05041,0.023414806,0.010179779,0.0065081464,0.014524958,0.017064808,0.021845857,0.009174956
t_179,111.61797999999999,-7.05041,0.02435323,0.010283455,0.0077618877,0.014532892,0.01878256,0.021983337,0.01573053
t_18,107.66539,-6.42594,0.002768007,0.0025364242,0.0010856958,0.0015457735,0.0022731067,0.002745895,0.0009870459
t_180,112.15697,-7.05041,0.017313434,0.008244203,0.0045699985,0.0108982725,0.01226529,0.016846975,0.007429827
t_181,111.97730000000001,-7.05041,0.012977866,0.006104841,0.0048578065,0.0071184947,0.0108746,0.011813082,0.010082913
t_182,112.06714,-7.05041,0.016709127,0.007829832,0.004989667,0.010141363,0.012395182,0.015929747,0.006572284
t_183,111.88747000000001,-7.05041,0.015904002,0.007241309,0.0053080614,0.009046992,0.012847591,0.014563002,0.011269997
t_184,111.70781,-7.05041,0.020516133,0.0088885,0.006336701,0.011944701,0.016241342,0.01856797,0.014083459
t_185,112.15697,-6.96125,0.01349109,0.00664317,0.0043275887,0.008021793,0.010233331,0.012949019,0.0054993513
t_186,111.79764,-6.96125,0.016022217,0.007268049,0.005400653,0.009089602,0.012994726,0.014628895,0.011517593
t_187,111.88747000000001,-6.96125,0.015999988,0.0073702126,0.004966237,0.009301134,0.0125761265,0.014876909,0.0103661725
t_188,112.24680000000001,-6.96125,0.01227621,0.006217793,0.0039791884,0.0072762715,0.009331901,0.011854967,0.0049515977
t_189,111.61797999999999,-6.96125,0.019403562,0.008437186,0.0063700355,0.011100099,0.015695063,0.017432405,0.0141768595
t_19,107.84505000000001,-6.42594,0.0036102969,0.00303717,0.001239361,0.0020945186,0.002818892,0.0036299352,0.0011626839
t_190,111.70781,-6.96125,0.02234278,0.009726153,0.006584901,0.013631479,0.016638985,0.020710686,0.009311313
t_191,111.97730000000001,-6.96125,0.0137351975,0.0065173414,0.0045650583,0.007825606,0.011028277,0.012786428,0.009326701
