# 20060527_M6.4_Yogyakarta median gmf, Stations:All, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,BooreEtAl2014,CampbellBozorgnia2014,CauzziEtAl2014,ChiouYoungs2014,ZhaoEtAl2006Asc
m_7,110.22000000000003,-7.59,0.078130506,0.07391658,0.06448251,0.06795426,0.061938427
m_8,110.36099999999999,-7.78,0.21975583,0.21878827,0.21674646,0.21472222,0.20856872
m_9,110.73000000000002,-7.87,0.12288526,0.12479785,0.1110884,0.11432546,0.107421294
t_0,108.20438000000001,-6.60444,0.0044392343,0.0045348187,0.0076061785,0.004533687,0.0044905297
t_1,108.02472,-6.60444,0.0040910873,0.0040587,0.00734488,0.0041540205,0.0038593744
t_10,107.75522000000001,-6.5152,0.002760724,0.0029452648,0.0061152824,0.0028604143,0.0029516583
t_100,108.92302999999998,-7.05041,0.011803021,0.011700537,0.0131985545,0.011374948,0.011149486
t_1000,113.77393999999998,-8.29676,0.0010424268,0.0015834275,0.0038164945,0.001183156,0.0017368539
t_1001,113.59427,-8.29676,0.0020563207,0.0024028032,0.005314528,0.0021815873,0.002586311
t_1002,113.50443999999999,-8.29676,0.003015878,0.0030316748,0.006427727,0.003073519,0.0028433073
t_1003,113.41460999999998,-8.20786,0.0032875817,0.0033034014,0.006661144,0.0033520374,0.0031267095
t_1004,113.6841,-8.20786,0.0021683215,0.0023918024,0.0055124843,0.002261686,0.0024288732
t_1005,113.32478000000003,-8.20786,0.0038680383,0.0037289702,0.007199489,0.0038996493,0.0034082078
t_1006,113.23495000000003,-8.20786,0.003626075,0.0037521762,0.006916921,0.0037254938,0.0037202423
t_1007,113.50443999999999,-8.20786,0.002735309,0.0028966505,0.006102108,0.0028278716,0.0028716598
t_1008,113.77393999999998,-8.20786,0.0014098216,0.0018511623,0.0044565024,0.0015394867,0.0022119242
t_1009,113.14510999999999,-8.20786,0.0035074516,0.0038397429,0.00676495,0.0036557454,0.0040242486
t_101,109.01285999999999,-7.05041,0.014800599,0.013739464,0.015078086,0.01389162,0.012324137
t_1010,113.59427,-8.20786,0.0025086494,0.0026715463,0.005887396,0.002595089,0.0026399083
t_1011,113.32478000000003,-8.11894,0.0031961068,0.0033951711,0.0065115565,0.0033088431,0.0034362401
t_1012,113.6841,-8.11894,0.0015988845,0.0020516263,0.004701715,0.0017382558,0.0024187781
t_1013,113.77393999999998,-8.11894,0.0017503833,0.002074538,0.0049813716,0.0018590017,0.0022265012
t_1014,113.14510999999999,-8.11894,0.0030812072,0.0036082885,0.0063215205,0.0032706845,0.004062369
t_1015,113.50443999999999,-8.11894,0.0018919084,0.00240593,0.005033865,0.0020562673,0.0028614358
t_1016,113.23495000000003,-8.11894,0.0038717287,0.0038951195,0.0071549555,0.0039471434,0.0037527592
t_1017,113.41460999999998,-8.11894,0.0025331387,0.002900735,0.0058102566,0.0026769724,0.003116672
t_1018,113.59427,-8.11894,0.0016076026,0.0021346307,0.004668466,0.001765996,0.002629688
t_1019,113.41460999999998,-8.03,0.0019195259,0.0025247808,0.0050288485,0.0021059224,0.003132739
t_102,108.74337000000003,-7.05041,0.009533374,0.009582658,0.011564904,0.009359508,0.00933315
t_1020,113.14510999999999,-8.03,0.0025108713,0.003263458,0.0056830086,0.0027403894,0.003237531
t_1021,113.6841,-8.03,0.001218859,0.0017924721,0.0040831934,0.0013743035,0.0019247044
t_1022,113.50443999999999,-8.03,0.0015091718,0.0021517128,0.0044757067,0.001691059,0.0022778595
t_1023,113.59427,-8.03,0.001211391,0.0018538781,0.0040306845,0.0013822768,0.002092938
t_1024,113.32478000000003,-8.03,0.0024030842,0.0029406648,0.005610965,0.002585944,0.0034170337
t_1025,113.77393999999998,-8.03,0.0015310051,0.001940241,0.0046442323,0.0016561622,0.0022361614
t_1026,113.23495000000003,-8.03,0.002938724,0.0033911183,0.00619327,0.0031103382,0.0037328699
t_1027,113.6841,-7.94104,0.0010963456,0.0017002703,0.003864631,0.0012539598,0.0019288833
t_1028,113.14510999999999,-7.94104,0.00223665,0.0030824372,0.0053515285,0.0024795223,0.0032459036
t_1029,113.59427,-7.94104,0.0012147508,0.0018583467,0.004035433,0.0013860157,0.0020976912
t_103,108.47387000000003,-7.05041,0.0050467225,0.0060866904,0.008139933,0.0052961446,0.005678768
t_1030,113.77393999999998,-7.94104,0.0012872284,0.0017783804,0.004243978,0.0014251809,0.002240804
t_1031,113.50443999999999,-7.94104,0.0015086586,0.0021536278,0.004473839,0.0016910693,0.0022832686
t_1032,113.32478000000003,-7.94104,0.002111006,0.0027584583,0.0052451873,0.0023116944,0.0027137767
t_1033,113.05527999999998,-7.94104,0.0029126734,0.0036761267,0.00612137,0.0031477576,0.003565482
t_1034,113.41460999999998,-7.94104,0.0022256328,0.0027236112,0.0054285806,0.0023951032,0.0031405042
t_1035,113.23495000000003,-7.94104,0.0030742637,0.0034745694,0.0063389596,0.0032353234,0.003742683
t_1036,113.59427,-7.85206,0.0012144935,0.0018580079,0.00403505,0.0013857316,0.0020973245
t_1037,111.52814999999998,-8.29676,0.016214967,0.021516569,0.018460792,0.0153629845,0.019577054
t_1038,111.07898999999998,-8.20786,0.042043068,0.053118955,0.040109746,0.035774507,0.040610395
t_1039,111.25864999999999,-8.20786,0.03610419,0.04202725,0.032888945,0.030987633,0.038666464
t_104,108.83320000000003,-7.05041,0.010064243,0.010307659,0.012004106,0.009862229,0.010199658
t_1040,111.43831999999998,-8.20786,0.021880567,0.02774853,0.022822842,0.019964563,0.023313094
t_1041,111.16881999999998,-8.20786,0.03030362,0.042753566,0.031741016,0.026761314,0.035260197
t_1042,111.52814999999998,-8.20786,0.016788082,0.02248245,0.019056635,0.01584454,0.020461744
t_1043,111.34848,-8.20786,0.022268137,0.030518832,0.024174482,0.020329393,0.026673524
t_1044,110.80948999999998,-8.11894,0.09027528,0.09443823,0.0779545,0.074964345,0.08291341
t_1045,110.98915999999997,-8.11894,0.07624231,0.075261325,0.06201422,0.06126588,0.06272751
t_1046,111.25864999999999,-8.11894,0.052304406,0.051531784,0.041504174,0.04277994,0.041122194
t_1047,111.52814999999998,-8.11894,0.022959888,0.026726753,0.022691296,0.020787645,0.026737541
t_1048,110.89933000000002,-8.11894,0.076980695,0.08108584,0.066003345,0.063160256,0.07167451
t_1049,111.16881999999998,-8.11894,0.0419051,0.051257916,0.038600888,0.035528213,0.047114562
t_105,108.56371000000001,-7.05041,0.005787477,0.0068124,0.008782229,0.00600329,0.007824006
t_1050,111.07898999999998,-8.11894,0.07497518,0.06981287,0.05795953,0.059237704,0.05513038
t_1051,111.43831999999998,-8.11894,0.025423208,0.030563965,0.025031375,0.022754809,0.024242476
t_1052,111.34848,-8.11894,0.030201884,0.036327146,0.028834488,0.026488235,0.03520371
t_1053,111.34848,-8.03,0.032226495,0.038225077,0.030201348,0.028044777,0.036312018
t_1054,111.25864999999999,-8.03,0.03654287,0.044853613,0.034231134,0.03141172,0.042135958
t_1055,111.16881999999998,-8.03,0.03788363,0.049723733,0.03719778,0.032636985,0.038827978
t_1056,110.98915999999997,-8.03,0.071005315,0.074317396,0.06016199,0.058124367,0.0649299
t_1057,111.43831999999998,-8.03,0.020706743,0.028185282,0.022703428,0.019066412,0.02490887
t_1058,110.89933000000002,-8.03,0.065241314,0.076222956,0.060198538,0.05560017,0.071905434
t_1059,111.52814999999998,-8.03,0.024440615,0.027949007,0.023636036,0.021953302,0.027382225
t_106,108.65354000000002,-7.05041,0.008904513,0.008852039,0.011076239,0.00877123,0.008543401
t_1060,111.07898999999998,-8.03,0.049210154,0.05950636,0.045774933,0.041440666,0.05683579
t_1061,110.80948999999998,-8.03,0.08229406,0.09128795,0.073325336,0.071192704,0.08104872
t_1062,110.89933000000002,-7.94104,0.10752014,0.091094255,0.08408928,0.0851215,0.07355308
t_1063,110.98915999999997,-7.94104,0.069685176,0.07455612,0.060166743,0.05765532,0.06648186
t_1064,112.24680000000001,-8.29676,0.0079926485,0.009211409,0.010717255,0.0080813505,0.010387962
t_1065,112.06714,-8.29676,0.01156793,0.012309453,0.013287079,0.011246279,0.012556145
t_1066,111.70781,-8.29676,0.015710805,0.018345518,0.016993305,0.014876896,0.019446775
t_1067,111.88747000000001,-8.29676,0.012242518,0.014245453,0.0141825,0.011911201,0.015510118
t_1068,111.97730000000001,-8.29676,0.010854638,0.012632903,0.013056482,0.010690609,0.013925799
t_1069,111.61797999999999,-8.29676,0.016029023,0.019874165,0.01770906,0.015173225,0.017336823
t_107,109.10270000000003,-7.05041,0.013232826,0.013623291,0.014380384,0.012666367,0.013324939
t_1070,111.79764,-8.29676,0.013849804,0.016132202,0.015484853,0.013299279,0.01733773
t_1071,112.15697,-8.29676,0.010972193,0.011360187,0.012765931,0.010689408,0.011381626
t_1072,111.88747000000001,-8.20786,0.0169857,0.017037176,0.01697851,0.015827669,0.0159776
t_1073,111.61797999999999,-8.20786,0.024635473,0.02509085,0.02251856,0.02202954,0.022767441
t_1074,111.70781,-8.20786,0.017742801,0.019874904,0.018281559,0.01654334,0.020150827
t_1075,112.15697,-8.20786,0.011241269,0.011657133,0.012993929,0.010931516,0.011710898
t_1076,111.79764,-8.20786,0.025045855,0.021994898,0.021510702,0.022201225,0.018105024
t_1077,111.97730000000001,-8.20786,0.013599601,0.014342323,0.014779069,0.013009203,0.014318979
t_1078,112.06714,-8.20786,0.013632124,0.013556795,0.014567185,0.012977056,0.012901422
t_1079,112.06714,-8.11894,0.01739291,0.015481099,0.016692199,0.01604081,0.013316841
t_108,109.01285999999999,-6.96125,0.015381441,0.013531426,0.01527128,0.014310101,0.011554114
t_1080,112.15697,-8.11894,0.013705228,0.013015618,0.014501134,0.012985365,0.012103472
t_1081,111.61797999999999,-8.11894,0.018240608,0.02208,0.019327002,0.016993912,0.018597316
t_1082,111.79764,-8.11894,0.026101964,0.022756916,0.022131287,0.023022937,0.018561084
t_1083,111.70781,-8.11894,0.02353662,0.02321166,0.02144813,0.021133069,0.02071273
t_1084,111.88747000000001,-8.11894,0.022589508,0.01986115,0.019950163,0.020255,0.016526474
t_1085,111.97730000000001,-8.11894,0.0215326,0.018220631,0.019061519,0.019357635,0.015781827
t_1086,112.33663000000001,-8.29676,0.007957164,0.008758292,0.010645092,0.008002318,0.009555291
t_1087,112.42646000000002,-8.29676,0.007592869,0.00817819,0.0103731295,0.0076324902,0.008834322
t_1088,112.60613000000001,-8.29676,0.006600063,0.0069367993,0.0095676305,0.00665535,0.0073564155
t_1089,112.69596000000001,-8.29676,0.005606655,0.006069825,0.008710445,0.0057311025,0.0065751104
t_109,108.65354000000002,-6.96125,0.007498199,0.007908795,0.0100802025,0.007532905,0.008120547
t_1090,112.78579000000002,-8.29676,0.004514178,0.005172492,0.007721657,0.004710675,0.0058750683
t_1091,112.87562000000003,-8.29676,0.0033508665,0.004245882,0.0065851174,0.003607183,0.004184969
t_1092,112.51629000000003,-8.29676,0.007423717,0.007728609,0.010234071,0.007428538,0.008126853
t_1093,112.96545000000003,-8.29676,0.004379313,0.0046488987,0.007561214,0.0045092036,0.004782848
t_1094,113.05527999999998,-8.29676,0.0028210469,0.0035627272,0.0060227183,0.003051893,0.0043521025
t_1095,112.33663000000001,-8.20786,0.011132114,0.010567025,0.012855092,0.0107169915,0.010027104
t_1096,112.69596000000001,-8.20786,0.007501897,0.007174339,0.010300944,0.0073898616,0.0070476965
t_1097,112.78579000000002,-8.20786,0.0053968662,0.005734383,0.008532359,0.005504341,0.0060860766
t_1098,112.60613000000001,-8.20786,0.009120362,0.008423809,0.011661479,0.00886438,0.008132946
t_1099,112.87562000000003,-8.20786,0.003989842,0.0046757795,0.0072298306,0.004201419,0.0054062703
t_11,107.93489,-6.5152,0.0036188217,0.0036111283,0.0069483644,0.0036830294,0.0034211988
t_110,108.74337000000003,-6.96125,0.008435451,0.008764207,0.01079135,0.008390507,0.008844773
t_1100,112.42646000000002,-8.20786,0.008404761,0.008819832,0.011157918,0.008351647,0.009512789
t_1101,112.24680000000001,-8.20786,0.010038687,0.010478867,0.012161606,0.009860258,0.010749265
t_1102,112.51629000000003,-8.20786,0.006597602,0.0075062905,0.009890619,0.006719829,0.00896974
t_1103,114.13326,-8.56335,0.0013076976,0.0015291625,0.0045433426,0.0013670335,0.0015520244
t_1104,113.9536,-8.47451,0.0009048527,0.001361251,0.003645614,0.0010191172,0.0014437858
t_1105,114.04343,-8.47451,0.00089146546,0.0013060276,0.0036652794,0.0009942303,0.0016833552
t_1106,113.86376999999999,-8.47451,0.00084730244,0.0013624055,0.0034805364,0.0009738572,0.0015641099
t_1107,114.13326,-8.47451,0.0010489529,0.0013728617,0.0040427237,0.0011313844,0.0015556054
t_1108,114.04343,-8.38564,0.0007309436,0.0011870405,0.0033011264,0.00083831395,0.0013493317
t_1109,113.9536,-8.38564,0.0012500318,0.0016122753,0.004301046,0.0013514705,0.0018450458
t_111,108.47387000000003,-6.96125,0.0052651917,0.0060764053,0.008305772,0.005474558,0.006849699
t_1110,113.86376999999999,-8.38564,0.0009216046,0.0014296048,0.0036282241,0.0010494705,0.0015840582
t_1111,114.13326,-8.38564,0.0012400975,0.0015032461,0.0044002472,0.0013104993,0.0015908969
t_1112,114.04343,-8.29676,0.0010927579,0.0014614133,0.0040577725,0.0011902399,0.0017202517
t_1113,113.86376999999999,-8.29676,0.0010297993,0.001519196,0.0038365477,0.0011573704,0.0016009114
t_1114,113.9536,-8.29676,0.0013990694,0.0017156454,0.0045523625,0.0014924186,0.0018639836
t_1115,114.13326,-8.29676,0.0010833952,0.0014079267,0.0040956177,0.0011672815,0.0015885629
t_112,108.56371000000001,-6.96125,0.0064206948,0.0070061176,0.009246805,0.006544858,0.0074570905
t_113,108.92302999999998,-6.96125,0.013775166,0.012248169,0.0142463595,0.012950161,0.01061009
t_114,108.83320000000003,-6.96125,0.013362749,0.011538333,0.013898168,0.012548376,0.009740994
t_115,109.10270000000003,-6.96125,0.015430733,0.014180608,0.01546572,0.014414346,0.0125765735
t_116,108.47387000000003,-6.87207,0.004881799,0.005712276,0.007972579,0.0051069707,0.0065270294
t_117,108.65354000000002,-6.87207,0.009500119,0.008680981,0.011393294,0.009203933,0.0077824076
t_118,109.01285999999999,-6.87207,0.016006729,0.013397057,0.0154867405,0.014751965,0.011529936
t_119,108.74337000000003,-6.87207,0.0108680865,0.00967974,0.012300628,0.010400031,0.008451235
t_12,108.11455000000001,-6.42594,0.004346002,0.004142577,0.0075923796,0.004365576,0.0037727081
t_120,108.83320000000003,-6.87207,0.012090648,0.010645907,0.013102184,0.011466903,0.00917599
t_121,109.10270000000003,-6.87207,0.015694689,0.0137658,0.015465409,0.014571441,0.011711799
t_122,108.56371000000001,-6.87207,0.0073239454,0.0073067094,0.009888135,0.0073046135,0.007087839
t_123,108.92302999999998,-6.87207,0.013738839,0.0118337,0.014137042,0.012870184,0.009959589
t_124,108.47387000000003,-6.78288,0.0045151473,0.0053574643,0.0076459018,0.004752196,0.006204242
t_125,108.65354000000002,-6.78288,0.0093720835,0.008384926,0.011282715,0.009056606,0.0073585813
t_126,108.56371000000001,-6.78288,0.0068974276,0.0069053783,0.009563192,0.0069049927,0.0067201992
t_127,108.56371000000001,-6.69367,0.0044207335,0.0053654,0.007566462,0.0046756286,0.0063574445
t_128,108.47387000000003,-6.60444,0.0075832303,0.006646835,0.010034057,0.0073682605,0.0060092434
t_129,108.47387000000003,-6.5152,0.0062605008,0.0058462117,0.009071697,0.006210036,0.0053201793
t_13,108.20438000000001,-6.42594,0.00523045,0.0047624027,0.008330996,0.0051661907,0.0043261535
t_130,108.47387000000003,-6.42594,0.0033010314,0.0041088527,0.006496768,0.0035477506,0.0049633803
t_131,110.71965999999998,-7.13955,0.045272995,0.048371915,0.038157053,0.03794321,0.040778704
t_132,110.00101000000001,-7.05041,0.02750151,0.031323977,0.025957007,0.024383001,0.030030487
t_133,110.62982999999997,-7.05041,0.05838737,0.05056071,0.042899255,0.046938624,0.039323654
t_134,110.27051,-7.05041,0.03327476,0.038125165,0.030490676,0.028892223,0.03543097
t_135,110.45017000000001,-7.05041,0.03478365,0.040087823,0.031735584,0.030067585,0.03701943
t_136,110.54000000000002,-7.05041,0.05349398,0.048723407,0.04078966,0.043554906,0.037408154
t_137,110.36034000000001,-7.05041,0.035988122,0.040337186,0.03217221,0.03095351,0.036489844
t_138,110.18067000000002,-7.05041,0.03572895,0.03833955,0.031237211,0.03068671,0.03392155
t_139,110.71965999999998,-7.05041,0.050888978,0.04631742,0.038983837,0.041642237,0.03578501
t_14,108.38404000000003,-6.42594,0.0056896284,0.005241962,0.0086525045,0.005642938,0.0046759164
t_140,110.09084000000001,-7.05041,0.030594822,0.034362033,0.028123394,0.026786305,0.032080043
t_141,110.18067000000002,-6.96125,0.04290672,0.038317632,0.033312205,0.03576759,0.029992107
t_142,110.54000000000002,-6.96125,0.046967365,0.041918788,0.035992086,0.038741365,0.03241024
t_143,110.36034000000001,-6.96125,0.049339063,0.042423487,0.03695975,0.040410377,0.03414422
t_144,110.45017000000001,-6.96125,0.04460687,0.04099112,0.034891974,0.037067074,0.032417882
t_145,110.71965999999998,-6.96125,0.046671122,0.04073464,0.03542957,0.03848291,0.031147942
t_146,110.62982999999997,-6.96125,0.049434956,0.04245119,0.03698848,0.040469203,0.03412465
t_147,110.27051,-6.96125,0.039069906,0.037638403,0.031876776,0.03304438,0.031168122
t_148,110.00101000000001,-6.96125,0.030237226,0.030439425,0.026348155,0.026393825,0.026620938
t_149,110.09084000000001,-6.96125,0.04070309,0.0362736,0.031824004,0.034135934,0.028546225
t_15,108.29421000000002,-6.42594,0.0051710424,0.0048318706,0.00825133,0.0051560826,0.0043546786
t_150,110.00101000000001,-6.87207,0.019419488,0.022851484,0.020015497,0.017950242,0.023635808
t_151,110.09084000000001,-6.87207,0.02055264,0.024253491,0.020944914,0.018872805,0.024913084
t_152,110.27051,-6.87207,0.022349609,0.026501099,0.022424562,0.02032324,0.02693507
t_153,110.71965999999998,-6.87207,0.04324225,0.036596928,0.032552317,0.035906192,0.029048624
t_154,110.62982999999997,-6.87207,0.04088288,0.03579965,0.031682212,0.03423697,0.027863717
t_155,110.36034000000001,-6.87207,0.022913344,0.027212795,0.022889724,0.020775264,0.027568208
t_156,110.18067000000002,-6.87207,0.03754715,0.033245668,0.029662615,0.031777788,0.026320314
t_157,110.71965999999998,-6.78288,0.034475274,0.03012932,0.027508313,0.029452566,0.023893423
t_158,110.62982999999997,-6.78288,0.037400804,0.031658158,0.029004658,0.031605076,0.02603382
t_159,110.71965999999998,-6.69367,0.024735203,0.02386786,0.022077093,0.02206305,0.020834034
t_16,107.75522000000001,-6.42594,0.002872418,0.002949096,0.0062717926,0.0029440636,0.0028264036
t_160,110.71965999999998,-6.60444,0.022222945,0.021111919,0.020238707,0.020048248,0.018646915
t_161,111.70781,-7.22868,0.024504052,0.02102211,0.020988088,0.021738103,0.017035076
t_162,111.97730000000001,-7.22868,0.016815642,0.0147792045,0.016204027,0.015519513,0.012549877
t_163,112.06714,-7.22868,0.013297566,0.012476041,0.014085773,0.012612601,0.011365567
t_164,112.24680000000001,-7.22868,0.01090575,0.010212905,0.012417775,0.0105058,0.00936058
t_165,112.15697,-7.22868,0.010777501,0.010667159,0.012449722,0.010462674,0.010194807
t_166,111.61797999999999,-7.22868,0.024186768,0.022180222,0.021280063,0.021572804,0.018909205
t_167,111.79764,-7.22868,0.018686824,0.017387554,0.01771616,0.017151482,0.015364929
t_168,111.88747000000001,-7.22868,0.016951092,0.015668012,0.01651472,0.015702745,0.013876721
t_169,111.97730000000001,-7.13955,0.017448515,0.014666928,0.016431771,0.015980259,0.0127715925
t_17,107.93489,-6.42594,0.003705884,0.0035798196,0.0070629306,0.0037383207,0.0032655078
t_170,112.15697,-7.13955,0.0098742265,0.009990413,0.011833808,0.009676512,0.0097806705
t_171,111.79764,-7.13955,0.019670574,0.017296234,0.01805501,0.017884115,0.014540447
t_172,111.61797999999999,-7.13955,0.023680277,0.021151593,0.020748878,0.02113837,0.017719334
t_173,112.24680000000001,-7.13955,0.010615871,0.009877933,0.01220148,0.010237537,0.00900292
t_174,111.70781,-7.13955,0.024512604,0.020379895,0.020758267,0.021694954,0.017124493
t_175,112.06714,-7.13955,0.015505048,0.013152268,0.015231699,0.014359014,0.011603351
t_176,111.88747000000001,-7.13955,0.018217875,0.015788794,0.017048921,0.016667088,0.013185651
t_177,112.24680000000001,-7.05041,0.011987721,0.010270917,0.012983747,0.011333771,0.009207401
t_178,111.79764,-7.05041,0.018034855,0.016044382,0.017051514,0.016553236,0.013702391
t_179,111.61797999999999,-7.05041,0.018249134,0.017898135,0.017725144,0.016851053,0.016353842
t_18,107.66539,-6.42594,0.0024313715,0.0026243187,0.005797919,0.002523962,0.002630929
t_180,112.15697,-7.05041,0.013290365,0.011328181,0.013821561,0.012465119,0.010086454
t_181,111.97730000000001,-7.05041,0.008716007,0.010093244,0.011257735,0.0087545505,0.011242571
t_182,112.06714,-7.05041,0.012395353,0.01147695,0.013424811,0.011807915,0.010361607
t_183,111.88747000000001,-7.05041,0.011135329,0.0119866915,0.012969639,0.0108728185,0.012340779
t_184,111.70781,-7.05041,0.014880681,0.015346646,0.015600059,0.014081712,0.01488728
t_185,112.15697,-6.96125,0.0098350365,0.009505021,0.0117130615,0.009584584,0.009002888
t_186,111.79764,-6.96125,0.011351854,0.012303474,0.01316214,0.011071142,0.012725283
t_187,111.88747000000001,-6.96125,0.011555889,0.011838534,0.013120297,0.011194425,0.011635593
t_188,112.24680000000001,-6.96125,0.008887931,0.008637448,0.011031324,0.008727543,0.008241094
t_189,111.61797999999999,-6.96125,0.014060602,0.015092572,0.015194457,0.01341887,0.015208311
t_19,107.84505000000001,-6.42594,0.0033027737,0.0032691548,0.006695293,0.0033532663,0.0030377703
t_190,111.70781,-6.96125,0.017173974,0.01588856,0.016668571,0.015890056,0.01406863
t_191,111.97730000000001,-6.96125,0.009668458,0.01032389,0.011806889,0.009549142,0.010639993
t_192,112.06714,-6.96125,0.009866635,0.009961285,0.011822904,0.009667131,0.009731824
t_193,111.97730000000001,-6.87207,0.0114716375,0.010921445,0.012851112,0.011031308,0.0101490505
t_194,111.61797999999999,-6.87207,0.016518978,0.01569964,0.016354153,0.015375837,0.014260233
t_195,111.70781,-6.87207,0.014555152,0.014083405,0.015072533,0.0137346815,0.012967494
t_196,112.06714,-6.87207,0.0067985374,0.008029401,0.009671394,0.006979216,0.009212406
t_197,112.15697,-6.87207,0.006159458,0.007312011,0.009120454,0.0063710194,0.008455258
t_198,111.79764,-6.87207,0.010784117,0.011575237,0.012688014,0.0105575435,0.011911996
t_199,112.24680000000001,-6.87207,0.005578874,0.006661547,0.008611933,0.0058118324,0.007761709
t_2,108.38404000000003,-6.60444,0.006519386,0.0059152553,0.009270442,0.0064195204,0.0052230693
t_20,108.02472,-6.42594,0.0038895067,0.0037897662,0.0072008464,0.003932406,0.0035102044
t_200,111.88747000000001,-6.87207,0.0126618575,0.011999752,0.0136743765,0.012072471,0.011057418
t_201,111.70781,-6.78288,0.0138240885,0.013200883,0.014510236,0.013090798,0.012055852
t_202,111.88747000000001,-6.78288,0.007683547,0.009026187,0.010422445,0.007809693,0.010251981
t_203,111.79764,-6.78288,0.008429941,0.009870499,0.011047642,0.008500266,0.011122144
t_204,111.97730000000001,-6.78288,0.010791172,0.010263574,0.012367149,0.010424224,0.009548613
t_205,111.61797999999999,-6.78288,0.014351197,0.0140330605,0.014972635,0.013572677,0.013052138
t_206,111.61797999999999,-6.69367,0.01600603,0.014201754,0.015711697,0.014851898,0.0121917
t_207,111.25864999999999,-7.22868,0.035225872,0.034173027,0.02932466,0.03015496,0.028849535
t_208,110.98915999999997,-7.22868,0.04405184,0.045804776,0.036733214,0.036944803,0.038329903
t_209,111.34848,-7.22868,0.029237509,0.029311325,0.025590496,0.025613714,0.025685718
t_21,107.66539,-6.33666,0.0025605517,0.0026446313,0.0059882463,0.0026247285,0.0025188546
t_210,111.16881999999998,-7.22868,0.038599204,0.038052462,0.031902563,0.03272394,0.03163222
t_211,110.80948999999998,-7.22868,0.047842026,0.052766193,0.040796753,0.040036246,0.044666946
t_212,111.07898999999998,-7.22868,0.039919514,0.04118461,0.03359385,0.033798415,0.034931067
t_213,111.52814999999998,-7.22868,0.032870296,0.027477294,0.025937932,0.02816848,0.022420833
t_214,111.43831999999998,-7.22868,0.030514272,0.028073063,0.025492528,0.026504248,0.023357969
t_215,111.34848,-7.13955,0.025890898,0.026255481,0.023363719,0.02301894,0.02358984
t_216,111.07898999999998,-7.13955,0.04489715,0.040406134,0.03474976,0.037237275,0.031568192
t_217,111.25864999999999,-7.13955,0.031237258,0.030475691,0.026652787,0.02712603,0.025987973
t_218,111.16881999999998,-7.13955,0.03879866,0.03575248,0.031026954,0.03276471,0.028864233
t_219,111.43831999999998,-7.13955,0.027319375,0.02542761,0.023487723,0.024049751,0.021613806
