# 20000617_M5.87_Iceland median gmf, Stations:None, gmlt:GEM, Rupture:EFEHR
custom_site_id,lon,lat,"KothaEtAl2020ESHM20SlopeGeology
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = -0.305692","KothaEtAl2020ESHM20SlopeGeology
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = -0.787319","KothaEtAl2020ESHM20SlopeGeology
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = 0.175935","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = -0.305692","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = -0.305692"
t_1019,-20.18997999999999,63.9133,0.011584536,0.0071566654,0.018751957,0.009034218,0.014854797
t_102,-19.649220000000014,63.79865,0.0049180486,0.0030382595,0.007960874,0.0034052865,0.0071028387
t_1020,-20.252679999999998,63.931,0.013750791,0.0084949285,0.022258487,0.010870582,0.017394122
t_1021,-20.14974000000001,63.94089,0.010198436,0.0063003637,0.016508268,0.007886222,0.013188584
t_1022,-20.31541999999999,63.94868,0.0127141625,0.007854522,0.02058049,0.010186746,0.01586865
t_1023,-20.212459999999993,63.95859,0.013231615,0.008174193,0.021418093,0.010368757,0.01688492
t_1024,-20.27521999999999,63.97627,0.012506052,0.007725957,0.02024362,0.009929202,0.015751652
t_1025,-20.172210000000007,63.98616,0.011667745,0.00720807,0.018886648,0.00905925,0.015027324
t_1026,-20.338009999999997,63.99393,0.013925463,0.008602837,0.022541229,0.01119887,0.017315902
t_1027,-20.046760000000006,63.95075,0.009554012,0.005902253,0.015465135,0.007226174,0.012631738
t_1028,-19.943749999999994,63.96058,0.007083681,0.0043761386,0.011466396,0.0052402313,0.009575633
t_1029,-20.109469999999988,63.96847,0.013217394,0.008165408,0.021395074,0.010129965,0.017245816
t_103,-19.89502999999999,63.75145,0.0075922515,0.004690322,0.012289623,0.005530679,0.01042228
t_1030,-20.006439999999998,63.97831,0.010682232,0.006599242,0.017291391,0.008006758,0.014251719
t_1031,-19.90338,63.98811,0.007483215,0.0046229614,0.012113124,0.0054853396,0.0102087585
t_1032,-20.06916000000001,63.99602,0.013050984,0.008062603,0.021125704,0.009909408,0.01718853
t_1033,-19.966080000000005,64.00584,0.008868799,0.0054789437,0.014355977,0.0065850574,0.011944557
t_1034,-20.028819999999996,64.02355,0.009963198,0.006155039,0.016127488,0.0074916077,0.013250201
t_1035,-19.92568,64.03335,0.008809659,0.005442409,0.014260247,0.0064772884,0.011981879
t_1036,-20.091589999999997,64.04124,0.010710678,0.0066168155,0.017337438,0.008153931,0.014069119
t_1037,-19.634530000000012,63.98984,0.005044418,0.0031163278,0.008165429,0.0034908017,0.007289487
t_1038,-19.80028999999999,63.99788,0.00624875,0.0038603367,0.010114889,0.0044793896,0.008717008
t_1039,-19.697159999999997,64.00762,0.004898873,0.0030264133,0.007929835,0.003434179,0.0069882665
t_104,-20.060190000000006,63.7594,0.0096146725,0.005939728,0.015563327,0.0072598094,0.012733382
t_1040,-19.86296999999999,64.01563,0.006103631,0.0037706855,0.009879983,0.0044316542,0.008406411
t_1041,-19.75981999999999,64.02538,0.006641134,0.0041027428,0.010750043,0.0047151544,0.009353811
t_1042,-19.656650000000013,64.0351,0.006039398,0.0037310037,0.009776009,0.004192946,0.008698973
t_1043,-19.822519999999997,64.04312,0.007829768,0.004837054,0.012674091,0.005629087,0.0108908005
t_1044,-19.719330000000014,64.05286,0.0069600907,0.004299787,0.01126634,0.0048927823,0.009900883
t_1045,-19.61609999999999,64.06256,0.0063644117,0.00393179,0.010302111,0.0043746983,0.009259093
t_1046,-19.782039999999995,64.0706,0.006504409,0.0040182774,0.010528726,0.0046287943,0.009140034
t_1047,-20.234980000000007,64.00384,0.013686526,0.008455227,0.02215446,0.010763057,0.017404068
t_1048,-20.131910000000005,64.01371,0.008062499,0.0049808295,0.013050814,0.0061998554,0.010484741
t_1049,-20.297789999999992,64.0215,0.011935205,0.007373301,0.019319586,0.0095037175,0.01498878
t_105,-19.95750000000001,63.76926,0.0071497518,0.004416955,0.011573345,0.0052836835,0.0096748695
t_1050,-20.19470000000001,64.03139,0.010954863,0.006767668,0.017732702,0.008529331,0.014070159
t_1051,-20.257530000000003,64.04904,0.01107982,0.006844863,0.01793497,0.008732024,0.014058873
t_1052,-20.154390000000006,64.05891,0.009208126,0.0056885723,0.014905247,0.007095411,0.011949917
t_1053,-20.320390000000003,64.06668,0.010592799,0.006543992,0.017146626,0.008447569,0.013282802
t_1054,-20.217240000000004,64.07657,0.00903175,0.0055796113,0.014619747,0.007042188,0.011583404
t_1055,-20.280110000000008,64.09421,0.009507376,0.0058734426,0.0153896455,0.0074986755,0.012054156
t_1056,-20.176909999999992,64.10408,0.009962637,0.0061546927,0.01612658,0.0076826643,0.012919235
t_1057,-19.988439999999997,64.05106,0.009195763,0.0056809345,0.014885235,0.0068450463,0.012353758
t_1058,-19.885249999999985,64.06085,0.0081096785,0.005009976,0.0131271845,0.005902392,0.011142412
t_1059,-20.05122,64.06875,0.007234947,0.004469587,0.011711251,0.00545086,0.009602972
t_106,-20.02000000000001,63.78706,0.008198215,0.0050646723,0.013270498,0.006145334,0.010936871
t_1060,-19.948019999999985,64.07855,0.009323662,0.0057599484,0.015092268,0.0068681464,0.01265708
t_1061,-20.11404999999999,64.08642,0.008540625,0.0052762055,0.01382476,0.0065108836,0.01120313
t_1062,-20.01083,64.09624,0.0065100496,0.004021762,0.010537855,0.004852324,0.008734114
t_1063,-19.907569999999993,64.10602,0.008424067,0.005204199,0.013636087,0.006139073,0.011559548
t_1064,-20.073669999999993,64.11391,0.008412705,0.005197179,0.013617694,0.0063428907,0.01115794
t_1065,-19.97039000000001,64.12371,0.0071061957,0.0043900474,0.011502841,0.005238452,0.009639874
t_1066,-20.03325000000001,64.14138,0.007627421,0.004712049,0.012346552,0.005685903,0.0102318935
t_1067,-19.678789999999992,64.08032,0.005751427,0.0035531018,0.009309868,0.0040019294,0.008265741
t_1068,-19.84478999999999,64.08832,0.0061415746,0.0037941264,0.009941404,0.0044233985,0.008527141
t_1069,-19.74152000000001,64.09805,0.007488824,0.0046264264,0.012122204,0.00527367,0.010634433
t_107,-19.917249999999996,63.79691,0.0067331614,0.0041595954,0.010899007,0.0049386304,0.0091797635
t_1070,-19.638229999999993,64.10775,0.007682925,0.004746338,0.012436396,0.0052899346,0.011158425
t_1071,-19.80429000000001,64.11577,0.0069874143,0.004316667,0.011310569,0.0049786875,0.009806592
t_1072,-19.700970000000012,64.12549,0.0074263094,0.0045878068,0.012021011,0.0051735546,0.010659996
t_1073,-19.86708999999999,64.13348,0.0072763073,0.004495139,0.011778202,0.0052443678,0.010095526
t_1074,-19.763750000000016,64.14321,0.0061693066,0.0038112584,0.009986293,0.0043474594,0.008754617
t_1075,-19.660380000000004,64.1529,0.007626116,0.0047112424,0.012344439,0.0052543804,0.011068411
t_1076,-19.826570000000004,64.16091,0.007359165,0.004546326,0.011912324,0.00524438,0.010326734
t_1077,-20.383289999999988,64.0843,0.012509702,0.0077282116,0.020249527,0.010091581,0.015507245
t_1078,-20.549379999999985,64.09195,0.011253452,0.006952129,0.018216029,0.009388681,0.013488602
t_1079,-20.44622000000001,64.10191,0.014751181,0.009112947,0.023877824,0.012032795,0.018083692
t_108,-20.08252999999999,63.80483,0.008129585,0.005022274,0.013159405,0.006180323,0.010693639
t_1080,-20.50918999999999,64.11949,0.01375374,0.00849675,0.02226326,0.011339914,0.016681375
t_1081,-20.40598,64.12942,0.015318201,0.009463239,0.024795663,0.012349168,0.019001061
t_1082,-20.46896000000001,64.14701,0.014088017,0.00870326,0.022804357,0.011475321,0.017295571
t_1083,-20.36569,64.15692,0.012379121,0.007647542,0.020038156,0.009859901,0.015542005
t_1084,-20.531980000000004,64.16457,0.014577035,0.009005363,0.023595931,0.011991418,0.017720168
t_1085,-20.42868999999999,64.1745,0.011980252,0.0074011297,0.019392505,0.009637825,0.014891995
t_1086,-20.49172999999999,64.19207,0.012594441,0.007780561,0.020386696,0.010228706,0.015507332
t_1087,-19.858859999999993,63.8975,0.0069400747,0.0042874217,0.01123394,0.0050393804,0.009557651
t_1088,-19.75591,63.90727,0.005939161,0.0036690796,0.009613754,0.0042191553,0.008360354
t_1089,-19.652929999999998,63.91701,0.005203896,0.0032148499,0.008423578,0.0036165267,0.0074879965
t_109,-19.97976,63.8147,0.010327689,0.0063802134,0.016717492,0.0076817423,0.013885022
t_1090,-19.818489999999997,63.92506,0.006606556,0.0040813815,0.010694071,0.0047578765,0.009173542
t_1091,-19.71548999999999,63.93482,0.006157215,0.0038037887,0.009966721,0.004337579,0.008740199
t_1092,-19.612449999999995,63.94454,0.005180994,0.0032007012,0.008386506,0.0035701096,0.007518733
t_1093,-19.77807999999999,63.9526,0.0069268644,0.0042792605,0.011212556,0.0049457108,0.009701629
t_1094,-19.675029999999992,63.96234,0.006013511,0.0037150115,0.009734106,0.0041994536,0.008611196
t_1095,-19.84071,63.97036,0.005645609,0.00348773,0.00913858,0.004084659,0.0078030755
t_1096,-19.73764,63.98012,0.0055442043,0.0034250843,0.008974436,0.0039230576,0.007835266
t_1097,-19.178229999999985,63.93775,0.0049937614,0.003085033,0.008083431,0.0031348297,0.007955026
t_1098,-19.075109999999995,63.9473,0.003441345,0.0021259852,0.0055705253,0.002113103,0.0056044855
t_1099,-19.240679999999998,63.95563,0.0044940975,0.002776352,0.007274622,0.0028593375,0.007063493
t_11,-19.107740000000007,63.56393,0.0035482442,0.0021920253,0.0057435636,0.0021491149,0.005858243
t_110,-19.87697,63.82453,0.01074307,0.0066368263,0.017389871,0.007817622,0.014763256
t_1100,-18.971959999999996,63.95682,0.0033520695,0.002070833,0.005426015,0.002013257,0.0055811894
t_1101,-19.13754,63.9652,0.004219007,0.0026064075,0.006829332,0.0026255022,0.0067796637
t_1102,-19.034369999999996,63.97473,0.0033329204,0.002059003,0.005395018,0.0020285954,0.0054758866
t_1103,-19.19999999999999,63.98308,0.0045524403,0.002812395,0.007369062,0.0028707476,0.0072192736
t_1104,-19.096810000000005,63.99263,0.003720031,0.0022981511,0.006021636,0.0022942526,0.006031868
t_1105,-19.26249999999999,64.00095,0.0037417428,0.0023115643,0.0060567814,0.0023906126,0.005856507
t_1106,-18.99359000000001,64.00215,0.0037207638,0.002298604,0.0060228226,0.0022442064,0.00616881
t_1107,-19.509389999999996,63.95423,0.005230362,0.0032311997,0.008466418,0.0035252545,0.007760202
t_1108,-19.406290000000013,63.96388,0.0045456053,0.0028081725,0.0073579983,0.0029965807,0.006895369
t_1109,-19.571940000000012,63.97204,0.0061020586,0.0037697142,0.009877438,0.0041677267,0.008934155
t_111,-20.04231999999999,63.83247,0.009703242,0.0059944442,0.015706696,0.0073180567,0.012865836
t_1110,-19.30315999999999,63.9735,0.0045025703,0.0027815865,0.007288337,0.0029030747,0.006983334
t_1111,-19.468829999999997,63.98171,0.0051989923,0.0032118203,0.00841564,0.003472879,0.0077830306
t_1112,-19.365679999999998,63.99135,0.004552518,0.0028124428,0.0073691877,0.002974122,0.006968584
t_1113,-19.53139999999999,63.99953,0.0067306706,0.004158057,0.010894977,0.004555045,0.00994544
t_1114,-19.428229999999985,64.00918,0.005225657,0.003228293,0.008458802,0.0034584915,0.007895781
t_1115,-19.594009999999997,64.01732,0.0050242655,0.0031038779,0.008132808,0.0034442467,0.0073291035
t_1116,-19.325029999999998,64.01879,0.0044424534,0.0027444474,0.0071910257,0.002875236,0.0068639205
t_1117,-18.724670000000003,64.00313,0.0030968753,0.0019131796,0.00501293,0.0017633796,0.0054387813
t_1118,-18.890330000000006,64.01163,0.0034577316,0.0021361085,0.0055970503,0.0020396241,0.005861819
t_1119,-18.621370000000013,64.01252,0.0026199715,0.0016185592,0.004240963,0.0014589971,0.004704773
t_112,-19.93950000000001,63.84232,0.008355352,0.005161748,0.013524857,0.0061650346,0.011323846
t_1120,-18.787049999999994,64.02108,0.0030099894,0.0018595037,0.0048722876,0.0017363883,0.005217748
t_1121,-18.952769999999987,64.02954,0.0033471603,0.0020678001,0.0054180683,0.0020001144,0.00560142
t_1122,-18.683729999999997,64.03049,0.0030547876,0.0018871789,0.0049448027,0.0017233747,0.0054147984
t_1123,-18.849459999999993,64.03901,0.0030014866,0.0018542507,0.004858524,0.0017539525,0.0051363544
t_1124,-18.58037999999999,64.03987,0.0030012815,0.0018541241,0.004858192,0.0016558372,0.0054399623
t_1125,-18.746129999999994,64.04844,0.0030310277,0.0018725005,0.0049063424,0.0017320932,0.0053040613
t_1126,-18.91192000000001,64.05692,0.0033805647,0.0020884366,0.00547214,0.0020008222,0.0057117604
t_1127,-19.15929,64.01051,0.0035155201,0.002171809,0.0056905933,0.0021965732,0.0056264377
t_1128,-19.056039999999996,64.02005,0.0041397093,0.0025574192,0.006700972,0.0025295268,0.006774862
t_1129,-19.2218,64.02838,0.0045181406,0.0027912054,0.007313541,0.0028596267,0.007138553
t_113,-18.63551000000001,63.58401,0.003244102,0.002004133,0.005251247,0.0017813522,0.0059079826
t_1130,-19.118539999999996,64.03793,0.0038892303,0.0024026788,0.00629552,0.0024071732,0.0062837657
t_1131,-19.28434999999999,64.04622,0.00541517,0.0033453698,0.008765567,0.0034712362,0.00844773
t_1132,-19.015240000000006,64.04744,0.0041750614,0.0025792588,0.0067581963,0.0025269443,0.006898109
t_1133,-19.181070000000005,64.05579,0.0037978706,0.0023462388,0.0061476356,0.0023806074,0.006058883
t_1134,-19.07775000000001,64.06532,0.004392766,0.0027137517,0.0071105966,0.0026925115,0.0071666897
t_1135,-19.243629999999996,64.07363,0.004332481,0.002676509,0.0070130127,0.002749879,0.0068258974
t_1136,-18.974410000000006,64.07481,0.0044096303,0.0027241702,0.007137895,0.00264297,0.007357193
t_1137,-19.490819999999985,64.02699,0.005245864,0.0032407762,0.0084915105,0.003516631,0.007825412
t_1138,-19.387599999999992,64.03662,0.0052607185,0.0032499533,0.008515556,0.0034485625,0.008025129
t_1139,-19.553439999999995,64.04478,0.0044895504,0.0027735431,0.007267262,0.0030478647,0.0066131754
t_114,-18.800070000000005,63.59262,0.0029754578,0.0018381708,0.004816391,0.0016935343,0.0052277357
t_1140,-19.450199999999995,64.05443,0.004713959,0.0029121775,0.007630513,0.0031292657,0.0071011577
t_1141,-19.346929999999986,64.06405,0.0048364257,0.0029878349,0.007828751,0.0031393685,0.0074508665
t_1142,-19.51284000000001,64.07222,0.005256012,0.003247046,0.008507938,0.0035325917,0.007820225
t_1143,-19.409549999999996,64.08186,0.0053110374,0.003281039,0.008597007,0.0034902946,0.008081586
t_1144,-19.57552000000001,64.09,0.0065944484,0.0040739016,0.010674472,0.0044864905,0.009692821
t_1145,-19.30623,64.09145,0.0044106706,0.0027248128,0.0071395785,0.0028342132,0.0068639917
t_1146,-19.47220999999999,64.09965,0.004897738,0.003025712,0.007927997,0.0032580458,0.007362646
t_1147,-19.140299999999996,64.08318,0.004302347,0.0026578929,0.006964234,0.0026701752,0.0069322
t_1148,-19.036930000000012,64.09269,0.0042914297,0.0026511485,0.006946563,0.0026043043,0.007071512
t_1149,-19.202879999999993,64.10102,0.004663337,0.0028809044,0.007548571,0.002930009,0.0074220635
t_115,-18.697450000000003,63.60212,0.0036179642,0.0022350966,0.00585642,0.002016527,0.006491192
t_1150,-19.099490000000003,64.11054,0.0039122025,0.0024168706,0.0063327057,0.0024034604,0.006368039
t_1151,-19.26549,64.11884,0.004478725,0.0027668553,0.007249739,0.0028482804,0.0070424876
t_1152,-18.996070000000003,64.12004,0.0042195003,0.0026067123,0.0068301302,0.00253466,0.007024288
t_1153,-19.162090000000006,64.12838,0.005187454,0.0032046922,0.008396963,0.0032256502,0.008342406
t_1154,-19.05865,64.13789,0.004044873,0.0024988314,0.00654746,0.0024592474,0.006652848
t_1155,-19.22471999999999,64.1462,0.0046445397,0.0028692917,0.0075181434,0.0029225985,0.0073810164
t_1156,-19.121260000000007,64.15573,0.0046552354,0.0028758994,0.0075354567,0.0028641517,0.007566364
t_1157,-19.368860000000012,64.10926,0.006079871,0.0037560072,0.009841523,0.0039544743,0.009347597
t_1158,-19.534899999999993,64.11742,0.004713882,0.0029121302,0.007630389,0.003173413,0.0070021413
t_1159,-19.431539999999984,64.12705,0.004601923,0.0028429641,0.0074491594,0.0030290922,0.0069914325
t_116,-18.86206999999999,63.6107,0.003093427,0.0019110495,0.0050073485,0.001787191,0.0053543746
t_1160,-19.597620000000006,64.13517,0.0072025596,0.004449579,0.011658826,0.0049059386,0.0105743
t_1161,-19.32813999999999,64.13664,0.0052441237,0.0032397015,0.008488694,0.0033749845,0.008148433
t_1162,-19.49423999999999,64.14482,0.005888048,0.0036375034,0.009531018,0.0039212736,0.008841288
t_1163,-19.390829999999994,64.15443,0.0050551724,0.0031229714,0.008182837,0.0032916532,0.007763505
t_1164,-19.55698000000001,64.16257,0.006339622,0.0039164755,0.010261984,0.004270723,0.009410773
t_1165,-19.453550000000007,64.17219,0.006157884,0.0038042017,0.009967803,0.004055943,0.009349129
t_1166,-19.350089999999994,64.18179,0.005080613,0.0031386882,0.008224018,0.0032718985,0.00788919
t_1167,-18.726650000000006,64.12102,0.002980706,0.0018414131,0.0048248866,0.0016911085,0.005253719
t_1168,-18.892629999999997,64.1295,0.0038732763,0.0023928226,0.006269695,0.0022750006,0.0065944022
t_1169,-18.623159999999984,64.13039,0.0029368326,0.001814309,0.0047538686,0.0016292393,0.005293873
t_117,-18.594799999999992,63.61158,0.0034469909,0.0021294733,0.0055796644,0.0018812104,0.0063160113
t_1170,-18.789150000000006,64.13892,0.0036432953,0.0022507457,0.0058974237,0.0020923836,0.0063437703
t_1171,-18.955179999999984,64.14737,0.0036273138,0.0022408725,0.005871554,0.0021563412,0.0061017266
t_1172,-18.685640000000006,64.14831,0.0028313017,0.0017491142,0.0045830444,0.0015899276,0.005041908
t_1173,-18.851679999999988,64.15681,0.003342613,0.002064991,0.0054107076,0.0019429189,0.0057506585
t_1174,-18.582099999999997,64.15767,0.0032423055,0.0020030232,0.005248339,0.0017802868,0.0059049726
t_1175,-18.74815000000001,64.16622,0.004458975,0.0027546543,0.007217769,0.0025341988,0.007845658
t_1176,-18.91425000000001,64.17468,0.005847631,0.0036125346,0.009465595,0.0034394937,0.009941808
t_1177,-19.287379999999985,64.164,0.0046177204,0.0028527235,0.007474731,0.0029398757,0.007253144
t_1178,-19.017769999999985,64.16522,0.0037350368,0.0023074215,0.006045926,0.002246874,0.006208848
t_1179,-19.183909999999997,64.17355,0.0045358464,0.0028021436,0.007342201,0.0028234813,0.007286714
t_118,-18.75943000000001,63.62022,0.0037787077,0.0023344005,0.0061166165,0.0021376763,0.0066795107
t_1180,-19.080399999999997,64.18306,0.004038497,0.002494892,0.0065371385,0.0024579475,0.0066353967
t_1181,-19.246589999999998,64.19135,0.0043502455,0.0026874833,0.0070417677,0.0027391887,0.006908846
t_1182,-18.976859999999988,64.19253,0.0036859228,0.00227708,0.005966425,0.0021934477,0.0061939145
t_1183,-19.14305999999999,64.20087,0.00414803,0.0025625594,0.006714441,0.0025537398,0.0067376303
t_1184,-19.039500000000004,64.21036,0.003821458,0.0023608105,0.0061858166,0.0023003398,0.0063484283
t_1185,-19.205759999999998,64.21867,0.0045407494,0.0028051725,0.0073501375,0.002827173,0.00729294
t_1186,-19.102180000000004,64.22818,0.0035251358,0.0021777493,0.005706158,0.0021460112,0.005790548
t_1187,-18.249030000000005,64.02247,0.0023221008,0.0014345415,0.0037587981,0.0011939094,0.0045163827
t_1188,-18.414690000000007,64.03121,0.0024281994,0.0015000869,0.0039305408,0.0012932963,0.004559011
t_1189,-18.14563000000001,64.03172,0.0023934494,0.0014786192,0.0038742907,0.0012035021,0.004759942
t_119,-18.924109999999985,63.62877,0.0029159433,0.0018014039,0.0047200546,0.0017099149,0.004972601
t_1190,-18.31129999999999,64.04051,0.0023477178,0.0014503672,0.0038002646,0.001222869,0.004507252
t_1191,-18.04221000000001,64.04092,0.0022812956,0.001409333,0.0036927466,0.0011218457,0.00463906
t_1192,-18.477010000000007,64.04921,0.0026017285,0.0016072892,0.004211433,0.0014037247,0.0048221643
t_1193,-18.20787999999999,64.04976,0.0022525175,0.0013915545,0.0036461633,0.0011474105,0.0044219876
t_1194,-18.37360000000001,64.05852,0.0028431423,0.0017564292,0.004602211,0.0015001101,0.005388576
t_1195,-18.104430000000008,64.05899,0.0022141554,0.0013678554,0.0035840666,0.0011029904,0.004444721
t_1196,-18.539359999999988,64.06719,0.0027874094,0.0017219987,0.004511996,0.0015232462,0.005100719
t_1197,-17.33847,64.0319,0.0013672633,0.0008446644,0.002213197,0.0005784772,0.003231603
t_1198,-17.87657999999999,64.032,0.0020349124,0.001257123,0.0032939245,0.0009659951,0.0042866347
t_1199,-17.607519999999994,64.03206,0.0014693394,0.0009077247,0.0023784284,0.0006584979,0.0032786103
t_12,-19.272310000000004,63.57231,0.0036721397,0.0022685651,0.005944114,0.0023050522,0.005850023
t_120,-18.65675999999999,63.6297,0.0032325436,0.0019969926,0.005232537,0.00179048,0.005836054
t_1200,-17.504019999999997,64.0411,0.0012835829,0.00079296855,0.0020777432,0.0005625985,0.0029285268
t_1201,-17.773110000000003,64.04112,0.0020427324,0.0012619541,0.003306583,0.0009483655,0.004399945
t_1202,-17.93875,64.0501,0.0020498869,0.0012663739,0.003318164,0.0009858381,0.0042624
t_1203,-17.400480000000016,64.0501,0.0013923591,0.0008601681,0.00225382,0.0005968481,0.0032481698
t_1204,-17.669610000000006,64.05021,0.0016233526,0.0010028707,0.0026277306,0.0007370694,0.0035753404
t_1205,-17.296909999999997,64.05907,0.0013415792,0.0008287974,0.0021716221,0.0005624235,0.0032001415
t_1206,-17.835260000000005,64.05924,0.00184879,0.0011421407,0.0029926472,0.0008695289,0.003930892
t_1207,-17.566090000000003,64.05926,0.0015315639,0.00094616564,0.0024791516,0.0006800792,0.0034491392
t_1208,-18.00094999999999,64.06818,0.0026900056,0.0016618248,0.004354328,0.0013104689,0.005521787
t_1209,-17.462530000000015,64.06828,0.001334966,0.0008247119,0.0021609173,0.0005797217,0.0030741203
t_121,-18.82145,63.6383,0.0028018518,0.0017309209,0.004535374,0.0016087,0.0048799487
t_1210,-17.731740000000002,64.06834,0.0018185426,0.0011234547,0.0029436857,0.00083644566,0.0039537502
t_1211,-17.35893999999999,64.07727,0.0012066287,0.000745428,0.0019531772,0.00051244267,0.0028412016
t_1212,-17.89743999999999,64.07733,0.0021450405,0.0013251577,0.0034721897,0.0010219187,0.0045025093
t_1213,-17.62818999999999,64.07741,0.001495009,0.0009235829,0.00241998,0.0006724703,0.0033236442
t_1214,-17.25532000000001,64.08622,0.0013027716,0.0008048229,0.002108804,0.0005410779,0.003136727
t_1215,-17.524609999999996,64.08645,0.0014168435,0.000875294,0.002293453,0.00062325224,0.0032209202
t_1216,-17.793900000000008,64.08645,0.0017312965,0.001069556,0.00280246,0.0008065982,0.0037160853
t_1217,-18.64276000000001,64.05783,0.0029526283,0.0018240672,0.004779437,0.0016500066,0.005283624
t_1218,-18.80856,64.06636,0.0029316086,0.0018110817,0.004745412,0.001696711,0.005065287
t_1219,-18.70517000000001,64.07577,0.0029102035,0.001797858,0.0047107637,0.0016470446,0.00514211
t_122,-18.554059999999993,63.63914,0.0026466507,0.0016350411,0.004284149,0.0014351944,0.0048807045
t_1220,-18.87102999999999,64.08427,0.003572986,0.0022073102,0.005783614,0.0020940595,0.0060964026
t_1221,-18.601760000000013,64.08515,0.0031097399,0.0019211272,0.0050337543,0.0017210159,0.0056190547
t_1222,-18.767619999999994,64.0937,0.002796681,0.0017277263,0.004527004,0.0016027531,0.004879993
t_1223,-18.93352999999999,64.10217,0.0034354175,0.0021223235,0.005560931,0.0020385606,0.005789425
t_1224,-18.664179999999988,64.10309,0.003388874,0.0020935698,0.00548559,0.0018990836,0.0060473727
t_1225,-18.83010999999999,64.11161,0.0037921679,0.0023427159,0.006138405,0.0022003232,0.0065356484
t_1226,-18.56071,64.11245,0.00269647,0.0016658183,0.0043647913,0.0014775704,0.0049208817
t_1227,-18.270160000000004,64.06779,0.0022913497,0.0014155441,0.003709021,0.0011822723,0.004440841
t_1228,-18.435929999999985,64.07652,0.002516157,0.0015544251,0.004072918,0.0013446116,0.0047084577
t_1229,-18.16668999999999,64.07704,0.0020307011,0.0012545214,0.003287108,0.0010246391,0.004024585
