# 20000617_M5.87_Iceland median gmf, Stations:Seismic, gmlt:GEM, Rupture:EFEHR
custom_site_id,lon,lat,"KothaEtAl2020ESHM20SlopeGeology
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = -0.305692","KothaEtAl2020ESHM20SlopeGeology
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = -0.787319","KothaEtAl2020ESHM20SlopeGeology
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = 0.175935","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = -1.73205100
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = -0.305692","KothaEtAl2020ESHM20SlopeGeology
c3_epsilon = 1.73205100
KothaEtAl2020ESHM20SlopeGeology.dl2l
'PGA' = -0.305692"
t_118,-18.75943000000001,63.62022,0.011500366,0.010135034,0.013049627,0.00782704,0.016897628
t_1180,-19.080399999999997,64.18306,0.01844415,0.018201148,0.018690398,0.017721582,0.01919618
t_1181,-19.246589999999998,64.19135,0.016918138,0.016885364,0.016950972,0.016871931,0.016964467
t_1182,-18.976859999999988,64.19253,0.01730571,0.016517293,0.018131759,0.015022413,0.019936051
t_1183,-19.14305999999999,64.20087,0.013559271,0.013416613,0.013703445,0.013157405,0.01397341
t_1184,-19.039500000000004,64.21036,0.015459549,0.01491897,0.016019715,0.013905932,0.01718674
t_1185,-19.205759999999998,64.21867,0.015855696,0.015647616,0.016066542,0.015316259,0.016414132
t_1186,-19.102180000000004,64.22818,0.012257285,0.011875575,0.012651265,0.011200283,0.01341404
t_1187,-18.249030000000005,64.02247,0.0071764654,0.0063419705,0.008120766,0.0044747964,0.011509273
t_1188,-18.414690000000007,64.03121,0.007782706,0.0069056777,0.008771118,0.005075455,0.011934006
t_1189,-18.14563000000001,64.03172,0.007299708,0.0064415387,0.008272206,0.0044363006,0.012011301
t_119,-18.924109999999985,63.62877,0.0090143625,0.007952716,0.010217734,0.006368405,0.012759668
t_1190,-18.31129999999999,64.04051,0.0073487754,0.0065041403,0.008303096,0.004659084,0.011591226
t_1191,-18.04221000000001,64.04092,0.0068918904,0.006075188,0.007818384,0.004085926,0.0116248205
t_1192,-18.477010000000007,64.04921,0.008535755,0.007594648,0.009593481,0.0056758984,0.012836578
t_1193,-18.20787999999999,64.04976,0.006930778,0.006122593,0.007845644,0.0042780694,0.011228355
t_1194,-18.37360000000001,64.05852,0.009044488,0.008020641,0.010199029,0.005835724,0.014017585
t_1195,-18.104430000000008,64.05899,0.006729805,0.0059368233,0.0076287054,0.0040490897,0.011185298
t_1196,-18.539359999999988,64.06719,0.00942029,0.008411335,0.010550271,0.0063985568,0.013869043
t_1197,-17.33847,64.0319,0.0040465505,0.0035583265,0.0046017617,0.0020521057,0.007979399
t_1198,-17.87657999999999,64.032,0.006085961,0.0053583737,0.0069123437,0.0034731943,0.010664224
t_1199,-17.607519999999994,64.03206,0.0043613184,0.0038364679,0.004957971,0.002344739,0.008112245
t_12,-19.272310000000004,63.57231,0.011651437,0.010290152,0.013192805,0.008808576,0.015411797
t_120,-18.65675999999999,63.6297,0.009788838,0.008623862,0.011111189,0.0065204487,0.014695516
t_1200,-17.504019999999997,64.0411,0.003804507,0.003346096,0.00432572,0.0019995964,0.0072385976
t_1201,-17.773110000000003,64.04112,0.0060867495,0.005356765,0.006916211,0.0033937371,0.010916731
t_1202,-17.93875,64.0501,0.0061511965,0.0054180766,0.006983515,0.003559924,0.010628658
t_1203,-17.400480000000016,64.0501,0.004122789,0.0036255906,0.0046881717,0.0021185975,0.008022944
t_1204,-17.669610000000006,64.05021,0.0048245327,0.004244621,0.005483674,0.002628829,0.008854177
t_1205,-17.296909999999997,64.05907,0.0039696572,0.0034906287,0.0045144246,0.001994605,0.007900402
t_1206,-17.835260000000005,64.05924,0.005521487,0.004860717,0.006272083,0.0031209392,0.009768476
t_1207,-17.566090000000003,64.05926,0.004543449,0.0039964495,0.0051653166,0.0024198915,0.008530517
t_1208,-18.00094999999999,64.06818,0.008105735,0.0071434677,0.009197626,0.0047580074,0.01380892
t_1209,-17.462530000000015,64.06828,0.0039552,0.0034784833,0.0044972487,0.002059414,0.0075961435
t_121,-18.82145,63.6383,0.0085970415,0.0075812363,0.009748954,0.0059445496,0.01243309
t_1210,-17.731740000000002,64.06834,0.0054131323,0.0047634416,0.006151435,0.0029894179,0.009801908
t_1211,-17.35893999999999,64.07727,0.0035718048,0.003140956,0.004061754,0.0018183286,0.007016218
t_1212,-17.89743999999999,64.07733,0.0064245574,0.005657812,0.0072952122,0.0036816534,0.011210979
t_1213,-17.62818999999999,64.07741,0.0044397907,0.0039058246,0.005046755,0.0023962115,0.00822621
t_1214,-17.25532000000001,64.08622,0.0038540356,0.0033888828,0.0043830345,0.0019184077,0.0077426657
t_1215,-17.524609999999996,64.08645,0.004200886,0.0036949203,0.004776136,0.0022162108,0.007962889
t_1216,-17.793900000000008,64.08645,0.005163503,0.0045449436,0.005866247,0.0028901622,0.009225006
t_1217,-18.64276000000001,64.05783,0.010538487,0.009463366,0.011735751,0.007417772,0.014972111
t_1218,-18.80856,64.06636,0.012113986,0.011048231,0.013282546,0.009158192,0.016023757
t_1219,-18.70517000000001,64.07577,0.010970232,0.009913554,0.01213954,0.007939506,0.015157868
t_122,-18.554059999999993,63.63914,0.007980283,0.007028405,0.009061079,0.005202029,0.012242325
t_1220,-18.87102999999999,64.08427,0.016300458,0.015030392,0.017677845,0.012810404,0.020741342
