# 20120905_M7.6_Nicoya median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,ParkerEtAl2020SInter,ZhaoEtAl2006SInter
t_1179,-83.69803,10.085,0.0320454,0.01735373,0.033009812
t_118,-84.55143,9.64248,0.10297964,0.07480341,0.12753236
t_1180,-83.78786,10.12922,0.040813144,0.023512786,0.04579259
t_1181,-83.69803,10.12922,0.038156595,0.021343453,0.041289724
t_1182,-83.74295,10.12922,0.039301977,0.022301387,0.043472104
t_1183,-83.83278,10.17343,0.046882175,0.027640851,0.047684643
t_1184,-83.69803,10.17343,0.038106594,0.021265527,0.040852726
t_1185,-83.74295,10.17343,0.042520072,0.024298774,0.04299314
t_1186,-83.78786,10.17343,0.042601727,0.024619687,0.04526679
t_1187,-83.6082,10.085,0.03503786,0.018991005,0.037621293
t_1188,-83.56329,10.085,0.033650227,0.017934429,0.03577286
t_1189,-83.65312,10.085,0.033673685,0.018310767,0.03135719
t_119,-84.64126,9.64248,0.12869203,0.093382984,0.14560506
t_1190,-83.6082,10.12922,0.039554667,0.021725861,0.037303023
t_1191,-83.65312,10.12922,0.036980934,0.020380715,0.039236665
t_1192,-83.56329,10.12922,0.037882894,0.020468514,0.03548141
t_1193,-83.56329,10.17343,0.041214265,0.022401802,0.035146464
t_1194,-83.6082,10.17343,0.041141585,0.022628266,0.036937557
t_1195,-83.65312,10.17343,0.039467268,0.021877194,0.03883732
t_1196,-83.56329,10.21764,0.044085376,0.024057912,0.035154764
t_1197,-83.47345,10.085,0.030958675,0.015931986,0.025656147
t_1198,-83.51837,10.085,0.029547216,0.015238503,0.026957517
t_1199,-83.42854,10.085,0.030527776,0.015500237,0.030837996
t_12,-83.83278,9.37669,0.03601475,0.020264156,0.03609509
t_120,-84.59635,9.68676,0.10999163,0.081002384,0.1389318
t_1200,-83.51837,10.12922,0.041216645,0.022188468,0.033763405
t_1201,-83.47345,10.12922,0.041689653,0.022213887,0.03249794
t_1202,-83.42854,10.12922,0.04166552,0.02196031,0.03095093
t_1203,-83.51837,10.17343,0.0428906,0.02313649,0.03382606
t_1204,-83.47345,10.17343,0.04546783,0.024488822,0.03221234
t_1205,-83.42854,10.17343,0.04433197,0.023566544,0.032749128
t_1206,-83.47345,10.21764,0.04334074,0.023116905,0.031890973
t_1207,-83.78786,10.21764,0.04551315,0.026388217,0.044679068
t_1208,-83.69803,10.21764,0.042751886,0.024093965,0.040363178
t_1209,-83.83278,10.21764,0.046506364,0.027320664,0.047039144
t_121,-84.55143,9.68676,0.097721495,0.07108514,0.102866754
t_1210,-83.74295,10.21764,0.044493094,0.025453404,0.042457152
t_1211,-83.74295,10.26184,0.046932813,0.026860023,0.04186836
t_1212,-83.83278,10.26184,0.050335433,0.029604549,0.046331856
t_1213,-83.69803,10.26184,0.046320233,0.026180563,0.039824773
t_1214,-83.78786,10.26184,0.047607258,0.02759158,0.044034235
t_1215,-83.78786,10.30603,0.05258677,0.030551696,0.04381658
t_1216,-83.74295,10.30603,0.0517808,0.029751351,0.041687135
t_1217,-83.6082,10.21764,0.044884525,0.024809636,0.036931373
t_1218,-83.65312,10.21764,0.04587258,0.025691373,0.038814127
t_1219,-83.65312,10.26184,0.04744524,0.026575312,0.038315646
t_122,-84.64126,9.68676,0.11319446,0.084215455,0.14873797
t_1220,-83.56329,10.26184,0.046828486,0.025685932,0.034735076
t_1221,-83.6082,10.26184,0.047300566,0.026221318,0.036474288
t_1222,-83.56329,10.30603,0.04138767,0.0223117,0.0339038
t_1223,-83.6082,10.30603,0.046326112,0.025546448,0.03597785
t_1224,-83.65312,10.30603,0.04876886,0.027320856,0.037774835
t_1225,-83.65312,10.35022,0.048302162,0.026948126,0.037195105
t_1226,-83.56329,10.35022,0.033344306,0.017480927,0.033418957
t_1227,-83.42854,10.21764,0.0418542,0.021989087,0.030392228
t_1228,-83.51837,10.21764,0.04383888,0.023655701,0.03347662
t_1229,-83.51837,10.26184,0.04826211,0.026424808,0.035313144
t_123,-84.64126,9.73103,0.123889506,0.092013165,0.15117738
t_1230,-83.47345,10.26184,0.04344963,0.02313199,0.031535845
t_1231,-83.42854,10.26184,0.041911613,0.021974856,0.030064963
t_1232,-83.42854,10.30603,0.04175575,0.021826902,0.029708201
t_1233,-83.47345,10.30603,0.04116591,0.021692248,0.031149037
t_1234,-83.51837,10.30603,0.04315264,0.023118472,0.03267093
t_1235,-83.47345,10.35022,0.04151893,0.02183884,0.030732648
t_1236,-83.51837,10.35022,0.040161964,0.021267097,0.03221939
t_1237,-82.93446,9.90806,0.0211382,0.008832212,0.018654425
t_1238,-82.97938,9.90806,0.029358203,0.013119632,0.019738877
t_1239,-82.97938,9.95231,0.02176883,0.0092607625,0.019488735
t_124,-84.55143,9.73103,0.106770456,0.07790824,0.13165396
t_1240,-83.06921,10.04078,0.0230655,0.010155383,0.02122228
t_1241,-83.11413,10.085,0.023728777,0.010619529,0.02211765
t_1242,-83.33871,10.085,0.040637083,0.020937234,0.02830117
t_1243,-83.29379,10.085,0.039520334,0.020062879,0.026979202
t_1244,-83.38362,10.12922,0.04272449,0.022391876,0.02948911
t_1245,-83.33871,10.12922,0.040763132,0.020984624,0.028107569
t_1246,-83.29379,10.12922,0.03839219,0.019364793,0.026800552
t_1247,-83.29379,10.17343,0.037744343,0.018952472,0.026594395
t_1248,-83.33871,10.17343,0.040104214,0.02055249,0.027884291
t_1249,-83.38362,10.17343,0.042349,0.022124318,0.029247025
t_125,-84.59635,9.73103,0.09898964,0.072310425,0.11171039
t_1250,-83.29379,10.21764,0.03662753,0.0182692,0.026361778
t_1251,-83.38362,10.21764,0.042983286,0.022484332,0.030920109
t_1252,-83.20396,10.17343,0.025075287,0.011574236,0.023951393
t_1253,-83.24887,10.21764,0.02575367,0.012061117,0.024882702
t_1254,-83.33871,10.21764,0.04010459,0.020514295,0.02763252
t_1255,-83.29379,10.26184,0.026431922,0.012551588,0.025818394
t_1256,-83.33871,10.26184,0.040143777,0.020495763,0.027353665
t_1257,-83.38362,10.26184,0.03849318,0.019725373,0.028672304
t_1258,-83.33871,10.30603,0.027106533,0.013042895,0.026753293
t_1259,-83.38362,10.30603,0.03720515,0.018927041,0.028342905
t_126,-84.64126,9.7753,0.11531559,0.08611312,0.15283832
t_1260,-83.38362,10.35022,0.027773531,0.013531892,0.027681516
t_1261,-83.83278,10.30603,0.05369854,0.03156483,0.046072457
t_1262,-83.69803,10.30603,0.048721,0.027559016,0.039675362
t_1263,-83.69803,10.35022,0.04986572,0.028184539,0.039043784
t_1264,-83.78786,10.35022,0.05259952,0.030455189,0.043064132
t_1265,-83.83278,10.35022,0.055193115,0.032391556,0.04524954
t_1266,-83.74295,10.35022,0.050953206,0.029136052,0.0409982
t_1267,-83.83278,10.3944,0.05515936,0.032258794,0.044381686
t_1268,-83.78786,10.3944,0.053021368,0.03061668,0.04226934
t_1269,-83.69803,10.3944,0.049252097,0.027706845,0.038374763
t_127,-84.32685,9.68676,0.08197492,0.056405965,0.093844965
t_1270,-83.74295,10.3944,0.050094437,0.028496781,0.040269427
t_1271,-83.6082,10.35022,0.045837104,0.02516799,0.03544508
t_1272,-83.6082,10.3944,0.04760578,0.02619927,0.03487931
t_1273,-83.56329,10.3944,0.036907576,0.019522952,0.032903507
t_1274,-83.65312,10.3944,0.047598198,0.026421938,0.036580216
t_1275,-83.65312,10.43858,0.047818713,0.026472677,0.035933703
t_1276,-83.56329,10.43858,0.041051254,0.02186958,0.03271814
t_1277,-83.6082,10.43858,0.0452064,0.024611315,0.034283694
t_1278,-83.65312,10.48275,0.043304663,0.02360461,0.0352594
t_1279,-83.6082,10.48275,0.045471575,0.024687203,0.033661656
t_128,-84.37177,9.68676,0.08056678,0.056131624,0.099959955
t_1280,-83.56329,10.48275,0.04308305,0.022997199,0.032143764
t_1281,-83.42854,10.35022,0.0421568,0.02201637,0.029323813
t_1282,-83.47345,10.3944,0.041755766,0.021913968,0.030289052
t_1283,-83.42854,10.3944,0.03821112,0.01960057,0.028913915
t_1284,-83.51837,10.3944,0.033793297,0.017485028,0.031391613
t_1285,-83.42854,10.43858,0.028122736,0.013789137,0.02816894
t_1286,-83.51837,10.43858,0.03185516,0.016285669,0.030890074
t_1287,-83.47345,10.43858,0.040658988,0.021183515,0.029820478
t_1288,-83.51837,10.48275,0.035946827,0.018581271,0.030365027
t_1289,-83.47345,10.48275,0.03628703,0.018561134,0.029008547
t_129,-84.32685,9.73103,0.063779004,0.04252076,0.07505235
t_1290,-83.83278,10.43858,0.05534112,0.032267902,0.04347462
t_1291,-83.78786,10.43858,0.05346383,0.030799367,0.04143728
t_1292,-83.74295,10.43858,0.050856203,0.028874656,0.039505307
t_1293,-83.69803,10.43858,0.047238328,0.026354197,0.037672285
t_1294,-83.74295,10.48275,0.051540505,0.029219791,0.038710635
t_1295,-83.69803,10.48275,0.048203416,0.026851274,0.036940634
t_1296,-83.78786,10.48275,0.051692836,0.029547703,0.040573318
t_1297,-83.83278,10.48275,0.05297096,0.030619083,0.04253437
t_1298,-83.83278,10.52691,0.052382354,0.030117154,0.041566607
t_1299,-83.78786,10.52691,0.050310828,0.028551914,0.03968253
t_13,-83.8777,9.37669,0.03712628,0.021150477,0.03797307
t_130,-84.28194,9.73103,0.07040761,0.047846418,0.08897927
t_1300,-83.69803,10.52691,0.047432743,0.026263481,0.036183875
t_1301,-83.74295,10.52691,0.04635042,0.025842704,0.03788995
t_1302,-83.74295,10.57107,0.045207802,0.025022592,0.037047468
t_1303,-83.83278,10.57107,0.052211635,0.029881362,0.040576536
t_1304,-83.78786,10.57107,0.050908916,0.028815245,0.038769603
t_1305,-83.69803,10.57107,0.03921562,0.021196676,0.03501847
t_1306,-83.69803,10.61522,0.03339073,0.017604735,0.034231782
t_1307,-83.78786,10.61522,0.038676027,0.02120967,0.037425455
t_1308,-83.83278,10.61522,0.048012514,0.027107554,0.03956955
t_1309,-83.74295,10.61522,0.03924609,0.021327494,0.03579173
t_131,-84.37177,9.73103,0.08266739,0.057726946,0.100985005
t_1310,-83.51837,10.52691,0.04126179,0.02159494,0.030148912
t_1311,-83.47345,10.52691,0.028361632,0.013965593,0.028502945
t_1312,-83.51837,10.57107,0.037626825,0.01937028,0.029578308
t_1313,-83.51837,10.61522,0.028484294,0.014056341,0.028674608
t_1314,-83.56329,10.52691,0.042165294,0.02235197,0.031547252
t_1315,-83.6082,10.52691,0.04617703,0.025045674,0.033016473
t_1316,-83.65312,10.52691,0.042951845,0.023286114,0.034560956
t_1317,-83.56329,10.57107,0.0421231,0.022233104,0.030931374
t_1318,-83.6082,10.57107,0.042105675,0.022439454,0.032351214
t_1319,-83.65312,10.57107,0.045981336,0.025031209,0.033841778
t_132,-84.32685,9.7753,0.06414783,0.042820185,0.075531825
t_1320,-83.56329,10.61522,0.042390168,0.022301441,0.030299101
t_1321,-83.65312,10.61522,0.043555655,0.023428122,0.03310549
t_1322,-83.6082,10.61522,0.04410574,0.023557285,0.031669166
t_1323,-83.6082,10.65936,0.042975098,0.022758596,0.030973347
t_1324,-83.69803,10.65936,0.045141708,0.024502046,0.03380137
t_1325,-83.78786,10.65936,0.04843915,0.026994048,0.036896378
t_1326,-83.74295,10.65936,0.046892572,0.02580505,0.035314396
t_1327,-83.83278,10.65936,0.049344663,0.027789075,0.038550504
t_1328,-83.78786,10.7035,0.04840037,0.026844691,0.035944443
t_1329,-83.69803,10.7035,0.04356163,0.023413278,0.03298196
t_133,-84.28194,9.7753,0.07936757,0.05411573,0.089512125
t_1330,-83.74295,10.7035,0.045666624,0.024916986,0.034431428
t_1331,-83.83278,10.7035,0.050807316,0.028600918,0.03752369
t_1332,-83.83278,10.74763,0.043655273,0.024003575,0.036493514
t_1333,-83.74295,10.74763,0.044265985,0.023925846,0.033542443
t_1334,-83.65312,10.65936,0.04546364,0.02450487,0.032355424
t_1335,-83.56329,10.65936,0.041702524,0.021786323,0.029653184
t_1336,-83.6082,10.7035,0.04349152,0.022979088,0.030266497
t_1337,-83.65312,10.7035,0.03535768,0.01837488,0.03124894
t_1338,-83.56329,10.7035,0.03675304,0.018774103,0.02867891
t_1339,-83.6082,10.74763,0.040635705,0.021127876,0.029551527
t_134,-84.37177,9.7753,0.07953575,0.05550287,0.10167523
t_1340,-83.65312,10.74763,0.04490825,0.023953162,0.032896366
t_1341,-83.65312,10.79175,0.04099453,0.02141995,0.030052846
t_1342,-83.6082,10.79175,0.04109249,0.021292847,0.028831022
t_1343,-83.69803,10.74763,0.045924727,0.024774604,0.034315165
t_1344,-83.78786,10.74763,0.046120152,0.02527734,0.034987662
t_1345,-83.78786,10.79175,0.04312948,0.023311017,0.034029588
t_1346,-83.74295,10.79175,0.034495097,0.018019648,0.032293547
t_1347,-83.69803,10.79175,0.044460107,0.0237323,0.031325407
t_1348,-83.83278,10.79175,0.038346883,0.020688545,0.035075832
t_1349,-83.83278,10.83587,0.039733384,0.021358911,0.034061026
t_135,-84.37177,9.81956,0.073327206,0.050649427,0.08081223
t_1350,-83.74295,10.83587,0.040912524,0.02163722,0.03175912
t_1351,-83.69803,10.83587,0.042260956,0.022251299,0.030493936
t_1352,-83.78786,10.83587,0.04015248,0.021395398,0.03271143
t_1353,-83.6082,10.83587,0.03689677,0.018711569,0.028107248
t_1354,-83.65312,10.83587,0.0385948,0.019882131,0.029277211
t_1355,-83.65312,10.87998,0.042086244,0.021856207,0.028501796
t_1356,-83.65312,10.92409,0.02758968,0.013396794,0.027425293
t_1357,-83.78786,10.87998,0.040027224,0.021172587,0.032121778
t_1358,-83.74295,10.87998,0.042812224,0.022643665,0.030870562
t_1359,-83.83278,10.87998,0.044400148,0.023989866,0.033418763
t_136,-84.28194,9.81956,0.0666304,0.045002524,0.071115926
t_1360,-83.69803,10.87998,0.041340515,0.021568473,0.029663974
t_1361,-83.78786,10.92409,0.041703235,0.02201773,0.031177605
t_1362,-83.74295,10.92409,0.04110845,0.021478115,0.029987346
t_1363,-83.83278,10.92409,0.03999405,0.02119836,0.032054786
