# 20120905_M7.6_Nicoya median gmf, Stations:Seismic, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,ParkerEtAl2020SInter,ZhaoEtAl2006SInter
s_2,-84.936,9.82,0.428,0.428,0.428
s_20,-85.618,10.837,0.115,0.115,0.115
s_21,-84.296,10.005,0.114,0.114,0.114
s_22,-85.632,11.073,0.11,0.11,0.11
s_23,-84.036,9.995,0.1,0.1,0.1
s_24,-84.161,9.799,0.0887,0.0887,0.0887
s_25,-84.077,9.933,0.0851,0.0851,0.0851
s_26,-83.869,9.827,0.0844,0.0844,0.0844
s_27,-84.113,9.943,0.0829,0.0829,0.0829
s_28,-83.907,9.854,0.0827,0.0827,0.0827
s_29,-85.01,10.898,0.0826,0.0826,0.0826
s_3,-84.193,10.137,0.361,0.361,0.361
s_30,-84.071,9.936,0.0823,0.0823,0.0823
s_31,-84.65,10.552,0.081,0.081,0.081
s_32,-84.432,10.324,0.0769,0.0769,0.0769
s_33,-84.097,9.915,0.0701,0.0701,0.0701
s_34,-84.056,9.751,0.0601,0.0601,0.0601
s_35,-84.718,11.031,0.0601,0.0601,0.0601
s_36,-83.918,9.832,0.0587,0.0587,0.0587
s_37,-83.941,9.897,0.054,0.054,0.054
s_38,-84.036,9.869,0.0537,0.0537,0.0537
s_39,-84.184,9.934,0.0532,0.0532,0.0532
s_4,-84.485,10.087,0.263,0.263,0.263
s_40,-84.139,10.391,0.0518,0.0518,0.0518
s_41,-83.927,9.864,0.0468,0.0468,0.0468
s_42,-84.122,9.999,0.0462,0.0462,0.0462
s_43,-83.894,9.821,0.0458,0.0458,0.0458
s_44,-84.137,9.443,0.0442,0.0442,0.0442
s_45,-83.687,9.903,0.0442,0.0442,0.0442
s_46,-84.265,10.03,0.0441,0.0441,0.0441
s_47,-84.16,9.428,0.0429,0.0429,0.0429
s_48,-83.346,10.085,0.0413,0.0413,0.0413
s_49,-82.856,9.623,0.0397,0.0397,0.0397
s_5,-85.453,10.145,0.241,0.241,0.241
s_50,-83.9,9.867,0.037,0.037,0.037
s_51,-83.673,9.902,0.037,0.037,0.037
s_52,-83.336,9.172,0.0362,0.0362,0.0362
s_53,-83.804,9.841,0.033,0.033,0.033
s_54,-83.972,9.649,0.0317,0.0317,0.0317
s_55,-83.735,10.361,0.0298,0.0298,0.0298
s_56,-83.703,9.372,0.0275,0.0275,0.0275
s_57,-83.825,10.205,0.0272,0.0272,0.0272
s_58,-83.076,10.005,0.0268,0.0268,0.0268
s_59,-83.705,9.37,0.0266,0.0266,0.0266
s_6,-84.717,9.911,0.221,0.221,0.221
s_60,-83.174,9.017,0.0259,0.0259,0.0259
s_61,-83.089,9.986,0.0252,0.0252,0.0252
s_62,-83.027,9.999,0.0251,0.0251,0.0251
s_63,-83.532,8.979,0.0226,0.0226,0.0226
s_64,-82.957,8.432,0.0208,0.0208,0.0208
s_65,-83.305,8.53,0.0202,0.0202,0.0202
s_66,-83.505,10.096,0.0182,0.0182,0.0182
s_67,-82.967,8.822,0.0176,0.0176,0.0176
s_68,-82.938,8.632,0.0154,0.0154,0.0154
s_69,-82.942,8.648,0.0132,0.0132,0.0132
s_7,-84.81,9.981,0.212,0.212,0.212
s_70,-83.171,8.644,0.00484,0.00484,0.00484
s_71,-84.069,9.915,0.051,0.051,0.051
s_72,-85.5898,10.2856,0.57392,0.57392,0.57392
s_73,-85.6481,9.9788,0.47761,0.47761,0.47761
s_77,-84.1931,10.1373,0.28956,0.28956,0.28956
s_78,-85.4527,10.145,0.24431,0.24431,0.24431
s_79,-84.7166,9.91057,0.22321,0.22321,0.22321
s_8,-84.963,10.281,0.206,0.206,0.206
s_82,-84.313,10.072,0.16934,0.16934,0.16934
s_85,-84.6228,9.6094,0.16111,0.16111,0.16111
s_86,-85.0912,10.4279,0.14343,0.14343,0.14343
s_87,-84.213,10.013,0.14036,0.14036,0.14036
s_88,-84.2658,10.0072,0.1247,0.1247,0.1247
s_89,-84.0133,10.4498,0.12268,0.12268,0.12268
s_9,-84.433,10.057,0.19,0.19,0.19
s_90,-83.9763,9.9359,0.12009,0.12009,0.12009
s_91,-84.2415,9.91507,0.11933,0.11933,0.11933
s_92,-84.5222,9.91211,0.11903,0.11903,0.11903
s_93,-85.6322,11.0727,0.11206,0.11206,0.11206
t_0,-85.13534,9.5982,0.24897966,0.41698253,0.26483795
t_1,-83.83278,9.24372,0.030474572,0.033055093,0.031555407
t_10,-83.96753,9.33237,0.049159408,0.058461722,0.046504773
t_100,-84.37177,9.5982,0.08284465,0.10488825,0.09855737
t_1000,-83.47345,9.81956,0.027220014,0.028117374,0.026287464
t_1001,-83.42854,9.81956,0.027905663,0.028922118,0.02556811
t_1002,-83.51837,9.81956,0.026237192,0.026785245,0.027118156
t_1003,-83.42854,9.86382,0.031399474,0.033044025,0.031979796
t_1004,-83.51837,9.86382,0.030594883,0.032043815,0.033408873
t_1005,-83.47345,9.86382,0.029086072,0.030291166,0.025824107
t_1006,-83.47345,9.90806,0.029991142,0.031241138,0.031717535
t_1007,-83.42854,9.90806,0.024303572,0.024259277,0.024987992
t_1008,-82.93446,9.5982,0.03353208,0.032577652,0.029537247
t_1009,-82.97938,9.5982,0.026809195,0.025575716,0.021729993
t_101,-84.28194,9.5982,0.076161794,0.093047395,0.08271376
t_1010,-82.88955,9.64248,0.029264536,0.02831481,0.026814576
t_1011,-82.97938,9.64248,0.026700366,0.025532916,0.0219311
t_1012,-82.93446,9.64248,0.0291832,0.028235376,0.029935153
t_1013,-82.93446,9.68676,0.030479,0.02951165,0.028275186
t_1014,-82.88955,9.68676,0.02993861,0.028893154,0.02962238
t_1015,-82.97938,9.68676,0.029893624,0.029031783,0.02700183
t_1016,-82.93446,9.73103,0.025630442,0.024150077,0.020750778
t_1017,-82.88955,9.73103,0.03013524,0.028655818,0.026215887
t_1018,-82.66497,9.64248,0.020407358,0.01679847,0.017807145
t_1019,-82.84463,9.68676,0.03113137,0.029675394,0.02901966
t_102,-84.32685,9.5982,0.078027785,0.09719684,0.09053942
t_1020,-82.79972,9.68676,0.030950822,0.028702533,0.025776554
t_1021,-82.7548,9.68676,0.023502922,0.020640185,0.022339521
t_1022,-82.7548,9.73103,0.022595087,0.019654362,0.021071889
t_1023,-82.79972,9.73103,0.024049362,0.021546239,0.023346402
t_1024,-82.84463,9.73103,0.029920273,0.028009478,0.025295042
t_1025,-82.79972,9.7753,0.022874737,0.020227615,0.021561205
t_1026,-82.84463,9.7753,0.02380204,0.021534603,0.022999253
t_1027,-82.97938,9.73103,0.028339112,0.027352806,0.025894355
t_1028,-82.88955,9.7753,0.035415962,0.033903737,0.024255361
t_1029,-82.93446,9.7753,0.025416123,0.02387673,0.024529822
t_103,-84.28194,9.64248,0.07299867,0.08811727,0.08718661
t_1030,-82.97938,9.7753,0.028421275,0.027405748,0.024838436
t_1031,-82.88955,9.81956,0.023543207,0.021520216,0.022564407
t_1032,-82.97938,9.81956,0.029481146,0.028560061,0.024030687
t_1033,-82.93446,9.81956,0.027136147,0.025705902,0.023367455
t_1034,-82.88955,9.86382,0.022936726,0.020867512,0.021657636
t_1035,-82.97938,9.86382,0.03218206,0.03157521,0.02376553
t_1036,-82.93446,9.86382,0.023594407,0.021915415,0.022615377
t_1037,-82.84463,9.81956,0.022862222,0.020480575,0.02154963
t_1038,-83.0243,9.5982,0.026490007,0.025398228,0.026364153
t_1039,-83.11413,9.5982,0.024913898,0.02403806,0.02066677
t_104,-84.32685,9.64248,0.07879143,0.09745268,0.094590545
t_1040,-83.0243,9.64248,0.026826747,0.025847612,0.026562931
t_1041,-83.06921,9.64248,0.026102645,0.025231035,0.026164457
t_1042,-83.11413,9.64248,0.02306703,0.021950077,0.020792585
t_1043,-83.06921,9.68676,0.022356281,0.02098651,0.020663274
t_1044,-83.0243,9.68676,0.027724626,0.026910143,0.026289068
t_1045,-83.11413,9.68676,0.025304109,0.024583701,0.02080948
t_1046,-83.0243,9.73103,0.03305239,0.032630116,0.02573406
t_1047,-83.11413,9.73103,0.025161646,0.024463227,0.020750273
t_1048,-83.24887,9.5982,0.028324628,0.028738992,0.027999796
t_1049,-83.20396,9.5982,0.02630313,0.02611095,0.021526031
t_105,-84.37177,9.64248,0.09352866,0.11789823,0.1021942
t_1050,-83.15904,9.64248,0.022444578,0.021419931,0.02112268
t_1051,-83.24887,9.64248,0.028063761,0.028474437,0.028139452
t_1052,-83.20396,9.64248,0.023881875,0.023295633,0.021639746
t_1053,-83.24887,9.68676,0.023290427,0.022800537,0.022387281
t_1054,-83.20396,9.68676,0.02281078,0.022059577,0.021724354
t_1055,-83.15904,9.68676,0.024543164,0.02391778,0.021183284
t_1056,-83.15904,9.73103,0.02290904,0.022022178,0.021204323
t_1057,-83.20396,9.73103,0.025744947,0.025556576,0.02179151
t_1058,-83.33871,9.64248,0.036189567,0.038820628,0.030114654
t_1059,-83.38362,9.64248,0.029021101,0.030337522,0.024723124
t_106,-84.28194,9.68676,0.07624369,0.09103077,0.07275172
t_1060,-83.33871,9.68676,0.024659522,0.02477806,0.023954442
t_1061,-83.29379,9.68676,0.025593007,0.025774347,0.023138672
t_1062,-83.38362,9.68676,0.029302936,0.030684318,0.024819823
t_1063,-83.38362,9.73103,0.026952472,0.027776219,0.024878275
t_1064,-83.33871,9.73103,0.026473776,0.027019361,0.02403687
t_1065,-83.29379,9.73103,0.027916754,0.028558988,0.023232922
t_1066,-83.33871,9.7753,0.024221653,0.024205187,0.024112355
t_1067,-83.29379,9.7753,0.023662142,0.023390757,0.02333652
t_1068,-83.24887,9.73103,0.023230556,0.02273876,0.022477303
t_1069,-83.15904,9.7753,0.022186847,0.021219427,0.021218564
t_107,-84.4616,9.64248,0.10489701,0.13075814,0.1189169
t_1070,-83.20396,9.7753,0.02262069,0.021870567,0.02186459
t_1071,-83.24887,9.7753,0.034092747,0.035638474,0.02850432
t_1072,-83.24887,9.81956,0.0306414,0.031505723,0.028686872
t_1073,-83.20396,9.81956,0.022887697,0.02217897,0.021974286
t_1074,-83.15904,9.81956,0.021988956,0.02102211,0.021263223
t_1075,-83.24887,9.86382,0.023423871,0.022878082,0.022951134
t_1076,-83.20396,9.86382,0.027837314,0.027981535,0.027966026
t_1077,-83.15904,9.86382,0.023034064,0.022286119,0.021370852
t_1078,-83.06921,9.73103,0.023764115,0.022661965,0.020466205
t_1079,-83.06921,9.7753,0.023503706,0.02241827,0.020231618
t_108,-84.50652,9.64248,0.10604124,0.12830631,0.10200066
t_1080,-83.11413,9.7753,0.021840654,0.020668296,0.020668212
t_1081,-83.0243,9.7753,0.02701313,0.026178565,0.025135541
t_1082,-83.06921,9.81956,0.027025914,0.026510645,0.025300698
t_1083,-83.0243,9.81956,0.02374841,0.022563139,0.019526826
t_1084,-83.11413,9.81956,0.023083234,0.022175772,0.020616673
t_1085,-83.06921,9.86382,0.028078014,0.027798945,0.025186265
t_1086,-83.0243,9.86382,0.02673835,0.026057484,0.02435212
t_1087,-83.11413,9.86382,0.026657037,0.026373504,0.026051052
t_1088,-83.38362,9.7753,0.024791935,0.025029894,0.024899
t_1089,-83.33871,9.81956,0.028979085,0.029912643,0.030554587
t_109,-84.41668,9.64248,0.10268381,0.12956916,0.11019886
t_1090,-83.29379,9.81956,0.023504121,0.0231534,0.02347831
t_1091,-83.38362,9.81956,0.024532331,0.024642406,0.024891885
t_1092,-83.29379,9.86382,0.023318294,0.022846354,0.02370539
t_1093,-83.33871,9.86382,0.023786966,0.023515688,0.024354825
t_1094,-83.38362,9.86382,0.024909437,0.024997763,0.024879606
t_1095,-83.29379,9.90806,0.02344539,0.022847885,0.024091618
t_1096,-83.38362,9.90806,0.023738261,0.023441078,0.024905575
t_1097,-83.33871,9.90806,0.02402087,0.023626536,0.024643298
t_1098,-83.06921,9.90806,0.029651264,0.029751206,0.02523751
t_1099,-83.11413,9.90806,0.024408914,0.023885116,0.020749567
t_11,-83.83278,9.33237,0.043074418,0.05012415,0.039458264
t_110,-84.4616,9.68676,0.107376866,0.13274685,0.12138
t_1100,-83.0243,9.90806,0.033526253,0.033743817,0.024545677
t_1101,-83.0243,9.95231,0.0355323,0.03631571,0.024745228
t_1102,-83.11413,9.95231,0.029912274,0.03038427,0.026452847
t_1103,-83.06921,9.95231,0.029846389,0.030235816,0.025485085
t_1104,-83.0243,9.99654,0.024812292,0.02469862,0.02505138
t_1105,-83.11413,9.99654,0.032245576,0.03341966,0.027080748
t_1106,-83.06921,9.99654,0.031367127,0.031928852,0.026597112
t_1107,-83.11413,10.04078,0.022236785,0.02123727,0.026872946
t_1108,-83.20396,9.90806,0.029486671,0.029858168,0.028313033
t_1109,-83.24887,9.90806,0.028309293,0.028523464,0.029423833
t_111,-84.41668,9.68676,0.094774336,0.11805034,0.11314061
t_1110,-83.15904,9.90806,0.024245448,0.023722162,0.02156007
t_1111,-83.24887,9.95231,0.031531725,0.03214883,0.030096397
t_1112,-83.15904,9.95231,0.02656789,0.026385436,0.027546778
t_1113,-83.20396,9.95231,0.02580573,0.025450278,0.028783184
t_1114,-83.15904,9.99654,0.027640443,0.027563382,0.027877385
t_1115,-83.24887,9.99654,0.026665146,0.026151258,0.030983875
t_1116,-83.20396,9.99654,0.028843693,0.028821299,0.02929765
t_1117,-83.20396,10.04078,0.036204346,0.03752737,0.029973142
t_1118,-83.33871,9.95231,0.029390374,0.029694851,0.03183135
t_1119,-83.38362,9.95231,0.024411507,0.024049204,0.025053876
t_112,-84.50652,9.68676,0.117019355,0.14182152,0.1309059
t_1120,-83.29379,9.95231,0.025756488,0.025364306,0.024749916
t_1121,-83.29379,9.99654,0.03272876,0.033159,0.032600857
t_1122,-83.33871,9.99654,0.029866658,0.029768413,0.033262968
t_1123,-83.38362,9.99654,0.02720538,0.026985815,0.032173242
t_1124,-83.38362,10.04078,0.02680207,0.026024016,0.033330478
t_1125,-83.33871,10.04078,0.039729856,0.0410274,0.03647865
t_1126,-83.29379,10.04078,0.040088173,0.04149363,0.034874655
t_1127,-83.38362,10.085,0.030581003,0.030176846,0.034091935
t_1128,-83.15904,10.04078,0.033846326,0.03494543,0.028307462
t_1129,-83.24887,10.04078,0.037858054,0.039154723,0.03219928
t_113,-84.50652,9.73103,0.13352065,0.15978207,0.13179934
t_1130,-83.24887,10.085,0.03900476,0.040332828,0.032388248
t_1131,-83.15904,10.085,0.023856418,0.022845577,0.027734576
t_1132,-83.20396,10.085,0.034440022,0.03509209,0.029874045
t_1133,-83.15904,10.12922,0.024076855,0.022981064,0.027149856
t_1134,-83.24887,10.12922,0.0370045,0.03786909,0.03145112
t_1135,-83.20396,10.12922,0.02519629,0.024193354,0.028911654
t_1136,-83.24887,10.17343,0.037547972,0.038805466,0.029968468
t_1137,-83.74295,9.7753,0.035019893,0.036504634,0.034808774
t_1138,-83.69803,9.7753,0.04153616,0.045210775,0.042084053
t_1139,-83.74295,9.81956,0.032710765,0.033068202,0.03517969
t_114,-84.4616,9.73103,0.098213784,0.119300105,0.09741482
t_1140,-83.69803,9.81956,0.037102334,0.03860608,0.04304995
t_1141,-83.78786,9.81956,0.031293124,0.030870523,0.0355417
t_1142,-83.74295,9.86382,0.04044864,0.041669466,0.046760555
t_1143,-83.69803,9.86382,0.032613628,0.032065194,0.03655045
t_1144,-83.78786,9.86382,0.03703805,0.037696473,0.044612058
t_1145,-83.78786,9.90806,0.037610188,0.03838238,0.037784368
t_1146,-83.69803,9.90806,0.038777526,0.03830656,0.04254784
t_1147,-83.51837,9.90806,0.02541225,0.025647242,0.025539303
t_1148,-83.47345,9.95231,0.02956308,0.030760804,0.03038096
t_1149,-83.51837,9.95231,0.023850985,0.023816131,0.024207281
t_115,-84.41668,9.73103,0.093066715,0.11380336,0.09158723
t_1150,-83.42854,9.95231,0.023039527,0.022638312,0.024499983
t_1151,-83.42854,9.99654,0.024859976,0.024686133,0.023818009
t_1152,-83.47345,9.99654,0.024904624,0.025072707,0.028332174
t_1153,-83.51837,9.99654,0.021657158,0.021344852,0.022208598
t_1154,-83.51837,10.04078,0.019541811,0.019117197,0.019344514
t_1155,-83.42854,10.04078,0.026540935,0.026553214,0.028926384
t_1156,-83.47345,10.04078,0.020524587,0.020030964,0.020092001
t_1157,-83.6082,9.90806,0.027284332,0.02707558,0.027431209
t_1158,-83.6082,9.95231,0.029271238,0.029700436,0.026822628
t_1159,-83.65312,9.95231,0.033263084,0.03371715,0.037927657
t_116,-84.4616,9.7753,0.089036,0.10302534,0.09791096
t_1160,-83.56329,9.95231,0.027838977,0.028444832,0.025113083
t_1161,-83.6082,9.99654,0.029765232,0.030658046,0.03228903
t_1162,-83.65312,9.99654,0.030642934,0.0313726,0.028648794
t_1163,-83.56329,9.99654,0.026181253,0.026674893,0.029493097
t_1164,-83.56329,10.04078,0.02229904,0.022313891,0.021107579
t_1165,-83.6082,10.04078,0.025580153,0.02602575,0.023854626
t_1166,-83.65312,10.04078,0.026433395,0.026759524,0.026820214
t_1167,-83.74295,9.90806,0.04335841,0.04482903,0.049555525
t_1168,-83.74295,9.95231,0.034139916,0.03431217,0.03760254
t_1169,-83.78786,9.95231,0.034888472,0.03526704,0.038332578
t_117,-84.59635,9.64248,0.11847818,0.12559499,0.121812604
t_1170,-83.69803,9.95231,0.037114706,0.037825327,0.035445742
t_1171,-83.74295,9.99654,0.0320059,0.03245065,0.034930147
t_1172,-83.69803,9.99654,0.029619271,0.029731803,0.03213198
t_1173,-83.78786,9.99654,0.038947128,0.04086454,0.03735916
t_1174,-83.78786,10.04078,0.032655187,0.033480924,0.03521554
t_1175,-83.74295,10.04078,0.0300394,0.030593839,0.032373823
t_1176,-83.69803,10.04078,0.02768976,0.027972713,0.029709049
t_1177,-83.74295,10.085,0.027886806,0.028278071,0.029794842
t_1178,-83.78786,10.085,0.0320671,0.03320081,0.03218772
t_1179,-83.69803,10.085,0.025949184,0.026155412,0.027661413
t_118,-84.55143,9.64248,0.12709871,0.14731789,0.14025117
t_1180,-83.78786,10.12922,0.031901307,0.033046223,0.036041208
t_1181,-83.69803,10.12922,0.02927545,0.030258887,0.032785725
t_1182,-83.74295,10.12922,0.030410308,0.03145142,0.034376953
t_1183,-83.83278,10.17343,0.033000227,0.034399956,0.03301234
t_1184,-83.69803,10.17343,0.027975239,0.028446738,0.031255372
t_1185,-83.74295,10.17343,0.030529069,0.031535003,0.031653386
t_1186,-83.78786,10.17343,0.029458096,0.029831791,0.031336296
t_1187,-83.6082,10.085,0.025230134,0.025773015,0.028360283
t_1188,-83.56329,10.085,0.021746788,0.021807699,0.02434051
t_1189,-83.65312,10.085,0.026047867,0.026575863,0.02526455
t_119,-84.64126,9.64248,0.169843,0.18404806,0.16589354
t_1190,-83.6082,10.12922,0.028049644,0.029651845,0.02777892
t_1191,-83.65312,10.12922,0.027645689,0.028473422,0.030617608
t_1192,-83.56329,10.12922,0.024714464,0.025763161,0.02445737
t_1193,-83.56329,10.17343,0.028791368,0.03134216,0.026127925
t_1194,-83.6082,10.17343,0.029661782,0.03183404,0.0281666
t_1195,-83.65312,10.17343,0.029009584,0.030112438,0.030024523
t_1196,-83.56329,10.21764,0.032830413,0.0367474,0.028056288
t_1197,-83.47345,10.085,0.019273086,0.018705586,0.017656906
t_1198,-83.51837,10.085,0.01645882,0.015814243,0.015953772
t_1199,-83.42854,10.085,0.023374837,0.022727817,0.027770108
t_12,-83.83278,9.37669,0.02906633,0.030375443,0.030877652
t_120,-84.59635,9.68676,0.1402398,0.1615026,0.1550024
t_1200,-83.51837,10.12922,0.024734495,0.027312983,0.021660091
t_1201,-83.47345,10.12922,0.027053269,0.030195592,0.023302369
t_1202,-83.42854,10.12922,0.03203743,0.035198316,0.027679004
t_1203,-83.51837,10.17343,0.029589944,0.03327333,0.025131203
t_1204,-83.47345,10.17343,0.033017643,0.038569294,0.025774805
t_1205,-83.42854,10.17343,0.035593655,0.04044935,0.02992506
t_1206,-83.47345,10.21764,0.034254428,0.038615204,0.027577618
t_1207,-83.78786,10.21764,0.029468987,0.030175617,0.029321896
t_1208,-83.69803,10.21764,0.030453272,0.031624265,0.030479234
t_1209,-83.83278,10.21764,0.029739516,0.03027774,0.029657213
t_121,-84.55143,9.68676,0.119710624,0.14088191,0.11259735
t_1210,-83.74295,10.21764,0.030494351,0.031569086,0.030361954
t_1211,-83.74295,10.26184,0.031668704,0.0329289,0.030552693
t_1212,-83.83278,10.26184,0.036014173,0.03827342,0.034250073
t_1213,-83.69803,10.26184,0.032278586,0.034136232,0.030290257
t_1214,-83.78786,10.26184,0.032044325,0.03315241,0.03131823
t_1215,-83.78786,10.30603,0.036579624,0.03929465,0.033823878
t_1216,-83.74295,10.30603,0.03405974,0.036620144,0.031235732
t_1217,-83.6082,10.21764,0.033198625,0.03685412,0.029194647
t_1218,-83.65312,10.21764,0.033503372,0.036831483,0.030237844
t_1219,-83.65312,10.26184,0.034524117,0.03809475,0.030354233
t_122,-84.64126,9.68676,0.14626344,0.16916332,0.16842943
t_1220,-83.56329,10.26184,0.036555193,0.041873917,0.029245272
t_1221,-83.6082,10.26184,0.035773672,0.040417355,0.02985977
t_1222,-83.56329,10.30603,0.033466708,0.03600971,0.02972147
t_1223,-83.6082,10.30603,0.03571532,0.039523333,0.030404486
t_1224,-83.65312,10.30603,0.035361167,0.039090347,0.030538442
t_1225,-83.65312,10.35022,0.035395425,0.038508944,0.030937046
t_1226,-83.56329,10.35022,0.027820548,0.027837234,0.030295962
t_1227,-83.42854,10.21764,0.03526105,0.038932126,0.028529555
t_1228,-83.51837,10.21764,0.033207968,0.037502557,0.02737256
t_1229,-83.51837,10.26184,0.03889067,0.04535472,0.030720374
t_123,-84.64126,9.73103,0.15810096,0.18701103,0.17040984
t_1230,-83.47345,10.26184,0.036401853,0.040888403,0.02868514
t_1231,-83.42854,10.26184,0.03675725,0.04057412,0.028880244
t_1232,-83.42854,10.30603,0.03778959,0.041600503,0.029066008
t_1233,-83.47345,10.30603,0.035933528,0.039416593,0.029316818
t_1234,-83.51837,10.30603,0.036301777,0.04027468,0.029644419
t_1235,-83.47345,10.35022,0.03738046,0.041056808,0.029651185
t_1236,-83.51837,10.35022,0.034935012,0.037700687,0.030165209
t_1237,-82.93446,9.90806,0.023256142,0.021611866,0.022169942
t_1238,-82.97938,9.90806,0.03234765,0.03193541,0.023503313
t_1239,-82.97938,9.95231,0.023885038,0.02285758,0.023224551
t_124,-84.55143,9.73103,0.12874454,0.15306504,0.14266132
t_1240,-83.06921,10.04078,0.021410644,0.020315878,0.026125748
t_1241,-83.11413,10.085,0.022672974,0.02153559,0.026379233
t_1242,-83.33871,10.085,0.04296731,0.04340694,0.041084263
t_1243,-83.29379,10.085,0.040938124,0.04201437,0.03592247
t_1244,-83.38362,10.12922,0.03814288,0.0411415,0.0324437
t_1245,-83.33871,10.12922,0.040252022,0.041810602,0.035366148
t_1246,-83.29379,10.12922,0.038987488,0.04000141,0.034000367
t_1247,-83.29379,10.17343,0.03744709,0.038718298,0.031478263
t_1248,-83.33871,10.17343,0.038362682,0.040438294,0.031930964
