# 20120905_M7.6_Nicoya median gmf, Stations:Seismic, gmlt:GEM, Rupture:GFZ
custom_site_id,lon,lat,AbrahamsonEtAl2015SInter,ParkerEtAl2020SInter,ZhaoEtAl2006SInter
s_57,-83.825,10.205,0.0272,0.0272,0.0272
s_58,-83.076,10.005,0.0268,0.0268,0.0268
s_59,-83.705,9.37,0.0266,0.0266,0.0266
s_6,-84.717,9.911,0.221,0.221,0.221
s_60,-83.174,9.017,0.0259,0.0259,0.0259
s_61,-83.089,9.986,0.0252,0.0252,0.0252
s_62,-83.027,9.999,0.0251,0.0251,0.0251
s_63,-83.532,8.979,0.0226,0.0226,0.0226
s_64,-82.957,8.432,0.0208,0.0208,0.0208
s_65,-83.305,8.53,0.0202,0.0202,0.0202
s_66,-83.505,10.096,0.0182,0.0182,0.0182
s_67,-82.967,8.822,0.0176,0.0176,0.0176
s_68,-82.938,8.632,0.0154,0.0154,0.0154
s_69,-82.942,8.648,0.0132,0.0132,0.0132
s_7,-84.81,9.981,0.212,0.212,0.212
s_70,-83.171,8.644,0.00484,0.00484,0.00484
s_71,-84.069,9.915,0.051,0.051,0.051
s_72,-85.5898,10.2856,0.57392,0.57392,0.57392
s_73,-85.6481,9.9788,0.47761,0.47761,0.47761
s_77,-84.1931,10.1373,0.28956,0.28956,0.28956
s_78,-85.4527,10.145,0.24431,0.24431,0.24431
s_79,-84.7166,9.91057,0.22321,0.22321,0.22321
s_8,-84.963,10.281,0.206,0.206,0.206
s_82,-84.313,10.072,0.16934,0.16934,0.16934
s_85,-84.6228,9.6094,0.16111,0.16111,0.16111
s_86,-85.0912,10.4279,0.14343,0.14343,0.14343
s_87,-84.213,10.013,0.14036,0.14036,0.14036
s_88,-84.2658,10.0072,0.1247,0.1247,0.1247
s_89,-84.0133,10.4498,0.12268,0.12268,0.12268
s_9,-84.433,10.057,0.19,0.19,0.19
s_90,-83.9763,9.9359,0.12009,0.12009,0.12009
s_91,-84.2415,9.91507,0.11933,0.11933,0.11933
s_92,-84.5222,9.91211,0.11903,0.11903,0.11903
s_93,-85.6322,11.0727,0.11206,0.11206,0.11206
t_0,-85.13534,9.5982,0.15021472,0.24687055,0.15641953
t_1,-83.83278,9.24372,0.02824879,0.032219414,0.029284187
t_10,-83.96753,9.33237,0.045770742,0.056591287,0.043600813
t_100,-84.37177,9.5982,0.08151831,0.10730373,0.0962769
t_1000,-83.47345,9.81956,0.026851738,0.029948564,0.026592433
t_1001,-83.42854,9.81956,0.027449463,0.030843938,0.025872117
t_1002,-83.51837,9.81956,0.02595712,0.028415212,0.027407324
t_1003,-83.42854,9.86382,0.03099719,0.03504377,0.032498717
t_1004,-83.51837,9.86382,0.030374736,0.03386593,0.033917464
t_1005,-83.47345,9.86382,0.028832583,0.032187168,0.026239384
t_1006,-83.47345,9.90806,0.029852252,0.033004884,0.03231786
t_1007,-83.42854,9.90806,0.024235673,0.025810855,0.025455719
t_1008,-82.93446,9.5982,0.032321617,0.033060238,0.02911534
t_1009,-82.97938,9.5982,0.025648564,0.026279699,0.021350818
t_101,-84.28194,9.5982,0.07453014,0.09418711,0.08087146
t_1010,-82.88955,9.64248,0.028857939,0.0289447,0.0267388
t_1011,-82.97938,9.64248,0.025702454,0.026405137,0.021699695
t_1012,-82.93446,9.64248,0.028357912,0.029023238,0.02971647
t_1013,-82.93446,9.68676,0.029580025,0.030507077,0.028204883
t_1014,-82.88955,9.68676,0.029266508,0.029837565,0.02962145
t_1015,-82.97938,9.68676,0.028816802,0.030105568,0.026869688
t_1016,-82.93446,9.73103,0.024865855,0.025274059,0.02077992
t_1017,-82.88955,9.73103,0.029237475,0.029801967,0.026288817
t_1018,-82.66497,9.64248,0.019161245,0.017537354,0.017536147
t_1019,-82.84463,9.68676,0.030424027,0.030557385,0.029037103
t_102,-84.32685,9.5982,0.0766195,0.09910511,0.088450834
t_1020,-82.79972,9.68676,0.029954186,0.029578567,0.025738018
t_1021,-82.7548,9.68676,0.02254129,0.021539884,0.022241475
t_1022,-82.7548,9.73103,0.021650407,0.02070665,0.021080261
t_1023,-82.79972,9.73103,0.023219777,0.022618437,0.023396412
t_1024,-82.84463,9.73103,0.028985882,0.029138105,0.025374072
t_1025,-82.79972,9.7753,0.022026347,0.02143794,0.021693872
t_1026,-82.84463,9.7753,0.023016732,0.022759963,0.023149433
t_1027,-82.97938,9.73103,0.027372086,0.02857485,0.025888883
t_1028,-82.88955,9.7753,0.03407737,0.035116598,0.024403136
t_1029,-82.93446,9.7753,0.024632253,0.025129626,0.02465263
t_103,-84.28194,9.64248,0.072047,0.09016118,0.08550803
t_1030,-82.97938,9.7753,0.027487528,0.028725585,0.02493075
t_1031,-82.88955,9.81956,0.02280578,0.02283299,0.022782803
t_1032,-82.97938,9.81956,0.028559897,0.029926032,0.024195012
t_1033,-82.93446,9.81956,0.026291713,0.027083391,0.023562351
t_1034,-82.88955,9.86382,0.022251604,0.02223284,0.021947451
t_1035,-82.97938,9.86382,0.031218924,0.032911554,0.023978334
t_1036,-82.93446,9.86382,0.022956245,0.023200722,0.022870993
t_1037,-82.84463,9.81956,0.022084488,0.021808697,0.021775275
t_1038,-83.0243,9.5982,0.025179772,0.02618872,0.025846712
t_1039,-83.11413,9.5982,0.023552354,0.024924198,0.020212596
t_104,-84.32685,9.64248,0.077871785,0.10001361,0.09281636
t_1040,-83.0243,9.64248,0.025652792,0.026812334,0.026224583
t_1041,-83.06921,9.64248,0.024869608,0.026253855,0.025794692
t_1042,-83.11413,9.64248,0.021957738,0.022924775,0.020481622
t_1043,-83.06921,9.68676,0.02144633,0.021997472,0.020501764
t_1044,-83.0243,9.68676,0.026619954,0.028049273,0.026113441
t_1045,-83.11413,9.68676,0.024210375,0.025793478,0.020634493
t_1046,-83.0243,9.73103,0.03174035,0.0338882,0.025694987
t_1047,-83.11413,9.73103,0.02421439,0.025774118,0.020696893
t_1048,-83.24887,9.5982,0.026736982,0.029823538,0.027353732
t_1049,-83.20396,9.5982,0.024833579,0.02712153,0.021033904
t_105,-84.37177,9.64248,0.092050806,0.120127276,0.100440316
t_1050,-83.15904,9.64248,0.021350963,0.022407511,0.020797718
t_1051,-83.24887,9.64248,0.026663283,0.0297751,0.027700141
t_1052,-83.20396,9.64248,0.02271298,0.02440182,0.021302927
t_1053,-83.24887,9.68676,0.022317195,0.024058744,0.022200124
t_1054,-83.20396,9.68676,0.021841198,0.023250628,0.021538755
t_1055,-83.15904,9.68676,0.023479428,0.025160877,0.021001054
t_1056,-83.15904,9.73103,0.022067852,0.023277733,0.021152766
t_1057,-83.20396,9.73103,0.024786187,0.027039118,0.02174694
t_1058,-83.33871,9.64248,0.034305524,0.040220674,0.029644288
t_1059,-83.38362,9.64248,0.027691936,0.031727,0.02433572
t_106,-84.28194,9.68676,0.07562256,0.093410924,0.07164894
t_1060,-83.33871,9.68676,0.023690965,0.026162192,0.023763165
t_1061,-83.29379,9.68676,0.024538446,0.027212229,0.022950074
t_1062,-83.38362,9.68676,0.028150173,0.032309577,0.02462347
t_1063,-83.38362,9.73103,0.02610481,0.02947996,0.024864446
t_1064,-83.33871,9.73103,0.025593907,0.028687969,0.024018597
t_1065,-83.29379,9.73103,0.02692005,0.030258676,0.02320701
t_1066,-83.33871,9.7753,0.02359922,0.025816014,0.02425173
t_1067,-83.29379,9.7753,0.023016063,0.0249331,0.02345878
t_1068,-83.24887,9.73103,0.022411149,0.02411912,0.022442048
t_1069,-83.15904,9.7753,0.021511067,0.022483157,0.021279609
t_107,-84.4616,9.64248,0.10428724,0.1342768,0.1175321
t_1070,-83.20396,9.7753,0.021948425,0.023231454,0.021945274
t_1071,-83.24887,9.7753,0.03289773,0.037550934,0.02863321
t_1072,-83.24887,9.81956,0.02984271,0.033380084,0.02896487
t_1073,-83.20396,9.81956,0.022357821,0.023575101,0.022159964
t_1074,-83.15904,9.81956,0.021460488,0.022267813,0.021413535
t_1075,-83.24887,9.86382,0.023062292,0.024367686,0.023267705
t_1076,-83.20396,9.86382,0.027303485,0.029557135,0.028305206
t_1077,-83.15904,9.86382,0.022626897,0.023525529,0.02158379
t_1078,-83.06921,9.73103,0.022899942,0.023850948,0.020419005
t_1079,-83.06921,9.7753,0.022764402,0.023643171,0.020275822
t_108,-84.50652,9.64248,0.10657088,0.132937,0.101233214
t_1080,-83.11413,9.7753,0.021166848,0.021843906,0.020715684
t_1081,-83.0243,9.7753,0.026128748,0.02748862,0.025202883
t_1082,-83.06921,9.81956,0.0262699,0.02781694,0.025435772
t_1083,-83.0243,9.81956,0.023103366,0.023752946,0.019637981
t_1084,-83.11413,9.81956,0.022500828,0.023411984,0.020738043
t_1085,-83.06921,9.86382,0.027438397,0.028977016,0.025354955
t_1086,-83.0243,9.86382,0.026105057,0.027212719,0.024526004
t_1087,-83.11413,9.86382,0.026107278,0.027593294,0.026255516
t_1088,-83.38362,9.7753,0.024199966,0.026685692,0.025051117
t_1089,-83.33871,9.81956,0.02836019,0.031865805,0.030900829
t_109,-84.41668,9.64248,0.10116169,0.1319017,0.10856533
t_1090,-83.29379,9.81956,0.02302011,0.024727726,0.023728402
t_1091,-83.38362,9.81956,0.024112646,0.026333459,0.025184516
t_1092,-83.29379,9.86382,0.022992114,0.024388792,0.02405811
t_1093,-83.33871,9.86382,0.023491753,0.025126362,0.024733694
t_1094,-83.38362,9.86382,0.024640916,0.026705263,0.025277631
t_1095,-83.29379,9.90806,0.023267195,0.024315061,0.024518324
t_1096,-83.38362,9.90806,0.023629643,0.024951523,0.025363026
t_1097,-83.33871,9.90806,0.023871202,0.025155969,0.025088431
t_1098,-83.06921,9.90806,0.029143224,0.030644488,0.025381237
t_1099,-83.11413,9.90806,0.024108976,0.024794048,0.020913955
t_11,-83.83278,9.33237,0.04044351,0.04862489,0.037371665
t_110,-84.4616,9.68676,0.10739246,0.13693154,0.120684594
t_1100,-83.0243,9.90806,0.032757416,0.034726083,0.024707131
t_1101,-83.0243,9.95231,0.034902975,0.036844533,0.024841845
t_1102,-83.11413,9.95231,0.029640371,0.03108733,0.02662471
t_1103,-83.06921,9.95231,0.029561795,0.030622678,0.025536364
t_1104,-83.0243,9.99654,0.024795683,0.024764104,0.025070453
t_1105,-83.11413,9.99654,0.03202618,0.03415798,0.02729481
t_1106,-83.06921,9.99654,0.031251848,0.03188516,0.026582252
t_1107,-83.11413,10.04078,0.022376297,0.021954427,0.027394013
t_1108,-83.20396,9.90806,0.029074837,0.03139277,0.028734786
t_1109,-83.24887,9.90806,0.027974574,0.03014503,0.029919485
t_111,-84.41668,9.68676,0.094696015,0.122156374,0.11201109
t_1110,-83.15904,9.90806,0.023969064,0.024851315,0.021811647
t_1111,-83.24887,9.95231,0.03126525,0.033806354,0.030672804
t_1112,-83.15904,9.95231,0.026403679,0.027349066,0.027908774
t_1113,-83.20396,9.95231,0.025673587,0.026716108,0.029286062
t_1114,-83.15904,9.99654,0.02760022,0.028568702,0.028348975
t_1115,-83.24887,9.99654,0.026695278,0.0274762,0.031647753
t_1116,-83.20396,9.99654,0.028793003,0.030172491,0.029918652
t_1117,-83.20396,10.04078,0.03600102,0.039485827,0.030795187
t_1118,-83.33871,9.95231,0.029272681,0.031201303,0.032417275
t_1119,-83.38362,9.95231,0.02442294,0.025399266,0.025513737
t_112,-84.50652,9.68676,0.11763215,0.14650716,0.13079725
t_1120,-83.29379,9.95231,0.025685083,0.026810072,0.025220653
t_1121,-83.29379,9.99654,0.032646608,0.034608845,0.033215657
t_1122,-83.33871,9.99654,0.029894559,0.030885592,0.033797927
t_1123,-83.38362,9.99654,0.027289348,0.0280434,0.03267622
t_1124,-83.38362,10.04078,0.02700964,0.026611533,0.033696763
t_1125,-83.33871,10.04078,0.039541308,0.041959025,0.036862724
t_1126,-83.29379,10.04078,0.039847963,0.0429798,0.035507996
t_1127,-83.38362,10.085,0.030851696,0.030619163,0.034467336
t_1128,-83.15904,10.04078,0.033687685,0.03665463,0.02902088
t_1129,-83.24887,10.04078,0.037660025,0.04102384,0.03300551
t_113,-84.50652,9.73103,0.13220811,0.1617251,0.1320613
t_1130,-83.24887,10.085,0.03891476,0.042562388,0.033432826
t_1131,-83.15904,10.085,0.024079712,0.024395254,0.028756125
t_1132,-83.20396,10.085,0.03448001,0.037356086,0.030971367
t_1133,-83.15904,10.12922,0.024378957,0.025071578,0.028503943
t_1134,-83.24887,10.12922,0.03718499,0.040605713,0.03284792
t_1135,-83.20396,10.12922,0.025563234,0.026314953,0.03032142
t_1136,-83.24887,10.17343,0.037838154,0.042424314,0.031753037
t_1137,-83.74295,9.7753,0.03469918,0.037367824,0.0347308
t_1138,-83.69803,9.7753,0.040825818,0.046178084,0.04202702
t_1139,-83.74295,9.81956,0.032640483,0.033703618,0.0352126
t_114,-84.4616,9.73103,0.099391,0.12462509,0.09713193
t_1140,-83.69803,9.81956,0.03683534,0.039396323,0.043106686
t_1141,-83.78786,9.81956,0.031307403,0.031206565,0.03553174
t_1142,-83.74295,9.86382,0.04039279,0.042042837,0.046978682
t_1143,-83.69803,9.86382,0.032664042,0.03256786,0.03661879
t_1144,-83.78786,9.86382,0.037113853,0.038007934,0.04484491
t_1145,-83.78786,9.90806,0.03804326,0.03944908,0.03834831
t_1146,-83.69803,9.90806,0.038967837,0.038699616,0.042714667
t_1147,-83.51837,9.90806,0.025447186,0.027185686,0.026015513
t_1148,-83.47345,9.95231,0.029527854,0.03228037,0.030976363
t_1149,-83.51837,9.95231,0.023999104,0.025165271,0.024702681
t_115,-84.41668,9.73103,0.09366327,0.11843295,0.09100169
t_1150,-83.42854,9.95231,0.023092581,0.023915395,0.024962356
t_1151,-83.42854,9.99654,0.024971751,0.025741417,0.024212327
t_1152,-83.47345,9.99654,0.025015736,0.026146192,0.028828777
t_1153,-83.51837,9.99654,0.021863578,0.022404067,0.022646658
t_1154,-83.51837,10.04078,0.019737009,0.01982684,0.019640842
t_1155,-83.42854,10.04078,0.026666462,0.027223904,0.029312093
t_1156,-83.47345,10.04078,0.02068208,0.020669967,0.020348925
t_1157,-83.6082,9.90806,0.027452314,0.028209256,0.02780083
t_1158,-83.6082,9.95231,0.029558763,0.03107287,0.02736812
t_1159,-83.65312,9.95231,0.03362417,0.034912772,0.03862241
t_116,-84.4616,9.7753,0.090947434,0.10799362,0.097868614
t_1160,-83.56329,9.95231,0.028027233,0.029908706,0.02564184
t_1161,-83.6082,9.99654,0.030151216,0.032202568,0.033165473
t_1162,-83.65312,9.99654,0.031204162,0.033105947,0.029493887
t_1163,-83.56329,9.99654,0.026452824,0.028015625,0.030188333
t_1164,-83.56329,10.04078,0.022625623,0.023430416,0.021618962
t_1165,-83.6082,10.04078,0.026086632,0.027625883,0.024630891
t_1166,-83.65312,10.04078,0.02711895,0.02864963,0.027833147
t_1167,-83.74295,9.90806,0.04355554,0.045513906,0.050136514
t_1168,-83.74295,9.95231,0.034782443,0.035778496,0.038466647
t_1169,-83.78786,9.95231,0.035640597,0.036937803,0.039319526
t_117,-84.59635,9.64248,0.12098717,0.12982546,0.12214741
t_1170,-83.69803,9.95231,0.037588008,0.039090145,0.03611597
t_1171,-83.74295,9.99654,0.032853995,0.034461565,0.036121864
t_1172,-83.69803,9.99654,0.030325262,0.031488463,0.033149578
t_1173,-83.78786,9.99654,0.03995185,0.04338234,0.038696222
t_1174,-83.78786,10.04078,0.033771623,0.036025275,0.036717918
t_1175,-83.74295,10.04078,0.031002857,0.032899443,0.03373389
t_1176,-83.69803,10.04078,0.028512549,0.030039262,0.030915055
t_1177,-83.74295,10.085,0.028861357,0.030567108,0.0311497
t_1178,-83.78786,10.085,0.033182528,0.03581601,0.03361293
t_1179,-83.69803,10.085,0.026824655,0.028306399,0.028935663
t_118,-84.55143,9.64248,0.1276008,0.15106069,0.13990939
t_1180,-83.78786,10.12922,0.032803897,0.035165757,0.037444185
t_1181,-83.69803,10.12922,0.030192383,0.03264856,0.03438417
t_1182,-83.74295,10.12922,0.031327546,0.03373229,0.035899263
t_1183,-83.83278,10.17343,0.033450235,0.035493005,0.03373183
t_1184,-83.69803,10.17343,0.028890317,0.030672757,0.032806844
t_1185,-83.74295,10.17343,0.03128015,0.033416025,0.032922555
t_1186,-83.78786,10.17343,0.030013345,0.031030016,0.032178838
t_1187,-83.6082,10.085,0.025809003,0.02746138,0.029440185
t_1188,-83.56329,10.085,0.022097332,0.022826392,0.024978876
t_1189,-83.65312,10.085,0.026817188,0.028670179,0.026379569
t_119,-84.64126,9.64248,0.16912231,0.1847669,0.16610281
t_1190,-83.6082,10.12922,0.028702728,0.03174527,0.029055914
t_1191,-83.65312,10.12922,0.028490061,0.030757805,0.03214021
t_1192,-83.56329,10.12922,0.025165504,0.027220255,0.025355607
t_1193,-83.56329,10.17343,0.02942855,0.033755254,0.027502503
t_1194,-83.6082,10.17343,0.030455364,0.03445955,0.02973506
t_1195,-83.65312,10.17343,0.029920172,0.03260388,0.03167172
t_1196,-83.56329,10.21764,0.03364427,0.040177993,0.029954905
t_1197,-83.47345,10.085,0.019416606,0.019057324,0.017822217
t_1198,-83.51837,10.085,0.016601462,0.016129186,0.01607617
t_1199,-83.42854,10.085,0.023629073,0.023293454,0.028186154
t_12,-83.83278,9.37669,0.027725846,0.03022365,0.029453795
t_120,-84.59635,9.68676,0.14260796,0.16737835,0.15629123
t_1200,-83.51837,10.12922,0.024878541,0.02833064,0.022190712
t_1201,-83.47345,10.12922,0.027131377,0.03128522,0.02386026
t_1202,-83.42854,10.12922,0.032159425,0.036630243,0.028455252
t_1203,-83.51837,10.17343,0.030018782,0.035554603,0.026348062
t_1204,-83.47345,10.17343,0.033219382,0.041046824,0.02699594
t_1205,-83.42854,10.17343,0.035820663,0.043136895,0.031378876
t_1206,-83.47345,10.21764,0.034911834,0.042229448,0.029473364
t_1207,-83.78786,10.21764,0.02984514,0.031094266,0.029943855
t_1208,-83.69803,10.21764,0.03131705,0.03389802,0.03199088
t_1209,-83.83278,10.21764,0.02998037,0.03075868,0.030001035
t_121,-84.55143,9.68676,0.12181095,0.14699596,0.11308384
t_1210,-83.74295,10.21764,0.031156467,0.033260576,0.031493496
t_1211,-83.74295,10.26184,0.0322966,0.03453381,0.031650227
t_1212,-83.83278,10.26184,0.036723103,0.039956935,0.03541304
t_1213,-83.69803,10.26184,0.033036828,0.036358383,0.031734064
t_1214,-83.78786,10.26184,0.032635394,0.034481466,0.03225873
t_1215,-83.78786,10.30603,0.037120923,0.040924374,0.034987833
t_1216,-83.74295,10.30603,0.03436858,0.0379193,0.03212216
t_1217,-83.6082,10.21764,0.03406022,0.040170778,0.031094326
t_1218,-83.65312,10.21764,0.034340434,0.039843224,0.032023218
t_1219,-83.65312,10.26184,0.035356976,0.04121438,0.032223865
t_122,-84.64126,9.68676,0.14984426,0.17670941,0.16985145
t_1220,-83.56329,10.26184,0.03747797,0.046260424,0.03160412
t_1221,-83.6082,10.26184,0.0366829,0.0442903,0.03204383
t_1222,-83.56329,10.30603,0.034855887,0.040659547,0.032469194
t_1223,-83.6082,10.30603,0.03683979,0.043710075,0.032861486
t_1224,-83.65312,10.30603,0.036168884,0.04225969,0.032465495
t_1225,-83.65312,10.35022,0.03636042,0.04186574,0.033060264
t_1226,-83.56329,10.35022,0.029457115,0.03222676,0.033466294
t_1227,-83.42854,10.21764,0.03592682,0.04270649,0.030512236
t_1228,-83.51837,10.21764,0.03392916,0.041002538,0.029241787
t_1229,-83.51837,10.26184,0.039617915,0.04998965,0.033326373
t_123,-84.64126,9.73103,0.16142048,0.19491741,0.1728183
t_1230,-83.47345,10.26184,0.037358683,0.045652863,0.03118063
t_1231,-83.42854,10.26184,0.0376967,0.045510966,0.031424493
t_1232,-83.42854,10.30603,0.038991563,0.047538556,0.032093808
t_1233,-83.47345,10.30603,0.03726765,0.04498298,0.03232765
t_1234,-83.51837,10.30603,0.037627302,0.045645226,0.03258552
t_1235,-83.47345,10.35022,0.0389552,0.047529247,0.033111133
t_1236,-83.51837,10.35022,0.03661318,0.043616313,0.033563
t_1237,-82.93446,9.90806,0.022713406,0.022868898,0.02248013
t_1238,-82.97938,9.90806,0.031523198,0.03314326,0.023737727
t_1239,-82.97938,9.95231,0.023555191,0.023743115,0.023468455
t_124,-84.55143,9.73103,0.13061064,0.15892789,0.1437277
t_1240,-83.06921,10.04078,0.021532843,0.02078155,0.026502734
t_1241,-83.11413,10.085,0.022858145,0.022887003,0.0272878
t_1242,-83.33871,10.085,0.042889003,0.043722004,0.04123556
t_1243,-83.29379,10.085,0.04086236,0.043586574,0.036707077
t_1244,-83.38362,10.12922,0.03819316,0.042856377,0.033330556
t_1245,-83.33871,10.12922,0.040378872,0.0436056,0.03634867
t_1246,-83.29379,10.12922,0.039174493,0.04229559,0.03523505
t_1247,-83.29379,10.17343,0.03784977,0.04201845,0.033214208
t_1248,-83.33871,10.17343,0.038739607,0.043540098,0.03356176
