# 20030521_M6.8_Boumerdes median gmf, Stations:None, gmlt:GEM, Rupture:BelabbesEtAl2009
custom_site_id,lon,lat,AkkarEtAlRjb2014,ChiouYoungs2014
t_1028,5.36815,34.39945,0.008599693,0.0053373524
t_1029,5.53386,34.42403,0.0085809035,0.0052207806
t_103,7.81401,31.86364,0.0031729734,0.00019097936
t_1030,5.48119,34.43042,0.008885312,0.0055464115
t_1031,5.82602,34.25451,0.008075849,0.0042314427
t_1032,5.72101,34.26745,0.007275439,0.0037748883
t_1033,5.8417,34.34167,0.007744423,0.004124479
t_1034,5.78915,34.34818,0.008565501,0.004822166
t_1035,5.73659,34.35466,0.00781285,0.0042929654
t_1036,5.84957,34.38526,0.008884578,0.0051204236
t_1037,5.79699,34.39177,0.008567455,0.0048947334
t_1038,5.7444,34.39827,0.007689423,0.004275254
t_1039,5.85745,34.42884,0.008632529,0.004959053
t_104,8.13367,31.90818,0.0027173318,0.00014476778
t_1040,5.80485,34.43536,0.0086979475,0.0050788852
t_1041,5.42849,34.43678,0.0089493105,0.005666668
t_1042,5.37578,34.44312,0.008988492,0.0057650316
t_1043,5.48889,34.47407,0.00926992,0.0059858216
t_1044,5.43617,34.48044,0.009297899,0.0060767373
t_1045,5.38344,34.4868,0.0090353545,0.0058981753
t_1046,5.49661,34.51772,0.009280995,0.006082097
t_1047,5.44386,34.52411,0.008989617,0.0058813323
t_1048,5.3911,34.53047,0.00910951,0.006057872
t_1049,5.50434,34.56137,0.00949337,0.0063748406
t_105,8.03258,31.92219,0.0026964443,0.00014977819
t_1050,5.45158,34.56777,0.009476071,0.006426708
t_1051,5.75223,34.44187,0.008700394,0.005144924
t_1052,5.86535,34.47241,0.008162512,0.0046483576
t_1053,5.81272,34.47895,0.008458886,0.004951245
t_1054,5.76008,34.48547,0.009166701,0.0056468956
t_1055,5.87326,34.51599,0.007998061,0.0045940033
t_1056,5.82061,34.52254,0.00827993,0.004881756
t_1057,5.76794,34.52906,0.008832894,0.0054129213
t_1058,5.71526,34.53557,0.009086224,0.0057106176
t_1059,5.88119,34.55956,0.008536668,0.0050954316
t_106,7.93142,31.93613,0.002751003,0.00016034464
t_1060,5.82852,34.56612,0.008818515,0.005406919
t_1061,5.64694,34.45481,0.008565761,0.0051609175
t_1062,5.59428,34.46125,0.0088757295,0.0054930057
t_1063,5.54159,34.46767,0.008856419,0.0055415044
t_1064,5.70742,34.49196,0.008516522,0.0051331194
t_1065,5.65474,34.49843,0.008680334,0.005338487
t_1066,5.60205,34.50488,0.009243895,0.0059139025
t_1067,5.54934,34.51131,0.008683317,0.0054769134
t_1068,5.66255,34.54205,0.009307263,0.0059886477
t_1069,5.60983,34.54851,0.00936888,0.0061162347
t_107,7.83019,31.94999,0.0036738147,0.00024229736
t_1070,5.5571,34.55495,0.009156121,0.0059832283
t_1071,5.77582,34.57266,0.00935589,0.005978793
t_1072,5.72311,34.57917,0.009324607,0.0060156533
t_1073,5.88914,34.60314,0.009108078,0.0056731934
t_1074,5.83644,34.60971,0.008780462,0.0054502473
t_1075,5.78372,34.61625,0.008946498,0.005670157
t_1076,5.73098,34.62278,0.0092578,0.006030286
t_1077,5.84438,34.65329,0.009288142,0.005990427
t_1078,5.79164,34.65984,0.009481868,0.006254218
t_1079,5.73887,34.66638,0.009513344,0.0063589127
t_108,8.15018,31.99437,0.0031145108,0.00017999754
t_1080,5.85234,34.69686,0.009526283,0.0063008936
t_1081,5.39879,34.57414,0.009434995,0.0064564478
t_1082,5.5121,34.60502,0.009403465,0.006375657
t_1083,5.4593,34.61142,0.009270045,0.006321857
t_1084,5.40649,34.61781,0.010172245,0.007313757
t_1085,5.51987,34.64866,0.009892398,0.006956614
t_1086,5.46705,34.65508,0.0103107635,0.0074923164
t_1087,5.41421,34.66148,0.009396116,0.0066094487
t_1088,5.36135,34.66785,0.009641582,0.00692215
t_1089,5.52765,34.69231,0.009866828,0.0070175137
t_109,8.049,32.00843,0.0033668103,0.00020779418
t_1090,5.47481,34.69873,0.00836242,0.0056949654
t_1091,5.10588,33.80625,0.0072551174,0.0033936598
t_1092,5.00107,33.81844,0.0066885334,0.0031241176
t_1093,5.12056,33.89371,0.007156373,0.0034664804
t_1094,5.01566,33.90594,0.0069451495,0.0034163424
t_1095,5.13531,33.98116,0.00646449,0.003166157
t_1096,5.0303,33.99343,0.0065327333,0.0032897969
t_1097,5.15012,34.06861,0.0075948993,0.0040517175
t_1098,5.04501,34.08091,0.007005689,0.0037392098
t_1099,5.16499,34.15604,0.0077076736,0.0042896406
t_11,7.20571,31.94495,0.0033401262,0.00025873855
t_110,7.94776,32.02242,0.0033163344,0.00021274929
t_1100,5.05978,34.16839,0.0077493475,0.004422087
t_1101,4.98655,33.73093,0.00641655,0.0028398724
t_1102,4.88179,33.74299,0.006654153,0.0030460393
t_1103,4.89621,33.83054,0.0065353876,0.0031055543
t_1104,4.91069,33.91808,0.007427793,0.0038176412
t_1105,4.92523,34.00561,0.007138823,0.0037722755
t_1106,4.93984,34.09314,0.007956259,0.0045145825
t_1107,4.83461,34.10527,0.008140467,0.004757255
t_1108,4.95451,34.18066,0.00795429,0.0046821195
t_1109,4.84918,34.19283,0.00836011,0.0051111737
t_111,7.84644,32.03632,0.0032003974,0.0002121406
t_1110,4.96925,34.26817,0.008838934,0.0055854144
t_1111,5.31529,33.78162,0.0074338685,0.003346551
t_1112,5.21062,33.79397,0.006697423,0.0029764483
t_1113,5.33018,33.86899,0.007376737,0.0034389722
t_1114,5.2254,33.88139,0.006163168,0.0027890038
t_1115,5.34512,33.95637,0.0062420187,0.002878382
t_1116,5.24025,33.96881,0.0071982816,0.0035451818
t_1117,5.25516,34.05621,0.007297057,0.003752922
t_1118,5.27013,34.14361,0.007653051,0.0041509434
t_1119,5.28517,34.231,0.008131412,0.0046695266
t_112,8.16675,32.08056,0.003127625,0.00018931899
t_1120,5.17993,34.24348,0.008262456,0.004879285
t_1121,4.67207,33.76686,0.0054033995,0.0024478347
t_1122,4.79128,33.84256,0.007526551,0.0038153492
t_1123,4.68629,33.85449,0.0066075423,0.0032902495
t_1124,4.80566,33.93013,0.0074259415,0.0039010819
t_1125,4.70057,33.94211,0.0069928383,0.003687246
t_1126,4.8201,34.01771,0.007342437,0.004000449
t_1127,4.71491,34.02972,0.0076099103,0.0042793504
t_1128,4.72931,34.11732,0.008687773,0.0053040944
t_1129,4.74378,34.20492,0.00785804,0.004815882
t_113,8.06549,32.09467,0.0034105422,0.000221073
t_1130,4.75831,34.29251,0.00905586,0.0060131033
t_1131,5.07462,34.25586,0.008682834,0.005336152
t_1132,5.08952,34.34333,0.007720305,0.0047369553
t_1133,5.15725,34.42456,0.009047258,0.005971542
t_1134,5.10449,34.43079,0.009369522,0.0063321805
t_1135,5.05171,34.43699,0.008220272,0.0053774235
t_1136,5.16478,34.46828,0.0076962165,0.0049241153
t_1137,5.11199,34.47451,0.008802479,0.0059129656
t_1138,5.05919,34.48073,0.009321022,0.0064485436
t_1139,5.00636,34.48692,0.008842779,0.006074352
t_114,7.96416,32.1087,0.003696418,0.00025659357
t_1140,5.17233,34.51199,0.009024833,0.006148044
t_1141,4.86381,34.28038,0.008065406,0.005054967
t_1142,4.98405,34.35567,0.007960508,0.0050379788
t_1143,4.87851,34.36793,0.0077809677,0.0050049284
t_1144,4.99891,34.44317,0.00818284,0.005404974
t_1145,4.94609,34.44933,0.009327223,0.0064804605
t_1146,4.89327,34.45547,0.009074363,0.0063100327
t_1147,4.84042,34.46158,0.008892887,0.0062093018
t_1148,4.95352,34.49309,0.008752983,0.0060575735
t_1149,4.90067,34.49923,0.009844629,0.0071558394
t_115,7.86276,32.12265,0.0031692693,0.0002194455
t_1150,4.8478,34.50536,0.008764273,0.006195417
t_1151,5.30028,34.31838,0.008577165,0.0052002887
t_1152,5.19493,34.3309,0.008922912,0.0056129433
t_1153,5.31545,34.40576,0.008822155,0.0055890833
t_1154,5.26273,34.41205,0.0086309435,0.0054849875
t_1155,5.21,34.41832,0.00884627,0.005731988
t_1156,5.32306,34.44945,0.008364913,0.005292729
t_1157,5.27032,34.45575,0.009544646,0.0064162556
t_1158,5.21756,34.46202,0.008817048,0.005801459
t_1159,5.33068,34.49313,0.008948428,0.00588562
t_116,8.1834,32.16674,0.0025440094,0.00015278267
t_1160,5.27792,34.49944,0.0080666775,0.0051984214
t_1161,5.22513,34.50573,0.0087944465,0.0058785593
t_1162,5.33833,34.53681,0.008936428,0.0059693386
t_1163,5.28553,34.54313,0.008371876,0.005544752
t_1164,5.23272,34.54943,0.008554049,0.0057654325
t_1165,5.34599,34.58049,0.00933538,0.006431437
t_1166,5.29317,34.58682,0.009174315,0.0063508176
t_1167,5.24033,34.59313,0.009261726,0.006501456
t_1168,5.18748,34.59942,0.00928035,0.0065876637
t_1169,5.35366,34.62417,0.009358578,0.0065505235
t_117,8.08206,32.18089,0.0030994737,0.00020461963
t_1170,5.30082,34.63051,0.009636568,0.0068912436
t_1171,5.11952,34.51824,0.009023812,0.0062115956
t_1172,5.06668,34.52446,0.009092508,0.006338627
t_1173,5.01383,34.53066,0.00931994,0.0066157794
t_1174,5.1799,34.55571,0.008730839,0.0059848535
t_1175,5.12706,34.56196,0.009404742,0.006669442
t_1176,5.0742,34.56819,0.009429074,0.006758749
t_1177,5.02132,34.57441,0.009719985,0.007109522
t_1178,5.13461,34.60568,0.010523923,0.007942431
t_1179,5.08173,34.61193,0.0104212845,0.007887155
t_118,7.98064,32.19497,0.003745258,0.00027301707
t_1180,5.02883,34.61815,0.009812831,0.0073105376
t_1181,4.96097,34.53684,0.009096131,0.006472429
t_1182,4.90809,34.543,0.009547849,0.006967821
t_1183,4.85519,34.54913,0.009418623,0.006910693
t_1184,4.96843,34.58059,0.008085372,0.005664576
t_1185,4.91552,34.58676,0.008371257,0.005979561
t_1186,4.8626,34.59291,0.011018554,0.008746636
t_1187,4.97591,34.62435,0.008895109,0.006495994
t_1188,4.92298,34.63052,0.008145023,0.00587339
t_1189,4.87003,34.63668,0.00915818,0.006878111
t_119,7.87915,32.20897,0.0037570808,0.00028610637
t_1190,4.9834,34.6681,0.009150157,0.0068426435
t_1191,4.58123,33.86633,0.0074318154,0.0039030276
t_1192,4.47612,33.87809,0.0072525465,0.0038508254
t_1193,4.59541,33.95399,0.0073067667,0.0039788806
t_1194,4.4902,33.96579,0.007847541,0.004446491
t_1195,4.60965,34.04164,0.0073506786,0.004175786
t_1196,4.50434,34.05348,0.008331439,0.005006451
t_1197,4.62396,34.12929,0.007983731,0.0048288167
t_1198,4.51854,34.14116,0.008159358,0.005059927
t_1199,4.63832,34.21692,0.0069291624,0.004194758
t_12,7.10409,31.95824,0.0037656683,0.00031352442
t_120,7.54208,32.0776,0.0036304444,0.00028235445
t_1200,4.5328,34.22884,0.008857586,0.005849058
t_1201,4.35703,33.80203,0.0071812207,0.0037054871
t_1202,4.37095,33.88977,0.00654494,0.003439508
t_1203,4.38492,33.9775,0.0077631604,0.0044587846
t_1204,4.39896,34.06523,0.008331898,0.0050905356
t_1205,4.29352,34.07689,0.008349324,0.0051840157
t_1206,4.41306,34.15295,0.008738597,0.005632792
t_1207,4.30751,34.16465,0.008840189,0.00580832
t_1208,4.42722,34.24067,0.008426417,0.0055730757
t_1209,4.32157,34.25241,0.0077860216,0.005123345
t_121,7.44049,32.0912,0.003627762,0.000293535
t_1210,4.44144,34.32837,0.0093037225,0.0065745446
t_1211,4.65275,34.30455,0.009501711,0.006545933
t_1212,4.7729,34.3801,0.008943977,0.0061144065
t_1213,4.66724,34.39218,0.009387027,0.006647033
t_1214,4.78756,34.46767,0.008408454,0.00584069
t_1215,4.73468,34.47375,0.009758561,0.0071619446
t_1216,4.68179,34.4798,0.0075965547,0.0052494076
t_1217,4.79491,34.51146,0.009725946,0.0071706595
t_1218,4.74201,34.51754,0.00785516,0.0055101933
t_1219,4.68909,34.5236,0.010056497,0.0076420684
t_122,7.76129,32.13653,0.0032887151,0.00023996054
t_1220,4.80228,34.55525,0.009474712,0.007033256
t_1221,4.54712,34.31651,0.009191128,0.00636265
t_1222,4.56151,34.40417,0.008719271,0.00614858
t_1223,4.62888,34.48582,0.008237544,0.0058671026
t_1224,4.57596,34.49183,0.007105353,0.004925402
t_1225,4.52302,34.49781,0.009086915,0.006765182
t_1226,4.47006,34.50377,0.009971366,0.0076950206
t_1227,4.63615,34.52964,0.009105265,0.006770712
t_1228,4.5832,34.53565,0.0072438233,0.005131837
t_1229,4.53024,34.54165,0.008815122,0.0066186506
t_123,7.65975,32.15033,0.0031719555,0.00023901516
t_1230,4.47726,34.54762,0.008728524,0.0065942244
t_1231,4.33569,34.34015,0.00915525,0.0065367436
t_1232,4.45572,34.41608,0.008739237,0.006275794
t_1233,4.34986,34.42789,0.009587853,0.007184779
t_1234,4.41709,34.50971,0.008723411,0.0065345624
t_1235,4.3641,34.51563,0.008802662,0.006662493
t_1236,4.3111,34.52152,0.0078763105,0.005842898
t_1237,4.42426,34.55357,0.0076910392,0.0056782155
t_1238,4.37125,34.55949,0.008400623,0.0063900035
t_1239,4.31822,34.5654,0.011103148,0.0092319865
t_124,7.55814,32.16406,0.0035660602,0.00028913064
t_1240,4.43144,34.59742,0.009417681,0.0074372194
t_1241,4.12401,34.36345,0.008541309,0.006150867
t_1242,4.24395,34.43962,0.007997724,0.005793393
t_1243,4.13797,34.45126,0.008974353,0.0067860596
t_1244,4.25808,34.5274,0.008274394,0.0062594167
t_1245,4.20505,34.53325,0.009755115,0.0077542807
t_1246,4.152,34.53907,0.007788295,0.005884762
t_1247,4.26517,34.57128,0.008972689,0.007043796
t_1248,4.21212,34.57714,0.008089744,0.0062328987
t_1249,4.15904,34.58298,0.00770005,0.0059006587
t_125,7.45646,32.17771,0.0036453716,0.00030969238
t_1250,4.27228,34.61516,0.008023156,0.0062277266
t_1251,4.74935,34.56134,0.008983229,0.0066325497
t_1252,4.6964,34.56741,0.008160846,0.0059367004
t_1253,4.80966,34.59903,0.009470933,0.0071395473
t_1254,4.75671,34.60513,0.008167285,0.0059790243
t_1255,4.70373,34.61121,0.007182112,0.0051461766
t_1256,4.65075,34.61727,0.008731533,0.0066309716
t_1257,4.81706,34.64281,0.0077770175,0.005658523
t_1258,4.76408,34.64892,0.0075294604,0.0054902313
t_1259,4.71108,34.65501,0.008835055,0.006770044
t_126,7.77759,32.2229,0.0032799998,0.00025040944
t_1260,4.65807,34.66108,0.008979255,0.0069760587
t_1261,4.64344,34.57345,0.007358763,0.0052703987
t_1262,4.59047,34.57948,0.010122123,0.007960515
t_1263,4.53747,34.58548,0.00817602,0.0061231544
t_1264,4.48447,34.59146,0.01079642,0.008822018
t_1265,4.59775,34.6233,0.008602711,0.0065704943
t_1266,4.54473,34.62931,0.00933222,0.007344007
t_1267,4.49169,34.6353,0.008977029,0.007054965
t_1268,4.60504,34.66712,0.007718509,0.005830822
t_1269,4.55199,34.67314,0.007698324,0.0058653713
t_127,7.67596,32.23674,0.00391649,0.00032879593
t_1270,4.49893,34.67914,0.008545295,0.0067381607
t_1271,4.3784,34.60336,0.009374777,0.007453018
t_1272,4.32535,34.60927,0.008425871,0.006570892
t_1273,4.43864,34.64127,0.00833435,0.0064840904
t_1274,4.38558,34.64722,0.011018386,0.009324352
t_1275,4.3325,34.65314,0.008959111,0.0072080535
t_1276,4.44586,34.68512,0.0084707,0.006721049
t_1277,4.39277,34.69108,0.008374683,0.006679663
t_1278,4.33966,34.69701,0.008664963,0.0070225797
t_1279,4.28654,34.70292,0.011580798,0.010235585
t_128,7.57426,32.25052,0.003934601,0.00034457014
t_1280,4.45309,34.72897,0.009881684,0.008273562
t_1281,4.77147,34.69271,0.009882178,0.007848332
t_1282,4.71844,34.69881,0.007976995,0.0060523665
t_1283,4.66541,34.70489,0.007899957,0.006037774
t_1284,4.77887,34.7365,0.0079587065,0.006069673
t_1285,4.72582,34.74261,0.008595659,0.0067450185
t_1286,4.67276,34.74869,0.009019914,0.0072309393
t_1287,4.78629,34.78029,0.010913404,0.009193296
t_1288,4.73322,34.7864,0.008153351,0.006410576
t_1289,4.68013,34.7925,0.009256649,0.0075791343
t_129,7.4725,32.26421,0.0036013778,0.00031948468
t_1290,4.79373,34.82407,0.007979434,0.0062751444
t_1291,5.67038,34.58567,0.0093626985,0.006122366
t_1292,5.61764,34.59214,0.009269824,0.006104218
t_1293,5.56488,34.59859,0.009097836,0.00601706
t_1294,5.67823,34.62928,0.009197983,0.006047872
t_1295,5.62546,34.63576,0.009557284,0.006467858
t_1296,5.57267,34.64222,0.009751435,0.0067375945
t_1297,5.68609,34.67289,0.009738872,0.006662721
t_1298,5.6333,34.67939,0.009593538,0.006588573
t_1299,5.58048,34.68586,0.009804796,0.0068783076
t_13,7.0024,31.97145,0.0039731087,0.00034915362
t_130,8.20012,32.25291,0.002567274,0.0001615111
t_1300,5.69397,34.71651,0.009939858,0.006956182
t_1301,5.64115,34.72301,0.009794249,0.006877149
t_1302,5.58831,34.72949,0.0077336873,0.005103761
t_1303,5.53546,34.73595,0.007961814,0.005365455
t_1304,5.70187,34.76011,0.009335734,0.006431995
t_1305,5.64902,34.76663,0.008888198,0.0061029736
t_1306,5.59616,34.77312,0.0074076788,0.0049104253
t_1307,5.54328,34.77959,0.006918734,0.0045715356
t_1308,5.70979,34.80372,0.009305978,0.006490398
t_1309,5.65691,34.81025,0.0074733635,0.0049701547
t_131,8.09869,32.26711,0.003302074,0.00023178969
t_1310,5.60402,34.81675,0.006868845,0.004536992
t_1311,5.42194,34.70514,0.007962946,0.0054218313
t_1312,5.36906,34.71152,0.008642071,0.0060871514
t_1313,5.48258,34.74239,0.007938248,0.005416068
t_1314,5.42969,34.7488,0.00808413,0.005612555
t_1315,5.37679,34.7552,0.0093238205,0.0068140025
t_1316,5.49038,34.78604,0.0070452443,0.0047383923
t_1317,5.43746,34.79246,0.0079878755,0.0056139696
t_1318,5.38453,34.79887,0.0073429155,0.005117743
t_1319,5.49819,34.82969,0.008895822,0.0064441636
t_132,7.99718,32.28123,0.002654763,0.00018422004
t_1320,5.44525,34.83612,0.009219757,0.006830269
t_1321,5.55111,34.82323,0.0071697547,0.0048515317
t_1322,5.66482,34.85386,0.008811897,0.006207952
t_1323,5.6119,34.86037,0.007103436,0.00480076
t_1324,5.55897,34.86686,0.009231807,0.0067674746
t_1325,5.67274,34.89747,0.006855691,0.004594769
t_1326,5.6198,34.904,0.010392381,0.007945477
t_1327,5.56684,34.9105,0.010711185,0.008391273
t_1328,5.68068,34.94109,0.00996218,0.007489316
t_1329,5.62771,34.94762,0.010345963,0.00798501
t_133,7.89561,32.29528,0.00366013,0.00028894868
t_1330,5.57472,34.95413,0.010280405,0.008006821
t_1331,5.7706,34.84077,0.009166551,0.0063603143
t_1332,5.71772,34.84733,0.00875631,0.006073671
t_1333,5.88434,34.87116,0.008047852,0.005292989
t_1334,5.83147,34.87777,0.0072904103,0.0047466527
t_1335,5.77857,34.88436,0.0075680814,0.005048807
t_1336,5.72567,34.89093,0.009649465,0.0069952495
t_1337,5.83948,34.92135,0.007186005,0.004727315
t_1338,5.78657,34.92795,0.008389715,0.0058270483
t_1339,5.73363,34.93453,0.009756918,0.0071892655
t_134,8.21691,32.33907,0.0033813813,0.00023855627
t_1340,5.84752,34.96493,0.0071146805,0.0047327382
t_1341,5.39229,34.84254,0.008456361,0.006196715
t_1342,5.50601,34.87333,0.011512409,0.009448654
t_1343,5.45305,34.87978,0.009675439,0.0073716845
t_1344,5.40006,34.8862,0.00818441,0.0060353135
t_1345,5.51386,34.91698,0.010432465,0.008165665
t_1346,5.46087,34.92344,0.01107041,0.0089829685
t_1347,5.40785,34.92987,0.01145589,0.009546357
t_1348,5.52172,34.96062,0.010578219,0.008421679
t_1349,5.4687,34.96709,0.011196426,0.009226833
t_135,8.11539,32.35332,0.003560178,0.00026670579
t_1350,5.41566,34.97353,0.011386769,0.009545091
t_1351,5.68864,34.9847,0.009564641,0.0071815816
t_1352,5.63564,34.99124,0.010279905,0.008006005
t_1353,5.58263,34.99776,0.010265348,0.008085945
t_1354,5.69661,35.0283,0.009064835,0.006787212
t_1355,5.64359,35.03486,0.008230611,0.0060942755
t_1356,5.59055,35.04139,0.009828325,0.007728532
t_1357,5.53749,35.0479,0.008734004,0.0067405514
t_1358,5.7046,35.07191,0.0082386825,0.006094923
t_1359,5.65155,35.07847,0.007914602,0.005878378
t_136,8.0138,32.36749,0.0034914403,0.00027187972
t_1360,5.59849,35.08502,0.009083825,0.0070780953
t_1361,5.79458,34.97154,0.007975228,0.0055406364
t_1362,5.74161,34.97813,0.007992496,0.0056373086
t_1363,5.85557,35.00851,0.0062620817,0.0040930365
t_1364,5.8026,35.01513,0.007117018,0.0048706005
t_1365,5.74961,35.02173,0.007916153,0.005643763
t_1366,5.86364,35.05208,0.0068715974,0.004652204
t_1367,5.81064,35.05871,0.006852132,0.004706325
t_1368,5.75763,35.06532,0.0077769556,0.005591319
t_1369,5.87173,35.09565,0.0066849133,0.004552868
t_137,7.91214,32.38158,0.0032782129,0.0002621904
t_1370,5.81871,35.10229,0.007154833,0.005028785
t_1371,5.36261,34.97996,0.011230773,0.00944007
t_1372,5.5296,35.00426,0.010471609,0.008402289
t_1373,5.47655,35.01074,0.0109997615,0.009087447
t_1374,5.42349,35.0172,0.010842296,0.009001453
t_1375,5.37041,35.02363,0.007935001,0.0061265463
t_1376,5.48442,35.05439,0.009267827,0.007353647
t_1377,5.43133,35.06086,0.0080717495,0.006264552
t_1378,5.37822,35.0673,0.008182611,0.0064487876
t_1379,5.49231,35.09804,0.007867445,0.006069658
t_138,7.8104,32.3956,0.003600615,0.0003086426
t_1380,5.43919,35.10452,0.007896832,0.0061737895
t_1381,5.2642,35.03643,0.008555036,0.006883958
t_1382,5.21107,35.0428,0.008567235,0.006971425
t_1383,5.3251,35.07372,0.008623521,0.0069644777
t_1384,5.27196,35.08012,0.008976167,0.0074033034
t_1385,5.2188,35.0865,0.009738495,0.008284746
t_1386,5.33291,35.1174,0.008898102,0.0073329313
t_1387,5.27974,35.12381,0.008610194,0.0071174633
t_1388,5.22656,35.1302,0.009378193,0.008001487
t_1389,5.34073,35.16108,0.008892716,0.007416498
t_139,8.23378,32.42522,0.0029877324,0.00021284154
t_1390,5.28754,35.1675,0.008199526,0.0067796744
t_1391,5.24796,34.63683,0.009321647,0.0066594626
t_1392,5.19508,34.64313,0.009648755,0.0070463256
t_1393,5.30848,34.6742,0.009790805,0.007145153
t_1394,5.2556,34.68053,0.009851021,0.007279926
t_1395,5.20269,34.68684,0.010213854,0.00772979
t_1396,5.31617,34.71788,0.009532091,0.006991468
t_1397,5.26325,34.72422,0.009292452,0.0068370043
t_1398,5.21032,34.73054,0.008308272,0.0059969816
t_1399,5.32386,34.76157,0.007819935,0.0055177948
t_14,7.32301,32.01816,0.003469716,0.00027463908
t_140,8.13217,32.43951,0.0031599295,0.00023908034
t_1400,5.27092,34.76792,0.0083210645,0.0060341745
t_1401,5.14218,34.6494,0.009381389,0.006857473
t_1402,5.08927,34.65566,0.010045823,0.0075889407
t_1403,5.03635,34.66189,0.009838117,0.0074462523
t_1404,5.14977,34.69312,0.009946228,0.0075233607
t_1405,5.09683,34.69938,0.010068828,0.0077217696
t_1406,5.04388,34.70562,0.009954253,0.0076763644
t_1407,5.15738,34.73684,0.009493269,0.007180224
t_1408,5.10441,34.74311,0.009488904,0.0072492687
t_1409,5.05143,34.74936,0.009650722,0.0074820244
t_141,8.03049,32.45373,0.003314707,0.00026570217
t_1410,5.165,34.78055,0.010084159,0.00788459
t_1411,4.93044,34.67428,0.008544733,0.006338601
t_1412,4.87747,34.68045,0.0077588013,0.005675785
t_1413,4.82448,34.68659,0.0077015054,0.005680267
t_1414,4.99091,34.71184,0.009980239,0.0077744657
t_1415,4.93793,34.71804,0.008861496,0.00674108
t_1416,4.88492,34.72422,0.008412322,0.006378295
t_1417,4.83191,34.73037,0.009644602,0.007649293
t_1418,4.99844,34.75559,0.009277252,0.0071839066
t_1419,4.94543,34.7618,0.010047324,0.008031822
t_142,7.92874,32.46787,0.0039490676,0.00034855175
t_1420,4.8924,34.76798,0.0095332265,0.0075790253
t_1421,5.21797,34.77425,0.010086117,0.0078086266
t_1422,5.33158,34.80525,0.007112264,0.0049787946
t_1423,5.27861,34.81161,0.007162256,0.0050821924
t_1424,5.22563,34.81795,0.0073397667,0.005299797
t_1425,5.33931,34.84893,0.007336569,0.005253364
t_1426,5.28632,34.8553,0.007402936,0.0053757047
t_1427,5.23331,34.86165,0.009692708,0.0076236557
t_1428,5.18029,34.86797,0.007951214,0.0060092593
t_1429,5.34706,34.89261,0.0077037727,0.0056649796
t_143,7.82692,32.48194,0.003454833,0.0003059059
t_1430,5.29404,34.89899,0.010293631,0.008267967
t_1431,5.11201,34.78683,0.0094017675,0.007272747
t_1432,5.059,34.7931,0.009057913,0.007007929
t_1433,5.00598,34.79933,0.009198608,0.007216341
t_1434,5.17263,34.82426,0.007147602,0.005185429
t_1435,5.11962,34.83056,0.007799846,0.0058422848
t_1436,5.06659,34.83683,0.0071350746,0.0052853283
t_1437,5.01354,34.84308,0.007313105,0.005504004
t_1438,5.12725,34.87428,0.008951495,0.007041341
t_1439,5.07419,34.88056,0.007959495,0.006144472
t_144,8.14902,32.5257,0.0034409042,0.00027789408
t_1440,5.02111,34.88682,0.008177709,0.0064180642
t_1441,4.83935,34.77414,0.0096945,0.007814516
t_1442,4.95294,34.80555,0.009840152,0.007934177
t_1443,4.89989,34.81175,0.008595487,0.0067562796
t_1444,4.84682,34.81792,0.009206531,0.00743096
t_1445,4.96047,34.8493,0.008294501,0.006498781
t_1446,4.90739,34.85551,0.008304505,0.0065697217
