# 20010113_M7.7_Subduction median gmf, Stations:None, gmlt:GEM, Rupture:GCMT
custom_site_id,lon,lat,AbrahamsonEtAl2015SInterHigh,MontalvaEtAl2017SInter,ZhaoEtAl2006SInter
t_1256,-88.92003,13.46142,0.13800232,0.19391587,0.2124607
t_1257,-88.938,13.46142,0.14123826,0.19752432,0.21569157
t_1258,-88.90207,13.46142,0.13510786,0.19043835,0.20929994
t_1259,-88.92003,13.47889,0.13125376,0.1871592,0.20830032
t_126,-87.94985,13.35656,0.06940087,0.09480327,0.11018291
t_1260,-88.95597,13.3216,0.16928557,0.2335639,0.26078174
t_1261,-89.00987,13.35656,0.1734412,0.23049416,0.27984
t_1262,-88.9919,13.33908,0.17008333,0.23601656,0.26353213
t_1263,-88.95597,13.33908,0.1707905,0.22276077,0.2726559
t_1264,-88.97393,13.33908,0.17060417,0.23109704,0.259485
t_1265,-88.97393,13.35656,0.17016329,0.22191055,0.27129835
t_1266,-88.95597,13.35656,0.16637507,0.22359236,0.25031146
t_1267,-88.9919,13.35656,0.17194596,0.22566056,0.2755386
t_1268,-88.9919,13.37404,0.16782387,0.22547986,0.25296265
t_1269,-88.97393,13.37404,0.16452172,0.22364913,0.24906422
t_127,-87.93189,13.35656,0.06868695,0.09362763,0.10843613
t_1270,-88.95597,13.37404,0.16215672,0.22083603,0.24522641
t_1271,-89.06376,13.37404,0.17472011,0.2394058,0.26912728
t_1272,-89.08173,13.39152,0.17395283,0.23845619,0.2678076
t_1273,-89.02783,13.35656,0.17316695,0.23730241,0.2663139
t_1274,-89.02783,13.37404,0.17107649,0.23249514,0.26093116
t_1275,-89.00987,13.37404,0.16867279,0.22969665,0.2569192
t_1276,-89.0458,13.37404,0.172848,0.2359586,0.26500234
t_1277,-89.0458,13.39152,0.170107,0.23178656,0.25964326
t_1278,-89.02783,13.39152,0.16800128,0.22871822,0.2556456
t_1279,-89.00987,13.39152,0.1632057,0.22656609,0.2517081
t_128,-87.96782,13.35656,0.06884195,0.094554566,0.11194967
t_1280,-89.00987,13.409,0.16414349,0.22109646,0.246597
t_1281,-89.0458,13.409,0.16661876,0.22817731,0.25438178
t_1282,-89.06376,13.39152,0.1716341,0.23539326,0.263696
t_1283,-89.0997,13.39152,0.17475244,0.24269758,0.27197483
t_1284,-89.08173,13.409,0.17125651,0.23415545,0.26239946
t_1285,-89.06376,13.409,0.16943204,0.23080298,0.25836062
t_1286,-89.0997,13.409,0.17348513,0.23724304,0.26649532
t_1287,-89.0997,13.42647,0.17065479,0.23310304,0.26111338
t_1288,-89.06376,13.42647,0.16536677,0.22742943,0.25312623
t_1289,-89.08173,13.42647,0.16837627,0.23010494,0.25709072
t_129,-87.93189,13.37404,0.0661743,0.09053128,0.10716399
t_1290,-89.06376,13.44395,0.16037297,0.22351885,0.24798837
t_1291,-89.0997,13.44395,0.16586582,0.22984017,0.25582522
t_1292,-88.97393,13.39152,0.16158833,0.21984862,0.24400425
t_1293,-88.95597,13.39152,0.16095021,0.21618026,0.24024262
t_1294,-88.9919,13.39152,0.16378532,0.22273812,0.24782683
t_1295,-88.9919,13.409,0.16094178,0.21890394,0.24279179
t_1296,-88.97393,13.409,0.156536,0.2162565,0.23904556
t_1297,-88.95597,13.409,0.15653169,0.21319453,0.23536037
t_1298,-88.95597,13.42647,0.15277453,0.20944189,0.23058367
t_1299,-88.97393,13.42647,0.15563628,0.21230794,0.23419116
t_13,-88.05765,13.1642,0.078903735,0.11200167,0.13893642
t_130,-87.94985,13.37404,0.056459576,0.07939149,0.08623761
t_1300,-88.9919,13.42647,0.15467796,0.21512537,0.23786087
t_1301,-88.97393,13.44395,0.15430953,0.2083415,0.22944035
t_1302,-89.02783,13.409,0.16494054,0.22490932,0.250459
t_1303,-89.0458,13.42647,0.16403736,0.22406371,0.24922249
t_1304,-89.02783,13.42647,0.1610384,0.22130556,0.24537548
t_1305,-89.00987,13.42647,0.15987557,0.21810539,0.24158967
t_1306,-89.02783,13.44395,0.15870911,0.2172718,0.24039006
t_1307,-89.0458,13.44395,0.15912509,0.22041875,0.24416065
t_1308,-89.00987,13.44395,0.15506634,0.21431136,0.23668079
t_1309,-89.0458,13.46142,0.15540937,0.21623656,0.23920272
t_131,-87.96782,13.37404,0.06975654,0.09528771,0.11058394
t_1310,-89.00987,13.46142,0.15338378,0.21048062,0.23187608
t_1311,-89.02783,13.46142,0.15687369,0.2132576,0.23550877
t_1312,-89.08173,13.44395,0.16478385,0.22641121,0.25187737
t_1313,-89.0997,13.46142,0.16289751,0.22567451,0.2506388
t_1314,-89.08173,13.46142,0.15905914,0.22243391,0.2467667
t_1315,-89.06376,13.46142,0.15660647,0.21918452,0.24295396
t_1316,-89.08173,13.47889,0.14988053,0.21555804,0.23911193
t_1317,-89.06376,13.47889,0.15286538,0.21473697,0.23802061
t_1318,-89.0997,13.47889,0.14764395,0.2160862,0.24286605
t_1319,-89.06376,13.49636,0.13916849,0.2036397,0.23063748
t_132,-87.94985,13.39152,0.06367464,0.08774078,0.10754583
t_1320,-89.08173,13.49636,0.13100758,0.19762623,0.23425673
t_1321,-89.0997,13.49636,0.13857211,0.20636149,0.2379349
t_1322,-88.8841,13.44395,0.1384282,0.19300002,0.21263207
t_1323,-88.86613,13.44395,0.13688122,0.19043295,0.20948118
t_1324,-88.86613,13.46142,0.13150738,0.18496366,0.2031721
t_1325,-88.8841,13.46142,0.13413502,0.18824208,0.20620379
t_1326,-88.84817,13.46142,0.12948333,0.18210855,0.20020469
t_1327,-88.8302,13.46142,0.12925641,0.180576,0.19729647
t_1328,-88.84817,13.47889,0.12571797,0.17750998,0.19637552
t_1329,-88.8841,13.47889,0.12614256,0.18034865,0.20221378
t_133,-88.05765,13.33908,0.09468795,0.123099,0.124029525
t_1330,-88.86613,13.47889,0.12581459,0.17883018,0.19926368
t_1331,-88.8302,13.47889,0.12370288,0.17467089,0.19354437
t_1332,-88.81224,13.46142,0.12600122,0.17688175,0.19444898
t_1333,-88.79427,13.46142,0.12372299,0.17388162,0.19165738
t_1334,-88.81224,13.47889,0.12035255,0.1707038,0.19077177
t_1335,-88.7763,13.47889,0.11961609,0.16790478,0.18538831
t_1336,-88.79427,13.47889,0.120135434,0.1694257,0.18805307
t_1337,-88.79427,13.49636,0.113616444,0.162196,0.18454273
t_1338,-88.7763,13.49636,0.11361631,0.16126075,0.18194637
t_1339,-88.81224,13.49636,0.11277755,0.16231003,0.18719114
t_134,-88.03968,13.35656,0.0769168,0.10513809,0.11919029
t_1340,-88.79427,13.51383,0.10851777,0.15599434,0.18112302
t_1341,-88.7763,13.51383,0.11123432,0.1578122,0.17859265
t_1342,-88.938,13.47889,0.13508861,0.1914821,0.21144219
t_1343,-88.90207,13.47889,0.12797335,0.18316028,0.20522596
t_1344,-88.92003,13.49636,0.12417525,0.17944731,0.20425428
t_1345,-88.938,13.49636,0.12843132,0.18443206,0.2073105
t_1346,-88.90207,13.49636,0.12198768,0.17627303,0.20126309
t_1347,-88.938,13.51383,0.124961935,0.17976926,0.20329204
t_1348,-88.92003,13.51383,0.119916454,0.17396066,0.20031828
t_1349,-88.90207,13.51383,0.11627203,0.1693376,0.19740714
t_135,-88.07562,13.35656,0.09682451,0.12475848,0.12426384
t_1350,-88.92003,13.5313,0.11740042,0.17012842,0.19648822
t_1351,-88.938,13.5313,0.11023037,0.16362794,0.19938257
t_1352,-88.8302,13.49636,0.11475261,0.1651934,0.18989153
t_1353,-88.86613,13.49636,0.116401635,0.16878149,0.19546022
t_1354,-88.8841,13.49636,0.11953706,0.1728622,0.19833174
t_1355,-88.84817,13.49636,0.1150421,0.1664481,0.1926484
t_1356,-88.84817,13.51383,0.110898845,0.16102828,0.18901962
t_1357,-88.8302,13.51383,0.10893561,0.1581178,0.18633437
t_1358,-88.8841,13.51383,0.11547517,0.1675445,0.19455367
t_1359,-88.86613,13.51383,0.111591354,0.1626464,0.19175786
t_136,-88.05765,13.35656,0.09840254,0.12493482,0.13059816
t_1360,-88.86613,13.5313,0.10634656,0.15592606,0.18815294
t_1361,-88.8841,13.5313,0.10946498,0.16012777,0.19087578
t_1362,-88.81224,13.51383,0.11039651,0.1587493,0.18370362
t_1363,-88.79427,13.5313,0.10536906,0.15168191,0.17779076
t_1364,-88.81224,13.5313,0.10402159,0.15102927,0.18030591
