STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,REFERENCES,PGA_VALUE,SA(0.3)_VALUE,SA(0.6)_VALUE,SA(1.0)_VALUE,PGA_LN_SIGMA,SA(0.3)_LN_SIGMA,SA(0.6)_LN_SIGMA,SA(1.0)_LN_SIGMA,PGA_VALUE_1,SA(0.3)_VALUE_1,SA(0.6)_VALUE_1,SA(1.0)_VALUE_1,PGA_VALUE_2,SA(0.3)_VALUE_2,SA(0.6)_VALUE_2,SA(1.0)_VALUE_2,PGA_VALUE_V,SA(0.3)_VALUE_V,SA(0.6)_VALUE_V,SA(1.0)_VALUE_V
201711130228AORT.lis,201711130228AORT.lis,9.9121,-84.5222,seismic,Stations_LIS_UCR,0.032938881,0.074248816,0.03439247,0.027251633,0,0,0,0,0.032938881,0.06540786,0.027138143,0.027251633,0.026373579,0.074248816,0.03439247,0.02507685,0.01838236,0,0,0
201711130228APMR.lis,201711130228APMR.lis,10.0579,-84.4315,seismic,Stations_LIS_UCR,0.036913433,0.09969916,0.060347677,0.03230989,0,0,0,0,0.036913433,0.083654814,0.060347677,0.03230989,0.026858639,0.09969916,0.055439789,0.021098183,0.017353371,0,0,0
201711130228ARCT.lis,201711130228ARCT.lis,10.3433,-84.2155,seismic,Stations_LIS_UCR,0.016842569,0.044236431,0.023231296,0.010751129,0,0,0,0,0.01593072,0.044236431,0.023231296,0.010751129,0.016842569,0.037244697,0.018800961,0.009133385,0.004889524,0,0,0
201711130228ASCH.lis,201711130228ASCH.lis,10.3438,-84.4323,seismic,Stations_LIS_UCR,0.013124011,0.037531858,0.035295299,0.039012822,0,0,0,0,0.012744615,0.029822745,0.020869472,0.039012822,0.013124011,0.037531858,0.035295299,0.028160223,0.00667266,0,0,0
201711130228ASCS.lis,201711130228ASCS.lis,10.3242,-84.4315,seismic,Stations_LIS_UCR,0.011322278,0.023538987,0.023789276,0.030213284,0,0,0,0,0.011322278,0.023306034,0.023789276,0.030213284,0.010335094,0.023538987,0.018120743,0.022423619,0.006599417,0,0,0
201711130228ASRH.lis,201711130228ASRH.lis,10.0933,-84.4703,seismic,Stations_LIS_UCR,0.043947956,0.123994604,0.076060903,0.046773664,0,0,0,0,0.043028702,0.088033243,0.076060903,0.046773664,0.043947956,0.123994604,0.054518657,0.04370998,0.015771902,0,0,0
201711130228ASRM.lis,201711130228ASRM.lis,10.087,-84.485,seismic,Stations_LIS_UCR,0.035721729,0.07730898,0.076093003,0.075942186,0,0,0,0,0.035721729,0.073906568,0.076093003,0.066672178,0.033866203,0.07730898,0.057353666,0.075942186,0.029682001,0,0,0
201711130228AUPH.lis,201711130228AUPH.lis,10.8971,-85.0242,seismic,Stations_LIS_UCR,0.012634077,0.016244984,0.025542263,0.032197292,0,0,0,0,0.009953443,0.015445524,0.014328486,0.014665899,0.012634077,0.016244984,0.025542263,0.032197292,0.004110828,0,0,0
201711130228BJL0.lis,201711130228BJL0.lis,9.8408,-83.8898,seismic,Stations_LIS_UCR,0.018459595,0.092328952,0.046911871,0.036366956,0,0,0,0,0.018459595,0.092328952,0.041511611,0.016523078,0.017003757,0.063775782,0.046911871,0.036366956,0.009741384,0,0,0
201711130228CAVM.lis,201711130228CAVM.lis,9.9119,-83.9548,seismic,Stations_LIS_UCR,0.018871111,0.049466995,0.059202343,0.028887971,0,0,0,0,0.017988016,0.041266588,0.039035772,0.02206034,0.018871111,0.049466995,0.059202343,0.028887971,0.011190612,0,0,0
201711130228CCDN.lis,201711130228CCDN.lis,9.8325,-83.9177,seismic,Stations_LIS_UCR,0.031549973,0.101319698,0.076409036,0.029752926,0,0,0,0,0.031549973,0.101319698,0.047185028,0.022257958,0.023488899,0.058108184,0.076409036,0.029752926,0.019083654,0,0,0
201711130228CCHI.lis,201711130228CCHI.lis,9.8408,-83.8036,seismic,Stations_LIS_UCR,0.018431334,0.052404389,0.051112666,0.02421611,0,0,0,0,0.018431334,0.0309594,0.051112666,0.02421611,0.016391333,0.052404389,0.02754452,0.016797871,0.011467277,0,0,0
201711130228CPAR.lis,201711130228CPAR.lis,9.8273,-83.8687,seismic,Stations_LIS_UCR,0.074909142,0.158490426,0.228053632,0.083481263,0,0,0,0,0.037090096,0.089843036,0.168751281,0.038424464,0.074909142,0.158490426,0.228053632,0.083481263,0.015910904,0,0,0
201711130228CSRH.lis,201711130228CSRH.lis,9.8673,-83.9003,seismic,Stations_LIS_UCR,0.045386772,0.123691954,0.057008433,0.040486028,0,0,0,0,0.033389542,0.104392279,0.051756655,0.040486028,0.045386772,0.123691954,0.057008433,0.029273014,0.018020367,0,0,0
201711130228CTBA.lis,201711130228CTBA.lis,9.902,-83.673,seismic,Stations_LIS_UCR,0.03706493,0.099337243,0.077779027,0.042402708,0,0,0,0,0.03706493,0.073022001,0.06145059,0.042402708,0.033344677,0.099337243,0.077779027,0.029495079,0.020296778,0,0,0
201711130228CTEC.lis,201711130228CTEC.lis,9.8542,-83.9073,seismic,Stations_LIS_UCR,0.041731594,0.097201374,0.088429616,0.037731194,0,0,0,0,0.041731594,0.095116692,0.088429616,0.032242635,0.038528248,0.097201374,0.073201572,0.037731194,0.016882883,0,0,0
201711130228CTOB.lis,201711130228CTOB.lis,9.8381,-83.9843,seismic,Stations_LIS_UCR,0.046897179,0.079964064,0.132756013,0.031832513,0,0,0,0,0.034005753,0.079125889,0.093169273,0.024509304,0.046897179,0.079964064,0.132756013,0.031832513,0.018275566,0,0,0
201711130228GBAG.lis,201711130228GBAG.lis,10.5281,-85.2589,seismic,Stations_LIS_UCR,0.006485386,0.010943058,0.016860144,0.012069895,0,0,0,0,0.004140324,0.009451472,0.01495383,0.009325403,0.006485386,0.010943058,0.016860144,0.012069895,0.003226916,0,0,0
201711130228GCNS.lis,201711130228GCNS.lis,10.4279,-85.0912,seismic,Stations_LIS_UCR,0.019129517,0.04496679,0.037887368,0.020735107,0,0,0,0,0.013221508,0.04496679,0.02871018,0.016028886,0.019129517,0.04324559,0.037887368,0.020735107,0.008771583,0,0,0
201711130228GLIB.lis,201711130228GLIB.lis,10.621,-85.461,seismic,Stations_LIS_UCR,0.006109677,0.009274662,0.021808669,0.012690032,0,0,0,0,0.006109677,0.009274662,0.021808669,0.012690032,0.004458221,0.00685188,0.01461641,0.009145796,0.003429954,0,0,0
201711130228GLIH.lis,201711130228GLIH.lis,10.6384,-85.4307,seismic,Stations_LIS_UCR,0.008243447,0.012868652,0.022103089,0.017776961,0,0,0,0,0.008243447,0.012868652,0.022103089,0.017776961,0.006149263,0.012791352,0.015710244,0.012213355,0.003318964,0,0,0
201711130228GNAN.lis,201711130228GNAN.lis,9.9951,-85.2517,seismic,Stations_LIS_UCR,0.033132324,0.108607516,0.064262192,0.011698244,0,0,0,0,0.033132324,0.078175929,0.064262192,0.008445037,0.031485947,0.108607516,0.044502049,0.011698244,0.010096678,0,0,0
201711130228GNAR.lis,201711130228GNAR.lis,10.546,-84.8939,seismic,Stations_LIS_UCR,0.020630968,0.0507451,0.049961025,0.035976192,0,0,0,0,0.020630968,0.040710192,0.049961025,0.035976192,0.015386813,0.0507451,0.0476893,0.026530949,0.009117773,0,0,0
201711130228GNSR.lis,201711130228GNSR.lis,9.9788,-85.6481,seismic,Stations_LIS_UCR,0.006333339,0.013914974,0.012452428,0.015448773,0,0,0,0,0.006333339,0.013914974,0.012452428,0.015448773,0.006012347,0.010902277,0.009964395,0.013296513,0.006730458,0,0,0
201711130228GNYA.lis,201711130228GNYA.lis,10.145,-85.4527,seismic,Stations_LIS_UCR,0.006731398,0.021684371,0.014446185,0.012009884,0,0,0,0,0.006731398,0.021684371,0.01423535,0.012009884,0.005182884,0.013494762,0.014446185,0.007871825,0.005705799,0,0,0
201711130228GNYH.lis,201711130228GNYH.lis,10.149,-85.4548,seismic,Stations_LIS_UCR,0.006868285,0.018238421,0.016224753,0.012842466,0,0,0,0,0.006264455,0.018238421,0.016224753,0.012842466,0.006868285,0.012849004,0.016089289,0.007738449,0.004651879,0,0,0
201711130228GSTC.lis,201711130228GSTC.lis,10.2856,-85.5898,seismic,Stations_LIS_UCR,0.014376138,0.034046492,0.034604711,0.033724988,0,0,0,0,0.009908004,0.024612112,0.023870379,0.033724988,0.014376138,0.034046492,0.034604711,0.013395602,0.004654212,0,0,0
201711130228GSTZ.lis,201711130228GSTZ.lis,10.264,-85.5833,seismic,Stations_LIS_UCR,0.011595391,0.022068507,0.036012118,0.026570267,0,0,0,0,0.011595391,0.022012215,0.036012118,0.026570267,0.009116605,0.022068507,0.010940885,0.011103576,0.005246287,0,0,0
201711130228HCPD.lis,201711130228HCPD.lis,9.9952,-84.036,seismic,Stations_LIS_UCR,0.051319561,0.1379789,0.165228185,0.063455846,0,0,0,0,0.051319561,0.1379789,0.146418579,0.063455846,0.04405135,0.08851358,0.165228185,0.04613986,0.017108871,0,0,0
201711130228HGNR.lis,201711130228HGNR.lis,10.2137,-83.9159,seismic,Stations_LIS_UCR,0.014398638,0.057979363,0.019833927,0.015087986,0,0,0,0,0.013829742,0.031277624,0.019833927,0.013470775,0.014398638,0.057979363,0.015888169,0.015087986,0.007190527,0,0,0
201711130228HHDA.lis,201711130228HHDA.lis,9.9989,-84.1218,seismic,Stations_LIS_UCR,0.018410776,0.054476202,0.039940275,0.024794594,0,0,0,0,0.016425682,0.040141083,0.024661944,0.020073581,0.018410776,0.054476202,0.039940275,0.024794594,0.013612439,0,0,0
201711130228HPVJ.lis,201711130228HPVJ.lis,10.4498,-84.0133,seismic,Stations_LIS_UCR,0.01686705,0.034763961,0.031790143,0.015494937,0,0,0,0,0.01686705,0.034763961,0.031790143,0.015494937,0.011054763,0.028213797,0.022819933,0.01005215,0.00364755,0,0,0
201711130228HVRG.lis,201711130228HVRG.lis,10.3907,-84.1394,seismic,Stations_LIS_UCR,0.00670052,0.018924011,0.02030426,0.008701585,0,0,0,0,0.00670052,0.018924011,0.02030426,0.008701585,0.006083803,0.010847072,0.011853289,0.006303271,0.003450802,0,0,0
201711130228LBTN.lis,201711130228LBTN.lis,10.0849,-83.3457,seismic,Stations_LIS_UCR,0.051073505,0.086880315,0.092766624,0.072701369,0,0,0,0,0.051073505,0.082427034,0.092766624,0.072701369,0.03452079,0.086880315,0.069178997,0.066916383,0.010120903,0,0,0
201711130228LCAR.lis,201711130228LCAR.lis,10.3615,-83.7353,seismic,Stations_LIS_UCR,0.00893305,0.025386919,0.020394688,0.018561187,0,0,0,0,0.00893305,0.020739408,0.017705494,0.015288531,0.00822278,0.025386919,0.020394688,0.018561187,0.003888634,0,0,0
201711130228LGMO.lis,201711130228LGMO.lis,10.2188,-83.5923,seismic,Stations_LIS_UCR,0.017893072,0.035676076,0.040973121,0.022095753,0,0,0,0,0.015178553,0.035676076,0.035642196,0.019312579,0.017893072,0.03322739,0.040973121,0.022095753,0.005459519,0,0,0
201711130228LGPI.lis,201711130228LGPI.lis,10.2126,-83.7714,seismic,Stations_LIS_UCR,0.017294741,0.023680508,0.031007293,0.032310473,0,0,0,0,0.015332067,0.019731075,0.025473727,0.032310473,0.017294741,0.023680508,0.031007293,0.021709114,0.004827651,0,0,0
201711130228LGPL.lis,201711130228LGPL.lis,10.2156,-83.7896,seismic,Stations_LIS_UCR,0.01735305,0.025332733,0.03483944,0.02603139,0,0,0,0,0.011967509,0.019291867,0.031165011,0.02603139,0.01735305,0.025332733,0.03483944,0.023050073,0.003999473,0,0,0
201711130228LLIH.lis,201711130228LLIH.lis,9.9998,-83.0271,seismic,Stations_LIS_UCR,0.016216986,0.021434394,0.029306578,0.036568294,0,0,0,0,0.012751061,0.021079629,0.029306578,0.025189504,0.016216986,0.021434394,0.024667949,0.036568294,0.005152328,0,0,0
201711130228LLIM.lis,201711130228LLIM.lis,9.983,-83.0625,seismic,Stations_LIS_UCR,0.009687556,0.030224481,0.028610928,0.024907447,0,0,0,0,0.008590127,0.022537174,0.018628101,0.024907447,0.009687556,0.030224481,0.028610928,0.016281812,0.002917017,0,0,0
201711130228LSQR.lis,201711130228LSQR.lis,10.096,-83.505,seismic,Stations_LIS_UCR,0.01085535,0.029501212,0.034876489,0.018621743,0,0,0,0,0.008608615,0.023915573,0.019922977,0.009975834,0.01085535,0.029501212,0.034876489,0.018621743,0.006733692,0,0,0
201711130228LTAL.lis,201711130228LTAL.lis,9.6235,-82.8562,seismic,Stations_LIS_UCR,0.037858109,0.071012104,0.237719714,0.067224687,0,0,0,0,0.037858109,0.071012104,0.237719714,0.067224687,0.03400238,0.057414188,0.15447646,0.05754516,0.014190266,0,0,0
201711130228LVES.lis,201711130228LVES.lis,9.7357,-82.9697,seismic,Stations_LIS_UCR,0.016867838,0.046338989,0.042371265,0.038322116,0,0,0,0,0.014174391,0.046338989,0.030615565,0.038322116,0.016867838,0.035371343,0.042371265,0.033899439,0.012506551,0,0,0
201711130228PBNA.lis,201711130228PBNA.lis,9.1724,-83.3357,seismic,Stations_LIS_UCR,0.027800766,0.109334849,0.073478327,0.02682414,0,0,0,0,0.027377306,0.109334849,0.054162653,0.02682414,0.027800766,0.081813701,0.073478327,0.025326061,0.009406823,0,0,0
201711130228PBNH.lis,201711130228PBNH.lis,9.1698,-83.3301,seismic,Stations_LIS_UCR,0.032813442,0.100929249,0.087033697,0.02825179,0,0,0,0,0.032813442,0.07191635,0.082583073,0.027359583,0.031119051,0.100929249,0.087033697,0.02825179,0.013608099,0,0,0
201711130228PCDA.lis,201711130228PCDA.lis,9.9106,-84.7166,seismic,Stations_LIS_UCR,0.044529102,0.061157622,0.07278764,0.019978614,0,0,0,0,0.027333143,0.061157622,0.020555674,0.019978614,0.044529102,0.058450449,0.07278764,0.018412962,0.011619927,0,0,0
201711130228PCNH.lis,201711130228PCNH.lis,8.6322,-82.9376,seismic,Stations_LIS_UCR,0.010202054,0.028413496,0.025363693,0.026009059,0,0,0,0,0.010202054,0.022210957,0.024884933,0.026009059,0.009771981,0.028413496,0.025363693,0.015031082,0.004684618,0,0,0
201711130228PCNL.lis,201711130228PCNL.lis,8.6478,-82.9417,seismic,Stations_LIS_UCR,0.007556047,0.014958442,0.015877326,0.019251632,0,0,0,0,0.006345552,0.013356858,0.014324426,0.019251632,0.007556047,0.014958442,0.015877326,0.018825618,0.005160173,0,0,0
201711130228PCOB.lis,201711130228PCOB.lis,9.6863,-85.1,seismic,Stations_LIS_UCR,0.032742477,0.105814441,0.05471957,0.038596438,0,0,0,0,0.032742477,0.105814441,0.05471957,0.038596438,0.024814846,0.077188892,0.025039303,0.023874421,0.007988452,0,0,0
201711130228PFAL.lis,201711130228PFAL.lis,8.7829,-83.257,seismic,Stations_LIS_UCR,0.015704533,0.046944646,0.050103564,0.03681883,0,0,0,0,0.01227369,0.037064245,0.033550072,0.03681883,0.015704533,0.046944646,0.050103564,0.035822033,0.003964933,0,0,0
201711130228PGOL.lis,201711130228PGOL.lis,8.6443,-83.1713,seismic,Stations_LIS_UCR,0.007078182,0.033425129,0.011091294,0.008088253,0,0,0,0,0.004365587,0.015641454,0.006699809,0.008088253,0.007078182,0.033425129,0.011091294,0.00493417,0.00355233,0,0,0
201711130228PJAC.lis,201711130228PJAC.lis,9.6094,-84.6228,seismic,Stations_LIS_UCR,0.17670396,0.497715893,0.372460605,0.503073873,0,0,0,0,0.17670396,0.497715893,0.372460605,0.503073873,0.1025256,0.28134298,0.117382811,0.204953189,0.062545868,0,0,0
201711130228PJCO.lis,201711130228PJCO.lis,9.6276,-84.6231,seismic,Stations_LIS_UCR,0.18325385,0.334812457,0.737276281,0.526444751,0,0,0,0,0.17356949,0.334812457,0.737276281,0.526444751,0.18325385,0.329549973,0.50021506,0.459749128,0.047829391,0,0,0
201711130228PJMN.lis,201711130228PJMN.lis,8.5304,-83.305,seismic,Stations_LIS_UCR,0.010559045,0.017101032,0.046470553,0.029928312,0,0,0,0,0.010559045,0.014933343,0.046470553,0.029584861,0.009063512,0.017101032,0.035092367,0.029928312,0.003333554,0,0,0
201711130228PLRL.lis,201711130228PLRL.lis,8.4326,-82.9573,seismic,Stations_LIS_UCR,0.010723508,0.017866015,0.025317203,0.034935235,0,0,0,0,0.010074888,0.017866015,0.025317203,0.033559356,0.010723508,0.015785847,0.023716059,0.034935235,0.004728911,0,0,0
201711130228PMAT.lis,201711130228PMAT.lis,9.3304,-83.9584,seismic,Stations_LIS_UCR,0.042372574,0.142730358,0.101018198,0.038415784,0,0,0,0,0.036017376,0.142730358,0.101018198,0.029724432,0.042372574,0.130783073,0.05995961,0.038415784,0.013869135,0,0,0
201711130228POSA.lis,201711130228POSA.lis,8.9729,-83.5321,seismic,Stations_LIS_UCR,0.012655104,0.045228956,0.036147184,0.033502464,0,0,0,0,0.011056152,0.031638168,0.01758821,0.024978647,0.012655104,0.045228956,0.036147184,0.033502464,0.007599823,0,0,0
201711130228POSH.lis,201711130228POSH.lis,8.9879,-83.546,seismic,Stations_LIS_UCR,0.013838741,0.031124316,0.039255796,0.016406205,0,0,0,0,0.013135987,0.030509577,0.039255796,0.015269529,0.013838741,0.031124316,0.035115299,0.016406205,0.005811307,0,0,0
201711130228PPAR.lis,201711130228PPAR.lis,9.5302,-84.3939,seismic,Stations_LIS_UCR,0.16051007,0.233222854,0.326179285,0.414488932,0,0,0,0,0.16051007,0.233222854,0.317807607,0.414488932,0.13637766,0.226183999,0.326179285,0.341837905,0.052424049,0,0,0
201711130228PPLN.lis,201711130228PPLN.lis,8.9656,-83.4567,seismic,Stations_LIS_UCR,0.008356903,0.023716722,0.015861466,0.017078997,0,0,0,0,0.006131096,0.018719161,0.014793367,0.010678006,0.008356903,0.023716722,0.015861466,0.017078997,0.00447123,0,0,0
201711130228PPQR.lis,201711130228PPQR.lis,9.8203,-84.9363,seismic,Stations_LIS_UCR,0.088619278,0.176326607,0.235895005,0.046213913,0,0,0,0,0.07097551,0.176326607,0.235895005,0.041289503,0.088619278,0.16459456,0.217659068,0.046213913,0.033691582,0,0,0
201711130228PPTG.lis,201711130228PPTG.lis,9.0175,-83.1735,seismic,Stations_LIS_UCR,0.014158215,0.030422727,0.03596605,0.037624884,0,0,0,0,0.011255717,0.030422727,0.023004174,0.029470285,0.014158215,0.029797229,0.03596605,0.037624884,0.007891486,0,0,0
201711130228PPUH.lis,201711130228PPUH.lis,9.9758,-84.8363,seismic,Stations_LIS_UCR,0.062455688,0.18670199,0.080610226,0.050422846,0,0,0,0,0.062455688,0.148434744,0.080610226,0.039329628,0.048140518,0.18670199,0.051187775,0.050422846,0.009080458,0,0,0
201711130228PPUN.lis,201711130228PPUN.lis,9.981,-84.81,seismic,Stations_LIS_UCR,0.031154299,0.068240253,0.046347401,0.037587809,0,0,0,0,0.027526726,0.051642028,0.046165518,0.031071888,0.031154299,0.068240253,0.046347401,0.037587809,0.006008176,0,0,0
201711130228PQSH.lis,201711130228PQSH.lis,9.4427,-84.1369,seismic,Stations_LIS_UCR,0.038830521,0.119085266,0.104533796,0.063200381,0,0,0,0,0.036951839,0.119085266,0.104533796,0.037854573,0.038830521,0.08068246,0.087410911,0.063200381,0.017285295,0,0,0
201711130228PQUE.lis,201711130228PQUE.lis,9.4284,-84.1595,seismic,Stations_LIS_UCR,0.047418941,0.128774858,0.15512553,0.041322706,0,0,0,0,0.047346298,0.122595901,0.112577258,0.030989319,0.047418941,0.128774858,0.15512553,0.041322706,0.026305939,0,0,0
201711130228PSVT.lis,201711130228PSVT.lis,8.8216,-82.967,seismic,Stations_LIS_UCR,0.008877854,0.020533269,0.016836182,0.016294201,0,0,0,0,0.008388241,0.020533269,0.016836182,0.016294201,0.008877854,0.020010336,0.013526632,0.015336124,0.003955325,0,0,0
201711130228PUVT.lis,201711130228PUVT.lis,9.1748,-83.7333,seismic,Stations_LIS_UCR,0.021029743,0.041139264,0.030865576,0.033627889,0,0,0,0,0.018697044,0.037298032,0.017206572,0.016424493,0.021029743,0.041139264,0.030865576,0.033627889,0.005807275,0,0,0
201711130228SASR.lis,201711130228SASR.lis,9.8633,-84.0934,seismic,Stations_LIS_UCR,0.028682156,0.091744857,0.047592747,0.022382313,0,0,0,0,0.025877115,0.08558845,0.023581661,0.01004699,0.028682156,0.091744857,0.047592747,0.022382313,0.011882875,0,0,0
201711130228SBEB.lis,201711130228SBEB.lis,9.9039,-84.1592,seismic,Stations_LIS_UCR,0.072208633,0.348229223,0.039287114,0.019922933,0,0,0,0,0.03598785,0.16448473,0.02199054,0.01209269,0.072208633,0.348229223,0.039287114,0.019922933,0.02805621,0,0,0
201711130228SCAS.lis,201711130228SCAS.lis,10.003,-83.9592,seismic,Stations_LIS_UCR,0.062553902,0.144204961,0.150944522,0.232885567,0,0,0,0,0.062553902,0.12942693,0.14188258,0.152340706,0.061819412,0.144204961,0.150944522,0.232885567,0.035023739,0,0,0
201711130228SCGH.lis,201711130228SCGH.lis,9.9362,-84.0706,seismic,Stations_LIS_UCR,0.041437569,0.102550816,0.099605974,0.047368001,0,0,0,0,0.041437569,0.072163012,0.099605974,0.043822906,0.033768909,0.102550816,0.079555231,0.047368001,0.01063213,0,0,0
201711130228SCNE.lis,201711130228SCNE.lis,9.96,-84.1381,seismic,Stations_LIS_UCR,0.040672081,0.088280334,0.067698931,0.027063672,0,0,0,0,0.025692007,0.088280334,0.038505984,0.027063672,0.040672081,0.062765548,0.067698931,0.023963695,0.015248019,0,0,0
201711130228SCOH.lis,201711130228SCOH.lis,9.9278,-84.2489,seismic,Stations_LIS_UCR,0.027498041,0.035672264,0.016885541,0.013469752,0,0,0,0,0.025064447,0.019920772,0.016885541,0.010977605,0.027498041,0.035672264,0.015584729,0.013469752,0.01235196,0,0,0
201711130228SESC.lis,201711130228SESC.lis,9.9029,-84.1404,seismic,Stations_LIS_UCR,0.033454433,0.072576566,0.061236102,0.019613745,0,0,0,0,0.019021399,0.033607672,0.042197745,0.012529779,0.033454433,0.072576566,0.061236102,0.019613745,0.011643525,0,0,0
201711130228SFRA.lis,201711130228SFRA.lis,9.7509,-84.0561,seismic,Stations_LIS_UCR,0.061956699,0.105543782,0.068314747,0.028448394,0,0,0,0,0.061864315,0.105543782,0.065448511,0.028448394,0.061956699,0.084778664,0.068314747,0.024432109,0.017209219,0,0,0
201711130228SGTS.lis,201711130228SGTS.lis,9.8692,-84.0359,seismic,Stations_LIS_UCR,0.031585117,0.075192718,0.091426976,0.032828531,0,0,0,0,0.027758219,0.062371107,0.091426976,0.029425833,0.031585117,0.075192718,0.079688042,0.032828531,0.014794608,0,0,0
201711130228SHTH.lis,201711130228SHTH.lis,9.9147,-84.0967,seismic,Stations_LIS_UCR,0.036108494,0.135758035,0.066419392,0.03710992,0,0,0,0,0.030474495,0.092470192,0.045435291,0.027218128,0.036108494,0.135758035,0.066419392,0.03710992,0.01490028,0,0,0
